actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal
266,PT04M45.00S,2023-12-21T01:00:22.7Z,2,REGULAR,3pt,Jump Shot,[],1631216,12.565703022339028,3.9215686274509802,1610612753,40,45,2023-12-21T01:00:29Z,2560000,False,230.0,66.0,1,left,MISS C. Houstan 3PT,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Right Corner 3,24+ Right,23.96,Missed,,,,,,,,,,,,,,,,,,
267,PT04M42.00S,2023-12-21T01:00:25.7Z,2,REGULAR,rebound,offensive,[],1629021,,,1610612753,40,45,2023-12-21T01:00:29Z,2570000,False,,,0,,M. Wagner REBOUND (Off:4 Def:0),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Right Corner 3,24+ Right,,,266.0,,,,,,,,,,,,4.0,0.0,4.0,,,
268,PT04M40.00S,2023-12-21T01:00:28.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629021,8.360709592641262,53.67647058823529,1610612753,40,45,2023-12-21T01:00:34Z,2580000,False,-18.0,26.0,1,left,MISS M. Wagner Layup,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,3.19,Missed,,,,,,,,,,,,,,,,,,
269,PT04M38.00S,2023-12-21T01:00:30.8Z,2,REGULAR,rebound,offensive,[],1629021,,,1610612753,40,45,2023-12-21T01:01:12Z,2590000,False,,,0,,M. Wagner REBOUND (Off:5 Def:0),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,,,268.0,,,,,,,,,,,,5.0,0.0,5.0,,,
270,PT04M37.00S,2023-12-21T01:00:34.2Z,2,REGULAR,turnover,out-of-bounds,[],1629021,,,1610612753,40,45,2023-12-21T01:00:44Z,2600000,False,,,0,,M. Wagner bad pass out-of-bounds TURNOVER (2 TO),[1629021],1610612753.0,ORL,bad pass,,,Wagner,M. Wagner,,,,,Mid-Range,16-24 Left,,,,2004.0,,,,,,2.0,,,,,,,,,,
273,PT04M14.00S,2023-12-21T01:01:45.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629639,80.1084099868594,50.98039215686274,1610612748,40,47,2023-12-21T01:07:37Z,2620000,False,5.0,134.0,1,right,T. Herro 13' turnaround Jump Shot (14 PTS),[1629639],1610612748.0,MIA,turnaround,,,Herro,T. Herro,,,,,In The Paint (Non-RA),8-16 Center,13.46,Made,,,,,,,14.0,,,,,,,,,,,
274,PT04M02.00S,2023-12-21T01:01:57.2Z,2,REGULAR,3pt,Jump Shot,[],1631216,27.94021024967148,17.15686274509804,1610612753,40,47,2023-12-21T01:02:02Z,2630000,False,164.0,210.0,1,left,MISS C. Houstan 26' 3PT,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Above the Break 3,24+ Right Center,26.67,Missed,,,,,,,,,,,,,,,,,,
275,PT03M57.00S,2023-12-21T01:02:02.2Z,2,REGULAR,rebound,defensive,[],1629639,,,1610612748,40,47,2023-12-21T01:02:02Z,2640000,False,,,0,,T. Herro REBOUND (Off:1 Def:2),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,,,274.0,,,,,,,,,,,,3.0,2.0,1.0,,,
276,PT03M41.00S,2023-12-21T01:02:18.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629130,91.27792378449409,51.9607843137255,1610612748,40,49,2023-12-21T01:02:23Z,2650000,False,10.0,29.0,1,right,D. Robinson driving Layup (7 PTS) (T. Herro 3 AST),"[1629130, 1629639]",1610612748.0,MIA,driving,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,3.11,Made,,,,,,,7.0,,,,,,,,,T. Herro,1629639.0,3.0
278,PT03M41.00S,2023-12-21T01:02:26.8Z,2,REGULAR,timeout,full,['team'],0,,,1610612753,40,49,2023-12-21T01:02:26Z,2670000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT03M41.00S,2023-12-21T01:04:53.8Z,2,REGULAR,substitution,out,[],1629021,,,1610612753,40,49,2023-12-21T01:05:15Z,2680000,False,,,0,,SUB out: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT03M41.00S,2023-12-21T01:04:53.8Z,2,REGULAR,substitution,out,[],1630175,,,1610612753,40,49,2023-12-21T01:05:15Z,2690000,False,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT03M41.00S,2023-12-21T01:04:53.8Z,2,REGULAR,substitution,out,[],1631216,,,1610612753,40,49,2023-12-21T01:05:15Z,2700000,False,,,0,,SUB out: C. Houstan,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT03M41.00S,2023-12-21T01:04:53.8Z,2,REGULAR,substitution,in,[],1628371,,,1610612753,40,49,2023-12-21T01:05:15Z,2710000,False,,,0,,SUB in: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT03M41.00S,2023-12-21T01:04:53.8Z,2,REGULAR,substitution,in,[],1630532,,,1610612753,40,49,2023-12-21T01:05:15Z,2720000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT03M41.00S,2023-12-21T01:04:53.8Z,2,REGULAR,substitution,in,[],1628976,,,1610612753,40,49,2023-12-21T01:05:15Z,2730000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT03M19.00S,2023-12-21T01:05:47.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,12.302890932982917,50.245098039215684,1610612753,40,49,2023-12-21T01:05:52Z,2740000,False,-1.0,63.0,1,left,MISS P. Banchero 6' driving Layup,[1631094],1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,6.31,Missed,,,,,,,,,,,,,,,,,,
287,PT03M16.00S,2023-12-21T01:05:49.5Z,2,REGULAR,rebound,defensive,[],1628418,,,1610612748,40,49,2023-12-21T01:05:49Z,2750000,False,,,0,,T. Bryant REBOUND (Off:2 Def:1),[1628418],1610612748.0,MIA,,,,Bryant,T. Bryant,,,,,In The Paint (Non-RA),0-8 Center,,,286.0,,,,,,,,,,,,3.0,1.0,2.0,,,
288,PT03M02.00S,2023-12-21T01:06:03.7Z,2,REGULAR,3pt,Jump Shot,[],1629312,91.01511169513797,95.83333333333334,1610612748,40,52,2023-12-21T01:06:08Z,2760000,False,229.0,32.0,1,right,H. Highsmith 3PT  (9 PTS) (T. Herro 4 AST),"[1629312, 1629639]",1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Right Corner 3,24+ Right,23.14,Made,,,,,,,9.0,,,,,,,,,T. Herro,1629639.0,4.0
290,PT02M49.00S,2023-12-21T01:06:17.7Z,2,REGULAR,3pt,Jump Shot,[],1631094,6.521024967148489,3.431372549019608,1610612753,40,52,2023-12-21T01:06:22Z,2780000,False,233.0,9.0,1,left,MISS P. Banchero 3PT,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Right Corner 3,24+ Right,23.3,Missed,,,,,,,,,,,,,,,,,,
291,PT02M46.00S,2023-12-21T01:06:20.7Z,2,REGULAR,rebound,defensive,[],1629639,,,1610612748,40,52,2023-12-21T01:06:22Z,2790000,False,,,0,,T. Herro REBOUND (Off:1 Def:3),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Right Corner 3,24+ Right,,,290.0,,,,,,,,,,,,4.0,3.0,1.0,,,
292,PT02M43.00S,2023-12-21T01:06:23.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629312,90.62089356110381,3.431372549019608,1610612748,40,55,2023-12-21T01:06:33Z,2800000,False,-233.0,36.0,1,right,H. Highsmith 3PT running (12 PTS) (J. Richardson 2 AST),"[1629312, 1626196]",1610612748.0,MIA,running,,,Highsmith,H. Highsmith,,,,,Left Corner 3,24+ Left,23.55,Made,,,,,,,12.0,,,,,,,,,J. Richardson,1626196.0,2.0
319,PT02M29.00S,2023-12-21T01:06:29.7Z,2,REGULAR,turnover,bad pass,[],1628371,,,1610612753,40,55,2023-12-21T01:24:06Z,2812500,False,,,0,,J. Isaac bad pass TURNOVER (1 TO),"[1628371, 1629312]",1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1.0,Highsmith,1629312.0,,,,,,,,
320,PT02M29.00S,2023-12-21T01:06:29.7Z,2,REGULAR,steal,,[],1629312,,,1610612748,40,55,2023-12-21T01:24:06Z,2813750,False,,,0,,H. Highsmith STEAL (2 STL),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
321,PT02M28.00S,2023-12-21T01:06:32.7Z,2,REGULAR,turnover,bad pass,[],1628418,,,1610612748,40,55,2023-12-21T01:24:33Z,2814375,False,,,0,,T. Bryant bad pass TURNOVER (2 TO),"[1628418, 1628371]",1610612748.0,MIA,,,,Bryant,T. Bryant,,,,,Mid-Range,16-24 Left,,,,,,,,,,2.0,Isaac,1628371.0,,,,,,,,
322,PT02M28.00S,2023-12-21T01:06:32.7Z,2,REGULAR,steal,,[],1628371,,,1610612753,40,55,2023-12-21T01:24:33Z,2814687,False,,,0,,J. Isaac STEAL (1 STL),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
316,PT02M18.00S,2023-12-21T01:06:35.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631094,14.191852825229962,43.40533088235294,1610612753,40,55,2023-12-21T01:24:33Z,2815000,False,33.0,81.0,1,left,MISS P. Banchero 8' Jump Shot - blocked,"[1631094, 1626196]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,8.74,Missed,,,,,,,,,,,Richardson,1626196.0,,,,,,
317,PT02M18.00S,2023-12-21T01:06:35.7Z,2,REGULAR,block,,[],1626196,,,1610612753,40,55,2023-12-21T01:11:03Z,2817500,False,,,0,,J. Richardson BLOCK (1 BLK),[1626196],1610612748.0,MIA,,,,Richardson,J. Richardson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
318,PT02M18.00S,2023-12-21T01:06:35.7Z,2,REGULAR,rebound,defensive,[],1629130,,,1610612748,40,55,2023-12-21T01:54:00Z,2818750,False,,,0,,D. Robinson REBOUND (Off:0 Def:2),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),8-16 Center,,,316.0,,,,,,,,,,,,2.0,2.0,0.0,,,
296,PT02M09.00S,2023-12-21T01:06:56.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629639,67.49342969776609,64.70588235294117,1610612748,40,58,2023-12-21T01:11:13Z,2840000,False,74.0,253.0,1,right,T. Herro 26' 3PT running pullup (17 PTS),[1629639],1610612748.0,MIA,running pullup,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,26.36,Made,,,,,,,17.0,,,,,,,,,,,
297,PT01M58.00S,2023-12-21T01:07:08.1Z,2,REGULAR,3pt,Jump Shot,[],1628976,29.6484888304862,75.24509803921569,1610612753,40,58,2023-12-21T01:07:17Z,2850000,False,-126.0,226.0,1,left,MISS W. Carter Jr. 25' 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Left Center,25.9,Missed,,,,,,,,,,,,,,,,,,
298,PT01M50.00S,2023-12-21T01:07:16.1Z,2,REGULAR,rebound,offensive,[],1628371,,,1610612753,40,58,2023-12-21T01:07:17Z,2860000,False,,,0,,J. Isaac REBOUND (Off:1 Def:2),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Above the Break 3,24+ Left Center,,,297.0,,,,,,,,,,,,3.0,2.0,1.0,,,
299,PT01M50.00S,2023-12-21T01:07:16.2Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628371,5.590000152587891,50.0,1610612753,42,58,2023-12-21T01:11:21Z,2870000,False,0.0,0.0,1,left,J. Isaac tip Layup (4 PTS),[1628371],1610612753.0,ORL,tip,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,4.0,,,,,,,,,,,
300,PT01M37.00S,2023-12-21T01:07:28.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628418,90.09526938239159,57.35294117647059,1610612748,42,60,2023-12-21T01:07:32Z,2880000,False,37.0,41.0,1,right,T. Bryant Hook (8 PTS) (J. Richardson 3 AST),"[1628418, 1626196]",1610612748.0,MIA,,,,Bryant,T. Bryant,,,,,In The Paint (Non-RA),0-8 Center,5.48,Made,,,,,,,8.0,,,,,,,,,J. Richardson,1626196.0,3.0
302,PT01M17.00S,2023-12-21T01:07:48.4Z,2,REGULAR,3pt,Jump Shot,[],1628371,7.835085413929041,96.32352941176471,1610612753,45,60,2023-12-21T01:07:53Z,2900000,False,-232.0,21.0,1,left,J. Isaac 3PT  (7 PTS) (F. Wagner 3 AST),"[1628371, 1630532]",1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Left Corner 3,24+ Left,23.26,Made,,,,,,,7.0,,,,,,,,,F. Wagner,1630532.0,3.0
304,PT01M02.00S,2023-12-21T01:08:04.1Z,2,REGULAR,3pt,Jump Shot,[],1629130,71.96123521681997,87.00980392156863,1610612748,45,63,2023-12-21T01:08:10Z,2920000,False,185.0,211.0,1,right,D. Robinson 28' 3PT  (10 PTS) (T. Herro 5 AST),"[1629130, 1629639]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Right Center,28.07,Made,,,,,,,10.0,,,,,,,,,T. Herro,1629639.0,5.0
306,PT00M48.10S,2023-12-21T01:08:22.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628371,6.1268068331143235,51.225490196078425,1610612753,47,63,2023-12-21T01:08:27Z,2940000,False,-6.0,5.0,1,left,J. Isaac cutting Layup (9 PTS) (P. Banchero 4 AST),"[1628371, 1631094]",1610612753.0,ORL,cutting,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,0.8,Made,,,,,,,9.0,,,,,,,,,P. Banchero,1631094.0,4.0
308,PT00M30.20S,2023-12-21T01:08:42.2Z,2,REGULAR,3pt,Jump Shot,[],1626196,80.3712220762155,6.862745098039216,1610612748,47,66,2023-12-21T01:08:47Z,2960000,False,-216.0,132.0,1,right,J. Richardson 25' 3PT  (6 PTS) (H. Highsmith 2 AST),"[1626196, 1629312]",1610612748.0,MIA,,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Left Center,25.29,Made,,,,,,,6.0,,,,,,,,,H. Highsmith,1629312.0,2.0
310,PT00M07.90S,2023-12-21T01:09:07.9Z,2,REGULAR,3pt,Jump Shot,[],1630591,23.866622864651774,10.784313725490197,1610612753,50,66,2023-12-21T01:09:12Z,2980000,False,196.0,172.0,1,left,J. Suggs 26' 3PT  (7 PTS) (P. Banchero 5 AST),"[1630591, 1631094]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Right Center,26.07,Made,,,,,,,7.0,,,,,,,,,P. Banchero,1631094.0,5.0
312,PT00M00.90S,2023-12-21T01:09:17.4Z,2,REGULAR,2pt,Jump Shot,[],1629639,83.13074901445466,79.65686274509804,1610612748,50,68,2023-12-21T01:09:22Z,3000000,False,148.0,106.0,1,right,T. Herro 18' pullup Jump Shot (19 PTS),[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,Mid-Range,16-24 Right,18.23,Made,,,,,,,19.0,,,,,,,,,,,
315,PT00M00.00S,2023-12-21T01:09:31.3Z,2,REGULAR,period,end,[],0,,,1610612753,50,68,2023-12-21T01:09:31Z,3030000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2023-12-21T01:23:45.4Z,3,REGULAR,substitution,out,['startperiod'],1628371,,,1610612753,50,68,2023-12-21T01:24:36Z,3040000,False,,,0,,SUB out: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2023-12-21T01:23:45.4Z,3,REGULAR,substitution,out,['startperiod'],1626196,,,1610612753,50,68,2023-12-21T01:24:36Z,3050000,False,,,0,,SUB out: J. Richardson,[1626196],1610612748.0,MIA,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2023-12-21T01:23:45.4Z,3,REGULAR,substitution,out,['startperiod'],1629312,,,1610612753,50,68,2023-12-21T01:24:36Z,3060000,False,,,0,,SUB out: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2023-12-21T01:23:45.4Z,3,REGULAR,substitution,out,['startperiod'],1628418,,,1610612753,50,68,2023-12-21T01:24:36Z,3070000,False,,,0,,SUB out: T. Bryant,[1628418],1610612748.0,MIA,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2023-12-21T01:23:45.4Z,3,REGULAR,substitution,out,['startperiod'],1629130,,,1610612753,50,68,2023-12-21T01:24:36Z,3080000,False,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2023-12-21T01:23:45.4Z,3,REGULAR,substitution,in,['startperiod'],1641710,,,1610612753,50,68,2023-12-21T01:24:36Z,3090000,False,,,0,,SUB in: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2023-12-21T01:23:45.4Z,3,REGULAR,substitution,in,['startperiod'],200768,,,1610612753,50,68,2023-12-21T01:24:36Z,3100000,False,,,0,,SUB in: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2023-12-21T01:23:45.4Z,3,REGULAR,substitution,in,['startperiod'],1628997,,,1610612753,50,68,2023-12-21T01:24:36Z,3110000,False,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2023-12-21T01:23:45.4Z,3,REGULAR,substitution,in,['startperiod'],1631170,,,1610612753,50,68,2023-12-21T01:24:36Z,3120000,False,,,0,,SUB in: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2023-12-21T01:23:45.4Z,3,REGULAR,substitution,in,['startperiod'],1628389,,,1610612753,50,68,2023-12-21T01:24:36Z,3130000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT12M00.00S,2023-12-21T01:24:51.9Z,3,REGULAR,period,start,[],0,,,1610612753,50,68,2023-12-21T01:24:51Z,3140000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT11M45.00S,2023-12-21T01:25:05.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,82.86793692509855,52.94117647058824,1610612753,52,68,2023-12-21T01:25:46Z,3150000,False,15.0,109.0,1,right,F. Wagner 10' floating Jump Shot (11 PTS) (P. Banchero 6 AST),"[1630532, 1631094]",1610612753.0,ORL,floating,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Center,10.95,Made,,,,,,,11.0,,,,,,,,,P. Banchero,1631094.0,6.0
335,PT11M20.00S,2023-12-21T01:25:30.6Z,3,REGULAR,2pt,Jump Shot,[],1628389,17.559132720105126,70.34313725490196,1610612748,52,68,2023-12-21T01:25:40Z,3160000,False,-102.0,113.0,1,left,MISS B. Adebayo 15' Jump Shot,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Left,15.17,Missed,,,,,,,,,,,,,,,,,,
336,PT11M16.00S,2023-12-21T01:25:34.6Z,3,REGULAR,rebound,defensive,[],1631094,,,1610612753,52,68,2023-12-21T01:25:40Z,3170000,False,,,0,,P. Banchero REBOUND (Off:0 Def:5),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Left,,,335.0,,,,,,,,,,,,5.0,5.0,0.0,,,
337,PT11M08.00S,2023-12-21T01:25:43.1Z,3,REGULAR,2pt,Jump Shot,[],1631094,87.33574244415243,72.79411764705883,1610612753,52,68,2023-12-21T01:25:46Z,3180000,False,114.0,67.0,1,right,MISS P. Banchero 13' pullup Shot,[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Right,13.2,Missed,,,,,,,,,,,,,,,,,,
338,PT11M06.00S,2023-12-21T01:25:45.1Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,52,68,2023-12-21T01:25:46Z,3190000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:2),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Right,,,337.0,,,,,,,,,,,,2.0,2.0,0.0,,,
339,PT10M45.00S,2023-12-21T01:26:06.7Z,3,REGULAR,2pt,Jump Shot,[],1629639,13.485545335085414,73.52941176470588,1610612748,52,68,2023-12-21T01:26:42Z,3200000,False,-118.0,74.0,1,left,MISS T. Herro 13' fadeaway Shot,[1629639],1610612748.0,MIA,fadeaway,,,Herro,T. Herro,,,,,Mid-Range,8-16 Left,13.91,Missed,,,,,,,,,,,,,,,,,,
340,PT10M39.00S,2023-12-21T01:26:12.7Z,3,REGULAR,rebound,defensive,[],1631094,,,1610612753,52,68,2023-12-21T01:26:13Z,3210000,False,,,0,,P. Banchero REBOUND (Off:0 Def:6),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Left,,,339.0,,,,,,,,,,,,6.0,6.0,0.0,,,
341,PT10M36.00S,2023-12-21T01:26:14.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630532,71.69842312746385,82.59803921568627,1610612753,52,68,2023-12-21T01:26:54Z,3220000,False,163.0,214.0,1,right,MISS F. Wagner 26' running 3PT,[1630532],1610612753.0,ORL,running,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Right Center,26.86,Missed,,,,,,,,,,,,,,,,,,
342,PT10M33.00S,2023-12-21T01:26:17.5Z,3,REGULAR,rebound,defensive,[],1629639,,,1610612748,52,68,2023-12-21T01:26:20Z,3230000,False,,,0,,T. Herro REBOUND (Off:1 Def:4),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,,,341.0,,,,,,,,,,,,5.0,4.0,1.0,,,
343,PT10M30.00S,2023-12-21T01:26:20.3Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631170,12.171484888304862,42.64705882352941,1610612748,52,68,2023-12-21T01:27:45Z,3240000,False,37.0,62.0,1,left,MISS J. Jaquez Jr. 7' running Layup - blocked,"[1631170, 1630591]",1610612748.0,MIA,running,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.2,Missed,,,,,,,,,,,Suggs,1630591.0,,,,,,
344,PT10M30.00S,2023-12-21T01:26:20.3Z,3,REGULAR,block,,[],1630591,,,1610612748,52,68,2023-12-21T01:26:23Z,3250000,False,,,0,,J. Suggs BLOCK (1 BLK),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
345,PT10M27.00S,2023-12-21T01:26:23.3Z,3,REGULAR,rebound,defensive,[],1631094,,,1610612753,52,68,2023-12-21T01:26:31Z,3260000,False,,,0,,P. Banchero REBOUND (Off:0 Def:7),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,343.0,,,,,,,,,,,,7.0,7.0,0.0,,,
346,PT10M22.00S,2023-12-21T01:26:29.3Z,3,REGULAR,3pt,Jump Shot,[],1641710,90.22667542706965,98.2843137254902,1610612753,52,68,2023-12-21T01:28:16Z,3270000,False,241.0,39.0,1,right,MISS A. Black 24' 3PT,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Right Corner 3,24+ Right,24.46,Missed,,,,,,,,,,,,,,,,,,
347,PT10M16.00S,2023-12-21T01:26:35.3Z,3,REGULAR,rebound,defensive,[],1628997,,,1610612748,52,68,2023-12-21T01:26:40Z,3280000,False,,,0,,C. Martin REBOUND (Off:0 Def:4),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Right Corner 3,24+ Right,,,346.0,,,,,,,,,,,,4.0,4.0,0.0,,,
348,PT10M12.00S,2023-12-21T01:26:38.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],200768,5.995400788436268,95.58823529411765,1610612748,52,71,2023-12-21T01:26:50Z,3290000,False,-228.0,4.0,1,left,K. Lowry 3PT running (3 PTS) (J. Jaquez Jr. 1 AST),"[200768, 1631170]",1610612748.0,MIA,running,,,Lowry,K. Lowry,,,,,Left Corner 3,24+ Left,22.79,Made,,,,,,,3.0,,,,,,,,,J. Jaquez Jr.,1631170.0,1.0
350,PT09M58.00S,2023-12-21T01:26:52.4Z,3,REGULAR,3pt,Jump Shot,[],1630591,85.75886990801577,3.9215686274509802,1610612753,52,71,2023-12-21T01:26:57Z,3310000,False,-230.0,81.0,1,right,MISS J. Suggs 24' 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Left Corner 3,24+ Left,24.44,Missed,,,,,,,,,,,,,,,,,,
351,PT09M55.00S,2023-12-21T01:26:55.4Z,3,REGULAR,rebound,defensive,[],1628997,,,1610612748,52,71,2023-12-21T01:26:57Z,3320000,False,,,0,,C. Martin REBOUND (Off:0 Def:5),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Left Corner 3,24+ Left,,,350.0,,,,,,,,,,,,5.0,5.0,0.0,,,
