actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
464,PT03M13.00S,2025-04-10T02:41:06.6Z,3,REGULAR,substitution,out,[],1630548,,,1610612757,74,76,2025-04-10T02:41:13Z,4440000,False,,,0,,SUB out: J. Juzang,[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT03M13.00S,2025-04-10T02:41:06.6Z,3,REGULAR,substitution,in,[],1629004,,,1610612757,74,76,2025-04-10T02:41:13Z,4450000,False,,,0,,SUB in: S. Mykhailiuk,[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT03M05.00S,2025-04-10T02:41:25.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1641739,7.440867279894875,44.6078431372549,1610612757,74,78,2025-04-10T02:41:29Z,4460000,False,27.0,17.0,1,left,T. Camara driving Layup (16 PTS),[1641739],1610612757.0,POR,driving,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,,,,,,3.21,Made,,,,,16.0,,,,,,,,
469,PT02M49.00S,2025-04-10T02:41:57.7Z,3,REGULAR,timeout,full,['team'],0,,,1610612762,74,78,2025-04-10T02:42:15Z,4490000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT02M49.00S,2025-04-10T02:42:53.6Z,3,REGULAR,substitution,out,[],1631101,,,1610612762,74,78,2025-04-10T02:44:59Z,4495000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT02M49.00S,2025-04-10T02:42:53.6Z,3,REGULAR,substitution,out,[],1641739,,,1610612762,74,78,2025-04-10T02:44:59Z,4497500,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT02M49.00S,2025-04-10T02:42:53.6Z,3,REGULAR,substitution,in,[],1642270,,,1610612762,74,78,2025-04-10T02:44:59Z,4498750,False,,,0,,SUB in: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT02M49.00S,2025-04-10T02:42:53.6Z,3,REGULAR,substitution,in,[],1630625,,,1610612762,74,78,2025-04-10T02:44:59Z,4499375,False,,,0,,SUB in: D. Banton,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT02M41.00S,2025-04-10T02:43:49.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631131,92.32917214191852,47.30392156862745,1610612762,76,78,2025-04-10T02:45:33Z,4500000,False,-13.0,20.0,1,right,O. Tshiebwe cutting Layup (11 PTS) (C. Sexton 5 AST),"[1631131, 1629012]",1610612762.0,UTA,cutting,,,Tshiebwe,O. Tshiebwe,,,,,Restricted Area,0-8 Center,,,,,,2.38,Made,,,,,11.0,,,,C. Sexton,1629012.0,5.0,,
472,PT02M23.00S,2025-04-10T02:44:07.2Z,3,REGULAR,turnover,bad pass,[],1631133,,,1610612757,76,78,2025-04-10T02:44:11Z,4520000,False,,,0,,J. Walker bad pass TURNOVER (2 TO),"[1631133, 1629004]",1610612757.0,POR,,,,Walker,J. Walker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,2.0,Mykhailiuk,1629004.0,,,,,
473,PT02M23.00S,2025-04-10T02:44:07.2Z,3,REGULAR,steal,,[],1629004,,,1610612762,76,78,2025-04-10T02:44:08Z,4530000,False,,,0,,S. Mykhailiuk STEAL (1 STL),[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
474,PT02M21.00S,2025-04-10T02:44:10.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630531,90.88370565045992,55.88235294117647,1610612762,76,78,2025-04-10T02:46:59Z,4540000,False,29.0,33.0,1,right,MISS J. Springer running Layup - blocked,"[1630531, 1630625]",1610612762.0,UTA,running,,,Springer,J. Springer,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.43,Missed,,,,,,,,,,,,Banton,1630625.0
476,PT02M21.00S,2025-04-10T02:44:10.6Z,3,REGULAR,block,,[],1630625,,,1610612762,76,78,2025-04-10T02:44:14Z,4550000,False,,,0,,D. Banton BLOCK (1 BLK),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
477,PT02M16.00S,2025-04-10T02:44:15.6Z,3,REGULAR,rebound,defensive,[],1631133,,,1610612757,76,78,2025-04-10T02:44:16Z,4560000,False,,,0,,J. Walker REBOUND (Off:1 Def:2),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,474.0,3.0,2.0,1.0,,,,,,,,,
478,PT02M16.00S,2025-04-10T02:44:17.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629004,,,1610612757,76,78,2025-04-10T02:44:28Z,4570000,False,,,0,,S. Mykhailiuk shooting personal FOUL (1 PF) (Rupert 2 FT),"[1629004, 1641712]",1610612762.0,UTA,shooting,,,Mykhailiuk,S. Mykhailiuk,,,,,In The Paint (Non-RA),0-8 Center,203591.0,1.0,0.0,Rupert,1641712.0,,,,,,,,,,,,,,,
484,PT02M16.00S,2025-04-10T02:45:03.4Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1641712,,,1610612757,76,79,2025-04-10T02:47:21Z,4590000,False,,,0,,R. Rupert Free Throw 1 of 2 (7 PTS),[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,,,,,,,,,Made,,,,,7.0,,,,,,,,
485,PT02M16.00S,2025-04-10T02:45:03.4Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1641712,,,1610612757,76,80,2025-04-10T02:47:21Z,4600000,False,,,0,,R. Rupert Free Throw 2 of 2 (8 PTS),[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,,,,,,,,,Made,,,,,8.0,,,,,,,,
486,PT02M05.00S,2025-04-10T02:45:12.7Z,3,REGULAR,3pt,Jump Shot,[],1630695,93.38042049934296,95.58823529411765,1610612762,76,80,2025-04-10T02:45:18Z,4610000,False,228.0,10.0,1,right,MISS M. Potter 3PT,[1630695],1610612762.0,UTA,,,,Potter,M. Potter,,,,,Right Corner 3,24+ Right,,,,,,22.81,Missed,,,,,,,,,,,,,
487,PT02M01.00S,2025-04-10T02:45:16.7Z,3,REGULAR,rebound,defensive,[],1631133,,,1610612757,76,80,2025-04-10T02:45:18Z,4620000,False,,,0,,J. Walker REBOUND (Off:1 Def:3),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Right Corner 3,24+ Right,,,,,,,,486.0,4.0,3.0,1.0,,,,,,,,,
488,PT01M54.00S,2025-04-10T02:45:26.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630531,,,1610612757,76,80,2025-04-10T02:45:38Z,4630000,False,,,0,,J. Springer shooting personal FOUL (3 PF) (Banton 2 FT),"[1630531, 1630625]",1610612762.0,UTA,shooting,,,Springer,J. Springer,,,,,Restricted Area,0-8 Center,203591.0,3.0,0.0,Banton,1630625.0,,,,,,,,,,,,,,,
490,PT01M54.00S,2025-04-10T02:45:49.2Z,3,REGULAR,freethrow,1 of 2,[],1630625,,,1610612757,76,80,2025-04-10T02:45:49Z,4650000,False,,,0,,MISS D. Banton Free Throw 1 of 2,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
491,PT01M54.00S,2025-04-10T02:45:49.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,76,80,2025-04-10T02:45:49Z,4660000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,490.0,,,,,,,,,,,,
493,PT01M54.00S,2025-04-10T02:46:08.0Z,3,REGULAR,freethrow,2 of 2,[],1630625,,,1610612757,76,81,2025-04-10T02:46:08Z,4670000,False,,,0,,D. Banton Free Throw 2 of 2 (7 PTS),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,,,,,,Made,,,,,7.0,,,,,,,,
494,PT01M40.00S,2025-04-10T02:46:17.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629012,86.5473061760841,52.69607843137255,1610612762,76,81,2025-04-10T02:48:44Z,4680000,False,13.0,74.0,1,right,MISS C. Sexton 7' driving floating Shot,[1629012],1610612762.0,UTA,driving floating,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.52,Missed,,,,,,,,,,,,,
495,PT01M38.00S,2025-04-10T02:46:19.9Z,3,REGULAR,rebound,defensive,[],1630625,,,1610612757,76,81,2025-04-10T02:52:13Z,4690000,False,,,0,,D. Banton REBOUND (Off:0 Def:1),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,494.0,1.0,1.0,0.0,,,,,,,,,
525,PT01M37.00S,2025-04-10T02:46:19.9Z,3,REGULAR,turnover,lost ball,[],1630625,,,1610612757,76,81,2025-04-10T02:52:38Z,4695000,False,,,0,,D. Banton lost ball TURNOVER (1 TO),"[1630625, 1629012]",1610612757.0,POR,,,,Banton,D. Banton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1.0,Sexton,1629012.0,,,,,
526,PT01M37.00S,2025-04-10T02:46:19.9Z,3,REGULAR,steal,,[],1629012,,,1610612762,76,81,2025-04-10T02:52:33Z,4697500,False,,,0,,C. Sexton STEAL (2 STL),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
496,PT01M35.00S,2025-04-10T02:46:21.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629012,91.40932982917214,41.66666666666667,1610612762,78,81,2025-04-10T02:52:33Z,4700000,False,-42.0,28.0,1,right,C. Sexton driving Layup (13 PTS),[1629012],1610612762.0,UTA,driving,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.04,Made,,,,,13.0,,,,,,,,
497,PT01M23.00S,2025-04-10T02:46:32.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641712,15.850854139290407,37.00980392156863,1610612757,78,81,2025-04-10T02:46:39Z,4710000,False,65.0,96.0,1,left,MISS R. Rupert 11' floating Shot,[1641712],1610612757.0,POR,floating,,,Rupert,R. Rupert,,,,,In The Paint (Non-RA),8-16 Right,,,,,,11.63,Missed,,,,,,,,,,,,,
498,PT01M21.00S,2025-04-10T02:46:34.8Z,3,REGULAR,rebound,defensive,[],1630695,,,1610612762,78,81,2025-04-10T02:46:39Z,4720000,False,,,0,,M. Potter REBOUND (Off:1 Def:1),[1630695],1610612762.0,UTA,,,,Potter,M. Potter,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,497.0,2.0,1.0,1.0,,,,,,,,,
499,PT01M10.00S,2025-04-10T02:46:45.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631131,93.24901445466492,63.725490196078425,1610612762,78,81,2025-04-10T02:46:49Z,4730000,False,69.0,11.0,1,right,MISS O. Tshiebwe 6' Jump Shot,[1631131],1610612762.0,UTA,,,,Tshiebwe,O. Tshiebwe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.95,Missed,,,,,,,,,,,,,
500,PT01M08.00S,2025-04-10T02:46:47.6Z,3,REGULAR,rebound,defensive,[],1630625,,,1610612757,78,81,2025-04-10T02:46:49Z,4740000,False,,,0,,D. Banton REBOUND (Off:0 Def:2),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,499.0,2.0,2.0,0.0,,,,,,,,,
501,PT00M59.40S,2025-04-10T02:46:59.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629012,,,1610612757,78,81,2025-04-10T02:47:05Z,4750000,False,,,0,,C. Sexton shooting personal FOUL (2 PF) (Clingan 2 FT),"[1629012, 1642270]",1610612762.0,UTA,shooting,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,1155.0,2.0,0.0,Clingan,1642270.0,,,,,,,,,,,,,,,
503,PT00M59.40S,2025-04-10T02:47:30.7Z,3,REGULAR,freethrow,1 of 2,[],1642270,,,1610612757,78,82,2025-04-10T02:47:30Z,4770000,False,,,0,,D. Clingan Free Throw 1 of 2 (5 PTS),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,Made,,,,,5.0,,,,,,,,
504,PT00M59.40S,2025-04-10T02:47:42.9Z,3,REGULAR,freethrow,2 of 2,[],1642270,,,1610612757,78,83,2025-04-10T02:47:42Z,4780000,False,,,0,,D. Clingan Free Throw 2 of 2 (6 PTS),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,Made,,,,,6.0,,,,,,,,
505,PT00M41.60S,2025-04-10T02:48:04.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630625,,,1610612762,78,83,2025-04-10T02:48:11Z,4790000,False,,,0,,D. Banton shooting personal FOUL (2 PF) (Sexton 2 FT),"[1630625, 1629012]",1610612757.0,POR,shooting,,,Banton,D. Banton,,,,,In The Paint (Non-RA),0-8 Center,1155.0,2.0,0.0,Sexton,1629012.0,,,,,,,,,,,,,,,
507,PT00M41.60S,2025-04-10T02:48:28.9Z,3,REGULAR,freethrow,1 of 2,[],1629012,,,1610612762,79,83,2025-04-10T02:48:28Z,4810000,False,,,0,,C. Sexton Free Throw 1 of 2 (14 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,Made,,,,,14.0,,,,,,,,
508,PT00M41.60S,2025-04-10T02:48:45.7Z,3,REGULAR,freethrow,2 of 2,[],1629012,,,1610612762,80,83,2025-04-10T02:48:45Z,4820000,False,,,0,,C. Sexton Free Throw 2 of 2 (15 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,Made,,,,,15.0,,,,,,,,
509,PT00M35.40S,2025-04-10T02:49:01.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630531,,,1610612757,80,83,2025-04-10T02:49:11Z,4830000,False,,,0,,J. Springer shooting personal FOUL (4 PF) (Clingan 2 FT),"[1630531, 1642270]",1610612762.0,UTA,shooting,,,Springer,J. Springer,,,,,Restricted Area,0-8 Center,203591.0,4.0,0.0,Clingan,1642270.0,,,,,,,,,,,,,,,
511,PT00M35.40S,2025-04-10T02:49:24.8Z,3,REGULAR,freethrow,1 of 2,[],1642270,,,1610612757,80,84,2025-04-10T02:49:24Z,4850000,False,,,0,,D. Clingan Free Throw 1 of 2 (7 PTS),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,Made,,,,,7.0,,,,,,,,
512,PT00M35.40S,2025-04-10T02:49:38.8Z,3,REGULAR,freethrow,2 of 2,[],1642270,,,1610612757,80,85,2025-04-10T02:49:38Z,4860000,False,,,0,,D. Clingan Free Throw 2 of 2 (8 PTS),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,Made,,,,,8.0,,,,,,,,
513,PT00M28.90S,2025-04-10T02:49:47.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629012,88.25558475689881,49.01960784313725,1610612762,80,85,2025-04-10T02:49:51Z,4870000,False,-5.0,58.0,1,right,MISS C. Sexton driving floating bank Shot,[1629012],1610612762.0,UTA,driving floating bank,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.81,Missed,,,,,,,,,,,,,
514,PT00M26.80S,2025-04-10T02:49:49.7Z,3,REGULAR,rebound,offensive,[],1631131,,,1610612762,80,85,2025-04-10T02:49:49Z,4880000,False,,,0,,O. Tshiebwe REBOUND (Off:7 Def:2),[1631131],1610612762.0,UTA,,,,Tshiebwe,O. Tshiebwe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,513.0,9.0,2.0,7.0,,,,,,,,,
515,PT00M25.40S,2025-04-10T02:49:51.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631131,92.59198423127464,57.35294117647059,1610612762,80,85,2025-04-10T02:49:56Z,4890000,False,37.0,17.0,1,right,MISS O. Tshiebwe putback Layup,[1631131],1610612762.0,UTA,putback,,,Tshiebwe,O. Tshiebwe,,,,,Restricted Area,0-8 Center,,,,,,4.06,Missed,,,,,,,,,,,,,
516,PT00M20.40S,2025-04-10T02:49:56.2Z,3,REGULAR,rebound,defensive,[],1631200,,,1610612757,80,85,2025-04-10T02:49:56Z,4900000,False,,,0,,K. Murray REBOUND (Off:1 Def:1),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,515.0,2.0,1.0,1.0,,,,,,,,,
517,PT00M05.50S,2025-04-10T02:50:11.0Z,3,REGULAR,2pt,Jump Shot,[],1630625,15.588042049934298,27.696078431372552,1610612757,80,85,2025-04-10T02:52:19Z,4910000,False,112.0,94.0,1,left,MISS D. Banton 14' driving floating Shot,[1630625],1610612757.0,POR,driving floating,,,Banton,D. Banton,,,,,Mid-Range,8-16 Right,,,,,,14.58,Missed,,,,,,,,,,,,,
518,PT00M02.40S,2025-04-10T02:50:14.1Z,3,REGULAR,rebound,defensive,[],1629004,,,1610612762,80,85,2025-04-10T02:50:52Z,4920000,False,,,0,,S. Mykhailiuk REBOUND (Off:0 Def:3),[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,Mid-Range,8-16 Right,,,,,,,,517.0,3.0,3.0,0.0,,,,,,,,,
519,PT00M01.90S,2025-04-10T02:50:18.4Z,3,REGULAR,foul,offensive,['inpenalty'],1629012,,,1610612762,80,85,2025-04-10T02:50:26Z,4930000,False,,,0,,C. Sexton charge offensive FOUL (3 PF),"[1629012, 1641712]",1610612762.0,UTA,charge,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),8-16 Left,203591.0,3.0,0.0,Rupert,1641712.0,,,,,,,,,,,,,,,
521,PT00M01.90S,2025-04-10T02:50:18.4Z,3,REGULAR,turnover,offensive foul,[],1629012,,,1610612762,80,85,2025-04-10T02:50:18Z,4950000,False,,,0,,C. Sexton offensive foul TURNOVER (3 TO),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),8-16 Left,203591.0,,,,,,,,,,,,3.0,,,,,,,
522,PT00M00.00S,2025-04-10T02:50:33.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630625,58.42641261498029,51.225490196078425,1610612757,80,85,2025-04-10T02:52:58Z,4960000,False,-6.0,497.0,1,left,MISS D. Banton 49' pullup 3PT,[1630625],1610612757.0,POR,pullup,,,Banton,D. Banton,,,,,Above the Break 3,24+ Center,,,,,,49.67,Missed,,,,,,,,,,,,,
523,PT00M00.00S,2025-04-10T02:50:33.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612757,80,85,2025-04-10T02:50:39Z,4970000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,522.0,,,,,,,,,,,,
524,PT00M00.00S,2025-04-10T02:50:42.7Z,3,REGULAR,period,end,[],0,,,1610612757,80,85,2025-04-10T02:50:42Z,4980000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT12M00.00S,2025-04-10T02:52:45.2Z,4,REGULAR,substitution,out,['startperiod'],1629012,,,1610612757,80,85,2025-04-10T02:53:08Z,4990000,False,,,0,,SUB out: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT12M00.00S,2025-04-10T02:52:45.2Z,4,REGULAR,substitution,in,['startperiod'],1641729,,,1610612757,80,85,2025-04-10T02:53:08Z,5000000,False,,,0,,SUB in: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT12M00.00S,2025-04-10T02:53:13.2Z,4,REGULAR,period,start,[],0,,,1610612757,80,85,2025-04-10T02:53:13Z,5010000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT11M46.00S,2025-04-10T02:53:25.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631200,9.017739816031538,54.90196078431373,1610612757,80,87,2025-04-10T02:53:30Z,5020000,False,-25.0,32.0,1,left,K. Murray driving Layup (6 PTS) (D. Clingan 4 AST),"[1631200, 1642270]",1610612757.0,POR,driving,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,,,4.05,Made,,,,,6.0,,,,D. Clingan,1642270.0,4.0,,
532,PT11M32.00S,2025-04-10T02:53:43.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631131,91.80354796320631,56.127450980392155,1610612762,82,87,2025-04-10T02:53:48Z,5040000,False,31.0,25.0,1,right,O. Tshiebwe driving Layup (13 PTS) (B. Sensabaugh 2 AST),"[1631131, 1641729]",1610612762.0,UTA,driving,,,Tshiebwe,O. Tshiebwe,,,,,Restricted Area,0-8 Center,,,,,,3.92,Made,,,,,13.0,,,,B. Sensabaugh,1641729.0,2.0,,
534,PT11M32.00S,2025-04-10T02:53:46.0Z,4,REGULAR,foul,personal,['1freethrow'],1642270,,,1610612762,82,87,2025-04-10T02:53:51Z,5060000,False,,,0,,D. Clingan shooting personal FOUL (4 PF) (Tshiebwe 1 FT),"[1642270, 1631131]",1610612757.0,POR,shooting,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,1155.0,4.0,0.0,Tshiebwe,1631131.0,,,,,,,,,,,,,,,
536,PT11M32.00S,2025-04-10T02:54:09.2Z,4,REGULAR,freethrow,1 of 1,[],1631131,,,1610612762,83,87,2025-04-10T02:54:09Z,5080000,False,,,0,,O. Tshiebwe Free Throw 1 of 1 (14 PTS),[1631131],1610612762.0,UTA,,,,Tshiebwe,O. Tshiebwe,,,,,,,,,,,,,Made,,,,,14.0,,,,,,,,
537,PT11M19.00S,2025-04-10T02:54:29.0Z,4,REGULAR,3pt,Jump Shot,[],1631200,32.013797634691194,32.59803921568628,1610612757,83,87,2025-04-10T02:54:34Z,5090000,False,87.0,248.0,1,left,MISS K. Murray 26' 3PT,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,,,,,,26.32,Missed,,,,,,,,,,,,,
538,PT11M16.00S,2025-04-10T02:54:32.0Z,4,REGULAR,rebound,defensive,[],1630531,,,1610612762,83,87,2025-04-10T02:54:34Z,5100000,False,,,0,,J. Springer REBOUND (Off:2 Def:3),[1630531],1610612762.0,UTA,,,,Springer,J. Springer,,,,,Above the Break 3,24+ Right Center,,,,,,,,537.0,5.0,3.0,2.0,,,,,,,,,
539,PT11M14.00S,2025-04-10T02:54:34.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630531,92.9862023653088,56.86274509803921,1610612762,85,87,2025-04-10T02:54:39Z,5110000,False,34.0,13.0,1,right,J. Springer running Layup (6 PTS),[1630531],1610612762.0,UTA,running,,,Springer,J. Springer,,,,,Restricted Area,0-8 Center,,,,,,3.68,Made,,,,,6.0,,,,,,,,
540,PT11M05.00S,2025-04-10T02:54:46.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641712,9.674770039421814,38.970588235294116,1610612757,85,89,2025-04-10T02:54:51Z,5120000,False,55.0,38.0,1,left,R. Rupert 6' driving floating bank Jump Shot (10 PTS),[1641712],1610612757.0,POR,driving floating bank,,,Rupert,R. Rupert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.72,Made,,,,,10.0,,,,,,,,
541,PT11M05.00S,2025-04-10T02:54:48.9Z,4,REGULAR,foul,personal,['1freethrow'],1641729,,,1610612757,85,89,2025-04-10T02:54:55Z,5130000,False,,,0,,B. Sensabaugh shooting personal FOUL (1 PF) (Rupert 1 FT),"[1641729, 1641712]",1610612762.0,UTA,shooting,,,Sensabaugh,B. Sensabaugh,,,,,In The Paint (Non-RA),0-8 Center,1204.0,1.0,0.0,Rupert,1641712.0,,,,,,,,,,,,,,,
543,PT11M05.00S,2025-04-10T02:55:10.2Z,4,REGULAR,freethrow,1 of 1,[],1641712,,,1610612757,85,90,2025-04-10T02:55:10Z,5150000,False,,,0,,R. Rupert Free Throw 1 of 1 (11 PTS),[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,,,,,,,,,Made,,,,,11.0,,,,,,,,
544,PT10M53.00S,2025-04-10T02:55:27.1Z,4,REGULAR,foul,personal,['2freethrow'],1642270,,,1610612762,85,90,2025-04-10T02:55:38Z,5160000,False,,,0,,D. Clingan shooting personal FOUL (5 PF) (Tshiebwe 2 FT),"[1642270, 1631131]",1610612757.0,POR,shooting,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,1204.0,5.0,0.0,Tshiebwe,1631131.0,,,,,,,,,,,,,,,
546,PT10M53.00S,2025-04-10T02:55:53.8Z,4,REGULAR,freethrow,1 of 2,[],1631131,,,1610612762,85,90,2025-04-10T02:55:53Z,5180000,False,,,0,,MISS O. Tshiebwe Free Throw 1 of 2,[1631131],1610612762.0,UTA,,,,Tshiebwe,O. Tshiebwe,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
547,PT10M53.00S,2025-04-10T02:55:53.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,85,90,2025-04-10T02:55:53Z,5190000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,546.0,,,,,,,,,,,,
548,PT10M53.00S,2025-04-10T02:56:12.6Z,4,REGULAR,substitution,out,[],1642270,,,1610612762,85,90,2025-04-10T02:56:16Z,5200000,False,,,0,,SUB out: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT10M53.00S,2025-04-10T02:56:12.6Z,4,REGULAR,substitution,in,[],1629680,,,1610612762,85,90,2025-04-10T02:56:16Z,5210000,False,,,0,,SUB in: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
