actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
258,PT04M30.00S,2025-03-01T03:19:11.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642271,5.995400788436268,54.166666666666664,1610612762,48,59,2025-03-01T03:19:17Z,2430000,False,-21.0,4.0,1,left,K. Filipowski driving Layup (4 PTS) (K. George 3 AST),"[1642271, 1641718]",1610612762.0,UTA,driving,,,Filipowski,K. Filipowski,,,,,Restricted Area,0-8 Center,2.12,Made,4.0,,,,,,,,,,,,K. George,1641718.0,3.0,,,
260,PT04M16.00S,2025-03-01T03:19:25.7Z,2,REGULAR,turnover,lost ball,[],1630183,,,1610612750,48,59,2025-03-01T03:19:29Z,2450000,False,,,0,,J. McDaniels lost ball TURNOVER (1 TO),"[1630183, 1630548]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,1.0,Juzang,1630548.0
261,PT04M16.00S,2025-03-01T03:19:25.7Z,2,REGULAR,steal,,[],1630548,,,1610612762,48,59,2025-03-01T03:19:28Z,2460000,False,,,0,,J. Juzang STEAL (1 STL),[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
263,PT04M13.00S,2025-03-01T03:19:31.5Z,2,REGULAR,substitution,out,[],1642271,,,1610612762,48,59,2025-03-01T03:19:38Z,2480000,False,,,0,,SUB out: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT04M13.00S,2025-03-01T03:19:31.5Z,2,REGULAR,substitution,out,[],1630548,,,1610612762,48,59,2025-03-01T03:19:38Z,2490000,False,,,0,,SUB out: J. Juzang,[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT04M13.00S,2025-03-01T03:19:31.5Z,2,REGULAR,substitution,in,[],1631117,,,1610612762,48,59,2025-03-01T03:19:38Z,2500000,False,,,0,,SUB in: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT04M13.00S,2025-03-01T03:19:31.5Z,2,REGULAR,substitution,in,[],1642262,,,1610612762,48,59,2025-03-01T03:19:38Z,2510000,False,,,0,,SUB in: C. Williams,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT03M56.00S,2025-03-01T03:20:16.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631117,10.463206307490145,36.029411764705884,1610612762,50,59,2025-03-01T03:20:41Z,2520000,False,70.0,46.0,1,left,W. Kessler 8' cutting finger roll Layup (4 PTS) (K. George 4 AST),"[1631117, 1641718]",1610612762.0,UTA,cutting finger roll,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),8-16 Right,8.36,Made,4.0,,,,,,,,,,,,K. George,1641718.0,4.0,,,
269,PT03M42.00S,2025-03-01T03:20:30.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629638,90.75229960578186,58.333333333333336,1610612750,50,59,2025-03-01T03:20:34Z,2540000,False,42.0,34.0,1,right,MISS N. Alexander-Walker driving Layup,[1629638],1610612750.0,MIN,driving,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),0-8 Center,5.41,Missed,,,,,,,,,,,,,,,,,,
270,PT03M39.00S,2025-03-01T03:20:32.3Z,2,REGULAR,rebound,offensive,[],1629675,,,1610612750,50,59,2025-03-01T03:20:32Z,2550000,False,,,0,,N. Reid REBOUND (Off:1 Def:3),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,,269.0,4.0,3.0,1.0,,,,,,,,,,,,,
271,PT03M27.00S,2025-03-01T03:20:43.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630183,87.07293035479631,95.34313725490196,1610612750,50,59,2025-03-01T03:20:48Z,2560000,False,227.0,69.0,1,right,MISS J. McDaniels 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Right Corner 3,24+ Right,23.7,Missed,,,,,,,,,,,,,,,,,,
272,PT03M26.00S,2025-03-01T03:20:44.9Z,2,REGULAR,rebound,defensive,[],1630231,,,1610612762,50,59,2025-03-01T03:20:48Z,2570000,False,,,0,,K. Martin REBOUND (Off:0 Def:1),[1630231],1610612762.0,UTA,,,,Martin,K. Martin,,,,,Right Corner 3,24+ Right,,,,271.0,1.0,1.0,0.0,,,,,,,,,,,,,
273,PT03M19.00S,2025-03-01T03:20:52.5Z,2,REGULAR,3pt,Jump Shot,[],1641729,7.046649145860711,96.56862745098039,1610612762,50,59,2025-03-01T03:20:57Z,2580000,False,-233.0,14.0,1,left,MISS B. Sensabaugh 3PT,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Left Corner 3,24+ Left,23.32,Missed,,,,,,,,,,,,,,,,,,
274,PT03M16.00S,2025-03-01T03:20:55.6Z,2,REGULAR,rebound,offensive,[],1631117,,,1610612762,50,59,2025-03-01T03:20:55Z,2590000,False,,,0,,W. Kessler REBOUND (Off:3 Def:1),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Left Corner 3,24+ Left,,,,273.0,4.0,1.0,3.0,,,,,,,,,,,,,
275,PT03M13.00S,2025-03-01T03:20:58.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1641718,24.917871222076215,8.088235294117647,1610612762,50,59,2025-03-01T03:21:03Z,2600000,False,210.0,182.0,1,left,MISS K. George 27' 3PT,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Right Center,27.74,Missed,,,,,,,,,,,,,,,,,,
276,PT03M11.00S,2025-03-01T03:21:00.6Z,2,REGULAR,rebound,defensive,[],1629675,,,1610612750,50,59,2025-03-01T03:21:03Z,2610000,False,,,0,,N. Reid REBOUND (Off:1 Def:4),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,,,,275.0,5.0,4.0,1.0,,,,,,,,,,,,,
277,PT03M10.00S,2025-03-01T03:21:05.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,50,59,2025-03-01T03:21:05Z,2620000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT03M10.00S,2025-03-01T03:23:31.6Z,2,REGULAR,substitution,out,[],1641729,,,1610612750,50,59,2025-03-01T03:23:50Z,2630000,False,,,0,,SUB out: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT03M10.00S,2025-03-01T03:23:31.6Z,2,REGULAR,substitution,out,[],1630231,,,1610612750,50,59,2025-03-01T03:23:50Z,2640000,False,,,0,,SUB out: K. Martin,[1630231],1610612762.0,UTA,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT03M10.00S,2025-03-01T03:23:31.6Z,2,REGULAR,substitution,in,[],1642268,,,1610612750,50,59,2025-03-01T03:23:50Z,2650000,False,,,0,,SUB in: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT03M10.00S,2025-03-01T03:23:31.6Z,2,REGULAR,substitution,in,[],1628381,,,1610612750,50,59,2025-03-01T03:23:50Z,2660000,False,,,0,,SUB in: J. Collins,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT03M10.00S,2025-03-01T03:23:31.6Z,2,REGULAR,substitution,out,[],201144,,,1610612750,50,59,2025-03-01T03:24:11Z,2670000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT03M10.00S,2025-03-01T03:23:31.6Z,2,REGULAR,substitution,in,[],1628978,,,1610612750,50,59,2025-03-01T03:24:11Z,2680000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT03M01.00S,2025-03-01T03:24:16.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630183,90.3580814717477,48.529411764705884,1610612750,50,59,2025-03-01T03:25:40Z,2690000,False,-7.0,38.0,1,right,MISS J. McDaniels cutting DUNK - blocked,"[1630183, 1628381]",1610612750.0,MIN,cutting,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,3.88,Missed,,,,,,Collins,1628381.0,,,,,,,,,,,
285,PT03M01.00S,2025-03-01T03:24:16.7Z,2,REGULAR,block,,[],1628381,,,1610612750,50,59,2025-03-01T03:25:28Z,2700000,False,,,0,,J. Collins BLOCK (1 BLK),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
286,PT02M58.00S,2025-03-01T03:24:19.7Z,2,REGULAR,rebound,offensive,[],1630183,,,1610612750,50,59,2025-03-01T03:25:40Z,2710000,False,,,0,,J. McDaniels REBOUND (Off:2 Def:2),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,284.0,4.0,2.0,2.0,,,,,,,,,,,,,
287,PT02M57.00S,2025-03-01T03:24:20.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630545,90.22667542706965,40.931372549019606,1610612750,50,59,2025-03-01T03:26:16Z,2720000,False,-45.0,39.0,1,right,MISS T. Shannon Jr. 6' cutting Layup,[1630545],1610612750.0,MIN,cutting,,,Shannon Jr.,T. Shannon Jr.,,,,,In The Paint (Non-RA),0-8 Center,6.0,Missed,,,,,,,,,,,,,,,,,,
291,PT02M55.00S,2025-03-01T03:24:22.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612750,50,59,2025-03-01T03:24:55Z,2730000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,287.0,,,,,,,,,,,,,,,,
288,PT02M55.00S,2025-03-01T03:24:49.6Z,2,REGULAR,jumpball,recovered,[],1628978,,,1610612750,50,59,2025-03-01T03:24:49Z,2740000,False,,,0,,Jump Ball J. McDaniels vs. C. Williams: Tip to D. DiVincenzo,"[1628978, 1630183, 1642262]",1610612750.0,MIN,heldball,D. DiVincenzo,1628978.0,DiVincenzo,D. DiVincenzo,McDaniels,1630183.0,Williams,1642262.0,,,,,,,,,,,,,,,,,,,,,,
292,PT02M48.00S,2025-03-01T03:24:56.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628978,74.98357424441524,12.254901960784313,1610612750,50,59,2025-03-01T03:26:46Z,2770000,False,-189.0,183.0,1,right,MISS D. DiVincenzo 26' pullup 3PT,[1628978],1610612750.0,MIN,pullup,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,26.27,Missed,,,,,,,,,,,,,,,,,,
293,PT02M43.00S,2025-03-01T03:25:01.5Z,2,REGULAR,rebound,defensive,[],1631117,,,1610612762,50,59,2025-03-01T03:25:01Z,2780000,False,,,0,,W. Kessler REBOUND (Off:3 Def:2),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Left Center,,,,292.0,5.0,2.0,3.0,,,,,,,,,,,,,
294,PT02M32.00S,2025-03-01T03:25:11.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641718,13.61695137976347,55.392156862745104,1610612762,50,59,2025-03-01T03:27:03Z,2790000,False,-27.0,75.0,1,left,MISS K. George 8' driving floating Shot,[1641718],1610612762.0,UTA,driving floating,,,George,K. George,,,,,In The Paint (Non-RA),8-16 Center,8.02,Missed,,,,,,,,,,,,,,,,,,
295,PT02M28.00S,2025-03-01T03:25:15.9Z,2,REGULAR,rebound,defensive,[],1628978,,,1610612750,50,59,2025-03-01T03:25:17Z,2800000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:4),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),8-16 Center,,,,294.0,4.0,4.0,0.0,,,,,,,,,,,,,
296,PT02M25.00S,2025-03-01T03:25:19.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630545,92.59198423127464,53.92156862745098,1610612750,50,61,2025-03-01T03:25:25Z,2810000,False,20.0,17.0,1,right,T. Shannon Jr. running Layup (10 PTS) (D. DiVincenzo 3 AST),"[1630545, 1628978]",1610612750.0,MIN,running,,,Shannon Jr.,T. Shannon Jr.,,,,,Restricted Area,0-8 Center,2.6,Made,10.0,,,,,,,,,,,,D. DiVincenzo,1628978.0,3.0,,,
297,PT02M04.00S,2025-03-01T03:25:41.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628381,14.799605781865965,56.372549019607845,1610612762,52,61,2025-03-01T03:27:36Z,2820000,False,-32.0,87.0,1,left,J. Collins 9' turnaround Jump Shot (16 PTS),[1628381],1610612762.0,UTA,turnaround,,,Collins,J. Collins,,,,,In The Paint (Non-RA),8-16 Center,9.23,Made,16.0,,,,,,,,,,,,,,,,,
298,PT01M55.00S,2025-03-01T03:25:49.6Z,2,REGULAR,3pt,Jump Shot,[],1629675,64.86530880420499,49.01960784313725,1610612750,52,61,2025-03-01T03:25:54Z,2830000,False,-5.0,278.0,1,right,MISS N. Reid 27' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Center,27.78,Missed,,,,,,,,,,,,,,,,,,
299,PT01M52.00S,2025-03-01T03:25:52.6Z,2,REGULAR,rebound,defensive,[],1631117,,,1610612762,52,61,2025-03-01T03:25:54Z,2840000,False,,,0,,W. Kessler REBOUND (Off:3 Def:3),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Center,,,,298.0,6.0,3.0,3.0,,,,,,,,,,,,,
300,PT01M34.00S,2025-03-01T03:26:10.2Z,2,REGULAR,3pt,Jump Shot,[],1628381,6.258212877792378,1.4705882352941175,1610612762,52,61,2025-03-01T03:26:15Z,2850000,False,243.0,6.0,1,left,MISS J. Collins 24' 3PT,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Right Corner 3,24+ Right,24.27,Missed,,,,,,,,,,,,,,,,,,
301,PT01M29.00S,2025-03-01T03:26:15.2Z,2,REGULAR,rebound,offensive,[],1641718,,,1610612762,52,61,2025-03-01T03:26:15Z,2860000,False,,,0,,K. George REBOUND (Off:1 Def:0),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Right Corner 3,24+ Right,,,,300.0,1.0,0.0,1.0,,,,,,,,,,,,,
302,PT01M29.00S,2025-03-01T03:26:15.2Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1641718,5.590000152587891,50.0,1610612762,52,61,2025-03-01T03:26:20Z,2870000,False,0.0,0.0,1,left,MISS K. George tip Layup,[1641718],1610612762.0,UTA,tip,,,George,K. George,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
303,PT01M29.00S,2025-03-01T03:26:15.2Z,2,REGULAR,rebound,defensive,[],1629675,,,1610612750,52,61,2025-03-01T03:26:20Z,2880000,False,,,0,,N. Reid REBOUND (Off:1 Def:5),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,302.0,6.0,5.0,1.0,,,,,,,,,,,,,
304,PT01M19.00S,2025-03-01T03:26:24.9Z,2,REGULAR,3pt,Jump Shot,[],1630545,74.85216819973719,14.460784313725492,1610612750,52,64,2025-03-01T03:26:29Z,2890000,False,-178.0,184.0,1,right,T. Shannon Jr. 25' 3PT  (13 PTS) (N. Reid 3 AST),"[1630545, 1629675]",1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,Above the Break 3,24+ Left Center,25.57,Made,13.0,,,,,,,,,,,,N. Reid,1629675.0,3.0,,,
306,PT00M57.70S,2025-03-01T03:26:48.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628381,12.040078843626807,51.470588235294116,1610612762,54,64,2025-03-01T03:28:31Z,2910000,False,-7.0,61.0,1,left,J. Collins 6' turnaround Hook (18 PTS),[1628381],1610612762.0,UTA,turnaround,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,6.11,Made,18.0,,,,,,,,,,,,,,,,,
307,PT00M50.10S,2025-03-01T03:26:59.7Z,2,REGULAR,3pt,Jump Shot,[],1628978,62.23718791064389,46.568627450980394,1610612750,54,64,2025-03-01T03:27:04Z,2920000,False,-17.0,302.0,1,right,MISS D. DiVincenzo 30' 3PT,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,30.3,Missed,,,,,,,,,,,,,,,,,,
308,PT00M47.30S,2025-03-01T03:27:02.5Z,2,REGULAR,rebound,defensive,[],1631117,,,1610612762,54,64,2025-03-01T03:27:04Z,2930000,False,,,0,,W. Kessler REBOUND (Off:3 Def:4),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Center,,,,307.0,7.0,4.0,3.0,,,,,,,,,,,,,
309,PT00M34.80S,2025-03-01T03:27:15.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642268,6.521024967148489,46.07843137254902,1610612762,56,64,2025-03-01T03:37:16Z,2940000,False,20.0,9.0,1,left,I. Collier driving Layup (4 PTS),[1642268],1610612762.0,UTA,driving,,,Collier,I. Collier,,,,,Restricted Area,0-8 Center,2.15,Made,4.0,,,,,,,,,,,,,,,,,
310,PT00M13.50S,2025-03-01T03:27:38.1Z,2,REGULAR,3pt,Jump Shot,[],1630183,72.35545335085413,18.627450980392158,1610612750,56,67,2025-03-01T03:27:43Z,2950000,False,-157.0,207.0,1,right,J. McDaniels 26' 3PT  (15 PTS) (N. Reid 4 AST),"[1630183, 1629675]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,26.01,Made,15.0,,,,,,,,,,,,N. Reid,1629675.0,4.0,,,
312,PT00M00.70S,2025-03-01T03:27:53.3Z,2,REGULAR,3pt,Jump Shot,[],1642268,36.08738501971091,66.66666666666666,1610612762,56,67,2025-03-01T03:29:14Z,2970000,False,-83.0,287.0,1,left,MISS I. Collier 29' step back 3PT,[1642268],1610612762.0,UTA,step back,,,Collier,I. Collier,,,,,Above the Break 3,24+ Center,29.86,Missed,,,,,,,,,,,,,,,,,,
313,PT00M00.70S,2025-03-01T03:27:53.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612762,56,67,2025-03-01T03:27:57Z,2980000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Center,,,,312.0,,,,,,,,,,,,,,,,
314,PT00M00.00S,2025-03-01T03:27:56.6Z,2,REGULAR,period,end,[],0,,,1610612762,56,67,2025-03-01T03:27:56Z,2990000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT12M00.00S,2025-03-01T03:42:52.6Z,3,REGULAR,substitution,out,['startperiod'],1641718,,,1610612762,56,67,2025-03-01T03:43:12Z,3000000,False,,,0,,SUB out: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT12M00.00S,2025-03-01T03:42:52.6Z,3,REGULAR,substitution,out,['startperiod'],1642262,,,1610612762,56,67,2025-03-01T03:43:12Z,3010000,False,,,0,,SUB out: C. Williams,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2025-03-01T03:42:52.6Z,3,REGULAR,substitution,out,['startperiod'],1628978,,,1610612762,56,67,2025-03-01T03:43:12Z,3020000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2025-03-01T03:42:52.6Z,3,REGULAR,substitution,in,['startperiod'],1629012,,,1610612762,56,67,2025-03-01T03:43:12Z,3030000,False,,,0,,SUB in: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2025-03-01T03:42:52.6Z,3,REGULAR,substitution,in,['startperiod'],1630548,,,1610612762,56,67,2025-03-01T03:43:12Z,3040000,False,,,0,,SUB in: J. Juzang,[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2025-03-01T03:42:52.6Z,3,REGULAR,substitution,in,['startperiod'],201144,,,1610612762,56,67,2025-03-01T03:43:12Z,3050000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2025-03-01T03:43:19.0Z,3,REGULAR,period,start,[],0,,,1610612750,56,67,2025-03-01T03:43:19Z,3060000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT11M45.00S,2025-03-01T03:43:32.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,9.543363994743759,41.911764705882355,1610612750,56,67,2025-03-01T03:44:13Z,3070000,False,40.0,37.0,1,left,MISS N. Reid cutting Layup,[1629675],1610612750.0,MIN,cutting,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,5.49,Missed,,,,,,,,,,,,,,,,,,
324,PT11M43.00S,2025-03-01T03:43:34.8Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612762,56,67,2025-03-01T03:43:41Z,3080000,False,,,0,,J. Collins REBOUND (Off:2 Def:5),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,323.0,7.0,5.0,2.0,,,,,,,,,,,,,
325,PT11M27.00S,2025-03-01T03:43:51.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628381,91.27792378449409,57.107843137254896,1610612762,58,67,2025-03-01T03:44:41Z,3090000,False,36.0,29.0,1,right,J. Collins cutting Layup (20 PTS) (W. Kessler 1 AST),"[1628381, 1631117]",1610612762.0,UTA,cutting,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,4.62,Made,20.0,,,,,,,,,,,,W. Kessler,1631117.0,1.0,,,
327,PT11M11.00S,2025-03-01T03:44:07.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629675,11.251642575558476,40.68627450980392,1610612750,58,67,2025-03-01T03:45:05Z,3110000,False,47.0,53.0,1,left,MISS N. Reid 7' cutting DUNK - blocked,"[1629675, 1631117]",1610612750.0,MIN,cutting,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,7.08,Missed,,,,,,Kessler,1631117.0,,,,,,,,,,,
328,PT11M11.00S,2025-03-01T03:44:07.0Z,3,REGULAR,block,,[],1631117,,,1610612750,58,67,2025-03-01T03:44:09Z,3120000,False,,,0,,W. Kessler BLOCK (1 BLK),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
329,PT11M09.00S,2025-03-01T03:44:09.0Z,3,REGULAR,rebound,defensive,[],1630548,,,1610612762,58,67,2025-03-01T03:44:10Z,3130000,False,,,0,,J. Juzang REBOUND (Off:1 Def:2),[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,In The Paint (Non-RA),0-8 Center,,,,327.0,3.0,2.0,1.0,,,,,,,,,,,,,
330,PT11M05.00S,2025-03-01T03:44:13.6Z,3,REGULAR,3pt,Jump Shot,[],1628381,94.82588699080158,94.6078431372549,1610612762,61,67,2025-03-01T03:45:29Z,3140000,False,223.0,-4.0,1,right,J. Collins 3PT  (23 PTS) (I. Collier 5 AST),"[1628381, 1642268]",1610612762.0,UTA,,,,Collins,J. Collins,,,,,Right Corner 3,24+ Right,22.3,Made,23.0,,,,,,,,,,,,I. Collier,1642268.0,5.0,,,
332,PT10M46.00S,2025-03-01T03:44:31.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630545,10.726018396846255,47.549019607843135,1610612750,61,67,2025-03-01T03:46:01Z,3160000,False,12.0,48.0,1,left,MISS T. Shannon Jr. turnaround Shot,[1630545],1610612750.0,MIN,turnaround,,,Shannon Jr.,T. Shannon Jr.,,,,,In The Paint (Non-RA),0-8 Center,4.98,Missed,,,,,,,,,,,,,,,,,,
333,PT10M43.00S,2025-03-01T03:44:34.7Z,3,REGULAR,rebound,defensive,[],1631117,,,1610612762,61,67,2025-03-01T03:44:39Z,3170000,False,,,0,,W. Kessler REBOUND (Off:3 Def:5),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),0-8 Center,,,,332.0,8.0,5.0,3.0,,,,,,,,,,,,,
334,PT10M38.00S,2025-03-01T03:44:40.0Z,3,REGULAR,3pt,Jump Shot,[],1629012,95.6143232588699,3.6764705882352944,1610612762,61,67,2025-03-01T03:44:48Z,3180000,False,-232.0,-11.0,1,right,MISS C. Sexton 3PT,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Left Corner 3,24+ Left,23.19,Missed,,,,,,,,,,,,,,,,,,
335,PT10M35.00S,2025-03-01T03:44:43.0Z,3,REGULAR,rebound,defensive,[],1630545,,,1610612750,61,67,2025-03-01T03:44:48Z,3190000,False,,,0,,T. Shannon Jr. REBOUND (Off:1 Def:1),[1630545],1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,Left Corner 3,24+ Left,,,,334.0,2.0,1.0,1.0,,,,,,,,,,,,,
336,PT10M29.00S,2025-03-01T03:44:49.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630545,7.5722733245729295,55.14705882352941,1610612750,61,67,2025-03-01T03:46:50Z,3200000,False,-26.0,19.0,1,left,MISS T. Shannon Jr. driving Layup,[1630545],1610612750.0,MIN,driving,,,Shannon Jr.,T. Shannon Jr.,,,,,Restricted Area,0-8 Center,3.18,Missed,,,,,,,,,,,,,,,,,,
337,PT10M27.00S,2025-03-01T03:44:51.4Z,3,REGULAR,rebound,defensive,[],1630548,,,1610612762,61,67,2025-03-01T03:44:53Z,3210000,False,,,0,,J. Juzang REBOUND (Off:1 Def:3),[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,Restricted Area,0-8 Center,,,,336.0,4.0,3.0,1.0,,,,,,,,,,,,,
