actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
605,PT06M34.00S,2025-02-04T04:11:13.5Z,4,REGULAR,foul,personal,[],1628381,,,1610612754,101,89,2025-02-04T04:11:25Z,5950000,False,,,0,,J. Collins personal FOUL (5 PF),"[1628381, 1630169]",1610612762.0,UTA,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Right Center,1626300.0,5.0,0.0,Haliburton,1630169.0,,,,,,,,,,,,,,,
607,PT06M34.00S,2025-02-04T04:11:26.3Z,4,REGULAR,substitution,out,[],1628381,,,1610612754,101,89,2025-02-04T04:11:33Z,5970000,False,,,0,,SUB out: J. Collins,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT06M34.00S,2025-02-04T04:11:26.3Z,4,REGULAR,substitution,in,[],203903,,,1610612754,101,89,2025-02-04T04:11:33Z,5980000,False,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT06M21.00S,2025-02-04T04:11:50.7Z,4,REGULAR,3pt,Jump Shot,[],1630167,21.107095926412615,89.70588235294117,1610612754,101,89,2025-02-04T04:11:55Z,5990000,False,-199.0,146.0,1,left,MISS O. Toppin 24' pullup 3PT,[1630167],1610612754.0,IND,pullup,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,24.64,,,,,,,,,,,,
610,PT06M19.00S,2025-02-04T04:11:52.7Z,4,REGULAR,rebound,defensive,[],1631117,,,1610612762,101,89,2025-02-04T04:11:55Z,6000000,False,,,0,,W. Kessler REBOUND (Off:2 Def:9),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,609.0,11.0,9.0,2.0,,,,,,
611,PT06M01.00S,2025-02-04T04:12:10.9Z,4,REGULAR,3pt,Jump Shot,[],1641718,94.56307490144546,94.36274509803921,1610612762,101,89,2025-02-04T04:12:15Z,6010000,False,222.0,-1.0,1,right,MISS K. George 3PT,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Right Corner 3,24+ Right,,,,,,Missed,,22.18,,,,,,,,,,,,
612,PT05M58.00S,2025-02-04T04:12:13.9Z,4,REGULAR,rebound,defensive,[],1629614,,,1610612754,101,89,2025-02-04T04:12:15Z,6020000,False,,,0,,A. Nembhard REBOUND (Off:0 Def:2),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Right Corner 3,24+ Right,,,,,,,,,,,611.0,2.0,2.0,0.0,,,,,,
613,PT05M53.00S,2025-02-04T04:12:22.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630174,9.280551905387648,42.40196078431372,1610612754,101,91,2025-02-04T04:12:27Z,6030000,False,38.0,35.0,1,left,A. Nesmith driving Layup (9 PTS) (A. Nembhard 6 AST),"[1630174, 1629614]",1610612754.0,IND,driving,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,9.0,5.15,,,,,,,A. Nembhard,1629614.0,6.0,,,
615,PT05M53.00S,2025-02-04T04:12:24.9Z,4,REGULAR,foul,personal,['1freethrow'],1628374,,,1610612754,101,91,2025-02-04T04:12:41Z,6050000,False,,,0,,L. Markkanen shooting personal FOUL (2 PF) (Nesmith 1 FT),"[1628374, 1630174]",1610612762.0,UTA,shooting,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,1627962.0,2.0,0.0,Nesmith,1630174.0,,,,,,,,,,,,,,,
617,PT05M53.00S,2025-02-04T04:12:51.5Z,4,REGULAR,freethrow,1 of 1,[],1630174,,,1610612754,101,91,2025-02-04T04:12:51Z,6070000,False,,,0,,MISS A. Nesmith Free Throw 1 of 1,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
618,PT05M52.00S,2025-02-04T04:12:53.0Z,4,REGULAR,rebound,defensive,[],1641718,,,1610612762,101,91,2025-02-04T04:12:53Z,6080000,False,,,0,,K. George REBOUND (Off:1 Def:6),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,617.0,7.0,6.0,1.0,,,,,,
619,PT05M39.00S,2025-02-04T04:13:06.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641718,81.2910643889619,36.27450980392157,1610612762,101,91,2025-02-04T04:13:10Z,6090000,False,-69.0,123.0,1,right,MISS K. George 14' pullup Shot - blocked,"[1641718, 1630169]",1610612762.0,UTA,pullup,,,George,K. George,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,14.12,Haliburton,1630169.0,,,,,,,,,,
620,PT05M39.00S,2025-02-04T04:13:06.1Z,4,REGULAR,block,,[],1630169,,,1610612762,101,91,2025-02-04T04:13:12Z,6100000,False,,,0,,T. Haliburton BLOCK (2 BLK),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
621,PT05M35.00S,2025-02-04T04:13:10.1Z,4,REGULAR,rebound,defensive,[],1628418,,,1610612754,101,91,2025-02-04T04:13:10Z,6110000,False,,,0,,T. Bryant REBOUND (Off:1 Def:4),[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,619.0,5.0,4.0,1.0,,,,,,
622,PT05M30.00S,2025-02-04T04:13:14.5Z,4,REGULAR,3pt,Jump Shot,[],1630167,27.677398160315374,16.911764705882355,1610612754,101,94,2025-02-04T04:13:53Z,6120000,False,165.0,208.0,1,left,O. Toppin 26' 3PT  (13 PTS) (A. Nembhard 7 AST),"[1630167, 1629614]",1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Right Center,,,,,,Made,13.0,26.55,,,,,,,A. Nembhard,1629614.0,7.0,,,
624,PT05M08.00S,2025-02-04T04:13:37.9Z,4,REGULAR,foul,personal,['2freethrow'],1629614,,,1610612762,101,94,2025-02-04T04:13:47Z,6140000,False,,,0,,A. Nembhard shooting personal FOUL (4 PF) (George 2 FT),"[1629614, 1641718]",1610612754.0,IND,shooting,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),0-8 Center,1627519.0,4.0,0.0,George,1641718.0,,,,,,,,,,,,,,,
626,PT05M08.00S,2025-02-04T04:14:04.4Z,4,REGULAR,freethrow,1 of 2,[],1641718,,,1610612762,101,94,2025-02-04T04:14:04Z,6160000,False,,,0,,MISS K. George Free Throw 1 of 2,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
627,PT05M08.00S,2025-02-04T04:14:04.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,101,94,2025-02-04T04:14:04Z,6170000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,626.0,,,,,,,,,
628,PT05M08.00S,2025-02-04T04:14:20.1Z,4,REGULAR,freethrow,2 of 2,[],1641718,,,1610612762,102,94,2025-02-04T04:14:20Z,6180000,False,,,0,,K. George Free Throw 2 of 2 (13 PTS),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,
629,PT05M01.00S,2025-02-04T04:14:29.4Z,4,REGULAR,3pt,Jump Shot,[],1630174,18.084756898817346,3.9215686274509802,1610612754,102,94,2025-02-04T04:14:34Z,6190000,False,230.0,117.0,1,left,MISS A. Nesmith 25' 3PT,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,25.86,,,,,,,,,,,,
630,PT04M57.00S,2025-02-04T04:14:33.4Z,4,REGULAR,rebound,defensive,[],1642268,,,1610612762,102,94,2025-02-04T04:14:34Z,6200000,False,,,0,,I. Collier REBOUND (Off:0 Def:1),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,629.0,1.0,1.0,0.0,,,,,,
631,PT04M35.00S,2025-02-04T04:14:54.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642268,89.70105124835742,46.81372549019608,1610612762,102,94,2025-02-04T04:15:04Z,6210000,False,-16.0,44.0,1,right,MISS I. Collier driving Layup,[1642268],1610612762.0,UTA,driving,,,Collier,I. Collier,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,4.71,,,,,,,,,,,,
632,PT04M35.00S,2025-02-04T04:14:54.0Z,4,REGULAR,rebound,offensive,[],1631117,,,1610612762,102,94,2025-02-04T04:15:04Z,6220000,False,,,0,,W. Kessler REBOUND (Off:3 Def:9),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,631.0,12.0,9.0,3.0,,,,,,
633,PT04M31.00S,2025-02-04T04:15:39.0Z,4,REGULAR,jumpball,recovered,[],1629614,,,1610612762,102,94,2025-02-04T04:15:39Z,6230000,False,,,0,,Jump Ball A. Nesmith vs. W. Kessler: Tip to A. Nembhard,"[1629614, 1630174, 1631117]",1610612754.0,IND,heldball,A. Nembhard,1629614.0,Nembhard,A. Nembhard,Nesmith,1630174.0,Kessler,1631117.0,,,,,,,,,,,,,,,,,,,,,,
636,PT04M31.00S,2025-02-04T04:15:39.0Z,4,REGULAR,turnover,lost ball,[],1631117,,,1610612762,102,94,2025-02-04T04:15:39Z,6260000,False,,,0,,W. Kessler lost ball TURNOVER (3 TO),"[1631117, 1630174]",1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,3.0,Nesmith,1630174.0
637,PT04M31.00S,2025-02-04T04:15:39.0Z,4,REGULAR,steal,,[],1630174,,,1610612754,102,94,2025-02-04T04:15:39Z,6270000,False,,,0,,A. Nesmith STEAL (2 STL),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT04M28.00S,2025-02-04T04:15:45.4Z,4,REGULAR,foul,personal,['2freethrow'],1631117,,,1610612754,102,94,2025-02-04T04:15:54Z,6280000,False,,,0,,W. Kessler shooting personal FOUL (2 PF) (Nesmith 2 FT),"[1631117, 1630174]",1610612762.0,UTA,shooting,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),0-8 Center,1627519.0,2.0,0.0,Nesmith,1630174.0,,,,,,,,,,,,,,,
640,PT04M28.00S,2025-02-04T04:16:13.0Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630174,,,1610612754,102,95,2025-02-04T04:16:13Z,6300000,False,,,0,,A. Nesmith Free Throw 1 of 2 (10 PTS),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,
641,PT04M28.00S,2025-02-04T04:16:32.4Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630174,,,1610612754,102,96,2025-02-04T04:16:32Z,6310000,False,,,0,,A. Nesmith Free Throw 2 of 2 (11 PTS),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,
642,PT04M05.00S,2025-02-04T04:16:58.9Z,4,REGULAR,3pt,Jump Shot,[],1628374,87.07293035479631,3.431372549019608,1610612762,102,96,2025-02-04T04:18:10Z,6320000,False,-233.0,69.0,1,right,MISS L. Markkanen 24' pullup 3PT,[1628374],1610612762.0,UTA,pullup,,,Markkanen,L. Markkanen,,,,,Left Corner 3,24+ Left,,,,,,Missed,,24.28,,,,,,,,,,,,
643,PT04M02.00S,2025-02-04T04:17:01.9Z,4,REGULAR,rebound,defensive,[],1630174,,,1610612754,102,96,2025-02-04T04:17:03Z,6330000,False,,,0,,A. Nesmith REBOUND (Off:1 Def:5),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Left Corner 3,24+ Left,,,,,,,,,,,642.0,6.0,5.0,1.0,,,,,,
644,PT03M58.00S,2025-02-04T04:17:05.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628418,7.703679369250986,43.13725490196079,1610612754,102,98,2025-02-04T04:17:13Z,6340000,False,34.0,20.0,1,left,T. Bryant running DUNK (4 PTS) (T. Haliburton 6 AST),"[1628418, 1630169]",1610612754.0,IND,running,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,3.97,,,,,,,T. Haliburton,1630169.0,6.0,,,
646,PT03M47.00S,2025-02-04T04:17:25.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,102,98,2025-02-04T04:17:25Z,6360000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT03M47.00S,2025-02-04T04:18:20.7Z,4,REGULAR,substitution,out,[],1642268,,,1610612762,102,98,2025-02-04T04:18:52Z,6370000,False,,,0,,SUB out: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT03M47.00S,2025-02-04T04:18:20.7Z,4,REGULAR,substitution,out,[],1630167,,,1610612762,102,98,2025-02-04T04:18:52Z,6380000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT03M47.00S,2025-02-04T04:18:20.7Z,4,REGULAR,substitution,in,[],1628381,,,1610612762,102,98,2025-02-04T04:18:52Z,6390000,False,,,0,,SUB in: J. Collins,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT03M47.00S,2025-02-04T04:18:20.7Z,4,REGULAR,substitution,in,[],1627783,,,1610612762,102,98,2025-02-04T04:18:52Z,6400000,False,,,0,,SUB in: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT03M44.00S,2025-02-04T04:19:03.5Z,4,REGULAR,turnover,bad pass,[],1641718,,,1610612762,102,98,2025-02-04T04:19:09Z,6410000,False,,,0,,K. George bad pass TURNOVER (6 TO),"[1641718, 1628418]",1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,6.0,Bryant,1628418.0
652,PT03M44.00S,2025-02-04T04:19:03.5Z,4,REGULAR,steal,,[],1628418,,,1610612754,102,98,2025-02-04T04:19:05Z,6420000,False,,,0,,T. Bryant STEAL (2 STL),[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
653,PT03M41.00S,2025-02-04T04:19:09.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628418,6.915243101182654,38.23529411764706,1610612754,102,100,2025-02-04T04:19:39Z,6430000,False,59.0,13.0,1,left,T. Bryant 6' running Layup (6 PTS) (P. Siakam 4 AST),"[1628418, 1627783]",1610612754.0,IND,running,,,Bryant,T. Bryant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,6.0,6.01,,,,,,,P. Siakam,1627783.0,4.0,,,
655,PT03M41.00S,2025-02-04T04:19:12.3Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1631117,,,1610612754,102,100,2025-02-04T04:19:17Z,6450000,False,,,0,,W. Kessler shooting personal FOUL (3 PF) (Bryant 1 FT),"[1631117, 1628418]",1610612762.0,UTA,shooting,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),0-8 Center,1627962.0,3.0,0.0,Bryant,1628418.0,,,,,,,,,,,,,,,
657,PT03M41.00S,2025-02-04T04:19:37.5Z,4,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1628418,,,1610612754,102,101,2025-02-04T04:19:37Z,6470000,False,,,0,,T. Bryant Free Throw 1 of 1 (7 PTS),[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
658,PT03M26.00S,2025-02-04T04:19:54.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628374,93.11760840998686,60.049019607843135,1610612762,102,101,2025-02-04T04:19:58Z,6480000,False,50.0,12.0,1,right,MISS L. Markkanen driving DUNK,[1628374],1610612762.0,UTA,driving,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,5.17,,,,,,,,,,,,
659,PT03M25.00S,2025-02-04T04:19:55.1Z,4,REGULAR,rebound,defensive,[],1630174,,,1610612754,102,101,2025-02-04T04:19:58Z,6490000,False,,,0,,A. Nesmith REBOUND (Off:1 Def:6),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,658.0,7.0,6.0,1.0,,,,,,
660,PT03M09.00S,2025-02-04T04:20:11.1Z,4,REGULAR,2pt,Jump Shot,[],1627783,10.85742444152431,24.754901960784316,1610612754,102,103,2025-02-04T04:20:17Z,6500000,False,126.0,50.0,1,left,P. Siakam 13' step back Jump Shot (20 PTS),[1627783],1610612754.0,IND,step back,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Right,,,,,,Made,20.0,13.56,,,,,,,,,,,,
661,PT02M46.00S,2025-02-04T04:20:33.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,85.3646517739816,47.549019607843135,1610612762,102,103,2025-02-04T04:20:39Z,6510000,False,-12.0,85.0,1,right,MISS J. Clarkson 8' fadeaway Shot,[203903],1610612762.0,UTA,fadeaway,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,8.6,,,,,,,,,,,,
662,PT02M44.00S,2025-02-04T04:20:35.3Z,4,REGULAR,rebound,offensive,[],203903,,,1610612762,102,103,2025-02-04T04:21:02Z,6520000,False,,,0,,J. Clarkson REBOUND (Off:1 Def:2),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,661.0,3.0,2.0,1.0,,,,,,
663,PT02M41.00S,2025-02-04T04:20:38.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203903,84.05059132720105,37.99019607843137,1610612762,104,103,2025-02-04T04:22:34Z,6530000,False,-60.0,97.0,1,right,J. Clarkson 11' driving floating Jump Shot (21 PTS),[203903],1610612762.0,UTA,driving floating,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),8-16 Left,,,,,,Made,21.0,11.44,,,,,,,,,,,,
664,PT02M28.00S,2025-02-04T04:20:52.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630169,17.296320630749015,36.51960784313725,1610612754,104,103,2025-02-04T04:22:58Z,6540000,False,67.0,110.0,1,left,MISS T. Haliburton 12' driving floating Shot,[1630169],1610612754.0,IND,driving floating,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),8-16 Right,,,,,,Missed,,12.91,,,,,,,,,,,,
665,PT02M26.00S,2025-02-04T04:20:54.1Z,4,REGULAR,rebound,offensive,[],1630169,,,1610612754,104,103,2025-02-04T04:35:09Z,6550000,False,,,0,,T. Haliburton REBOUND (Off:1 Def:2),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,664.0,3.0,2.0,1.0,,,,,,
723,PT02M26.00S,2025-02-04T04:20:54.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630169,8.623521681997373,48.77450980392157,1610612754,104,103,2025-02-04T04:35:14Z,6555000,False,6.0,29.0,1,left,MISS T. Haliburton tip Layup,[1630169],1610612754.0,IND,tip,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.92,,,,,,,,,,,,
724,PT02M26.00S,2025-02-04T04:20:54.3Z,4,REGULAR,rebound,offensive,[],1628418,,,1610612754,104,103,2025-02-04T04:35:14Z,6557500,False,,,0,,T. Bryant REBOUND (Off:2 Def:4),[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,723.0,6.0,4.0,2.0,,,,,,
666,PT02M24.00S,2025-02-04T04:20:56.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628418,7.5722733245729295,53.18627450980392,1610612754,104,105,2025-02-04T04:34:56Z,6560000,False,-16.0,19.0,1,left,T. Bryant putback Layup (9 PTS),[1628418],1610612754.0,IND,putback,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,,,,,,Made,9.0,2.45,,,,,,,,,,,,
667,PT02M07.00S,2025-02-04T04:21:13.0Z,4,REGULAR,3pt,Jump Shot,[],1628381,94.56307490144546,95.09803921568627,1610612762,104,105,2025-02-04T04:21:18Z,6570000,False,225.0,-1.0,1,right,MISS J. Collins 3PT,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Right Corner 3,24+ Right,,,,,,Missed,,22.55,,,,,,,,,,,,
668,PT02M03.00S,2025-02-04T04:21:17.0Z,4,REGULAR,rebound,defensive,[],1629614,,,1610612754,104,105,2025-02-04T04:21:18Z,6580000,False,,,0,,A. Nembhard REBOUND (Off:0 Def:3),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Right Corner 3,24+ Right,,,,,,,,,,,667.0,3.0,3.0,0.0,,,,,,
669,PT01M56.00S,2025-02-04T04:21:23.2Z,4,REGULAR,3pt,Jump Shot,[],1630169,27.808804204993432,23.03921568627451,1610612754,104,105,2025-02-04T04:21:28Z,6590000,False,135.0,209.0,1,left,MISS T. Haliburton 24' step back 3PT,[1630169],1610612754.0,IND,step back,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,24.86,,,,,,,,,,,,
670,PT01M54.00S,2025-02-04T04:21:25.2Z,4,REGULAR,rebound,defensive,[],1641718,,,1610612762,104,105,2025-02-04T04:21:28Z,6600000,False,,,0,,K. George REBOUND (Off:1 Def:7),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,669.0,8.0,7.0,1.0,,,,,,
671,PT01M45.00S,2025-02-04T04:21:36.7Z,4,REGULAR,2pt,Jump Shot,[],1641718,90.62089356110381,70.83333333333334,1610612762,104,105,2025-02-04T04:21:42Z,6610000,False,104.0,36.0,1,right,MISS K. George 11' driving floating Shot,[1641718],1610612762.0,UTA,driving floating,,,George,K. George,,,,,Mid-Range,8-16 Right,,,,,,Missed,,11.01,,,,,,,,,,,,
672,PT01M45.00S,2025-02-04T04:21:36.7Z,4,REGULAR,rebound,offensive,[],1628381,,,1610612762,104,105,2025-02-04T04:21:42Z,6620000,False,,,0,,J. Collins REBOUND (Off:3 Def:9),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Mid-Range,8-16 Right,,,,,,,,,,,671.0,12.0,9.0,3.0,,,,,,
673,PT01M45.00S,2025-02-04T04:21:38.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628381,94.40999984741211,50.0,1610612762,106,105,2025-02-04T04:21:38Z,6630000,False,0.0,0.0,1,right,J. Collins tip DUNK (21 PTS),[1628381],1610612762.0,UTA,tip,,,Collins,J. Collins,,,,,Mid-Range,8-16 Left,,,,,,Made,21.0,0.0,,,,,,,,,,,,
674,PT01M21.00S,2025-02-04T04:22:03.2Z,4,REGULAR,2pt,Jump Shot,[],1627783,21.76412614980289,48.529411764705884,1610612754,106,105,2025-02-04T04:22:07Z,6640000,False,7.0,152.0,1,left,MISS P. Siakam 15' pullup Shot,[1627783],1610612754.0,IND,pullup,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Center,,,,,,Missed,,15.23,,,,,,,,,,,,
675,PT01M17.00S,2025-02-04T04:22:07.2Z,4,REGULAR,rebound,defensive,[],203903,,,1610612762,106,105,2025-02-04T04:22:07Z,6650000,False,,,0,,J. Clarkson REBOUND (Off:1 Def:3),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Mid-Range,8-16 Center,,,,,,,,,,,674.0,4.0,3.0,1.0,,,,,,
676,PT01M04.00S,2025-02-04T04:22:18.6Z,4,REGULAR,turnover,lost ball,[],203903,,,1610612762,106,105,2025-02-04T04:22:22Z,6660000,False,,,0,,J. Clarkson lost ball TURNOVER (1 TO),"[203903, 1630174]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,1.0,Nesmith,1630174.0
677,PT01M04.00S,2025-02-04T04:22:18.6Z,4,REGULAR,steal,,[],1630174,,,1610612754,106,105,2025-02-04T04:22:20Z,6670000,False,,,0,,A. Nesmith STEAL (3 STL),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
678,PT00M59.60S,2025-02-04T04:22:23.9Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630169,21.632720105124836,7.352941176470589,1610612754,106,108,2025-02-04T04:26:39Z,6680000,False,213.0,151.0,1,left,T. Haliburton 26' 3PT running pullup (18 PTS),[1630169],1610612754.0,IND,running pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,,,,,,Made,18.0,26.11,,,,,,,,,,,,
679,PT00M40.80S,2025-02-04T04:22:50.1Z,4,REGULAR,3pt,Jump Shot,[],1641718,69.99014454664915,71.32352941176471,1610612762,106,108,2025-02-04T04:22:59Z,6690000,False,107.0,230.0,1,right,MISS K. George 25' step back 3PT,[1641718],1610612762.0,UTA,step back,,,George,K. George,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,25.31,,,,,,,,,,,,
680,PT00M35.30S,2025-02-04T04:22:55.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612762,106,108,2025-02-04T04:22:59Z,6700000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,679.0,,,,,,,,,
682,PT00M35.30S,2025-02-04T04:23:22.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612762,106,108,2025-02-04T04:23:22Z,6720000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,PT00M31.50S,2025-02-04T04:25:07.8Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1628374,77.4802890932983,53.67647058823529,1610612762,106,108,2025-02-04T04:27:16Z,6730000,False,18.0,159.0,1,right,MISS L. Markkanen 16' pullup Shot,[1628374],1610612762.0,UTA,pullup,,,Markkanen,L. Markkanen,,,,,Mid-Range,16-24 Center,,,,,,Missed,,16.03,,,,,,,,,,,,
