actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
598,PT09M10.00S,2025-03-23T21:31:49.0Z,4,REGULAR,3pt,Jump Shot,[],1629631,29.25427069645204,24.509803921568626,1610612739,73,98,2025-03-23T21:31:53Z,5910000,False,127.0,222.0,1,left,D. Hunter 25' 3PT  (15 PTS) (C. Porter Jr. 1 AST),"[1629631, 1641854]",1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Right Center,,,25.64,Made,15.0,,,,,C. Porter Jr.,1641854.0,1.0,,,,,,,,
600,PT08M57.00S,2025-03-23T21:32:05.0Z,4,REGULAR,turnover,traveling,[],1641729,,,1610612762,73,98,2025-03-23T21:32:11Z,5930000,False,,,0,,B. Sensabaugh traveling TURNOVER (1 TO),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Mid-Range,8-16 Right,204059.0,1.0,,,,,,,,,,,,,,,,,,
601,PT08M57.00S,2025-03-23T21:32:08.5Z,4,REGULAR,substitution,out,[],1630171,,,1610612739,73,98,2025-03-23T21:32:14Z,5940000,False,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT08M57.00S,2025-03-23T21:32:08.5Z,4,REGULAR,substitution,in,[],1629750,,,1610612739,73,98,2025-03-23T21:32:14Z,5950000,False,,,0,,SUB in: J. Green,[1629750],1610612739.0,CLE,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT08M44.00S,2025-03-23T21:32:30.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1641854,14.273981603153747,58.82352941176471,1610612739,73,98,2025-03-23T21:32:34Z,5960000,False,-44.0,82.0,1,left,MISS C. Porter Jr. 9' turnaround Shot,[1641854],1610612739.0,CLE,turnaround,,,Porter Jr.,C. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,9.28,Missed,,,,,,,,,,,,,,,,
604,PT08M41.00S,2025-03-23T21:32:33.3Z,4,REGULAR,rebound,defensive,[],203903,,,1610612762,73,98,2025-03-23T21:32:34Z,5970000,False,,,0,,J. Clarkson REBOUND (Off:0 Def:3),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,603.0,3.0,3.0,0.0,,,,,,,,,,,
605,PT08M35.00S,2025-03-23T21:32:41.9Z,4,REGULAR,foul,personal,[],1641854,,,1610612762,73,98,2025-03-23T21:32:54Z,5980000,False,,,0,,C. Porter Jr. personal FOUL (1 PF),"[1641854, 1629012]",1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,Mid-Range,8-16 Center,204059.0,,,,,,,,,,,,,,1.0,0.0,Sexton,1629012.0,,
607,PT08M35.00S,2025-03-23T21:32:53.1Z,4,REGULAR,substitution,out,[],203903,,,1610612762,73,98,2025-03-23T21:32:57Z,6000000,False,,,0,,SUB out: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT08M35.00S,2025-03-23T21:32:53.1Z,4,REGULAR,substitution,in,[],1642268,,,1610612762,73,98,2025-03-23T21:32:57Z,6010000,False,,,0,,SUB in: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT08M28.00S,2025-03-23T21:33:12.4Z,4,REGULAR,3pt,Jump Shot,[],1642271,70.25295663600527,73.0392156862745,1610612762,76,98,2025-03-23T21:33:18Z,6020000,False,115.0,227.0,1,right,K. Filipowski 25' 3PT  (18 PTS) (I. Collier 4 AST),"[1642271, 1642268]",1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Right Center,,,25.46,Made,18.0,,,,,I. Collier,1642268.0,4.0,,,,,,,,
611,PT08M11.00S,2025-03-23T21:33:29.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641854,6.915243101182654,54.65686274509803,1610612739,76,100,2025-03-23T21:33:34Z,6040000,False,-23.0,13.0,1,left,C. Porter Jr. driving Layup (2 PTS) (D. Wade 1 AST),"[1641854, 1629731]",1610612739.0,CLE,driving,,,Porter Jr.,C. Porter Jr.,,,,,Restricted Area,0-8 Center,,,2.64,Made,2.0,,,,,D. Wade,1629731.0,1.0,,,,,,,,
613,PT07M50.00S,2025-03-23T21:33:50.1Z,4,REGULAR,3pt,Jump Shot,[],1641729,94.43166885676742,94.85294117647058,1610612762,79,100,2025-03-23T21:33:54Z,6060000,False,224.0,0.0,1,right,B. Sensabaugh 3PT  (8 PTS) (I. Collier 5 AST),"[1641729, 1642268]",1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Right Corner 3,24+ Right,,,22.43,Made,8.0,,,,,I. Collier,1642268.0,5.0,,,,,,,,
615,PT07M41.00S,2025-03-23T21:34:03.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,79,100,2025-03-23T21:34:03Z,6080000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT07M41.00S,2025-03-23T21:36:31.3Z,4,REGULAR,substitution,out,[],1630548,,,1610612739,79,100,2025-03-23T21:36:49Z,6090000,False,,,0,,SUB out: J. Juzang,[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT07M41.00S,2025-03-23T21:36:31.3Z,4,REGULAR,substitution,in,[],1642262,,,1610612739,79,100,2025-03-23T21:36:49Z,6100000,False,,,0,,SUB in: C. Williams,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT07M41.00S,2025-03-23T21:36:31.3Z,4,REGULAR,substitution,out,[],1629660,,,1610612739,79,100,2025-03-23T21:37:04Z,6110000,False,,,0,,SUB out: T. Jerome,[1629660],1610612739.0,CLE,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT07M41.00S,2025-03-23T21:36:31.3Z,4,REGULAR,substitution,out,[],1629631,,,1610612739,79,100,2025-03-23T21:37:04Z,6120000,False,,,0,,SUB out: D. Hunter,[1629631],1610612739.0,CLE,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT07M41.00S,2025-03-23T21:36:31.3Z,4,REGULAR,substitution,in,[],1630241,,,1610612739,79,100,2025-03-23T21:37:04Z,6130000,False,,,0,,SUB in: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT07M41.00S,2025-03-23T21:36:31.3Z,4,REGULAR,substitution,in,[],1630171,,,1610612739,79,100,2025-03-23T21:37:04Z,6140000,False,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT07M29.00S,2025-03-23T21:37:19.4Z,4,REGULAR,3pt,Jump Shot,[],1629731,30.962549277266753,68.13725490196079,1610612739,79,100,2025-03-23T21:37:26Z,6150000,False,-91.0,239.0,1,left,MISS D. Wade 25' 3PT,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Left Center,,,25.52,Missed,,,,,,,,,,,,,,,,
623,PT07M22.00S,2025-03-23T21:37:26.4Z,4,REGULAR,rebound,defensive,[],1642268,,,1610612762,79,100,2025-03-23T21:37:26Z,6160000,False,,,0,,I. Collier REBOUND (Off:2 Def:4),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,Above the Break 3,24+ Left Center,,,,,,622.0,6.0,4.0,2.0,,,,,,,,,,,
624,PT07M20.00S,2025-03-23T21:37:27.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642268,91.67214191852825,55.392156862745104,1610612762,81,100,2025-03-23T21:37:33Z,6170000,False,27.0,26.0,1,right,I. Collier running Layup (2 PTS),[1642268],1610612762.0,UTA,running,,,Collier,I. Collier,,,,,Restricted Area,0-8 Center,,,3.73,Made,2.0,,,,,,,,,,,,,,,
625,PT07M10.00S,2025-03-23T21:37:37.9Z,4,REGULAR,3pt,Jump Shot,[],1630241,34.11629434954008,52.69607843137255,1610612739,81,100,2025-03-23T21:38:12Z,6180000,False,-13.0,268.0,1,left,MISS S. Merrill 26' pullup 3PT,[1630241],1610612739.0,CLE,pullup,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Center,,,26.85,Missed,,,,,,,,,,,,,,,,
626,PT07M07.00S,2025-03-23T21:37:40.9Z,4,REGULAR,rebound,defensive,[],1642271,,,1610612762,81,100,2025-03-23T21:37:42Z,6190000,False,,,0,,K. Filipowski REBOUND (Off:2 Def:11),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Center,,,,,,625.0,13.0,11.0,2.0,,,,,,,,,,,
627,PT06M53.00S,2025-03-23T21:37:55.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642271,91.01511169513797,55.14705882352941,1610612762,81,100,2025-03-23T21:38:53Z,6200000,False,26.0,32.0,1,right,MISS K. Filipowski driving Layup,[1642271],1610612762.0,UTA,driving,,,Filipowski,K. Filipowski,,,,,Restricted Area,0-8 Center,,,4.1,Missed,,,,,,,,,,,,,,,,
628,PT06M49.00S,2025-03-23T21:37:59.0Z,4,REGULAR,rebound,defensive,[],1629731,,,1610612739,81,100,2025-03-23T21:38:01Z,6210000,False,,,0,,D. Wade REBOUND (Off:1 Def:2),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Restricted Area,0-8 Center,,,,,,627.0,3.0,2.0,1.0,,,,,,,,,,,
629,PT06M47.00S,2025-03-23T21:38:00.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629750,7.178055190538765,56.372549019607845,1610612739,81,102,2025-03-23T21:39:35Z,6220000,False,-32.0,15.0,1,left,J. Green running Layup (2 PTS) (S. Merrill 3 AST),"[1629750, 1630241]",1610612739.0,CLE,running,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,3.53,Made,2.0,,,,,S. Merrill,1630241.0,3.0,,,,,,,,
631,PT06M32.00S,2025-03-23T21:38:15.1Z,4,REGULAR,3pt,Jump Shot,[],1641729,68.54467805519053,23.03921568627451,1610612762,81,102,2025-03-23T21:40:15Z,6240000,False,-135.0,243.0,1,right,MISS B. Sensabaugh 27' pullup 3PT,[1641729],1610612762.0,UTA,pullup,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Left Center,,,27.81,Missed,,,,,,,,,,,,,,,,
632,PT06M31.00S,2025-03-23T21:38:16.1Z,4,REGULAR,rebound,defensive,[],1629731,,,1610612739,81,102,2025-03-23T21:38:19Z,6250000,False,,,0,,D. Wade REBOUND (Off:1 Def:3),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Left Center,,,,,,631.0,4.0,3.0,1.0,,,,,,,,,,,
633,PT06M10.00S,2025-03-23T21:38:38.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629731,16.507884362680684,57.59803921568627,1610612739,81,104,2025-03-23T21:38:45Z,6260000,False,-38.0,103.0,1,left,D. Wade 10' fadeaway Jump Shot (2 PTS),[1629731],1610612739.0,CLE,fadeaway,,,Wade,D. Wade,,,,,In The Paint (Non-RA),8-16 Center,,,10.95,Made,2.0,,,,,,,,,,,,,,,
634,PT05M59.00S,2025-03-23T21:38:52.6Z,4,REGULAR,foul,personal,[],1641854,,,1610612762,81,104,2025-03-23T21:38:57Z,6270000,False,,,0,,C. Porter Jr. personal FOUL (2 PF),"[1641854, 1629012]",1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,Mid-Range,8-16 Center,1627534.0,,,,,,,,,,,,,,2.0,0.0,Sexton,1629012.0,,
636,PT05M59.00S,2025-03-23T21:38:59.5Z,4,REGULAR,substitution,out,[],1642271,,,1610612762,81,104,2025-03-23T21:39:04Z,6290000,False,,,0,,SUB out: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT05M59.00S,2025-03-23T21:38:59.5Z,4,REGULAR,substitution,in,[],1631117,,,1610612762,81,104,2025-03-23T21:39:04Z,6300000,False,,,0,,SUB in: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT05M59.00S,2025-03-23T21:38:59.5Z,4,REGULAR,substitution,out,[],1629012,,,1610612762,81,104,2025-03-23T21:39:08Z,6310000,False,,,0,,SUB out: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT05M59.00S,2025-03-23T21:38:59.5Z,4,REGULAR,substitution,in,[],1641718,,,1610612762,81,104,2025-03-23T21:39:08Z,6320000,False,,,0,,SUB in: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT05M52.00S,2025-03-23T21:39:50.0Z,4,REGULAR,foul,personal,[],1629750,,,1610612762,81,104,2025-03-23T21:39:58Z,6340000,False,,,0,,J. Green personal FOUL (1 PF),"[1629750, 1641718]",1610612739.0,CLE,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,1179.0,,,,,,,,,,,,,,1.0,0.0,George,1641718.0,,
643,PT05M42.00S,2025-03-23T21:40:29.2Z,4,REGULAR,3pt,Jump Shot,[],1642262,90.3580814717477,3.1862745098039214,1610612762,84,104,2025-03-23T21:40:37Z,6360000,False,-234.0,38.0,1,right,C. Williams 3PT  (3 PTS) (K. George 6 AST),"[1642262, 1641718]",1610612762.0,UTA,,,,Williams,C. Williams,,,,,Left Corner 3,24+ Left,,,23.72,Made,3.0,,,,,K. George,1641718.0,6.0,,,,,,,,
645,PT05M23.00S,2025-03-23T21:40:48.0Z,4,REGULAR,3pt,Jump Shot,[],1630171,30.042706964520367,15.931372549019606,1610612739,84,104,2025-03-23T21:40:53Z,6380000,False,170.0,230.0,1,left,MISS I. Okoro 28' 3PT - blocked,"[1630171, 1631117]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Right Center,,,28.61,Missed,,,,,,,,,,,,,,,Kessler,1631117.0
646,PT05M23.00S,2025-03-23T21:40:48.0Z,4,REGULAR,block,,[],1631117,,,1610612739,84,104,2025-03-23T21:40:51Z,6390000,False,,,0,,W. Kessler BLOCK (3 BLK),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
647,PT05M19.00S,2025-03-23T21:40:52.0Z,4,REGULAR,rebound,defensive,[],1641718,,,1610612762,84,104,2025-03-23T21:40:53Z,6400000,False,,,0,,K. George REBOUND (Off:1 Def:4),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Right Center,,,,,,645.0,5.0,4.0,1.0,,,,,,,,,,,
648,PT05M18.00S,2025-03-23T21:40:52.5Z,4,REGULAR,turnover,lost ball,[],1641718,,,1610612762,84,104,2025-03-23T21:40:56Z,6410000,False,,,0,,K. George lost ball TURNOVER (1 TO),"[1641718, 1629750]",1610612762.0,UTA,,,,George,K. George,,,,,Mid-Range,16-24 Right Center,,1.0,,,,,,,,,,,Green,1629750.0,,,,,,
649,PT05M18.00S,2025-03-23T21:40:52.5Z,4,REGULAR,steal,,[],1629750,,,1610612739,84,104,2025-03-23T21:40:54Z,6420000,False,,,0,,J. Green STEAL (1 STL),[1629750],1610612739.0,CLE,,,,Green,J. Green,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
650,PT05M18.00S,2025-03-23T21:40:55.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629750,8.886333771353483,44.85294117647059,1610612739,84,106,2025-03-23T21:40:59Z,6430000,False,26.0,31.0,1,left,J. Green driving Layup (4 PTS),[1629750],1610612739.0,CLE,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,4.03,Made,4.0,,,,,,,,,,,,,,,
651,PT05M18.00S,2025-03-23T21:40:58.3Z,4,REGULAR,foul,personal,['1freethrow'],1642262,,,1610612739,84,106,2025-03-23T21:41:01Z,6440000,False,,,0,,C. Williams shooting personal FOUL (3 PF) (Green 1 FT),"[1642262, 1629750]",1610612762.0,UTA,shooting,,,Williams,C. Williams,,,,,Restricted Area,0-8 Center,1179.0,,,,,,,,,,,,,,3.0,0.0,Green,1629750.0,,
653,PT05M18.00S,2025-03-23T21:41:28.4Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1629750,,,1610612739,84,106,2025-03-23T21:41:28Z,6460000,False,,,0,,MISS J. Green Free Throw 1 of 1,[1629750],1610612739.0,CLE,,,,Green,J. Green,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
654,PT05M16.00S,2025-03-23T21:41:30.4Z,4,REGULAR,rebound,defensive,[],1631117,,,1610612762,84,106,2025-03-23T21:41:30Z,6470000,False,,,0,,W. Kessler REBOUND (Off:5 Def:7),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,653.0,12.0,7.0,5.0,,,,,,,,,,,
655,PT04M56.00S,2025-03-23T21:41:50.0Z,4,REGULAR,3pt,Jump Shot,[],1641718,76.82325886990802,10.53921568627451,1610612762,84,106,2025-03-23T21:41:55Z,6480000,False,-197.0,165.0,1,right,MISS K. George 25' 3PT,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Left Center,,,25.75,Missed,,,,,,,,,,,,,,,,
656,PT04M52.00S,2025-03-23T21:41:54.0Z,4,REGULAR,rebound,defensive,[],1630241,,,1610612739,84,106,2025-03-23T21:41:55Z,6490000,False,,,0,,S. Merrill REBOUND (Off:2 Def:2),[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Left Center,,,,,,655.0,4.0,2.0,2.0,,,,,,,,,,,
657,PT04M42.00S,2025-03-23T21:42:03.5Z,4,REGULAR,3pt,Jump Shot,[],1629731,31.09395532194481,63.970588235294116,1610612739,84,109,2025-03-23T21:42:07Z,6500000,False,-70.0,240.0,1,left,D. Wade 24' 3PT  (5 PTS) (C. Porter Jr. 2 AST),"[1629731, 1641854]",1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Center,,,24.98,Made,5.0,,,,,C. Porter Jr.,1641854.0,2.0,,,,,,,,
659,PT04M18.00S,2025-03-23T21:42:31.3Z,4,REGULAR,foul,offensive,[],1641729,,,1610612762,84,109,2025-03-23T21:42:51Z,6520000,False,,,0,,B. Sensabaugh charge offensive FOUL (1 PF),"[1641729, 1630241]",1610612762.0,UTA,charge,,,Sensabaugh,B. Sensabaugh,,,,,Mid-Range,8-16 Right,1179.0,,,,,,,,,,,,,,1.0,0.0,Merrill,1630241.0,,
661,PT04M18.00S,2025-03-23T21:42:31.3Z,4,REGULAR,turnover,offensive foul,[],1641729,,,1610612762,84,109,2025-03-23T21:42:31Z,6540000,False,,,0,,B. Sensabaugh offensive foul TURNOVER (2 TO),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Mid-Range,8-16 Right,1179.0,2.0,,,,,,,,,,,,,,,,,,
662,PT04M18.00S,2025-03-23T21:42:37.2Z,4,REGULAR,substitution,out,[],1629731,,,1610612739,84,109,2025-03-23T21:42:42Z,6550000,False,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT04M18.00S,2025-03-23T21:42:37.2Z,4,REGULAR,substitution,in,[],202684,,,1610612739,84,109,2025-03-23T21:42:42Z,6560000,False,,,0,,SUB in: T. Thompson,[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT04M04.00S,2025-03-23T21:43:04.3Z,4,REGULAR,foul,personal,[],1642268,,,1610612739,84,109,2025-03-23T21:43:10Z,6570000,False,,,0,,I. Collier loose ball personal FOUL (2 PF),"[1642268, 1630241]",1610612762.0,UTA,loose ball,,,Collier,I. Collier,,,,,Above the Break 3,24+ Right Center,1627534.0,,,,,,,,,,,,,,2.0,0.0,Merrill,1630241.0,,
666,PT03M59.00S,2025-03-23T21:43:27.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629750,8.360709592641262,42.15686274509804,1610612739,84,109,2025-03-23T21:43:32Z,6590000,False,39.0,26.0,1,left,MISS J. Green cutting Layup,[1629750],1610612739.0,CLE,cutting,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,4.71,Missed,,,,,,,,,,,,,,,,
667,PT03M57.00S,2025-03-23T21:43:29.8Z,4,REGULAR,rebound,defensive,[],1631117,,,1610612762,84,109,2025-03-23T21:43:32Z,6600000,False,,,0,,W. Kessler REBOUND (Off:5 Def:8),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,666.0,13.0,8.0,5.0,,,,,,,,,,,
668,PT03M50.00S,2025-03-23T21:43:36.7Z,4,REGULAR,turnover,bad pass,[],1642268,,,1610612762,84,109,2025-03-23T21:43:40Z,6610000,False,,,0,,I. Collier bad pass TURNOVER (5 TO),"[1642268, 1630171]",1610612762.0,UTA,,,,Collier,I. Collier,,,,,In The Paint (Non-RA),0-8 Center,,5.0,,,,,,,,,,,Okoro,1630171.0,,,,,,
669,PT03M50.00S,2025-03-23T21:43:36.7Z,4,REGULAR,steal,,[],1630171,,,1610612739,84,109,2025-03-23T21:43:38Z,6620000,False,,,0,,I. Okoro STEAL (1 STL),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
670,PT03M48.00S,2025-03-23T21:43:42.9Z,4,REGULAR,foul,personal,['2freethrow'],1642262,,,1610612739,84,109,2025-03-23T21:43:55Z,6630000,False,,,0,,C. Williams shooting personal FOUL (4 PF) (Okoro 2 FT),"[1642262, 1630171]",1610612762.0,UTA,shooting,,,Williams,C. Williams,,,,,Restricted Area,0-8 Center,1179.0,,,,,,,,,,,,,,4.0,0.0,Okoro,1630171.0,,
672,PT03M48.00S,2025-03-23T21:44:15.9Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630171,,,1610612739,84,110,2025-03-23T21:44:15Z,6650000,False,,,0,,I. Okoro Free Throw 1 of 2 (5 PTS),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,,
673,PT03M48.00S,2025-03-23T21:44:31.9Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630171,,,1610612739,84,111,2025-03-23T21:44:31Z,6660000,False,,,0,,I. Okoro Free Throw 2 of 2 (6 PTS),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,,
674,PT03M26.00S,2025-03-23T21:44:57.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641729,86.81011826544021,48.529411764705884,1610612762,86,111,2025-03-23T21:45:02Z,6670000,False,-7.0,71.0,1,right,B. Sensabaugh 7' fadeaway Jump Shot (10 PTS) (I. Collier 6 AST),"[1641729, 1642268]",1610612762.0,UTA,fadeaway,,,Sensabaugh,B. Sensabaugh,,,,,In The Paint (Non-RA),0-8 Center,,,7.19,Made,10.0,,,,,I. Collier,1642268.0,6.0,,,,,,,,
675,PT03M13.00S,2025-03-23T21:45:11.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],202684,8.360709592641262,52.450980392156865,1610612739,86,113,2025-03-23T21:45:15Z,6680000,False,-12.0,26.0,1,left,T. Thompson cutting DUNK (2 PTS) (S. Merrill 4 AST),"[202684, 1630241]",1610612739.0,CLE,cutting,,,Thompson,T. Thompson,,,,,Restricted Area,0-8 Center,,,2.89,Made,2.0,,,,,S. Merrill,1630241.0,4.0,,,,,,,,
677,PT02M59.00S,2025-03-23T21:45:24.0Z,4,REGULAR,3pt,Jump Shot,[],1631117,71.43561103810775,21.813725490196077,1610612762,86,113,2025-03-23T21:45:29Z,6700000,False,-141.0,216.0,1,right,MISS W. Kessler 25' 3PT,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Left Center,,,25.79,Missed,,,,,,,,,,,,,,,,
678,PT02M57.00S,2025-03-23T21:45:26.0Z,4,REGULAR,rebound,defensive,[],202684,,,1610612739,86,113,2025-03-23T21:45:29Z,6710000,False,,,0,,T. Thompson REBOUND (Off:0 Def:1),[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,Above the Break 3,24+ Left Center,,,,,,677.0,1.0,1.0,0.0,,,,,,,,,,,
679,PT02M41.00S,2025-03-23T21:45:41.8Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],202684,11.908672798948752,40.44117647058824,1610612739,86,115,2025-03-23T21:45:45Z,6720000,False,48.0,59.0,1,left,T. Thompson 7' Hook (4 PTS) (C. Porter Jr. 3 AST),"[202684, 1641854]",1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,7.62,Made,4.0,,,,,C. Porter Jr.,1641854.0,3.0,,,,,,,,
681,PT02M23.00S,2025-03-23T21:45:59.8Z,4,REGULAR,3pt,Jump Shot,[],1642262,90.48948751642575,94.36274509803921,1610612762,86,115,2025-03-23T21:46:05Z,6740000,False,222.0,37.0,1,right,MISS C. Williams 3PT,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,Right Corner 3,24+ Right,,,22.48,Missed,,,,,,,,,,,,,,,,
682,PT02M20.00S,2025-03-23T21:46:02.8Z,4,REGULAR,rebound,defensive,[],202684,,,1610612739,86,115,2025-03-23T21:49:24Z,6750000,False,,,0,,T. Thompson REBOUND (Off:0 Def:2),[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,Right Corner 3,24+ Right,,,,,,681.0,2.0,2.0,0.0,,,,,,,,,,,
683,PT02M08.00S,2025-03-23T21:46:15.5Z,4,REGULAR,3pt,Jump Shot,[],1629750,27.677398160315374,19.11764705882353,1610612739,86,115,2025-03-23T21:46:20Z,6760000,False,154.0,208.0,1,left,MISS J. Green 25' 3PT,[1629750],1610612739.0,CLE,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,25.88,Missed,,,,,,,,,,,,,,,,
