actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,blockPlayerName,blockPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId
175,PT12M00.00S,2024-12-02T01:39:19.0Z,2,REGULAR,substitution,out,['startperiod'],1641720,,,1610612747,27,26,2024-12-02T01:40:11Z,1670000,False,,,0,,SUB out: J. Hood-Schifino,[1641720],1610612747.0,LAL,,,,Hood-Schifino,J. Hood-Schifino,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2024-12-02T01:39:19.0Z,2,REGULAR,substitution,out,['startperiod'],203076,,,1610612747,27,26,2024-12-02T01:40:11Z,1680000,False,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2024-12-02T01:39:19.0Z,2,REGULAR,substitution,out,['startperiod'],1631108,,,1610612747,27,26,2024-12-02T01:40:11Z,1690000,False,,,0,,SUB out: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2024-12-02T01:39:19.0Z,2,REGULAR,substitution,in,['startperiod'],1629234,,,1610612747,27,26,2024-12-02T01:40:11Z,1700000,False,,,0,,SUB in: D. Eubanks,[1629234],1610612762.0,UTA,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2024-12-02T01:39:19.0Z,2,REGULAR,substitution,in,['startperiod'],1630695,,,1610612747,27,26,2024-12-02T01:40:11Z,1710000,False,,,0,,SUB in: M. Potter,[1630695],1610612762.0,UTA,,,,Potter,M. Potter,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2024-12-02T01:39:19.0Z,2,REGULAR,substitution,in,['startperiod'],1631132,,,1610612747,27,26,2024-12-02T01:40:11Z,1720000,False,,,0,,SUB in: C. Koloko,[1631132],1610612747.0,LAL,,,,Koloko,C. Koloko,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2024-12-02T01:39:19.0Z,2,REGULAR,substitution,in,['startperiod'],1642261,,,1610612747,27,26,2024-12-02T01:40:11Z,1730000,False,,,0,,SUB in: D. Knecht,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT12M00.00S,2024-12-02T01:39:19.0Z,2,REGULAR,substitution,in,['startperiod'],1629216,,,1610612747,27,26,2024-12-02T01:40:11Z,1740000,False,,,0,,SUB in: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT12M00.00S,2024-12-02T01:40:20.8Z,2,REGULAR,period,start,[],0,,,1610612747,27,26,2024-12-02T01:40:20Z,1750000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT11M47.00S,2024-12-02T01:40:33.2Z,2,REGULAR,2pt,Jump Shot,[],2544,7.440867279894875,74.75490196078431,1610612747,27,28,2024-12-02T02:13:52Z,1760000,False,-124.0,17.0,1,left,L. James 12' turnaround fadeaway Jump Shot (8 PTS),[2544],1610612747.0,LAL,turnaround fadeaway,,,James,L. James,,,,,Mid-Range,8-16 Left,12.5,Made,8.0,,,,,,,,,,,,,,,,,
185,PT11M20.00S,2024-12-02T01:40:59.2Z,2,REGULAR,3pt,Jump Shot,[],1630548,67.23061760840999,53.431372549019606,1610612762,27,28,2024-12-02T01:41:03Z,1770000,False,17.0,256.0,1,right,MISS J. Juzang 25' 3PT,[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,Above the Break 3,24+ Center,25.61,Missed,,,,,,,,,,,,,,,,,,
186,PT11M19.00S,2024-12-02T01:41:00.2Z,2,REGULAR,rebound,defensive,[],1642261,,,1610612747,27,28,2024-12-02T01:41:03Z,1780000,False,,,0,,D. Knecht REBOUND (Off:2 Def:2),[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,185.0,,,4.0,2.0,2.0,,,
187,PT11M16.00S,2024-12-02T01:41:06.5Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",2544,6.652431011826544,43.13725490196079,1610612747,27,28,2024-12-02T01:41:42Z,1790000,False,34.0,10.0,1,left,MISS L. James running Layup,[2544],1610612747.0,LAL,running,,,James,L. James,,,,,Restricted Area,0-8 Center,3.57,Missed,,,,,,,,,,,,,,,,,,
188,PT11M14.00S,2024-12-02T01:41:08.5Z,2,REGULAR,rebound,offensive,[],2544,,,1610612747,27,28,2024-12-02T01:41:35Z,1800000,False,,,0,,L. James REBOUND (Off:1 Def:1),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,187.0,,,2.0,1.0,1.0,,,
189,PT11M12.00S,2024-12-02T01:41:09.1Z,2,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint']",2544,5.590000152587891,50.0,1610612747,27,30,2024-12-02T01:41:59Z,1810000,False,0.0,0.0,1,left,L. James tip Layup (10 PTS),[2544],1610612747.0,LAL,tip,,,James,L. James,,,,,Restricted Area,0-8 Center,0.0,Made,10.0,,,,,,,,,,,,,,,,,
190,PT10M52.00S,2024-12-02T01:41:27.7Z,2,REGULAR,2pt,Jump Shot,[],1628374,73.9323258869908,65.44117647058823,1610612762,29,30,2024-12-02T01:41:33Z,1820000,False,77.0,193.0,1,right,L. Markkanen 20' Jump Shot (4 PTS) (J. Juzang 1 AST),"[1628374, 1630548]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Mid-Range,16-24 Right Center,20.74,Made,4.0,J. Juzang,1630548.0,1.0,,,,,,,,,,,,,,
192,PT10M36.00S,2024-12-02T01:41:43.0Z,2,REGULAR,3pt,Jump Shot,[],1629216,23.209592641261498,89.4607843137255,1610612747,29,33,2024-12-02T01:41:49Z,1840000,False,-197.0,166.0,1,left,G. Vincent 25' 3PT  (5 PTS) (L. James 7 AST),"[1629216, 2544]",1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Left Center,25.77,Made,5.0,L. James,2544.0,7.0,,,,,,,,,,,,,,
194,PT10M16.00S,2024-12-02T01:42:03.3Z,2,REGULAR,3pt,Jump Shot,[],1630548,67.88764783180025,40.44117647058824,1610612762,29,33,2024-12-02T01:42:48Z,1860000,False,-48.0,249.0,1,right,MISS J. Juzang 25' pullup 3PT,[1630548],1610612762.0,UTA,pullup,,,Juzang,J. Juzang,,,,,Above the Break 3,24+ Center,25.39,Missed,,,,,,,,,,,,,,,,,,
195,PT10M14.00S,2024-12-02T01:42:05.3Z,2,REGULAR,rebound,defensive,[],1629060,,,1610612747,29,33,2024-12-02T01:42:08Z,1870000,False,,,0,,R. Hachimura REBOUND (Off:0 Def:2),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,194.0,,,2.0,2.0,0.0,,,
227,PT10M08.00S,2024-12-02T01:42:07.8Z,2,REGULAR,turnover,lost ball,[],2544,,,1610612747,29,33,2024-12-02T01:48:40Z,1875000,False,,,0,,L. James lost ball TURNOVER (2 TO),"[2544, 1628374]",1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,2.0,Markkanen,1628374.0
228,PT10M08.00S,2024-12-02T01:42:07.8Z,2,REGULAR,steal,,[],1628374,,,1610612762,29,33,2024-12-02T01:48:40Z,1877500,False,,,0,,L. Markkanen STEAL (1 STL),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
199,PT10M02.00S,2024-12-02T01:42:17.9Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630548,72.48685939553219,79.16666666666666,1610612762,32,33,2024-12-02T01:48:43Z,1910000,False,146.0,206.0,1,right,J. Juzang 25' 3PT running (9 PTS) (L. Markkanen 2 AST),"[1630548, 1628374]",1610612762.0,UTA,running,,,Juzang,J. Juzang,,,,,Above the Break 3,24+ Right Center,25.25,Made,9.0,L. Markkanen,1628374.0,2.0,,,,,,,,,,,,,,
201,PT09M46.00S,2024-12-02T01:42:36.0Z,2,REGULAR,3pt,Jump Shot,[],2544,23.078186596583443,88.23529411764706,1610612747,32,33,2024-12-02T01:45:43Z,1930000,False,-191.0,164.0,1,left,MISS L. James 25' bank 3PT,[2544],1610612747.0,LAL,bank,,,James,L. James,,,,,Above the Break 3,24+ Left Center,25.22,Missed,,,,,,,,,,,,,,,,,,
202,PT09M45.00S,2024-12-02T01:42:37.0Z,2,REGULAR,rebound,defensive,[],1630548,,,1610612762,32,33,2024-12-02T01:45:43Z,1940000,False,,,0,,J. Juzang REBOUND (Off:1 Def:2),[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,201.0,,,3.0,2.0,1.0,,,
203,PT09M39.00S,2024-12-02T01:42:40.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629234,93.51182654402102,53.18627450980392,1610612762,34,33,2024-12-02T01:42:52Z,1950000,False,16.0,8.0,1,right,D. Eubanks running alley-oop DUNK (2 PTS) (J. Juzang 2 AST),"[1629234, 1630548]",1610612762.0,UTA,running alley-oop,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,1.8,Made,2.0,J. Juzang,1630548.0,2.0,,,,,,,,,,,,,,
205,PT09M22.00S,2024-12-02T01:43:00.6Z,2,REGULAR,foul,personal,[],1628374,,,1610612747,34,33,2024-12-02T01:43:13Z,1970000,False,,,0,,L. Markkanen personal FOUL (1 PF),"[1628374, 1631132]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,,,,,,,1199.0,1.0,0.0,Koloko,1631132.0,,,,,,,,,
207,PT09M10.00S,2024-12-02T01:43:29.0Z,2,REGULAR,2pt,Jump Shot,[],2544,24.655059132720105,59.31372549019608,1610612747,34,33,2024-12-02T01:43:33Z,1990000,False,-47.0,179.0,1,left,MISS L. James 18' pullup Shot,[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,Mid-Range,16-24 Center,18.53,Missed,,,,,,,,,,,,,,,,,,
208,PT09M08.00S,2024-12-02T01:43:31.0Z,2,REGULAR,rebound,defensive,[],1630548,,,1610612762,34,33,2024-12-02T01:43:33Z,2000000,False,,,0,,J. Juzang REBOUND (Off:1 Def:3),[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,207.0,,,4.0,3.0,1.0,,,
209,PT08M57.00S,2024-12-02T01:43:41.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629012,89.17542706964521,49.50980392156863,1610612762,36,33,2024-12-02T01:43:49Z,2010000,False,-2.0,49.0,1,right,C. Sexton driving floating Jump Shot (5 PTS) (J. Juzang 3 AST),"[1629012, 1630548]",1610612762.0,UTA,driving floating,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,4.94,Made,5.0,J. Juzang,1630548.0,3.0,,,,,,,,,,,,,,
211,PT08M47.00S,2024-12-02T01:43:59.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,36,33,2024-12-02T01:43:59Z,2030000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT08M39.00S,2024-12-02T01:46:56.6Z,2,REGULAR,3pt,Jump Shot,[],1642261,30.962549277266753,62.00980392156863,1610612747,36,33,2024-12-02T01:47:02Z,2040000,False,-60.0,239.0,1,left,MISS D. Knecht 24' 3PT,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,Above the Break 3,24+ Center,24.59,Missed,,,,,,,,,,,,,,,,,,
213,PT08M36.00S,2024-12-02T01:46:59.6Z,2,REGULAR,rebound,defensive,[],1630695,,,1610612762,36,33,2024-12-02T01:47:02Z,2050000,False,,,0,,M. Potter REBOUND (Off:0 Def:1),[1630695],1610612762.0,UTA,,,,Potter,M. Potter,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,212.0,,,1.0,1.0,0.0,,,
214,PT08M29.00S,2024-12-02T01:47:08.9Z,2,REGULAR,3pt,Jump Shot,[],1629012,72.35545335085413,78.43137254901961,1610612762,36,33,2024-12-02T01:47:42Z,2060000,False,142.0,207.0,1,right,MISS C. Sexton 25' pullup 3PT,[1629012],1610612762.0,UTA,pullup,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Right Center,25.15,Missed,,,,,,,,,,,,,,,,,,
215,PT08M27.00S,2024-12-02T01:47:10.9Z,2,REGULAR,rebound,defensive,[],1631132,,,1610612747,36,33,2024-12-02T01:47:42Z,2070000,False,,,0,,C. Koloko REBOUND (Off:0 Def:1),[1631132],1610612747.0,LAL,,,,Koloko,C. Koloko,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,214.0,,,1.0,1.0,0.0,,,
216,PT08M19.00S,2024-12-02T01:47:15.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629060,6.652431011826544,45.588235294117645,1610612747,36,35,2024-12-02T01:47:23Z,2080000,False,22.0,10.0,1,left,R. Hachimura Layup (6 PTS) (L. James 8 AST),"[1629060, 2544]",1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,2.43,Made,6.0,L. James,2544.0,8.0,,,,,,,,,,,,,,
218,PT08M05.00S,2024-12-02T01:47:29.9Z,2,REGULAR,3pt,Jump Shot,[],1628374,67.23061760840999,33.57843137254902,1610612762,39,35,2024-12-02T01:47:34Z,2100000,False,-82.0,256.0,1,right,L. Markkanen 26' 3PT  (7 PTS) (J. Juzang 4 AST),"[1628374, 1630548]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Center,26.84,Made,7.0,J. Juzang,1630548.0,4.0,,,,,,,,,,,,,,
220,PT07M44.00S,2024-12-02T01:47:51.2Z,2,REGULAR,3pt,Jump Shot,[],1629060,23.866622864651774,12.990196078431374,1610612747,39,35,2024-12-02T01:47:56Z,2120000,False,185.0,172.0,1,left,MISS R. Hachimura 25' 3PT,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Right Center,25.25,Missed,,,,,,,,,,,,,,,,,,
221,PT07M41.00S,2024-12-02T01:47:54.2Z,2,REGULAR,rebound,defensive,[],1629012,,,1610612762,39,35,2024-12-02T01:47:56Z,2130000,False,,,0,,C. Sexton REBOUND (Off:0 Def:1),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,220.0,,,1.0,1.0,0.0,,,
222,PT07M37.00S,2024-12-02T01:47:58.1Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629012,91.67214191852825,46.07843137254902,1610612762,41,35,2024-12-02T01:48:28Z,2140000,False,-20.0,26.0,1,right,C. Sexton running finger roll Layup (7 PTS),[1629012],1610612762.0,UTA,running finger roll,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,3.24,Made,7.0,,,,,,,,,,,,,,,,,
223,PT07M27.00S,2024-12-02T01:48:08.6Z,2,REGULAR,turnover,bad pass,[],2544,,,1610612747,41,35,2024-12-02T01:48:12Z,2150000,False,,,0,,L. James bad pass TURNOVER (3 TO),"[2544, 1629012]",1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,3.0,Sexton,1629012.0
224,PT07M27.00S,2024-12-02T01:48:08.6Z,2,REGULAR,steal,,[],1629012,,,1610612762,41,35,2024-12-02T01:51:38Z,2160000,False,,,0,,C. Sexton STEAL (1 STL),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
225,PT07M23.00S,2024-12-02T01:48:14.7Z,2,REGULAR,foul,personal,['2freethrow'],1642261,,,1610612762,41,35,2024-12-02T01:48:22Z,2170000,False,,,0,,D. Knecht shooting personal FOUL (2 PF) (Juzang 2 FT),"[1642261, 1630548]",1610612747.0,LAL,shooting,,,Knecht,D. Knecht,,,,,Restricted Area,0-8 Center,,,,,,,203593.0,2.0,0.0,Juzang,1630548.0,,,,,,,,,
229,PT07M23.00S,2024-12-02T01:48:53.2Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630548,,,1610612762,41,35,2024-12-02T01:49:24Z,2190000,False,,,0,,MISS J. Juzang Free Throw 1 of 2,[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
230,PT07M23.00S,2024-12-02T01:48:53.2Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612762,41,35,2024-12-02T01:49:24Z,2200000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,229.0,,,,,,,,
231,PT07M23.00S,2024-12-02T01:48:54.1Z,2,REGULAR,substitution,out,[],1629234,,,1610612762,41,35,2024-12-02T01:49:00Z,2210000,False,,,0,,SUB out: D. Eubanks,[1629234],1610612762.0,UTA,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M23.00S,2024-12-02T01:48:54.1Z,2,REGULAR,substitution,out,[],1631132,,,1610612762,41,35,2024-12-02T01:49:00Z,2220000,False,,,0,,SUB out: C. Koloko,[1631132],1610612747.0,LAL,,,,Koloko,C. Koloko,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M23.00S,2024-12-02T01:48:54.1Z,2,REGULAR,substitution,in,[],1631117,,,1610612762,41,35,2024-12-02T01:49:00Z,2230000,False,,,0,,SUB in: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M23.00S,2024-12-02T01:48:54.1Z,2,REGULAR,substitution,in,[],203076,,,1610612762,41,35,2024-12-02T01:49:00Z,2240000,False,,,0,,SUB in: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M23.00S,2024-12-02T01:48:53.2Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630548,,,1610612762,41,35,2024-12-02T01:49:24Z,2250000,False,,,0,,MISS J. Juzang Free Throw 2 of 2,[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
236,PT07M21.00S,2024-12-02T01:48:55.2Z,2,REGULAR,rebound,defensive,[],1642261,,,1610612747,41,35,2024-12-02T01:49:24Z,2260000,False,,,0,,D. Knecht REBOUND (Off:2 Def:3),[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,,,,,,,,,,,,,,235.0,,,5.0,3.0,2.0,,,
237,PT07M11.00S,2024-12-02T01:49:32.1Z,2,REGULAR,3pt,Jump Shot,[],1629216,22.683968462549277,9.803921568627452,1610612747,41,38,2024-12-02T01:49:36Z,2270000,False,201.0,161.0,1,left,G. Vincent 25' 3PT  (8 PTS) (L. James 9 AST),"[1629216, 2544]",1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Right Center,25.73,Made,8.0,L. James,2544.0,9.0,,,,,,,,,,,,,,
239,PT07M00.00S,2024-12-02T01:49:44.6Z,2,REGULAR,3pt,Jump Shot,[],1628374,70.64717477003943,72.54901960784314,1610612762,41,38,2024-12-02T01:50:02Z,2290000,False,113.0,223.0,1,right,MISS L. Markkanen 25' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,25.02,Missed,,,,,,,,,,,,,,,,,,
240,PT06M58.00S,2024-12-02T01:49:46.6Z,2,REGULAR,rebound,offensive,[],1628374,,,1610612762,41,38,2024-12-02T01:50:02Z,2300000,False,,,0,,L. Markkanen REBOUND (Off:1 Def:2),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,239.0,,,3.0,2.0,1.0,,,
241,PT06M56.00S,2024-12-02T01:49:50.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631117,93.38042049934296,55.14705882352941,1610612762,43,38,2024-12-02T01:50:06Z,2310000,False,26.0,10.0,1,right,W. Kessler Layup (7 PTS) (L. Markkanen 3 AST),"[1631117, 1628374]",1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,2.75,Made,7.0,L. Markkanen,1628374.0,3.0,,,,,,,,,,,,,,
243,PT06M32.00S,2024-12-02T01:50:11.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],2544,6.652431011826544,54.90196078431373,1610612747,43,38,2024-12-02T01:50:36Z,2330000,False,-25.0,10.0,1,left,MISS L. James driving reverse Layup,[2544],1610612747.0,LAL,driving reverse,,,James,L. James,,,,,Restricted Area,0-8 Center,2.65,Missed,,,,,,,,,,,,,,,,,,
244,PT06M30.00S,2024-12-02T01:50:13.3Z,2,REGULAR,rebound,offensive,[],1629060,,,1610612747,43,38,2024-12-02T01:50:36Z,2340000,False,,,0,,R. Hachimura REBOUND (Off:1 Def:2),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,243.0,,,3.0,2.0,1.0,,,
245,PT06M29.00S,2024-12-02T01:50:13.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1642261,4.5499342969776615,95.83333333333334,1610612747,43,41,2024-12-02T01:50:18Z,2350000,False,-229.0,-10.0,1,left,D. Knecht 3PT  (5 PTS) (R. Hachimura 1 AST),"[1642261, 1629060]",1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,Left Corner 3,24+ Left,22.94,Made,5.0,R. Hachimura,1629060.0,1.0,,,,,,,,,,,,,,
247,PT06M27.00S,2024-12-02T01:50:20.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,43,41,2024-12-02T01:50:20Z,2370000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M27.00S,2024-12-02T01:52:47.7Z,2,REGULAR,substitution,out,[],1629012,,,1610612762,43,41,2024-12-02T01:53:12Z,2380000,False,,,0,,SUB out: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT06M27.00S,2024-12-02T01:52:47.7Z,2,REGULAR,substitution,out,[],1628374,,,1610612762,43,41,2024-12-02T01:53:12Z,2390000,False,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT06M27.00S,2024-12-02T01:52:47.7Z,2,REGULAR,substitution,out,[],1630548,,,1610612762,43,41,2024-12-02T01:53:12Z,2400000,False,,,0,,SUB out: J. Juzang,[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M27.00S,2024-12-02T01:52:47.7Z,2,REGULAR,substitution,out,[],2544,,,1610612762,43,41,2024-12-02T01:53:12Z,2410000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M27.00S,2024-12-02T01:52:47.7Z,2,REGULAR,substitution,in,[],1641718,,,1610612762,43,41,2024-12-02T01:53:12Z,2420000,False,,,0,,SUB in: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT06M27.00S,2024-12-02T01:52:47.7Z,2,REGULAR,substitution,in,[],1628381,,,1610612762,43,41,2024-12-02T01:53:12Z,2430000,False,,,0,,SUB in: J. Collins,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT06M27.00S,2024-12-02T01:52:47.7Z,2,REGULAR,substitution,in,[],1641729,,,1610612762,43,41,2024-12-02T01:53:12Z,2440000,False,,,0,,SUB in: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT06M27.00S,2024-12-02T01:52:47.7Z,2,REGULAR,substitution,in,[],1631108,,,1610612762,43,41,2024-12-02T01:53:12Z,2450000,False,,,0,,SUB in: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT06M15.00S,2024-12-02T01:53:26.2Z,2,REGULAR,3pt,Jump Shot,[],1630695,92.59198423127464,95.58823529411765,1610612762,43,41,2024-12-02T01:53:32Z,2460000,False,228.0,17.0,1,right,MISS M. Potter 3PT,[1630695],1610612762.0,UTA,,,,Potter,M. Potter,,,,,Right Corner 3,24+ Right,22.85,Missed,,,,,,,,,,,,,,,,,,
257,PT06M11.00S,2024-12-02T01:53:30.2Z,2,REGULAR,rebound,defensive,[],1631108,,,1610612747,43,41,2024-12-02T01:53:32Z,2470000,False,,,0,,M. Christie REBOUND (Off:0 Def:1),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,256.0,,,1.0,1.0,0.0,,,
258,PT06M02.00S,2024-12-02T01:53:41.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203076,8.360709592641262,55.14705882352941,1610612747,43,43,2024-12-02T01:53:46Z,2480000,False,-26.0,26.0,1,left,A. Davis driving Layup (10 PTS),[203076],1610612747.0,LAL,driving,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,3.66,Made,10.0,,,,,,,,,,,,,,,,,
259,PT06M02.00S,2024-12-02T01:53:44.1Z,2,REGULAR,foul,personal,['1freethrow'],1631117,,,1610612747,43,43,2024-12-02T01:53:48Z,2490000,False,,,0,,W. Kessler shooting personal FOUL (2 PF) (Davis 1 FT),"[1631117, 203076]",1610612762.0,UTA,shooting,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,,,203593.0,2.0,0.0,Davis,203076.0,,,,,,,,,
261,PT06M02.00S,2024-12-02T01:54:13.2Z,2,REGULAR,freethrow,1 of 1,[],203076,,,1610612747,43,44,2024-12-02T01:54:13Z,2510000,False,,,0,,A. Davis Free Throw 1 of 1 (11 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
