actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
255,PT07M35.00S,2025-03-15T02:24:00.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1631115,91.80354796320631,44.6078431372549,1610612761,37,44,2025-03-15T02:25:51Z,2540000,False,-27.0,25.0,1,right,MISS O. Robinson cutting DUNK,[1631115],1610612761.0,TOR,cutting,,,Robinson,O. Robinson,,,,,Restricted Area,0-8 Center,3.65,Missed,,,,,,,,,,,,,,,,,,
257,PT07M31.00S,2025-03-15T02:24:04.0Z,2,REGULAR,rebound,defensive,[],1628374,,,1610612762,37,44,2025-03-15T02:24:04Z,2560000,False,,,0,,L. Markkanen REBOUND (Off:0 Def:4),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,,,255.0,,,,,4.0,4.0,0.0,,,,,,,,,,
258,PT07M21.00S,2025-03-15T02:24:12.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630531,7.30946123521682,46.81372549019608,1610612762,39,44,2025-03-15T02:24:16Z,2570000,False,16.0,16.0,1,left,J. Springer Layup (2 PTS) (J. Juzang 1 AST),"[1630531, 1630548]",1610612762.0,UTA,,,,Springer,J. Springer,,,,,Restricted Area,0-8 Center,2.27,Made,,2.0,J. Juzang,1630548.0,1.0,,,,,,,,,,,,,
260,PT07M16.00S,2025-03-15T02:24:21.0Z,2,REGULAR,turnover,out-of-bounds,[],1642347,,,1610612761,39,44,2025-03-15T02:24:26Z,2590000,False,,,0,,J. Shead lost ball out-of-bounds TURNOVER (1 TO),[1642347],1610612761.0,TOR,lost ball,,,Shead,J. Shead,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1627529.0,,,,,1.0,,,,
261,PT06M56.00S,2025-03-15T02:24:57.9Z,2,REGULAR,foul,personal,[],1642347,,,1610612762,39,44,2025-03-15T02:25:04Z,2600000,False,,,0,,J. Shead personal FOUL (1 PF),"[1642347, 1630531]",1610612761.0,TOR,,,,Shead,J. Shead,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1151.0,1.0,0.0,Springer,1630531.0,,,,,
263,PT06M56.00S,2025-03-15T02:25:05.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,39,44,2025-03-15T02:25:05Z,2620000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT06M56.00S,2025-03-15T02:27:48.7Z,2,REGULAR,substitution,out,[],1630548,,,1610612762,39,44,2025-03-15T02:27:59Z,2630000,False,,,0,,SUB out: J. Juzang,[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT06M56.00S,2025-03-15T02:27:48.7Z,2,REGULAR,substitution,in,[],1642262,,,1610612762,39,44,2025-03-15T02:27:59Z,2640000,False,,,0,,SUB in: C. Williams,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT06M50.00S,2025-03-15T02:28:14.0Z,2,REGULAR,turnover,lost ball,[],1642262,,,1610612762,39,44,2025-03-15T02:28:17Z,2650000,False,,,0,,C. Williams lost ball TURNOVER (2 TO),"[1642262, 1629628]",1610612762.0,UTA,,,,Williams,C. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,2.0,Barrett,1629628.0,,
267,PT06M50.00S,2025-03-15T02:28:14.0Z,2,REGULAR,steal,,[],1629628,,,1610612761,39,44,2025-03-15T02:28:15Z,2660000,False,,,0,,R. Barrett STEAL (1 STL),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
268,PT06M47.00S,2025-03-15T02:28:16.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630639,91.40932982917214,47.30392156862745,1610612761,39,46,2025-03-15T02:28:23Z,2670000,False,-13.0,28.0,1,right,A. Lawson running DUNK (6 PTS) (R. Barrett 2 AST),"[1630639, 1629628]",1610612761.0,TOR,running,,,Lawson,A. Lawson,,,,,Restricted Area,0-8 Center,3.14,Made,,6.0,R. Barrett,1629628.0,2.0,,,,,,,,,,,,,
270,PT06M27.00S,2025-03-15T02:28:36.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630531,9.017739816031538,42.64705882352941,1610612762,41,46,2025-03-15T02:28:40Z,2690000,False,37.0,32.0,1,left,J. Springer driving Layup (4 PTS),[1630531],1610612762.0,UTA,driving,,,Springer,J. Springer,,,,,In The Paint (Non-RA),0-8 Center,4.9,Made,,4.0,,,,,,,,,,,,,,,,
271,PT06M12.00S,2025-03-15T02:28:51.2Z,2,REGULAR,3pt,Jump Shot,[],1642419,66.96780551905388,50.49019607843137,1610612761,41,46,2025-03-15T02:28:56Z,2700000,False,2.0,258.0,1,right,MISS J. Battle 25' 3PT,[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,Above the Break 3,24+ Center,25.8,Missed,,,,,,,,,,,,,,,,,,
272,PT06M09.00S,2025-03-15T02:28:54.2Z,2,REGULAR,rebound,defensive,[],1642268,,,1610612762,41,46,2025-03-15T02:28:56Z,2710000,False,,,0,,I. Collier REBOUND (Off:0 Def:2),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,Above the Break 3,24+ Center,,,271.0,,,,,2.0,2.0,0.0,,,,,,,,,,
273,PT05M59.00S,2025-03-15T02:29:04.9Z,2,REGULAR,3pt,Jump Shot,[],1628374,12.697109067017081,3.1862745098039214,1610612762,44,46,2025-03-15T02:29:09Z,2720000,False,234.0,67.0,1,left,L. Markkanen 24' 3PT  (12 PTS) (I. Collier 5 AST),"[1628374, 1642268]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Right Corner 3,24+ Right,24.35,Made,,12.0,I. Collier,1642268.0,5.0,,,,,,,,,,,,,
275,PT05M46.00S,2025-03-15T02:29:17.9Z,2,REGULAR,3pt,Jump Shot,[],1629628,68.67608409986859,62.254901960784316,1610612761,44,46,2025-03-15T02:29:24Z,2740000,False,61.0,242.0,1,right,MISS R. Barrett 24' 3PT,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Center,24.95,Missed,,,,,,,,,,,,,,,,,,
276,PT05M43.00S,2025-03-15T02:29:20.9Z,2,REGULAR,rebound,defensive,[],1628374,,,1610612762,44,46,2025-03-15T02:29:24Z,2750000,False,,,0,,L. Markkanen REBOUND (Off:0 Def:5),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Center,,,275.0,,,,,5.0,5.0,0.0,,,,,,,,,,
277,PT05M38.00S,2025-03-15T02:29:26.9Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628374,9.149145860709593,39.950980392156865,1610612762,44,46,2025-03-15T02:30:54Z,2760000,False,50.0,34.0,1,left,MISS L. Markkanen 6' running Layup,[1628374],1610612762.0,UTA,running,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,6.04,Missed,,,,,,,,,,,,,,,,,,
278,PT05M34.00S,2025-03-15T02:29:30.9Z,2,REGULAR,rebound,defensive,[],1642419,,,1610612761,44,46,2025-03-15T02:29:33Z,2770000,False,,,0,,J. Battle REBOUND (Off:0 Def:2),[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,In The Paint (Non-RA),0-8 Center,,,277.0,,,,,2.0,2.0,0.0,,,,,,,,,,
279,PT05M31.00S,2025-03-15T02:29:33.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629628,92.85479632063075,54.166666666666664,1610612761,44,48,2025-03-15T02:29:38Z,2780000,False,21.0,15.0,1,right,R. Barrett running Layup (6 PTS),[1629628],1610612761.0,TOR,running,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,2.55,Made,,6.0,,,,,,,,,,,,,,,,
280,PT05M17.00S,2025-03-15T02:29:48.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628374,8.623521681997373,55.392156862745104,1610612762,44,48,2025-03-15T02:31:42Z,2790000,False,-27.0,29.0,1,left,MISS L. Markkanen driving Layup - blocked,"[1628374, 1642347]",1610612762.0,UTA,driving,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,3.93,Missed,,,,,,,,,,,,,,,,,Shead,1642347.0
281,PT05M17.00S,2025-03-15T02:29:48.5Z,2,REGULAR,block,,[],1642347,,,1610612762,44,48,2025-03-15T02:29:50Z,2800000,False,,,0,,J. Shead BLOCK (1 BLK),[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
282,PT05M17.00S,2025-03-15T02:29:48.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612761,44,48,2025-03-15T02:29:55Z,2810000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Restricted Area,0-8 Center,,,280.0,,,,,,,,,,,,,,,,,
284,PT05M17.00S,2025-03-15T02:29:55.0Z,2,REGULAR,substitution,out,[],1642347,,,1610612761,44,48,2025-03-15T02:30:00Z,2830000,False,,,0,,SUB out: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT05M17.00S,2025-03-15T02:29:55.0Z,2,REGULAR,substitution,in,[],1630567,,,1610612761,44,48,2025-03-15T02:30:00Z,2840000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT05M05.00S,2025-03-15T02:30:16.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,80.6340341655716,41.17647058823529,1610612761,44,48,2025-03-15T02:32:05Z,2850000,False,-44.0,130.0,1,right,MISS S. Barnes 13' driving floating Shot,[1630567],1610612761.0,TOR,driving floating,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,13.68,Missed,,,,,,,,,,,,,,,,,,
287,PT05M02.00S,2025-03-15T02:30:19.6Z,2,REGULAR,rebound,defensive,[],1642271,,,1610612762,44,48,2025-03-15T02:30:22Z,2860000,False,,,0,,K. Filipowski REBOUND (Off:1 Def:2),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),8-16 Center,,,286.0,,,,,3.0,2.0,1.0,,,,,,,,,,
288,PT04M51.00S,2025-03-15T02:30:30.7Z,2,REGULAR,turnover,lost ball,[],1630531,,,1610612762,44,48,2025-03-15T02:30:35Z,2870000,False,,,0,,J. Springer lost ball TURNOVER (1 TO),"[1630531, 1630567]",1610612762.0,UTA,,,,Springer,J. Springer,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,1.0,Barnes,1630567.0,,
289,PT04M51.00S,2025-03-15T02:30:30.7Z,2,REGULAR,steal,,[],1630567,,,1610612761,44,48,2025-03-15T02:30:32Z,2880000,False,,,0,,S. Barnes STEAL (1 STL),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
290,PT04M50.00S,2025-03-15T02:30:32.7Z,2,REGULAR,foul,personal,[],1630531,,,1610612761,44,48,2025-03-15T02:30:39Z,2890000,False,,,0,,J. Springer personal FOUL (1 PF),"[1630531, 1630567]",1610612762.0,UTA,,,,Springer,J. Springer,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,1627529.0,1.0,0.0,Barnes,1630567.0,,,,,
292,PT04M42.00S,2025-03-15T02:31:03.2Z,2,REGULAR,foul,offensive,[],1629628,,,1610612761,44,48,2025-03-15T02:31:08Z,2910000,False,,,0,,R. Barrett offensive FOUL (2 PF),"[1629628, 1628374]",1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1151.0,2.0,0.0,Markkanen,1628374.0,,,,,
294,PT04M42.00S,2025-03-15T02:31:03.2Z,2,REGULAR,turnover,offensive foul,[],1629628,,,1610612761,44,48,2025-03-15T02:31:03Z,2930000,False,,,0,,R. Barrett offensive foul TURNOVER (1 TO),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1151.0,,,,,1.0,,,,
295,PT04M32.00S,2025-03-15T02:31:27.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642268,10.726018396846255,41.17647058823529,1610612762,44,48,2025-03-15T02:31:34Z,2940000,False,44.0,48.0,1,left,MISS I. Collier 6' driving Layup,[1642268],1610612762.0,UTA,driving,,,Collier,I. Collier,,,,,In The Paint (Non-RA),0-8 Center,6.54,Missed,,,,,,,,,,,,,,,,,,
296,PT04M31.00S,2025-03-15T02:31:28.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612762,44,48,2025-03-15T02:36:14Z,2950000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,295.0,,,,,,,,,,,,,,,,,
297,PT04M31.00S,2025-03-15T02:32:46.8Z,2,REGULAR,violation,jumpball,[],1631115,,,1610612762,44,48,2025-03-15T02:36:09Z,2960000,False,,,0,,O. Robinson jumpball VIOLATION,[1631115],1610612761.0,TOR,,,,Robinson,O. Robinson,,,,,,,,,,,,,,,,,1151.0,,,,,,,,,
298,PT04M22.00S,2025-03-15T02:33:16.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628374,19.398817345597898,37.254901960784316,1610612762,46,48,2025-03-15T02:36:09Z,2970000,False,64.0,130.0,1,left,L. Markkanen 14' turnaround fadeaway Jump Shot (14 PTS),[1628374],1610612762.0,UTA,turnaround fadeaway,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),8-16 Center,14.46,Made,,14.0,,,,,,,,,,,,,,,,
299,PT04M21.00S,2025-03-15T02:33:22.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,46,48,2025-03-15T02:33:22Z,2980000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT04M05.00S,2025-03-15T02:36:48.4Z,2,REGULAR,foul,personal,['2freethrow'],1642262,,,1610612761,46,48,2025-03-15T02:36:55Z,3000000,False,,,0,,C. Williams shooting personal FOUL (1 PF) (Robinson 2 FT),"[1642262, 1631115]",1610612762.0,UTA,shooting,,,Williams,C. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1151.0,1.0,0.0,Robinson,1631115.0,,,,,
303,PT04M05.00S,2025-03-15T02:37:13.3Z,2,REGULAR,freethrow,1 of 2,[],1631115,,,1610612761,46,49,2025-03-15T02:37:13Z,3020000,False,,,0,,O. Robinson Free Throw 1 of 2 (6 PTS),[1631115],1610612761.0,TOR,,,,Robinson,O. Robinson,,,,,,,,Made,,6.0,,,,,,,,,,,,,,,,
304,PT04M05.00S,2025-03-15T02:37:15.5Z,2,REGULAR,substitution,out,[],1630639,,,1610612761,46,49,2025-03-15T02:37:34Z,3030000,False,,,0,,SUB out: A. Lawson,[1630639],1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT04M05.00S,2025-03-15T02:37:15.5Z,2,REGULAR,substitution,in,[],1630193,,,1610612761,46,49,2025-03-15T02:37:34Z,3040000,False,,,0,,SUB in: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT04M05.00S,2025-03-15T02:37:40.5Z,2,REGULAR,freethrow,2 of 2,[],1631115,,,1610612761,46,50,2025-03-15T02:37:40Z,3050000,False,,,0,,O. Robinson Free Throw 2 of 2 (7 PTS),[1631115],1610612761.0,TOR,,,,Robinson,O. Robinson,,,,,,,,Made,,7.0,,,,,,,,,,,,,,,,
307,PT03M59.00S,2025-03-15T02:37:51.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630193,,,1610612762,46,50,2025-03-15T02:37:58Z,3060000,False,,,0,,I. Quickley personal FOUL (1 PF) (Collier 2 FT),"[1630193, 1642268]",1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Center,,,,,,,,,,,203591.0,1.0,0.0,Collier,1642268.0,,,,,
309,PT03M59.00S,2025-03-15T02:38:20.5Z,2,REGULAR,freethrow,1 of 2,[],1642268,,,1610612762,46,50,2025-03-15T02:38:20Z,3080000,False,,,0,,MISS I. Collier Free Throw 1 of 2,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
310,PT03M59.00S,2025-03-15T02:38:20.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,46,50,2025-03-15T02:38:20Z,3090000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,309.0,,,,,,,,,,,,,,,,,
311,PT03M59.00S,2025-03-15T02:38:33.9Z,2,REGULAR,freethrow,2 of 2,[],1642268,,,1610612762,47,50,2025-03-15T02:38:33Z,3100000,False,,,0,,I. Collier Free Throw 2 of 2 (1 PTS),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,Made,,1.0,,,,,,,,,,,,,,,,
312,PT03M47.00S,2025-03-15T02:38:46.8Z,2,REGULAR,turnover,bad pass,[],1630567,,,1610612761,47,50,2025-03-15T02:38:53Z,3110000,False,,,0,,S. Barnes bad pass TURNOVER (1 TO),"[1630567, 1630531]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,1.0,Springer,1630531.0,,
313,PT03M47.00S,2025-03-15T02:38:46.8Z,2,REGULAR,steal,,[],1630531,,,1610612762,47,50,2025-03-15T02:38:48Z,3120000,False,,,0,,J. Springer STEAL (1 STL),[1630531],1610612762.0,UTA,,,,Springer,J. Springer,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
314,PT03M41.00S,2025-03-15T02:38:52.3Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628374,8.886333771353483,54.90196078431373,1610612762,47,50,2025-03-15T02:39:28Z,3130000,False,-25.0,31.0,1,left,MISS L. Markkanen running alley-oop DUNK,[1628374],1610612762.0,UTA,running alley-oop,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,3.95,Missed,,,,,,,,,,,,,,,,,,
315,PT03M39.00S,2025-03-15T02:38:54.3Z,2,REGULAR,rebound,defensive,[],1630567,,,1610612761,47,50,2025-03-15T02:39:28Z,3140000,False,,,0,,S. Barnes REBOUND (Off:1 Def:7),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,314.0,,,,,8.0,7.0,1.0,,,,,,,,,,
316,PT03M23.00S,2025-03-15T02:39:11.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,86.94152431011827,39.705882352941174,1610612761,47,50,2025-03-15T02:40:24Z,3150000,False,-51.0,70.0,1,right,MISS R. Barrett 8' driving Layup,[1629628],1610612761.0,TOR,driving,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),8-16 Left,8.71,Missed,,,,,,,,,,,,,,,,,,
317,PT03M21.00S,2025-03-15T02:39:13.2Z,2,REGULAR,rebound,defensive,[],1642271,,,1610612762,47,50,2025-03-15T02:39:16Z,3160000,False,,,0,,K. Filipowski REBOUND (Off:1 Def:3),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),8-16 Left,,,316.0,,,,,4.0,3.0,1.0,,,,,,,,,,
318,PT03M11.00S,2025-03-15T02:39:23.2Z,2,REGULAR,3pt,Jump Shot,[],1642271,11.514454664914586,95.83333333333334,1610612762,50,50,2025-03-15T02:39:27Z,3170000,False,-229.0,56.0,1,left,K. Filipowski 3PT  (8 PTS) (J. Springer 2 AST),"[1642271, 1630531]",1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Left Corner 3,24+ Left,23.59,Made,,8.0,J. Springer,1630531.0,2.0,,,,,,,,,,,,,
320,PT02M58.00S,2025-03-15T02:39:36.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,89.96386333771353,38.970588235294116,1610612761,50,50,2025-03-15T02:41:01Z,3190000,False,-55.0,42.0,1,right,MISS R. Barrett 6' cutting Layup,[1629628],1610612761.0,TOR,cutting,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,6.92,Missed,,,,,,,,,,,,,,,,,,
321,PT02M58.00S,2025-03-15T02:39:36.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612762,50,50,2025-03-15T02:39:48Z,3200000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,320.0,,,,,,,,,,,,,,,,,
323,PT02M48.00S,2025-03-15T02:39:57.9Z,2,REGULAR,violation,kicked ball,[],1631115,,,1610612762,50,50,2025-03-15T02:40:07Z,3220000,False,,,0,,O. Robinson kicked ball VIOLATION,[1631115],1610612761.0,TOR,,,,Robinson,O. Robinson,,,,,,,,,,,,,,,,,203591.0,,,,,,,,,
324,PT02M37.00S,2025-03-15T02:40:30.4Z,2,REGULAR,3pt,Jump Shot,[],1628374,19.530223390275953,5.88235294117647,1610612762,50,50,2025-03-15T02:40:37Z,3230000,False,221.0,131.0,1,left,MISS L. Markkanen 25' step back 3PT,[1628374],1610612762.0,UTA,step back,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,25.66,Missed,,,,,,,,,,,,,,,,,,
325,PT02M33.00S,2025-03-15T02:40:34.4Z,2,REGULAR,rebound,defensive,[],1629628,,,1610612761,50,50,2025-03-15T02:40:37Z,3240000,False,,,0,,R. Barrett REBOUND (Off:0 Def:1),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,,,324.0,,,,,1.0,1.0,0.0,,,,,,,,,,
326,PT02M20.00S,2025-03-15T02:40:46.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630567,88.51839684625493,37.254901960784316,1610612761,50,52,2025-03-15T02:40:52Z,3250000,False,-64.0,55.0,1,right,S. Barnes 8' driving DUNK (11 PTS) (I. Quickley 3 AST),"[1630567, 1630193]",1610612761.0,TOR,driving,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Left,8.44,Made,,11.0,I. Quickley,1630193.0,3.0,,,,,,,,,,,,,
328,PT02M05.00S,2025-03-15T02:41:01.0Z,2,REGULAR,3pt,Jump Shot,[],1642262,7.30946123521682,1.4705882352941175,1610612762,53,52,2025-03-15T02:41:06Z,3270000,False,243.0,16.0,1,left,C. Williams 24' 3PT  (6 PTS) (I. Collier 6 AST),"[1642262, 1642268]",1610612762.0,UTA,,,,Williams,C. Williams,,,,,Right Corner 3,24+ Right,24.31,Made,,6.0,I. Collier,1642268.0,6.0,,,,,,,,,,,,,
330,PT01M52.00S,2025-03-15T02:41:14.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630567,86.28449408672799,37.745098039215684,1610612761,53,54,2025-03-15T02:41:19Z,3290000,False,-61.0,76.0,1,right,S. Barnes 9' driving DUNK (13 PTS) (R. Barrett 3 AST),"[1630567, 1629628]",1610612761.0,TOR,driving,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Left,9.8,Made,,13.0,R. Barrett,1629628.0,3.0,,,,,,,,,,,,,
332,PT01M43.00S,2025-03-15T02:41:25.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631115,,,1610612762,53,54,2025-03-15T02:41:33Z,3310000,False,,,0,,O. Robinson personal FOUL (1 PF) (Markkanen 2 FT),"[1631115, 1628374]",1610612761.0,TOR,,,,Robinson,O. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627529.0,1.0,0.0,Markkanen,1628374.0,,,,,
334,PT01M43.00S,2025-03-15T02:41:58.4Z,2,REGULAR,freethrow,1 of 2,[],1628374,,,1610612762,54,54,2025-03-15T02:41:58Z,3330000,False,,,0,,L. Markkanen Free Throw 1 of 2 (15 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,,15.0,,,,,,,,,,,,,,,,
335,PT01M43.00S,2025-03-15T02:42:15.8Z,2,REGULAR,freethrow,2 of 2,[],1628374,,,1610612762,55,54,2025-03-15T02:42:15Z,3340000,False,,,0,,L. Markkanen Free Throw 2 of 2 (16 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,,16.0,,,,,,,,,,,,,,,,
336,PT01M29.00S,2025-03-15T02:42:34.7Z,2,REGULAR,foul,personal,['2freethrow'],1642262,,,1610612761,55,54,2025-03-15T02:42:40Z,3350000,False,,,0,,C. Williams shooting personal FOUL (2 PF) (Quickley 2 FT),"[1642262, 1630193]",1610612762.0,UTA,shooting,,,Williams,C. Williams,,,,,Mid-Range,16-24 Left,,,,,,,,,,,203591.0,2.0,0.0,Quickley,1630193.0,,,,,
338,PT01M29.00S,2025-03-15T02:43:04.9Z,2,REGULAR,freethrow,1 of 2,[],1630193,,,1610612761,55,55,2025-03-15T02:43:04Z,3370000,False,,,0,,I. Quickley Free Throw 1 of 2 (11 PTS),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,Made,,11.0,,,,,,,,,,,,,,,,
339,PT01M29.00S,2025-03-15T02:43:30.8Z,2,REGULAR,freethrow,2 of 2,[],1630193,,,1610612761,55,56,2025-03-15T02:43:30Z,3380000,False,,,0,,I. Quickley Free Throw 2 of 2 (12 PTS),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,Made,,12.0,,,,,,,,,,,,,,,,
340,PT01M19.00S,2025-03-15T02:43:43.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631115,,,1610612762,55,56,2025-03-15T02:43:52Z,3390000,False,,,0,,O. Robinson shooting personal FOUL (2 PF) (Filipowski 2 FT),"[1631115, 1642271]",1610612761.0,TOR,shooting,,,Robinson,O. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,203591.0,2.0,0.0,Filipowski,1642271.0,,,,,
342,PT01M19.00S,2025-03-15T02:44:16.2Z,2,REGULAR,freethrow,1 of 2,[],1642271,,,1610612762,56,56,2025-03-15T02:44:16Z,3410000,False,,,0,,K. Filipowski Free Throw 1 of 2 (9 PTS),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,Made,,9.0,,,,,,,,,,,,,,,,
