actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
460,PT01M18.00S,2022-01-20T04:49:23.8Z,3,REGULAR,substitution,in,[],1630192,,,1610612746,79,76,2022-01-20T04:49:29Z,4570000,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT01M09.00S,2022-01-20T04:49:47.4Z,3,REGULAR,3pt,Jump Shot,[],202339,31.61957950065703,28.676470588235293,1610612746,79,79,2022-01-20T04:49:53Z,4580000,107.0,245.0,1,left,E. Bledsoe 26' 3PT  (9 PTS) (L. Kennard 1 AST),"[202339, 1628379]",1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,26.69,Made,9.0,,,,,,,,L. Kennard,1628379.0,1.0,,,,,,,,
463,PT00M46.70S,2022-01-20T04:50:09.7Z,3,REGULAR,turnover,lost ball,[],203932,,,1610612743,79,79,2022-01-20T04:50:15Z,4600000,,,0,,A. Gordon lost ball TURNOVER (2 TO),"[203932, 202339]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,2.0,Bledsoe,202339.0,,,,,,,,,,,,,,,
464,PT00M46.70S,2022-01-20T04:50:09.7Z,3,REGULAR,steal,,[],202339,,,1610612746,79,79,2022-01-20T04:50:11Z,4610000,,,0,,E. Bledsoe STEAL (1 STL),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT00M42.00S,2022-01-20T04:50:15.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202339,6.258212877792378,54.65686274509803,1610612746,79,81,2022-01-20T04:50:30Z,4620000,-23.0,6.0,1,left,E. Bledsoe running reverse Layup (11 PTS),[202339],1610612746.0,LAC,running reverse,,,Bledsoe,E. Bledsoe,,,,,2.41,Made,11.0,,,,,,,,,,,,,,,,,,
466,PT00M33.40S,2022-01-20T04:50:26.0Z,3,REGULAR,2pt,Jump Shot,[],1628420,77.08607095926413,20.833333333333336,1610612743,79,81,2022-01-20T04:50:33Z,4630000,-146.0,163.0,1,right,MISS M. Morris 21' pullup Shot,[1628420],1610612743.0,DEN,pullup,,,Morris,M. Morris,,,,,21.86,Missed,,,,,,,,,,,,,,,,,,,
467,PT00M33.40S,2022-01-20T04:50:26.0Z,3,REGULAR,rebound,defensive,[],1629611,,,1610612746,79,81,2022-01-20T04:50:33Z,4640000,,,0,,T. Mann REBOUND (Off:0 Def:3),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,466.0,3.0,3.0,0.0,,,,,,,,,,,
468,PT00M20.10S,2022-01-20T04:50:39.2Z,3,REGULAR,3pt,Jump Shot,[],202339,34.247700394218136,50.49019607843137,1610612746,79,81,2022-01-20T04:50:46Z,4650000,-2.0,269.0,1,left,MISS E. Bledsoe 26' 3PT,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,26.94,Missed,,,,,,,,,,,,,,,,,,,
469,PT00M16.90S,2022-01-20T04:50:42.5Z,3,REGULAR,rebound,defensive,[],203932,,,1610612743,79,81,2022-01-20T04:50:42Z,4660000,,,0,,A. Gordon REBOUND (Off:0 Def:4),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,468.0,4.0,4.0,0.0,,,,,,,,,,,
470,PT00M01.00S,2022-01-20T04:50:58.3Z,3,REGULAR,2pt,Jump Shot,[],203932,70.51576872536137,43.872549019607845,1610612743,81,81,2022-01-20T04:51:05Z,4670000,-31.0,225.0,1,right,A. Gordon 22' step back Jump Shot (17 PTS),[203932],1610612743.0,DEN,step back,,,Gordon,A. Gordon,,,,,22.68,Made,17.0,,,,,,,,,,,,,,,,,,
471,PT00M00.00S,2022-01-20T04:51:08.7Z,3,REGULAR,period,end,[],0,,,1610612746,81,81,2022-01-20T04:51:08Z,4680000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT00M00.00S,2022-01-20T04:51:08.8Z,3,REGULAR,instantreplay,request,[],0,,,1610612746,81,81,2022-01-20T04:51:54Z,4690000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,,,,,,202058.0,,,,,End Period - Good Basket
473,PT12M00.00S,2022-01-20T04:54:28.0Z,4,REGULAR,substitution,out,['startperiod'],1628379,,,1610612746,81,81,2022-01-20T04:54:46Z,4700000,,,0,,SUB out: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT12M00.00S,2022-01-20T04:54:28.0Z,4,REGULAR,substitution,out,['startperiod'],1628392,,,1610612746,81,81,2022-01-20T04:54:46Z,4710000,,,0,,SUB out: I. Hartenstein,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT12M00.00S,2022-01-20T04:54:28.0Z,4,REGULAR,substitution,in,['startperiod'],1627826,,,1610612746,81,81,2022-01-20T04:54:46Z,4720000,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT12M00.00S,2022-01-20T04:54:28.0Z,4,REGULAR,substitution,in,['startperiod'],202704,,,1610612746,81,81,2022-01-20T04:54:46Z,4730000,,,0,,SUB in: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT12M00.00S,2022-01-20T04:54:41.6Z,4,REGULAR,period,start,[],0,,,1610612743,81,81,2022-01-20T04:54:46Z,4740000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT11M45.00S,2022-01-20T04:54:56.1Z,4,REGULAR,3pt,Jump Shot,[],1630538,73.80091984231275,15.441176470588236,1610612743,84,81,2022-01-20T04:55:00Z,4750000,-173.0,194.0,1,right,B. Hyland 25' 3PT  (6 PTS) (M. Morris 7 AST),"[1630538, 1628420]",1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,25.97,Made,6.0,,,,,,,,M. Morris,1628420.0,7.0,,,,,,,,
480,PT11M19.00S,2022-01-20T04:55:20.8Z,4,REGULAR,3pt,Jump Shot,[],202704,31.225361366622867,57.59803921568627,1610612746,84,81,2022-01-20T04:55:27Z,4770000,-38.0,241.0,1,left,MISS R. Jackson 24' 3PT,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,24.4,Missed,,,,,,,,,,,,,,,,,,,
481,PT11M17.00S,2022-01-20T04:55:22.8Z,4,REGULAR,rebound,defensive,[],1630538,,,1610612743,84,81,2022-01-20T04:55:27Z,4780000,,,0,,B. Hyland REBOUND (Off:0 Def:3),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,480.0,3.0,3.0,0.0,,,,,,,,,,,
482,PT11M10.00S,2022-01-20T04:55:30.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203932,93.38042049934296,51.470588235294116,1610612743,86,81,2022-01-20T04:55:34Z,4790000,7.0,10.0,1,right,A. Gordon Layup (19 PTS) (B. Hyland 3 AST),"[203932, 1630538]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,1.22,Made,19.0,,,,,,,,B. Hyland,1630538.0,3.0,,,,,,,,
484,PT11M09.00S,2022-01-20T04:55:36.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,86,81,2022-01-20T04:55:36Z,4810000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT10M56.00S,2022-01-20T04:59:06.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202339,9.806176084099869,40.68627450980392,1610612746,86,83,2022-01-20T04:59:13Z,4820000,47.0,40.0,1,left,E. Bledsoe 6' pullup Jump Shot (13 PTS) (R. Jackson 6 AST),"[202339, 202704]",1610612746.0,LAC,pullup,,,Bledsoe,E. Bledsoe,,,,,6.12,Made,13.0,,,,,,,,R. Jackson,202704.0,6.0,,,,,,,,
487,PT10M40.00S,2022-01-20T04:59:23.7Z,4,REGULAR,foul,offensive,[],1630538,,,1610612743,86,83,2022-01-20T04:59:57Z,4840000,,,0,,B. Hyland offensive FOUL (1 PF),"[1630538, 202704]",1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,202058.0,1.0,0.0,Jackson,202704.0,
489,PT10M40.00S,2022-01-20T04:59:23.7Z,4,REGULAR,turnover,offensive foul,[],1630538,,,1610612743,86,83,2022-01-20T04:59:23Z,4860000,,,0,,B. Hyland offensive foul TURNOVER (1 TO),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,1.0,,,,,,,,,,,,202058.0,,,,,
490,PT10M23.00S,2022-01-20T04:59:53.8Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1627826,6.783837056504599,40.19607843137255,1610612746,86,85,2022-01-20T05:00:25Z,4870000,49.0,11.0,1,left,I. Zubac bank Hook (16 PTS) (E. Bledsoe 2 AST),"[1627826, 202339]",1610612746.0,LAC,bank,,,Zubac,I. Zubac,,,,,5.03,Made,16.0,,,,,,,,E. Bledsoe,202339.0,2.0,,,,,,,,
492,PT10M01.00S,2022-01-20T05:00:15.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628420,86.02168199737189,49.50980392156863,1610612743,88,85,2022-01-20T05:00:19Z,4890000,-2.0,79.0,1,right,M. Morris 7' pullup Jump Shot (10 PTS),[1628420],1610612743.0,DEN,pullup,,,Morris,M. Morris,,,,,7.89,Made,10.0,,,,,,,,,,,,,,,,,,
493,PT09M44.00S,2022-01-20T05:00:36.6Z,4,REGULAR,foul,personal,[],1630192,,,1610612746,88,85,2022-01-20T05:01:04Z,4900000,,,0,,Z. Nnaji personal FOUL (1 PF),"[1630192, 202704]",1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,1627961.0,1.0,0.0,Jackson,202704.0,
495,PT09M36.00S,2022-01-20T05:01:02.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630527,19.530223390275953,47.30392156862745,1610612746,88,87,2022-01-20T05:01:07Z,4920000,13.0,131.0,1,left,B. Boston Jr. 13' pullup Jump Shot (8 PTS) (R. Jackson 7 AST),"[1630527, 202704]",1610612746.0,LAC,pullup,,,Boston Jr.,B. Boston Jr.,,,,,13.18,Made,8.0,,,,,,,,R. Jackson,202704.0,7.0,,,,,,,,
497,PT09M22.00S,2022-01-20T05:01:19.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203932,91.14651773981603,45.83333333333333,1610612743,90,87,2022-01-20T05:01:25Z,4940000,-21.0,31.0,1,right,A. Gordon cutting finger roll Layup (21 PTS) (M. Morris 8 AST),"[203932, 1628420]",1610612743.0,DEN,cutting finger roll,,,Gordon,A. Gordon,,,,,3.71,Made,21.0,,,,,,,,M. Morris,1628420.0,8.0,,,,,,,,
499,PT09M22.00S,2022-01-20T05:01:21.5Z,4,REGULAR,foul,personal,['1freethrow'],1627826,,,1610612743,90,87,2022-01-20T05:01:36Z,4960000,,,0,,I. Zubac shooting personal FOUL (3 PF) (Gordon 1 FT),"[1627826, 203932]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,1627961.0,3.0,0.0,Gordon,203932.0,
501,PT09M22.00S,2022-01-20T05:01:51.8Z,4,REGULAR,freethrow,1 of 1,[],203932,,,1610612743,91,87,2022-01-20T05:01:51Z,4980000,,,0,,A. Gordon Free Throw 1 of 1 (22 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,Made,22.0,,,,,,,,,,,,,,,,,,
502,PT09M02.00S,2022-01-20T05:02:12.8Z,4,REGULAR,3pt,Jump Shot,[],1630527,6.389618922470433,97.05882352941177,1610612746,91,90,2022-01-20T05:02:19Z,4990000,-235.0,8.0,1,left,B. Boston Jr. 3PT  (11 PTS) (T. Mann 2 AST),"[1630527, 1629611]",1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,23.54,Made,11.0,,,,,,,,T. Mann,1629611.0,2.0,,,,,,,,
504,PT08M47.00S,2022-01-20T05:02:27.5Z,4,REGULAR,3pt,Jump Shot,[],1630538,71.30420499342969,82.1078431372549,1610612743,91,90,2022-01-20T05:02:32Z,5010000,161.0,217.0,1,right,MISS B. Hyland 27' 3PT,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,27.01,Missed,,,,,,,,,,,,,,,,,,,
505,PT08M44.00S,2022-01-20T05:02:30.5Z,4,REGULAR,rebound,defensive,[],202339,,,1610612746,91,90,2022-01-20T05:02:32Z,5020000,,,0,,E. Bledsoe REBOUND (Off:0 Def:2),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,504.0,2.0,2.0,0.0,,,,,,,,,,,
506,PT08M40.00S,2022-01-20T05:02:35.4Z,4,REGULAR,turnover,lost ball,[],202339,,,1610612746,91,90,2022-01-20T05:02:43Z,5030000,,,0,,E. Bledsoe lost ball TURNOVER (2 TO),"[202339, 203932]",1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,2.0,Gordon,203932.0,,,,,,,,,,,,,,,
507,PT08M40.00S,2022-01-20T05:02:35.4Z,4,REGULAR,steal,,[],203932,,,1610612743,91,90,2022-01-20T05:02:37Z,5040000,,,0,,A. Gordon STEAL (2 STL),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT08M35.00S,2022-01-20T05:02:40.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628420,93.11760840998686,54.41176470588235,1610612743,93,90,2022-01-20T05:02:49Z,5050000,22.0,12.0,1,right,M. Morris running Layup (12 PTS) (A. Gordon 3 AST),"[1628420, 203932]",1610612743.0,DEN,running,,,Morris,M. Morris,,,,,2.52,Made,12.0,,,,,,,,A. Gordon,203932.0,3.0,,,,,,,,
510,PT08M18.00S,2022-01-20T05:02:56.7Z,4,REGULAR,3pt,Jump Shot,[],1630527,6.1268068331143235,95.58823529411765,1610612746,93,90,2022-01-20T05:03:03Z,5070000,-228.0,5.0,1,left,MISS B. Boston Jr. 3PT - blocked,"[1630527, 1630538]",1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,22.8,Missed,,,,,,,,,,,,Hyland,1630538.0,,,,,,
511,PT08M18.00S,2022-01-20T05:02:56.7Z,4,REGULAR,block,,[],1630538,,,1610612746,93,90,2022-01-20T05:03:00Z,5080000,,,0,,B. Hyland BLOCK (1 BLK),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT08M13.00S,2022-01-20T05:03:01.7Z,4,REGULAR,rebound,offensive,[],1627826,,,1610612746,93,90,2022-01-20T05:03:03Z,5090000,,,0,,I. Zubac REBOUND (Off:2 Def:4),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,510.0,6.0,4.0,2.0,,,,,,,,,,,
513,PT08M10.00S,2022-01-20T05:03:06.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202704,7.440867279894875,44.36274509803921,1610612746,93,90,2022-01-20T05:03:10Z,5100000,28.0,17.0,1,left,MISS R. Jackson driving finger roll Layup,[202704],1610612746.0,LAC,driving finger roll,,,Jackson,R. Jackson,,,,,3.31,Missed,,,,,,,,,,,,,,,,,,,
514,PT08M07.00S,2022-01-20T05:03:09.0Z,4,REGULAR,rebound,offensive,[],1627826,,,1610612746,93,90,2022-01-20T05:03:10Z,5110000,,,0,,I. Zubac REBOUND (Off:3 Def:4),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,513.0,7.0,4.0,3.0,,,,,,,,,,,
515,PT08M07.00S,2022-01-20T05:03:08.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627826,5.590000152587891,50.0,1610612746,93,92,2022-01-20T05:03:08Z,5120000,0.0,0.0,1,left,I. Zubac tip Layup (18 PTS),[1627826],1610612746.0,LAC,tip,,,Zubac,I. Zubac,,,,,0.0,Made,18.0,,,,,,,,,,,,,,,,,,
516,PT07M46.00S,2022-01-20T05:03:29.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628420,82.47371879106439,64.4607843137255,1610612743,93,92,2022-01-20T05:03:34Z,5130000,72.0,112.0,1,right,MISS M. Morris 13' pullup Shot,[1628420],1610612743.0,DEN,pullup,,,Morris,M. Morris,,,,,13.35,Missed,,,,,,,,,,,,,,,,,,,
517,PT07M43.00S,2022-01-20T05:03:32.2Z,4,REGULAR,rebound,defensive,[],1629611,,,1610612746,93,92,2022-01-20T05:03:34Z,5140000,,,0,,T. Mann REBOUND (Off:0 Def:4),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,516.0,4.0,4.0,0.0,,,,,,,,,,,
518,PT07M33.00S,2022-01-20T05:03:44.3Z,4,REGULAR,violation,kicked ball,[],1630192,,,1610612746,93,92,2022-01-20T05:03:50Z,5150000,,,0,,Z. Nnaji kicked ball VIOLATION,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,1155.0,,,,,
519,PT07M33.00S,2022-01-20T05:03:47.6Z,4,REGULAR,substitution,out,[],1630538,,,1610612746,93,92,2022-01-20T05:04:00Z,5160000,,,0,,SUB out: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT07M33.00S,2022-01-20T05:03:47.6Z,4,REGULAR,substitution,out,[],203932,,,1610612746,93,92,2022-01-20T05:04:00Z,5170000,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT07M33.00S,2022-01-20T05:03:47.6Z,4,REGULAR,substitution,out,[],202339,,,1610612746,93,92,2022-01-20T05:04:00Z,5180000,,,0,,SUB out: E. Bledsoe,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT07M33.00S,2022-01-20T05:03:47.6Z,4,REGULAR,substitution,in,[],203115,,,1610612746,93,92,2022-01-20T05:04:00Z,5190000,,,0,,SUB in: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT07M33.00S,2022-01-20T05:03:47.6Z,4,REGULAR,substitution,in,[],203999,,,1610612746,93,92,2022-01-20T05:04:00Z,5200000,,,0,,SUB in: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT07M33.00S,2022-01-20T05:03:47.6Z,4,REGULAR,substitution,in,[],1628379,,,1610612746,93,92,2022-01-20T05:04:00Z,5210000,,,0,,SUB in: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT07M26.00S,2022-01-20T05:04:16.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202704,6.783837056504599,55.392156862745104,1610612746,93,94,2022-01-20T05:04:22Z,5220000,-27.0,11.0,1,left,R. Jackson driving finger roll Layup (20 PTS),[202704],1610612746.0,LAC,driving finger roll,,,Jackson,R. Jackson,,,,,2.93,Made,20.0,,,,,,,,,,,,,,,,,,
526,PT07M17.00S,2022-01-20T05:04:26.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628432,93.11760840998686,44.36274509803921,1610612743,95,94,2022-01-20T05:04:34Z,5230000,-28.0,12.0,1,right,D. Reed reverse Layup (4 PTS) (N. Jokic 7 AST),"[1628432, 203999]",1610612743.0,DEN,reverse,,,Reed,D. Reed,,,,,3.07,Made,4.0,,,,,,,,N. Jokic,203999.0,7.0,,,,,,,,
528,PT07M10.00S,2022-01-20T05:04:34.9Z,4,REGULAR,foul,personal,[],1628432,,,1610612746,95,94,2022-01-20T05:05:09Z,5250000,,,0,,D. Reed personal FOUL (4 PF),"[1628432, 202704]",1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,1155.0,4.0,0.0,Jackson,202704.0,
530,PT07M10.00S,2022-01-20T05:04:40.7Z,4,REGULAR,substitution,out,[],1630192,,,1610612746,95,94,2022-01-20T05:04:44Z,5270000,,,0,,SUB out: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT07M10.00S,2022-01-20T05:04:40.7Z,4,REGULAR,substitution,in,[],201145,,,1610612746,95,94,2022-01-20T05:04:44Z,5280000,,,0,,SUB in: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT06M57.00S,2022-01-20T05:05:07.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202704,6.389618922470433,55.88235294117647,1610612746,95,96,2022-01-20T05:05:13Z,5290000,-29.0,8.0,1,left,R. Jackson driving reverse Layup (22 PTS) (I. Zubac 3 AST),"[202704, 1627826]",1610612746.0,LAC,driving reverse,,,Jackson,R. Jackson,,,,,3.04,Made,22.0,,,,,,,,I. Zubac,1627826.0,3.0,,,,,,,,
534,PT06M42.00S,2022-01-20T05:05:22.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628420,91.80354796320631,43.872549019607845,1610612743,95,96,2022-01-20T05:05:27Z,5310000,-31.0,25.0,1,right,MISS M. Morris cutting Layup,[1628420],1610612743.0,DEN,cutting,,,Morris,M. Morris,,,,,3.92,Missed,,,,,,,,,,,,,,,,,,,
535,PT06M40.00S,2022-01-20T05:05:24.9Z,4,REGULAR,rebound,defensive,[],1629611,,,1610612746,95,96,2022-01-20T05:05:27Z,5320000,,,0,,T. Mann REBOUND (Off:0 Def:5),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,534.0,5.0,5.0,0.0,,,,,,,,,,,
536,PT06M29.00S,2022-01-20T05:05:36.4Z,4,REGULAR,3pt,Jump Shot,[],202704,31.750985545335087,29.65686274509804,1610612746,95,96,2022-01-20T05:05:43Z,5330000,102.0,246.0,1,left,MISS R. Jackson 26' pullup 3PT,[202704],1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,26.62,Missed,,,,,,,,,,,,,,,,,,,
537,PT06M25.00S,2022-01-20T05:05:40.4Z,4,REGULAR,rebound,offensive,[],1629611,,,1610612746,95,96,2022-01-20T05:05:43Z,5340000,,,0,,T. Mann REBOUND (Off:1 Def:5),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,536.0,6.0,5.0,1.0,,,,,,,,,,,
538,PT06M19.00S,2022-01-20T05:05:46.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628379,7.966491458607096,95.09803921568627,1610612746,95,99,2022-01-20T05:06:18Z,5350000,-225.0,22.0,1,left,L. Kennard 3PT  (6 PTS) (R. Jackson 8 AST),"[1628379, 202704]",1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,22.66,Made,6.0,,,,,,,,R. Jackson,202704.0,8.0,,,,,,,,
540,PT06M17.00S,2022-01-20T05:06:06.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,95,99,2022-01-20T05:06:06Z,5370000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT06M17.00S,2022-01-20T05:08:40.8Z,4,REGULAR,substitution,out,[],1628432,,,1610612743,95,99,2022-01-20T05:09:01Z,5380000,,,0,,SUB out: D. Reed,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT06M17.00S,2022-01-20T05:08:40.8Z,4,REGULAR,substitution,in,[],203932,,,1610612743,95,99,2022-01-20T05:09:01Z,5390000,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT05M58.00S,2022-01-20T05:09:25.5Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],201145,88.78120893561103,57.35294117647059,1610612743,95,99,2022-01-20T05:09:33Z,5400000,37.0,53.0,1,right,MISS J. Green 6' turnaround Hook,[201145],1610612743.0,DEN,turnaround,,,Green,J. Green,,,,,6.45,Missed,,,,,,,,,,,,,,,,,,,
544,PT05M55.00S,2022-01-20T05:09:28.5Z,4,REGULAR,rebound,defensive,[],1629611,,,1610612746,95,99,2022-01-20T05:09:33Z,5410000,,,0,,T. Mann REBOUND (Off:1 Def:6),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,543.0,7.0,6.0,1.0,,,,,,,,,,,
545,PT05M50.00S,2022-01-20T05:09:33.8Z,4,REGULAR,2pt,Jump Shot,[],1630527,13.61695137976347,72.54901960784314,1610612746,95,99,2022-01-20T05:09:42Z,5420000,-113.0,75.0,1,left,MISS B. Boston Jr. 13' pullup Shot,[1630527],1610612746.0,LAC,pullup,,,Boston Jr.,B. Boston Jr.,,,,,13.57,Missed,,,,,,,,,,,,,,,,,,,
546,PT05M46.00S,2022-01-20T05:09:37.8Z,4,REGULAR,rebound,offensive,[],1627826,,,1610612746,95,99,2022-01-20T05:09:42Z,5430000,,,0,,I. Zubac REBOUND (Off:4 Def:4),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,545.0,8.0,4.0,4.0,,,,,,,,,,,
547,PT05M46.00S,2022-01-20T05:09:38.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627826,5.590000152587891,50.0,1610612746,95,101,2022-01-20T05:09:38Z,5440000,0.0,0.0,1,left,I. Zubac tip Layup (20 PTS),[1627826],1610612746.0,LAC,tip,,,Zubac,I. Zubac,,,,,0.0,Made,20.0,,,,,,,,,,,,,,,,,,
548,PT05M36.00S,2022-01-20T05:09:50.8Z,4,REGULAR,foul,offensive,[],201145,,,1610612743,95,101,2022-01-20T05:10:16Z,5450000,,,0,,J. Green offensive FOUL (1 PF),"[201145, 1630527]",1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,202058.0,1.0,0.0,Boston Jr.,1630527.0,
550,PT05M36.00S,2022-01-20T05:09:50.8Z,4,REGULAR,turnover,offensive foul,[],201145,,,1610612743,95,101,2022-01-20T05:09:50Z,5470000,,,0,,J. Green offensive foul TURNOVER (2 TO),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,2.0,,,,,,,,,,,,202058.0,,,,,
