actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,value
554,PT07M45.00S,2022-03-27T02:57:54.5Z,4,REGULAR,substitution,in,[],1629676,,,1610612743,94,90,2022-03-27T02:58:05Z,5440000,,,0,,SUB in: I. Roby,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT07M45.00S,2022-03-27T02:57:54.5Z,4,REGULAR,substitution,in,[],1630846,,,1610612743,94,90,2022-03-27T02:58:05Z,5450000,,,0,,SUB in: O. Sarr,[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT07M45.00S,2022-03-27T02:58:17.3Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],202326,,,1610612743,95,90,2022-03-27T02:58:17Z,5460000,,,0,,D. Cousins Free Throw 2 of 2 (7 PTS),[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,Made,,,7.0,,,,,,,,,,,,,,,,
557,PT07M36.00S,2022-03-27T02:58:27.7Z,4,REGULAR,3pt,Jump Shot,[],1630322,67.36202365308804,49.754901960784316,1610612760,95,90,2022-03-27T02:58:32Z,5470000,-1.0,254.0,1,right,MISS L. Waters III 25' step back 3PT,[1630322],1610612760.0,OKC,step back,,,Waters III,L. Waters III,,,,,25.43,Missed,,,,,,,,,,,,,,,,,,,
558,PT07M33.00S,2022-03-27T02:58:30.3Z,4,REGULAR,rebound,offensive,[],1629676,,,1610612760,95,90,2022-03-27T02:58:30Z,5480000,,,0,,I. Roby REBOUND (Off:2 Def:4),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,557.0,,,,,,,,,,,,,6.0,4.0,2.0,,,
559,PT07M30.00S,2022-03-27T02:58:33.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630322,92.32917214191852,3.6764705882352944,1610612760,95,90,2022-03-27T03:11:03Z,5490000,-232.0,20.0,1,right,MISS L. Waters III 3PT,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,23.24,Missed,,,,,,,,,,,,,,,,,,,
560,PT07M27.00S,2022-03-27T02:58:36.3Z,4,REGULAR,rebound,offensive,[],1629676,,,1610612760,95,90,2022-03-27T02:58:40Z,5500000,,,0,,I. Roby REBOUND (Off:3 Def:4),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,559.0,,,,,,,,,,,,,7.0,4.0,3.0,,,
561,PT07M17.00S,2022-03-27T02:58:50.1Z,4,REGULAR,foul,personal,['2freethrow'],1630538,,,1610612760,95,90,2022-03-27T02:58:57Z,5510000,,,0,,B. Hyland shooting personal FOUL (4 PF) (Maledon 2 FT),"[1630538, 1630177]",1610612743.0,DEN,shooting,,,Hyland,B. Hyland,,,,,,,,202058.0,,,,,4.0,0.0,Maledon,1630177.0,,,,,,,,,
563,PT07M17.00S,2022-03-27T02:59:17.3Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630177,,,1610612760,95,91,2022-03-27T02:59:17Z,5530000,,,0,,T. Maledon Free Throw 1 of 2 (13 PTS),[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,Made,,,13.0,,,,,,,,,,,,,,,,
564,PT07M17.00S,2022-03-27T02:59:18.0Z,4,REGULAR,substitution,out,[],1630538,,,1610612760,95,91,2022-03-27T02:59:23Z,5540000,,,0,,SUB out: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT07M17.00S,2022-03-27T02:59:18.0Z,4,REGULAR,substitution,out,[],202326,,,1610612760,95,91,2022-03-27T02:59:23Z,5550000,,,0,,SUB out: D. Cousins,[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT07M17.00S,2022-03-27T02:59:18.0Z,4,REGULAR,substitution,in,[],203999,,,1610612760,95,91,2022-03-27T02:59:23Z,5560000,,,0,,SUB in: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT07M17.00S,2022-03-27T02:59:18.0Z,4,REGULAR,substitution,in,[],203115,,,1610612760,95,91,2022-03-27T02:59:23Z,5570000,,,0,,SUB in: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT07M17.00S,2022-03-27T02:59:45.3Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630177,,,1610612760,95,92,2022-03-27T02:59:45Z,5580000,,,0,,T. Maledon Free Throw 2 of 2 (14 PTS),[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,Made,,,14.0,,,,,,,,,,,,,,,,
569,PT07M01.00S,2022-03-27T03:00:03.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'defensivegoaltending']",1628420,12.565703022339028,36.029411764705884,1610612743,97,92,2022-03-27T03:00:19Z,5590000,70.0,66.0,1,left,M. Morris 9' driving floating Jump Shot (4 PTS),[1628420],1610612743.0,DEN,driving floating,,,Morris,M. Morris,,,,,9.59,Made,,,4.0,,,,,,,,,,,,,,,,
570,PT07M01.00S,2022-03-27T03:00:09.7Z,4,REGULAR,violation,defensive goaltending,[],1629676,,,1610612743,97,92,2022-03-27T03:00:43Z,5600000,,,0,,I. Roby defensive goaltending VIOLATION,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,201246.0,,,,,,,,,,,,,,,,,
571,PT06M53.00S,2022-03-27T03:00:21.0Z,4,REGULAR,3pt,Jump Shot,[],1630322,67.36202365308804,56.372549019607845,1610612760,97,95,2022-03-27T03:00:26Z,5610000,32.0,254.0,1,right,L. Waters III 25' 3PT  (12 PTS) (V. Krejci 5 AST),"[1630322, 1630249]",1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,25.63,Made,,,12.0,V. Krejci,1630249.0,5.0,,,,,,,,,,,,,
573,PT06M50.00S,2022-03-27T03:00:26.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,97,95,2022-03-27T03:00:26Z,5630000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT06M37.00S,2022-03-27T03:03:30.6Z,4,REGULAR,2pt,Jump Shot,[],203932,8.492115637319317,31.61764705882353,1610612743,97,95,2022-03-27T03:03:35Z,5640000,92.0,27.0,1,left,MISS A. Gordon 9' turnaround fadeaway Shot,[203932],1610612743.0,DEN,turnaround fadeaway,,,Gordon,A. Gordon,,,,,9.59,Missed,,,,,,,,,,,,,,,,,,,
575,PT06M34.00S,2022-03-27T03:03:33.6Z,4,REGULAR,rebound,defensive,[],1630249,,,1610612760,97,95,2022-03-27T03:03:35Z,5650000,,,0,,V. Krejci REBOUND (Off:0 Def:2),[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,574.0,,,,,,,,,,,,,2.0,2.0,0.0,,,
576,PT06M22.00S,2022-03-27T03:03:45.1Z,4,REGULAR,turnover,lost ball,[],1630177,,,1610612760,97,95,2022-03-27T03:03:49Z,5660000,,,0,,T. Maledon lost ball TURNOVER (4 TO),"[1630177, 1628420]",1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,4.0,Morris,1628420.0,,,,,,
577,PT06M22.00S,2022-03-27T03:03:45.1Z,4,REGULAR,steal,,[],1628420,,,1610612743,97,95,2022-03-27T03:16:45Z,5670000,,,0,,M. Morris STEAL (1 STL),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT06M15.00S,2022-03-27T03:03:52.7Z,4,REGULAR,turnover,lost ball,[],203932,,,1610612743,97,95,2022-03-27T03:03:57Z,5680000,,,0,,A. Gordon lost ball TURNOVER (1 TO),"[203932, 1630322]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,1.0,Waters III,1630322.0,,,,,,
579,PT06M15.00S,2022-03-27T03:03:52.7Z,4,REGULAR,steal,,[],1630322,,,1610612760,97,95,2022-03-27T03:06:24Z,5690000,,,0,,L. Waters III STEAL (3 STL),[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT05M59.00S,2022-03-27T03:04:08.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630177,91.27792378449409,38.72549019607843,1610612760,97,97,2022-03-27T03:04:11Z,5700000,-56.0,29.0,1,right,T. Maledon 6' driving floating bank Jump Shot (16 PTS) (L. Waters III 3 AST),"[1630177, 1630322]",1610612760.0,OKC,driving floating bank,,,Maledon,T. Maledon,,,,,6.36,Made,,,16.0,L. Waters III,1630322.0,3.0,,,,,,,,,,,,,
582,PT05M47.00S,2022-03-27T03:04:20.8Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],203999,10.988830486202366,39.950980392156865,1610612743,99,97,2022-03-27T03:04:27Z,5720000,50.0,51.0,1,left,N. Jokic 7' turnaround Hook (28 PTS) (M. Morris 4 AST),"[203999, 1628420]",1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,7.14,Made,,,28.0,M. Morris,1628420.0,4.0,,,,,,,,,,,,,
584,PT05M26.00S,2022-03-27T03:04:43.7Z,4,REGULAR,turnover,out-of-bounds,[],1630177,,,1610612760,99,97,2022-03-27T03:04:47Z,5740000,,,0,,T. Maledon bad pass out-of-bounds TURNOVER (5 TO),[1630177],1610612760.0,OKC,bad pass,,,Maledon,T. Maledon,,,,,,,,201246.0,,,,,,,,,5.0,,,,,,,,
585,PT05M04.00S,2022-03-27T03:05:12.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203115,33.065045992115635,39.705882352941174,1610612743,99,97,2022-03-27T03:05:20Z,5750000,51.0,258.0,1,left,MISS W. Barton 26' 3PT,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,26.34,Missed,,,,,,,,,,,,,,,,,,,
586,PT05M02.00S,2022-03-27T03:05:14.1Z,4,REGULAR,rebound,defensive,[],1630322,,,1610612760,99,97,2022-03-27T03:05:20Z,5760000,,,0,,L. Waters III REBOUND (Off:0 Def:4),[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,585.0,,,,,,,,,,,,,4.0,4.0,0.0,,,
587,PT04M57.00S,2022-03-27T03:05:19.3Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630322,92.9862023653088,51.71568627450981,1610612760,99,99,2022-03-27T03:05:26Z,5770000,9.0,13.0,1,right,L. Waters III running DUNK (14 PTS) (T. Maledon 3 AST),"[1630322, 1630177]",1610612760.0,OKC,running,,,Waters III,L. Waters III,,,,,1.59,Made,,,14.0,T. Maledon,1630177.0,3.0,,,,,,,,,,,,,
589,PT04M38.00S,2022-03-27T03:05:38.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203932,5.995400788436268,51.225490196078425,1610612743,101,99,2022-03-27T03:05:43Z,5790000,-6.0,4.0,1,left,A. Gordon DUNK (18 PTS) (N. Jokic 7 AST),"[203932, 203999]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,0.72,Made,,,18.0,N. Jokic,203999.0,7.0,,,,,,,,,,,,,
591,PT04M16.00S,2022-03-27T03:06:00.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630177,88.38699080157687,49.754901960784316,1610612760,101,101,2022-03-27T03:06:09Z,5810000,-1.0,57.0,1,right,T. Maledon driving floating Jump Shot (18 PTS) (I. Roby 3 AST),"[1630177, 1629676]",1610612760.0,OKC,driving floating,,,Maledon,T. Maledon,,,,,5.67,Made,,,18.0,I. Roby,1629676.0,3.0,,,,,,,,,,,,,
593,PT04M04.00S,2022-03-27T03:06:15.6Z,4,REGULAR,foul,personal,['2freethrow'],1630846,,,1610612743,101,101,2022-03-27T03:06:29Z,5830000,,,0,,O. Sarr shooting personal FOUL (2 PF) (Jokic 2 FT),"[1630846, 203999]",1610612760.0,OKC,shooting,,,Sarr,O. Sarr,,,,,,,,202058.0,,,,,2.0,0.0,Jokic,203999.0,,,,,,,,,
595,PT04M04.00S,2022-03-27T03:06:54.3Z,4,REGULAR,stoppage,blood rule,[],0,,,1610612743,101,101,2022-03-27T03:06:54Z,5850000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT04M04.00S,2022-03-27T03:08:14.3Z,4,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,102,101,2022-03-27T03:08:14Z,5860000,,,0,,N. Jokic Free Throw 1 of 2 (29 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Made,,,29.0,,,,,,,,,,,,,,,,
597,PT04M04.00S,2022-03-27T03:08:14.9Z,4,REGULAR,substitution,out,[],1630322,,,1610612743,102,101,2022-03-27T03:08:21Z,5870000,,,0,,SUB out: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT04M04.00S,2022-03-27T03:08:14.9Z,4,REGULAR,substitution,out,[],1630846,,,1610612743,102,101,2022-03-27T03:08:21Z,5880000,,,0,,SUB out: O. Sarr,[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT04M04.00S,2022-03-27T03:08:14.9Z,4,REGULAR,substitution,in,[],1630197,,,1610612743,102,101,2022-03-27T03:08:21Z,5890000,,,0,,SUB in: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT04M04.00S,2022-03-27T03:08:14.9Z,4,REGULAR,substitution,in,[],1630544,,,1610612743,102,101,2022-03-27T03:08:21Z,5900000,,,0,,SUB in: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT04M04.00S,2022-03-27T03:08:38.5Z,4,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,103,101,2022-03-27T03:08:38Z,5910000,,,0,,N. Jokic Free Throw 2 of 2 (30 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Made,,,30.0,,,,,,,,,,,,,,,,
602,PT03M44.00S,2022-03-27T03:08:59.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629676,92.59198423127464,43.872549019607845,1610612760,103,103,2022-03-27T03:09:06Z,5920000,-31.0,17.0,1,right,I. Roby driving finger roll Layup (12 PTS) (A. Pokusevski 5 AST),"[1629676, 1630197]",1610612760.0,OKC,driving finger roll,,,Roby,I. Roby,,,,,3.51,Made,,,12.0,A. Pokusevski,1630197.0,5.0,,,,,,,,,,,,,
604,PT03M28.00S,2022-03-27T03:09:13.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203115,9.017739816031538,43.872549019607845,1610612743,103,103,2022-03-27T03:09:19Z,5940000,31.0,32.0,1,left,MISS W. Barton driving floating bank Shot,[203115],1610612743.0,DEN,driving floating bank,,,Barton,W. Barton,,,,,4.45,Missed,,,,,,,,,,,,,,,,,,,
605,PT03M25.00S,2022-03-27T03:09:16.7Z,4,REGULAR,rebound,defensive,[],1630249,,,1610612760,103,103,2022-03-27T03:09:19Z,5950000,,,0,,V. Krejci REBOUND (Off:0 Def:3),[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,604.0,,,,,,,,,,,,,3.0,3.0,0.0,,,
606,PT03M09.00S,2022-03-27T03:09:33.3Z,4,REGULAR,3pt,Jump Shot,[],1630197,92.9862023653088,2.941176470588235,1610612760,103,103,2022-03-27T03:09:37Z,5960000,-235.0,13.0,1,right,MISS A. Pokusevski 3PT,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,23.57,Missed,,,,,,,,,,,,,,,,,,,
607,PT03M07.00S,2022-03-27T03:09:35.3Z,4,REGULAR,rebound,defensive,[],203932,,,1610612743,103,103,2022-03-27T03:09:37Z,5970000,,,0,,A. Gordon REBOUND (Off:2 Def:7),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,606.0,,,,,,,,,,,,,9.0,7.0,2.0,,,
608,PT02M57.00S,2022-03-27T03:09:45.1Z,4,REGULAR,2pt,Jump Shot,[],203932,25.312089356110377,37.99019607843137,1610612743,103,103,2022-03-27T03:09:48Z,5980000,60.0,185.0,1,left,MISS A. Gordon 19' pullup Shot,[203932],1610612743.0,DEN,pullup,,,Gordon,A. Gordon,,,,,19.49,Missed,,,,,,,,,,,,,,,,,,,
609,PT02M55.00S,2022-03-27T03:09:47.1Z,4,REGULAR,rebound,defensive,[],1630249,,,1610612760,103,103,2022-03-27T03:09:48Z,5990000,,,0,,V. Krejci REBOUND (Off:0 Def:4),[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,608.0,,,,,,,,,,,,,4.0,4.0,0.0,,,
610,PT02M51.00S,2022-03-27T03:09:53.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak', 'defensivegoaltending']",1630197,91.5407358738502,49.754901960784316,1610612760,103,105,2022-03-27T03:10:13Z,6000000,-1.0,27.0,1,right,A. Pokusevski running finger roll Layup (17 PTS) (V. Krejci 6 AST),"[1630197, 1630249]",1610612760.0,OKC,running finger roll,,,Pokusevski,A. Pokusevski,,,,,2.7,Made,,,17.0,V. Krejci,1630249.0,6.0,,,,,,,,,,,,,
612,PT02M51.00S,2022-03-27T03:09:55.3Z,4,REGULAR,violation,defensive goaltending,[],203932,,,1610612760,103,105,2022-03-27T03:10:29Z,6020000,,,0,,A. Gordon defensive goaltending VIOLATION,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,202058.0,,,,,,,,,,,,,,,,,
613,PT02M40.00S,2022-03-27T03:10:20.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,12.959921156373195,50.245098039215684,1610612743,105,105,2022-03-27T03:10:25Z,6030000,-1.0,69.0,1,left,N. Jokic 6' floating Jump Shot (32 PTS) (M. Morris 5 AST),"[203999, 1628420]",1610612743.0,DEN,floating,,,Jokic,N. Jokic,,,,,6.93,Made,,,32.0,M. Morris,1628420.0,5.0,,,,,,,,,,,,,
615,PT02M20.00S,2022-03-27T03:10:46.7Z,4,REGULAR,foul,personal,[],203999,,,1610612760,105,105,2022-03-27T03:11:20Z,6050000,,,0,,N. Jokic personal FOUL (3 PF),"[203999, 1629676]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,202035.0,,,,,3.0,0.0,Roby,1629676.0,,,,,,,,,
617,PT02M05.00S,2022-03-27T03:11:18.6Z,4,REGULAR,turnover,lost ball,[],1629676,,,1610612760,105,105,2022-03-27T03:11:24Z,6070000,,,0,,I. Roby lost ball TURNOVER (1 TO),"[1629676, 203999]",1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,1.0,Jokic,203999.0,,,,,,
618,PT02M05.00S,2022-03-27T03:11:18.6Z,4,REGULAR,steal,,[],203999,,,1610612743,105,105,2022-03-27T03:22:35Z,6080000,,,0,,N. Jokic STEAL (2 STL),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT01M48.00S,2022-03-27T03:11:37.2Z,4,REGULAR,foul,personal,['2freethrow'],1630249,,,1610612743,105,105,2022-03-27T03:11:51Z,6090000,,,0,,V. Krejci shooting personal FOUL (2 PF) (Gordon 2 FT),"[1630249, 203932]",1610612760.0,OKC,shooting,,,Krejci,V. Krejci,,,,,,,,202058.0,,,,,2.0,0.0,Gordon,203932.0,,,,,,,,,
621,PT01M48.00S,2022-03-27T03:12:07.0Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],203932,,,1610612743,106,105,2022-03-27T03:12:07Z,6110000,,,0,,A. Gordon Free Throw 1 of 2 (19 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,Made,,,19.0,,,,,,,,,,,,,,,,
622,PT01M48.00S,2022-03-27T03:12:07.5Z,4,REGULAR,substitution,out,[],1630249,,,1610612743,106,105,2022-03-27T03:12:14Z,6120000,,,0,,SUB out: V. Krejci,[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT01M48.00S,2022-03-27T03:12:07.5Z,4,REGULAR,substitution,in,[],1630322,,,1610612743,106,105,2022-03-27T03:12:14Z,6130000,,,0,,SUB in: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT01M48.00S,2022-03-27T03:12:35.7Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],203932,,,1610612743,107,105,2022-03-27T03:12:35Z,6140000,,,0,,A. Gordon Free Throw 2 of 2 (20 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,Made,,,20.0,,,,,,,,,,,,,,,,
625,PT01M24.00S,2022-03-27T03:13:02.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630544,92.19776609724047,55.392156862745104,1610612760,107,105,2022-03-27T03:13:06Z,6150000,27.0,21.0,1,right,MISS T. Mann driving Layup,[1630544],1610612760.0,OKC,driving,,,Mann,T. Mann,,,,,3.41,Missed,,,,,,,,,,,,,,,,,,,
626,PT01M22.00S,2022-03-27T03:13:04.4Z,4,REGULAR,rebound,defensive,[],203115,,,1610612743,107,105,2022-03-27T03:13:06Z,6160000,,,0,,W. Barton REBOUND (Off:0 Def:5),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,625.0,,,,,,,,,,,,,5.0,5.0,0.0,,,
627,PT01M18.00S,2022-03-27T03:13:08.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203115,26.363337713534822,84.31372549019608,1610612743,107,105,2022-03-27T03:21:46Z,6170000,-172.0,195.0,1,left,MISS W. Barton 26' running 3PT,[203115],1610612743.0,DEN,running,,,Barton,W. Barton,,,,,26.0,Missed,,,,,,,,,,,,,,,,,,,
628,PT01M14.00S,2022-03-27T03:13:12.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612760,107,105,2022-03-27T03:13:21Z,6180000,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,627.0,,,,,,,,,,,,,,,,,,
629,PT01M14.00S,2022-03-27T03:13:17.0Z,4,REGULAR,foul,personal,[],203999,,,1610612760,107,105,2022-03-27T03:13:57Z,6190000,,,0,,N. Jokic loose ball personal FOUL (4 PF),"[203999, 1630544]",1610612743.0,DEN,loose ball,,,Jokic,N. Jokic,,,,,,,,202058.0,,,,,4.0,0.0,Mann,1630544.0,,,,,,,,,
631,PT01M01.00S,2022-03-27T03:14:13.0Z,4,REGULAR,turnover,bad pass,[],1630197,,,1610612760,107,105,2022-03-27T03:14:16Z,6210000,,,0,,A. Pokusevski bad pass TURNOVER (2 TO),"[1630197, 1628420]",1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,2.0,Morris,1628420.0,,,,,,
632,PT01M01.00S,2022-03-27T03:14:13.0Z,4,REGULAR,steal,,[],1628420,,,1610612743,107,105,2022-03-27T03:14:14Z,6220000,,,0,,M. Morris STEAL (2 STL),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT00M47.80S,2022-03-27T03:14:26.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628420,32.933639947437584,39.950980392156865,1610612743,110,105,2022-03-27T03:14:30Z,6230000,50.0,257.0,1,left,M. Morris 26' 3PT  (7 PTS) (N. Jokic 8 AST),"[1628420, 203999]",1610612743.0,DEN,,,,Morris,M. Morris,,,,,26.2,Made,,,7.0,N. Jokic,203999.0,8.0,,,,,,,,,,,,,
635,PT00M47.80S,2022-03-27T03:14:33.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612760,110,105,2022-03-27T03:14:33Z,6250000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT00M45.20S,2022-03-27T03:16:17.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628420,,,1610612760,110,105,2022-03-27T03:16:24Z,6260000,,,0,,M. Morris personal FOUL (2 PF) (Maledon 2 FT),"[1628420, 1630177]",1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,202058.0,,,,,2.0,0.0,Maledon,1630177.0,,,,,,,,,
638,PT00M45.20S,2022-03-27T03:16:39.7Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1630177,,,1610612760,110,106,2022-03-27T03:16:39Z,6280000,,,0,,T. Maledon Free Throw 1 of 2 (19 PTS),[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,Made,,,19.0,,,,,,,,,,,,,,,,
639,PT00M45.20S,2022-03-27T03:17:00.1Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1630177,,,1610612760,110,107,2022-03-27T03:17:00Z,6290000,,,0,,T. Maledon Free Throw 2 of 2 (20 PTS),[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,Made,,,20.0,,,,,,,,,,,,,,,,
640,PT00M23.30S,2022-03-27T03:17:28.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203999,8.623521681997373,49.754901960784316,1610612743,112,107,2022-03-27T03:17:33Z,6300000,1.0,29.0,1,left,N. Jokic Layup (34 PTS) (W. Barton 7 AST),"[203999, 203115]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,2.86,Made,,,34.0,W. Barton,203115.0,7.0,,,,,,,,,,,,,
642,PT00M23.30S,2022-03-27T03:17:29.7Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630544,,,1610612743,112,107,2022-03-27T03:17:40Z,6320000,,,0,,T. Mann shooting personal FOUL (1 PF) (Jokic 1 FT),"[1630544, 203999]",1610612760.0,OKC,shooting,,,Mann,T. Mann,,,,,,,,202058.0,,,,,1.0,0.0,Jokic,203999.0,,,,,,,,,
644,PT00M23.30S,2022-03-27T03:17:59.0Z,4,REGULAR,freethrow,1 of 1,[],203999,,,1610612743,113,107,2022-03-27T03:17:59Z,6340000,,,0,,N. Jokic Free Throw 1 of 1 (35 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Made,,,35.0,,,,,,,,,,,,,,,,
645,PT00M17.50S,2022-03-27T03:18:05.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630177,73.53810775295663,86.02941176470588,1610612760,113,107,2022-03-27T03:18:23Z,6350000,180.0,196.0,1,right,MISS T. Maledon 26' pullup 3PT,[1630177],1610612760.0,OKC,pullup,,,Maledon,T. Maledon,,,,,26.63,Missed,,,,,,,,,,,,,,,,,,,
