actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
273,PT01M34.00S,2022-01-17T01:57:27.9Z,2,REGULAR,3pt,Jump Shot,[],203932,32.933639947437584,43.38235294117647,1610612743,53,58,2022-01-17T01:57:32Z,2630000,33.0,257.0,1,left,MISS A. Gordon 25' pullup 3PT,[203932],1610612743.0,DEN,pullup,,,Gordon,A. Gordon,,,,,25.92,Missed,,,,,,,,,,,,,,,,,,
274,PT01M31.00S,2022-01-17T01:57:30.9Z,2,REGULAR,rebound,defensive,[],1626220,,,1610612762,53,58,2022-01-17T01:57:32Z,2640000,,,0,,R. O'Neale REBOUND (Off:0 Def:2),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,273.0,2.0,2.0,0.0,,,,,,,,,,,,,
275,PT01M19.00S,2022-01-17T01:57:43.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202711,83.65637319316689,37.254901960784316,1610612762,53,60,2022-01-17T01:57:46Z,2650000,-64.0,101.0,1,right,B. Bogdanovic 11' turnaround fadeaway Jump Shot (11 PTS),[202711],1610612762.0,UTA,turnaround fadeaway,,,Bogdanovic,B. Bogdanovic,,,,,11.95,Made,11.0,,,,,,,,,,,,,,,,,
276,PT01M05.00S,2022-01-17T01:57:57.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203932,6.258212877792378,58.82352941176471,1610612743,53,60,2022-01-17T01:58:02Z,2660000,-44.0,6.0,1,left,MISS A. Gordon driving reverse Layup - blocked,"[203932, 203497]",1610612743.0,DEN,driving reverse,,,Gordon,A. Gordon,,,,,4.45,Missed,,,,,,,,,,,,,,,,,Gobert,203497.0
277,PT01M05.00S,2022-01-17T01:57:57.5Z,2,REGULAR,block,,[],203497,,,1610612743,53,60,2022-01-17T01:57:59Z,2670000,,,0,,R. Gobert BLOCK (1 BLK),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
278,PT01M03.00S,2022-01-17T01:57:59.5Z,2,REGULAR,rebound,defensive,[],201144,,,1610612762,53,60,2022-01-17T01:58:02Z,2680000,,,0,,M. Conley REBOUND (Off:0 Def:2),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,276.0,2.0,2.0,0.0,,,,,,,,,,,,,
279,PT00M59.40S,2022-01-17T01:58:03.7Z,2,REGULAR,3pt,Jump Shot,[],1628378,67.62483574244416,25.0,1610612762,53,63,2022-01-17T01:58:07Z,2690000,-125.0,252.0,1,right,D. Mitchell 28' 3PT  (12 PTS) (M. Conley 6 AST),"[1628378, 201144]",1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,28.11,Made,12.0,,,,,,,M. Conley,201144.0,6.0,,,,,,,,
281,PT00M36.60S,2022-01-17T01:58:33.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203999,8.492115637319317,52.69607843137255,1610612743,55,63,2022-01-17T01:58:38Z,2710000,-13.0,27.0,1,left,N. Jokic turnaround Hook (15 PTS) (A. Gordon 2 AST),"[203999, 203932]",1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,3.05,Made,15.0,,,,,,,A. Gordon,203932.0,2.0,,,,,,,,
283,PT00M36.60S,2022-01-17T01:58:35.5Z,2,REGULAR,foul,personal,['1freethrow'],1626220,,,1610612743,55,63,2022-01-17T01:58:46Z,2730000,,,0,,R. O'Neale shooting personal FOUL (1 PF) (Jokic 1 FT),"[1626220, 203999]",1610612762.0,UTA,shooting,,,O'Neale,R. O'Neale,,,,,,,,,,,,1628951.0,,,,,,,1.0,0.0,Jokic,203999.0,,
285,PT00M36.60S,2022-01-17T01:59:09.1Z,2,REGULAR,freethrow,1 of 1,[],203999,,,1610612743,56,63,2022-01-17T01:59:09Z,2750000,,,0,,N. Jokic Free Throw 1 of 1 (16 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
286,PT00M33.90S,2022-01-17T01:59:24.3Z,2,REGULAR,foul,personal,['3freethrow'],203932,,,1610612762,56,63,2022-01-17T01:59:30Z,2760000,,,0,,A. Gordon shooting personal FOUL (1 PF) (Mitchell 3 FT),"[203932, 1628378]",1610612743.0,DEN,shooting,,,Gordon,A. Gordon,,,,,,,,,,,,1204.0,,,,,,,1.0,0.0,Mitchell,1628378.0,,
288,PT00M33.90S,2022-01-17T01:59:56.3Z,2,REGULAR,freethrow,1 of 3,['fastbreak'],1628378,,,1610612762,56,64,2022-01-17T01:59:56Z,2780000,,,0,,D. Mitchell Free Throw 1 of 3 (13 PTS),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
289,PT00M33.90S,2022-01-17T02:00:17.9Z,2,REGULAR,freethrow,2 of 3,['fastbreak'],1628378,,,1610612762,56,65,2022-01-17T02:00:17Z,2790000,,,0,,D. Mitchell Free Throw 2 of 3 (14 PTS),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
290,PT00M33.90S,2022-01-17T02:00:40.4Z,2,REGULAR,freethrow,3 of 3,['fastbreak'],1628378,,,1610612762,56,66,2022-01-17T02:00:40Z,2800000,,,0,,D. Mitchell Free Throw 3 of 3 (15 PTS),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
291,PT00M24.10S,2022-01-17T02:00:56.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203999,7.046649145860711,45.09803921568628,1610612743,58,66,2022-01-17T02:14:05Z,2810000,25.0,14.0,1,left,N. Jokic driving Layup (18 PTS) (M. Morris 1 AST),"[203999, 1628420]",1610612743.0,DEN,driving,,,Jokic,N. Jokic,,,,,2.81,Made,18.0,,,,,,,M. Morris,1628420.0,1.0,,,,,,,,
293,PT00M07.40S,2022-01-17T02:01:20.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202711,82.21090670170827,43.627450980392155,1610612762,58,68,2022-01-17T02:01:24Z,2830000,-32.0,115.0,1,right,B. Bogdanovic 11' pullup Jump Shot (13 PTS) (D. Mitchell 3 AST),"[202711, 1628378]",1610612762.0,UTA,pullup,,,Bogdanovic,B. Bogdanovic,,,,,11.91,Made,13.0,,,,,,,D. Mitchell,1628378.0,3.0,,,,,,,,
295,PT00M01.10S,2022-01-17T02:01:31.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630538,15.193823915900131,40.68627450980392,1610612743,58,68,2022-01-17T02:01:46Z,2850000,47.0,90.0,1,left,MISS B. Hyland 10' fadeaway Shot,[1630538],1610612743.0,DEN,fadeaway,,,Hyland,B. Hyland,,,,,10.16,Missed,,,,,,,,,,,,,,,,,,
296,PT00M01.10S,2022-01-17T02:01:31.7Z,2,REGULAR,rebound,defensive,[],203497,,,1610612762,58,68,2022-01-17T02:01:46Z,2860000,,,0,,R. Gobert REBOUND (Off:3 Def:6),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,295.0,9.0,6.0,3.0,,,,,,,,,,,,,
297,PT00M00.00S,2022-01-17T02:02:09.2Z,2,REGULAR,period,end,[],0,,,1610612762,58,68,2022-01-17T02:02:09Z,2870000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT12M00.00S,2022-01-17T02:16:43.3Z,3,REGULAR,substitution,out,['startperiod'],1630538,,,1610612762,58,68,2022-01-17T02:17:03Z,2880000,,,0,,SUB out: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,
300,PT12M00.00S,2022-01-17T02:16:43.3Z,3,REGULAR,substitution,in,['startperiod'],201145,,,1610612762,58,68,2022-01-17T02:17:03Z,2890000,,,0,,SUB in: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
301,PT12M00.00S,2022-01-17T02:17:15.1Z,3,REGULAR,period,start,[],0,,,1610612762,58,68,2022-01-17T02:17:15Z,2900000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT11M50.00S,2022-01-17T02:17:24.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202711,7.30946123521682,55.63725490196079,1610612762,58,68,2022-01-17T02:17:31Z,2910000,-28.0,16.0,1,left,MISS B. Bogdanovic cutting Layup,[202711],1610612762.0,UTA,cutting,,,Bogdanovic,B. Bogdanovic,,,,,3.25,Missed,,,,,,,,,,,,,,,,,,
303,PT11M49.00S,2022-01-17T02:17:25.1Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,58,68,2022-01-17T02:17:31Z,2920000,,,0,,N. Jokic REBOUND (Off:1 Def:6),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,302.0,7.0,6.0,1.0,,,,,,,,,,,,,
304,PT11M44.00S,2022-01-17T02:17:32.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201145,90.48948751642575,40.19607843137255,1610612743,58,68,2022-01-17T02:17:40Z,2930000,-49.0,37.0,1,right,MISS J. Green 6' driving Layup - blocked,"[201145, 201144]",1610612743.0,DEN,driving,,,Green,J. Green,,,,,6.13,Missed,,,,,,,,,,,,,,,,,Conley,201144.0
305,PT11M44.00S,2022-01-17T02:17:32.3Z,3,REGULAR,block,,[],201144,,,1610612743,58,68,2022-01-17T02:17:34Z,2940000,,,0,,M. Conley BLOCK (1 BLK),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
306,PT11M44.00S,2022-01-17T02:17:32.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612743,58,68,2022-01-17T02:17:40Z,2950000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,304.0,,,,,,,,,,,,,,,,
307,PT11M30.00S,2022-01-17T02:17:59.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203999,70.90998685939553,23.03921568627451,1610612743,58,68,2022-01-17T02:18:03Z,2960000,-135.0,221.0,1,right,MISS N. Jokic 25' 3PT,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,25.88,Missed,,,,,,,,,,,,,,,,,,
308,PT11M30.00S,2022-01-17T02:17:59.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612762,58,68,2022-01-17T02:18:03Z,2970000,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,307.0,,,,,,,,,,,,,,,,
309,PT11M18.00S,2022-01-17T02:18:17.4Z,3,REGULAR,3pt,Jump Shot,[],201144,30.305519053876477,21.568627450980394,1610612762,58,71,2022-01-17T02:18:21Z,2980000,142.0,232.0,1,left,M. Conley 27' 3PT  (5 PTS) (D. Mitchell 4 AST),"[201144, 1628378]",1610612762.0,UTA,,,,Conley,M. Conley,,,,,27.25,Made,5.0,,,,,,,D. Mitchell,1628378.0,4.0,,,,,,,,
311,PT10M49.00S,2022-01-17T02:18:49.4Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203999,89.30683311432325,51.225490196078425,1610612743,58,71,2022-01-17T02:19:05Z,3000000,6.0,48.0,1,right,MISS N. Jokic turnaround Hook,[203999],1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,4.84,Missed,,,,,,,,,,,,,,,,,,
312,PT10M49.00S,2022-01-17T02:18:52.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612762,58,71,2022-01-17T02:18:52Z,3010000,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,311.0,,,,,,,,,,,,,,,,
313,PT10M49.00S,2022-01-17T02:18:53.0Z,3,REGULAR,foul,personal,[],203999,,,1610612762,58,71,2022-01-17T02:18:57Z,3020000,,,0,,N. Jokic loose ball personal FOUL (2 PF),"[203999, 203497]",1610612743.0,DEN,loose ball,,,Jokic,N. Jokic,,,,,,,,,,,,1628951.0,,,,,,,2.0,0.0,Gobert,203497.0,,
315,PT10M27.00S,2022-01-17T02:19:25.9Z,3,REGULAR,3pt,Jump Shot,[],1628378,33.459264126149804,46.32352941176471,1610612762,58,71,2022-01-17T02:19:30Z,3040000,18.0,262.0,1,left,MISS D. Mitchell 26' pullup 3PT,[1628378],1610612762.0,UTA,pullup,,,Mitchell,D. Mitchell,,,,,26.26,Missed,,,,,,,,,,,,,,,,,,
316,PT10M24.00S,2022-01-17T02:19:28.9Z,3,REGULAR,rebound,defensive,[],203932,,,1610612743,58,71,2022-01-17T02:19:30Z,3050000,,,0,,A. Gordon REBOUND (Off:1 Def:2),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,315.0,3.0,2.0,1.0,,,,,,,,,,,,,
317,PT10M19.00S,2022-01-17T02:19:34.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628420,92.06636005256242,46.81372549019608,1610612743,60,71,2022-01-17T02:23:10Z,3060000,-16.0,22.0,1,right,M. Morris driving floating Jump Shot (9 PTS) (A. Gordon 3 AST),"[1628420, 203932]",1610612743.0,DEN,driving floating,,,Morris,M. Morris,,,,,2.72,Made,9.0,,,,,,,A. Gordon,203932.0,3.0,,,,,,,,
319,PT10M12.00S,2022-01-17T02:19:41.5Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628378,6.915243101182654,45.09803921568628,1610612762,60,73,2022-01-17T02:23:58Z,3080000,25.0,13.0,1,left,D. Mitchell running Layup (17 PTS),[1628378],1610612762.0,UTA,running,,,Mitchell,D. Mitchell,,,,,2.75,Made,17.0,,,,,,,,,,,,,,,,,
320,PT09M59.00S,2022-01-17T02:19:56.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,60,73,2022-01-17T02:19:56Z,3090000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT09M52.00S,2022-01-17T02:20:18.1Z,3,REGULAR,3pt,Jump Shot,[],203115,91.80354796320631,3.9215686274509802,1610612743,63,73,2022-01-17T02:20:25Z,3100000,-230.0,25.0,1,right,W. Barton 3PT  (8 PTS) (J. Green 1 AST),"[203115, 201145]",1610612743.0,DEN,,,,Barton,W. Barton,,,,,23.17,Made,8.0,,,,,,,J. Green,201145.0,1.0,,,,,,,,
323,PT09M33.00S,2022-01-17T02:20:37.0Z,3,REGULAR,3pt,Jump Shot,[],201144,29.122864651773984,72.30392156862744,1610612762,63,73,2022-01-17T02:20:44Z,3120000,-112.0,221.0,1,left,MISS M. Conley 24' pullup 3PT,[201144],1610612762.0,UTA,pullup,,,Conley,M. Conley,,,,,24.78,Missed,,,,,,,,,,,,,,,,,,
324,PT09M30.00S,2022-01-17T02:20:40.0Z,3,REGULAR,rebound,offensive,[],203497,,,1610612762,63,73,2022-01-17T02:20:44Z,3130000,,,0,,R. Gobert REBOUND (Off:4 Def:6),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,323.0,10.0,6.0,4.0,,,,,,,,,,,,,
325,PT09M29.00S,2022-01-17T02:20:41.8Z,3,REGULAR,turnover,lost ball,[],203497,,,1610612762,63,73,2022-01-17T02:20:50Z,3140000,,,0,,R. Gobert lost ball TURNOVER (3 TO),"[203497, 1628420]",1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,3.0,,,,Morris,1628420.0,,,,,,
326,PT09M29.00S,2022-01-17T02:20:41.8Z,3,REGULAR,steal,,[],1628420,,,1610612743,63,73,2022-01-17T02:20:43Z,3150000,,,0,,M. Morris STEAL (1 STL),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,
327,PT09M28.00S,2022-01-17T02:20:44.5Z,3,REGULAR,foul,personal,[],1626220,,,1610612743,63,73,2022-01-17T02:20:49Z,3160000,,,0,,R. O'Neale take personal FOUL (2 PF),"[1626220, 1628420]",1610612762.0,UTA,take,,,O'Neale,R. O'Neale,,,,,,,,,,,,1204.0,,,,,,,2.0,0.0,Morris,1628420.0,,
329,PT09M16.00S,2022-01-17T02:21:10.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203932,66.5735873850197,48.03921568627451,1610612743,63,73,2022-01-17T02:21:15Z,3180000,-10.0,262.0,1,right,MISS A. Gordon 26' 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,26.19,Missed,,,,,,,,,,,,,,,,,,
330,PT09M15.00S,2022-01-17T02:21:11.6Z,3,REGULAR,rebound,defensive,[],203497,,,1610612762,63,73,2022-01-17T02:21:15Z,3190000,,,0,,R. Gobert REBOUND (Off:4 Def:7),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,329.0,11.0,7.0,4.0,,,,,,,,,,,,,
331,PT09M08.00S,2022-01-17T02:21:19.6Z,3,REGULAR,2pt,Jump Shot,[],1628378,14.536793692509855,25.245098039215684,1610612762,63,73,2022-01-17T02:21:25Z,3200000,124.0,84.0,1,left,MISS D. Mitchell 14' pullup Shot,[1628378],1610612762.0,UTA,pullup,,,Mitchell,D. Mitchell,,,,,14.97,Missed,,,,,,,,,,,,,,,,,,
332,PT09M05.00S,2022-01-17T02:21:22.6Z,3,REGULAR,rebound,defensive,[],1628420,,,1610612743,63,73,2022-01-17T02:21:25Z,3210000,,,0,,M. Morris REBOUND (Off:0 Def:4),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,331.0,4.0,4.0,0.0,,,,,,,,,,,,,
333,PT08M56.00S,2022-01-17T02:21:31.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203999,89.17542706964521,43.872549019607845,1610612743,63,73,2022-01-17T02:21:46Z,3220000,-31.0,49.0,1,right,MISS N. Jokic turnaround Hook - blocked,"[203999, 203497]",1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,5.8,Missed,,,,,,,,,,,,,,,,,Gobert,203497.0
334,PT08M56.00S,2022-01-17T02:21:31.7Z,3,REGULAR,block,,[],203497,,,1610612743,63,73,2022-01-17T02:21:33Z,3230000,,,0,,R. Gobert BLOCK (2 BLK),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
335,PT08M56.00S,2022-01-17T02:21:31.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612743,63,73,2022-01-17T02:21:46Z,3240000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,333.0,,,,,,,,,,,,,,,,
336,PT08M51.00S,2022-01-17T02:22:19.9Z,3,REGULAR,foul,personal,[],1626220,,,1610612743,63,73,2022-01-17T02:22:30Z,3250000,,,0,,R. O'Neale personal FOUL (3 PF),"[1626220, 203115]",1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,1199.0,,,,,,,3.0,0.0,Barton,203115.0,,
338,PT08M48.00S,2022-01-17T02:22:39.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201145,92.46057818659659,51.225490196078425,1610612743,65,73,2022-01-17T02:22:42Z,3270000,6.0,18.0,1,right,J. Green Layup (4 PTS) (W. Barton 4 AST),"[201145, 203115]",1610612743.0,DEN,,,,Green,J. Green,,,,,1.94,Made,4.0,,,,,,,W. Barton,203115.0,4.0,,,,,,,,
340,PT08M39.00S,2022-01-17T02:22:47.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,12.697109067017081,41.911764705882355,1610612762,65,73,2022-01-17T02:22:54Z,3290000,40.0,67.0,1,left,MISS D. Mitchell 7' pullup Shot,[1628378],1610612762.0,UTA,pullup,,,Mitchell,D. Mitchell,,,,,7.82,Missed,,,,,,,,,,,,,,,,,,
341,PT08M34.00S,2022-01-17T02:22:52.6Z,3,REGULAR,rebound,offensive,[],1628378,,,1610612762,65,73,2022-01-17T02:22:54Z,3300000,,,0,,D. Mitchell REBOUND (Off:1 Def:2),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,340.0,3.0,2.0,1.0,,,,,,,,,,,,,
342,PT08M34.00S,2022-01-17T02:22:52.8Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628378,5.590000152587891,50.0,1610612762,65,75,2022-01-17T02:27:57Z,3310000,0.0,0.0,1,left,D. Mitchell putback Layup (19 PTS),[1628378],1610612762.0,UTA,putback,,,Mitchell,D. Mitchell,,,,,0.0,Made,19.0,,,,,,,,,,,,,,,,,
343,PT08M26.00S,2022-01-17T02:23:00.6Z,3,REGULAR,3pt,Jump Shot,[],203115,94.30026281208936,3.1862745098039214,1610612743,65,75,2022-01-17T02:23:05Z,3320000,-234.0,1.0,1,right,MISS W. Barton 3PT,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,23.41,Missed,,,,,,,,,,,,,,,,,,
344,PT08M23.00S,2022-01-17T02:23:03.6Z,3,REGULAR,rebound,defensive,[],201144,,,1610612762,65,75,2022-01-17T02:23:05Z,3330000,,,0,,M. Conley REBOUND (Off:0 Def:3),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,343.0,3.0,3.0,0.0,,,,,,,,,,,,,
345,PT08M17.00S,2022-01-17T02:23:13.0Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,65,75,2022-01-17T02:23:13Z,3340000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT08M05.00S,2022-01-17T02:23:41.2Z,3,REGULAR,turnover,bad pass,[],201144,,,1610612762,65,75,2022-01-17T02:23:45Z,3350000,,,0,,M. Conley bad pass TURNOVER (3 TO),"[201144, 203999]",1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,3.0,,,,Jokic,203999.0,,,,,,
347,PT08M05.00S,2022-01-17T02:23:41.2Z,3,REGULAR,steal,,[],203999,,,1610612743,65,75,2022-01-17T02:23:43Z,3360000,,,0,,N. Jokic STEAL (2 STL),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,
348,PT07M59.00S,2022-01-17T02:23:46.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203999,88.51839684625493,45.09803921568628,1610612743,67,75,2022-01-17T02:24:01Z,3370000,-25.0,55.0,1,right,N. Jokic 6' floating Jump Shot (20 PTS) (A. Gordon 4 AST),"[203999, 203932]",1610612743.0,DEN,floating,,,Jokic,N. Jokic,,,,,6.06,Made,20.0,,,,,,,A. Gordon,203932.0,4.0,,,,,,,,
350,PT07M58.00S,2022-01-17T02:23:50.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,67,75,2022-01-17T02:23:50Z,3390000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT07M45.00S,2022-01-17T02:27:02.1Z,3,REGULAR,3pt,Jump Shot,[],201144,32.14520367936925,58.57843137254902,1610612762,67,75,2022-01-17T02:27:07Z,3400000,-43.0,250.0,1,left,MISS M. Conley 25' 3PT,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,25.34,Missed,,,,,,,,,,,,,,,,,,
352,PT07M42.00S,2022-01-17T02:27:05.1Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,67,75,2022-01-17T02:27:07Z,3410000,,,0,,N. Jokic REBOUND (Off:1 Def:7),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,351.0,8.0,7.0,1.0,,,,,,,,,,,,,
353,PT07M26.00S,2022-01-17T02:27:20.4Z,3,REGULAR,2pt,Jump Shot,[],1628420,80.3712220762155,16.911764705882355,1610612743,69,75,2022-01-17T02:27:24Z,3420000,-165.0,132.0,1,right,M. Morris 21' Jump Shot (11 PTS) (N. Jokic 7 AST),"[1628420, 203999]",1610612743.0,DEN,,,,Morris,M. Morris,,,,,21.16,Made,11.0,,,,,,,N. Jokic,203999.0,7.0,,,,,,,,
354,PT07M16.00S,2022-01-17T02:27:30.4Z,3,REGULAR,3pt,Jump Shot,[],1628378,17.559132720105126,94.11764705882352,1610612762,69,75,2022-01-17T02:27:37Z,3430000,-221.0,113.0,1,left,MISS D. Mitchell 24' 3PT,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,24.77,Missed,,,,,,,,,,,,,,,,,,
355,PT07M13.00S,2022-01-17T02:27:33.4Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,69,75,2022-01-17T02:27:37Z,3440000,,,0,,N. Jokic REBOUND (Off:1 Def:8),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,354.0,9.0,8.0,1.0,,,,,,,,,,,,,
356,PT07M07.00S,2022-01-17T02:27:39.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203932,92.85479632063075,50.0,1610612743,71,75,2022-01-17T02:27:43Z,3450000,0.0,15.0,1,right,A. Gordon DUNK (18 PTS) (N. Jokic 8 AST),"[203932, 203999]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,1.47,Made,18.0,,,,,,,N. Jokic,203999.0,8.0,,,,,,,,
358,PT06M48.00S,2022-01-17T02:27:58.1Z,3,REGULAR,3pt,Jump Shot,[],1626220,27.808804204993432,18.38235294117647,1610612762,71,75,2022-01-17T02:28:03Z,3470000,158.0,209.0,1,left,MISS R. O'Neale 26' 3PT,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,26.2,Missed,,,,,,,,,,,,,,,,,,
359,PT06M44.00S,2022-01-17T02:28:02.1Z,3,REGULAR,rebound,defensive,[],1628420,,,1610612743,71,75,2022-01-17T02:28:03Z,3480000,,,0,,M. Morris REBOUND (Off:0 Def:5),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,358.0,5.0,5.0,0.0,,,,,,,,,,,,,
361,PT06M36.00S,2022-01-17T02:28:11.6Z,3,REGULAR,3pt,Jump Shot,[],1628420,92.32917214191852,3.1862745098039214,1610612743,71,75,2022-01-17T02:28:21Z,3490000,-234.0,20.0,1,right,MISS M. Morris 3PT,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,23.49,Missed,,,,,,,,,,,,,,,,,,
362,PT06M32.00S,2022-01-17T02:28:15.6Z,3,REGULAR,rebound,defensive,[],203497,,,1610612762,71,75,2022-01-17T02:28:21Z,3500000,,,0,,R. Gobert REBOUND (Off:4 Def:8),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,361.0,12.0,8.0,4.0,,,,,,,,,,,,,
363,PT06M23.00S,2022-01-17T02:28:27.7Z,3,REGULAR,foul,personal,[],201145,,,1610612762,71,75,2022-01-17T02:28:42Z,3510000,,,0,,J. Green personal FOUL (1 PF),"[201145, 1628378]",1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,1199.0,,,,,,,1.0,0.0,Mitchell,1628378.0,,
