actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
375,PT07M47.00S,2021-12-16T03:30:05.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201976,91.27792378449409,53.431372549019606,1610612750,74,88,2021-12-16T03:30:11Z,3730000,17.0,29.0,1,right,P. Beverley turnaround Jump Shot (11 PTS),[201976],1610612750.0,MIN,turnaround,,,Beverley,P. Beverley,,,,,3.41,Made,11.0,,,,,,,,,,,,,,,,,
376,PT07M35.00S,2021-12-16T03:30:17.7Z,3,REGULAR,2pt,Jump Shot,[],1628420,18.610381077529567,31.61764705882353,1610612743,74,88,2021-12-16T03:30:23Z,3740000,92.0,122.0,1,left,MISS M. Morris 15' pullup Shot,[1628420],1610612743.0,DEN,pullup,,,Morris,M. Morris,,,,,15.31,Missed,,,,,,,,,,,,,,,,,,
377,PT07M34.00S,2021-12-16T03:30:18.7Z,3,REGULAR,rebound,defensive,[],1626156,,,1610612750,74,88,2021-12-16T03:30:23Z,3750000,,,0,,D. Russell REBOUND (Off:0 Def:5),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,376.0,5.0,5.0,0.0,,,,,,,
378,PT07M30.00S,2021-12-16T03:30:23.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1626156,70.38436268068331,21.568627450980394,1610612750,74,88,2021-12-16T03:32:16Z,3760000,-142.0,226.0,1,right,MISS D. Russell 26' running pullup 3PT,[1626156],1610612750.0,MIN,running pullup,,,Russell,D. Russell,,,,,26.69,Missed,,,,,,,,,,,,,,,,,,
379,PT07M26.00S,2021-12-16T03:30:27.1Z,3,REGULAR,rebound,defensive,[],203115,,,1610612743,74,88,2021-12-16T03:30:30Z,3770000,,,0,,W. Barton REBOUND (Off:1 Def:3),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,378.0,4.0,3.0,1.0,,,,,,,
380,PT07M15.00S,2021-12-16T03:30:37.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203999,8.754927726675426,45.83333333333333,1610612743,76,88,2021-12-16T03:30:44Z,3780000,21.0,30.0,1,left,N. Jokic finger roll Layup (26 PTS) (W. Barton 3 AST),"[203999, 203115]",1610612743.0,DEN,finger roll,,,Jokic,N. Jokic,,,,,3.63,Made,26.0,W. Barton,203115.0,3.0,,,,,,,,,,,,,,
382,PT06M57.00S,2021-12-16T03:30:54.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626157,79.71419185282524,41.911764705882355,1610612750,76,88,2021-12-16T03:31:01Z,3800000,-40.0,138.0,1,right,MISS K. Towns 14' fadeaway Shot,[1626157],1610612750.0,MIN,fadeaway,,,Towns,K. Towns,,,,,14.4,Missed,,,,,,,,,,,,,,,,,,
383,PT06M55.00S,2021-12-16T03:30:56.7Z,3,REGULAR,rebound,defensive,[],201145,,,1610612743,76,88,2021-12-16T03:31:01Z,3810000,,,0,,J. Green REBOUND (Off:1 Def:1),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,382.0,2.0,1.0,1.0,,,,,,,
384,PT06M48.00S,2021-12-16T03:31:04.8Z,3,REGULAR,3pt,Jump Shot,[],1628420,15.588042049934298,96.32352941176471,1610612743,76,88,2021-12-16T03:31:14Z,3820000,-232.0,94.0,1,left,MISS M. Morris 24' 3PT,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,24.99,Missed,,,,,,,,,,,,,,,,,,
385,PT06M47.00S,2021-12-16T03:31:05.8Z,3,REGULAR,rebound,defensive,[],1626156,,,1610612750,76,88,2021-12-16T03:31:14Z,3830000,,,0,,D. Russell REBOUND (Off:0 Def:6),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,384.0,6.0,6.0,0.0,,,,,,,
386,PT06M47.00S,2021-12-16T03:31:14.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,76,88,2021-12-16T03:31:14Z,3840000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT06M47.00S,2021-12-16T03:33:38.1Z,3,REGULAR,substitution,out,[],1626156,,,1610612750,76,88,2021-12-16T03:33:55Z,3850000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,
388,PT06M47.00S,2021-12-16T03:33:38.1Z,3,REGULAR,substitution,in,[],1627736,,,1610612750,76,88,2021-12-16T03:33:55Z,3860000,,,0,,SUB in: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,
389,PT06M40.00S,2021-12-16T03:34:09.3Z,3,REGULAR,3pt,Jump Shot,[],1626157,66.96780551905388,62.99019607843137,1610612750,76,91,2021-12-16T03:34:14Z,3870000,65.0,258.0,1,right,K. Towns 26' 3PT  (25 PTS) (P. Beverley 7 AST),"[1626157, 201976]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,26.61,Made,25.0,P. Beverley,201976.0,7.0,,,,,,,,,,,,,,
391,PT06M21.00S,2021-12-16T03:34:33.8Z,3,REGULAR,foul,personal,[],1629020,,,1610612743,76,91,2021-12-16T03:34:43Z,3890000,,,0,,J. Vanderbilt personal FOUL (3 PF),"[1629020, 203999]",1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,203591.0,3.0,0.0,Jokic,203999.0,,
393,PT06M14.00S,2021-12-16T03:34:58.9Z,3,REGULAR,foul,personal,[],201976,,,1610612743,76,91,2021-12-16T03:35:10Z,3910000,,,0,,P. Beverley personal FOUL (3 PF),"[201976, 203999]",1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,203591.0,3.0,0.0,Jokic,203999.0,,
395,PT06M08.00S,2021-12-16T03:35:18.0Z,3,REGULAR,3pt,Jump Shot,[],203932,5.601182654402102,1.715686274509804,1610612743,76,91,2021-12-16T03:35:23Z,3930000,241.0,0.0,1,left,MISS A. Gordon 24' 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,24.14,Missed,,,,,,,,,,,,,,,,,,
396,PT06M06.00S,2021-12-16T03:35:20.0Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612750,76,91,2021-12-16T03:35:23Z,3940000,,,0,,K. Towns REBOUND (Off:0 Def:3),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,395.0,3.0,3.0,0.0,,,,,,,
397,PT06M04.00S,2021-12-16T03:35:23.7Z,3,REGULAR,turnover,out-of-bounds,[],201976,,,1610612750,76,91,2021-12-16T03:35:29Z,3950000,,,0,,P. Beverley bad pass out-of-bounds TURNOVER (1 TO),[201976],1610612750.0,MIN,bad pass,,,Beverley,P. Beverley,,,,,,,,,,,1.0,,,,,,,203591.0,,,,,,
398,PT06M02.00S,2021-12-16T03:35:29.3Z,3,REGULAR,turnover,bad pass,[],203999,,,1610612743,76,91,2021-12-16T03:35:34Z,3960000,,,0,,N. Jokic bad pass TURNOVER (2 TO),"[203999, 1629020]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,2.0,Vanderbilt,1629020.0,,,,,,,,,,,
399,PT06M02.00S,2021-12-16T03:35:29.3Z,3,REGULAR,steal,,[],1629020,,,1610612750,76,91,2021-12-16T03:35:31Z,3970000,,,0,,J. Vanderbilt STEAL (1 STL),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,
400,PT05M58.00S,2021-12-16T03:35:32.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630162,93.11760840998686,48.77450980392157,1610612750,76,93,2021-12-16T03:35:41Z,3980000,-6.0,12.0,1,right,A. Edwards driving finger roll Layup (21 PTS) (J. Vanderbilt 2 AST),"[1630162, 1629020]",1610612750.0,MIN,driving finger roll,,,Edwards,A. Edwards,,,,,1.36,Made,21.0,J. Vanderbilt,1629020.0,2.0,,,,,,,,,,,,,,
402,PT05M45.00S,2021-12-16T03:35:45.6Z,3,REGULAR,3pt,Jump Shot,[],1628420,8.623521681997373,3.6764705882352944,1610612743,76,93,2021-12-16T03:35:50Z,4000000,232.0,29.0,1,left,MISS M. Morris 3PT,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,23.34,Missed,,,,,,,,,,,,,,,,,,
403,PT05M42.00S,2021-12-16T03:35:48.6Z,3,REGULAR,rebound,defensive,[],1627736,,,1610612750,76,93,2021-12-16T03:35:50Z,4010000,,,0,,M. Beasley REBOUND (Off:0 Def:3),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,402.0,3.0,3.0,0.0,,,,,,,
404,PT05M26.00S,2021-12-16T03:36:04.7Z,3,REGULAR,3pt,Jump Shot,[],1630162,74.06373193166885,14.705882352941178,1610612750,76,96,2021-12-16T03:36:47Z,4020000,-176.0,191.0,1,right,A. Edwards 26' 3PT pullup (24 PTS),[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,26.03,Made,24.0,,,,,,,,,,,,,,,,,
405,PT05M16.00S,2021-12-16T03:36:16.8Z,3,REGULAR,foul,personal,[],1626157,,,1610612743,76,96,2021-12-16T03:36:26Z,4030000,,,0,,K. Towns personal FOUL (2 PF),"[1626157, 203999]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,203591.0,2.0,0.0,Jokic,203999.0,,
407,PT05M16.00S,2021-12-16T03:36:23.0Z,3,REGULAR,substitution,out,[],203115,,,1610612743,76,96,2021-12-16T03:36:39Z,4050000,,,0,,SUB out: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,
408,PT05M16.00S,2021-12-16T03:36:23.0Z,3,REGULAR,substitution,out,[],201145,,,1610612743,76,96,2021-12-16T03:36:39Z,4060000,,,0,,SUB out: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
409,PT05M16.00S,2021-12-16T03:36:23.0Z,3,REGULAR,substitution,out,[],1629020,,,1610612743,76,96,2021-12-16T03:36:39Z,4070000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,
410,PT05M16.00S,2021-12-16T03:36:23.0Z,3,REGULAR,substitution,in,[],1630267,,,1610612743,76,96,2021-12-16T03:36:39Z,4080000,,,0,,SUB in: F. Campazzo,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,
411,PT05M16.00S,2021-12-16T03:36:23.0Z,3,REGULAR,substitution,in,[],1630192,,,1610612743,76,96,2021-12-16T03:36:39Z,4090000,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,
412,PT05M16.00S,2021-12-16T03:36:23.0Z,3,REGULAR,substitution,in,[],1630183,,,1610612743,76,96,2021-12-16T03:36:39Z,4100000,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
413,PT04M59.00S,2021-12-16T03:36:54.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203999,11.251642575558476,52.69607843137255,1610612743,76,96,2021-12-16T03:37:02Z,4110000,-13.0,53.0,1,left,MISS N. Jokic driving Layup,[203999],1610612743.0,DEN,driving,,,Jokic,N. Jokic,,,,,5.5,Missed,,,,,,,,,,,,,,,,,,
414,PT04M57.00S,2021-12-16T03:36:56.5Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612750,76,96,2021-12-16T03:37:02Z,4120000,,,0,,K. Towns REBOUND (Off:0 Def:4),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,413.0,4.0,4.0,0.0,,,,,,,
415,PT04M56.00S,2021-12-16T03:36:59.8Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",201976,90.48948751642575,45.588235294117645,1610612750,76,96,2021-12-16T03:38:16Z,4130000,-22.0,37.0,1,right,MISS P. Beverley running Layup - blocked,"[201976, 1630267]",1610612750.0,MIN,running,,,Beverley,P. Beverley,,,,,4.3,Missed,,,,,,,,,,,,,,,,,Campazzo,1630267.0
416,PT04M56.00S,2021-12-16T03:36:59.8Z,3,REGULAR,block,,[],1630267,,,1610612750,76,96,2021-12-16T03:37:02Z,4140000,,,0,,F. Campazzo BLOCK (2 BLK),[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,
417,PT04M56.00S,2021-12-16T03:36:59.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612750,76,96,2021-12-16T03:37:13Z,4150000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,415.0,,,,,,,,,,
418,PT04M48.00S,2021-12-16T03:37:25.5Z,3,REGULAR,foul,personal,['2freethrow'],203999,,,1610612750,76,96,2021-12-16T03:37:40Z,4160000,,,0,,N. Jokic shooting personal FOUL (3 PF) (Towns 2 FT),"[203999, 1626157]",1610612743.0,DEN,shooting,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,202007.0,3.0,0.0,Towns,1626157.0,,
421,PT04M48.00S,2021-12-16T03:37:54.7Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1626157,,,1610612750,76,97,2021-12-16T03:37:54Z,4180000,,,0,,K. Towns Free Throw 1 of 2 (26 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,Made,26.0,,,,,,,,,,,,,,,,,
422,PT04M48.00S,2021-12-16T03:37:56.0Z,3,REGULAR,substitution,out,[],203932,,,1610612750,76,97,2021-12-16T03:38:01Z,4190000,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,
423,PT04M48.00S,2021-12-16T03:37:56.0Z,3,REGULAR,substitution,in,[],1630210,,,1610612750,76,97,2021-12-16T03:38:01Z,4200000,,,0,,SUB in: M. Howard,[1630210],1610612743.0,DEN,,,,Howard,M. Howard,,,,,,,,,,,,,,,,,,,,,,,,
424,PT04M48.00S,2021-12-16T03:38:26.4Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1626157,,,1610612750,76,98,2021-12-16T03:38:26Z,4210000,,,0,,K. Towns Free Throw 2 of 2 (27 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,Made,27.0,,,,,,,,,,,,,,,,,
425,PT04M34.00S,2021-12-16T03:38:42.7Z,3,REGULAR,turnover,out-of-bounds,[],203999,,,1610612743,76,98,2021-12-16T03:38:50Z,4220000,,,0,,N. Jokic bad pass out-of-bounds TURNOVER (3 TO),[203999],1610612743.0,DEN,bad pass,,,Jokic,N. Jokic,,,,,,,,,,,3.0,,,,,,,,,,,,,
426,PT04M25.00S,2021-12-16T03:39:00.2Z,3,REGULAR,foul,personal,['2freethrow'],1630210,,,1610612750,76,98,2021-12-16T03:39:08Z,4230000,,,0,,M. Howard shooting personal FOUL (1 PF) (Beverley 2 FT),"[1630210, 201976]",1610612743.0,DEN,shooting,,,Howard,M. Howard,,,,,,,,,,,,,,,,,,202007.0,1.0,0.0,Beverley,201976.0,,
428,PT04M25.00S,2021-12-16T03:39:34.9Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],201976,,,1610612750,76,98,2021-12-16T03:39:56Z,4250000,,,0,,MISS P. Beverley Free Throw 1 of 2,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,Missed,,,,,,,,,,,,,,,,,,
429,PT04M25.00S,2021-12-16T03:39:34.9Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612750,76,98,2021-12-16T03:39:56Z,4260000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,428.0,,,,,,,,,,
430,PT04M25.00S,2021-12-16T03:39:34.9Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],201976,,,1610612750,76,98,2021-12-16T03:39:56Z,4270000,,,0,,MISS P. Beverley Free Throw 2 of 2,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,Missed,,,,,,,,,,,,,,,,,,
431,PT04M21.00S,2021-12-16T03:39:38.9Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,76,98,2021-12-16T03:39:56Z,4280000,,,0,,N. Jokic REBOUND (Off:1 Def:8),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,430.0,9.0,8.0,1.0,,,,,,,
432,PT04M08.00S,2021-12-16T03:40:06.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628420,9.017739816031538,53.18627450980392,1610612743,78,98,2021-12-16T03:40:15Z,4290000,-16.0,32.0,1,left,M. Morris driving floating Jump Shot (15 PTS) (N. Jokic 9 AST),"[1628420, 203999]",1610612743.0,DEN,driving floating,,,Morris,M. Morris,,,,,3.6,Made,15.0,N. Jokic,203999.0,9.0,,,,,,,,,,,,,,
434,PT03M48.00S,2021-12-16T03:40:26.9Z,3,REGULAR,3pt,Jump Shot,[],1630162,94.30026281208936,2.941176470588235,1610612750,78,101,2021-12-16T03:41:33Z,4310000,-235.0,1.0,1,right,A. Edwards 3PT  (27 PTS) (M. Beasley 1 AST),"[1630162, 1627736]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,23.53,Made,27.0,M. Beasley,1627736.0,1.0,,,,,,,,,,,,,,
436,PT03M30.00S,2021-12-16T03:40:43.7Z,3,REGULAR,3pt,Jump Shot,[],1630210,21.23850197109067,91.66666666666666,1610612743,78,101,2021-12-16T03:40:50Z,4330000,-208.0,147.0,1,left,MISS M. Howard 25' step back 3PT,[1630210],1610612743.0,DEN,step back,,,Howard,M. Howard,,,,,25.5,Missed,,,,,,,,,,,,,,,,,,
437,PT03M27.00S,2021-12-16T03:40:46.7Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,78,101,2021-12-16T03:40:50Z,4340000,,,0,,A. Edwards REBOUND (Off:0 Def:4),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,436.0,4.0,4.0,0.0,,,,,,,
438,PT03M19.00S,2021-12-16T03:40:55.3Z,3,REGULAR,3pt,Jump Shot,[],1630162,69.99014454664915,23.03921568627451,1610612750,78,101,2021-12-16T03:41:02Z,4350000,-135.0,230.0,1,right,MISS A. Edwards 26' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,26.62,Missed,,,,,,,,,,,,,,,,,,
439,PT03M16.00S,2021-12-16T03:40:58.3Z,3,REGULAR,rebound,defensive,[],1630192,,,1610612743,78,101,2021-12-16T03:41:02Z,4360000,,,0,,Z. Nnaji REBOUND (Off:2 Def:2),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,438.0,4.0,2.0,2.0,,,,,,,
440,PT03M08.00S,2021-12-16T03:41:06.6Z,3,REGULAR,3pt,Jump Shot,[],1630192,27.414586070959263,84.06862745098039,1610612743,81,101,2021-12-16T03:41:14Z,4370000,-170.0,205.0,1,left,Z. Nnaji 26' 3PT  (7 PTS) (F. Campazzo 6 AST),"[1630192, 1630267]",1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,26.67,Made,7.0,F. Campazzo,1630267.0,6.0,,,,,,,,,,,,,,
442,PT02M41.00S,2021-12-16T03:41:35.8Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612750,81,101,2021-12-16T03:45:04Z,4390000,,,0,,MIN shot clock Team TURNOVER,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,203591.0,,,,,,
443,PT02M41.00S,2021-12-16T03:41:42.3Z,3,REGULAR,substitution,out,[],1628420,,,1610612743,81,101,2021-12-16T03:42:03Z,4400000,,,0,,SUB out: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,
444,PT02M41.00S,2021-12-16T03:41:42.3Z,3,REGULAR,substitution,out,[],201976,,,1610612743,81,101,2021-12-16T03:42:03Z,4410000,,,0,,SUB out: P. Beverley,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,
445,PT02M41.00S,2021-12-16T03:41:42.3Z,3,REGULAR,substitution,in,[],1628427,,,1610612743,81,101,2021-12-16T03:42:03Z,4420000,,,0,,SUB in: V. Cancar,[1628427],1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,,,,,,,,,,,,,,,,,,,,
446,PT02M41.00S,2021-12-16T03:41:42.3Z,3,REGULAR,substitution,in,[],1626156,,,1610612743,81,101,2021-12-16T03:42:03Z,4430000,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,
447,PT02M30.00S,2021-12-16T03:42:09.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630267,10.85742444152431,42.15686274509804,1610612743,81,101,2021-12-16T03:42:15Z,4440000,39.0,50.0,1,left,MISS F. Campazzo 6' driving floating Shot,[1630267],1610612743.0,DEN,driving floating,,,Campazzo,F. Campazzo,,,,,6.32,Missed,,,,,,,,,,,,,,,,,,
448,PT02M28.00S,2021-12-16T03:42:12.0Z,3,REGULAR,rebound,offensive,[],203999,,,1610612743,81,101,2021-12-16T03:42:12Z,4450000,,,0,,N. Jokic REBOUND (Off:2 Def:8),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,447.0,10.0,8.0,2.0,,,,,,,
449,PT02M26.00S,2021-12-16T03:42:14.0Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630192,21.50131406044678,9.313725490196079,1610612743,84,101,2021-12-16T03:42:20Z,4460000,203.0,150.0,1,left,Z. Nnaji 25' 3PT  (10 PTS) (N. Jokic 10 AST),"[1630192, 203999]",1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,25.25,Made,10.0,N. Jokic,203999.0,10.0,,,,,,,,,,,,,,
450,PT02M10.00S,2021-12-16T03:42:30.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,92.19776609724047,44.36274509803921,1610612750,84,101,2021-12-16T03:42:37Z,4470000,-28.0,21.0,1,right,MISS A. Edwards driving reverse Layup,[1630162],1610612750.0,MIN,driving reverse,,,Edwards,A. Edwards,,,,,3.5,Missed,,,,,,,,,,,,,,,,,,
451,PT02M08.00S,2021-12-16T03:42:32.0Z,3,REGULAR,rebound,defensive,[],1630192,,,1610612743,84,101,2021-12-16T03:42:37Z,4480000,,,0,,Z. Nnaji REBOUND (Off:2 Def:3),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,450.0,5.0,3.0,2.0,,,,,,,
452,PT02M01.00S,2021-12-16T03:42:38.8Z,3,REGULAR,turnover,bad pass,[],203999,,,1610612743,84,101,2021-12-16T03:42:44Z,4490000,,,0,,N. Jokic bad pass TURNOVER (4 TO),"[203999, 1627736]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,4.0,Beasley,1627736.0,,,,,,,,,,,
453,PT02M01.00S,2021-12-16T03:42:38.8Z,3,REGULAR,steal,,[],1627736,,,1610612750,84,101,2021-12-16T03:42:41Z,4500000,,,0,,M. Beasley STEAL (1 STL),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,
454,PT01M56.00S,2021-12-16T03:42:43.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627736,91.5407358738502,50.0,1610612750,84,103,2021-12-16T03:42:50Z,4510000,0.0,27.0,1,right,M. Beasley running DUNK (5 PTS),[1627736],1610612750.0,MIN,running,,,Beasley,M. Beasley,,,,,2.7,Made,5.0,,,,,,,,,,,,,,,,,
455,PT01M49.00S,2021-12-16T03:42:50.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630210,12.171484888304862,2.941176470588235,1610612743,84,103,2021-12-16T03:42:57Z,4520000,235.0,62.0,1,left,MISS M. Howard 24' fadeaway 3PT,[1630210],1610612743.0,DEN,fadeaway,,,Howard,M. Howard,,,,,24.33,Missed,,,,,,,,,,,,,,,,,,
456,PT01M47.00S,2021-12-16T03:42:52.0Z,3,REGULAR,rebound,defensive,[],1626156,,,1610612750,84,103,2021-12-16T03:42:57Z,4530000,,,0,,D. Russell REBOUND (Off:0 Def:7),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,455.0,7.0,7.0,0.0,,,,,,,
457,PT01M32.00S,2021-12-16T03:43:07.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,92.59198423127464,45.83333333333333,1610612750,84,105,2021-12-16T03:43:16Z,4540000,-21.0,17.0,1,right,D. Russell driving finger roll Layup (16 PTS),[1626156],1610612750.0,MIN,driving finger roll,,,Russell,D. Russell,,,,,2.69,Made,16.0,,,,,,,,,,,,,,,,,
459,PT01M13.00S,2021-12-16T03:43:29.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,84,105,2021-12-16T03:43:29Z,4550000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT01M13.00S,2021-12-16T03:43:30.6Z,3,REGULAR,substitution,out,[],203999,,,1610612743,84,105,2021-12-16T03:43:37Z,4560000,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,
461,PT01M13.00S,2021-12-16T03:43:30.6Z,3,REGULAR,substitution,out,[],1630162,,,1610612743,84,105,2021-12-16T03:43:37Z,4570000,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,
462,PT01M13.00S,2021-12-16T03:43:30.6Z,3,REGULAR,substitution,in,[],201145,,,1610612743,84,105,2021-12-16T03:43:37Z,4580000,,,0,,SUB in: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
463,PT01M13.00S,2021-12-16T03:43:30.6Z,3,REGULAR,substitution,in,[],1629006,,,1610612743,84,105,2021-12-16T03:43:37Z,4590000,,,0,,SUB in: J. Okogie,[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,
