actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
366,PT10M57.00S,2022-02-27T03:29:41.4Z,3,REGULAR,rebound,defensive,[],203084,,,1610612758,64,59,2022-02-27T03:29:41Z,3630000,,,0,,H. Barnes REBOUND (Off:1 Def:2),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,365.0,3.0,2.0,1.0,,,,,,,,,,,
367,PT10M50.00S,2022-02-27T03:29:48.5Z,3,REGULAR,3pt,Jump Shot,[],203090,92.85479632063075,96.81372549019608,1610612758,64,59,2022-02-27T03:29:58Z,3640000,234.0,15.0,1,right,MISS M. Harkless 3PT,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,23.46,Missed,,,,,,,,,,,,,,,,,,,
368,PT10M46.00S,2022-02-27T03:29:52.5Z,3,REGULAR,rebound,defensive,[],203932,,,1610612743,64,59,2022-02-27T03:29:58Z,3650000,,,0,,A. Gordon REBOUND (Off:0 Def:6),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,367.0,6.0,6.0,0.0,,,,,,,,,,,
369,PT10M38.00S,2022-02-27T03:29:59.8Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203999,6.783837056504599,45.34313725490196,1610612743,66,59,2022-02-27T03:30:06Z,3660000,23.0,11.0,1,left,N. Jokic turnaround bank Hook (12 PTS) (W. Barton 4 AST),"[203999, 203115]",1610612743.0,DEN,turnaround bank,,,Jokic,N. Jokic,,,,,2.59,Made,12.0,W. Barton,203115.0,4.0,,,,,,,,,,,,,,,
371,PT10M28.00S,2022-02-27T03:30:09.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628368,93.64323258869908,54.41176470588235,1610612758,66,61,2022-02-27T03:30:19Z,3680000,22.0,7.0,1,right,D. Fox running reverse Layup (15 PTS),[1628368],1610612758.0,SAC,running reverse,,,Fox,D. Fox,,,,,2.33,Made,15.0,,,,,,,,,,,,,,,,,,
372,PT10M06.00S,2022-02-27T03:30:32.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628420,18.478975032851512,55.14705882352941,1610612743,66,61,2022-02-27T03:30:39Z,3690000,-26.0,121.0,1,left,MISS M. Morris 12' Jump Shot,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,12.39,Missed,,,,,,,,,,,,,,,,,,,
373,PT10M03.00S,2022-02-27T03:30:35.6Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612758,66,61,2022-02-27T03:30:39Z,3700000,,,0,,D. Sabonis REBOUND (Off:1 Def:3),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,372.0,4.0,3.0,1.0,,,,,,,,,,,
374,PT09M52.00S,2022-02-27T03:30:46.6Z,3,REGULAR,2pt,Jump Shot,[],1627734,79.188567674113,36.76470588235294,1610612758,66,61,2022-02-27T03:30:51Z,3710000,-66.0,143.0,1,right,MISS D. Sabonis 15' Jump Shot,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,15.77,Missed,,,,,,,,,,,,,,,,,,,
375,PT09M48.00S,2022-02-27T03:30:50.6Z,3,REGULAR,rebound,defensive,[],203932,,,1610612743,66,61,2022-02-27T03:30:51Z,3720000,,,0,,A. Gordon REBOUND (Off:0 Def:7),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,374.0,7.0,7.0,0.0,,,,,,,,,,,
376,PT09M35.00S,2022-02-27T03:31:03.1Z,3,REGULAR,3pt,Jump Shot,[],201145,8.360709592641262,96.81372549019608,1610612743,66,61,2022-02-27T03:31:07Z,3730000,-234.0,26.0,1,left,MISS J. Green 3PT,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,23.56,Missed,,,,,,,,,,,,,,,,,,,
377,PT09M32.00S,2022-02-27T03:31:06.1Z,3,REGULAR,rebound,defensive,[],203084,,,1610612758,66,61,2022-02-27T03:31:07Z,3740000,,,0,,H. Barnes REBOUND (Off:1 Def:3),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,376.0,4.0,3.0,1.0,,,,,,,,,,,
378,PT09M22.00S,2022-02-27T03:31:16.2Z,3,REGULAR,3pt,Jump Shot,[],1627734,69.59592641261499,72.05882352941177,1610612758,66,61,2022-02-27T03:31:21Z,3750000,110.0,233.0,1,right,MISS D. Sabonis 25' 3PT,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,25.81,Missed,,,,,,,,,,,,,,,,,,,
379,PT09M18.00S,2022-02-27T03:31:20.2Z,3,REGULAR,rebound,defensive,[],203932,,,1610612743,66,61,2022-02-27T03:31:21Z,3760000,,,0,,A. Gordon REBOUND (Off:0 Def:8),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,378.0,8.0,8.0,0.0,,,,,,,,,,,
380,PT09M13.00S,2022-02-27T03:31:25.2Z,3,REGULAR,3pt,Jump Shot,[],203932,26.49474375821288,82.1078431372549,1610612743,66,61,2022-02-27T03:31:31Z,3770000,-161.0,197.0,1,left,MISS A. Gordon 25' step back 3PT,[203932],1610612743.0,DEN,step back,,,Gordon,A. Gordon,,,,,25.38,Missed,,,,,,,,,,,,,,,,,,,
381,PT09M11.00S,2022-02-27T03:31:27.2Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612758,66,61,2022-02-27T03:31:31Z,3780000,,,0,,D. Sabonis REBOUND (Off:1 Def:4),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,380.0,5.0,4.0,1.0,,,,,,,,,,,
382,PT09M04.00S,2022-02-27T03:31:33.6Z,3,REGULAR,3pt,Jump Shot,[],203200,93.11760840998686,96.32352941176471,1610612758,66,64,2022-02-27T03:43:35Z,3790000,232.0,12.0,1,right,J. Holiday 3PT  (10 PTS) (D. Sabonis 3 AST),"[203200, 1627734]",1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,23.19,Made,10.0,D. Sabonis,1627734.0,3.0,,,,,,,,,,,,,,,
384,PT08M34.00S,2022-02-27T03:32:04.3Z,3,REGULAR,3pt,Jump Shot,[],203999,32.933639947437584,54.166666666666664,1610612743,66,64,2022-02-27T03:32:10Z,3810000,-21.0,257.0,1,left,MISS N. Jokic 25' step back 3PT,[203999],1610612743.0,DEN,step back,,,Jokic,N. Jokic,,,,,25.79,Missed,,,,,,,,,,,,,,,,,,,
385,PT08M34.00S,2022-02-27T03:32:04.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612743,66,64,2022-02-27T03:32:27Z,3820000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,384.0,,,,,,,,,,,,,,
386,PT08M34.00S,2022-02-27T03:32:07.4Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612743,66,64,2022-02-27T03:32:35Z,3830000,,,0,,DEN shot clock Team TURNOVER,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,1146.0,,,,,,,,,,
387,PT08M25.00S,2022-02-27T03:32:28.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203084,92.32917214191852,36.27450980392157,1610612758,66,66,2022-02-27T03:32:40Z,3840000,-69.0,20.0,1,right,H. Barnes 7' driving floating bank Jump Shot (11 PTS) (D. Fox 7 AST),"[203084, 1628368]",1610612758.0,SAC,driving floating bank,,,Barnes,H. Barnes,,,,,7.13,Made,11.0,D. Fox,1628368.0,7.0,,,,,,,,,,,,,,,
389,PT08M05.00S,2022-02-27T03:32:49.9Z,3,REGULAR,foul,personal,['2freethrow'],203090,,,1610612743,66,66,2022-02-27T03:33:16Z,3860000,,,0,,M. Harkless shooting personal FOUL (1 PF) (Gordon 2 FT),"[203090, 203932]",1610612758.0,SAC,shooting,,,Harkless,M. Harkless,,,,,,,,,,,,,,,1363.0,,1.0,0.0,Gordon,203932.0,,,,,
391,PT08M05.00S,2022-02-27T03:33:16.7Z,3,REGULAR,freethrow,1 of 2,[],203932,,,1610612743,67,66,2022-02-27T03:33:16Z,3880000,,,0,,A. Gordon Free Throw 1 of 2 (17 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,Made,17.0,,,,,,,,,,,,,,,,,,
392,PT08M05.00S,2022-02-27T03:33:28.9Z,3,REGULAR,freethrow,2 of 2,[],203932,,,1610612743,68,66,2022-02-27T03:33:29Z,3890000,,,0,,A. Gordon Free Throw 2 of 2 (18 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,Made,18.0,,,,,,,,,,,,,,,,,,
393,PT07M59.00S,2022-02-27T03:33:39.1Z,3,REGULAR,foul,personal,[],203932,,,1610612758,68,66,2022-02-27T03:33:42Z,3900000,,,0,,A. Gordon personal FOUL (2 PF),"[203932, 1628368]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,202037.0,,2.0,0.0,Fox,1628368.0,,,,,
395,PT07M51.00S,2022-02-27T03:34:07.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,83.78777923784494,41.42156862745098,1610612758,68,68,2022-02-27T03:34:12Z,3920000,-43.0,100.0,1,right,D. Fox 10' driving floating Jump Shot (17 PTS),[1628368],1610612758.0,SAC,driving floating,,,Fox,D. Fox,,,,,10.87,Made,17.0,,,,,,,,,,,,,,,,,,
396,PT07M26.00S,2022-02-27T03:34:31.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],201145,6.1268068331143235,55.392156862745104,1610612743,68,68,2022-02-27T03:34:39Z,3930000,-27.0,5.0,1,left,MISS J. Green cutting DUNK - blocked,"[201145, 203090]",1610612743.0,DEN,cutting,,,Green,J. Green,,,,,2.75,Missed,,,,,,,,,,,,,,,,,Harkless,203090.0,
397,PT07M26.00S,2022-02-27T03:34:31.6Z,3,REGULAR,block,,[],203090,,,1610612743,68,68,2022-02-27T03:34:33Z,3940000,,,0,,M. Harkless BLOCK (1 BLK),[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT07M24.00S,2022-02-27T03:34:33.6Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612758,68,68,2022-02-27T03:34:39Z,3950000,,,0,,D. Sabonis REBOUND (Off:1 Def:5),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,396.0,6.0,5.0,1.0,,,,,,,,,,,
399,PT07M20.00S,2022-02-27T03:34:39.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203200,92.59198423127464,44.6078431372549,1610612758,68,70,2022-02-27T03:34:47Z,3960000,-27.0,17.0,1,right,J. Holiday driving reverse Layup (12 PTS) (D. Sabonis 4 AST),"[203200, 1627734]",1610612758.0,SAC,driving reverse,,,Holiday,J. Holiday,,,,,3.2,Made,12.0,D. Sabonis,1627734.0,4.0,,,,,,,,,,,,,,,
401,PT07M20.00S,2022-02-27T03:34:44.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,68,70,2022-02-27T03:34:44Z,3980000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT06M57.00S,2022-02-27T03:37:54.8Z,3,REGULAR,foul,personal,['2freethrow'],203084,,,1610612743,68,70,2022-02-27T03:38:10Z,3990000,,,0,,H. Barnes shooting personal FOUL (2 PF) (Gordon 2 FT),"[203084, 203932]",1610612758.0,SAC,shooting,,,Barnes,H. Barnes,,,,,,,,,,,,,,,202037.0,,2.0,0.0,Gordon,203932.0,,,,,
404,PT06M57.00S,2022-02-27T03:38:21.1Z,3,REGULAR,freethrow,1 of 2,[],203932,,,1610612743,69,70,2022-02-27T03:38:21Z,4010000,,,0,,A. Gordon Free Throw 1 of 2 (19 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,Made,19.0,,,,,,,,,,,,,,,,,,
405,PT06M57.00S,2022-02-27T03:38:34.9Z,3,REGULAR,freethrow,2 of 2,[],203932,,,1610612743,70,70,2022-02-27T03:38:35Z,4020000,,,0,,A. Gordon Free Throw 2 of 2 (20 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,Made,20.0,,,,,,,,,,,,,,,,,,
406,PT06M46.00S,2022-02-27T03:38:48.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,92.9862023653088,58.333333333333336,1610612758,70,72,2022-02-27T03:39:01Z,4030000,42.0,13.0,1,right,D. Fox floating Jump Shot (19 PTS) (D. Sabonis 5 AST),"[1628368, 1627734]",1610612758.0,SAC,floating,,,Fox,D. Fox,,,,,4.38,Made,19.0,D. Sabonis,1627734.0,5.0,,,,,,,,,,,,,,,
408,PT06M33.00S,2022-02-27T03:39:00.5Z,3,REGULAR,2pt,Jump Shot,[],203999,22.815374507227332,49.754901960784316,1610612743,72,72,2022-02-27T03:39:05Z,4050000,1.0,162.0,1,left,N. Jokic 16' Jump Shot (14 PTS) (M. Morris 2 AST),"[203999, 1628420]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,16.2,Made,14.0,M. Morris,1628420.0,2.0,,,,,,,,,,,,,,,
410,PT06M24.00S,2022-02-27T03:39:11.9Z,3,REGULAR,turnover,out-of-bounds,[],1628368,,,1610612758,72,72,2022-02-27T03:39:19Z,4070000,,,0,,D. Fox lost ball out-of-bounds TURNOVER (2 TO),[1628368],1610612758.0,SAC,lost ball,,,Fox,D. Fox,,,,,,,,,,,,,,,1363.0,2.0,,,,,,,,,
411,PT06M14.00S,2022-02-27T03:39:26.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203999,33.722076215505915,49.01960784313725,1610612743,72,72,2022-02-27T03:39:41Z,4080000,5.0,264.0,1,left,MISS N. Jokic 26' 3PT,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,26.45,Missed,,,,,,,,,,,,,,,,,,,
412,PT06M11.00S,2022-02-27T03:39:28.9Z,3,REGULAR,rebound,offensive,[],1628420,,,1610612743,72,72,2022-02-27T03:39:28Z,4090000,,,0,,M. Morris REBOUND (Off:1 Def:1),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,411.0,2.0,1.0,1.0,,,,,,,,,,,
413,PT06M00.00S,2022-02-27T03:39:40.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",201145,11.251642575558476,46.32352941176471,1610612743,74,72,2022-02-27T03:39:46Z,4100000,18.0,53.0,1,left,J. Green driving floating Jump Shot (5 PTS) (N. Jokic 8 AST),"[201145, 203999]",1610612743.0,DEN,driving floating,,,Green,J. Green,,,,,5.64,Made,5.0,N. Jokic,203999.0,8.0,,,,,,,,,,,,,,,
415,PT05M48.00S,2022-02-27T03:39:51.6Z,3,REGULAR,3pt,Jump Shot,[],203200,66.04796320630749,44.6078431372549,1610612758,74,72,2022-02-27T03:39:58Z,4120000,-27.0,267.0,1,right,MISS J. Holiday 26' 3PT,[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,26.8,Missed,,,,,,,,,,,,,,,,,,,
416,PT05M45.00S,2022-02-27T03:39:54.6Z,3,REGULAR,rebound,defensive,[],203932,,,1610612743,74,72,2022-02-27T03:39:58Z,4130000,,,0,,A. Gordon REBOUND (Off:0 Def:9),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,415.0,9.0,9.0,0.0,,,,,,,,,,,
417,PT05M30.00S,2022-02-27T03:40:09.9Z,3,REGULAR,3pt,Jump Shot,[],201145,7.703679369250986,4.6568627450980395,1610612743,74,72,2022-02-27T03:40:15Z,4140000,227.0,20.0,1,left,MISS J. Green 3PT,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,22.76,Missed,,,,,,,,,,,,,,,,,,,
418,PT05M26.00S,2022-02-27T03:40:13.9Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612758,74,72,2022-02-27T03:40:15Z,4150000,,,0,,D. Sabonis REBOUND (Off:1 Def:6),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,417.0,7.0,6.0,1.0,,,,,,,,,,,
419,PT05M20.00S,2022-02-27T03:40:19.6Z,3,REGULAR,3pt,Jump Shot,[],203200,74.85216819973719,12.254901960784313,1610612758,74,75,2022-02-27T03:40:23Z,4160000,-189.0,184.0,1,right,J. Holiday 26' 3PT  (15 PTS) (D. Sabonis 6 AST),"[203200, 1627734]",1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,26.35,Made,15.0,D. Sabonis,1627734.0,6.0,,,,,,,,,,,,,,,
421,PT04M58.00S,2022-02-27T03:40:41.4Z,3,REGULAR,2pt,Jump Shot,[],1628420,13.485545335085414,80.63725490196079,1610612743,74,75,2022-02-27T03:40:45Z,4180000,-153.0,74.0,1,left,MISS M. Morris 17' pullup Shot,[1628420],1610612743.0,DEN,pullup,,,Morris,M. Morris,,,,,17.03,Missed,,,,,,,,,,,,,,,,,,,
422,PT04M56.00S,2022-02-27T03:40:43.4Z,3,REGULAR,rebound,defensive,[],203090,,,1610612758,74,75,2022-02-27T03:40:45Z,4190000,,,0,,M. Harkless REBOUND (Off:0 Def:2),[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,421.0,2.0,2.0,0.0,,,,,,,,,,,
423,PT04M50.00S,2022-02-27T03:40:51.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,92.9862023653088,43.38235294117647,1610612758,74,77,2022-02-27T03:40:56Z,4200000,-33.0,13.0,1,right,D. Fox cutting finger roll Layup (21 PTS) (D. Sabonis 7 AST),"[1628368, 1627734]",1610612758.0,SAC,cutting finger roll,,,Fox,D. Fox,,,,,3.57,Made,21.0,D. Sabonis,1627734.0,7.0,,,,,,,,,,,,,,,
425,PT04M50.00S,2022-02-27T03:40:53.1Z,3,REGULAR,foul,personal,['1freethrow'],203932,,,1610612758,74,77,2022-02-27T03:41:16Z,4220000,,,0,,A. Gordon shooting personal FOUL (3 PF) (Fox 1 FT),"[203932, 1628368]",1610612743.0,DEN,shooting,,,Gordon,A. Gordon,,,,,,,,,,,,,,,202037.0,,3.0,0.0,Fox,1628368.0,,,,,
427,PT04M50.00S,2022-02-27T03:41:07.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,74,77,2022-02-27T03:41:10Z,4240000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT04M50.00S,2022-02-27T03:43:25.6Z,3,REGULAR,substitution,out,[],203115,,,1610612758,74,77,2022-02-27T03:43:55Z,4250000,,,0,,SUB out: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT04M50.00S,2022-02-27T03:43:25.6Z,3,REGULAR,substitution,out,[],1628420,,,1610612758,74,77,2022-02-27T03:43:55Z,4260000,,,0,,SUB out: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT04M50.00S,2022-02-27T03:43:25.6Z,3,REGULAR,substitution,out,[],201145,,,1610612758,74,77,2022-02-27T03:43:55Z,4270000,,,0,,SUB out: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT04M50.00S,2022-02-27T03:43:25.6Z,3,REGULAR,substitution,out,[],203090,,,1610612758,74,77,2022-02-27T03:43:55Z,4280000,,,0,,SUB out: M. Harkless,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT04M50.00S,2022-02-27T03:43:25.6Z,3,REGULAR,substitution,in,[],203085,,,1610612758,74,77,2022-02-27T03:43:55Z,4290000,,,0,,SUB in: A. Rivers,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT04M50.00S,2022-02-27T03:43:25.6Z,3,REGULAR,substitution,in,[],1630538,,,1610612758,74,77,2022-02-27T03:43:55Z,4300000,,,0,,SUB in: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT04M50.00S,2022-02-27T03:43:25.6Z,3,REGULAR,substitution,in,[],203210,,,1610612758,74,77,2022-02-27T03:43:55Z,4310000,,,0,,SUB in: J. Green,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT04M50.00S,2022-02-27T03:43:25.6Z,3,REGULAR,substitution,in,[],1626168,,,1610612758,74,77,2022-02-27T03:43:55Z,4320000,,,0,,SUB in: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT04M50.00S,2022-02-27T03:44:07.0Z,3,REGULAR,freethrow,1 of 1,[],1628368,,,1610612758,74,78,2022-02-27T03:44:07Z,4330000,,,0,,D. Fox Free Throw 1 of 1 (22 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Made,22.0,,,,,,,,,,,,,,,,,,
437,PT04M31.00S,2022-02-27T03:44:27.9Z,3,REGULAR,2pt,Jump Shot,[],203932,7.178055190538765,77.20588235294117,1610612743,74,78,2022-02-27T03:44:32Z,4340000,-136.0,15.0,1,left,MISS A. Gordon 13' turnaround fadeaway Shot,[203932],1610612743.0,DEN,turnaround fadeaway,,,Gordon,A. Gordon,,,,,13.68,Missed,,,,,,,,,,,,,,,,,,,
438,PT04M29.00S,2022-02-27T03:44:29.9Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612758,74,78,2022-02-27T03:44:32Z,4350000,,,0,,D. Sabonis REBOUND (Off:1 Def:7),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,437.0,8.0,7.0,1.0,,,,,,,,,,,
439,PT04M25.00S,2022-02-27T03:44:36.3Z,3,REGULAR,foul,personal,['2freethrow'],203932,,,1610612758,74,78,2022-02-27T03:44:43Z,4360000,,,0,,A. Gordon shooting personal FOUL (4 PF) (Barnes 2 FT),"[203932, 203084]",1610612743.0,DEN,shooting,,,Gordon,A. Gordon,,,,,,,,,,,,,,,1146.0,,4.0,0.0,Barnes,203084.0,,,,,
441,PT04M25.00S,2022-02-27T03:44:58.8Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],203084,,,1610612758,74,79,2022-02-27T03:44:58Z,4380000,,,0,,H. Barnes Free Throw 1 of 2 (12 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
442,PT04M25.00S,2022-02-27T03:45:06.8Z,3,REGULAR,substitution,out,[],203932,,,1610612758,74,79,2022-02-27T03:45:14Z,4390000,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT04M25.00S,2022-02-27T03:45:06.8Z,3,REGULAR,substitution,in,[],1627854,,,1610612758,74,79,2022-02-27T03:45:14Z,4400000,,,0,,SUB in: B. Forbes,[1627854],1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT04M25.00S,2022-02-27T03:45:26.4Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],203084,,,1610612758,74,80,2022-02-27T03:45:26Z,4410000,,,0,,H. Barnes Free Throw 2 of 2 (13 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
445,PT04M07.00S,2022-02-27T03:45:46.2Z,3,REGULAR,3pt,Jump Shot,[],203085,7.5722733245729295,95.58823529411765,1610612743,77,80,2022-02-27T03:45:50Z,4420000,-228.0,19.0,1,left,A. Rivers 3PT  (7 PTS) (B. Hyland 1 AST),"[203085, 1630538]",1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,22.87,Made,7.0,B. Hyland,1630538.0,1.0,,,,,,,,,,,,,,,
447,PT03M47.00S,2022-02-27T03:46:06.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203084,92.06636005256242,44.85294117647059,1610612758,77,80,2022-02-27T03:46:09Z,4440000,-26.0,22.0,1,right,MISS H. Barnes driving Layup,[203084],1610612758.0,SAC,driving,,,Barnes,H. Barnes,,,,,3.39,Missed,,,,,,,,,,,,,,,,,,,
448,PT03M45.00S,2022-02-27T03:46:08.0Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,77,80,2022-02-27T03:46:09Z,4450000,,,0,,N. Jokic REBOUND (Off:2 Def:5),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,447.0,7.0,5.0,2.0,,,,,,,,,,,
449,PT03M42.00S,2022-02-27T03:46:13.8Z,3,REGULAR,foul,offensive,[],203210,,,1610612743,77,80,2022-02-27T03:46:39Z,4460000,,,0,,J. Green offensive FOUL (2 PF),"[203210, 203200]",1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,1146.0,,2.0,0.0,Holiday,203200.0,,,,,
451,PT03M42.00S,2022-02-27T03:46:13.8Z,3,REGULAR,turnover,offensive foul,[],203210,,,1610612743,77,80,2022-02-27T03:46:13Z,4480000,,,0,,J. Green offensive foul TURNOVER (1 TO),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,1146.0,1.0,,,,,,,,,
452,PT03M34.00S,2022-02-27T03:46:38.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630538,,,1610612758,77,80,2022-02-27T03:46:54Z,4490000,,,0,,B. Hyland personal FOUL (3 PF) (Barnes 2 FT),"[1630538, 203084]",1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,1146.0,,3.0,0.0,Barnes,203084.0,,,,,
454,PT03M34.00S,2022-02-27T03:47:05.2Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],203084,,,1610612758,77,81,2022-02-27T03:47:05Z,4510000,,,0,,H. Barnes Free Throw 1 of 2 (14 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Made,14.0,,,,,,,,,,,,,,,,,,
455,PT03M34.00S,2022-02-27T03:47:05.8Z,3,REGULAR,substitution,out,[],1628368,,,1610612758,77,81,2022-02-27T03:47:10Z,4520000,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT03M34.00S,2022-02-27T03:47:05.8Z,3,REGULAR,substitution,in,[],1630558,,,1610612758,77,81,2022-02-27T03:47:10Z,4530000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
