actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
550,PT08M24.00S,2021-12-14T03:57:46.5Z,4,REGULAR,instantreplay,request,[],0,,,1610612764,98,81,2021-12-14T03:59:54Z,5430000,,,0,,,[],,,support,,,,,,,,,,,,,,,1146.0,,,,,,,,,,,,,,Common Foul Upheld
551,PT08M24.00S,2021-12-14T03:59:15.4Z,4,REGULAR,substitution,out,[],1630210,,,1610612764,98,81,2021-12-14T03:59:49Z,5440000,,,0,,SUB out: M. Howard,[1630210],1610612743.0,DEN,,,,Howard,M. Howard,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT08M24.00S,2021-12-14T03:59:15.4Z,4,REGULAR,substitution,out,[],1630192,,,1610612764,98,81,2021-12-14T03:59:49Z,5450000,,,0,,SUB out: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT08M24.00S,2021-12-14T03:59:15.4Z,4,REGULAR,substitution,out,[],1628988,,,1610612764,98,81,2021-12-14T03:59:49Z,5460000,,,0,,SUB out: A. Holiday,[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT08M24.00S,2021-12-14T03:59:15.4Z,4,REGULAR,substitution,in,[],203999,,,1610612764,98,81,2021-12-14T03:59:49Z,5470000,,,0,,SUB in: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT08M24.00S,2021-12-14T03:59:15.4Z,4,REGULAR,substitution,in,[],201145,,,1610612764,98,81,2021-12-14T03:59:49Z,5480000,,,0,,SUB in: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT08M24.00S,2021-12-14T03:59:15.4Z,4,REGULAR,substitution,in,[],203078,,,1610612764,98,81,2021-12-14T03:59:49Z,5490000,,,0,,SUB in: B. Beal,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT08M24.00S,2021-12-14T03:59:53.5Z,4,REGULAR,freethrow,1 of 1,[],203915,,,1610612764,98,82,2021-12-14T04:00:05Z,5500000,,,0,,S. Dinwiddie technical Free Throw 1 of 1 (6 PTS),[203915],1610612764.0,WAS,technical,,,Dinwiddie,S. Dinwiddie,,,,,,Made,,,,,,,,6.0,,,,,,,,,,,
558,PT08M24.00S,2021-12-14T04:00:20.4Z,4,REGULAR,freethrow,1 of 2,[],1626149,,,1610612764,98,82,2021-12-14T04:02:08Z,5510000,,,0,,MISS M. Harrell Free Throw 1 of 2,[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,Missed,,,,,,,,,,,,,,,,,,,
560,PT08M24.00S,2021-12-14T04:00:20.4Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612764,98,82,2021-12-14T04:02:08Z,5530000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,558.0,,,,,,,,,,,,,,,,,,
563,PT08M24.00S,2021-12-14T04:00:20.4Z,4,REGULAR,freethrow,2 of 2,[],1626149,,,1610612764,98,82,2021-12-14T04:02:08Z,5535000,,,0,,MISS M. Harrell Free Throw 2 of 2,[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,Missed,,,,,,,,,,,,,,,,,,,
564,PT08M24.00S,2021-12-14T04:00:20.4Z,4,REGULAR,rebound,defensive,[],203932,,,1610612743,98,82,2021-12-14T04:02:37Z,5537500,,,0,,A. Gordon REBOUND (Off:2 Def:3),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,563.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
561,PT08M05.00S,2021-12-14T04:00:57.3Z,4,REGULAR,3pt,Jump Shot,[],203999,31.750985545335087,31.127450980392158,1610612743,98,82,2021-12-14T04:01:03Z,5540000,94.0,246.0,1,left,MISS N. Jokic 26' 3PT,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,26.35,Missed,,,,,,,,,,,,,,,,,,,
562,PT08M02.00S,2021-12-14T04:01:00.3Z,4,REGULAR,rebound,defensive,[],202722,,,1610612764,98,82,2021-12-14T04:01:03Z,5550000,,,0,,D. Bertans REBOUND (Off:0 Def:5),[202722],1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,,,561.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
565,PT07M44.00S,2021-12-14T04:01:29.2Z,4,REGULAR,foul,personal,['2freethrow'],1630267,,,1610612764,98,82,2021-12-14T04:12:22Z,5560000,,,0,,F. Campazzo shooting personal FOUL (4 PF) (Dinwiddie 2 FT),"[1630267, 203915]",1610612743.0,DEN,shooting,,,Campazzo,F. Campazzo,,,,,,,,,,,1146.0,4.0,0.0,,,,,,,Dinwiddie,203915.0,,,,
570,PT07M44.00S,2021-12-14T04:02:09.6Z,4,REGULAR,substitution,out,[],1630267,,,1610612764,98,82,2021-12-14T04:04:53Z,5575000,,,0,,SUB out: F. Campazzo,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT07M44.00S,2021-12-14T04:02:09.6Z,4,REGULAR,substitution,in,[],1628420,,,1610612764,98,82,2021-12-14T04:04:53Z,5577500,,,0,,SUB in: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT07M44.00S,2021-12-14T04:02:20.3Z,4,REGULAR,freethrow,1 of 2,[],203915,,,1610612764,98,82,2021-12-14T04:12:49Z,5580000,,,0,,MISS S. Dinwiddie Free Throw 1 of 2,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,Missed,,,,,,,,,,,,,,,,,,,
568,PT07M44.00S,2021-12-14T04:02:20.3Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612764,98,82,2021-12-14T04:12:49Z,5590000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,567.0,,,,,,,,,,,,,,,,,,
569,PT07M44.00S,2021-12-14T04:02:20.3Z,4,REGULAR,freethrow,2 of 2,[],203915,,,1610612764,98,83,2021-12-14T04:12:49Z,5600000,,,0,,S. Dinwiddie Free Throw 2 of 2 (7 PTS),[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,Made,,,,,,,,7.0,,,,,,,,,,,
572,PT07M28.00S,2021-12-14T04:02:25.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],201145,7.046649145860711,50.49019607843137,1610612743,100,83,2021-12-14T04:02:39Z,5630000,-2.0,14.0,1,left,J. Green cutting DUNK (12 PTS) (A. Gordon 3 AST),"[201145, 203932]",1610612743.0,DEN,cutting,,,Green,J. Green,,,,,1.39,Made,,,,,,,,12.0,A. Gordon,203932.0,3.0,,,,,,,,
574,PT07M28.00S,2021-12-14T04:02:32.0Z,4,REGULAR,foul,personal,['1freethrow'],202722,,,1610612743,100,83,2021-12-14T04:02:48Z,5650000,,,0,,D. Bertans shooting personal FOUL (3 PF) (Green 1 FT),"[202722, 201145]",1610612764.0,WAS,shooting,,,Bertans,D. Bertans,,,,,,,,,,,200833.0,3.0,0.0,,,,,,,Green,201145.0,,,,
576,PT07M28.00S,2021-12-14T04:03:00.1Z,4,REGULAR,freethrow,1 of 1,[],201145,,,1610612743,101,83,2021-12-14T04:03:00Z,5670000,,,0,,J. Green Free Throw 1 of 1 (13 PTS),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,Made,,,,,,,,13.0,,,,,,,,,,,
577,PT07M08.00S,2021-12-14T04:03:21.6Z,4,REGULAR,turnover,bad pass,[],203915,,,1610612764,101,83,2021-12-14T04:05:38Z,5680000,,,0,,S. Dinwiddie bad pass TURNOVER (4 TO),"[203915, 203999]",1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,4.0,Jokic,203999.0,
578,PT07M08.00S,2021-12-14T04:03:21.6Z,4,REGULAR,steal,,[],203999,,,1610612743,101,83,2021-12-14T04:03:23Z,5690000,,,0,,N. Jokic STEAL (3 STL),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT07M05.00S,2021-12-14T04:03:26.0Z,4,REGULAR,turnover,bad pass,[],203999,,,1610612743,101,83,2021-12-14T04:03:40Z,5700000,,,0,,N. Jokic bad pass TURNOVER (4 TO),"[203999, 1630557]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,4.0,Kispert,1630557.0,
580,PT07M05.00S,2021-12-14T04:03:26.0Z,4,REGULAR,steal,,[],1630557,,,1610612764,101,83,2021-12-14T04:03:28Z,5710000,,,0,,C. Kispert STEAL (1 STL),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT06M57.00S,2021-12-14T04:03:33.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],202722,91.80354796320631,3.431372549019608,1610612764,101,83,2021-12-14T04:03:46Z,5720000,-233.0,25.0,1,right,MISS D. Bertans fadeaway 3PT,[202722],1610612764.0,WAS,fadeaway,,,Bertans,D. Bertans,,,,,23.41,Missed,,,,,,,,,,,,,,,,,,,
582,PT06M54.00S,2021-12-14T04:03:36.4Z,4,REGULAR,rebound,defensive,[],1628420,,,1610612743,101,83,2021-12-14T04:03:36Z,5730000,,,0,,M. Morris REBOUND (Off:0 Def:6),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,581.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
583,PT06M44.00S,2021-12-14T04:03:46.5Z,4,REGULAR,3pt,Jump Shot,[],203932,25.57490144546649,82.59803921568627,1610612743,101,83,2021-12-14T04:03:53Z,5740000,-163.0,188.0,1,left,MISS A. Gordon 24' 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,24.87,Missed,,,,,,,,,,,,,,,,,,,
584,PT06M41.00S,2021-12-14T04:03:49.5Z,4,REGULAR,rebound,defensive,[],1630557,,,1610612764,101,83,2021-12-14T04:03:53Z,5750000,,,0,,C. Kispert REBOUND (Off:1 Def:1),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,583.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
585,PT06M33.00S,2021-12-14T04:03:57.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203915,89.96386333771353,48.03921568627451,1610612764,101,83,2021-12-14T04:04:10Z,5760000,-10.0,42.0,1,right,MISS S. Dinwiddie driving Layup,[203915],1610612764.0,WAS,driving,,,Dinwiddie,S. Dinwiddie,,,,,4.29,Missed,,,,,,,,,,,,,,,,,,,
586,PT06M26.00S,2021-12-14T04:04:04.6Z,4,REGULAR,rebound,offensive,[],203915,,,1610612764,101,83,2021-12-14T04:04:10Z,5770000,,,0,,S. Dinwiddie REBOUND (Off:1 Def:4),[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,585.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
587,PT06M26.00S,2021-12-14T04:04:04.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203915,94.40999984741211,50.0,1610612764,101,85,2021-12-14T04:04:04Z,5780000,0.0,0.0,1,right,S. Dinwiddie putback Layup (9 PTS),[203915],1610612764.0,WAS,putback,,,Dinwiddie,S. Dinwiddie,,,,,0.0,Made,,,,,,,,9.0,,,,,,,,,,,
588,PT06M11.00S,2021-12-14T04:04:19.0Z,4,REGULAR,2pt,Jump Shot,[],1628420,23.078186596583443,30.637254901960787,1610612743,103,85,2021-12-14T04:04:31Z,5790000,97.0,164.0,1,left,M. Morris 19' pullup Jump Shot (20 PTS),[1628420],1610612743.0,DEN,pullup,,,Morris,M. Morris,,,,,19.08,Made,,,,,,,,20.0,,,,,,,,,,,
589,PT06M09.00S,2021-12-14T04:04:34.5Z,4,REGULAR,foul,technical,['1freethrow'],203999,,,1610612764,103,85,2021-12-14T04:05:02Z,5800000,,,0,,N. Jokic technical FOUL (1 Tech),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,200833.0,0.0,1.0,,,,,,,,,,,,
590,PT06M09.00S,2021-12-14T04:05:03.7Z,4,REGULAR,foul,technical,['1freethrow'],203999,,,1610612764,103,85,2021-12-14T04:05:19Z,5810000,,,0,,N. Jokic technical FOUL (2 Tech),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,200833.0,0.0,2.0,,,,,,,,,,,,
591,PT06M09.00S,2021-12-14T04:05:31.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612764,103,85,2021-12-14T04:05:31Z,5820000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT06M09.00S,2021-12-14T04:05:54.1Z,4,REGULAR,substitution,out,[],203999,,,1610612764,103,85,2021-12-14T04:06:37Z,5830000,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT06M09.00S,2021-12-14T04:05:54.1Z,4,REGULAR,substitution,out,[],1626149,,,1610612764,103,85,2021-12-14T04:06:37Z,5840000,,,0,,SUB out: M. Harrell,[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT06M09.00S,2021-12-14T04:05:54.1Z,4,REGULAR,substitution,out,[],1630557,,,1610612764,103,85,2021-12-14T04:06:37Z,5850000,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT06M09.00S,2021-12-14T04:05:54.1Z,4,REGULAR,substitution,out,[],203915,,,1610612764,103,85,2021-12-14T04:06:37Z,5860000,,,0,,SUB out: S. Dinwiddie,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT06M09.00S,2021-12-14T04:05:54.1Z,4,REGULAR,substitution,in,[],1630267,,,1610612764,103,85,2021-12-14T04:06:37Z,5870000,,,0,,SUB in: F. Campazzo,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT06M09.00S,2021-12-14T04:05:54.1Z,4,REGULAR,substitution,in,[],203484,,,1610612764,103,85,2021-12-14T04:06:37Z,5880000,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT06M09.00S,2021-12-14T04:05:54.1Z,4,REGULAR,substitution,in,[],1628988,,,1610612764,103,85,2021-12-14T04:06:37Z,5890000,,,0,,SUB in: A. Holiday,[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT06M09.00S,2021-12-14T04:05:54.1Z,4,REGULAR,substitution,in,[],1629655,,,1610612764,103,85,2021-12-14T04:06:37Z,5900000,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT06M09.00S,2021-12-14T04:06:56.0Z,4,REGULAR,freethrow,1 of 1,[],203078,,,1610612764,103,85,2021-12-14T04:06:56Z,5910000,,,0,,MISS B. Beal technical Free Throw 1 of 1,[203078],1610612764.0,WAS,technical,,,Beal,B. Beal,,,,,,Missed,,,,,,,,,,,,,,,,,,,
601,PT06M09.00S,2021-12-14T04:06:56.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,103,85,2021-12-14T04:06:56Z,5920000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,600.0,,,,,,,,,,,,,,,,,,
602,PT06M09.00S,2021-12-14T04:07:06.9Z,4,REGULAR,freethrow,1 of 1,[],203078,,,1610612764,103,86,2021-12-14T04:07:06Z,5930000,,,0,,B. Beal technical Free Throw 1 of 1 (19 PTS),[203078],1610612764.0,WAS,technical,,,Beal,B. Beal,,,,,,Made,,,,,,,,19.0,,,,,,,,,,,
617,PT06M09.00S,2021-12-14T04:07:07.7Z,4,REGULAR,ejection,other,[],203999,,,1610612764,103,86,2021-12-14T04:13:33Z,5935000,,,0,,Ejection N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,200833.0,,,,,,,,,,,,,,
603,PT05M52.00S,2021-12-14T04:07:44.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628988,87.86136662286465,59.80392156862745,1610612764,103,88,2021-12-14T04:07:56Z,5940000,49.0,62.0,1,right,A. Holiday 7' driving floating Jump Shot (7 PTS) (B. Beal 8 AST),"[1628988, 203078]",1610612764.0,WAS,driving floating,,,Holiday,A. Holiday,,,,,7.87,Made,,,,,,,,7.0,B. Beal,203078.0,8.0,,,,,,,,
605,PT05M26.00S,2021-12-14T04:08:10.6Z,4,REGULAR,2pt,Jump Shot,[],203932,24.129434954007884,68.38235294117648,1610612743,103,88,2021-12-14T04:08:20Z,5960000,-92.0,174.0,1,left,MISS A. Gordon 19' Jump Shot,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,19.7,Missed,,,,,,,,,,,,,,,,,,,
606,PT05M22.00S,2021-12-14T04:08:14.6Z,4,REGULAR,rebound,defensive,[],1628988,,,1610612764,103,88,2021-12-14T04:08:20Z,5970000,,,0,,A. Holiday REBOUND (Off:0 Def:4),[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,605.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
608,PT05M14.00S,2021-12-14T04:08:21.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629655,89.56964520367937,46.81372549019608,1610612764,103,88,2021-12-14T04:08:30Z,5990000,-16.0,46.0,1,right,MISS D. Gafford alley-oop DUNK,[1629655],1610612764.0,WAS,alley-oop,,,Gafford,D. Gafford,,,,,4.82,Missed,,,,,,,,,,,,,,,,,,,
609,PT05M13.00S,2021-12-14T04:08:23.4Z,4,REGULAR,rebound,defensive,[],201145,,,1610612743,103,88,2021-12-14T04:08:23Z,6000000,,,0,,J. Green REBOUND (Off:0 Def:3),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,608.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
610,PT05M11.00S,2021-12-14T04:08:26.1Z,4,REGULAR,turnover,lost ball,[],203932,,,1610612743,103,88,2021-12-14T04:08:37Z,6010000,,,0,,A. Gordon lost ball TURNOVER (2 TO),"[203932, 203484]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,2.0,Caldwell-Pope,203484.0,
611,PT05M11.00S,2021-12-14T04:08:26.1Z,4,REGULAR,steal,,[],203484,,,1610612764,103,88,2021-12-14T04:16:31Z,6020000,,,0,,K. Caldwell-Pope STEAL (1 STL),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT05M04.00S,2021-12-14T04:08:32.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203078,91.67214191852825,41.911764705882355,1610612764,103,88,2021-12-14T04:09:34Z,6030000,-40.0,26.0,1,right,MISS B. Beal driving Layup,[203078],1610612764.0,WAS,driving,,,Beal,B. Beal,,,,,4.79,Missed,,,,,,,,,,,,,,,,,,,
613,PT05M02.00S,2021-12-14T04:08:34.7Z,4,REGULAR,rebound,defensive,[],1630267,,,1610612743,103,88,2021-12-14T04:09:34Z,6040000,,,0,,F. Campazzo REBOUND (Off:0 Def:3),[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,612.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
614,PT04M42.00S,2021-12-14T04:08:54.7Z,4,REGULAR,2pt,Jump Shot,[],201145,12.302890932982917,16.911764705882355,1610612743,103,88,2021-12-14T04:09:05Z,6050000,165.0,63.0,1,left,MISS J. Green 17' Jump Shot,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,17.7,Missed,,,,,,,,,,,,,,,,,,,
615,PT04M37.00S,2021-12-14T04:08:59.7Z,4,REGULAR,rebound,defensive,[],1629655,,,1610612764,103,88,2021-12-14T04:09:05Z,6060000,,,0,,D. Gafford REBOUND (Off:1 Def:4),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,614.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
616,PT04M33.00S,2021-12-14T04:09:04.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628988,92.32917214191852,44.6078431372549,1610612764,103,90,2021-12-14T04:09:15Z,6070000,-27.0,20.0,1,right,A. Holiday driving finger roll Layup (9 PTS),[1628988],1610612764.0,WAS,driving finger roll,,,Holiday,A. Holiday,,,,,3.34,Made,,,,,,,,9.0,,,,,,,,,,,
618,PT04M10.00S,2021-12-14T04:09:26.7Z,4,REGULAR,2pt,Jump Shot,[],1628420,21.632720105124836,50.98039215686274,1610612743,105,90,2021-12-14T04:09:48Z,6090000,-5.0,151.0,1,left,M. Morris 15' Jump Shot (22 PTS),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,15.09,Made,,,,,,,,22.0,,,,,,,,,,,
619,PT03M54.00S,2021-12-14T04:09:42.4Z,4,REGULAR,3pt,Jump Shot,[],202722,71.04139290407359,73.52941176470588,1610612764,105,93,2021-12-14T04:09:51Z,6100000,118.0,220.0,1,right,D. Bertans 24' 3PT  (19 PTS) (A. Holiday 1 AST),"[202722, 1628988]",1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,24.92,Made,,,,,,,,19.0,A. Holiday,1628988.0,1.0,,,,,,,,
621,PT03M35.00S,2021-12-14T04:10:01.5Z,4,REGULAR,3pt,Jump Shot,[],1630267,25.443495400788436,16.176470588235293,1610612743,105,93,2021-12-14T04:10:08Z,6120000,169.0,187.0,1,left,MISS F. Campazzo 25' 3PT,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,25.19,Missed,,,,,,,,,,,,,,,,,,,
622,PT03M31.00S,2021-12-14T04:10:05.5Z,4,REGULAR,rebound,defensive,[],1628988,,,1610612764,105,93,2021-12-14T04:10:08Z,6130000,,,0,,A. Holiday REBOUND (Off:0 Def:5),[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,621.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
623,PT03M25.00S,2021-12-14T04:10:12.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202722,92.46057818659659,43.627450980392155,1610612764,105,95,2021-12-14T04:10:21Z,6140000,-32.0,18.0,1,right,D. Bertans reverse Layup (21 PTS) (B. Beal 9 AST),"[202722, 203078]",1610612764.0,WAS,reverse,,,Bertans,D. Bertans,,,,,3.68,Made,,,,,,,,21.0,B. Beal,203078.0,9.0,,,,,,,,
625,PT03M25.00S,2021-12-14T04:10:22.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612743,105,95,2021-12-14T04:10:22Z,6160000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT03M25.00S,2021-12-14T04:11:38.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612743,105,95,2021-12-14T04:11:38Z,6170000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT03M01.00S,2021-12-14T04:13:23.0Z,4,REGULAR,turnover,lost ball,[],1630267,,,1610612743,105,95,2021-12-14T04:13:30Z,6180000,,,0,,F. Campazzo lost ball TURNOVER (2 TO),"[1630267, 1628988]",1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,2.0,Holiday,1628988.0,
628,PT03M01.00S,2021-12-14T04:13:23.0Z,4,REGULAR,steal,,[],1628988,,,1610612764,105,95,2021-12-14T04:13:25Z,6190000,,,0,,A. Holiday STEAL (1 STL),[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT02M50.00S,2021-12-14T04:13:33.6Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1628988,90.22667542706965,30.14705882352941,1610612764,105,97,2021-12-14T04:13:49Z,6200000,-99.0,39.0,1,right,A. Holiday 10' pullup Jump Shot (11 PTS),[1628988],1610612764.0,WAS,pullup,,,Holiday,A. Holiday,,,,,10.68,Made,,,,,,,,11.0,,,,,,,,,,,
630,PT02M28.00S,2021-12-14T04:13:55.4Z,4,REGULAR,turnover,lost ball,[],201145,,,1610612743,105,97,2021-12-14T04:14:03Z,6210000,,,0,,J. Green lost ball TURNOVER (2 TO),"[201145, 202722]",1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,2.0,Bertans,202722.0,
631,PT02M28.00S,2021-12-14T04:13:55.4Z,4,REGULAR,steal,,[],202722,,,1610612764,105,97,2021-12-14T04:13:58Z,6220000,,,0,,D. Bertans STEAL (1 STL),[202722],1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT02M17.00S,2021-12-14T04:14:06.3Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1628988,90.75229960578186,28.676470588235293,1610612764,105,97,2021-12-14T04:14:17Z,6230000,-107.0,34.0,1,right,MISS A. Holiday 11' driving floating Shot,[1628988],1610612764.0,WAS,driving floating,,,Holiday,A. Holiday,,,,,11.2,Missed,,,,,,,,,,,,,,,,,,,
633,PT02M14.00S,2021-12-14T04:14:09.3Z,4,REGULAR,rebound,defensive,[],201145,,,1610612743,105,97,2021-12-14T04:14:17Z,6240000,,,0,,J. Green REBOUND (Off:0 Def:4),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,632.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
634,PT01M59.00S,2021-12-14T04:14:24.8Z,4,REGULAR,2pt,Jump Shot,[],1628420,20.05584756898817,23.284313725490197,1610612743,105,97,2021-12-14T04:14:31Z,6250000,134.0,136.0,1,left,MISS M. Morris 19' Jump Shot,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,19.06,Missed,,,,,,,,,,,,,,,,,,,
635,PT01M56.00S,2021-12-14T04:14:27.8Z,4,REGULAR,rebound,defensive,[],1628988,,,1610612764,105,97,2021-12-14T04:14:31Z,6260000,,,0,,A. Holiday REBOUND (Off:0 Def:6),[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,634.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
