actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value,jumpBallRecoverdPersonId
446,PT03M11.00S,2021-11-06T22:44:10.5Z,3,REGULAR,3pt,Jump Shot,[],1630578,91.5407358738502,97.05882352941177,1610612745,64,62,2021-11-06T22:44:21Z,4360000,235.0,27.0,1,right,A. Sengun 3PT  (7 PTS) (C. Wood 2 AST),"[1630578, 1626174]",1610612745.0,HOU,,,,,,,23.68,Made,Sengun,A. Sengun,,,,,,,,7.0,C. Wood,1626174.0,2.0,,,,,,,,,
448,PT02M53.00S,2021-11-06T22:44:28.2Z,3,REGULAR,3pt,Jump Shot,[],203999,28.465834428383708,75.0,1610612743,67,62,2021-11-06T22:44:43Z,4380000,-125.0,215.0,1,left,N. Jokic 24' 3PT  (25 PTS) (W. Barton 4 AST),"[203999, 203115]",1610612743.0,DEN,,,,,,,24.88,Made,Jokic,N. Jokic,,,,,,,,25.0,W. Barton,203115.0,4.0,,,,,,,,,
450,PT02M37.00S,2021-11-06T22:44:44.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629645,90.62089356110381,38.970588235294116,1610612745,67,62,2021-11-06T22:44:50Z,4400000,-55.0,36.0,1,right,MISS K. Porter Jr. 6' driving finger roll Layup,[1629645],1610612745.0,HOU,driving finger roll,,,,,,6.57,Missed,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,
451,PT02M36.00S,2021-11-06T22:44:45.4Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,67,62,2021-11-06T22:44:50Z,4410000,,,0,,N. Jokic REBOUND (Off:2 Def:11),[203999],1610612743.0,DEN,,,,,,,,,Jokic,N. Jokic,450.0,13.0,11.0,2.0,,,,,,,,,,,,,,,,
452,PT02M31.00S,2021-11-06T22:44:50.1Z,3,REGULAR,3pt,Jump Shot,[],1630267,7.703679369250986,3.431372549019608,1610612743,67,62,2021-11-06T22:44:55Z,4420000,233.0,20.0,1,left,MISS F. Campazzo 3PT,[1630267],1610612743.0,DEN,,,,,,,23.36,Missed,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,
453,PT02M28.00S,2021-11-06T22:44:53.1Z,3,REGULAR,rebound,defensive,[],1630231,,,1610612745,67,62,2021-11-06T22:44:55Z,4430000,,,0,,K. Martin Jr. REBOUND (Off:0 Def:1),[1630231],1610612745.0,HOU,,,,,,,,,Martin Jr.,K. Martin Jr.,452.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,
454,PT02M19.00S,2021-11-06T22:45:03.6Z,3,REGULAR,3pt,Jump Shot,[],1630231,76.2976346911958,87.74509803921569,1610612745,67,65,2021-11-06T22:45:09Z,4440000,189.0,170.0,1,right,K. Martin Jr. 25' 3PT  (7 PTS) (A. Sengun 1 AST),"[1630231, 1630578]",1610612745.0,HOU,,,,,,,25.42,Made,Martin Jr.,K. Martin Jr.,,,,,,,,7.0,A. Sengun,1630578.0,1.0,,,,,,,,,
456,PT01M59.00S,2021-11-06T22:45:22.5Z,3,REGULAR,3pt,Jump Shot,[],203115,28.86005256241787,24.019607843137255,1610612743,67,65,2021-11-06T22:45:27Z,4460000,130.0,219.0,1,left,MISS W. Barton 25' 3PT,[203115],1610612743.0,DEN,,,,,,,25.45,Missed,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,
457,PT01M56.00S,2021-11-06T22:45:25.5Z,3,REGULAR,rebound,defensive,[],1630578,,,1610612745,67,65,2021-11-06T22:45:27Z,4470000,,,0,,A. Sengun REBOUND (Off:0 Def:3),[1630578],1610612745.0,HOU,,,,,,,,,Sengun,A. Sengun,456.0,3.0,3.0,0.0,,,,,,,,,,,,,,,,
458,PT01M50.00S,2021-11-06T22:45:34.2Z,3,REGULAR,foul,offensive,['inpenalty'],1629645,,,1610612745,67,65,2021-11-06T22:45:44Z,4480000,,,0,,K. Porter Jr. offensive FOUL (1 PF),"[1629645, 1630267]",1610612745.0,HOU,,,,,,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,203177.0,1.0,0.0,Campazzo,1630267.0,,
460,PT01M50.00S,2021-11-06T22:45:34.2Z,3,REGULAR,turnover,offensive foul,[],1629645,,,1610612745,67,65,2021-11-06T22:45:34Z,4500000,,,0,,K. Porter Jr. offensive foul TURNOVER (2 TO),[1629645],1610612745.0,HOU,,,,,,,,,Porter Jr.,K. Porter Jr.,,,,,2.0,,,,,,,,,203177.0,,,,,,
461,PT01M50.00S,2021-11-06T22:45:42.9Z,3,REGULAR,substitution,out,[],203115,,,1610612743,67,65,2021-11-06T22:46:10Z,4510000,,,0,,SUB out: W. Barton,[203115],1610612743.0,DEN,,,,,,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,
462,PT01M50.00S,2021-11-06T22:45:42.9Z,3,REGULAR,substitution,out,[],1629645,,,1610612743,67,65,2021-11-06T22:46:10Z,4520000,,,0,,SUB out: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,,,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,
463,PT01M50.00S,2021-11-06T22:45:42.9Z,3,REGULAR,substitution,out,[],1630578,,,1610612743,67,65,2021-11-06T22:46:10Z,4530000,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,,,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,
464,PT01M50.00S,2021-11-06T22:45:42.9Z,3,REGULAR,substitution,out,[],1626174,,,1610612743,67,65,2021-11-06T22:46:10Z,4540000,,,0,,SUB out: C. Wood,[1626174],1610612745.0,HOU,,,,,,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,
465,PT01M50.00S,2021-11-06T22:45:42.9Z,3,REGULAR,substitution,in,[],203085,,,1610612743,67,65,2021-11-06T22:46:10Z,4550000,,,0,,SUB in: A. Rivers,[203085],1610612743.0,DEN,,,,,,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,
466,PT01M50.00S,2021-11-06T22:45:42.9Z,3,REGULAR,substitution,in,[],201571,,,1610612743,67,65,2021-11-06T22:46:10Z,4560000,,,0,,SUB in: D. Augustin,[201571],1610612745.0,HOU,,,,,,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,,,
467,PT01M50.00S,2021-11-06T22:45:42.9Z,3,REGULAR,substitution,in,[],1628464,,,1610612743,67,65,2021-11-06T22:46:10Z,4570000,,,0,,SUB in: D. Theis,[1628464],1610612745.0,HOU,,,,,,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,
468,PT01M50.00S,2021-11-06T22:45:42.9Z,3,REGULAR,substitution,in,[],1630256,,,1610612743,67,65,2021-11-06T22:46:10Z,4580000,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,,,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,
469,PT01M38.00S,2021-11-06T22:46:22.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630267,6.389618922470433,53.92156862745098,1610612743,69,65,2021-11-06T22:46:26Z,4590000,-20.0,8.0,1,left,F. Campazzo cutting finger roll Layup (2 PTS) (N. Jokic 2 AST),"[1630267, 203999]",1610612743.0,DEN,cutting finger roll,,,,,,2.1,Made,Campazzo,F. Campazzo,,,,,,,,2.0,N. Jokic,203999.0,2.0,,,,,,,,,
471,PT01M17.00S,2021-11-06T22:46:43.0Z,3,REGULAR,turnover,lost ball,[],201569,,,1610612745,69,65,2021-11-06T22:46:47Z,4610000,,,0,,E. Gordon lost ball TURNOVER (2 TO),"[201569, 203085]",1610612745.0,HOU,,,,,,,,,Gordon,E. Gordon,,,,,2.0,Rivers,203085.0,,,,,,,,,,,,,
472,PT01M17.00S,2021-11-06T22:46:43.0Z,3,REGULAR,steal,,[],203085,,,1610612743,69,65,2021-11-06T22:46:44Z,4620000,,,0,,A. Rivers STEAL (1 STL),[203085],1610612743.0,DEN,,,,,,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,
473,PT01M12.00S,2021-11-06T22:46:49.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630538,6.915243101182654,50.98039215686274,1610612743,69,65,2021-11-06T22:46:56Z,4630000,-5.0,13.0,1,left,MISS B. Hyland running DUNK - blocked,"[1630538, 1630231]",1610612743.0,DEN,running,,,,,,1.34,Missed,Hyland,B. Hyland,,,,,,,,,,,,Martin Jr.,1630231.0,,,,,,,
474,PT01M12.00S,2021-11-06T22:46:49.2Z,3,REGULAR,block,,[],1630231,,,1610612743,69,65,2021-11-06T22:46:51Z,4640000,,,0,,K. Martin Jr. BLOCK (3 BLK),[1630231],1610612745.0,HOU,,,,,,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,
475,PT01M09.00S,2021-11-06T22:46:52.2Z,3,REGULAR,rebound,defensive,[],1630256,,,1610612745,69,65,2021-11-06T22:46:56Z,4650000,,,0,,J. Tate REBOUND (Off:1 Def:4),[1630256],1610612745.0,HOU,,,,,,,,,Tate,J. Tate,473.0,5.0,4.0,1.0,,,,,,,,,,,,,,,,
476,PT01M07.00S,2021-11-06T22:46:53.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630256,93.51182654402102,38.23529411764706,1610612745,69,67,2021-11-06T22:47:01Z,4660000,-59.0,8.0,1,right,J. Tate running Layup (8 PTS),[1630256],1610612745.0,HOU,running,,,,,,5.94,Made,Tate,J. Tate,,,,,,,,8.0,,,,,,,,,,,,
477,PT00M41.60S,2021-11-06T22:47:19.8Z,3,REGULAR,turnover,lost ball,[],203999,,,1610612743,69,67,2021-11-06T22:47:24Z,4670000,,,0,,N. Jokic lost ball TURNOVER (4 TO),"[203999, 1630256]",1610612743.0,DEN,,,,,,,,,Jokic,N. Jokic,,,,,4.0,Tate,1630256.0,,,,,,,,,,,,,
478,PT00M41.60S,2021-11-06T22:47:19.8Z,3,REGULAR,steal,,[],1630256,,,1610612745,69,67,2021-11-06T22:47:21Z,4680000,,,0,,J. Tate STEAL (1 STL),[1630256],1610612745.0,HOU,,,,,,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,
479,PT00M27.20S,2021-11-06T22:47:34.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628464,92.85479632063075,43.13725490196079,1610612745,69,69,2021-11-06T22:47:40Z,4690000,-34.0,15.0,1,right,D. Theis Layup (15 PTS) (D. Augustin 1 AST),"[1628464, 201571]",1610612745.0,HOU,,,,,,,3.73,Made,Theis,D. Theis,,,,,,,,15.0,D. Augustin,201571.0,1.0,,,,,,,,,
481,PT00M27.20S,2021-11-06T22:47:40.5Z,3,REGULAR,timeout,full,['team'],0,,,1610612743,69,69,2021-11-06T22:47:40Z,4710000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT00M27.20S,2021-11-06T22:48:44.7Z,3,REGULAR,substitution,out,[],203999,,,1610612743,69,69,2021-11-06T22:49:11Z,4720000,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,,,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,
483,PT00M27.20S,2021-11-06T22:48:44.7Z,3,REGULAR,substitution,out,[],201571,,,1610612743,69,69,2021-11-06T22:49:11Z,4730000,,,0,,SUB out: D. Augustin,[201571],1610612745.0,HOU,,,,,,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,,,
484,PT00M27.20S,2021-11-06T22:48:44.7Z,3,REGULAR,substitution,in,[],203210,,,1610612743,69,69,2021-11-06T22:49:11Z,4740000,,,0,,SUB in: J. Green,[203210],1610612743.0,DEN,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,
485,PT00M27.20S,2021-11-06T22:48:44.7Z,3,REGULAR,substitution,in,[],1628021,,,1610612743,69,69,2021-11-06T22:49:11Z,4750000,,,0,,SUB in: D. Nwaba,[1628021],1610612745.0,HOU,,,,,,,,,Nwaba,D. Nwaba,,,,,,,,,,,,,,,,,,,,
486,PT00M04.80S,2021-11-06T22:49:36.6Z,3,REGULAR,3pt,Jump Shot,[],1630267,33.722076215505915,25.49019607843137,1610612743,72,69,2021-11-06T22:49:41Z,4760000,123.0,264.0,1,left,F. Campazzo 29' 3PT pullup (5 PTS),[1630267],1610612743.0,DEN,pullup,,,,,,29.15,Made,Campazzo,F. Campazzo,,,,,,,,5.0,,,,,,,,,,,,
487,PT00M00.60S,2021-11-06T22:49:47.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630231,93.51182654402102,54.65686274509803,1610612745,72,71,2021-11-06T22:49:56Z,4770000,23.0,8.0,1,right,K. Martin Jr. running finger roll Layup (9 PTS),[1630231],1610612745.0,HOU,running finger roll,,,,,,2.48,Made,Martin Jr.,K. Martin Jr.,,,,,,,,9.0,,,,,,,,,,,,
488,PT00M00.00S,2021-11-06T22:49:58.6Z,3,REGULAR,period,end,[],0,,,1610612743,72,71,2021-11-06T22:49:58Z,4780000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT12M00.00S,2021-11-06T22:52:05.4Z,4,REGULAR,substitution,out,['startperiod'],1628464,,,1610612743,72,71,2021-11-06T22:52:23Z,4790000,,,0,,SUB out: D. Theis,[1628464],1610612745.0,HOU,,,,,,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,
490,PT12M00.00S,2021-11-06T22:52:05.4Z,4,REGULAR,substitution,in,['startperiod'],201571,,,1610612743,72,71,2021-11-06T22:52:23Z,4800000,,,0,,SUB in: D. Augustin,[201571],1610612745.0,HOU,,,,,,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,,,
491,PT12M00.00S,2021-11-06T22:52:32.8Z,4,REGULAR,period,start,[],0,,,1610612745,72,71,2021-11-06T22:52:32Z,4810000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT11M43.00S,2021-11-06T22:52:49.0Z,4,REGULAR,turnover,bad pass,[],201569,,,1610612745,72,71,2021-11-06T22:52:56Z,4820000,,,0,,E. Gordon bad pass TURNOVER (3 TO),"[201569, 1630267]",1610612745.0,HOU,,,,,,,,,Gordon,E. Gordon,,,,,3.0,Campazzo,1630267.0,,,,,,,,,,,,,
493,PT11M43.00S,2021-11-06T22:52:49.0Z,4,REGULAR,steal,,[],1630267,,,1610612743,72,71,2021-11-06T22:52:50Z,4830000,,,0,,F. Campazzo STEAL (1 STL),[1630267],1610612743.0,DEN,,,,,,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,
494,PT11M42.00S,2021-11-06T22:52:52.7Z,4,REGULAR,foul,personal,[],1630256,,,1610612743,72,71,2021-11-06T22:53:01Z,4840000,,,0,,J. Tate personal FOUL (4 PF),"[1630256, 1630267]",1610612745.0,HOU,,,,,,,,,Tate,J. Tate,,,,,,,,,,,,,,203177.0,4.0,0.0,Campazzo,1630267.0,,
496,PT11M27.00S,2021-11-06T22:53:18.6Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1630538,20.844283837056505,56.86274509803921,1610612743,74,71,2021-11-06T22:54:25Z,4860000,-34.0,143.0,1,left,B. Hyland 14' step back Jump Shot (2 PTS),[1630538],1610612743.0,DEN,step back,,,,,,14.74,Made,Hyland,B. Hyland,,,,,,,,2.0,,,,,,,,,,,,
497,PT11M14.00S,2021-11-06T22:53:33.2Z,4,REGULAR,foul,personal,[],203085,,,1610612745,74,71,2021-11-06T22:53:47Z,4870000,,,0,,A. Rivers personal FOUL (1 PF),"[203085, 201569]",1610612743.0,DEN,,,,,,,,,Rivers,A. Rivers,,,,,,,,,,,,,,203177.0,1.0,0.0,Gordon,201569.0,,
499,PT10M58.00S,2021-11-06T22:54:06.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628021,93.24901445466492,52.20588235294118,1610612745,74,73,2021-11-06T22:54:12Z,4890000,11.0,11.0,1,right,D. Nwaba Layup (2 PTS) (D. Augustin 2 AST),"[1628021, 201571]",1610612745.0,HOU,,,,,,,1.56,Made,Nwaba,D. Nwaba,,,,,,,,2.0,D. Augustin,201571.0,2.0,,,,,,,,,
501,PT10M42.00S,2021-11-06T22:54:23.0Z,4,REGULAR,turnover,out-of-bounds,[],1630538,,,1610612743,74,73,2021-11-06T22:54:29Z,4910000,,,0,,B. Hyland lost ball out-of-bounds TURNOVER (2 TO),[1630538],1610612743.0,DEN,lost ball,,,,,,,,Hyland,B. Hyland,,,,,2.0,,,,,,,,,201639.0,,,,,,
502,PT10M42.00S,2021-11-06T22:54:25.0Z,4,REGULAR,substitution,out,[],1628021,,,1610612745,74,73,2021-11-06T22:54:31Z,4920000,,,0,,SUB out: D. Nwaba,[1628021],1610612745.0,HOU,,,,,,,,,Nwaba,D. Nwaba,,,,,,,,,,,,,,,,,,,,
503,PT10M42.00S,2021-11-06T22:54:25.0Z,4,REGULAR,substitution,in,[],1630224,,,1610612745,74,73,2021-11-06T22:54:31Z,4930000,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,
504,PT10M36.00S,2021-11-06T22:54:50.0Z,4,REGULAR,violation,kicked ball,[],1630267,,,1610612745,74,73,2021-11-06T22:54:57Z,4940000,,,0,,F. Campazzo kicked ball VIOLATION,[1630267],1610612743.0,DEN,,,,,,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,1628172.0,,,,,,
505,PT10M18.00S,2021-11-06T22:55:18.7Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630231,87.07293035479631,54.166666666666664,1610612745,74,75,2021-11-06T22:55:26Z,4950000,21.0,69.0,1,right,K. Martin Jr. 7' turnaround Hook (11 PTS) (D. Augustin 3 AST),"[1630231, 201571]",1610612745.0,HOU,turnaround,,,,,,7.21,Made,Martin Jr.,K. Martin Jr.,,,,,,,,11.0,D. Augustin,201571.0,3.0,,,,,,,,,
507,PT10M05.00S,2021-11-06T22:55:31.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201145,11.777266754270697,40.931372549019606,1610612743,76,75,2021-11-06T22:55:36Z,4970000,45.0,58.0,1,left,J. Green 7' driving floating bank Jump Shot (5 PTS) (F. Campazzo 2 AST),"[201145, 1630267]",1610612743.0,DEN,driving floating bank,,,,,,7.38,Made,Green,J. Green,,,,,,,,5.0,F. Campazzo,1630267.0,2.0,,,,,,,,,
509,PT09M51.00S,2021-11-06T22:55:46.9Z,4,REGULAR,foul,personal,['2freethrow'],1630267,,,1610612745,76,75,2021-11-06T22:56:07Z,4990000,,,0,,F. Campazzo shooting personal FOUL (3 PF) (Gordon 2 FT),"[1630267, 201569]",1610612743.0,DEN,shooting,,,,,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,201639.0,3.0,0.0,Gordon,201569.0,,
511,PT09M51.00S,2021-11-06T22:56:08.9Z,4,REGULAR,freethrow,1 of 2,[],201569,,,1610612745,76,76,2021-11-06T22:56:08Z,5010000,,,0,,E. Gordon Free Throw 1 of 2 (7 PTS),[201569],1610612745.0,HOU,,,,,,,,Made,Gordon,E. Gordon,,,,,,,,7.0,,,,,,,,,,,,
512,PT09M51.00S,2021-11-06T22:56:26.4Z,4,REGULAR,freethrow,2 of 2,[],201569,,,1610612745,76,76,2021-11-06T22:56:26Z,5020000,,,0,,MISS E. Gordon Free Throw 2 of 2,[201569],1610612745.0,HOU,,,,,,,,Missed,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,
513,PT09M49.00S,2021-11-06T22:56:27.0Z,4,REGULAR,rebound,defensive,[],1630538,,,1610612743,76,76,2021-11-06T22:56:27Z,5030000,,,0,,B. Hyland REBOUND (Off:0 Def:1),[1630538],1610612743.0,DEN,,,,,,,,,Hyland,B. Hyland,512.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,
514,PT09M35.00S,2021-11-06T22:56:40.6Z,4,REGULAR,3pt,Jump Shot,[],1630267,23.73521681997372,85.29411764705883,1610612743,79,76,2021-11-06T22:56:45Z,5040000,-176.0,171.0,1,left,F. Campazzo 24' 3PT  (8 PTS) (J. Green 1 AST),"[1630267, 203210]",1610612743.0,DEN,,,,,,,24.55,Made,Campazzo,F. Campazzo,,,,,,,,8.0,J. Green,203210.0,1.0,,,,,,,,,
516,PT09M24.00S,2021-11-06T22:56:53.8Z,4,REGULAR,turnover,out-of-bounds,[],1630224,,,1610612745,79,76,2021-11-06T22:57:01Z,5060000,,,0,,J. Green lost ball out-of-bounds TURNOVER (3 TO),[1630224],1610612745.0,HOU,lost ball,,,,,,,,Green,J. Green,,,,,3.0,,,,,,,,,203177.0,,,,,,
517,PT09M24.00S,2021-11-06T22:56:57.9Z,4,REGULAR,substitution,out,[],201571,,,1610612743,79,76,2021-11-06T22:57:07Z,5070000,,,0,,SUB out: D. Augustin,[201571],1610612745.0,HOU,,,,,,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,,,
518,PT09M24.00S,2021-11-06T22:56:57.9Z,4,REGULAR,substitution,in,[],1630578,,,1610612743,79,76,2021-11-06T22:57:07Z,5080000,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,,,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,
519,PT09M03.00S,2021-11-06T22:57:31.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203210,7.178055190538765,47.549019607843135,1610612743,81,76,2021-11-06T22:57:36Z,5090000,12.0,15.0,1,left,J. Green DUNK (6 PTS) (J. Green 1 AST),"[203210, 201145]",1610612743.0,DEN,,,,,,,1.94,Made,Green,J. Green,,,,,,,,6.0,J. Green,201145.0,1.0,,,,,,,,,
521,PT08M47.00S,2021-11-06T22:57:47.3Z,4,REGULAR,3pt,Jump Shot,[],1630231,66.83639947437582,50.73529411764706,1610612745,81,76,2021-11-06T22:57:51Z,5110000,4.0,259.0,1,right,MISS K. Martin Jr. 25' 3PT,[1630231],1610612745.0,HOU,,,,,,,25.92,Missed,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,
522,PT08M45.00S,2021-11-06T22:57:49.3Z,4,REGULAR,rebound,defensive,[],203085,,,1610612743,81,76,2021-11-06T22:57:51Z,5120000,,,0,,A. Rivers REBOUND (Off:0 Def:1),[203085],1610612743.0,DEN,,,,,,,,,Rivers,A. Rivers,521.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,
523,PT08M36.00S,2021-11-06T22:57:59.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203085,6.1268068331143235,42.40196078431372,1610612743,81,76,2021-11-06T22:58:07Z,5130000,38.0,5.0,1,left,MISS A. Rivers driving finger roll Layup,[203085],1610612743.0,DEN,driving finger roll,,,,,,3.83,Missed,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,
524,PT08M33.00S,2021-11-06T22:58:04.3Z,4,REGULAR,rebound,offensive,[],203210,,,1610612743,81,76,2021-11-06T22:58:04Z,5140000,,,0,,J. Green REBOUND (Off:3 Def:1),[203210],1610612743.0,DEN,,,,,,,,,Green,J. Green,523.0,4.0,1.0,3.0,,,,,,,,,,,,,,,,
525,PT08M33.00S,2021-11-06T22:58:04.3Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203210,5.590000152587891,50.0,1610612743,83,76,2021-11-06T22:58:09Z,5150000,0.0,0.0,1,left,J. Green putback Layup (8 PTS),[203210],1610612743.0,DEN,putback,,,,,,0.0,Made,Green,J. Green,,,,,,,,8.0,,,,,,,,,,,,
526,PT08M33.00S,2021-11-06T22:58:08.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,83,76,2021-11-06T22:58:08Z,5160000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT08M33.00S,2021-11-06T23:00:19.9Z,4,REGULAR,substitution,out,[],1630231,,,1610612745,83,76,2021-11-06T23:00:52Z,5170000,,,0,,SUB out: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,,,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,
528,PT08M33.00S,2021-11-06T23:00:19.9Z,4,REGULAR,substitution,in,[],1626174,,,1610612745,83,76,2021-11-06T23:00:52Z,5180000,,,0,,SUB in: C. Wood,[1626174],1610612745.0,HOU,,,,,,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,
529,PT08M15.00S,2021-11-06T23:01:12.9Z,4,REGULAR,3pt,Jump Shot,[],201569,65.78515111695138,42.15686274509804,1610612745,83,79,2021-11-06T23:01:19Z,5190000,-39.0,269.0,1,right,E. Gordon 27' 3PT  (10 PTS) (A. Sengun 2 AST),"[201569, 1630578]",1610612745.0,HOU,,,,,,,27.19,Made,Gordon,E. Gordon,,,,,,,,10.0,A. Sengun,1630578.0,2.0,,,,,,,,,
531,PT07M54.00S,2021-11-06T23:01:34.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201145,14.14257555847569,48.03921568627451,1610612743,83,79,2021-11-06T23:02:38Z,5210000,10.0,80.0,1,left,MISS J. Green 8' driving floating Shot,[201145],1610612743.0,DEN,driving floating,,,,,,8.1,Missed,Green,J. Green,,,,,,,,,,,,,,,,,,,,
532,PT07M52.00S,2021-11-06T23:01:36.5Z,4,REGULAR,rebound,defensive,[],1630578,,,1610612745,83,79,2021-11-06T23:01:39Z,5220000,,,0,,A. Sengun REBOUND (Off:0 Def:4),[1630578],1610612745.0,HOU,,,,,,,,,Sengun,A. Sengun,531.0,4.0,4.0,0.0,,,,,,,,,,,,,,,,
533,PT07M44.00S,2021-11-06T23:01:45.3Z,4,REGULAR,foul,personal,['2freethrow'],203210,,,1610612745,83,79,2021-11-06T23:01:57Z,5230000,,,0,,J. Green shooting personal FOUL (2 PF) (Sengun 2 FT),"[203210, 1630578]",1610612743.0,DEN,shooting,,,,,,,,Green,J. Green,,,,,,,,,,,,,,201639.0,2.0,0.0,Sengun,1630578.0,,
535,PT07M44.00S,2021-11-06T23:02:16.3Z,4,REGULAR,freethrow,1 of 2,[],1630578,,,1610612745,83,80,2021-11-06T23:02:16Z,5250000,,,0,,A. Sengun Free Throw 1 of 2 (8 PTS),[1630578],1610612745.0,HOU,,,,,,,,Made,Sengun,A. Sengun,,,,,,,,8.0,,,,,,,,,,,,
536,PT07M44.00S,2021-11-06T23:02:38.1Z,4,REGULAR,freethrow,2 of 2,[],1630578,,,1610612745,83,81,2021-11-06T23:02:38Z,5260000,,,0,,A. Sengun Free Throw 2 of 2 (9 PTS),[1630578],1610612745.0,HOU,,,,,,,,Made,Sengun,A. Sengun,,,,,,,,9.0,,,,,,,,,,,,
