actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
545,PT07M26.00S,2021-10-23T03:01:09.7Z,4,REGULAR,3pt,Jump Shot,[],1629640,68.41327201051249,66.42156862745098,1610612759,83,82,2021-10-23T03:01:14Z,5360000,82.0,244.0,1,right,MISS K. Johnson 25' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,25.78,Missed,,,,,,,,,,,,,,,,,,
546,PT07M24.00S,2021-10-23T03:01:11.7Z,4,REGULAR,rebound,defensive,[],203210,,,1610612743,83,82,2021-10-23T03:01:14Z,5370000,,,0,,J. Green REBOUND (Off:0 Def:2),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,545.0,2.0,2.0,0.0,,,,,,,,,,
547,PT07M15.00S,2021-10-23T03:01:21.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630267,9.937582128777924,41.17647058823529,1610612743,85,82,2021-10-23T03:01:26Z,5380000,44.0,41.0,1,left,F. Campazzo 6' driving finger roll Layup (8 PTS),[1630267],1610612743.0,DEN,driving finger roll,,,Campazzo,F. Campazzo,,,,,6.01,Made,8.0,,,,,,,,,,,,,,,,,
550,PT06M55.00S,2021-10-23T03:01:55.8Z,4,REGULAR,foul,offensive,[],1627751,,,1610612759,85,82,2021-10-23T03:01:59Z,5410000,,,0,,J. Poeltl charge offensive FOUL (4 PF),"[1627751, 1628408]",1610612759.0,SAS,charge,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,1627963.0,,,,4.0,0.0,Dozier,1628408.0,,
552,PT06M55.00S,2021-10-23T03:01:55.8Z,4,REGULAR,turnover,offensive foul,[],1627751,,,1610612759,85,82,2021-10-23T03:01:55Z,5430000,,,0,,J. Poeltl offensive foul TURNOVER (3 TO),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,1627963.0,3.0,,,,,,,,
553,PT06M55.00S,2021-10-23T03:02:01.3Z,4,REGULAR,substitution,out,[],203210,,,1610612743,85,82,2021-10-23T03:02:18Z,5440000,,,0,,SUB out: J. Green,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
554,PT06M55.00S,2021-10-23T03:02:01.3Z,4,REGULAR,substitution,out,[],1630267,,,1610612743,85,82,2021-10-23T03:02:18Z,5450000,,,0,,SUB out: F. Campazzo,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,
555,PT06M55.00S,2021-10-23T03:02:01.3Z,4,REGULAR,substitution,out,[],203085,,,1610612743,85,82,2021-10-23T03:02:18Z,5460000,,,0,,SUB out: A. Rivers,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,
556,PT06M55.00S,2021-10-23T03:02:01.3Z,4,REGULAR,substitution,out,[],1628408,,,1610612743,85,82,2021-10-23T03:02:18Z,5470000,,,0,,SUB out: P. Dozier,[1628408],1610612743.0,DEN,,,,Dozier,P. Dozier,,,,,,,,,,,,,,,,,,,,,,,,
557,PT06M55.00S,2021-10-23T03:02:01.3Z,4,REGULAR,substitution,out,[],1628401,,,1610612743,85,82,2021-10-23T03:02:18Z,5480000,,,0,,SUB out: D. White,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,
558,PT06M55.00S,2021-10-23T03:02:01.3Z,4,REGULAR,substitution,in,[],203999,,,1610612743,85,82,2021-10-23T03:02:18Z,5490000,,,0,,SUB in: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,
559,PT06M55.00S,2021-10-23T03:02:01.3Z,4,REGULAR,substitution,in,[],1628420,,,1610612743,85,82,2021-10-23T03:02:18Z,5500000,,,0,,SUB in: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,
560,PT06M55.00S,2021-10-23T03:02:01.3Z,4,REGULAR,substitution,in,[],203115,,,1610612743,85,82,2021-10-23T03:02:18Z,5510000,,,0,,SUB in: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,
561,PT06M55.00S,2021-10-23T03:02:01.3Z,4,REGULAR,substitution,in,[],1629008,,,1610612743,85,82,2021-10-23T03:02:18Z,5520000,,,0,,SUB in: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
562,PT06M55.00S,2021-10-23T03:02:01.3Z,4,REGULAR,substitution,in,[],1629022,,,1610612743,85,82,2021-10-23T03:02:18Z,5530000,,,0,,SUB in: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,
563,PT06M48.00S,2021-10-23T03:02:25.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",201145,5.863994743758213,46.81372549019608,1610612743,87,82,2021-10-23T03:02:46Z,5540000,16.0,3.0,1,left,J. Green cutting DUNK (2 PTS) (N. Jokic 6 AST),"[201145, 203999]",1610612743.0,DEN,cutting,,,Green,J. Green,,,,,1.61,Made,2.0,N. Jokic,203999.0,6.0,,,,,,,,,,,,,,
565,PT06M31.00S,2021-10-23T03:02:43.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,93.51182654402102,53.67647058823529,1610612759,87,84,2021-10-23T03:02:54Z,5560000,18.0,8.0,1,right,K. Johnson driving Layup (26 PTS) (D. Vassell 1 AST),"[1629640, 1630170]",1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,2.03,Made,26.0,D. Vassell,1630170.0,1.0,,,,,,,,,,,,,,
567,PT06M10.00S,2021-10-23T03:03:03.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,13.748357424441524,51.9607843137255,1610612743,89,84,2021-10-23T03:05:50Z,5580000,-10.0,77.0,1,left,N. Jokic 7' turnaround Jump Shot (24 PTS),[203999],1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,7.73,Made,24.0,,,,,,,,,,,,,,,,,
568,PT05M57.00S,2021-10-23T03:03:16.9Z,4,REGULAR,2pt,Jump Shot,[],1627749,90.48948751642575,21.323529411764707,1610612759,89,84,2021-10-23T03:03:33Z,5590000,-143.0,37.0,1,right,MISS D. Murray 14' pullup Shot,[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,14.81,Missed,,,,,,,,,,,,,,,,,,
569,PT05M57.00S,2021-10-23T03:03:16.9Z,4,REGULAR,rebound,defensive,[],203115,,,1610612743,89,84,2021-10-23T03:03:33Z,5600000,,,0,,W. Barton REBOUND (Off:1 Def:5),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,568.0,6.0,5.0,1.0,,,,,,,,,,
570,PT05M45.00S,2021-10-23T03:03:29.6Z,4,REGULAR,3pt,Jump Shot,[],1628420,26.10052562417871,82.1078431372549,1610612743,89,84,2021-10-23T03:03:35Z,5610000,-161.0,193.0,1,left,MISS M. Morris 25' 3PT,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,25.09,Missed,,,,,,,,,,,,,,,,,,
571,PT05M41.00S,2021-10-23T03:03:33.6Z,4,REGULAR,rebound,defensive,[],1630170,,,1610612759,89,84,2021-10-23T03:03:35Z,5620000,,,0,,D. Vassell REBOUND (Off:1 Def:2),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,570.0,3.0,2.0,1.0,,,,,,,,,,
572,PT05M30.00S,2021-10-23T03:03:47.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,91.27792378449409,54.90196078431373,1610612759,89,84,2021-10-23T03:03:55Z,5630000,25.0,29.0,1,right,MISS D. Murray driving finger roll Layup,[1627749],1610612759.0,SAS,driving finger roll,,,Murray,D. Murray,,,,,3.83,Missed,,,,,,,,,,,,,,,,,,
573,PT05M30.00S,2021-10-23T03:03:47.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612743,89,84,2021-10-23T03:03:55Z,5640000,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,572.0,,,,,,,,,,,,,
574,PT05M30.00S,2021-10-23T03:03:49.8Z,4,REGULAR,substitution,out,[],201145,,,1610612743,89,84,2021-10-23T03:04:07Z,5650000,,,0,,SUB out: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
575,PT05M30.00S,2021-10-23T03:03:49.8Z,4,REGULAR,substitution,out,[],1629640,,,1610612743,89,84,2021-10-23T03:04:07Z,5660000,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
576,PT05M30.00S,2021-10-23T03:03:49.8Z,4,REGULAR,substitution,out,[],1627749,,,1610612743,89,84,2021-10-23T03:04:07Z,5670000,,,0,,SUB out: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,
577,PT05M30.00S,2021-10-23T03:03:49.8Z,4,REGULAR,substitution,out,[],1627751,,,1610612743,89,84,2021-10-23T03:04:07Z,5680000,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,
578,PT05M30.00S,2021-10-23T03:03:49.8Z,4,REGULAR,substitution,in,[],203932,,,1610612743,89,84,2021-10-23T03:04:07Z,5690000,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,
579,PT05M30.00S,2021-10-23T03:03:49.8Z,4,REGULAR,substitution,in,[],1628401,,,1610612743,89,84,2021-10-23T03:04:07Z,5700000,,,0,,SUB in: D. White,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,
580,PT05M30.00S,2021-10-23T03:03:49.8Z,4,REGULAR,substitution,in,[],1629234,,,1610612743,89,84,2021-10-23T03:04:07Z,5710000,,,0,,SUB in: D. Eubanks,[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,
581,PT05M30.00S,2021-10-23T03:03:49.8Z,4,REGULAR,substitution,in,[],203926,,,1610612743,89,84,2021-10-23T03:04:07Z,5720000,,,0,,SUB in: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,
582,PT05M18.00S,2021-10-23T03:04:19.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203999,7.966491458607096,50.49019607843137,1610612743,91,84,2021-10-23T03:04:24Z,5730000,-2.0,22.0,1,left,N. Jokic driving Layup (26 PTS) (W. Barton 5 AST),"[203999, 203115]",1610612743.0,DEN,driving,,,Jokic,N. Jokic,,,,,2.25,Made,26.0,W. Barton,203115.0,5.0,,,,,,,,,,,,,,
584,PT05M07.00S,2021-10-23T03:04:33.1Z,4,REGULAR,foul,personal,['2freethrow'],203115,,,1610612759,91,84,2021-10-23T03:04:43Z,5750000,,,0,,W. Barton shooting personal FOUL (1 PF) (Vassell 2 FT),"[203115, 1630170]",1610612743.0,DEN,shooting,,,Barton,W. Barton,,,,,,,,,,,,,,,2882.0,,,,1.0,0.0,Vassell,1630170.0,,
586,PT05M07.00S,2021-10-23T03:04:59.3Z,4,REGULAR,freethrow,1 of 2,[],1630170,,,1610612759,91,84,2021-10-23T03:04:59Z,5770000,,,0,,MISS D. Vassell Free Throw 1 of 2,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,Missed,,,,,,,,,,,,,,,,,,
587,PT05M07.00S,2021-10-23T03:04:59.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,91,84,2021-10-23T03:04:59Z,5780000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,586.0,,,,,,,,,,,,,
588,PT05M07.00S,2021-10-23T03:05:19.8Z,4,REGULAR,freethrow,2 of 2,[],1630170,,,1610612759,91,85,2021-10-23T03:05:19Z,5790000,,,0,,D. Vassell Free Throw 2 of 2 (6 PTS),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
589,PT04M58.00S,2021-10-23T03:05:34.0Z,4,REGULAR,turnover,out-of-bounds,[],203999,,,1610612743,91,85,2021-10-23T03:05:42Z,5800000,,,0,,N. Jokic bad pass out-of-bounds TURNOVER (6 TO),[203999],1610612743.0,DEN,bad pass,,,Jokic,N. Jokic,,,,,,,,,,,,,,,2882.0,6.0,,,,,,,,
590,PT04M41.00S,2021-10-23T03:05:55.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630170,66.3107752956636,43.38235294117647,1610612759,91,85,2021-10-23T03:06:03Z,5810000,-33.0,264.0,1,right,MISS D. Vassell 26' 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,26.63,Missed,,,,,,,,,,,,,,,,,,
591,PT04M37.00S,2021-10-23T03:05:59.9Z,4,REGULAR,rebound,defensive,[],203115,,,1610612743,91,85,2021-10-23T03:06:03Z,5820000,,,0,,W. Barton REBOUND (Off:1 Def:6),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,590.0,7.0,6.0,1.0,,,,,,,,,,
592,PT04M22.00S,2021-10-23T03:06:15.0Z,4,REGULAR,3pt,Jump Shot,[],203115,25.969119579500656,17.647058823529413,1610612743,91,85,2021-10-23T03:06:20Z,5830000,162.0,192.0,1,left,MISS W. Barton 25' 3PT,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,25.08,Missed,,,,,,,,,,,,,,,,,,
593,PT04M18.00S,2021-10-23T03:06:19.0Z,4,REGULAR,rebound,defensive,[],1630170,,,1610612759,91,85,2021-10-23T03:06:20Z,5840000,,,0,,D. Vassell REBOUND (Off:1 Def:3),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,592.0,4.0,3.0,1.0,,,,,,,,,,
594,PT04M11.00S,2021-10-23T03:06:25.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630170,93.9060446780552,63.725490196078425,1610612759,91,85,2021-10-23T03:06:30Z,5850000,69.0,5.0,1,right,MISS D. Vassell 6' pullup Shot,[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,6.88,Missed,,,,,,,,,,,,,,,,,,
595,PT04M09.00S,2021-10-23T03:06:27.8Z,4,REGULAR,rebound,defensive,[],203999,,,1610612743,91,85,2021-10-23T03:06:30Z,5860000,,,0,,N. Jokic REBOUND (Off:5 Def:10),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,594.0,15.0,10.0,5.0,,,,,,,,,,
596,PT04M05.00S,2021-10-23T03:06:32.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629008,26.363337713534822,16.666666666666664,1610612743,94,85,2021-10-23T03:06:38Z,5870000,167.0,195.0,1,left,M. Porter Jr. 25' 3PT  (7 PTS) (N. Jokic 7 AST),"[1629008, 203999]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,25.68,Made,7.0,N. Jokic,203999.0,7.0,,,,,,,,,,,,,,
598,PT04M01.00S,2021-10-23T03:06:40.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,94,85,2021-10-23T03:06:40Z,5890000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT04M01.00S,2021-10-23T03:08:48.3Z,4,REGULAR,substitution,out,[],1630170,,,1610612759,94,85,2021-10-23T03:09:24Z,5900000,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,
600,PT04M01.00S,2021-10-23T03:08:48.3Z,4,REGULAR,substitution,out,[],1629234,,,1610612759,94,85,2021-10-23T03:09:24Z,5910000,,,0,,SUB out: D. Eubanks,[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,
601,PT04M01.00S,2021-10-23T03:08:48.3Z,4,REGULAR,substitution,in,[],1627751,,,1610612759,94,85,2021-10-23T03:09:24Z,5920000,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,
602,PT04M01.00S,2021-10-23T03:08:48.3Z,4,REGULAR,substitution,in,[],1627749,,,1610612759,94,85,2021-10-23T03:09:24Z,5930000,,,0,,SUB in: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,
603,PT03M54.00S,2021-10-23T03:09:38.1Z,4,REGULAR,foul,personal,[],203999,,,1610612759,94,85,2021-10-23T03:09:50Z,5940000,,,0,,N. Jokic personal FOUL (4 PF),"[203999, 203926]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,200834.0,,,,4.0,0.0,McDermott,203926.0,,
605,PT03M50.00S,2021-10-23T03:10:02.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203932,,,1610612759,94,85,2021-10-23T03:10:10Z,5960000,,,0,,A. Gordon personal FOUL (4 PF) (White 2 FT),"[203932, 1628401]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,1627963.0,,,,4.0,0.0,White,1628401.0,,
607,PT03M50.00S,2021-10-23T03:10:29.4Z,4,REGULAR,freethrow,1 of 2,[],1628401,,,1610612759,94,86,2021-10-23T03:10:29Z,5980000,,,0,,D. White Free Throw 1 of 2 (12 PTS),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
608,PT03M50.00S,2021-10-23T03:10:29.8Z,4,REGULAR,substitution,out,[],1629022,,,1610612759,94,86,2021-10-23T03:10:33Z,5990000,,,0,,SUB out: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,
609,PT03M50.00S,2021-10-23T03:10:29.8Z,4,REGULAR,substitution,in,[],1629640,,,1610612759,94,86,2021-10-23T03:10:33Z,6000000,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
610,PT03M50.00S,2021-10-23T03:10:50.8Z,4,REGULAR,freethrow,2 of 2,[],1628401,,,1610612759,94,87,2021-10-23T03:10:50Z,6010000,,,0,,D. White Free Throw 2 of 2 (13 PTS),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
611,PT03M28.00S,2021-10-23T03:11:15.2Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],203999,13.87976346911958,49.01960784313725,1610612743,96,87,2021-10-23T03:11:21Z,6020000,5.0,78.0,1,left,N. Jokic 7' turnaround Hook (28 PTS),[203999],1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,7.82,Made,28.0,,,,,,,,,,,,,,,,,
612,PT03M26.00S,2021-10-23T03:11:22.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612759,96,87,2021-10-23T03:11:22Z,6030000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT03M17.00S,2021-10-23T03:13:04.4Z,4,REGULAR,3pt,Jump Shot,[],203926,92.06636005256242,4.901960784313726,1610612759,96,90,2021-10-23T03:13:09Z,6040000,-225.0,22.0,1,right,D. McDermott 3PT  (5 PTS) (D. White 8 AST),"[203926, 1628401]",1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,22.66,Made,5.0,D. White,1628401.0,8.0,,,,,,,,,,,,,,
615,PT03M03.00S,2021-10-23T03:13:21.0Z,4,REGULAR,foul,personal,[],1628401,,,1610612743,96,90,2021-10-23T03:13:34Z,6060000,,,0,,D. White personal FOUL (1 PF),"[1628401, 203115]",1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,2882.0,,,,1.0,0.0,Barton,203115.0,,
617,PT02M55.00S,2021-10-23T03:13:57.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,14.799605781865965,51.71568627450981,1610612743,98,90,2021-10-23T03:14:05Z,6080000,-9.0,87.0,1,left,N. Jokic 8' floating Jump Shot (30 PTS) (W. Barton 6 AST),"[203999, 203115]",1610612743.0,DEN,floating,,,Jokic,N. Jokic,,,,,8.7,Made,30.0,W. Barton,203115.0,6.0,,,,,,,,,,,,,,
619,PT02M44.00S,2021-10-23T03:14:08.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,88.12417871222075,57.107843137254896,1610612759,98,92,2021-10-23T03:14:15Z,6100000,36.0,59.0,1,right,D. Murray 6' driving finger roll Layup (15 PTS),[1627749],1610612759.0,SAS,driving finger roll,,,Murray,D. Murray,,,,,6.89,Made,15.0,,,,,,,,,,,,,,,,,
621,PT02M21.00S,2021-10-23T03:14:49.9Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,98,92,2021-10-23T03:14:49Z,6120000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT02M15.00S,2021-10-23T03:15:07.5Z,4,REGULAR,turnover,lost ball,[],1628420,,,1610612743,98,92,2021-10-23T03:15:16Z,6130000,,,0,,M. Morris lost ball TURNOVER (4 TO),"[1628420, 1628401]",1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,4.0,White,1628401.0,,,,,,
623,PT02M15.00S,2021-10-23T03:15:07.5Z,4,REGULAR,steal,,[],1628401,,,1610612759,98,92,2021-10-23T03:15:09Z,6140000,,,0,,D. White STEAL (2 STL),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,
624,PT02M06.00S,2021-10-23T03:15:16.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629640,89.96386333771353,57.84313725490197,1610612759,98,92,2021-10-23T03:15:24Z,6150000,39.0,42.0,1,right,MISS K. Johnson driving floating Shot,[1629640],1610612759.0,SAS,driving floating,,,Johnson,K. Johnson,,,,,5.73,Missed,,,,,,,,,,,,,,,,,,
626,PT02M01.00S,2021-10-23T03:15:21.3Z,4,REGULAR,rebound,offensive,[],1627751,,,1610612759,98,92,2021-10-23T03:15:24Z,6170000,,,0,,J. Poeltl REBOUND (Off:4 Def:4),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,624.0,8.0,4.0,4.0,,,,,,,,,,
627,PT01M56.00S,2021-10-23T03:15:27.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203932,,,1610612759,98,92,2021-10-23T03:15:45Z,6180000,,,0,,A. Gordon shooting personal FOUL (5 PF) (Johnson 2 FT),"[203932, 1629640]",1610612743.0,DEN,shooting,,,Gordon,A. Gordon,,,,,,,,,,,,,,,200834.0,,,,5.0,0.0,Johnson,1629640.0,,
629,PT01M56.00S,2021-10-23T03:15:56.3Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1629640,,,1610612759,98,92,2021-10-23T03:15:56Z,6200000,,,0,,MISS K. Johnson Free Throw 1 of 2,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,Missed,,,,,,,,,,,,,,,,,,
630,PT01M56.00S,2021-10-23T03:15:56.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,98,92,2021-10-23T03:15:56Z,6210000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,629.0,,,,,,,,,,,,,
631,PT01M56.00S,2021-10-23T03:16:10.4Z,4,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1629640,,,1610612759,98,93,2021-10-23T03:16:10Z,6220000,,,0,,K. Johnson Free Throw 2 of 2 (27 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,Made,27.0,,,,,,,,,,,,,,,,,
632,PT01M45.00S,2021-10-23T03:16:29.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,98,93,2021-10-23T03:16:29Z,6230000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT01M32.00S,2021-10-23T03:16:47.3Z,4,REGULAR,2pt,Jump Shot,[],203999,9.411957950065702,23.52941176470588,1610612743,100,93,2021-10-23T03:16:56Z,6240000,132.0,36.0,1,left,N. Jokic 13' turnaround fadeaway Jump Shot (32 PTS),[203999],1610612743.0,DEN,turnaround fadeaway,,,Jokic,N. Jokic,,,,,13.72,Made,32.0,,,,,,,,,,,,,,,,,
634,PT01M24.00S,2021-10-23T03:16:58.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,92.46057818659659,58.57843137254902,1610612759,100,93,2021-10-23T03:17:05Z,6250000,43.0,18.0,1,right,MISS D. Murray driving Layup,[1627749],1610612759.0,SAS,driving,,,Murray,D. Murray,,,,,4.67,Missed,,,,,,,,,,,,,,,,,,
635,PT01M22.00S,2021-10-23T03:17:00.5Z,4,REGULAR,rebound,defensive,[],203999,,,1610612743,100,93,2021-10-23T03:17:05Z,6260000,,,0,,N. Jokic REBOUND (Off:5 Def:11),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,634.0,16.0,11.0,5.0,,,,,,,,,,
636,PT01M21.00S,2021-10-23T03:17:04.5Z,4,REGULAR,foul,personal,[],1629640,,,1610612743,100,93,2021-10-23T03:17:33Z,6270000,,,0,,K. Johnson personal FOUL (3 PF),"[1629640, 203999]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,1627963.0,,,,3.0,0.0,Jokic,203999.0,,
638,PT01M12.00S,2021-10-23T03:17:42.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203115,8.360709592641262,45.83333333333333,1610612743,100,93,2021-10-23T03:17:50Z,6290000,21.0,26.0,1,left,MISS W. Barton driving Layup,[203115],1610612743.0,DEN,driving,,,Barton,W. Barton,,,,,3.34,Missed,,,,,,,,,,,,,,,,,,
639,PT01M11.00S,2021-10-23T03:17:43.0Z,4,REGULAR,rebound,defensive,[],203926,,,1610612759,100,93,2021-10-23T03:17:50Z,6300000,,,0,,D. McDermott REBOUND (Off:0 Def:3),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,638.0,3.0,3.0,0.0,,,,,,,,,,
