actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
277,PT01M00.00S,2021-11-19T02:59:24.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203932,94.40999984741211,50.0,1610612743,48,54,2021-11-19T02:59:24Z,2750000,0.0,0.0,1,right,A. Gordon putback DUNK (4 PTS),[203932],1610612743.0,DEN,putback,,,Gordon,A. Gordon,,,,,0.0,Made,,,,,4.0,,,,,,,,,,,,,
278,PT00M45.20S,2021-11-19T02:59:44.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203083,6.389618922470433,57.107843137254896,1610612755,48,56,2021-11-19T02:59:53Z,2760000,-36.0,8.0,1,left,A. Drummond reverse Layup (4 PTS) (S. Curry 4 AST),"[203083, 203552]",1610612755.0,PHI,reverse,,,Drummond,A. Drummond,,,,,3.63,Made,,,,,4.0,S. Curry,203552.0,4.0,,,,,,,,,,
280,PT00M30.30S,2021-11-19T03:00:02.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203999,92.06636005256242,58.82352941176471,1610612743,50,56,2021-11-19T03:00:09Z,2780000,44.0,22.0,1,right,N. Jokic driving Layup (27 PTS) (W. Barton 5 AST),"[203999, 203115]",1610612743.0,DEN,driving,,,Jokic,N. Jokic,,,,,4.93,Made,,,,,27.0,W. Barton,203115.0,5.0,,,,,,,,,,
282,PT00M30.30S,2021-11-19T03:00:04.0Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203083,,,1610612743,50,56,2021-11-19T03:00:12Z,2800000,,,0,,A. Drummond shooting personal FOUL (3 PF) (Jokic 1 FT),"[203083, 203999]",1610612755.0,PHI,shooting,,,Drummond,A. Drummond,,,,,,,,,,,,,,,1628951.0,,3.0,0.0,Jokic,203999.0,,,,
284,PT00M30.30S,2021-11-19T03:00:30.8Z,2,REGULAR,substitution,out,[],1627777,,,1610612743,50,56,2021-11-19T03:00:37Z,2820000,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,
285,PT00M30.30S,2021-11-19T03:00:30.8Z,2,REGULAR,substitution,in,[],1629003,,,1610612743,50,56,2021-11-19T03:00:37Z,2830000,,,0,,SUB in: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,
286,PT00M30.30S,2021-11-19T03:00:44.4Z,2,REGULAR,substitution,out,[],201145,,,1610612743,50,56,2021-11-19T03:00:53Z,2840000,,,0,,SUB out: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
287,PT00M30.30S,2021-11-19T03:00:44.4Z,2,REGULAR,substitution,in,[],1628408,,,1610612743,50,56,2021-11-19T03:00:53Z,2850000,,,0,,SUB in: P. Dozier,[1628408],1610612743.0,DEN,,,,Dozier,P. Dozier,,,,,,,,,,,,,,,,,,,,,,,,
288,PT00M30.30S,2021-11-19T03:01:08.5Z,2,REGULAR,freethrow,1 of 1,[],203999,,,1610612743,50,56,2021-11-19T03:01:08Z,2860000,,,0,,MISS N. Jokic Free Throw 1 of 1,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Missed,,,,,,,,,,,,,,,,,,
289,PT00M26.70S,2021-11-19T03:01:12.3Z,2,REGULAR,rebound,offensive,[],203932,,,1610612743,50,56,2021-11-19T03:01:12Z,2870000,,,0,,A. Gordon REBOUND (Off:2 Def:1),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,288.0,3.0,1.0,2.0,,,,,,,,,,,,,,
290,PT00M26.70S,2021-11-19T03:01:12.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203932,94.40999984741211,50.0,1610612743,50,56,2021-11-19T03:01:12Z,2880000,0.0,0.0,1,right,MISS A. Gordon putback DUNK,[203932],1610612743.0,DEN,putback,,,Gordon,A. Gordon,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
291,PT00M26.10S,2021-11-19T03:01:12.9Z,2,REGULAR,rebound,defensive,[],1630178,,,1610612755,50,56,2021-11-19T03:01:12Z,2890000,,,0,,T. Maxey REBOUND (Off:0 Def:2),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,290.0,2.0,2.0,0.0,,,,,,,,,,,,,,
292,PT00M10.00S,2021-11-19T03:01:29.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203552,7.5722733245729295,46.81372549019608,1610612755,50,58,2021-11-19T03:01:36Z,2900000,16.0,19.0,1,left,S. Curry driving finger roll Layup (12 PTS),[203552],1610612755.0,PHI,driving finger roll,,,Curry,S. Curry,,,,,2.45,Made,,,,,12.0,,,,,,,,,,,,,
293,PT00M02.30S,2021-11-19T03:01:44.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203115,89.83245729303549,49.50980392156863,1610612743,52,58,2021-11-19T03:01:54Z,2910000,-2.0,43.0,1,right,W. Barton driving floating Jump Shot (15 PTS),[203115],1610612743.0,DEN,driving floating,,,Barton,W. Barton,,,,,4.32,Made,,,,,15.0,,,,,,,,,,,,,
294,PT00M00.10S,2021-11-19T03:01:53.1Z,2,REGULAR,3pt,Jump Shot,[],1629003,60.00328515111695,51.470588235294116,1610612755,52,58,2021-11-19T03:03:07Z,2920000,-7.0,512.0,1,left,MISS S. Milton 51' running 3PT,[1629003],1610612755.0,PHI,running,,,Milton,S. Milton,,,,,51.16,Missed,,,,,,,,,,,,,,,,,,
295,PT00M00.10S,2021-11-19T03:01:53.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612755,52,58,2021-11-19T03:02:36Z,2930000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,294.0,,,,,,,,,,,,,,,,,
296,PT00M00.00S,2021-11-19T03:02:17.1Z,2,REGULAR,period,end,[],0,,,1610612755,52,58,2021-11-19T03:02:17Z,2940000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT12M00.00S,2021-11-19T03:17:03.4Z,3,REGULAR,substitution,out,['startperiod'],1628408,,,1610612755,52,58,2021-11-19T03:17:19Z,2950000,,,0,,SUB out: P. Dozier,[1628408],1610612743.0,DEN,,,,Dozier,P. Dozier,,,,,,,,,,,,,,,,,,,,,,,,
298,PT12M00.00S,2021-11-19T03:17:03.4Z,3,REGULAR,substitution,out,['startperiod'],1629003,,,1610612755,52,58,2021-11-19T03:17:19Z,2960000,,,0,,SUB out: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,
299,PT12M00.00S,2021-11-19T03:17:03.4Z,3,REGULAR,substitution,in,['startperiod'],201145,,,1610612755,52,58,2021-11-19T03:17:19Z,2970000,,,0,,SUB in: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
300,PT12M00.00S,2021-11-19T03:17:03.4Z,3,REGULAR,substitution,in,['startperiod'],1627777,,,1610612755,52,58,2021-11-19T03:17:19Z,2980000,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,
301,PT12M00.00S,2021-11-19T03:17:16.6Z,3,REGULAR,period,start,[],0,,,1610612743,52,58,2021-11-19T03:17:19Z,2990000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT11M41.00S,2021-11-19T03:17:34.9Z,3,REGULAR,2pt,Jump Shot,[],203999,7.5722733245729295,70.58823529411765,1610612743,52,58,2021-11-19T03:17:47Z,3000000,-103.0,19.0,1,left,MISS N. Jokic 10' turnaround fadeaway Shot - blocked,"[203999, 1630178]",1610612743.0,DEN,turnaround fadeaway,,,Jokic,N. Jokic,,,,,10.46,Missed,,,,,,,,,,,,,,,Maxey,1630178.0,,
303,PT11M41.00S,2021-11-19T03:17:34.9Z,3,REGULAR,block,,[],1630178,,,1610612743,52,58,2021-11-19T03:17:37Z,3010000,,,0,,T. Maxey BLOCK (1 BLK),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,
304,PT11M38.00S,2021-11-19T03:17:37.9Z,3,REGULAR,rebound,defensive,[],203083,,,1610612755,52,58,2021-11-19T03:17:47Z,3020000,,,0,,A. Drummond REBOUND (Off:0 Def:2),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,302.0,2.0,2.0,0.0,,,,,,,,,,,,,,
305,PT11M22.00S,2021-11-19T03:17:53.1Z,3,REGULAR,3pt,Jump Shot,[],1630178,71.82982917214193,75.24509803921569,1610612755,52,58,2021-11-19T03:17:59Z,3030000,126.0,212.0,1,right,MISS T. Maxey 24' pullup 3PT,[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,24.7,Missed,,,,,,,,,,,,,,,,,,
306,PT11M19.00S,2021-11-19T03:17:56.1Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,52,58,2021-11-19T03:17:59Z,3040000,,,0,,N. Jokic REBOUND (Off:1 Def:6),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,305.0,7.0,6.0,1.0,,,,,,,,,,,,,,
307,PT11M14.00S,2021-11-19T03:18:01.9Z,3,REGULAR,3pt,Jump Shot,[],1628420,25.57490144546649,83.57843137254902,1610612743,52,58,2021-11-19T03:18:09Z,3050000,-168.0,188.0,1,left,MISS M. Morris 25' 3PT,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,25.2,Missed,,,,,,,,,,,,,,,,,,
308,PT11M11.00S,2021-11-19T03:18:04.9Z,3,REGULAR,rebound,defensive,[],203552,,,1610612755,52,58,2021-11-19T03:18:09Z,3060000,,,0,,S. Curry REBOUND (Off:2 Def:3),[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,307.0,5.0,3.0,2.0,,,,,,,,,,,,,,
309,PT11M02.00S,2021-11-19T03:18:14.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,86.67871222076215,35.049019607843135,1610612755,52,60,2021-11-19T03:18:19Z,3070000,-75.0,73.0,1,right,T. Harris 10' driving floating Jump Shot (7 PTS) (G. Niang 3 AST),"[202699, 1627777]",1610612755.0,PHI,driving floating,,,Harris,T. Harris,,,,,10.43,Made,,,,,7.0,G. Niang,1627777.0,3.0,,,,,,,,,,
311,PT10M47.00S,2021-11-19T03:18:27.7Z,3,REGULAR,2pt,Jump Shot,[],203115,7.30946123521682,75.98039215686273,1610612743,52,60,2021-11-19T03:18:35Z,3090000,-130.0,16.0,1,left,MISS W. Barton 13' pullup Shot,[203115],1610612743.0,DEN,pullup,,,Barton,W. Barton,,,,,13.09,Missed,,,,,,,,,,,,,,,,,,
312,PT10M44.00S,2021-11-19T03:18:30.7Z,3,REGULAR,rebound,defensive,[],203552,,,1610612755,52,60,2021-11-19T03:18:35Z,3100000,,,0,,S. Curry REBOUND (Off:2 Def:4),[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,311.0,6.0,4.0,2.0,,,,,,,,,,,,,,
313,PT10M24.00S,2021-11-19T03:18:50.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202699,91.67214191852825,44.6078431372549,1610612755,52,60,2021-11-19T03:20:17Z,3110000,-27.0,26.0,1,right,MISS T. Harris driving reverse Layup,[202699],1610612755.0,PHI,driving reverse,,,Harris,T. Harris,,,,,3.73,Missed,,,,,,,,,,,,,,,,,,
315,PT10M22.00S,2021-11-19T03:18:52.7Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,52,60,2021-11-19T03:19:06Z,3130000,,,0,,N. Jokic REBOUND (Off:1 Def:7),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,313.0,8.0,7.0,1.0,,,,,,,,,,,,,,
316,PT10M18.00S,2021-11-19T03:18:59.7Z,3,REGULAR,foul,personal,[],202699,,,1610612743,52,60,2021-11-19T03:19:04Z,3140000,,,0,,T. Harris personal FOUL (1 PF),"[202699, 203999]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,1628951.0,,1.0,0.0,Jokic,203999.0,,,,
318,PT10M13.00S,2021-11-19T03:19:21.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,15.850854139290407,50.245098039215684,1610612743,52,60,2021-11-19T03:19:29Z,3160000,-1.0,96.0,1,left,MISS N. Jokic 9' pullup Shot,[203999],1610612743.0,DEN,pullup,,,Jokic,N. Jokic,,,,,9.65,Missed,,,,,,,,,,,,,,,,,,
319,PT10M11.00S,2021-11-19T03:19:23.3Z,3,REGULAR,rebound,defensive,[],202699,,,1610612755,52,60,2021-11-19T03:19:29Z,3170000,,,0,,T. Harris REBOUND (Off:0 Def:3),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,318.0,3.0,3.0,0.0,,,,,,,,,,,,,,
320,PT10M00.00S,2021-11-19T03:19:33.9Z,3,REGULAR,3pt,Jump Shot,[],1627777,92.9862023653088,2.941176470588235,1610612755,52,63,2021-11-19T03:19:49Z,3180000,-235.0,13.0,1,right,G. Niang 3PT  (8 PTS) (T. Maxey 2 AST),"[1627777, 1630178]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,23.57,Made,,,,,8.0,T. Maxey,1630178.0,2.0,,,,,,,,,,
322,PT09M42.00S,2021-11-19T03:19:59.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,52,63,2021-11-19T03:19:59Z,3200000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT09M29.00S,2021-11-19T03:20:17.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628420,7.703679369250986,45.588235294117645,1610612743,54,63,2021-11-19T03:20:23Z,3210000,22.0,20.0,1,left,M. Morris driving Layup (5 PTS),[1628420],1610612743.0,DEN,driving,,,Morris,M. Morris,,,,,2.97,Made,,,,,5.0,,,,,,,,,,,,,
324,PT09M05.00S,2021-11-19T03:20:40.7Z,3,REGULAR,3pt,Jump Shot,[],1627777,92.32917214191852,95.09803921568627,1610612755,54,63,2021-11-19T03:21:45Z,3220000,225.0,20.0,1,right,MISS G. Niang 3PT,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,22.64,Missed,,,,,,,,,,,,,,,,,,
325,PT09M03.00S,2021-11-19T03:20:42.7Z,3,REGULAR,rebound,defensive,[],203115,,,1610612743,54,63,2021-11-19T03:20:46Z,3230000,,,0,,W. Barton REBOUND (Off:0 Def:8),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,324.0,8.0,8.0,0.0,,,,,,,,,,,,,,
326,PT08M43.00S,2021-11-19T03:21:03.8Z,3,REGULAR,3pt,Jump Shot,[],203115,8.623521681997373,4.411764705882353,1610612743,57,63,2021-11-19T03:21:08Z,3240000,228.0,29.0,1,left,W. Barton 3PT  (18 PTS) (N. Jokic 6 AST),"[203115, 203999]",1610612743.0,DEN,,,,Barton,W. Barton,,,,,22.97,Made,,,,,18.0,N. Jokic,203999.0,6.0,,,,,,,,,,
328,PT08M29.00S,2021-11-19T03:21:20.7Z,3,REGULAR,foul,personal,['2freethrow'],1628420,,,1610612755,57,63,2021-11-19T03:21:41Z,3260000,,,0,,M. Morris shooting personal FOUL (2 PF) (Maxey 2 FT),"[1628420, 1630178]",1610612743.0,DEN,shooting,,,Morris,M. Morris,,,,,,,,,,,,,,,202053.0,,2.0,0.0,Maxey,1630178.0,,,,
330,PT08M29.00S,2021-11-19T03:21:48.6Z,3,REGULAR,freethrow,1 of 2,[],1630178,,,1610612755,57,63,2021-11-19T03:21:48Z,3280000,,,0,,MISS T. Maxey Free Throw 1 of 2,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,Missed,,,,,,,,,,,,,,,,,,
331,PT08M29.00S,2021-11-19T03:21:48.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,57,63,2021-11-19T03:21:48Z,3290000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,330.0,,,,,,,,,,,,,,,,,
332,PT08M29.00S,2021-11-19T03:22:04.6Z,3,REGULAR,freethrow,2 of 2,[],1630178,,,1610612755,57,64,2021-11-19T03:22:04Z,3300000,,,0,,T. Maxey Free Throw 2 of 2 (14 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,Made,,,,,14.0,,,,,,,,,,,,,
333,PT08M14.00S,2021-11-19T03:22:21.7Z,3,REGULAR,2pt,Jump Shot,[],203115,19.793035479632064,74.26470588235294,1610612743,57,64,2021-11-19T03:22:27Z,3310000,-121.0,134.0,1,left,MISS W. Barton 18' step back Shot,[203115],1610612743.0,DEN,step back,,,Barton,W. Barton,,,,,18.05,Missed,,,,,,,,,,,,,,,,,,
334,PT08M12.00S,2021-11-19T03:22:23.7Z,3,REGULAR,rebound,defensive,[],203083,,,1610612755,57,64,2021-11-19T03:22:27Z,3320000,,,0,,A. Drummond REBOUND (Off:0 Def:3),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,333.0,3.0,3.0,0.0,,,,,,,,,,,,,,
335,PT08M05.00S,2021-11-19T03:22:31.5Z,3,REGULAR,2pt,Jump Shot,[],203552,91.80354796320631,79.41176470588235,1610612755,57,66,2021-11-19T03:22:36Z,3330000,147.0,25.0,1,right,S. Curry 14' pullup Jump Shot (14 PTS),[203552],1610612755.0,PHI,pullup,,,Curry,S. Curry,,,,,14.91,Made,,,,,14.0,,,,,,,,,,,,,
336,PT08M03.00S,2021-11-19T03:22:38.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,57,66,2021-11-19T03:22:38Z,3340000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT07M46.00S,2021-11-19T03:25:40.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203932,5.863994743758213,49.50980392156863,1610612743,59,66,2021-11-19T03:25:47Z,3350000,2.0,3.0,1,left,A. Gordon DUNK (6 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,0.36,Made,,,,,6.0,,,,,,,,,,,,,
338,PT07M22.00S,2021-11-19T03:26:06.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,59,66,2021-11-19T03:26:06Z,3360000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT07M17.00S,2021-11-19T03:26:23.6Z,3,REGULAR,2pt,Jump Shot,[],1630178,72.22404730617609,31.862745098039213,1610612755,59,66,2021-11-19T03:26:28Z,3370000,-91.0,209.0,1,right,MISS T. Maxey 22' step back Shot,[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,22.75,Missed,,,,,,,,,,,,,,,,,,
340,PT07M15.00S,2021-11-19T03:26:25.6Z,3,REGULAR,rebound,defensive,[],1628420,,,1610612743,59,66,2021-11-19T03:26:28Z,3380000,,,0,,M. Morris REBOUND (Off:0 Def:3),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,339.0,3.0,3.0,0.0,,,,,,,,,,,,,,
341,PT07M12.00S,2021-11-19T03:26:29.3Z,3,REGULAR,2pt,Jump Shot,['fastbreak'],1628420,21.369908015768726,58.57843137254902,1610612743,61,66,2021-11-19T03:26:54Z,3390000,-43.0,148.0,1,left,M. Morris 15' running pullup Jump Shot (7 PTS),[1628420],1610612743.0,DEN,running pullup,,,Morris,M. Morris,,,,,15.45,Made,,,,,7.0,,,,,,,,,,,,,
342,PT06M55.00S,2021-11-19T03:26:45.7Z,3,REGULAR,2pt,Jump Shot,[],203552,84.31340341655716,30.88235294117647,1610612755,61,68,2021-11-19T03:26:50Z,3400000,-96.0,95.0,1,right,S. Curry 13' driving floating bank Jump Shot (16 PTS),[203552],1610612755.0,PHI,driving floating bank,,,Curry,S. Curry,,,,,13.48,Made,,,,,16.0,,,,,,,,,,,,,
343,PT06M35.00S,2021-11-19T03:27:05.9Z,3,REGULAR,2pt,Jump Shot,[],203932,16.507884362680684,20.588235294117645,1610612743,61,68,2021-11-19T03:27:11Z,3410000,147.0,103.0,1,left,MISS A. Gordon 17' Jump Shot,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,17.94,Missed,,,,,,,,,,,,,,,,,,
344,PT06M33.00S,2021-11-19T03:27:07.9Z,3,REGULAR,rebound,defensive,[],203083,,,1610612755,61,68,2021-11-19T03:27:11Z,3420000,,,0,,A. Drummond REBOUND (Off:0 Def:4),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,343.0,4.0,4.0,0.0,,,,,,,,,,,,,,
345,PT06M12.00S,2021-11-19T03:27:29.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,86.5473061760841,36.51960784313725,1610612755,61,70,2021-11-19T03:27:33Z,3430000,-67.0,74.0,1,right,T. Harris 10' driving floating Jump Shot (9 PTS) (S. Curry 5 AST),"[202699, 203552]",1610612755.0,PHI,driving floating,,,Harris,T. Harris,,,,,10.01,Made,,,,,9.0,S. Curry,203552.0,5.0,,,,,,,,,,
347,PT06M04.00S,2021-11-19T03:27:42.1Z,3,REGULAR,foul,personal,[],203552,,,1610612743,61,70,2021-11-19T03:28:42Z,3450000,,,0,,S. Curry personal FOUL (2 PF),"[203552, 203115]",1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,2003.0,,2.0,0.0,Barton,203115.0,,,,
351,PT06M04.00S,2021-11-19T03:28:13.7Z,3,REGULAR,foul,technical,['1freethrow'],2610,,,1610612743,61,70,2021-11-19T03:30:43Z,3490000,,,0,,TEAM foul technical,[2610],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,1628951.0,,,,,,,,,
359,PT06M04.00S,2021-11-19T03:28:13.7Z,3,REGULAR,foul,technical,['1freethrow'],2610,,,1610612743,61,70,2021-11-19T03:30:12Z,3492500,,,0,,TEAM foul technical,[2610],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,1628951.0,,,,,,,,,
443,PT06M04.00S,2021-11-19T03:28:13.7Z,3,REGULAR,ejection,other,[],2610,,,1610612743,61,70,2021-11-19T03:44:02Z,3496250,,,0,,Ejection,[2610],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,1628951.0,,,,,,,,,
352,PT06M04.00S,2021-11-19T03:28:13.8Z,3,REGULAR,freethrow,1 of 1,[],203552,,,1610612743,61,71,2021-11-19T03:44:14Z,3500000,,,0,,S. Curry technical Free Throw 1 of 1 (17 PTS),[203552],1610612755.0,PHI,technical,,,Curry,S. Curry,,,,,,Made,,,,,17.0,,,,,,,,,,,,,
444,PT06M04.00S,2021-11-19T03:28:50.0Z,3,REGULAR,freethrow,1 of 1,[],203552,,,1610612743,61,72,2021-11-19T03:44:28Z,3510000,,,0,,S. Curry technical Free Throw 1 of 1 (18 PTS),[203552],1610612755.0,PHI,technical,,,Curry,S. Curry,,,,,,Made,,,,,18.0,,,,,,,,,,,,,
354,PT06M04.00S,2021-11-19T03:29:26.3Z,3,REGULAR,substitution,out,[],203552,,,1610612743,61,72,2021-11-19T03:29:40Z,3520000,,,0,,SUB out: S. Curry,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,
355,PT06M04.00S,2021-11-19T03:29:26.3Z,3,REGULAR,substitution,in,[],1629003,,,1610612743,61,72,2021-11-19T03:29:40Z,3530000,,,0,,SUB in: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,
356,PT06M01.00S,2021-11-19T03:29:48.9Z,3,REGULAR,foul,personal,[],203083,,,1610612743,61,72,2021-11-19T03:29:53Z,3540000,,,0,,A. Drummond personal FOUL (4 PF),"[203083, 203999]",1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,1628951.0,,4.0,0.0,Jokic,203999.0,,,,
360,PT05M49.00S,2021-11-19T03:30:17.4Z,3,REGULAR,turnover,bad pass,[],203932,,,1610612743,61,72,2021-11-19T03:30:27Z,3560000,,,0,,A. Gordon bad pass TURNOVER (1 TO),"[203932, 1630178]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,1.0,,,,,,,Maxey,1630178.0
361,PT05M49.00S,2021-11-19T03:30:17.4Z,3,REGULAR,steal,,[],1630178,,,1610612755,61,72,2021-11-19T03:30:19Z,3570000,,,0,,T. Maxey STEAL (1 STL),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,
362,PT05M43.00S,2021-11-19T03:30:22.5Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1627777,71.04139290407359,25.245098039215684,1610612755,61,75,2021-11-19T03:31:27Z,3580000,-124.0,220.0,1,right,G. Niang 25' 3PT running pullup (11 PTS) (T. Maxey 3 AST),"[1627777, 1630178]",1610612755.0,PHI,running pullup,,,Niang,G. Niang,,,,,25.22,Made,,,,,11.0,T. Maxey,1630178.0,3.0,,,,,,,,,,
364,PT05M16.00S,2021-11-19T03:30:49.8Z,3,REGULAR,3pt,Jump Shot,[],203932,8.623521681997373,4.411764705882353,1610612743,64,75,2021-11-19T03:31:11Z,3600000,228.0,29.0,1,left,A. Gordon 3PT step back (9 PTS) (W. Barton 6 AST),"[203932, 203115]",1610612743.0,DEN,step back,,,Gordon,A. Gordon,,,,,22.97,Made,,,,,9.0,W. Barton,203115.0,6.0,,,,,,,,,,
366,PT04M56.00S,2021-11-19T03:31:09.8Z,3,REGULAR,3pt,Jump Shot,[],1629003,75.77201051248358,87.00980392156863,1610612755,64,78,2021-11-19T03:31:16Z,3620000,185.0,175.0,1,right,S. Milton 25' 3PT  (10 PTS) (A. Drummond 1 AST),"[1629003, 203083]",1610612755.0,PHI,,,,Milton,S. Milton,,,,,25.48,Made,,,,,10.0,A. Drummond,203083.0,1.0,,,,,,,,,,
368,PT04M42.00S,2021-11-19T03:31:29.1Z,3,REGULAR,foul,technical,['1freethrow'],202699,,,1610612743,64,78,2021-11-19T03:31:40Z,3640000,,,0,,T. Harris defensive-3-second technical FOUL (1 Tech),[202699],1610612755.0,PHI,defensive-3-second,,,Harris,T. Harris,,,,,,,,,,,,,,,202053.0,,1.0,1.0,,,,,,
369,PT04M42.00S,2021-11-19T03:31:44.7Z,3,REGULAR,freethrow,1 of 1,[],203115,,,1610612743,65,78,2021-11-19T03:31:44Z,3650000,,,0,,W. Barton technical Free Throw 1 of 1 (19 PTS),[203115],1610612743.0,DEN,technical,,,Barton,W. Barton,,,,,,Made,,,,,19.0,,,,,,,,,,,,,
370,PT04M42.00S,2021-11-19T03:31:46.0Z,3,REGULAR,substitution,out,[],201145,,,1610612743,65,78,2021-11-19T03:31:59Z,3660000,,,0,,SUB out: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
