actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value,jumpBallRecoverdPersonId
534,PT07M38.00S,2022-04-06T03:02:17.6Z,4,REGULAR,3pt,Jump Shot,[],1630538,25.706307490144546,13.23529411764706,1610612743,85,98,2022-04-06T03:02:56Z,5300000,184.0,189.0,1,left,MISS B. Hyland 26' 3PT,[1630538],1610612743.0,DEN,,,,,,,26.37,Missed,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,
535,PT07M34.00S,2022-04-06T03:02:21.6Z,4,REGULAR,rebound,defensive,[],1626196,,,1610612759,85,98,2022-04-06T03:02:24Z,5310000,,,0,,J. Richardson REBOUND (Off:0 Def:1),[1626196],1610612759.0,SAS,,,,,,,,,,Richardson,J. Richardson,,,,,,,,,534.0,1.0,1.0,0.0,,,,,,,
536,PT07M26.00S,2022-04-06T03:02:30.3Z,4,REGULAR,3pt,Jump Shot,[],1626196,91.93495400788436,3.6764705882352944,1610612759,85,101,2022-04-06T03:02:33Z,5320000,-232.0,23.0,1,right,J. Richardson 3PT  (15 PTS) (K. Johnson 3 AST),"[1626196, 1629640]",1610612759.0,SAS,,,,,,,23.28,Made,15.0,Richardson,J. Richardson,K. Johnson,1629640.0,3.0,,,,,,,,,,,,,,,,
538,PT07M13.00S,2022-04-06T03:02:44.6Z,4,REGULAR,foul,personal,['2freethrow'],1629022,,,1610612743,85,101,2022-04-06T03:02:52Z,5340000,,,0,,L. Walker IV shooting personal FOUL (1 PF) (Gordon 2 FT),"[1629022, 203932]",1610612759.0,SAS,shooting,,,,,,,,,Walker IV,L. Walker IV,,,,202027.0,1.0,0.0,Gordon,203932.0,,,,,,,,,,,
540,PT07M13.00S,2022-04-06T03:03:10.9Z,4,REGULAR,freethrow,1 of 2,[],203932,,,1610612743,85,101,2022-04-06T03:03:10Z,5360000,,,0,,MISS A. Gordon Free Throw 1 of 2,[203932],1610612743.0,DEN,,,,,,,,Missed,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,
541,PT07M13.00S,2022-04-06T03:03:10.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,85,101,2022-04-06T03:03:10Z,5370000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,540.0,,,,,,,,,,
542,PT07M13.00S,2022-04-06T03:03:11.9Z,4,REGULAR,substitution,out,[],1630538,,,1610612743,85,101,2022-04-06T03:03:17Z,5380000,,,0,,SUB out: B. Hyland,[1630538],1610612743.0,DEN,,,,,,,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,
543,PT07M13.00S,2022-04-06T03:03:11.9Z,4,REGULAR,substitution,out,[],1628380,,,1610612743,85,101,2022-04-06T03:03:17Z,5390000,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,,,,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,
544,PT07M13.00S,2022-04-06T03:03:11.9Z,4,REGULAR,substitution,in,[],203115,,,1610612743,85,101,2022-04-06T03:03:17Z,5400000,,,0,,SUB in: W. Barton,[203115],1610612743.0,DEN,,,,,,,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,
545,PT07M13.00S,2022-04-06T03:03:11.9Z,4,REGULAR,substitution,in,[],1627751,,,1610612743,85,101,2022-04-06T03:03:17Z,5410000,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,,,,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,
546,PT07M13.00S,2022-04-06T03:03:28.7Z,4,REGULAR,freethrow,2 of 2,[],203932,,,1610612743,86,101,2022-04-06T03:03:28Z,5420000,,,0,,A. Gordon Free Throw 2 of 2 (16 PTS),[203932],1610612743.0,DEN,,,,,,,,Made,16.0,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,
547,PT06M56.00S,2022-04-06T03:03:47.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629022,80.6340341655716,58.333333333333336,1610612759,86,101,2022-04-06T03:03:53Z,5430000,42.0,130.0,1,right,MISS L. Walker IV 13' pullup Shot,[1629022],1610612759.0,SAS,pullup,,,,,,13.6,Missed,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,
548,PT06M52.00S,2022-04-06T03:03:51.8Z,4,REGULAR,rebound,defensive,[],203999,,,1610612743,86,101,2022-04-06T03:03:53Z,5440000,,,0,,N. Jokic REBOUND (Off:0 Def:12),[203999],1610612743.0,DEN,,,,,,,,,,Jokic,N. Jokic,,,,,,,,,547.0,12.0,12.0,0.0,,,,,,,
549,PT06M35.00S,2022-04-06T03:04:08.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,11.645860709592641,47.05882352941176,1610612743,86,101,2022-04-06T03:04:11Z,5450000,15.0,57.0,1,left,MISS N. Jokic driving floating Shot,[203999],1610612743.0,DEN,driving floating,,,,,,5.89,Missed,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,
550,PT06M34.00S,2022-04-06T03:04:09.3Z,4,REGULAR,rebound,defensive,[],1626196,,,1610612759,86,101,2022-04-06T03:04:11Z,5460000,,,0,,J. Richardson REBOUND (Off:0 Def:2),[1626196],1610612759.0,SAS,,,,,,,,,,Richardson,J. Richardson,,,,,,,,,549.0,2.0,2.0,0.0,,,,,,,
551,PT06M26.00S,2022-04-06T03:04:17.9Z,4,REGULAR,turnover,bad pass,[],1626196,,,1610612759,86,101,2022-04-06T03:04:22Z,5470000,,,0,,J. Richardson bad pass TURNOVER (1 TO),"[1626196, 203999]",1610612759.0,SAS,,,,,,,,,,Richardson,J. Richardson,,,,,,,,,,,,,1.0,Jokic,203999.0,,,,
552,PT06M26.00S,2022-04-06T03:04:17.9Z,4,REGULAR,steal,,[],203999,,,1610612743,86,101,2022-04-06T03:04:19Z,5480000,,,0,,N. Jokic STEAL (2 STL),[203999],1610612743.0,DEN,,,,,,,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,
553,PT06M19.00S,2022-04-06T03:04:24.4Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628420,7.5722733245729295,44.6078431372549,1610612743,88,101,2022-04-06T03:04:33Z,5490000,27.0,19.0,1,left,M. Morris running finger roll Layup (4 PTS),[1628420],1610612743.0,DEN,running finger roll,,,,,,3.28,Made,4.0,Morris,M. Morris,,,,,,,,,,,,,,,,,,,
554,PT05M58.00S,2022-04-06T03:04:45.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630563,94.03745072273325,43.627450980392155,1610612759,88,101,2022-04-06T03:04:49Z,5500000,-32.0,4.0,1,right,MISS J. Primo driving reverse Layup,[1630563],1610612759.0,SAS,driving reverse,,,,,,3.21,Missed,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,
555,PT05M56.00S,2022-04-06T03:04:47.8Z,4,REGULAR,rebound,defensive,[],203932,,,1610612743,88,101,2022-04-06T03:04:49Z,5510000,,,0,,A. Gordon REBOUND (Off:2 Def:9),[203932],1610612743.0,DEN,,,,,,,,,,Gordon,A. Gordon,,,,,,,,,554.0,11.0,9.0,2.0,,,,,,,
556,PT05M43.00S,2022-04-06T03:05:01.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,14.799605781865965,51.9607843137255,1610612743,88,101,2022-04-06T03:05:04Z,5520000,-10.0,87.0,1,left,MISS N. Jokic 8' floating Shot,[203999],1610612743.0,DEN,floating,,,,,,8.72,Missed,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,
557,PT05M41.00S,2022-04-06T03:05:03.3Z,4,REGULAR,rebound,defensive,[],1627751,,,1610612759,88,101,2022-04-06T03:05:04Z,5530000,,,0,,J. Poeltl REBOUND (Off:0 Def:8),[1627751],1610612759.0,SAS,,,,,,,,,,Poeltl,J. Poeltl,,,,,,,,,556.0,8.0,8.0,0.0,,,,,,,
558,PT05M24.00S,2022-04-06T03:05:20.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630563,80.76544021024968,41.66666666666667,1610612759,88,101,2022-04-06T03:05:25Z,5540000,-42.0,128.0,1,right,MISS J. Primo 13' driving floating Shot,[1630563],1610612759.0,SAS,driving floating,,,,,,13.49,Missed,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,
559,PT05M21.00S,2022-04-06T03:05:23.4Z,4,REGULAR,rebound,defensive,[],203999,,,1610612743,88,101,2022-04-06T03:05:25Z,5550000,,,0,,N. Jokic REBOUND (Off:0 Def:13),[203999],1610612743.0,DEN,,,,,,,,,,Jokic,N. Jokic,,,,,,,,,558.0,13.0,13.0,0.0,,,,,,,
560,PT05M09.00S,2022-04-06T03:05:34.5Z,4,REGULAR,3pt,Jump Shot,[],203115,11.514454664914586,95.58823529411765,1610612743,88,101,2022-04-06T03:05:39Z,5560000,-228.0,56.0,1,left,MISS W. Barton 3PT,[203115],1610612743.0,DEN,,,,,,,23.46,Missed,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,
561,PT05M06.00S,2022-04-06T03:05:37.5Z,4,REGULAR,rebound,defensive,[],1629640,,,1610612759,88,101,2022-04-06T03:05:39Z,5570000,,,0,,K. Johnson REBOUND (Off:0 Def:6),[1629640],1610612759.0,SAS,,,,,,,,,,Johnson,K. Johnson,,,,,,,,,560.0,6.0,6.0,0.0,,,,,,,
562,PT04M55.00S,2022-04-06T03:05:49.2Z,4,REGULAR,foul,personal,['2freethrow'],203932,,,1610612759,88,101,2022-04-06T03:05:57Z,5580000,,,0,,A. Gordon shooting personal FOUL (1 PF) (Johnson 2 FT),"[203932, 1629640]",1610612743.0,DEN,shooting,,,,,,,,,Gordon,A. Gordon,,,,1204.0,1.0,0.0,Johnson,1629640.0,,,,,,,,,,,
564,PT04M55.00S,2022-04-06T03:06:22.4Z,4,REGULAR,freethrow,1 of 2,[],1629640,,,1610612759,88,102,2022-04-06T03:06:22Z,5600000,,,0,,K. Johnson Free Throw 1 of 2 (17 PTS),[1629640],1610612759.0,SAS,,,,,,,,Made,17.0,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,
565,PT04M55.00S,2022-04-06T03:06:23.1Z,4,REGULAR,substitution,out,[],1629022,,,1610612759,88,102,2022-04-06T03:06:31Z,5610000,,,0,,SUB out: L. Walker IV,[1629022],1610612759.0,SAS,,,,,,,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,
566,PT04M55.00S,2022-04-06T03:06:23.1Z,4,REGULAR,substitution,out,[],1626196,,,1610612759,88,102,2022-04-06T03:06:31Z,5620000,,,0,,SUB out: J. Richardson,[1626196],1610612759.0,SAS,,,,,,,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,
567,PT04M55.00S,2022-04-06T03:06:23.1Z,4,REGULAR,substitution,out,[],1630563,,,1610612759,88,102,2022-04-06T03:06:31Z,5630000,,,0,,SUB out: J. Primo,[1630563],1610612759.0,SAS,,,,,,,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,
568,PT04M55.00S,2022-04-06T03:06:23.1Z,4,REGULAR,substitution,in,[],1630170,,,1610612759,88,102,2022-04-06T03:06:31Z,5640000,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,,,,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,
569,PT04M55.00S,2022-04-06T03:06:23.1Z,4,REGULAR,substitution,in,[],1630200,,,1610612759,88,102,2022-04-06T03:06:31Z,5650000,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,,,,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,
570,PT04M55.00S,2022-04-06T03:06:23.1Z,4,REGULAR,substitution,in,[],1628966,,,1610612759,88,102,2022-04-06T03:06:31Z,5660000,,,0,,SUB in: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,,,,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,
571,PT04M55.00S,2022-04-06T03:06:45.6Z,4,REGULAR,freethrow,2 of 2,[],1629640,,,1610612759,88,103,2022-04-06T03:06:45Z,5670000,,,0,,K. Johnson Free Throw 2 of 2 (18 PTS),[1629640],1610612759.0,SAS,,,,,,,,Made,18.0,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,
572,PT04M46.00S,2022-04-06T03:07:01.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,8.754927726675426,47.794117647058826,1610612743,90,103,2022-04-06T03:07:05Z,5680000,11.0,30.0,1,left,N. Jokic driving floating Jump Shot (36 PTS),[203999],1610612743.0,DEN,driving floating,,,,,,3.18,Made,36.0,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,
573,PT04M35.00S,2022-04-06T03:07:12.1Z,4,REGULAR,2pt,Jump Shot,[],1630170,83.13074901445466,77.45098039215686,1610612759,90,103,2022-04-06T03:07:17Z,5690000,137.0,106.0,1,right,MISS D. Vassell 17' Jump Shot,[1630170],1610612759.0,SAS,,,,,,,17.35,Missed,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,
574,PT04M32.00S,2022-04-06T03:07:15.1Z,4,REGULAR,rebound,defensive,[],203999,,,1610612743,90,103,2022-04-06T03:07:17Z,5700000,,,0,,N. Jokic REBOUND (Off:0 Def:14),[203999],1610612743.0,DEN,,,,,,,,,,Jokic,N. Jokic,,,,,,,,,573.0,14.0,14.0,0.0,,,,,,,
575,PT04M20.00S,2022-04-06T03:07:26.7Z,4,REGULAR,3pt,Jump Shot,[],203999,30.436925098554536,34.55882352941176,1610612743,90,103,2022-04-06T03:07:32Z,5710000,77.0,234.0,1,left,MISS N. Jokic 24' 3PT,[203999],1610612743.0,DEN,,,,,,,24.6,Missed,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,
576,PT04M17.00S,2022-04-06T03:07:29.7Z,4,REGULAR,rebound,defensive,[],1629640,,,1610612759,90,103,2022-04-06T03:07:32Z,5720000,,,0,,K. Johnson REBOUND (Off:0 Def:7),[1629640],1610612759.0,SAS,,,,,,,,,,Johnson,K. Johnson,,,,,,,,,575.0,7.0,7.0,0.0,,,,,,,
577,PT04M00.00S,2022-04-06T03:07:46.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1627751,92.85479632063075,47.794117647058826,1610612759,90,105,2022-04-06T03:07:53Z,5730000,-11.0,15.0,1,right,J. Poeltl DUNK (8 PTS) (T. Jones 8 AST),"[1627751, 1630200]",1610612759.0,SAS,,,,,,,1.84,Made,8.0,Poeltl,J. Poeltl,T. Jones,1630200.0,8.0,,,,,,,,,,,,,,,,
580,PT03M50.00S,2022-04-06T03:08:11.7Z,4,REGULAR,foul,offensive,['inpenalty'],1628420,,,1610612743,90,105,2022-04-06T03:16:11Z,5760000,,,0,,M. Morris offensive FOUL (2 PF),"[1628420, 1630200]",1610612743.0,DEN,,,,,,,,,,Morris,M. Morris,,,,1204.0,2.0,0.0,Jones,1630200.0,,,,,,,,,,,
582,PT03M50.00S,2022-04-06T03:08:11.7Z,4,REGULAR,turnover,offensive foul,[],1628420,,,1610612743,90,105,2022-04-06T03:16:11Z,5780000,,,0,,M. Morris offensive foul TURNOVER (1 TO),[1628420],1610612743.0,DEN,,,,,,,,,,Morris,M. Morris,,,,1204.0,,,,,,,,,1.0,,,,,,
583,PT03M50.00S,2022-04-06T03:08:26.9Z,4,REGULAR,substitution,out,[],1628966,,,1610612759,90,105,2022-04-06T03:08:33Z,5790000,,,0,,SUB out: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,,,,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,
584,PT03M50.00S,2022-04-06T03:08:26.9Z,4,REGULAR,substitution,in,[],1626196,,,1610612759,90,105,2022-04-06T03:08:33Z,5800000,,,0,,SUB in: J. Richardson,[1626196],1610612759.0,SAS,,,,,,,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,
585,PT03M50.00S,2022-04-06T03:08:50.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628420,,,1610612759,90,105,2022-04-06T03:09:11Z,5810000,,,0,,M. Morris take personal FOUL (3 PF) (Poeltl 2 FT),"[1628420, 1627751]",1610612743.0,DEN,take,,,,,,,,,Morris,M. Morris,,,,1146.0,3.0,0.0,Poeltl,1627751.0,,,,,,,,,,,
587,PT03M50.00S,2022-04-06T03:08:58.9Z,4,REGULAR,substitution,out,[],1630200,,,1610612759,90,105,2022-04-06T03:09:05Z,5830000,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,,,,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,
588,PT03M50.00S,2022-04-06T03:08:58.9Z,4,REGULAR,substitution,in,[],1630563,,,1610612759,90,105,2022-04-06T03:09:05Z,5840000,,,0,,SUB in: J. Primo,[1630563],1610612759.0,SAS,,,,,,,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,
589,PT03M50.00S,2022-04-06T03:09:29.4Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1627751,,,1610612759,90,106,2022-04-06T03:10:06Z,5850000,,,0,,J. Poeltl Free Throw 1 of 2 (9 PTS),[1627751],1610612759.0,SAS,,,,,,,,Made,9.0,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,
590,PT03M50.00S,2022-04-06T03:09:29.4Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1627751,,,1610612759,90,106,2022-04-06T03:10:06Z,5860000,,,0,,MISS J. Poeltl Free Throw 2 of 2,[1627751],1610612759.0,SAS,,,,,,,,Missed,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,
591,PT03M47.00S,2022-04-06T03:09:32.4Z,4,REGULAR,rebound,defensive,[],203932,,,1610612743,90,106,2022-04-06T03:10:06Z,5870000,,,0,,A. Gordon REBOUND (Off:2 Def:10),[203932],1610612743.0,DEN,,,,,,,,,,Gordon,A. Gordon,,,,,,,,,590.0,12.0,10.0,2.0,,,,,,,
592,PT03M35.00S,2022-04-06T03:10:03.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203932,18.2161629434954,37.00980392156863,1610612743,90,106,2022-04-06T03:10:10Z,5880000,65.0,119.0,1,left,MISS A. Gordon 13' turnaround fadeaway Shot,[203932],1610612743.0,DEN,turnaround fadeaway,,,,,,13.53,Missed,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,
593,PT03M35.00S,2022-04-06T03:10:05.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612743,90,106,2022-04-06T03:10:05Z,5890000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,592.0,,,,,,,,,,
594,PT03M35.00S,2022-04-06T03:10:06.1Z,4,REGULAR,substitution,out,[],1630563,,,1610612743,90,106,2022-04-06T03:10:11Z,5900000,,,0,,SUB out: J. Primo,[1630563],1610612759.0,SAS,,,,,,,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,
595,PT03M35.00S,2022-04-06T03:10:06.1Z,4,REGULAR,substitution,in,[],1630200,,,1610612743,90,106,2022-04-06T03:10:11Z,5910000,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,,,,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,
596,PT03M26.00S,2022-04-06T03:10:31.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628420,21.23850197109067,91.42156862745098,1610612743,90,106,2022-04-06T03:10:37Z,5920000,-207.0,147.0,1,left,MISS M. Morris 25' 3PT,[1628420],1610612743.0,DEN,,,,,,,25.4,Missed,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,
597,PT03M22.00S,2022-04-06T03:10:35.5Z,4,REGULAR,rebound,offensive,[],203999,,,1610612743,90,106,2022-04-06T03:10:37Z,5930000,,,0,,N. Jokic REBOUND (Off:1 Def:14),[203999],1610612743.0,DEN,,,,,,,,,,Jokic,N. Jokic,,,,,,,,,596.0,15.0,14.0,1.0,,,,,,,
598,PT03M17.00S,2022-04-06T03:10:39.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203999,10.726018396846255,44.11764705882353,1610612743,90,106,2022-04-06T03:11:57Z,5940000,29.0,48.0,1,left,MISS N. Jokic driving floating bank Shot,[203999],1610612743.0,DEN,driving floating bank,,,,,,5.65,Missed,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,
599,PT03M14.00S,2022-04-06T03:10:42.5Z,4,REGULAR,rebound,offensive,[],203999,,,1610612743,90,106,2022-04-06T03:10:48Z,5950000,,,0,,N. Jokic REBOUND (Off:2 Def:14),[203999],1610612743.0,DEN,,,,,,,,,,Jokic,N. Jokic,,,,,,,,,598.0,16.0,14.0,2.0,,,,,,,
600,PT03M14.00S,2022-04-06T03:10:42.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,5.590000152587891,50.0,1610612743,90,106,2022-04-06T03:10:42Z,5960000,0.0,0.0,1,left,MISS N. Jokic tip Layup,[203999],1610612743.0,DEN,tip,,,,,,0.0,Missed,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,
601,PT03M14.00S,2022-04-06T03:10:43.0Z,4,REGULAR,rebound,defensive,[],1630200,,,1610612759,90,106,2022-04-06T03:10:43Z,5970000,,,0,,T. Jones REBOUND (Off:0 Def:4),[1630200],1610612759.0,SAS,,,,,,,,,,Jones,T. Jones,,,,,,,,,600.0,4.0,4.0,0.0,,,,,,,
602,PT03M09.00S,2022-04-06T03:10:47.9Z,4,REGULAR,3pt,Jump Shot,[],1626196,75.24638633377135,10.53921568627451,1610612759,90,109,2022-04-06T03:12:18Z,5980000,-197.0,180.0,1,right,J. Richardson 26' 3PT  (18 PTS) (T. Jones 9 AST),"[1626196, 1630200]",1610612759.0,SAS,,,,,,,26.72,Made,18.0,Richardson,J. Richardson,T. Jones,1630200.0,9.0,,,,,,,,,,,,,,,,
604,PT03M08.00S,2022-04-06T03:10:54.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612743,90,109,2022-04-06T03:10:54Z,6000000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT02M59.00S,2022-04-06T03:12:32.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,9.674770039421814,37.745098039215684,1610612743,92,109,2022-04-06T03:12:40Z,6010000,61.0,38.0,1,left,N. Jokic 7' turnaround bank Jump Shot (38 PTS) (W. Barton 6 AST),"[203999, 203115]",1610612743.0,DEN,turnaround bank,,,,,,7.23,Made,38.0,Jokic,N. Jokic,W. Barton,203115.0,6.0,,,,,,,,,,,,,,,,
607,PT02M59.00S,2022-04-06T03:12:35.3Z,4,REGULAR,foul,personal,['1freethrow'],1629640,,,1610612743,92,109,2022-04-06T03:12:44Z,6030000,,,0,,K. Johnson shooting personal FOUL (4 PF) (Jokic 1 FT),"[1629640, 203999]",1610612759.0,SAS,shooting,,,,,,,,,Johnson,K. Johnson,,,,202027.0,4.0,0.0,Jokic,203999.0,,,,,,,,,,,
609,PT02M59.00S,2022-04-06T03:12:56.3Z,4,REGULAR,freethrow,1 of 1,[],203999,,,1610612743,93,109,2022-04-06T03:12:56Z,6050000,,,0,,N. Jokic Free Throw 1 of 1 (39 PTS),[203999],1610612743.0,DEN,,,,,,,,Made,39.0,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,
610,PT02M49.00S,2022-04-06T03:13:12.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203115,,,1610612759,93,109,2022-04-06T03:14:06Z,6060000,,,0,,W. Barton take personal FOUL (1 PF) (Poeltl 2 FT),"[203115, 1627751]",1610612743.0,DEN,take,,,,,,,,,Barton,W. Barton,,,,1204.0,1.0,0.0,Poeltl,1627751.0,,,,,,,,,,,
612,PT02M49.00S,2022-04-06T03:13:51.2Z,4,REGULAR,freethrow,1 of 2,[],1627751,,,1610612759,93,110,2022-04-06T03:13:51Z,6080000,,,0,,J. Poeltl Free Throw 1 of 2 (10 PTS),[1627751],1610612759.0,SAS,,,,,,,,Made,10.0,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,
613,PT02M49.00S,2022-04-06T03:14:07.9Z,4,REGULAR,freethrow,2 of 2,[],1627751,,,1610612759,93,111,2022-04-06T03:14:07Z,6090000,,,0,,J. Poeltl Free Throw 2 of 2 (11 PTS),[1627751],1610612759.0,SAS,,,,,,,,Made,11.0,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,
614,PT02M38.00S,2022-04-06T03:14:22.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,10.200394218134035,41.911764705882355,1610612743,95,111,2022-04-06T03:14:26Z,6100000,40.0,43.0,1,left,N. Jokic Jump Shot (41 PTS) (M. Morris 3 AST),"[203999, 1628420]",1610612743.0,DEN,,,,,,,5.93,Made,41.0,Jokic,N. Jokic,M. Morris,1628420.0,3.0,,,,,,,,,,,,,,,,
616,PT02M33.00S,2022-04-06T03:14:31.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628420,,,1610612759,95,111,2022-04-06T03:14:38Z,6120000,,,0,,M. Morris take personal FOUL (4 PF) (Poeltl 2 FT),"[1628420, 1627751]",1610612743.0,DEN,take,,,,,,,,,Morris,M. Morris,,,,1204.0,4.0,0.0,Poeltl,1627751.0,,,,,,,,,,,
618,PT02M33.00S,2022-04-06T03:15:08.7Z,4,REGULAR,freethrow,1 of 2,[],1627751,,,1610612759,95,111,2022-04-06T03:15:08Z,6140000,,,0,,MISS J. Poeltl Free Throw 1 of 2,[1627751],1610612759.0,SAS,,,,,,,,Missed,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,
619,PT02M33.00S,2022-04-06T03:15:08.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,95,111,2022-04-06T03:15:08Z,6150000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,618.0,,,,,,,,,,
620,PT02M33.00S,2022-04-06T03:15:27.4Z,4,REGULAR,freethrow,2 of 2,[],1627751,,,1610612759,95,112,2022-04-06T03:15:27Z,6160000,,,0,,J. Poeltl Free Throw 2 of 2 (12 PTS),[1627751],1610612759.0,SAS,,,,,,,,Made,12.0,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,
621,PT02M20.00S,2022-04-06T03:15:42.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203932,6.258212877792378,48.77450980392157,1610612743,97,112,2022-04-06T03:15:51Z,6170000,6.0,6.0,1,left,A. Gordon cutting DUNK (18 PTS) (A. Rivers 1 AST),"[203932, 203085]",1610612743.0,DEN,cutting,,,,,,0.88,Made,18.0,Gordon,A. Gordon,A. Rivers,203085.0,1.0,,,,,,,,,,,,,,,,
623,PT02M19.00S,2022-04-06T03:15:48.2Z,4,REGULAR,stoppage,other,[],0,,,1610612759,97,112,2022-04-06T03:15:48Z,6190000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
