actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
469,PT00M47.70S,2022-02-09T03:46:57.3Z,3,REGULAR,3pt,Jump Shot,[],203944,67.49342969776609,49.754901960784316,1610612752,108,92,2022-02-09T03:47:01Z,4590000,-1.0,253.0,1,right,J. Randle 25' 3PT  (28 PTS) (A. Burks 2 AST),"[203944, 202692]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,25.31,Made,,,,,28.0,A. Burks,202692.0,2.0,,,,,,,,,,
471,PT00M26.90S,2022-02-09T03:47:20.7Z,3,REGULAR,foul,personal,['3freethrow'],201959,,,1610612743,108,92,2022-02-09T03:50:13Z,4610000,,,0,,T. Gibson shooting personal FOUL (5 PF) (Green 3 FT),"[201959, 203210]",1610612752.0,NYK,shooting,,,Gibson,T. Gibson,,,,,,,,,,,,,,,201246.0,,,,5.0,0.0,Green,203210.0,,
473,PT00M26.90S,2022-02-09T03:47:40.3Z,3,REGULAR,foul,technical,['1freethrow'],201959,,,1610612743,108,92,2022-02-09T03:47:48Z,4630000,,,0,,T. Gibson technical FOUL (1 Tech),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,201246.0,,,,5.0,1.0,,,,
474,PT00M26.90S,2022-02-09T03:47:53.8Z,3,REGULAR,freethrow,1 of 1,[],1630538,,,1610612743,109,92,2022-02-09T03:47:53Z,4640000,,,0,,B. Hyland technical Free Throw 1 of 1 (17 PTS),[1630538],1610612743.0,DEN,technical,,,Hyland,B. Hyland,,,,,,Made,,,,,17.0,,,,,,,,,,,,,
475,PT00M26.90S,2022-02-09T03:48:15.5Z,3,REGULAR,freethrow,1 of 3,[],203210,,,1610612743,109,92,2022-02-09T03:49:45Z,4650000,,,0,,MISS J. Green Free Throw 1 of 3,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,Missed,,,,,,,,,,,,,,,,,,
476,PT00M26.90S,2022-02-09T03:48:15.5Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612743,109,92,2022-02-09T03:49:45Z,4660000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,475.0,,,,,,,,,,,,,,,,,
477,PT00M26.90S,2022-02-09T03:48:15.5Z,3,REGULAR,freethrow,2 of 3,[],203210,,,1610612743,110,92,2022-02-09T03:49:45Z,4670000,,,0,,J. Green Free Throw 2 of 3 (16 PTS),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,Made,,,,,16.0,,,,,,,,,,,,,
478,PT00M26.90S,2022-02-09T03:48:34.2Z,3,REGULAR,substitution,out,[],203115,,,1610612743,110,92,2022-02-09T03:48:48Z,4680000,,,0,,SUB out: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,
479,PT00M26.90S,2022-02-09T03:48:34.2Z,3,REGULAR,substitution,out,[],203932,,,1610612743,110,92,2022-02-09T03:48:48Z,4690000,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,
480,PT00M26.90S,2022-02-09T03:48:34.2Z,3,REGULAR,substitution,out,[],1629628,,,1610612743,110,92,2022-02-09T03:48:48Z,4700000,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,
481,PT00M26.90S,2022-02-09T03:48:34.2Z,3,REGULAR,substitution,out,[],203095,,,1610612743,110,92,2022-02-09T03:48:48Z,4710000,,,0,,SUB out: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,
482,PT00M26.90S,2022-02-09T03:48:34.2Z,3,REGULAR,substitution,out,[],203944,,,1610612743,110,92,2022-02-09T03:48:48Z,4720000,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,
483,PT00M26.90S,2022-02-09T03:48:34.2Z,3,REGULAR,substitution,out,[],201959,,,1610612743,110,92,2022-02-09T03:48:48Z,4730000,,,0,,SUB out: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,
484,PT00M26.90S,2022-02-09T03:48:34.2Z,3,REGULAR,substitution,in,[],1627854,,,1610612743,110,92,2022-02-09T03:48:48Z,4740000,,,0,,SUB in: B. Forbes,[1627854],1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,
485,PT00M26.90S,2022-02-09T03:48:34.2Z,3,REGULAR,substitution,in,[],1628432,,,1610612743,110,92,2022-02-09T03:48:48Z,4750000,,,0,,SUB in: D. Reed,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,,,,,
486,PT00M26.90S,2022-02-09T03:48:34.2Z,3,REGULAR,substitution,in,[],1630167,,,1610612743,110,92,2022-02-09T03:48:48Z,4760000,,,0,,SUB in: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,
487,PT00M26.90S,2022-02-09T03:48:34.2Z,3,REGULAR,substitution,in,[],1630579,,,1610612743,110,92,2022-02-09T03:48:48Z,4770000,,,0,,SUB in: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,
488,PT00M26.90S,2022-02-09T03:48:34.2Z,3,REGULAR,substitution,in,[],1629629,,,1610612743,110,92,2022-02-09T03:48:48Z,4780000,,,0,,SUB in: C. Reddish,[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,
489,PT00M26.90S,2022-02-09T03:48:34.2Z,3,REGULAR,substitution,in,[],1630193,,,1610612743,110,92,2022-02-09T03:48:48Z,4790000,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,
490,PT00M26.90S,2022-02-09T03:48:15.5Z,3,REGULAR,freethrow,3 of 3,[],203210,,,1610612743,111,92,2022-02-09T03:49:45Z,4800000,,,0,,J. Green Free Throw 3 of 3 (17 PTS),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,Made,,,,,17.0,,,,,,,,,,,,,
491,PT00M06.70S,2022-02-09T03:49:17.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203210,,,1610612752,111,92,2022-02-09T03:49:25Z,4810000,,,0,,J. Green shooting personal FOUL (2 PF) (Reddish 2 FT),"[203210, 1629629]",1610612743.0,DEN,shooting,,,Green,J. Green,,,,,,,,,,,,,,,201246.0,,,,2.0,0.0,Reddish,1629629.0,,
493,PT00M06.70S,2022-02-09T03:49:41.6Z,3,REGULAR,freethrow,1 of 2,[],1629629,,,1610612752,111,93,2022-02-09T03:49:41Z,4830000,,,0,,C. Reddish Free Throw 1 of 2 (1 PTS),[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
494,PT00M06.70S,2022-02-09T03:49:53.0Z,3,REGULAR,freethrow,2 of 2,[],1629629,,,1610612752,111,94,2022-02-09T03:49:53Z,4840000,,,0,,C. Reddish Free Throw 2 of 2 (2 PTS),[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
495,PT00M01.40S,2022-02-09T03:50:03.9Z,3,REGULAR,turnover,traveling,[],1630538,,,1610612743,111,94,2022-02-09T03:50:09Z,4850000,,,0,,B. Hyland traveling TURNOVER (1 TO),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,201246.0,1.0,,,,,,,,
496,PT00M00.00S,2022-02-09T03:50:32.6Z,3,REGULAR,period,end,[],0,,,1610612752,111,94,2022-02-09T03:50:32Z,4860000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT12M00.00S,2022-02-09T03:53:00.1Z,4,REGULAR,period,start,[],0,,,1610612743,111,94,2022-02-09T03:53:02Z,4870000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT11M37.00S,2022-02-09T03:53:22.8Z,4,REGULAR,3pt,Jump Shot,[],1627854,26.10052562417871,14.705882352941178,1610612743,111,94,2022-02-09T03:53:27Z,4880000,176.0,193.0,1,left,MISS B. Forbes 26' 3PT,[1627854],1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,26.14,Missed,,,,,,,,,,,,,,,,,,
499,PT11M33.00S,2022-02-09T03:53:26.8Z,4,REGULAR,rebound,defensive,[],1630579,,,1610612752,111,94,2022-02-09T03:53:27Z,4890000,,,0,,J. Sims REBOUND (Off:2 Def:1),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,498.0,3.0,1.0,2.0,,,,,,,,,,,,,,
500,PT11M23.00S,2022-02-09T03:53:37.8Z,4,REGULAR,turnover,traveling,[],1630167,,,1610612752,111,94,2022-02-09T03:53:49Z,4900000,,,0,,O. Toppin traveling TURNOVER (1 TO),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,1148.0,1.0,,,,,,,,
501,PT11M10.00S,2022-02-09T03:54:01.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203210,30.831143232588698,32.84313725490196,1610612743,114,94,2022-02-09T03:54:05Z,4910000,86.0,237.0,1,left,J. Green 25' 3PT  (20 PTS) (B. Forbes 2 AST),"[203210, 1627854]",1610612743.0,DEN,,,,Green,J. Green,,,,,25.23,Made,,,,,20.0,B. Forbes,1627854.0,2.0,,,,,,,,,,
503,PT10M51.00S,2022-02-09T03:54:20.0Z,4,REGULAR,3pt,Jump Shot,[],202692,69.46452036793693,78.43137254901961,1610612752,114,94,2022-02-09T03:55:16Z,4930000,142.0,235.0,1,right,MISS A. Burks 27' pullup 3PT,[202692],1610612752.0,NYK,pullup,,,Burks,A. Burks,,,,,27.42,Missed,,,,,,,,,,,,,,,,,,
504,PT10M48.00S,2022-02-09T03:54:23.0Z,4,REGULAR,rebound,offensive,[],1629629,,,1610612752,114,94,2022-02-09T03:54:26Z,4940000,,,0,,C. Reddish REBOUND (Off:1 Def:0),[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,503.0,1.0,0.0,1.0,,,,,,,,,,,,,,
505,PT10M44.00S,2022-02-09T03:54:27.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630167,72.35545335085413,75.49019607843137,1610612752,114,94,2022-02-09T03:54:31Z,4950000,127.0,207.0,1,right,MISS O. Toppin 24' 3PT,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,24.35,Missed,,,,,,,,,,,,,,,,,,
506,PT10M42.00S,2022-02-09T03:54:29.1Z,4,REGULAR,rebound,defensive,[],1628432,,,1610612743,114,94,2022-02-09T03:54:31Z,4960000,,,0,,D. Reed REBOUND (Off:0 Def:2),[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,505.0,2.0,2.0,0.0,,,,,,,,,,,,,,
507,PT10M37.00S,2022-02-09T03:54:34.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628432,30.831143232588698,34.55882352941176,1610612743,114,94,2022-02-09T03:55:47Z,4970000,77.0,237.0,1,left,MISS D. Reed 24' running pullup 3PT,[1628432],1610612743.0,DEN,running pullup,,,Reed,D. Reed,,,,,24.95,Missed,,,,,,,,,,,,,,,,,,
508,PT10M33.00S,2022-02-09T03:54:38.3Z,4,REGULAR,rebound,defensive,[],1630167,,,1610612752,114,94,2022-02-09T03:54:41Z,4980000,,,0,,O. Toppin REBOUND (Off:0 Def:2),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,507.0,2.0,2.0,0.0,,,,,,,,,,,,,,
510,PT10M25.00S,2022-02-09T03:54:50.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,85.49605781865965,38.72549019607843,1610612752,114,96,2022-02-09T03:55:06Z,5000000,-56.0,84.0,1,right,I. Quickley 10' driving floating Jump Shot (2 PTS),[1630193],1610612752.0,NYK,driving floating,,,Quickley,I. Quickley,,,,,10.1,Made,,,,,2.0,,,,,,,,,,,,,
511,PT10M25.00S,2022-02-09T03:55:00.4Z,4,REGULAR,foul,personal,['1freethrow'],1627854,,,1610612752,114,96,2022-02-09T03:55:10Z,5010000,,,0,,B. Forbes shooting personal FOUL (2 PF) (Quickley 1 FT),"[1627854, 1630193]",1610612743.0,DEN,shooting,,,Forbes,B. Forbes,,,,,,,,,,,,,,,1148.0,,,,2.0,0.0,Quickley,1630193.0,,
513,PT10M25.00S,2022-02-09T03:55:20.6Z,4,REGULAR,freethrow,1 of 1,[],1630193,,,1610612752,114,97,2022-02-09T03:55:20Z,5030000,,,0,,I. Quickley Free Throw 1 of 1 (3 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
514,PT10M08.00S,2022-02-09T03:55:39.1Z,4,REGULAR,3pt,Jump Shot,[],1630192,5.995400788436268,95.58823529411765,1610612743,114,97,2022-02-09T03:55:44Z,5040000,-228.0,4.0,1,left,MISS Z. Nnaji 3PT,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,22.79,Missed,,,,,,,,,,,,,,,,,,
515,PT10M04.00S,2022-02-09T03:55:43.1Z,4,REGULAR,rebound,defensive,[],1630193,,,1610612752,114,97,2022-02-09T03:55:44Z,5050000,,,0,,I. Quickley REBOUND (Off:1 Def:1),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,514.0,2.0,1.0,1.0,,,,,,,,,,,,,,
516,PT10M01.00S,2022-02-09T03:55:45.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630167,93.11760840998686,54.41176470588235,1610612752,114,97,2022-02-09T03:55:53Z,5060000,22.0,12.0,1,right,MISS O. Toppin running alley-oop Layup,[1630167],1610612752.0,NYK,running alley-oop,,,Toppin,O. Toppin,,,,,2.52,Missed,,,,,,,,,,,,,,,,,,
517,PT09M59.00S,2022-02-09T03:55:47.7Z,4,REGULAR,rebound,defensive,[],1630538,,,1610612743,114,97,2022-02-09T03:55:53Z,5070000,,,0,,B. Hyland REBOUND (Off:0 Def:4),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,516.0,4.0,4.0,0.0,,,,,,,,,,,,,,
518,PT09M49.00S,2022-02-09T03:55:58.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630538,10.726018396846255,40.44117647058824,1610612743,114,97,2022-02-09T03:56:11Z,5080000,48.0,48.0,1,left,MISS B. Hyland 6' driving floating Shot,[1630538],1610612743.0,DEN,driving floating,,,Hyland,B. Hyland,,,,,6.8,Missed,,,,,,,,,,,,,,,,,,
519,PT09M49.00S,2022-02-09T03:55:58.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612743,114,97,2022-02-09T03:56:11Z,5090000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,518.0,,,,,,,,,,,,,,,,,
520,PT09M49.00S,2022-02-09T03:56:03.9Z,4,REGULAR,foul,personal,[],1630167,,,1610612743,114,97,2022-02-09T03:56:08Z,5100000,,,0,,O. Toppin loose ball personal FOUL (1 PF),"[1630167, 1630192]",1610612752.0,NYK,loose ball,,,Toppin,O. Toppin,,,,,,,,,,,,,,,1148.0,,,,1.0,0.0,Nnaji,1630192.0,,
522,PT09M49.00S,2022-02-09T03:56:10.4Z,4,REGULAR,substitution,out,[],1628432,,,1610612743,114,97,2022-02-09T03:56:13Z,5120000,,,0,,SUB out: D. Reed,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,,,,,
523,PT09M49.00S,2022-02-09T03:56:10.4Z,4,REGULAR,substitution,in,[],203115,,,1610612743,114,97,2022-02-09T03:56:13Z,5130000,,,0,,SUB in: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,
524,PT09M43.00S,2022-02-09T03:56:29.9Z,4,REGULAR,foul,personal,[],202692,,,1610612743,114,97,2022-02-09T03:56:57Z,5140000,,,0,,A. Burks personal FOUL (2 PF),"[202692, 1630538]",1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,1627964.0,,,,2.0,0.0,Hyland,1630538.0,,
526,PT09M32.00S,2022-02-09T03:56:54.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627854,11.645860709592641,48.77450980392157,1610612743,114,97,2022-02-09T03:57:01Z,5160000,6.0,57.0,1,left,MISS B. Forbes driving floating Shot,[1627854],1610612743.0,DEN,driving floating,,,Forbes,B. Forbes,,,,,5.73,Missed,,,,,,,,,,,,,,,,,,
527,PT09M30.00S,2022-02-09T03:56:56.7Z,4,REGULAR,rebound,defensive,[],202692,,,1610612752,114,97,2022-02-09T03:56:56Z,5170000,,,0,,A. Burks REBOUND (Off:0 Def:1),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,526.0,1.0,1.0,0.0,,,,,,,,,,,,,,
528,PT09M24.00S,2022-02-09T03:57:04.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202692,79.97700394218134,37.5,1610612752,114,99,2022-02-09T03:57:10Z,5180000,-62.0,136.0,1,right,A. Burks 14' driving floating Jump Shot (7 PTS) (I. Quickley 2 AST),"[202692, 1630193]",1610612752.0,NYK,driving floating,,,Burks,A. Burks,,,,,14.94,Made,,,,,7.0,I. Quickley,1630193.0,2.0,,,,,,,,,,
530,PT09M24.00S,2022-02-09T03:57:07.5Z,4,REGULAR,foul,personal,['1freethrow'],1627854,,,1610612752,114,99,2022-02-09T03:57:14Z,5200000,,,0,,B. Forbes shooting personal FOUL (3 PF) (Burks 1 FT),"[1627854, 202692]",1610612743.0,DEN,shooting,,,Forbes,B. Forbes,,,,,,,,,,,,,,,1148.0,,,,3.0,0.0,Burks,202692.0,,
532,PT09M24.00S,2022-02-09T03:57:28.3Z,4,REGULAR,freethrow,1 of 1,[],202692,,,1610612752,114,100,2022-02-09T03:57:28Z,5220000,,,0,,A. Burks Free Throw 1 of 1 (8 PTS),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
533,PT08M59.00S,2022-02-09T03:57:56.9Z,4,REGULAR,3pt,Jump Shot,[],1630538,22.158344283837057,11.029411764705882,1610612743,117,100,2022-02-09T03:58:02Z,5230000,195.0,156.0,1,left,B. Hyland 24' 3PT  (20 PTS) (J. Green 2 AST),"[1630538, 203210]",1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,24.95,Made,,,,,20.0,J. Green,203210.0,2.0,,,,,,,,,,
535,PT08M44.00S,2022-02-09T03:58:13.8Z,4,REGULAR,foul,personal,[],203210,,,1610612752,117,100,2022-02-09T03:58:36Z,5250000,,,0,,J. Green personal FOUL (3 PF),"[203210, 1630193]",1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,1627964.0,,,,3.0,0.0,Quickley,1630193.0,,
537,PT08M36.00S,2022-02-09T03:58:33.3Z,4,REGULAR,turnover,lost ball,[],1629629,,,1610612752,117,100,2022-02-09T03:58:39Z,5270000,,,0,,C. Reddish lost ball TURNOVER (1 TO),"[1629629, 1630192]",1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,1.0,Nnaji,1630192.0,,,,,,
538,PT08M36.00S,2022-02-09T03:58:33.3Z,4,REGULAR,steal,,[],1630192,,,1610612743,117,100,2022-02-09T03:58:34Z,5280000,,,0,,Z. Nnaji STEAL (2 STL),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,
539,PT08M36.00S,2022-02-09T03:58:38.2Z,4,REGULAR,foul,personal,[],1630167,,,1610612743,117,100,2022-02-09T03:59:11Z,5290000,,,0,,O. Toppin take personal FOUL (2 PF),"[1630167, 1630192]",1610612752.0,NYK,take,,,Toppin,O. Toppin,,,,,,,,,,,,,,,201246.0,,,,2.0,0.0,Nnaji,1630192.0,,
541,PT08M21.00S,2022-02-09T03:59:09.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627854,9.543363994743759,42.8921568627451,1610612743,117,100,2022-02-09T04:00:00Z,5310000,36.0,37.0,1,left,MISS B. Forbes driving finger roll Layup,[1627854],1610612743.0,DEN,driving finger roll,,,Forbes,B. Forbes,,,,,5.14,Missed,,,,,,,,,,,,,,,,,,
542,PT08M18.00S,2022-02-09T03:59:12.8Z,4,REGULAR,rebound,defensive,[],1630167,,,1610612752,117,100,2022-02-09T03:59:15Z,5320000,,,0,,O. Toppin REBOUND (Off:0 Def:3),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,541.0,3.0,3.0,0.0,,,,,,,,,,,,,,
543,PT08M13.00S,2022-02-09T03:59:17.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,89.17542706964521,59.80392156862745,1610612752,117,102,2022-02-09T03:59:23Z,5330000,49.0,49.0,1,right,I. Quickley 6' driving floating Jump Shot (5 PTS),[1630193],1610612752.0,NYK,driving floating,,,Quickley,I. Quickley,,,,,6.95,Made,,,,,5.0,,,,,,,,,,,,,
544,PT07M49.00S,2022-02-09T03:59:43.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630538,8.886333771353483,46.568627450980394,1610612743,117,102,2022-02-09T03:59:52Z,5340000,17.0,31.0,1,left,MISS B. Hyland driving Layup - blocked,"[1630538, 202692]",1610612743.0,DEN,driving,,,Hyland,B. Hyland,,,,,3.55,Missed,,,,,,,,,,,,,,,,,Burks,202692.0
545,PT07M49.00S,2022-02-09T03:59:43.0Z,4,REGULAR,block,,[],202692,,,1610612743,117,102,2022-02-09T03:59:45Z,5350000,,,0,,A. Burks BLOCK (1 BLK),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,
546,PT07M49.00S,2022-02-09T03:59:43.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612743,117,102,2022-02-09T03:59:52Z,5360000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,544.0,,,,,,,,,,,,,,,,,
555,PT07M49.00S,2022-02-09T03:59:52.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,117,102,2022-02-09T04:00:57Z,5365000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT07M45.00S,2022-02-09T04:00:01.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1627854,5.732588699080158,4.411764705882353,1610612743,120,102,2022-02-09T04:00:09Z,5370000,228.0,1.0,1,left,B. Forbes 3PT  (6 PTS) (B. Hyland 3 AST),"[1627854, 1630538]",1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,22.79,Made,,,,,6.0,B. Hyland,1630538.0,3.0,,,,,,,,,,
549,PT07M39.00S,2022-02-09T04:00:07.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629629,72.09264126149803,80.3921568627451,1610612752,120,102,2022-02-09T04:00:13Z,5390000,152.0,210.0,1,right,MISS C. Reddish 25' pullup 3PT,[1629629],1610612752.0,NYK,pullup,,,Reddish,C. Reddish,,,,,25.91,Missed,,,,,,,,,,,,,,,,,,
550,PT07M39.00S,2022-02-09T04:00:07.1Z,4,REGULAR,rebound,defensive,[],1627854,,,1610612743,120,102,2022-02-09T04:00:13Z,5400000,,,0,,B. Forbes REBOUND (Off:0 Def:2),[1627854],1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,,,549.0,2.0,2.0,0.0,,,,,,,,,,,,,,
551,PT07M23.00S,2022-02-09T04:00:24.4Z,4,REGULAR,turnover,bad pass,[],1627854,,,1610612743,120,102,2022-02-09T04:00:32Z,5410000,,,0,,B. Forbes bad pass TURNOVER (1 TO),"[1627854, 1630167]",1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,1.0,Toppin,1630167.0,,,,,,
552,PT07M23.00S,2022-02-09T04:00:24.4Z,4,REGULAR,steal,,[],1630167,,,1610612752,120,102,2022-02-09T04:00:29Z,5420000,,,0,,O. Toppin STEAL (1 STL),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,
553,PT07M16.00S,2022-02-09T04:00:30.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202692,92.19776609724047,48.03921568627451,1610612752,120,104,2022-02-09T04:00:38Z,5430000,-10.0,21.0,1,right,A. Burks running DUNK (10 PTS) (O. Toppin 1 AST),"[202692, 1630167]",1610612752.0,NYK,running,,,Burks,A. Burks,,,,,2.3,Made,,,,,10.0,O. Toppin,1630167.0,1.0,,,,,,,,,,
556,PT06M49.00S,2022-02-09T04:00:57.3Z,4,REGULAR,3pt,Jump Shot,[],1630192,27.151773981603156,18.38235294117647,1610612743,120,104,2022-02-09T04:01:03Z,5450000,158.0,203.0,1,left,MISS Z. Nnaji 25' 3PT,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,25.71,Missed,,,,,,,,,,,,,,,,,,
557,PT06M47.00S,2022-02-09T04:00:59.3Z,4,REGULAR,rebound,defensive,[],202692,,,1610612752,120,104,2022-02-09T04:01:03Z,5460000,,,0,,A. Burks REBOUND (Off:0 Def:2),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,556.0,2.0,2.0,0.0,,,,,,,,,,,,,,
558,PT06M31.00S,2022-02-09T04:01:16.4Z,4,REGULAR,3pt,Jump Shot,[],1630167,92.06636005256242,3.9215686274509802,1610612752,120,107,2022-02-09T04:01:20Z,5470000,-230.0,22.0,1,right,O. Toppin 3PT  (11 PTS) (I. Quickley 3 AST),"[1630167, 1630193]",1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,23.15,Made,,,,,11.0,I. Quickley,1630193.0,3.0,,,,,,,,,,
560,PT06M29.00S,2022-02-09T04:01:22.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,120,107,2022-02-09T04:01:22Z,5490000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT06M29.00S,2022-02-09T04:03:26.3Z,4,REGULAR,substitution,out,[],203210,,,1610612743,120,107,2022-02-09T04:03:59Z,5500000,,,0,,SUB out: J. Green,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
