actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
415,PT06M48.00S,2025-04-05T00:35:41.3Z,3,REGULAR,3pt,Jump Shot,[],1642275,31.61957950065703,26.225490196078432,1610612766,56,77,2025-04-05T00:40:20Z,4110000,False,119.0,245.0,1,left,MISS T. Salaün 27' pullup 3PT,[1642275],1610612766.0,CHA,pullup,,,Salaün,T. Salaün,,,,,Above the Break 3,24+ Right Center,27.21,Missed,,,,,,,,,,,,,,,,,,
416,PT06M48.00S,2025-04-05T00:35:41.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612758,56,77,2025-04-05T00:35:46Z,4120000,False,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Above the Break 3,24+ Right Center,,,415.0,,,,,,,,,,,,,,,,,
418,PT06M27.00S,2025-04-05T00:36:12.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1627734,93.24901445466492,50.245098039215684,1610612758,56,79,2025-04-05T00:36:17Z,4140000,False,1.0,11.0,1,right,D. Sabonis driving DUNK (20 PTS),[1627734],1610612758.0,SAC,driving,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,1.11,Made,,,,,20.0,,,,,,,,,,,,,
419,PT06M01.00S,2025-04-05T00:36:39.3Z,3,REGULAR,3pt,Jump Shot,[],1629610,31.488173455978973,30.392156862745097,1610612766,59,79,2025-04-05T00:41:02Z,4150000,False,98.0,243.0,1,left,D. Jeffries 26' 3PT pullup (4 PTS) (T. Salaün 2 AST),"[1629610, 1642275]",1610612766.0,CHA,pullup,,,Jeffries,D. Jeffries,,,,,Above the Break 3,24+ Right Center,26.25,Made,,,,,4.0,,,T. Salaün,1642275.0,2.0,,,,,,,,
420,PT05M37.00S,2025-04-05T00:37:03.5Z,3,REGULAR,3pt,Jump Shot,[],1631099,74.72076215505913,13.725490196078432,1610612758,59,79,2025-04-05T00:37:09Z,4160000,False,-181.0,185.0,1,right,MISS K. Murray 25' 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,25.92,Missed,,,,,,,,,,,,,,,,,,
421,PT05M34.00S,2025-04-05T00:37:06.5Z,3,REGULAR,rebound,defensive,[],1642354,,,1610612766,59,79,2025-04-05T00:37:09Z,4170000,False,,,0,,K. Simpson REBOUND (Off:0 Def:1),[1642354],1610612766.0,CHA,,,,Simpson,K. Simpson,,,,,Above the Break 3,24+ Left Center,,,420.0,1.0,1.0,0.0,,,,,,,,,,,,,,
422,PT05M31.00S,2025-04-05T00:37:09.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1631217,6.389618922470433,49.50980392156863,1610612766,61,79,2025-04-05T00:37:16Z,4180000,False,2.0,8.0,1,left,M. Diabaté running alley-oop DUNK (10 PTS) (K. Simpson 2 AST),"[1631217, 1642354]",1610612766.0,CHA,running alley-oop,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,0.8,Made,,,,,10.0,,,K. Simpson,1642354.0,2.0,,,,,,,,
424,PT05M17.00S,2025-04-05T00:37:25.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,93.51182654402102,45.588235294117645,1610612758,61,79,2025-04-05T00:44:43Z,4200000,False,-22.0,8.0,1,right,MISS D. Sabonis Layup,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,2.37,Missed,,,,,,,,,,,,,,,,,,
425,PT05M16.00S,2025-04-05T00:37:26.8Z,3,REGULAR,rebound,offensive,[],1627734,,,1610612758,61,79,2025-04-05T00:44:43Z,4210000,False,,,0,,D. Sabonis REBOUND (Off:6 Def:4),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,424.0,10.0,4.0,6.0,,,,,,,,,,,,,,
426,PT05M15.00S,2025-04-05T00:37:28.0Z,3,REGULAR,foul,personal,['2freethrow'],1629610,,,1610612758,61,79,2025-04-05T00:37:50Z,4220000,False,,,0,,D. Jeffries shooting personal FOUL (2 PF) (Sabonis 2 FT),"[1629610, 1627734]",1610612766.0,CHA,shooting,,,Jeffries,D. Jeffries,,,,,Restricted Area,0-8 Center,,,,,,,,1627963.0,,,,,2.0,0.0,Sabonis,1627734.0,,,,
428,PT05M15.00S,2025-04-05T00:37:57.8Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1627734,,,1610612758,61,80,2025-04-05T00:37:57Z,4240000,False,,,0,,D. Sabonis Free Throw 1 of 2 (21 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Made,,,,,21.0,,,,,,,,,,,,,
429,PT05M15.00S,2025-04-05T00:38:00.7Z,3,REGULAR,substitution,out,[],201942,,,1610612758,61,80,2025-04-05T00:38:11Z,4250000,False,,,0,,SUB out: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT05M15.00S,2025-04-05T00:38:00.7Z,3,REGULAR,substitution,out,[],1631165,,,1610612758,61,80,2025-04-05T00:38:11Z,4260000,False,,,0,,SUB out: K. Ellis,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT05M15.00S,2025-04-05T00:38:00.7Z,3,REGULAR,substitution,in,[],1628370,,,1610612758,61,80,2025-04-05T00:38:11Z,4270000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT05M15.00S,2025-04-05T00:38:00.7Z,3,REGULAR,substitution,in,[],1642269,,,1610612758,61,80,2025-04-05T00:38:11Z,4280000,False,,,0,,SUB in: D. Carter,[1642269],1610612758.0,SAC,,,,Carter,D. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT05M15.00S,2025-04-05T00:38:28.1Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1627734,,,1610612758,61,81,2025-04-05T00:38:28Z,4290000,False,,,0,,D. Sabonis Free Throw 2 of 2 (22 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Made,,,,,22.0,,,,,,,,,,,,,
436,PT05M00.00S,2025-04-05T00:38:56.5Z,3,REGULAR,foul,offensive,[],1631217,,,1610612766,61,81,2025-04-05T00:39:32Z,4320000,False,,,0,,M. Diabaté offensive FOUL (3 PF),"[1631217, 1642269]",1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Mid-Range,8-16 Center,,,,,,,,1627964.0,,,,,3.0,0.0,Carter,1642269.0,,,,
438,PT05M00.00S,2025-04-05T00:38:56.5Z,3,REGULAR,turnover,offensive foul,[],1631217,,,1610612766,61,81,2025-04-05T00:38:56Z,4340000,False,,,0,,M. Diabaté offensive foul TURNOVER (2 TO),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Mid-Range,8-16 Center,,,,,,,,1627964.0,2.0,,,,,,,,,,,
439,PT05M00.00S,2025-04-05T00:39:09.3Z,3,REGULAR,substitution,out,[],203552,,,1610612758,61,81,2025-04-05T00:39:15Z,4350000,False,,,0,,SUB out: S. Curry,[203552],1610612766.0,CHA,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT05M00.00S,2025-04-05T00:39:09.3Z,3,REGULAR,substitution,in,[],1631301,,,1610612758,61,81,2025-04-05T00:39:15Z,4360000,False,,,0,,SUB in: J. Sims,[1631301],1610612766.0,CHA,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT04M45.00S,2025-04-05T00:39:24.1Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",203897,93.11760840998686,49.26470588235294,1610612758,61,81,2025-04-05T00:46:14Z,4370000,False,-4.0,12.0,1,right,MISS Z. LaVine Hook,[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,1.27,Missed,,,,,,,,,,,,,,,,,,
442,PT04M43.00S,2025-04-05T00:39:26.1Z,3,REGULAR,rebound,defensive,[],1631217,,,1610612766,61,81,2025-04-05T00:46:14Z,4380000,False,,,0,,M. Diabaté REBOUND (Off:3 Def:3),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,,,441.0,6.0,3.0,3.0,,,,,,,,,,,,,,
443,PT04M31.00S,2025-04-05T00:39:38.8Z,3,REGULAR,3pt,Jump Shot,[],1631301,5.075558475689881,2.696078431372549,1610612766,64,81,2025-04-05T00:40:00Z,4390000,False,237.0,-5.0,1,left,J. Sims 3PT  (5 PTS) (K. Simpson 3 AST),"[1631301, 1642354]",1610612766.0,CHA,,,,Sims,J. Sims,,,,,Right Corner 3,24+ Right,23.65,Made,,,,,5.0,,,K. Simpson,1642354.0,3.0,,,,,,,,
445,PT04M14.00S,2025-04-05T00:39:54.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,92.85479632063075,49.50980392156863,1610612758,64,81,2025-04-05T00:40:03Z,4410000,False,-2.0,15.0,1,right,MISS D. Sabonis Layup,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,1.49,Missed,,,,,,,,,,,,,,,,,,
446,PT04M14.00S,2025-04-05T00:39:54.9Z,3,REGULAR,rebound,offensive,[],1627734,,,1610612758,64,81,2025-04-05T00:40:03Z,4420000,False,,,0,,D. Sabonis REBOUND (Off:7 Def:4),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,445.0,11.0,4.0,7.0,,,,,,,,,,,,,,
447,PT04M11.00S,2025-04-05T00:39:58.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627734,94.40999984741211,50.0,1610612758,64,83,2025-04-05T00:39:58Z,4430000,False,0.0,0.0,1,right,D. Sabonis tip Layup (24 PTS),[1627734],1610612758.0,SAC,tip,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,24.0,,,,,,,,,,,,,
448,PT04M07.00S,2025-04-05T00:40:06.7Z,3,REGULAR,foul,offensive,[],1631301,,,1610612766,64,83,2025-04-05T00:41:19Z,4440000,False,,,0,,J. Sims offensive FOUL (2 PF),"[1631301, 1642269]",1610612766.0,CHA,,,,Sims,J. Sims,,,,,Mid-Range,16-24 Center,,,,,,,,1627964.0,,,,,2.0,0.0,Carter,1642269.0,,,,
450,PT04M07.00S,2025-04-05T00:40:06.7Z,3,REGULAR,turnover,offensive foul,[],1631301,,,1610612766,64,83,2025-04-05T00:40:06Z,4460000,False,,,0,,J. Sims offensive foul TURNOVER (2 TO),[1631301],1610612766.0,CHA,,,,Sims,J. Sims,,,,,Mid-Range,16-24 Center,,,,,,,,1627964.0,2.0,,,,,,,,,,,
451,PT04M07.00S,2025-04-05T00:40:14.8Z,3,REGULAR,substitution,out,[],1631099,,,1610612758,64,83,2025-04-05T00:40:17Z,4470000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT04M07.00S,2025-04-05T00:40:14.8Z,3,REGULAR,substitution,in,[],1626168,,,1610612758,64,83,2025-04-05T00:40:17Z,4480000,False,,,0,,SUB in: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT04M07.00S,2025-04-05T00:40:14.8Z,3,REGULAR,substitution,out,[],1642354,,,1610612758,64,83,2025-04-05T00:40:22Z,4490000,False,,,0,,SUB out: K. Simpson,[1642354],1610612766.0,CHA,,,,Simpson,K. Simpson,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT04M07.00S,2025-04-05T00:40:14.8Z,3,REGULAR,substitution,in,[],1628970,,,1610612758,64,83,2025-04-05T00:40:22Z,4500000,False,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT03M42.00S,2025-04-05T00:40:54.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628370,85.23324572930355,48.77450980392157,1610612758,64,85,2025-04-05T00:48:24Z,4510000,False,-6.0,86.0,1,right,M. Monk 8' driving floating Jump Shot (17 PTS) (D. Sabonis 7 AST),"[1628370, 1627734]",1610612758.0,SAC,driving floating,,,Monk,M. Monk,,,,,In The Paint (Non-RA),8-16 Center,8.65,Made,,,,,17.0,,,D. Sabonis,1627734.0,7.0,,,,,,,,
457,PT03M24.00S,2025-04-05T00:41:13.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628970,6.783837056504599,51.470588235294116,1610612766,66,85,2025-04-05T00:48:44Z,4530000,False,-7.0,11.0,1,left,M. Bridges driving DUNK (15 PTS),[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,1.35,Made,,,,,15.0,,,,,,,,,,,,,
459,PT03M00.00S,2025-04-05T00:41:58.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,66,85,2025-04-05T00:46:02Z,4550000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT03M00.00S,2025-04-05T00:42:19.2Z,3,REGULAR,substitution,out,[],1629610,,,1610612758,66,85,2025-04-05T00:46:02Z,4570000,False,,,0,,SUB out: D. Jeffries,[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT03M00.00S,2025-04-05T00:42:19.2Z,3,REGULAR,substitution,out,[],1627734,,,1610612758,66,85,2025-04-05T00:46:02Z,4580000,False,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT03M00.00S,2025-04-05T00:42:19.2Z,3,REGULAR,substitution,in,[],201959,,,1610612758,66,85,2025-04-05T00:46:02Z,4590000,False,,,0,,SUB in: T. Gibson,[201959],1610612766.0,CHA,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT03M00.00S,2025-04-05T00:42:19.2Z,3,REGULAR,substitution,in,[],202685,,,1610612758,66,85,2025-04-05T00:46:02Z,4600000,False,,,0,,SUB in: J. Valančiūnas,[202685],1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT02M57.00S,2025-04-05T00:45:04.0Z,3,REGULAR,2pt,Jump Shot,[],203897,74.72076215505913,41.66666666666667,1610612758,66,85,2025-04-05T00:50:12Z,4610000,False,-42.0,185.0,1,right,MISS Z. LaVine 18' fadeaway Shot,[203897],1610612758.0,SAC,fadeaway,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Center,18.97,Missed,,,,,,,,,,,,,,,,,,
466,PT02M56.00S,2025-04-05T00:45:05.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612758,66,85,2025-04-05T00:50:12Z,4620000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Mid-Range,16-24 Center,,,465.0,,,,,,,,,,,,,,,,,
467,PT02M56.00S,2025-04-05T00:45:09.1Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612758,66,85,2025-04-05T00:46:58Z,4630000,False,,,0,,SAC shot clock Team TURNOVER,[],1610612758.0,SAC,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,2530.0,,,,,,,,,,,,
468,PT02M56.00S,2025-04-05T00:45:21.0Z,3,REGULAR,foul,personal,[],1642269,,,1610612766,66,85,2025-04-05T00:45:26Z,4640000,False,,,0,,D. Carter personal FOUL (5 PF),"[1642269, 1631301]",1610612758.0,SAC,,,,Carter,D. Carter,,,,,Above the Break 3,24+ Left Center,,,,,,,,1627964.0,,,,,5.0,0.0,Sims,1631301.0,,,,
471,PT02M37.00S,2025-04-05T00:45:57.6Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1631217,14.799605781865965,51.9607843137255,1610612766,66,85,2025-04-05T00:51:06Z,4660000,False,-10.0,87.0,1,left,MISS M. Diabaté 8' turnaround Hook,[1631217],1610612766.0,CHA,turnaround,,,Diabaté,M. Diabaté,,,,,In The Paint (Non-RA),8-16 Center,8.72,Missed,,,,,,,,,,,,,,,,,,
472,PT02M35.00S,2025-04-05T00:45:59.7Z,3,REGULAR,rebound,defensive,[],202685,,,1610612758,66,85,2025-04-05T00:45:59Z,4670000,False,,,0,,J. Valančiūnas REBOUND (Off:1 Def:2),[202685],1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),8-16 Center,,,471.0,3.0,2.0,1.0,,,,,,,,,,,,,,
473,PT02M16.00S,2025-04-05T00:46:19.4Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1642269,92.32917214191852,43.38235294117647,1610612758,66,85,2025-04-05T00:46:26Z,4680000,False,-33.0,20.0,1,right,MISS D. Carter Hook,[1642269],1610612758.0,SAC,,,,Carter,D. Carter,,,,,Restricted Area,0-8 Center,3.85,Missed,,,,,,,,,,,,,,,,,,
474,PT02M16.00S,2025-04-05T00:46:19.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612766,66,85,2025-04-05T00:46:26Z,4690000,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Restricted Area,0-8 Center,,,473.0,,,,,,,,,,,,,,,,,
475,PT02M16.00S,2025-04-05T00:46:23.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202685,,,1610612766,66,85,2025-04-05T00:46:32Z,4700000,False,,,0,,J. Valančiūnas loose ball personal FOUL (2 PF) (Gibson 2 FT),"[202685, 201959]",1610612758.0,SAC,loose ball,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,,,,,,,,1627963.0,,,,,2.0,0.0,Gibson,201959.0,,,,
477,PT02M16.00S,2025-04-05T00:47:01.4Z,3,REGULAR,freethrow,1 of 2,[],201959,,,1610612766,66,85,2025-04-05T00:47:01Z,4720000,False,,,0,,MISS T. Gibson Free Throw 1 of 2,[201959],1610612766.0,CHA,,,,Gibson,T. Gibson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
478,PT02M16.00S,2025-04-05T00:47:01.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,66,85,2025-04-05T00:47:01Z,4730000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,477.0,,,,,,,,,,,,,,,,,
479,PT02M16.00S,2025-04-05T00:47:02.9Z,3,REGULAR,substitution,out,[],203897,,,1610612766,66,85,2025-04-05T00:47:07Z,4740000,False,,,0,,SUB out: Z. LaVine,[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT02M16.00S,2025-04-05T00:47:02.9Z,3,REGULAR,substitution,in,[],201942,,,1610612766,66,85,2025-04-05T00:47:07Z,4750000,False,,,0,,SUB in: D. DeRozan,[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT02M16.00S,2025-04-05T00:47:01.4Z,3,REGULAR,freethrow,2 of 2,[],201959,,,1610612766,66,85,2025-04-05T00:47:26Z,4760000,False,,,0,,MISS T. Gibson Free Throw 2 of 2,[201959],1610612766.0,CHA,,,,Gibson,T. Gibson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
482,PT02M13.00S,2025-04-05T00:47:04.4Z,3,REGULAR,rebound,defensive,[],202685,,,1610612758,66,85,2025-04-05T00:47:26Z,4770000,False,,,0,,J. Valančiūnas REBOUND (Off:1 Def:3),[202685],1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,481.0,4.0,3.0,1.0,,,,,,,,,,,,,,
483,PT02M06.00S,2025-04-05T00:47:30.9Z,3,REGULAR,3pt,Jump Shot,[],1626168,73.40670170827858,16.911764705882355,1610612758,66,88,2025-04-05T00:47:36Z,4780000,False,-165.0,197.0,1,right,T. Lyles 25' 3PT  (3 PTS) (D. Carter 1 AST),"[1626168, 1642269]",1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Left Center,25.76,Made,,,,,3.0,,,D. Carter,1642269.0,1.0,,,,,,,,
485,PT01M52.00S,2025-04-05T00:47:45.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202685,,,1610612766,66,88,2025-04-05T00:47:54Z,4800000,False,,,0,,J. Valančiūnas personal FOUL (3 PF) (Salaün 2 FT),"[202685, 1642275]",1610612758.0,SAC,,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2530.0,,,,,3.0,0.0,Salaün,1642275.0,,,,
487,PT01M52.00S,2025-04-05T00:48:10.2Z,3,REGULAR,freethrow,1 of 2,[],1642275,,,1610612766,67,88,2025-04-05T00:48:10Z,4820000,False,,,0,,T. Salaün Free Throw 1 of 2 (7 PTS),[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
488,PT01M52.00S,2025-04-05T00:48:26.7Z,3,REGULAR,freethrow,2 of 2,[],1642275,,,1610612766,68,88,2025-04-05T00:48:26Z,4830000,False,,,0,,T. Salaün Free Throw 2 of 2 (8 PTS),[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
489,PT01M44.00S,2025-04-05T00:48:42.8Z,3,REGULAR,foul,personal,[],1631217,,,1610612758,68,88,2025-04-05T00:49:03Z,4840000,False,,,0,,M. Diabaté personal FOUL (4 PF),"[1631217, 1626168]",1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Above the Break 3,24+ Center,,,,,,,,1627963.0,,,,,4.0,0.0,Lyles,1626168.0,,,,
491,PT01M44.00S,2025-04-05T00:48:59.0Z,3,REGULAR,substitution,out,[],1631217,,,1610612758,68,88,2025-04-05T00:49:02Z,4860000,False,,,0,,SUB out: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT01M44.00S,2025-04-05T00:48:59.0Z,3,REGULAR,substitution,in,[],203994,,,1610612758,68,88,2025-04-05T00:49:02Z,4870000,False,,,0,,SUB in: J. Nurkić,[203994],1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT01M38.00S,2025-04-05T00:49:20.8Z,3,REGULAR,3pt,Jump Shot,[],1626168,68.28186596583443,68.62745098039215,1610612758,68,91,2025-04-05T00:49:25Z,4880000,False,93.0,246.0,1,right,T. Lyles 26' 3PT  (6 PTS) (M. Monk 2 AST),"[1626168, 1628370]",1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Right Center,26.27,Made,,,,,6.0,,,M. Monk,1628370.0,2.0,,,,,,,,
495,PT01M24.00S,2025-04-05T00:49:33.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203994,13.748357424441524,46.32352941176471,1610612766,70,91,2025-04-05T00:55:44Z,4900000,False,18.0,77.0,1,left,J. Nurkić 7' floating Jump Shot (8 PTS) (J. Sims 3 AST),"[203994, 1631301]",1610612766.0,CHA,floating,,,Nurkić,J. Nurkić,,,,,In The Paint (Non-RA),0-8 Center,7.89,Made,,,,,8.0,,,J. Sims,1631301.0,3.0,,,,,,,,
497,PT01M09.00S,2025-04-05T00:49:49.8Z,3,REGULAR,3pt,Jump Shot,[],1626168,80.50262812089356,92.40196078431373,1610612758,70,94,2025-04-05T00:49:55Z,4920000,False,212.0,131.0,1,right,T. Lyles 24' 3PT  (9 PTS) (D. DeRozan 3 AST),"[1626168, 201942]",1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Right Center,24.91,Made,,,,,9.0,,,D. DeRozan,201942.0,3.0,,,,,,,,
499,PT00M59.80S,2025-04-05T00:49:59.6Z,3,REGULAR,3pt,Jump Shot,[],1628970,31.09395532194481,73.77450980392157,1610612766,70,94,2025-04-05T00:56:16Z,4940000,False,-119.0,240.0,1,left,MISS M. Bridges 26' pullup 3PT,[1628970],1610612766.0,CHA,pullup,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,26.77,Missed,,,,,,,,,,,,,,,,,,
500,PT00M59.80S,2025-04-05T00:49:59.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612766,70,94,2025-04-05T00:51:03Z,4950000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Left Center,,,499.0,,,,,,,,,,,,,,,,,
502,PT00M51.00S,2025-04-05T00:50:26.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628970,7.178055190538765,45.34313725490196,1610612766,72,94,2025-04-05T00:51:03Z,4970000,False,23.0,15.0,1,left,M. Bridges driving DUNK (17 PTS),[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,2.77,Made,,,,,17.0,,,,,,,,,,,,,
503,PT00M36.20S,2025-04-05T00:50:44.4Z,3,REGULAR,3pt,Jump Shot,[],201942,82.47371879106439,96.07843137254902,1610612758,72,97,2025-04-05T00:50:48Z,4980000,False,230.0,112.0,1,right,D. DeRozan 25' 3PT  (20 PTS) (M. Monk 3 AST),"[201942, 1628370]",1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Right Center,25.63,Made,,,,,20.0,,,M. Monk,1628370.0,3.0,,,,,,,,
505,PT00M14.00S,2025-04-05T00:51:07.9Z,3,REGULAR,turnover,lost ball,[],1631301,,,1610612766,72,97,2025-04-05T00:51:13Z,5000000,False,,,0,,J. Sims lost ball TURNOVER (3 TO),"[1631301, 1626168]",1610612766.0,CHA,,,,Sims,J. Sims,,,,,Mid-Range,16-24 Left Center,,,,,,,,,3.0,,,,,,,,,,Lyles,1626168.0
506,PT00M14.00S,2025-04-05T00:51:07.9Z,3,REGULAR,steal,,[],1626168,,,1610612758,72,97,2025-04-05T00:51:10Z,5010000,False,,,0,,T. Lyles STEAL (1 STL),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
