actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
426,PT02M59.00S,2024-11-29T18:43:38.0Z,3,REGULAR,rebound,defensive,[],201959,,,1610612766,62,63,2024-11-29T18:44:41Z,4170000,False,,,0,,T. Gibson REBOUND (Off:0 Def:2),[201959],1610612766.0,CHA,,,,Gibson,T. Gibson,,,,,Restricted Area,0-8 Center,,,,425.0,,,,,,,,,2.0,2.0,0.0,,,,,
427,PT02M52.00S,2024-11-29T18:43:44.8Z,3,REGULAR,3pt,Jump Shot,[],1642275,12.565703022339028,95.83333333333334,1610612766,62,63,2024-11-29T18:45:10Z,4180000,False,-229.0,66.0,1,left,MISS T. Salaün pullup 3PT,[1642275],1610612766.0,CHA,pullup,,,Salaün,T. Salaün,,,,,Left Corner 3,24+ Left,23.84,Missed,,,,,,,,,,,,,,,,,,
428,PT02M50.00S,2024-11-29T18:43:46.8Z,3,REGULAR,rebound,defensive,[],1628384,,,1610612752,62,63,2024-11-29T18:45:10Z,4190000,False,,,0,,O. Anunoby REBOUND (Off:1 Def:2),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Left Corner 3,24+ Left,,,,427.0,,,,,,,,,3.0,2.0,1.0,,,,,
429,PT02M42.00S,2024-11-29T18:43:52.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628969,71.30420499342969,75.73529411764706,1610612752,62,63,2024-11-29T18:45:37Z,4200000,False,129.0,217.0,1,right,MISS M. Bridges 25' running 3PT,[1628969],1610612752.0,NYK,running,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,25.25,Missed,,,,,,,,,,,,,,,,,,
430,PT02M40.00S,2024-11-29T18:43:54.5Z,3,REGULAR,rebound,defensive,[],1628998,,,1610612766,62,63,2024-11-29T18:43:56Z,4210000,False,,,0,,C. Martin REBOUND (Off:1 Def:2),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Right Center,,,,429.0,,,,,,,,,3.0,2.0,1.0,,,,,
431,PT02M27.00S,2024-11-29T18:44:08.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641706,11.908672798948752,49.01960784313725,1610612766,62,63,2024-11-29T18:44:13Z,4220000,False,5.0,59.0,1,left,MISS B. Miller turnaround fadeaway Shot,[1641706],1610612766.0,CHA,turnaround fadeaway,,,Miller,B. Miller,,,,,In The Paint (Non-RA),0-8 Center,5.96,Missed,,,,,,,,,,,,,,,,,,
432,PT02M25.00S,2024-11-29T18:44:10.1Z,3,REGULAR,rebound,defensive,[],1630540,,,1610612752,62,63,2024-11-29T18:44:13Z,4230000,False,,,0,,M. McBride REBOUND (Off:2 Def:2),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,In The Paint (Non-RA),0-8 Center,,,,431.0,,,,,,,,,4.0,2.0,2.0,,,,,
433,PT02M16.00S,2024-11-29T18:44:18.0Z,3,REGULAR,turnover,lost ball,[],1628973,,,1610612752,62,63,2024-11-29T18:44:24Z,4240000,False,,,0,,J. Brunson lost ball TURNOVER (2 TO),"[1628973, 1642354]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,2.0,Simpson,1642354.0,,
434,PT02M16.00S,2024-11-29T18:44:18.0Z,3,REGULAR,steal,,[],1642354,,,1610612766,62,63,2024-11-29T18:44:19Z,4250000,False,,,0,,K. Simpson STEAL (2 STL),[1642354],1610612766.0,CHA,,,,Simpson,K. Simpson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
435,PT02M11.00S,2024-11-29T18:44:22.9Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1642275,4.28712220762155,3.1862745098039214,1610612766,65,63,2024-11-29T18:44:28Z,4260000,False,234.0,-12.0,1,left,T. Salaün 3PT running (14 PTS) (K. Simpson 1 AST),"[1642275, 1642354]",1610612766.0,CHA,running,,,Salaün,T. Salaün,,,,,Right Corner 3,24+ Right,23.44,Made,14.0,,,K. Simpson,1642354.0,1.0,,,,,,,,,,,,
437,PT01M52.00S,2024-11-29T18:44:46.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642275,,,1610612752,65,63,2024-11-29T18:46:47Z,4280000,False,,,0,,T. Salaün shooting personal FOUL (3 PF) (McBride 2 FT),"[1642275, 1630540]",1610612766.0,CHA,shooting,,,Salaün,T. Salaün,,,,,In The Paint (Non-RA),0-8 Center,,,,,2003.0,,,,3.0,0.0,McBride,1630540.0,,,,,,,,
439,PT01M52.00S,2024-11-29T18:45:10.0Z,3,REGULAR,freethrow,1 of 2,[],1630540,,,1610612752,65,64,2024-11-29T18:45:10Z,4300000,False,,,0,,M. McBride Free Throw 1 of 2 (8 PTS),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
440,PT01M52.00S,2024-11-29T18:45:10.7Z,3,REGULAR,substitution,out,[],1628384,,,1610612752,65,64,2024-11-29T18:45:16Z,4310000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT01M52.00S,2024-11-29T18:45:10.7Z,3,REGULAR,substitution,in,[],1628404,,,1610612752,65,64,2024-11-29T18:45:16Z,4320000,False,,,0,,SUB in: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT01M52.00S,2024-11-29T18:45:38.6Z,3,REGULAR,freethrow,2 of 2,[],1630540,,,1610612752,65,65,2024-11-29T18:45:38Z,4330000,False,,,0,,M. McBride Free Throw 2 of 2 (9 PTS),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
443,PT01M38.00S,2024-11-29T18:45:57.9Z,3,REGULAR,foul,personal,['2freethrow'],1628973,,,1610612766,65,65,2024-11-29T18:46:10Z,4340000,False,,,0,,J. Brunson shooting personal FOUL (2 PF) (Martin 2 FT),"[1628973, 1628998]",1610612752.0,NYK,shooting,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,,1627534.0,,,,2.0,0.0,Martin,1628998.0,,,,,,,,
445,PT01M38.00S,2024-11-29T18:46:23.9Z,3,REGULAR,freethrow,1 of 2,[],1628998,,,1610612766,66,65,2024-11-29T18:46:23Z,4360000,False,,,0,,C. Martin Free Throw 1 of 2 (4 PTS),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
446,PT01M38.00S,2024-11-29T18:46:37.5Z,3,REGULAR,freethrow,2 of 2,[],1628998,,,1610612766,67,65,2024-11-29T18:46:37Z,4370000,False,,,0,,C. Martin Free Throw 2 of 2 (5 PTS),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
447,PT01M24.00S,2024-11-29T18:46:53.2Z,3,REGULAR,3pt,Jump Shot,[],1628969,92.72339027595268,4.411764705882353,1610612752,67,65,2024-11-29T18:47:58Z,4380000,False,-228.0,16.0,1,right,MISS M. Bridges 3PT,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,22.85,Missed,,,,,,,,,,,,,,,,,,
448,PT01M21.00S,2024-11-29T18:46:56.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612752,67,65,2024-11-29T18:47:58Z,4390000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Left Corner 3,24+ Left,,,,447.0,,,,,,,,,,,,,,,,
450,PT01M16.00S,2024-11-29T18:47:18.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630540,91.67214191852825,2.696078431372549,1610612752,67,65,2024-11-29T18:47:22Z,4410000,False,-237.0,26.0,1,right,MISS M. McBride 3PT,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Left Corner 3,24+ Left,23.79,Missed,,,,,,,,,,,,,,,,,,
451,PT01M14.00S,2024-11-29T18:47:20.7Z,3,REGULAR,rebound,defensive,[],1628998,,,1610612766,67,65,2024-11-29T18:47:22Z,4420000,False,,,0,,C. Martin REBOUND (Off:1 Def:3),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,Left Corner 3,24+ Left,,,,450.0,,,,,,,,,4.0,3.0,1.0,,,,,
452,PT01M11.00S,2024-11-29T18:47:23.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1642354,6.652431011826544,48.03921568627451,1610612766,69,65,2024-11-29T18:47:29Z,4430000,False,10.0,10.0,1,left,K. Simpson running DUNK (6 PTS) (C. Martin 2 AST),"[1642354, 1628998]",1610612766.0,CHA,running,,,Simpson,K. Simpson,,,,,Restricted Area,0-8 Center,1.4,Made,6.0,,,C. Martin,1628998.0,2.0,,,,,,,,,,,,
454,PT01M02.00S,2024-11-29T18:47:32.3Z,3,REGULAR,3pt,Jump Shot,[],1628973,66.17936925098554,41.911764705882355,1610612752,69,68,2024-11-29T18:47:36Z,4450000,False,-40.0,265.0,1,right,J. Brunson 26' 3PT pullup (20 PTS),[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Center,26.85,Made,20.0,,,,,,,,,,,,,,,,,
456,PT00M48.90S,2024-11-29T18:47:58.6Z,3,REGULAR,turnover,lost ball,[],1641706,,,1610612766,69,68,2024-11-29T18:48:03Z,4470000,False,,,0,,B. Miller lost ball TURNOVER (5 TO),"[1641706, 1628969]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,5.0,Bridges,1628969.0,,
457,PT00M48.90S,2024-11-29T18:47:58.6Z,3,REGULAR,steal,,[],1628969,,,1610612752,69,68,2024-11-29T18:48:00Z,4480000,False,,,0,,M. Bridges STEAL (2 STL),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
458,PT00M30.60S,2024-11-29T18:48:16.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628404,90.75229960578186,94.36274509803921,1610612752,69,71,2024-11-29T18:53:38Z,4490000,False,222.0,34.0,1,right,J. Hart 3PT  (9 PTS) (J. Brunson 6 AST),"[1628404, 1628973]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,Right Corner 3,24+ Right,22.45,Made,9.0,,,J. Brunson,1628973.0,6.0,,,,,,,,,,,,
460,PT00M10.80S,2024-11-29T18:48:39.7Z,3,REGULAR,3pt,Jump Shot,[],1641706,28.33442838370565,80.88235294117648,1610612766,69,71,2024-11-29T18:53:59Z,4510000,False,-154.0,214.0,1,left,MISS B. Miller 26' pullup 3PT,[1641706],1610612766.0,CHA,pullup,,,Miller,B. Miller,,,,,Above the Break 3,24+ Left Center,26.37,Missed,,,,,,,,,,,,,,,,,,
461,PT00M08.90S,2024-11-29T18:48:41.6Z,3,REGULAR,rebound,offensive,[],1628998,,,1610612766,69,71,2024-11-29T18:53:59Z,4520000,False,,,0,,C. Martin REBOUND (Off:2 Def:3),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Left Center,,,,460.0,,,,,,,,,5.0,3.0,2.0,,,,,
462,PT00M06.40S,2024-11-29T18:48:43.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1642354,30.042706964520367,22.30392156862745,1610612766,72,71,2024-11-29T18:48:47Z,4530000,False,138.0,230.0,1,left,K. Simpson 26' 3PT  (9 PTS) (C. Martin 3 AST),"[1642354, 1628998]",1610612766.0,CHA,,,,Simpson,K. Simpson,,,,,Above the Break 3,24+ Right Center,26.84,Made,9.0,,,C. Martin,1628998.0,3.0,,,,,,,,,,,,
464,PT00M00.60S,2024-11-29T18:48:52.4Z,3,REGULAR,3pt,Jump Shot,[],1628973,75.3777923784494,85.7843137254902,1610612752,72,71,2024-11-29T18:54:37Z,4550000,False,179.0,179.0,1,right,MISS J. Brunson 25' step back 3PT,[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,25.3,Missed,,,,,,,,,,,,,,,,,,
465,PT00M00.10S,2024-11-29T18:48:52.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612752,72,71,2024-11-29T18:54:37Z,4560000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Right Center,,,,464.0,,,,,,,,,,,,,,,,
466,PT00M00.00S,2024-11-29T18:49:02.0Z,3,REGULAR,period,end,[],0,,,1610612752,72,71,2024-11-29T18:49:02Z,4570000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT12M00.00S,2024-11-29T18:50:31.5Z,4,REGULAR,substitution,out,['startperiod'],1641706,,,1610612752,72,71,2024-11-29T18:51:44Z,4580000,False,,,0,,SUB out: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT12M00.00S,2024-11-29T18:50:31.5Z,4,REGULAR,substitution,out,['startperiod'],1642275,,,1610612752,72,71,2024-11-29T18:51:44Z,4590000,False,,,0,,SUB out: T. Salaün,[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT12M00.00S,2024-11-29T18:50:31.5Z,4,REGULAR,substitution,out,['startperiod'],1628973,,,1610612752,72,71,2024-11-29T18:51:44Z,4600000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT12M00.00S,2024-11-29T18:50:31.5Z,4,REGULAR,substitution,out,['startperiod'],1630579,,,1610612752,72,71,2024-11-29T18:51:44Z,4610000,False,,,0,,SUB out: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT12M00.00S,2024-11-29T18:50:31.5Z,4,REGULAR,substitution,in,['startperiod'],1641733,,,1610612752,72,71,2024-11-29T18:51:44Z,4620000,False,,,0,,SUB in: N. Smith Jr.,[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT12M00.00S,2024-11-29T18:50:31.5Z,4,REGULAR,substitution,in,['startperiod'],203552,,,1610612752,72,71,2024-11-29T18:51:44Z,4630000,False,,,0,,SUB in: S. Curry,[203552],1610612766.0,CHA,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT12M00.00S,2024-11-29T18:50:31.5Z,4,REGULAR,substitution,in,['startperiod'],1626166,,,1610612752,72,71,2024-11-29T18:51:44Z,4640000,False,,,0,,SUB in: C. Payne,[1626166],1610612752.0,NYK,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT12M00.00S,2024-11-29T18:50:31.5Z,4,REGULAR,substitution,in,['startperiod'],1626157,,,1610612752,72,71,2024-11-29T18:51:44Z,4650000,False,,,0,,SUB in: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT12M00.00S,2024-11-29T18:51:39.7Z,4,REGULAR,period,start,[],0,,,1610612752,72,71,2024-11-29T18:51:44Z,4660000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT11M46.00S,2024-11-29T18:51:53.0Z,4,REGULAR,2pt,Jump Shot,[],1628969,90.3580814717477,75.49019607843137,1610612752,72,71,2024-11-29T18:51:57Z,4670000,False,127.0,38.0,1,right,MISS M. Bridges 13' pullup Shot,[1628969],1610612752.0,NYK,pullup,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Right,13.31,Missed,,,,,,,,,,,,,,,,,,
477,PT11M43.00S,2024-11-29T18:51:56.0Z,4,REGULAR,rebound,defensive,[],1628998,,,1610612766,72,71,2024-11-29T18:51:57Z,4680000,False,,,0,,C. Martin REBOUND (Off:2 Def:4),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,Mid-Range,8-16 Right,,,,476.0,,,,,,,,,6.0,4.0,2.0,,,,,
478,PT11M31.00S,2024-11-29T18:52:08.0Z,4,REGULAR,3pt,Jump Shot,[],1628998,18.873193166885677,92.8921568627451,1610612766,75,71,2024-11-29T18:55:08Z,4690000,False,-214.0,125.0,1,left,C. Martin 24' 3PT pullup (8 PTS) (T. Gibson 1 AST),"[1628998, 201959]",1610612766.0,CHA,pullup,,,Martin,C. Martin,,,,,Above the Break 3,24+ Left Center,24.82,Made,8.0,,,T. Gibson,201959.0,1.0,,,,,,,,,,,,
480,PT11M13.00S,2024-11-29T18:52:27.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,92.32917214191852,49.01960784313725,1610612752,75,71,2024-11-29T18:55:45Z,4710000,False,-5.0,20.0,1,right,MISS J. Hart cutting Layup - blocked,"[1628404, 1642354]",1610612752.0,NYK,cutting,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,2.02,Missed,,,,,,,,,,,,,,,,,Simpson,1642354.0
481,PT11M13.00S,2024-11-29T18:52:27.5Z,4,REGULAR,block,,[],1642354,,,1610612752,75,71,2024-11-29T18:52:30Z,4720000,False,,,0,,K. Simpson BLOCK (1 BLK),[1642354],1610612766.0,CHA,,,,Simpson,K. Simpson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
482,PT11M12.00S,2024-11-29T18:52:28.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612752,75,71,2024-11-29T18:55:45Z,4730000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Restricted Area,0-8 Center,,,,480.0,,,,,,,,,,,,,,,,
484,PT11M08.00S,2024-11-29T18:52:49.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630540,83.39356110381078,3.1862745098039214,1610612752,75,74,2024-11-29T18:53:15Z,4750000,False,-234.0,104.0,1,right,M. McBride 25' 3PT  (12 PTS) (J. Hart 4 AST),"[1630540, 1628404]",1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Left Center,25.6,Made,12.0,,,J. Hart,1628404.0,4.0,,,,,,,,,,,,
486,PT10M48.00S,2024-11-29T18:53:08.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642354,19.793035479632064,48.28431372549019,1610612766,77,74,2024-11-29T18:56:30Z,4770000,False,9.0,134.0,1,left,K. Simpson 13' pullup Jump Shot (11 PTS),[1642354],1610612766.0,CHA,pullup,,,Simpson,K. Simpson,,,,,In The Paint (Non-RA),8-16 Center,13.39,Made,11.0,,,,,,,,,,,,,,,,,
487,PT10M36.00S,2024-11-29T18:53:21.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,91.5407358738502,48.529411764705884,1610612752,77,74,2024-11-29T18:57:02Z,4780000,False,-7.0,27.0,1,right,MISS J. Hart cutting Layup,[1628404],1610612752.0,NYK,cutting,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,2.8,Missed,,,,,,,,,,,,,,,,,,
488,PT10M35.00S,2024-11-29T18:53:22.1Z,4,REGULAR,rebound,offensive,[],1626157,,,1610612752,77,74,2024-11-29T18:57:02Z,4790000,False,,,0,,K. Towns REBOUND (Off:4 Def:7),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,487.0,,,,,,,,,11.0,7.0,4.0,,,,,
489,PT10M34.00S,2024-11-29T18:53:24.5Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626157,94.40999984741211,50.0,1610612752,77,76,2024-11-29T18:57:07Z,4800000,False,0.0,0.0,1,right,K. Towns putback Layup (16 PTS),[1626157],1610612752.0,NYK,putback,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,0.0,Made,16.0,,,,,,,,,,,,,,,,,
490,PT10M13.00S,2024-11-29T18:53:43.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641733,9.543363994743759,48.77450980392157,1610612766,79,76,2024-11-29T18:57:42Z,4810000,False,6.0,37.0,1,left,N. Smith Jr. driving floating Jump Shot (5 PTS),[1641733],1610612766.0,CHA,driving floating,,,Smith Jr.,N. Smith Jr.,,,,,Restricted Area,0-8 Center,3.77,Made,5.0,,,,,,,,,,,,,,,,,
491,PT09M59.00S,2024-11-29T18:53:57.7Z,4,REGULAR,3pt,Jump Shot,[],1630540,80.23981603153744,4.411764705882353,1610612752,79,76,2024-11-29T18:54:03Z,4820000,False,-228.0,133.0,1,right,MISS M. McBride 26' 3PT,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Left Center,26.4,Missed,,,,,,,,,,,,,,,,,,
492,PT09M57.00S,2024-11-29T18:53:59.7Z,4,REGULAR,rebound,defensive,[],203552,,,1610612766,79,76,2024-11-29T18:58:19Z,4830000,False,,,0,,S. Curry REBOUND (Off:0 Def:1),[203552],1610612766.0,CHA,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,,491.0,,,,,,,,,1.0,1.0,0.0,,,,,
493,PT09M49.00S,2024-11-29T18:54:09.8Z,4,REGULAR,3pt,Jump Shot,[],1628998,26.231931668856767,82.84313725490196,1610612766,79,76,2024-11-29T18:59:03Z,4840000,False,-164.0,194.0,1,left,MISS C. Martin 25' pullup 3PT,[1628998],1610612766.0,CHA,pullup,,,Martin,C. Martin,,,,,Above the Break 3,24+ Left Center,25.42,Missed,,,,,,,,,,,,,,,,,,
494,PT09M47.00S,2024-11-29T18:54:11.8Z,4,REGULAR,rebound,defensive,[],1626166,,,1610612752,79,76,2024-11-29T18:59:03Z,4850000,False,,,0,,C. Payne REBOUND (Off:0 Def:3),[1626166],1610612752.0,NYK,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Left Center,,,,493.0,,,,,,,,,3.0,3.0,0.0,,,,,
495,PT09M36.00S,2024-11-29T18:54:24.6Z,4,REGULAR,turnover,offensive goaltending,[],1628404,,,1610612752,79,76,2024-11-29T18:54:43Z,4860000,False,,,0,,J. Hart offensive goaltending TURNOVER (3 TO),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,2003.0,,,,,,,,,,,3.0,,,,
496,PT09M15.00S,2024-11-29T18:55:04.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1641733,34.247700394218136,30.88235294117647,1610612766,82,76,2024-11-29T18:55:09Z,4870000,False,96.0,269.0,1,left,N. Smith Jr. 28' 3PT  (8 PTS) (K. Simpson 2 AST),"[1641733, 1642354]",1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,Above the Break 3,24+ Right Center,28.59,Made,8.0,,,K. Simpson,1642354.0,2.0,,,,,,,,,,,,
498,PT09M06.00S,2024-11-29T18:55:19.3Z,4,REGULAR,foul,offensive,[],1626157,,,1610612752,82,76,2024-11-29T18:55:45Z,4890000,False,,,0,,K. Towns offensive FOUL (4 PF),"[1626157, 1642354]",1610612752.0,NYK,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,,1627534.0,,,,4.0,0.0,Simpson,1642354.0,,,,,,,,
500,PT09M06.00S,2024-11-29T18:55:19.3Z,4,REGULAR,turnover,offensive foul,[],1626157,,,1610612752,82,76,2024-11-29T18:55:19Z,4910000,False,,,0,,K. Towns offensive foul TURNOVER (6 TO),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,,1627534.0,,,,,,,,,,,6.0,,,,
501,PT08M57.00S,2024-11-29T18:55:43.4Z,4,REGULAR,foul,personal,[],1626166,,,1610612766,82,76,2024-11-29T18:56:09Z,4920000,False,,,0,,C. Payne personal FOUL (2 PF),"[1626166, 1642354]",1610612752.0,NYK,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Right Center,,,,,2003.0,,,,2.0,0.0,Simpson,1642354.0,,,,,,,,
503,PT08M57.00S,2024-11-29T18:55:51.8Z,4,REGULAR,substitution,out,[],201959,,,1610612766,82,76,2024-11-29T18:55:54Z,4940000,False,,,0,,SUB out: T. Gibson,[201959],1610612766.0,CHA,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT08M57.00S,2024-11-29T18:55:51.8Z,4,REGULAR,substitution,in,[],1631217,,,1610612766,82,76,2024-11-29T18:55:54Z,4950000,False,,,0,,SUB in: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT08M47.00S,2024-11-29T18:56:19.2Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1628998,21.50131406044678,50.0,1610612766,82,76,2024-11-29T19:00:27Z,4960000,False,0.0,150.0,1,left,MISS C. Martin 14' pullup Shot,[1628998],1610612766.0,CHA,pullup,,,Martin,C. Martin,,,,,Mid-Range,8-16 Center,14.96,Missed,,,,,,,,,,,,,,,,,,
506,PT08M45.00S,2024-11-29T18:56:21.2Z,4,REGULAR,rebound,defensive,[],1628404,,,1610612752,82,76,2024-11-29T19:00:27Z,4970000,False,,,0,,J. Hart REBOUND (Off:3 Def:7),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Mid-Range,8-16 Center,,,,505.0,,,,,,,,,10.0,7.0,3.0,,,,,
507,PT08M41.00S,2024-11-29T18:56:24.5Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628404,93.9060446780552,50.98039215686274,1610612752,82,78,2024-11-29T19:00:43Z,4980000,False,5.0,5.0,1,right,J. Hart running Layup (11 PTS),[1628404],1610612752.0,NYK,running,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,0.69,Made,11.0,,,,,,,,,,,,,,,,,
508,PT08M27.00S,2024-11-29T18:56:39.9Z,4,REGULAR,3pt,Jump Shot,[],1642354,33.459264126149804,45.34313725490196,1610612766,82,78,2024-11-29T19:00:58Z,4990000,False,23.0,262.0,1,left,MISS K. Simpson 26' pullup 3PT,[1642354],1610612766.0,CHA,pullup,,,Simpson,K. Simpson,,,,,Above the Break 3,24+ Center,26.3,Missed,,,,,,,,,,,,,,,,,,
509,PT08M25.00S,2024-11-29T18:56:41.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612752,82,78,2024-11-29T19:00:58Z,5000000,False,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Center,,,,508.0,,,,,,,,,,,,,,,,
