actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
341,PT11M28.00S,2025-01-26T01:23:04.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629627,11.514454664914586,41.911764705882355,1610612740,63,45,2025-01-26T01:23:42Z,3320000,False,40.0,56.0,1,left,MISS Z. Williamson 6' turnaround Shot,[1629627],1610612740.0,NOP,turnaround,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,6.88,Missed,,,,,,,,,,,,,,,,
342,PT11M24.00S,2025-01-26T01:23:08.3Z,3,REGULAR,rebound,offensive,[],1629627,,,1610612740,63,45,2025-01-26T01:23:57Z,3330000,False,,,0,,Z. Williamson REBOUND (Off:1 Def:4),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,341.0,5.0,4.0,1.0,,,,,,,,,,
343,PT11M23.00S,2025-01-26T01:23:09.5Z,3,REGULAR,turnover,bad pass,[],1629627,,,1610612740,63,45,2025-01-26T01:24:12Z,3340000,False,,,0,,Z. Williamson bad pass TURNOVER (3 TO),"[1629627, 1630182]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Mid-Range,8-16 Right,,3.0,,,,,,,,,,,,,,,,,Green,1630182.0
344,PT11M23.00S,2025-01-26T01:23:09.5Z,3,REGULAR,steal,,[],1630182,,,1610612766,63,45,2025-01-26T01:23:17Z,3350000,False,,,0,,J. Green STEAL (1 STL),[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
345,PT11M18.00S,2025-01-26T01:23:13.0Z,3,REGULAR,foul,personal,['2freethrow'],203468,,,1610612766,63,45,2025-01-26T01:24:32Z,3360000,False,,,0,,C. McCollum shooting personal FOUL (2 PF) (Bridges 2 FT),"[203468, 1628970]",1610612740.0,NOP,shooting,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Left,202058.0,,,,,,,,,,2.0,0.0,Bridges,1628970.0,,,,,,
347,PT11M18.00S,2025-01-26T01:23:41.1Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1628970,,,1610612766,63,45,2025-01-26T01:23:41Z,3380000,False,,,0,,MISS M. Bridges Free Throw 1 of 2,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
348,PT11M18.00S,2025-01-26T01:23:41.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,63,45,2025-01-26T01:23:41Z,3390000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,347.0,,,,,,,,,,,,,
349,PT11M18.00S,2025-01-26T01:23:53.1Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1628970,,,1610612766,64,45,2025-01-26T01:23:53Z,3400000,False,,,0,,M. Bridges Free Throw 2 of 2 (15 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,Made,,,,,,,,,,,15.0,,,,,
350,PT11M02.00S,2025-01-26T01:24:12.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203468,15.505913272010503,55.22748161764706,1610612740,64,47,2025-01-26T01:25:41Z,3410000,False,-26.0,93.0,1,left,C. McCollum 9' pullup Jump Shot (7 PTS) (T. Murphy III 4 AST),"[203468, 1630530]",1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),8-16 Center,,,9.69,Made,,,,,,,,,,,7.0,T. Murphy III,1630530.0,4.0,,
352,PT10M53.00S,2025-01-26T01:24:21.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],201959,90.80157687253613,46.158854166666664,1610612766,66,47,2025-01-26T01:25:34Z,3430000,False,-19.0,34.0,1,right,T. Gibson cutting DUNK (6 PTS) (L. Ball 5 AST),"[201959, 1630163]",1610612766.0,CHA,cutting,,,Gibson,T. Gibson,,,,,Restricted Area,0-8 Center,,,3.9,Made,,,,,,,,,,,6.0,L. Ball,1630163.0,5.0,,
354,PT10M44.00S,2025-01-26T01:24:31.7Z,3,REGULAR,3pt,Jump Shot,[],203468,26.231931668856767,83.82352941176471,1610612740,66,47,2025-01-26T01:26:01Z,3450000,False,-169.0,194.0,1,left,MISS C. McCollum 25' step back 3PT,[203468],1610612740.0,NOP,step back,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,,,25.74,Missed,,,,,,,,,,,,,,,,
355,PT10M42.00S,2025-01-26T01:24:33.7Z,3,REGULAR,rebound,defensive,[],1630182,,,1610612766,66,47,2025-01-26T01:26:01Z,3460000,False,,,0,,J. Green REBOUND (Off:0 Def:2),[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,354.0,2.0,2.0,0.0,,,,,,,,,,
356,PT10M33.00S,2025-01-26T01:24:42.6Z,3,REGULAR,2pt,Jump Shot,[],1630163,83.5742444152431,76.66207107843138,1610612766,68,47,2025-01-26T01:26:28Z,3470000,False,133.0,102.0,1,right,L. Ball 16' driving bank Jump Shot (15 PTS) (T. Gibson 1 AST),"[1630163, 201959]",1610612766.0,CHA,driving bank,,,Ball,L. Ball,,,,,Mid-Range,16-24 Right Center,,,16.78,Made,,,,,,,,,,,15.0,T. Gibson,201959.0,1.0,,
358,PT10M24.00S,2025-01-26T01:24:50.9Z,3,REGULAR,foul,personal,['2freethrow'],201959,,,1610612740,68,47,2025-01-26T01:26:49Z,3490000,False,,,0,,T. Gibson shooting personal FOUL (4 PF) (Missi 2 FT),"[201959, 1642274]",1610612766.0,CHA,shooting,,,Gibson,T. Gibson,,,,,In The Paint (Non-RA),0-8 Center,202058.0,,,,,,,,,,4.0,0.0,Missi,1642274.0,,,,,,
360,PT10M24.00S,2025-01-26T01:25:14.8Z,3,REGULAR,freethrow,1 of 2,[],1642274,,,1610612740,68,48,2025-01-26T01:25:14Z,3510000,False,,,0,,Y. Missi Free Throw 1 of 2 (3 PTS),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,Made,,,,,,,,,,,3.0,,,,,
361,PT10M24.00S,2025-01-26T01:25:30.7Z,3,REGULAR,freethrow,2 of 2,[],1642274,,,1610612740,68,49,2025-01-26T01:25:30Z,3520000,False,,,0,,Y. Missi Free Throw 2 of 2 (4 PTS),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,Made,,,,,,,,,,,4.0,,,,,
362,PT10M12.00S,2025-01-26T01:25:46.2Z,3,REGULAR,3pt,Jump Shot,[],1630163,70.90998685939553,12.745098039215685,1610612766,68,49,2025-01-26T01:27:27Z,3530000,False,-186.0,221.0,1,right,MISS L. Ball 28' pullup 3PT,[1630163],1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,,,28.9,Missed,,,,,,,,,,,,,,,,
363,PT10M09.00S,2025-01-26T01:25:49.2Z,3,REGULAR,rebound,defensive,[],1629627,,,1610612740,68,49,2025-01-26T01:27:27Z,3540000,False,,,0,,Z. Williamson REBOUND (Off:1 Def:5),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Above the Break 3,24+ Left Center,,,,,,,362.0,6.0,5.0,1.0,,,,,,,,,,
364,PT10M00.00S,2025-01-26T01:25:58.8Z,3,REGULAR,foul,personal,['2freethrow'],1630182,,,1610612740,68,49,2025-01-26T01:27:50Z,3550000,False,,,0,,J. Green shooting personal FOUL (1 PF) (Missi 2 FT),"[1630182, 1642274]",1610612766.0,CHA,shooting,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,1627541.0,,,,,,,,,,1.0,0.0,Missi,1642274.0,,,,,,
366,PT10M00.00S,2025-01-26T01:26:19.8Z,3,REGULAR,freethrow,1 of 2,[],1642274,,,1610612740,68,50,2025-01-26T01:26:19Z,3570000,False,,,0,,Y. Missi Free Throw 1 of 2 (5 PTS),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,Made,,,,,,,,,,,5.0,,,,,
367,PT10M00.00S,2025-01-26T01:26:32.8Z,3,REGULAR,freethrow,2 of 2,[],1642274,,,1610612740,68,51,2025-01-26T01:26:32Z,3580000,False,,,0,,Y. Missi Free Throw 2 of 2 (6 PTS),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,Made,,,,,,,,,,,6.0,,,,,
368,PT09M49.00S,2025-01-26T01:26:47.2Z,3,REGULAR,3pt,Jump Shot,[],1630182,96.05781865965834,3.4083946078431353,1610612766,68,51,2025-01-26T01:28:16Z,3590000,False,-233.0,-15.0,1,right,MISS J. Green 3PT,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,,,23.35,Missed,,,,,,,,,,,,,,,,
369,PT09M47.00S,2025-01-26T01:26:49.2Z,3,REGULAR,rebound,defensive,[],203468,,,1610612740,68,51,2025-01-26T01:28:16Z,3600000,False,,,0,,C. McCollum REBOUND (Off:0 Def:1),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Left Corner 3,24+ Left,,,,,,,368.0,1.0,1.0,0.0,,,,,,,,,,
370,PT09M36.00S,2025-01-26T01:27:00.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630530,11.169513797634693,52.10248161764706,1610612740,68,51,2025-01-26T01:28:46Z,3610000,False,-11.0,52.0,1,left,MISS T. Murphy III driving Hook,[1630530],1610612740.0,NOP,driving,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,,,5.35,Missed,,,,,,,,,,,,,,,,
371,PT09M35.00S,2025-01-26T01:27:01.7Z,3,REGULAR,rebound,offensive,[],1642274,,,1610612740,68,51,2025-01-26T01:28:46Z,3620000,False,,,0,,Y. Missi REBOUND (Off:1 Def:3),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,370.0,4.0,3.0,1.0,,,,,,,,,,
372,PT09M35.00S,2025-01-26T01:27:04.7Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1642274,8.147174770039427,50.58976715686275,1610612740,68,53,2025-01-26T01:29:10Z,3630000,False,-3.0,24.0,1,left,Y. Missi tip Layup (8 PTS),[1642274],1610612740.0,NOP,tip,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,2.43,Made,,,,,,,,,,,8.0,,,,,
373,PT09M20.00S,2025-01-26T01:27:16.1Z,3,REGULAR,3pt,Jump Shot,[],1630163,76.92181340341656,90.44117647058823,1610612766,71,53,2025-01-26T01:29:36Z,3640000,False,202.0,164.0,1,right,L. Ball 26' 3PT step back (18 PTS),[1630163],1610612766.0,CHA,step back,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,,,26.06,Made,,,,,,,,,,,18.0,,,,,
374,PT09M08.00S,2025-01-26T01:27:29.2Z,3,REGULAR,2pt,Jump Shot,[],1641722,18.00262812089356,76.20251225490196,1610612740,71,53,2025-01-26T01:30:02Z,3650000,False,-131.0,117.0,1,left,MISS J. Hawkins 17' pullup Shot,[1641722],1610612740.0,NOP,pullup,,,Hawkins,J. Hawkins,,,,,Mid-Range,16-24 Left Center,,,17.54,Missed,,,,,,,,,,,,,,,,
375,PT09M05.00S,2025-01-26T01:27:32.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612766,71,53,2025-01-26T01:30:02Z,3660000,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Mid-Range,16-24 Left Center,,,,,,,374.0,,,,,,,,,,,,,
377,PT08M56.00S,2025-01-26T01:27:47.9Z,3,REGULAR,3pt,Jump Shot,[],1630182,96.00854139290408,96.56862745098039,1610612766,74,53,2025-01-26T01:27:55Z,3680000,False,233.0,-15.0,1,right,J. Green 3PT  (8 PTS) (N. Smith Jr. 1 AST),"[1630182, 1641733]",1610612766.0,CHA,,,,Green,J. Green,,,,,Right Corner 3,24+ Right,,,23.33,Made,,,,,,,,,,,8.0,N. Smith Jr.,1641733.0,1.0,,
379,PT08M47.00S,2025-01-26T01:27:59.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629627,16.557161629434958,48.85493259803921,1610612740,74,53,2025-01-26T01:30:41Z,3700000,False,6.0,103.0,1,left,MISS Z. Williamson 10' pullup Shot,[1629627],1610612740.0,NOP,pullup,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),8-16 Center,,,10.33,Missed,,,,,,,,,,,,,,,,
380,PT08M45.00S,2025-01-26T01:28:01.9Z,3,REGULAR,rebound,offensive,[],1629627,,,1610612740,74,53,2025-01-26T01:30:41Z,3710000,False,,,0,,Z. Williamson REBOUND (Off:2 Def:5),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,379.0,7.0,5.0,2.0,,,,,,,,,,
381,PT08M44.00S,2025-01-26T01:28:02.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629627,13.272010512483575,45.85631127450981,1610612740,74,53,2025-01-26T01:31:34Z,3720000,False,21.0,72.0,1,left,MISS Z. Williamson 7' Jump Shot,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,7.52,Missed,,,,,,,,,,,,,,,,
382,PT08M43.00S,2025-01-26T01:28:03.6Z,3,REGULAR,rebound,defensive,[],1630163,,,1610612766,74,53,2025-01-26T01:31:14Z,3730000,False,,,0,,L. Ball REBOUND (Off:0 Def:5),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,381.0,5.0,5.0,0.0,,,,,,,,,,
383,PT08M37.00S,2025-01-26T01:28:08.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1641733,95.22010512483574,4.411764705882353,1610612766,74,53,2025-01-26T01:31:30Z,3740000,False,-228.0,-8.0,1,right,MISS N. Smith Jr. running 3PT,[1641733],1610612766.0,CHA,running,,,Smith Jr.,N. Smith Jr.,,,,,Left Corner 3,24+ Left,,,22.8,Missed,,,,,,,,,,,,,,,,
384,PT08M35.00S,2025-01-26T01:28:10.9Z,3,REGULAR,rebound,defensive,[],1642274,,,1610612740,74,53,2025-01-26T01:31:30Z,3750000,False,,,0,,Y. Missi REBOUND (Off:1 Def:4),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Left Corner 3,24+ Left,,,,,,,383.0,5.0,4.0,1.0,,,,,,,,,,
385,PT08M25.00S,2025-01-26T01:28:20.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642274,11.432325886990796,45.19761029411765,1610612740,74,53,2025-01-26T01:32:09Z,3760000,False,24.0,55.0,1,left,MISS Y. Missi 6' cutting Layup - blocked,"[1642274, 1628970]",1610612740.0,NOP,cutting,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),0-8 Center,,,6.0,Missed,Bridges,1628970.0,,,,,,,,,,,,,,
386,PT08M25.00S,2025-01-26T01:28:20.9Z,3,REGULAR,block,,[],1628970,,,1610612740,74,53,2025-01-26T01:28:22Z,3770000,False,,,0,,M. Bridges BLOCK (1 BLK),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
387,PT08M24.00S,2025-01-26T01:28:21.9Z,3,REGULAR,rebound,offensive,[],203468,,,1610612740,74,53,2025-01-26T01:32:09Z,3780000,False,,,0,,C. McCollum REBOUND (Off:1 Def:1),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,385.0,2.0,1.0,1.0,,,,,,,,,,
388,PT08M23.00S,2025-01-26T01:28:23.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203468,9.59264126149803,41.03094362745098,1610612740,74,53,2025-01-26T01:32:44Z,3790000,False,45.0,38.0,1,left,MISS C. McCollum putback Layup,[203468],1610612740.0,NOP,putback,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,,,5.86,Missed,,,,,,,,,,,,,,,,
389,PT08M21.00S,2025-01-26T01:28:25.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612740,74,53,2025-01-26T01:32:44Z,3800000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,388.0,,,,,,,,,,,,,
391,PT08M12.00S,2025-01-26T01:28:54.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1641722,8.360709592641262,95.83333333333334,1610612740,74,53,2025-01-26T01:33:18Z,3820000,False,-229.0,26.0,1,left,MISS J. Hawkins pullup 3PT,[1641722],1610612740.0,NOP,pullup,,,Hawkins,J. Hawkins,,,,,Left Corner 3,24+ Left,,,23.07,Missed,,,,,,,,,,,,,,,,
392,PT08M10.00S,2025-01-26T01:28:56.4Z,3,REGULAR,rebound,offensive,[],1642274,,,1610612740,74,53,2025-01-26T01:33:18Z,3830000,False,,,0,,Y. Missi REBOUND (Off:2 Def:4),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Left Corner 3,24+ Left,,,,,,,391.0,6.0,4.0,2.0,,,,,,,,,,
393,PT08M08.00S,2025-01-26T01:28:57.9Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1642274,11.038107752956634,45.442708333333336,1610612740,74,55,2025-01-26T01:33:37Z,3840000,False,23.0,51.0,1,left,Y. Missi tip Layup (10 PTS),[1642274],1610612740.0,NOP,tip,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),0-8 Center,,,5.61,Made,,,,,,,,,,,10.0,,,,,
394,PT07M50.00S,2025-01-26T01:29:14.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641733,81.99737187910644,56.943167892156865,1610612766,76,55,2025-01-26T01:33:56Z,3850000,False,35.0,117.0,1,right,N. Smith Jr. 12' pullup Jump Shot (2 PTS),[1641733],1610612766.0,CHA,pullup,,,Smith Jr.,N. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,12.17,Made,,,,,,,,,,,2.0,,,,,
395,PT07M32.00S,2025-01-26T01:29:33.5Z,3,REGULAR,foul,personal,[],1641733,,,1610612740,76,55,2025-01-26T01:34:08Z,3860000,False,,,0,,N. Smith Jr. personal FOUL (1 PF),"[1641733, 1630530]",1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,1627541.0,,,,,,,,,,1.0,0.0,Murphy III,1630530.0,,,,,,
397,PT07M32.00S,2025-01-26T01:29:39.1Z,3,REGULAR,substitution,out,[],201959,,,1610612740,76,55,2025-01-26T01:29:52Z,3880000,False,,,0,,SUB out: T. Gibson,[201959],1610612766.0,CHA,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT07M32.00S,2025-01-26T01:29:39.1Z,3,REGULAR,substitution,out,[],1629627,,,1610612740,76,55,2025-01-26T01:29:52Z,3890000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT07M32.00S,2025-01-26T01:29:39.1Z,3,REGULAR,substitution,out,[],203468,,,1610612740,76,55,2025-01-26T01:29:52Z,3900000,False,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT07M32.00S,2025-01-26T01:29:39.1Z,3,REGULAR,substitution,in,[],1631217,,,1610612740,76,55,2025-01-26T01:29:52Z,3910000,False,,,0,,SUB in: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT07M32.00S,2025-01-26T01:29:39.1Z,3,REGULAR,substitution,in,[],1629750,,,1610612740,76,55,2025-01-26T01:29:52Z,3920000,False,,,0,,SUB in: J. Green,[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT07M32.00S,2025-01-26T01:29:39.1Z,3,REGULAR,substitution,in,[],1630631,,,1610612740,76,55,2025-01-26T01:29:52Z,3930000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT07M25.00S,2025-01-26T01:30:13.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630530,12.220762155059134,57.26102941176471,1610612740,76,55,2025-01-26T01:34:48Z,3940000,False,-36.0,62.0,1,left,MISS T. Murphy III 7' driving Layup,[1630530],1610612740.0,NOP,driving,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,,,7.22,Missed,,,,,,,,,,,,,,,,
404,PT07M23.00S,2025-01-26T01:30:15.2Z,3,REGULAR,rebound,defensive,[],1641733,,,1610612766,76,55,2025-01-26T01:34:48Z,3950000,False,,,0,,N. Smith Jr. REBOUND (Off:0 Def:1),[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,403.0,1.0,1.0,0.0,,,,,,,,,,
405,PT07M18.00S,2025-01-26T01:30:20.2Z,3,REGULAR,turnover,bad pass,[],1641733,,,1610612766,76,55,2025-01-26T01:35:22Z,3960000,False,,,0,,N. Smith Jr. bad pass TURNOVER (1 TO),"[1641733, 1641722]",1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,Above the Break 3,24+ Center,,1.0,,,,,,,,,,,,,,,,,Hawkins,1641722.0
406,PT07M18.00S,2025-01-26T01:30:20.2Z,3,REGULAR,steal,,[],1641722,,,1610612740,76,55,2025-01-26T01:30:21Z,3970000,False,,,0,,J. Hawkins STEAL (2 STL),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
407,PT07M13.00S,2025-01-26T01:30:24.4Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1642274,9.855453350854134,42.298560049019606,1610612740,76,57,2025-01-26T01:35:44Z,3980000,False,39.0,40.0,1,left,Y. Missi running DUNK (12 PTS) (J. Alvarado 4 AST),"[1642274, 1630631]",1610612740.0,NOP,running,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),0-8 Center,,,5.56,Made,,,,,,,,,,,12.0,J. Alvarado,1630631.0,4.0,,
409,PT07M11.00S,2025-01-26T01:30:30.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,76,57,2025-01-26T01:30:30Z,4000000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT06M53.00S,2025-01-26T01:33:44.8Z,3,REGULAR,turnover,lost ball,[],1628970,,,1610612766,76,57,2025-01-26T01:36:09Z,4010000,False,,,0,,M. Bridges lost ball TURNOVER (2 TO),"[1628970, 1630530]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Center,,2.0,,,,,,,,,,,,,,,,,Murphy III,1630530.0
411,PT06M53.00S,2025-01-26T01:33:44.8Z,3,REGULAR,steal,,[],1630530,,,1610612740,76,57,2025-01-26T01:33:47Z,4020000,False,,,0,,T. Murphy III STEAL (1 STL),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
412,PT06M48.00S,2025-01-26T01:33:48.3Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630530,6.389618922470433,50.0,1610612740,76,59,2025-01-26T01:36:29Z,4030000,False,0.0,8.0,1,left,T. Murphy III running reverse Layup (10 PTS) (J. Hawkins 1 AST),"[1630530, 1641722]",1610612740.0,NOP,running reverse,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,0.76,Made,,,,,,,,,,,10.0,J. Hawkins,1641722.0,1.0,,
414,PT06M37.00S,2025-01-26T01:33:59.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,88.5676741130092,53.28584558823529,1610612766,76,59,2025-01-26T01:37:31Z,4050000,False,16.0,55.0,1,right,MISS M. Bridges driving Layup,[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,5.74,Missed,,,,,,,,,,,,,,,,
415,PT06M36.00S,2025-01-26T01:34:00.4Z,3,REGULAR,rebound,offensive,[],1631217,,,1610612766,76,59,2025-01-26T01:37:31Z,4060000,False,,,0,,M. Diabaté REBOUND (Off:2 Def:7),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,414.0,9.0,7.0,2.0,,,,,,,,,,
416,PT06M33.00S,2025-01-26T01:34:03.2Z,3,REGULAR,turnover,out-of-bounds,[],1630163,,,1610612766,76,59,2025-01-26T01:37:59Z,4070000,False,,,0,,L. Ball step out-of-bounds TURNOVER (3 TO),[1630163],1610612766.0,CHA,step,,,Ball,L. Ball,,,,,Left Corner 3,24+ Left,,3.0,,,,,,,,,,,,,,,,,,
417,PT06M33.00S,2025-01-26T01:34:07.7Z,3,REGULAR,substitution,out,[],1628970,,,1610612740,76,59,2025-01-26T01:34:18Z,4080000,False,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT06M33.00S,2025-01-26T01:34:07.7Z,3,REGULAR,substitution,out,[],1630182,,,1610612740,76,59,2025-01-26T01:34:18Z,4090000,False,,,0,,SUB out: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT06M33.00S,2025-01-26T01:34:07.7Z,3,REGULAR,substitution,in,[],1629610,,,1610612740,76,59,2025-01-26T01:34:18Z,4100000,False,,,0,,SUB in: D. Jeffries,[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT06M33.00S,2025-01-26T01:34:07.7Z,3,REGULAR,substitution,in,[],1629006,,,1610612740,76,59,2025-01-26T01:34:18Z,4110000,False,,,0,,SUB in: J. Okogie,[1629006],1610612766.0,CHA,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
