actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
432,PT02M45.00S,2025-03-06T01:41:33.1Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1631217,90.62089356110381,48.77450980392157,1610612766,74,92,2025-03-06T01:41:38Z,4210000,False,-6.0,36.0,1,right,M. Diabaté Hook (4 PTS) (S. Curry 2 AST),"[1631217, 203552]",1610612766.0,CHA,,,,,Diabaté,M. Diabaté,,,,,Restricted Area,0-8 Center,3.62,Made,4.0,S. Curry,203552.0,2.0,,,,,,,,,,,,,
435,PT02M21.00S,2025-03-06T01:42:07.6Z,3,REGULAR,3pt,Jump Shot,[],1629675,33.98488830486202,19.11764705882353,1610612750,74,92,2025-03-06T01:42:16Z,4240000,False,154.0,267.0,1,left,MISS N. Reid 30' 3PT,[1629675],1610612750.0,MIN,,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,30.84,Missed,,,,,,,,,,,,,,,,,
436,PT02M18.00S,2025-03-06T01:42:10.6Z,3,REGULAR,rebound,defensive,[],1631217,,,1610612766,74,92,2025-03-06T01:42:16Z,4250000,False,,,0,,M. Diabaté REBOUND (Off:3 Def:1),[1631217],1610612766.0,CHA,,,,,Diabaté,M. Diabaté,,,,,Above the Break 3,24+ Right Center,,,,,,,435.0,4.0,1.0,3.0,,,,,,,,,
437,PT02M13.00S,2025-03-06T01:42:21.1Z,3,REGULAR,violation,kicked ball,[],1629638,,,1610612766,74,92,2025-03-06T01:42:27Z,4260000,False,,,0,,N. Alexander-Walker kicked ball VIOLATION,[1629638],1610612750.0,MIN,1830.0,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT02M13.00S,2025-03-06T01:42:29.4Z,3,REGULAR,substitution,out,[],1641878,,,1610612766,74,92,2025-03-06T01:42:37Z,4270000,False,,,0,,SUB out: D. Baugh,[1641878],1610612766.0,CHA,,,,,Baugh,D. Baugh,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT02M13.00S,2025-03-06T01:42:29.4Z,3,REGULAR,substitution,in,[],1630163,,,1610612766,74,92,2025-03-06T01:42:37Z,4280000,False,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT02M03.00S,2025-03-06T01:42:59.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630545,,,1610612766,74,92,2025-03-06T01:43:13Z,4290000,False,,,0,,T. Shannon Jr. shooting personal FOUL (1 PF) (Diabaté 2 FT),"[1630545, 1631217]",1610612750.0,MIN,1627541.0,shooting,,,Shannon Jr.,T. Shannon Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1.0,0.0,Diabaté,1631217.0,,,,
442,PT02M03.00S,2025-03-06T01:43:22.7Z,3,REGULAR,freethrow,1 of 2,[],1631217,,,1610612766,75,92,2025-03-06T01:43:22Z,4310000,False,,,0,,M. Diabaté Free Throw 1 of 2 (5 PTS),[1631217],1610612766.0,CHA,,,,,Diabaté,M. Diabaté,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,
443,PT02M03.00S,2025-03-06T01:43:40.1Z,3,REGULAR,freethrow,2 of 2,[],1631217,,,1610612766,76,92,2025-03-06T01:43:40Z,4320000,False,,,0,,M. Diabaté Free Throw 2 of 2 (6 PTS),[1631217],1610612766.0,CHA,,,,,Diabaté,M. Diabaté,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,
444,PT01M47.00S,2025-03-06T01:43:57.3Z,3,REGULAR,3pt,Jump Shot,[],1629638,4.812746386333772,97.30392156862744,1610612750,76,92,2025-03-06T01:44:04Z,4330000,False,-237.0,-7.0,1,left,MISS N. Alexander-Walker 3PT,[1629638],1610612750.0,MIN,,,,,Alexander-Walker,N. Alexander-Walker,,,,,Left Corner 3,24+ Left,23.66,Missed,,,,,,,,,,,,,,,,,
445,PT01M45.00S,2025-03-06T01:43:59.8Z,3,REGULAR,rebound,defensive,[],1642275,,,1610612766,76,92,2025-03-06T01:43:59Z,4340000,False,,,0,,T. Salaün REBOUND (Off:2 Def:5),[1642275],1610612766.0,CHA,,,,,Salaün,T. Salaün,,,,,Left Corner 3,24+ Left,,,,,,,444.0,7.0,5.0,2.0,,,,,,,,,
446,PT01M39.00S,2025-03-06T01:44:05.8Z,3,REGULAR,3pt,Jump Shot,[],1642275,67.23061760840999,76.22549019607843,1610612766,76,92,2025-03-06T01:44:12Z,4350000,False,131.0,256.0,1,right,MISS T. Salaün 28' 3PT,[1642275],1610612766.0,CHA,,,,,Salaün,T. Salaün,,,,,Above the Break 3,24+ Right Center,28.72,Missed,,,,,,,,,,,,,,,,,
447,PT01M36.00S,2025-03-06T01:44:08.8Z,3,REGULAR,rebound,defensive,[],1641740,,,1610612750,76,92,2025-03-06T01:44:12Z,4360000,False,,,0,,J. Clark REBOUND (Off:0 Def:1),[1641740],1610612750.0,MIN,,,,,Clark,J. Clark,,,,,Above the Break 3,24+ Right Center,,,,,,,446.0,1.0,1.0,0.0,,,,,,,,,
448,PT01M28.00S,2025-03-06T01:44:17.8Z,3,REGULAR,3pt,Jump Shot,[],1630162,34.11629434954008,63.23529411764706,1610612750,76,92,2025-03-06T01:46:31Z,4370000,False,-66.0,268.0,1,left,MISS A. Edwards 27' step back 3PT,[1630162],1610612750.0,MIN,,step back,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,27.62,Missed,,,,,,,,,,,,,,,,,
449,PT01M27.00S,2025-03-06T01:44:18.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612750,76,92,2025-03-06T01:44:23Z,4380000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,448.0,,,,,,,,,,,,
450,PT01M27.00S,2025-03-06T01:44:22.6Z,3,REGULAR,foul,personal,[],1642275,,,1610612750,76,92,2025-03-06T01:44:34Z,4390000,False,,,0,,T. Salaün loose ball personal FOUL (2 PF),"[1642275, 1630545]",1610612766.0,CHA,1627541.0,loose ball,,,Salaün,T. Salaün,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,2.0,0.0,Shannon Jr.,1630545.0,,,,
452,PT01M13.00S,2025-03-06T01:44:56.9Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1630545,8.623521681997373,30.88235294117647,1610612750,76,92,2025-03-06T01:45:01Z,4410000,False,96.0,29.0,1,left,MISS T. Shannon Jr. 9' driving floating Shot,[1630545],1610612750.0,MIN,,driving floating,,,Shannon Jr.,T. Shannon Jr.,,,,,Mid-Range,8-16 Right,9.98,Missed,,,,,,,,,,,,,,,,,
453,PT01M11.00S,2025-03-06T01:44:58.9Z,3,REGULAR,rebound,defensive,[],1630163,,,1610612766,76,92,2025-03-06T01:45:01Z,4420000,False,,,0,,L. Ball REBOUND (Off:2 Def:4),[1630163],1610612766.0,CHA,,,,,Ball,L. Ball,,,,,Mid-Range,8-16 Right,,,,,,,452.0,6.0,4.0,2.0,,,,,,,,,
454,PT01M07.00S,2025-03-06T01:45:03.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203552,92.9862023653088,94.85294117647058,1610612766,79,92,2025-03-06T01:47:27Z,4430000,False,224.0,13.0,1,right,S. Curry 3PT running (12 PTS) (L. Ball 5 AST),"[203552, 1630163]",1610612766.0,CHA,,running,,,Curry,S. Curry,,,,,Right Corner 3,24+ Right,22.47,Made,12.0,L. Ball,1630163.0,5.0,,,,,,,,,,,,,
456,PT00M55.90S,2025-03-06T01:45:15.7Z,3,REGULAR,3pt,Jump Shot,[],1629638,8.360709592641262,95.09803921568627,1610612750,79,95,2025-03-06T01:45:22Z,4450000,False,-225.0,26.0,1,left,N. Alexander-Walker 3PT  (3 PTS) (A. Edwards 5 AST),"[1629638, 1630162]",1610612750.0,MIN,,,,,Alexander-Walker,N. Alexander-Walker,,,,,Left Corner 3,24+ Left,22.7,Made,3.0,A. Edwards,1630162.0,5.0,,,,,,,,,,,,,
458,PT00M41.20S,2025-03-06T01:45:39.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,91.67214191852825,53.18627450980392,1610612766,81,95,2025-03-06T01:45:44Z,4470000,False,16.0,26.0,1,right,M. Bridges driving Layup (19 PTS),[1628970],1610612766.0,CHA,,driving,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,3.03,Made,19.0,,,,,,,,,,,,,,,,
459,PT00M29.80S,2025-03-06T01:45:59.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631217,,,1610612750,81,95,2025-03-06T01:46:07Z,4480000,False,,,0,,M. Diabaté shooting personal FOUL (1 PF) (Edwards 2 FT),"[1631217, 1630162]",1610612766.0,CHA,1627541.0,shooting,,,Diabaté,M. Diabaté,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,0.0,Edwards,1630162.0,,,,
461,PT00M29.80S,2025-03-06T01:46:17.2Z,3,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,81,96,2025-03-06T01:46:17Z,4500000,False,,,0,,A. Edwards Free Throw 1 of 2 (22 PTS),[1630162],1610612750.0,MIN,,,,,Edwards,A. Edwards,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,
462,PT00M29.80S,2025-03-06T01:46:31.9Z,3,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,81,97,2025-03-06T01:46:31Z,4510000,False,,,0,,A. Edwards Free Throw 2 of 2 (23 PTS),[1630162],1610612750.0,MIN,,,,,Edwards,A. Edwards,,,,,,,,Made,23.0,,,,,,,,,,,,,,,,
463,PT00M07.70S,2025-03-06T01:46:55.6Z,3,REGULAR,3pt,Jump Shot,[],1628970,70.90998685939553,19.11764705882353,1610612766,81,97,2025-03-06T01:47:02Z,4520000,False,-154.0,221.0,1,right,MISS M. Bridges 26' 3PT,[1628970],1610612766.0,CHA,,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,26.95,Missed,,,,,,,,,,,,,,,,,
464,PT00M05.50S,2025-03-06T01:46:57.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612766,81,97,2025-03-06T01:47:02Z,4530000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,463.0,,,,,,,,,,,,
466,PT00M00.00S,2025-03-06T01:47:20.8Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],203552,77.4802890932983,57.84313725490197,1610612766,83,97,2025-03-06T01:47:28Z,4550000,False,39.0,159.0,1,right,S. Curry 16' floating Jump Shot (14 PTS) (T. Salaün 3 AST),"[203552, 1642275]",1610612766.0,CHA,,floating,,,Curry,S. Curry,,,,,Mid-Range,16-24 Center,16.4,Made,14.0,T. Salaün,1642275.0,3.0,,,,,,,,,,,,,
468,PT00M00.00S,2025-03-06T01:47:24.9Z,3,REGULAR,period,end,[],0,,,1610612750,83,97,2025-03-06T01:47:24Z,4570000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT12M00.00S,2025-03-06T01:48:03.6Z,4,REGULAR,substitution,out,['startperiod'],1642275,,,1610612750,83,97,2025-03-06T01:50:06Z,4590000,False,,,0,,SUB out: T. Salaün,[1642275],1610612766.0,CHA,,,,,Salaün,T. Salaün,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT12M00.00S,2025-03-06T01:48:03.6Z,4,REGULAR,substitution,out,['startperiod'],1630545,,,1610612750,83,97,2025-03-06T01:50:06Z,4600000,False,,,0,,SUB out: T. Shannon Jr.,[1630545],1610612750.0,MIN,,,,,Shannon Jr.,T. Shannon Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT12M00.00S,2025-03-06T01:48:03.6Z,4,REGULAR,substitution,out,['startperiod'],1630162,,,1610612750,83,97,2025-03-06T01:50:06Z,4610000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT12M00.00S,2025-03-06T01:48:03.6Z,4,REGULAR,substitution,in,['startperiod'],1641733,,,1610612750,83,97,2025-03-06T01:50:06Z,4620000,False,,,0,,SUB in: N. Smith Jr.,[1641733],1610612766.0,CHA,,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT12M00.00S,2025-03-06T01:48:03.6Z,4,REGULAR,substitution,in,['startperiod'],1628978,,,1610612750,83,97,2025-03-06T01:50:06Z,4630000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT12M00.00S,2025-03-06T01:48:03.6Z,4,REGULAR,substitution,in,['startperiod'],1630183,,,1610612750,83,97,2025-03-06T01:50:06Z,4640000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT12M00.00S,2025-03-06T01:50:05.4Z,4,REGULAR,period,start,[],0,,,1610612766,83,97,2025-03-06T01:50:07Z,4650000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT11M48.00S,2025-03-06T01:50:30.2Z,4,REGULAR,3pt,Jump Shot,[],1630163,68.54467805519053,66.42156862745098,1610612766,83,97,2025-03-06T01:50:36Z,4670000,False,82.0,243.0,1,right,MISS L. Ball 25' step back 3PT,[1630163],1610612766.0,CHA,,step back,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,25.67,Missed,,,,,,,,,,,,,,,,,
479,PT11M45.00S,2025-03-06T01:50:33.2Z,4,REGULAR,rebound,offensive,[],1628970,,,1610612766,83,97,2025-03-06T01:50:36Z,4680000,False,,,0,,M. Bridges REBOUND (Off:1 Def:5),[1628970],1610612766.0,CHA,,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,,,,,478.0,6.0,5.0,1.0,,,,,,,,,
480,PT11M43.00S,2025-03-06T01:50:35.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628970,91.01511169513797,45.83333333333333,1610612766,83,97,2025-03-06T01:50:41Z,4690000,False,-21.0,32.0,1,right,MISS M. Bridges reverse Layup,[1628970],1610612766.0,CHA,,reverse,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,3.82,Missed,,,,,,,,,,,,,,,,,
481,PT11M40.00S,2025-03-06T01:50:38.7Z,4,REGULAR,rebound,defensive,[],1629675,,,1610612750,83,97,2025-03-06T01:50:41Z,4700000,False,,,0,,N. Reid REBOUND (Off:1 Def:7),[1629675],1610612750.0,MIN,,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,480.0,8.0,7.0,1.0,,,,,,,,,
482,PT11M36.00S,2025-03-06T01:50:46.7Z,4,REGULAR,turnover,out-of-bounds,[],1630183,,,1610612750,83,97,2025-03-06T01:50:52Z,4710000,False,,,0,,J. McDaniels lost ball out-of-bounds TURNOVER (1 TO),[1630183],1610612750.0,MIN,1627541.0,lost ball,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1.0,,,,,,,,
483,PT11M21.00S,2025-03-06T01:51:29.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630163,65.65374507227332,72.30392156862744,1610612766,83,97,2025-03-06T01:51:34Z,4720000,False,112.0,270.0,1,right,MISS L. Ball 29' pullup 3PT,[1630163],1610612766.0,CHA,,pullup,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,29.25,Missed,,,,,,,,,,,,,,,,,
484,PT11M18.00S,2025-03-06T01:51:32.3Z,4,REGULAR,rebound,offensive,[],203552,,,1610612766,83,97,2025-03-06T01:51:34Z,4730000,False,,,0,,S. Curry REBOUND (Off:1 Def:1),[203552],1610612766.0,CHA,,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,,,,,483.0,2.0,1.0,1.0,,,,,,,,,
485,PT11M12.00S,2025-03-06T01:51:43.0Z,4,REGULAR,foul,personal,['2freethrow'],1641740,,,1610612766,83,97,2025-03-06T01:51:52Z,4740000,False,,,0,,J. Clark shooting personal FOUL (2 PF) (Ball 2 FT),"[1641740, 1630163]",1610612750.0,MIN,1627541.0,shooting,,,Clark,J. Clark,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,2.0,0.0,Ball,1630163.0,,,,
487,PT11M12.00S,2025-03-06T01:52:12.4Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1630163,,,1610612766,84,97,2025-03-06T01:52:12Z,4760000,False,,,0,,L. Ball Free Throw 1 of 2 (15 PTS),[1630163],1610612766.0,CHA,,,,,Ball,L. Ball,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,
488,PT11M12.00S,2025-03-06T01:52:19.7Z,4,REGULAR,substitution,out,[],1628970,,,1610612766,84,97,2025-03-06T01:52:34Z,4770000,False,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT11M12.00S,2025-03-06T01:52:19.7Z,4,REGULAR,substitution,out,[],1641740,,,1610612766,84,97,2025-03-06T01:52:34Z,4780000,False,,,0,,SUB out: J. Clark,[1641740],1610612750.0,MIN,,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT11M12.00S,2025-03-06T01:52:19.7Z,4,REGULAR,substitution,in,[],1629610,,,1610612766,84,97,2025-03-06T01:52:34Z,4790000,False,,,0,,SUB in: D. Jeffries,[1629610],1610612766.0,CHA,,,,,Jeffries,D. Jeffries,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT11M12.00S,2025-03-06T01:52:19.7Z,4,REGULAR,substitution,in,[],203944,,,1610612766,84,97,2025-03-06T01:52:34Z,4800000,False,,,0,,SUB in: J. Randle,[203944],1610612750.0,MIN,,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT11M12.00S,2025-03-06T01:52:40.0Z,4,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1630163,,,1610612766,85,97,2025-03-06T01:52:40Z,4810000,False,,,0,,L. Ball Free Throw 2 of 2 (16 PTS),[1630163],1610612766.0,CHA,,,,,Ball,L. Ball,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,
493,PT10M52.00S,2025-03-06T01:53:02.2Z,4,REGULAR,3pt,Jump Shot,[],1628978,10.200394218134035,96.32352941176471,1610612750,85,100,2025-03-06T01:54:18Z,4820000,False,-232.0,43.0,1,left,D. DiVincenzo 3PT step back (8 PTS) (J. Randle 9 AST),"[1628978, 203944]",1610612750.0,MIN,,step back,,,DiVincenzo,D. DiVincenzo,,,,,Left Corner 3,24+ Left,23.56,Made,8.0,J. Randle,203944.0,9.0,,,,,,,,,,,,,
495,PT10M40.00S,2025-03-06T01:53:14.5Z,4,REGULAR,3pt,Jump Shot,[],203552,82.34231274638634,3.6764705882352944,1610612766,85,100,2025-03-06T01:53:18Z,4840000,False,-232.0,113.0,1,right,MISS S. Curry 25' pullup 3PT,[203552],1610612766.0,CHA,,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,25.79,Missed,,,,,,,,,,,,,,,,,
496,PT10M38.00S,2025-03-06T01:53:16.8Z,4,REGULAR,rebound,offensive,[],1629610,,,1610612766,85,100,2025-03-06T01:53:16Z,4850000,False,,,0,,D. Jeffries REBOUND (Off:2 Def:0),[1629610],1610612766.0,CHA,,,,,Jeffries,D. Jeffries,,,,,Above the Break 3,24+ Left Center,,,,,,,495.0,2.0,0.0,2.0,,,,,,,,,
497,PT10M29.00S,2025-03-06T01:53:25.3Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1631217,89.56964520367937,44.36274509803921,1610612766,85,100,2025-03-06T01:53:28Z,4860000,False,-28.0,46.0,1,right,MISS M. Diabaté Hook,[1631217],1610612766.0,CHA,,,,,Diabaté,M. Diabaté,,,,,In The Paint (Non-RA),0-8 Center,5.35,Missed,,,,,,,,,,,,,,,,,
498,PT10M26.00S,2025-03-06T01:53:28.3Z,4,REGULAR,rebound,defensive,[],1629638,,,1610612750,85,100,2025-03-06T01:53:28Z,4870000,False,,,0,,N. Alexander-Walker REBOUND (Off:1 Def:2),[1629638],1610612750.0,MIN,,,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,497.0,3.0,2.0,1.0,,,,,,,,,
499,PT10M09.00S,2025-03-06T01:53:45.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630183,15.193823915900131,65.44117647058823,1610612750,85,102,2025-03-06T01:53:49Z,4880000,False,-77.0,90.0,1,left,J. McDaniels 11' turnaround fadeaway Jump Shot (29 PTS),[1630183],1610612750.0,MIN,,turnaround fadeaway,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Left,11.88,Made,29.0,,,,,,,,,,,,,,,,
500,PT09M59.00S,2025-03-06T01:53:56.0Z,4,REGULAR,3pt,Jump Shot,[],1641733,67.23061760840999,34.55882352941176,1610612766,85,102,2025-03-06T01:54:00Z,4890000,False,-77.0,256.0,1,right,MISS N. Smith Jr. 26' pullup 3PT,[1641733],1610612766.0,CHA,,pullup,,,Smith Jr.,N. Smith Jr.,,,,,Above the Break 3,24+ Center,26.69,Missed,,,,,,,,,,,,,,,,,
501,PT09M56.00S,2025-03-06T01:53:58.4Z,4,REGULAR,rebound,offensive,[],203552,,,1610612766,85,102,2025-03-06T01:53:58Z,4900000,False,,,0,,S. Curry REBOUND (Off:2 Def:1),[203552],1610612766.0,CHA,,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,,,,,,,500.0,3.0,1.0,2.0,,,,,,,,,
502,PT09M54.00S,2025-03-06T01:54:00.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203552,67.09921156373193,58.08823529411765,1610612766,85,102,2025-03-06T01:54:41Z,4910000,False,40.0,257.0,1,right,MISS S. Curry 26' 3PT,[203552],1610612766.0,CHA,,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,26.0,Missed,,,,,,,,,,,,,,,,,
503,PT09M54.00S,2025-03-06T01:54:00.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612750,85,102,2025-03-06T01:54:41Z,4920000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,502.0,,,,,,,,,,,,
505,PT09M37.00S,2025-03-06T01:54:29.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,13.222733245729303,46.568627450980394,1610612750,85,104,2025-03-06T01:56:16Z,4940000,False,17.0,72.0,1,left,J. Randle 7' driving floating Jump Shot (19 PTS),[203944],1610612750.0,MIN,,driving floating,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,7.38,Made,19.0,,,,,,,,,,,,,,,,
506,PT09M37.00S,2025-03-06T01:54:34.8Z,4,REGULAR,foul,personal,['1freethrow'],1631217,,,1610612750,85,104,2025-03-06T01:54:42Z,4950000,False,,,0,,M. Diabaté shooting personal FOUL (2 PF) (Randle 1 FT),"[1631217, 203944]",1610612766.0,CHA,2002.0,shooting,,,Diabaté,M. Diabaté,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,2.0,0.0,Randle,203944.0,,,,
508,PT09M37.00S,2025-03-06T01:54:59.7Z,4,REGULAR,freethrow,1 of 1,[],203944,,,1610612750,85,104,2025-03-06T01:55:04Z,4970000,False,,,0,,MISS J. Randle Free Throw 1 of 1,[203944],1610612750.0,MIN,,,,,Randle,J. Randle,,,,,,,,Missed,,,,,,,,,,,,,,,,,
509,PT09M32.00S,2025-03-06T01:55:04.7Z,4,REGULAR,rebound,offensive,[],1630183,,,1610612750,85,104,2025-03-06T01:55:44Z,4980000,False,,,0,,J. McDaniels REBOUND (Off:3 Def:3),[1630183],1610612750.0,MIN,,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,508.0,6.0,3.0,3.0,,,,,,,,,
510,PT09M30.00S,2025-03-06T01:55:05.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628978,36.21879106438896,57.84313725490197,1610612750,85,107,2025-03-06T01:56:53Z,4990000,False,-39.0,288.0,1,left,D. DiVincenzo 29' 3PT pullup (11 PTS) (J. McDaniels 3 AST),"[1628978, 1630183]",1610612750.0,MIN,,pullup,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,29.07,Made,11.0,J. McDaniels,1630183.0,3.0,,,,,,,,,,,,,
512,PT09M28.00S,2025-03-06T01:55:15.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,85,107,2025-03-06T01:55:15Z,5010000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT09M28.00S,2025-03-06T01:55:15.8Z,4,REGULAR,substitution,out,[],1631217,,,1610612766,85,107,2025-03-06T01:58:11Z,5020000,False,,,0,,SUB out: M. Diabaté,[1631217],1610612766.0,CHA,,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT09M28.00S,2025-03-06T01:55:15.8Z,4,REGULAR,substitution,in,[],1631109,,,1610612766,85,107,2025-03-06T01:58:11Z,5030000,False,,,0,,SUB in: M. Williams,[1631109],1610612766.0,CHA,,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT09M16.00S,2025-03-06T01:58:21.2Z,4,REGULAR,3pt,Jump Shot,[],1630163,63.02562417871223,15.196078431372548,1610612766,88,107,2025-03-06T01:58:26Z,5040000,False,-174.0,295.0,1,right,L. Ball 34' 3PT  (19 PTS) (N. Smith Jr. 2 AST),"[1630163, 1641733]",1610612766.0,CHA,,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,34.26,Made,19.0,N. Smith Jr.,1641733.0,2.0,,,,,,,,,,,,,
517,PT08M59.00S,2025-03-06T01:58:41.5Z,4,REGULAR,foul,personal,['2freethrow'],1630163,,,1610612750,88,107,2025-03-06T01:58:53Z,5060000,False,,,0,,L. Ball shooting personal FOUL (3 PF) (Reid 2 FT),"[1630163, 1629675]",1610612766.0,CHA,1627541.0,shooting,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,3.0,0.0,Reid,1629675.0,,,,
519,PT08M59.00S,2025-03-06T01:59:02.1Z,4,REGULAR,freethrow,1 of 2,[],1629675,,,1610612750,88,107,2025-03-06T01:59:02Z,5080000,False,,,0,,MISS N. Reid Free Throw 1 of 2,[1629675],1610612750.0,MIN,,,,,Reid,N. Reid,,,,,,,,Missed,,,,,,,,,,,,,,,,,
