actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,pointsTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
354,PT10M26.00S,2024-12-07T19:23:17.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,5.863994743758213,49.754901960784316,1610612739,54,70,2024-12-07T20:24:35Z,3480000,False,1.0,3.0,1,left,J. Allen cutting Layup (11 PTS) (D. Mitchell 7 AST),"[1628386, 1628378]",1610612739.0,CLE,cutting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,0.29,Made,,,11.0,,,,,,D. Mitchell,1628378.0,7.0,,,,,,,
356,PT10M13.00S,2024-12-07T19:23:32.9Z,3,REGULAR,foul,personal,[],1630596,,,1610612766,54,70,2024-12-07T19:24:50Z,3500000,False,,,0,,E. Mobley personal FOUL (3 PF),"[1630596, 1628998]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,16-24 Left,,,,1627964.0,,3.0,0.0,Martin,1628998.0,,,,,,,,,,,
358,PT10M06.00S,2024-12-07T19:23:59.8Z,3,REGULAR,3pt,Jump Shot,[],1641706,66.3107752956636,51.71568627450981,1610612766,54,70,2024-12-07T19:24:53Z,3520000,False,9.0,264.0,1,right,MISS B. Miller 26' 3PT,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Center,26.43,Missed,,,,,,,,,,,,,,,,,,
359,PT10M06.00S,2024-12-07T19:24:01.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612739,54,70,2024-12-07T19:24:01Z,3530000,False,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Center,,,358.0,,,,,,,,,,,,,,,,,
361,PT09M48.00S,2024-12-07T19:24:24.9Z,3,REGULAR,3pt,Jump Shot,[],1630596,30.17411300919842,26.225490196078432,1610612739,54,70,2024-12-07T19:24:56Z,3550000,False,119.0,231.0,1,left,MISS E. Mobley 25' 3PT,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Right Center,25.99,Missed,,,,,,,,,,,,,,,,,,
362,PT09M45.00S,2024-12-07T19:24:27.9Z,3,REGULAR,rebound,defensive,[],1628998,,,1610612766,54,70,2024-12-07T19:24:56Z,3560000,False,,,0,,C. Martin REBOUND (Off:0 Def:4),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Right Center,,,361.0,,,,,,,,,,,,,4.0,4.0,0.0,,
364,PT09M26.00S,2024-12-07T19:25:03.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628998,92.9862023653088,49.01960784313725,1610612766,56,70,2024-12-07T19:27:53Z,3580000,False,-5.0,13.0,1,right,C. Martin cutting Layup (4 PTS) (V. Micić 6 AST),"[1628998, 203995]",1610612766.0,CHA,cutting,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,1.43,Made,,,4.0,,,,,,V. Micić,203995.0,6.0,,,,,,,
366,PT09M09.00S,2024-12-07T19:25:20.6Z,3,REGULAR,3pt,Jump Shot,[],1628378,8.886333771353483,2.2058823529411766,1610612739,56,70,2024-12-07T19:25:26Z,3600000,False,239.0,31.0,1,left,MISS D. Mitchell 24' 3PT,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Right Corner 3,24+ Right,24.1,Missed,,,,,,,,,,,,,,,,,,
367,PT09M07.00S,2024-12-07T19:25:22.6Z,3,REGULAR,rebound,defensive,[],203995,,,1610612766,56,70,2024-12-07T19:25:26Z,3610000,False,,,0,,V. Micić REBOUND (Off:1 Def:3),[203995],1610612766.0,CHA,,,,Micić,V. Micić,,,,,Right Corner 3,24+ Right,,,366.0,,,,,,,,,,,,,4.0,3.0,1.0,,
368,PT09M03.00S,2024-12-07T19:25:26.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1641706,67.36202365308804,28.186274509803923,1610612766,59,70,2024-12-07T19:25:35Z,3620000,False,-109.0,254.0,1,right,B. Miller 27' 3PT running pullup (17 PTS),[1641706],1610612766.0,CHA,running pullup,,,Miller,B. Miller,,,,,Above the Break 3,24+ Left Center,27.67,Made,,,17.0,,,,,,,,,,,,,,,
369,PT08M44.00S,2024-12-07T19:25:47.7Z,3,REGULAR,foul,offensive,[],1628378,,,1610612739,59,70,2024-12-07T19:25:54Z,3630000,False,,,0,,D. Mitchell offensive FOUL (2 PF),"[1628378, 203995]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,1146.0,,2.0,0.0,Micić,203995.0,,,,,,,,,,,
371,PT08M44.00S,2024-12-07T19:25:47.7Z,3,REGULAR,turnover,offensive foul,[],1628378,,,1610612739,59,70,2024-12-07T19:25:47Z,3650000,False,,,0,,D. Mitchell offensive foul TURNOVER (2 TO),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,1146.0,,,,,,2.0,,,,,,,,,,
372,PT08M29.00S,2024-12-07T19:26:23.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1641706,62.23718791064389,50.98039215686274,1610612766,59,70,2024-12-07T19:26:26Z,3660000,False,5.0,302.0,1,right,MISS B. Miller 30' 3PT,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Center,30.25,Missed,,,,,,,,,,,,,,,,,,
373,PT08M27.00S,2024-12-07T19:26:25.0Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,59,70,2024-12-07T19:26:26Z,3670000,False,,,0,,E. Mobley REBOUND (Off:0 Def:5),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Center,,,372.0,,,,,,,,,,,,,5.0,5.0,0.0,,
374,PT08M20.00S,2024-12-07T19:26:31.8Z,3,REGULAR,3pt,Jump Shot,[],1629731,20.45006570302234,7.107843137254902,1610612739,59,70,2024-12-07T19:26:37Z,3680000,False,214.0,140.0,1,left,MISS D. Wade 25' 3PT,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Right Center,25.6,Missed,,,,,,,,,,,,,,,,,,
375,PT08M15.00S,2024-12-07T19:26:36.8Z,3,REGULAR,rebound,offensive,[],1630596,,,1610612739,59,70,2024-12-07T19:26:37Z,3690000,False,,,0,,E. Mobley REBOUND (Off:1 Def:5),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Right Center,,,374.0,,,,,,,,,,,,,6.0,5.0,1.0,,
376,PT08M15.00S,2024-12-07T19:26:36.7Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1630596,5.590000152587891,50.0,1610612739,59,72,2024-12-07T19:29:42Z,3700000,False,0.0,0.0,1,left,E. Mobley tip DUNK (32 PTS),[1630596],1610612739.0,CLE,tip,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,0.0,Made,,,32.0,,,,,,,,,,,,,,,
377,PT07M59.00S,2024-12-07T19:26:52.8Z,3,REGULAR,3pt,Jump Shot,[],203995,73.01248357424441,81.12745098039215,1610612766,62,72,2024-12-07T19:30:11Z,3710000,False,156.0,201.0,1,right,V. Micić 25' 3PT pullup (7 PTS),[203995],1610612766.0,CHA,pullup,,,Micić,V. Micić,,,,,Above the Break 3,24+ Right Center,25.43,Made,,,7.0,,,,,,,,,,,,,,,
378,PT07M32.00S,2024-12-07T19:27:20.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,17.0335085413929,63.23529411764706,1610612739,62,74,2024-12-07T19:31:01Z,3720000,False,-66.0,108.0,1,left,D. Garland 12' pullup bank Jump Shot (13 PTS),[1629636],1610612739.0,CLE,pullup bank,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Left,12.63,Made,,,13.0,,,,,,,,,,,,,,,
379,PT07M32.00S,2024-12-07T19:27:24.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,62,74,2024-12-07T19:27:24Z,3730000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT07M13.00S,2024-12-07T19:30:48.6Z,3,REGULAR,foul,offensive,[],1641706,,,1610612766,62,74,2024-12-07T19:34:49Z,3740000,False,,,0,,B. Miller offensive FOUL (4 PF),"[1641706, 1630596]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,,,,1146.0,,4.0,0.0,Mobley,1630596.0,,,,,,,,,,,
384,PT07M13.00S,2024-12-07T19:30:48.6Z,3,REGULAR,turnover,offensive foul,[],1641706,,,1610612766,62,74,2024-12-07T19:34:49Z,3755000,False,,,0,,B. Miller offensive foul TURNOVER (2 TO),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,,,,1627964.0,,,,,,2.0,,,,,,,,,,
383,PT07M13.00S,2024-12-07T19:31:17.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,62,74,2024-12-07T19:30:48Z,3770000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT07M13.00S,2024-12-07T19:34:01.7Z,3,REGULAR,substitution,out,[],1641706,,,1610612739,62,74,2024-12-07T19:35:53Z,3778750,False,,,0,,SUB out: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT07M13.00S,2024-12-07T19:34:01.7Z,3,REGULAR,substitution,in,[],1641733,,,1610612739,62,74,2024-12-07T19:35:53Z,3779375,False,,,0,,SUB in: N. Smith Jr.,[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT07M09.00S,2024-12-07T19:34:03.9Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629636,5.601182654402102,50.0,1610612739,62,76,2024-12-07T19:37:56Z,3780000,False,0.0,0.0,1,left,D. Garland running Layup (15 PTS),[1629636],1610612739.0,CLE,running,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,0.02,Made,,,15.0,,,,,,,,,,,,,,,
386,PT07M09.00S,2024-12-07T19:34:07.3Z,3,REGULAR,foul,personal,['1freethrow'],1641733,,,1610612739,62,76,2024-12-07T19:36:44Z,3805000,False,,,0,,N. Smith Jr. shooting personal FOUL (1 PF) (Garland 1 FT),"[1641733, 1629636]",1610612766.0,CHA,shooting,,,Smith Jr.,N. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,1155.0,,1.0,0.0,Garland,1629636.0,,,,,,,,,,,
390,PT07M09.00S,2024-12-07T19:34:50.5Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1629636,,,1610612739,62,77,2024-12-07T19:34:50Z,3830000,False,,,0,,D. Garland Free Throw 1 of 1 (16 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,Made,,,16.0,,,,,,,,,,,,,,,
391,PT06M53.00S,2024-12-07T19:35:22.9Z,3,REGULAR,jumpball,recovered,[],1630596,,,1610612766,62,77,2024-12-07T19:38:46Z,3840000,False,,,0,,Jump Ball D. Wade vs. C. Martin: Tip to E. Mobley,"[1630596, 1629731, 1628998]",1610612739.0,CLE,heldball,E. Mobley,1630596.0,Mobley,E. Mobley,Wade,1629731.0,Martin,1628998.0,,,,,,,,,,,,,,,,,,,,,,
394,PT06M53.00S,2024-12-07T19:35:22.9Z,3,REGULAR,turnover,lost ball,[],1628998,,,1610612766,62,77,2024-12-07T19:39:42Z,3870000,False,,,0,,C. Martin lost ball TURNOVER (2 TO),"[1628998, 1629731]",1610612766.0,CHA,,,,Martin,C. Martin,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,2.0,,,,Wade,1629731.0,,,,,
395,PT06M53.00S,2024-12-07T19:35:22.9Z,3,REGULAR,steal,,[],1629731,,,1610612739,62,77,2024-12-07T19:35:22Z,3880000,False,,,0,,D. Wade STEAL (3 STL),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
396,PT06M31.00S,2024-12-07T19:35:39.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629731,8.754927726675426,2.696078431372549,1610612739,62,80,2024-12-07T19:35:43Z,3890000,False,237.0,30.0,1,left,D. Wade 3PT  (6 PTS) (D. Mitchell 8 AST),"[1629731, 1628378]",1610612739.0,CLE,,,,Wade,D. Wade,,,,,Right Corner 3,24+ Right,23.84,Made,,,6.0,,,,,,D. Mitchell,1628378.0,8.0,,,,,,,
398,PT06M09.00S,2024-12-07T19:36:01.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203995,92.72339027595268,50.245098039215684,1610612766,64,80,2024-12-07T19:40:35Z,3910000,False,1.0,16.0,1,right,V. Micić driving reverse Layup (9 PTS),[203995],1610612766.0,CHA,driving reverse,,,Micić,V. Micić,,,,,Restricted Area,0-8 Center,1.59,Made,,,9.0,,,,,,,,,,,,,,,
399,PT05M55.00S,2024-12-07T19:36:16.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630596,10.068988173455978,48.03921568627451,1610612739,64,80,2024-12-07T19:40:50Z,3920000,False,10.0,42.0,1,left,MISS E. Mobley driving Hook,[1630596],1610612739.0,CLE,driving,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,4.32,Missed,,,,,,,,,,,,,,,,,,
400,PT05M52.00S,2024-12-07T19:36:17.8Z,3,REGULAR,rebound,defensive,[],1628998,,,1610612766,64,80,2024-12-07T19:36:17Z,3930000,False,,,0,,C. Martin REBOUND (Off:0 Def:5),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,399.0,,,,,,,,,,,,,5.0,5.0,0.0,,
401,PT05M46.00S,2024-12-07T19:36:24.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630182,95.6143232588699,95.34313725490196,1610612766,67,80,2024-12-07T19:41:29Z,3940000,False,227.0,-11.0,1,right,J. Green 3PT running (13 PTS) (V. Micić 7 AST),"[1630182, 203995]",1610612766.0,CHA,running,,,Green,J. Green,,,,,Right Corner 3,24+ Right,22.7,Made,,,13.0,,,,,,V. Micić,203995.0,7.0,,,,,,,
403,PT05M46.00S,2024-12-07T19:36:29.9Z,3,REGULAR,timeout,full,['team'],0,,,1610612739,67,80,2024-12-07T19:36:29Z,3960000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT05M46.00S,2024-12-07T19:37:43.2Z,3,REGULAR,substitution,out,[],201959,,,1610612739,67,80,2024-12-07T19:38:14Z,3970000,False,,,0,,SUB out: T. Gibson,[201959],1610612766.0,CHA,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT05M46.00S,2024-12-07T19:37:43.2Z,3,REGULAR,substitution,out,[],1630596,,,1610612739,67,80,2024-12-07T19:38:14Z,3980000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT05M46.00S,2024-12-07T19:37:43.2Z,3,REGULAR,substitution,out,[],1628378,,,1610612739,67,80,2024-12-07T19:38:14Z,3990000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT05M46.00S,2024-12-07T19:37:43.2Z,3,REGULAR,substitution,out,[],1629731,,,1610612739,67,80,2024-12-07T19:38:14Z,4000000,False,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT05M46.00S,2024-12-07T19:37:43.2Z,3,REGULAR,substitution,in,[],1629610,,,1610612739,67,80,2024-12-07T19:38:14Z,4010000,False,,,0,,SUB in: D. Jeffries,[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT05M46.00S,2024-12-07T19:37:43.2Z,3,REGULAR,substitution,in,[],1627747,,,1610612739,67,80,2024-12-07T19:38:14Z,4020000,False,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT05M46.00S,2024-12-07T19:37:43.2Z,3,REGULAR,substitution,in,[],1630241,,,1610612739,67,80,2024-12-07T19:38:14Z,4030000,False,,,0,,SUB in: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT05M46.00S,2024-12-07T19:37:43.2Z,3,REGULAR,substitution,in,[],1627777,,,1610612739,67,80,2024-12-07T19:38:14Z,4040000,False,,,0,,SUB in: G. Niang,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT05M31.00S,2024-12-07T19:38:26.3Z,3,REGULAR,foul,personal,[],203995,,,1610612739,67,80,2024-12-07T19:38:40Z,4050000,False,,,0,,V. Micić personal FOUL (1 PF),"[203995, 1628386]",1610612766.0,CHA,,,,Micić,V. Micić,,,,,Restricted Area,0-8 Center,,,,1146.0,,1.0,0.0,Allen,1628386.0,,,,,,,,,,,
414,PT05M26.00S,2024-12-07T19:38:50.9Z,3,REGULAR,3pt,Jump Shot,[],1629636,33.98488830486202,38.23529411764706,1610612739,67,80,2024-12-07T19:42:19Z,4070000,False,59.0,267.0,1,left,MISS D. Garland 27' pullup 3PT,[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Above the Break 3,24+ Center,27.34,Missed,,,,,,,,,,,,,,,,,,
415,PT05M22.00S,2024-12-07T19:38:54.9Z,3,REGULAR,rebound,defensive,[],1628998,,,1610612766,67,80,2024-12-07T19:38:57Z,4080000,False,,,0,,C. Martin REBOUND (Off:0 Def:6),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Center,,,414.0,,,,,,,,,,,,,6.0,6.0,0.0,,
416,PT05M19.00S,2024-12-07T19:38:58.2Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629610,93.51182654402102,50.98039215686274,1610612766,69,80,2024-12-07T19:42:56Z,4090000,False,5.0,8.0,1,right,D. Jeffries running reverse Layup (12 PTS) (C. Martin 3 AST),"[1629610, 1628998]",1610612766.0,CHA,running reverse,,,Jeffries,D. Jeffries,,,,,Restricted Area,0-8 Center,0.98,Made,,,12.0,,,,,,C. Martin,1628998.0,3.0,,,,,,,
418,PT05M09.00S,2024-12-07T19:39:08.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,6.915243101182654,47.549019607843135,1610612739,69,82,2024-12-07T19:39:12Z,4110000,False,12.0,13.0,1,left,C. LeVert driving Layup (2 PTS),[1627747],1610612739.0,CLE,driving,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,1.75,Made,,,2.0,,,,,,,,,,,,,,,
419,PT04M55.00S,2024-12-07T19:39:23.7Z,3,REGULAR,foul,personal,[],1630241,,,1610612766,69,82,2024-12-07T19:39:44Z,4120000,False,,,0,,S. Merrill personal FOUL (1 PF),"[1630241, 203995]",1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Mid-Range,8-16 Right,,,,1146.0,,1.0,0.0,Micić,203995.0,,,,,,,,,,,
421,PT04M49.00S,2024-12-07T19:39:49.9Z,3,REGULAR,foul,personal,['2freethrow'],1630241,,,1610612766,69,82,2024-12-07T19:39:57Z,4140000,False,,,0,,S. Merrill shooting personal FOUL (2 PF) (Green 2 FT),"[1630241, 1630182]",1610612739.0,CLE,shooting,,,Merrill,S. Merrill,,,,,Restricted Area,0-8 Center,,,,1155.0,,2.0,0.0,Green,1630182.0,,,,,,,,,,,
423,PT04M49.00S,2024-12-07T19:40:16.7Z,3,REGULAR,freethrow,1 of 2,[],1630182,,,1610612766,70,82,2024-12-07T19:40:16Z,4160000,False,,,0,,J. Green Free Throw 1 of 2 (14 PTS),[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,Made,,,14.0,,,,,,,,,,,,,,,
424,PT04M49.00S,2024-12-07T19:40:30.2Z,3,REGULAR,freethrow,2 of 2,[],1630182,,,1610612766,70,82,2024-12-07T19:40:30Z,4170000,False,,,0,,MISS J. Green Free Throw 2 of 2,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
425,PT04M47.00S,2024-12-07T19:40:30.9Z,3,REGULAR,rebound,defensive,[],1627777,,,1610612739,70,82,2024-12-07T19:40:30Z,4180000,False,,,0,,G. Niang REBOUND (Off:0 Def:3),[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,424.0,,,,,,,,,,,,,3.0,3.0,0.0,,
426,PT04M32.00S,2024-12-07T19:40:45.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,6.915243101182654,51.225490196078425,1610612739,70,82,2024-12-07T19:44:21Z,4190000,False,-6.0,13.0,1,left,MISS J. Allen Layup,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,1.39,Missed,,,,,,,,,,,,,,,,,,
427,PT04M31.00S,2024-12-07T19:40:46.3Z,3,REGULAR,rebound,defensive,[],1629610,,,1610612766,70,82,2024-12-07T19:40:49Z,4200000,False,,,0,,D. Jeffries REBOUND (Off:1 Def:3),[1629610],1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,Restricted Area,0-8 Center,,,426.0,,,,,,,,,,,,,4.0,3.0,1.0,,
428,PT04M27.00S,2024-12-07T19:40:51.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630182,96.13994743758212,96.07843137254902,1610612766,70,82,2024-12-07T19:40:56Z,4210000,False,230.0,-16.0,1,right,MISS J. Green running 3PT,[1630182],1610612766.0,CHA,running,,,Green,J. Green,,,,,Right Corner 3,24+ Right,23.1,Missed,,,,,,,,,,,,,,,,,,
429,PT04M25.00S,2024-12-07T19:40:53.4Z,3,REGULAR,rebound,defensive,[],1627777,,,1610612739,70,82,2024-12-07T19:40:56Z,4220000,False,,,0,,G. Niang REBOUND (Off:0 Def:4),[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,Right Corner 3,24+ Right,,,428.0,,,,,,,,,,,,,4.0,4.0,0.0,,
431,PT04M24.00S,2024-12-07T19:41:04.5Z,3,REGULAR,foul,technical,['1freethrow'],201690,,,1610612739,70,82,2024-12-07T19:41:19Z,4240000,False,,,0,,TEAM foul technical,[201690],1610612739.0,CLE,,,,,,,,,,,,,,,1155.0,,,,,,,,,,,,,,,,
432,PT04M24.00S,2024-12-07T19:41:31.3Z,3,REGULAR,freethrow,1 of 1,[],203995,,,1610612739,71,82,2024-12-07T19:41:31Z,4250000,False,,,0,,V. Micić technical Free Throw 1 of 1 (10 PTS),[203995],1610612766.0,CHA,technical,,,Micić,V. Micić,,,,,,,,Made,,,10.0,,,,,,,,,,,,,,,
433,PT04M24.00S,2024-12-07T19:41:32.4Z,3,REGULAR,substitution,out,[],203995,,,1610612739,71,82,2024-12-07T19:41:42Z,4260000,False,,,0,,SUB out: V. Micić,[203995],1610612766.0,CHA,,,,Micić,V. Micić,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT04M24.00S,2024-12-07T19:41:32.4Z,3,REGULAR,substitution,in,[],1642354,,,1610612739,71,82,2024-12-07T19:41:42Z,4270000,False,,,0,,SUB in: K. Simpson,[1642354],1610612766.0,CHA,,,,Simpson,K. Simpson,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT04M18.00S,2024-12-07T19:42:00.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,6.783837056504599,50.98039215686274,1610612739,71,84,2024-12-07T19:42:06Z,4280000,False,-5.0,11.0,1,left,C. LeVert driving Layup (4 PTS) (D. Garland 4 AST),"[1627747, 1629636]",1610612739.0,CLE,driving,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,1.23,Made,,,4.0,,,,,,D. Garland,1629636.0,4.0,,,,,,,
437,PT03M59.00S,2024-12-07T19:42:18.7Z,3,REGULAR,3pt,Jump Shot,[],1629610,82.47371879106439,3.431372549019608,1610612766,74,84,2024-12-07T19:42:23Z,4300000,False,-233.0,112.0,1,right,D. Jeffries 25' 3PT  (15 PTS) (C. Martin 4 AST),"[1629610, 1628998]",1610612766.0,CHA,,,,Jeffries,D. Jeffries,,,,,Above the Break 3,24+ Left Center,25.84,Made,,,15.0,,,,,,C. Martin,1628998.0,4.0,,,,,,,
439,PT03M48.00S,2024-12-07T19:42:32.2Z,3,REGULAR,foul,personal,[],1642354,,,1610612739,74,84,2024-12-07T19:43:07Z,4320000,False,,,0,,K. Simpson personal FOUL (2 PF),"[1642354, 1627747]",1610612766.0,CHA,,,,Simpson,K. Simpson,,,,,Restricted Area,0-8 Center,,,,1627964.0,,2.0,0.0,LeVert,1627747.0,,,,,,,,,,,
441,PT03M48.00S,2024-12-07T19:42:44.4Z,3,REGULAR,substitution,out,[],1628998,,,1610612739,74,84,2024-12-07T19:42:49Z,4340000,False,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT03M48.00S,2024-12-07T19:42:44.4Z,3,REGULAR,substitution,in,[],1631209,,,1610612739,74,84,2024-12-07T19:42:49Z,4350000,False,,,0,,SUB in: I. Wong,[1631209],1610612766.0,CHA,,,,Wong,I. Wong,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT03M46.00S,2024-12-07T19:43:03.6Z,3,REGULAR,foul,personal,[],1641733,,,1610612739,74,84,2024-12-07T19:43:33Z,4360000,False,,,0,,N. Smith Jr. personal FOUL (2 PF),"[1641733, 1630241]",1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,Above the Break 3,24+ Right Center,,,,1146.0,,2.0,0.0,Merrill,1630241.0,,,,,,,,,,,
445,PT03M39.00S,2024-12-07T19:43:39.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630182,,,1610612739,74,84,2024-12-07T19:43:44Z,4380000,False,,,0,,J. Green personal FOUL (1 PF) (Niang 2 FT),"[1630182, 1627777]",1610612766.0,CHA,,,,Green,J. Green,,,,,Mid-Range,16-24 Right Center,,,,1146.0,,1.0,0.0,Niang,1627777.0,,,,,,,,,,,
447,PT03M39.00S,2024-12-07T19:44:06.7Z,3,REGULAR,freethrow,1 of 2,[],1627777,,,1610612739,74,84,2024-12-07T19:44:06Z,4400000,False,,,0,,MISS G. Niang Free Throw 1 of 2,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
