actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
492,PT00M46.70S,2025-02-22T04:27:39.1Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1628988,,,1610612745,98,91,2025-02-22T04:27:39Z,4870000,False,,,0,,A. Holiday Free Throw 2 of 2 (10 PTS),[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
493,PT00M31.20S,2025-02-22T04:27:56.0Z,3,REGULAR,2pt,Layup,[],1630545,7.966491458607096,32.84313725490196,1610612750,98,91,2025-02-22T04:28:04Z,4880000,False,86.0,22.0,1,left,MISS T. Shannon Jr. 8' driving Layup - blocked,"[1630545, 1641708]",1610612750.0,MIN,driving,,,Shannon Jr.,T. Shannon Jr.,,,,,Mid-Range,8-16 Right,8.87,Missed,,,,,,,,,,,,,,,Thompson,1641708.0,,
494,PT00M31.20S,2025-02-22T04:27:56.0Z,3,REGULAR,block,,[],1641708,,,1610612750,98,91,2025-02-22T04:27:58Z,4890000,False,,,0,,A. Thompson BLOCK (3 BLK),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
495,PT00M28.50S,2025-02-22T04:27:58.7Z,3,REGULAR,rebound,offensive,[],1630545,,,1610612750,98,91,2025-02-22T04:28:04Z,4900000,False,,,0,,T. Shannon Jr. REBOUND (Off:1 Def:0),[1630545],1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,493.0,1.0,0.0,1.0,,,,
496,PT00M25.20S,2025-02-22T04:28:02.6Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1629638,21.632720105124836,19.11764705882353,1610612750,98,91,2025-02-22T04:30:21Z,4910000,False,154.0,151.0,1,left,MISS N. Alexander-Walker 21' step back Shot,[1629638],1610612750.0,MIN,step back,,,Alexander-Walker,N. Alexander-Walker,,,,,Mid-Range,16-24 Right Center,21.58,Missed,,,,,,,,,,,,,,,,,,
497,PT00M22.80S,2025-02-22T04:28:05.0Z,3,REGULAR,rebound,offensive,[],1630568,,,1610612750,98,91,2025-02-22T04:29:54Z,4920000,False,,,0,,L. Garza REBOUND (Off:2 Def:1),[1630568],1610612750.0,MIN,,,,Garza,L. Garza,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,496.0,3.0,1.0,2.0,,,,
498,PT00M21.80S,2025-02-22T04:28:06.9Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630568,5.590000152587891,50.0,1610612750,98,91,2025-02-22T04:28:24Z,4930000,False,0.0,0.0,1,left,MISS L. Garza tip Layup,[1630568],1610612750.0,MIN,tip,,,Garza,L. Garza,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
499,PT00M21.30S,2025-02-22T04:28:07.4Z,3,REGULAR,rebound,offensive,[],1630568,,,1610612750,98,91,2025-02-22T04:28:24Z,4940000,False,,,0,,L. Garza REBOUND (Off:3 Def:1),[1630568],1610612750.0,MIN,,,,Garza,L. Garza,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,498.0,4.0,1.0,3.0,,,,
500,PT00M20.20S,2025-02-22T04:28:10.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641708,,,1610612750,98,91,2025-02-22T04:28:41Z,4950000,False,,,0,,A. Thompson shooting personal FOUL (2 PF) (Garza 2 FT),"[1641708, 1630568]",1610612745.0,HOU,shooting,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,1627534.0,2.0,0.0,Garza,1630568.0,,,,,,,,,,,,
502,PT00M20.20S,2025-02-22T04:29:49.9Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630568,,,1610612750,98,92,2025-02-22T04:29:49Z,4970000,False,,,0,,L. Garza Free Throw 1 of 2 (5 PTS),[1630568],1610612750.0,MIN,,,,Garza,L. Garza,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
503,PT00M20.20S,2025-02-22T04:29:52.9Z,3,REGULAR,substitution,out,[],1641708,,,1610612750,98,92,2025-02-22T04:30:07Z,4980000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT00M20.20S,2025-02-22T04:29:52.9Z,3,REGULAR,substitution,out,[],1630162,,,1610612750,98,92,2025-02-22T04:30:07Z,4990000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT00M20.20S,2025-02-22T04:29:52.9Z,3,REGULAR,substitution,in,[],1630224,,,1610612750,98,92,2025-02-22T04:30:07Z,5000000,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT00M20.20S,2025-02-22T04:29:52.9Z,3,REGULAR,substitution,in,[],1630183,,,1610612750,98,92,2025-02-22T04:30:07Z,5010000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT00M20.20S,2025-02-22T04:30:08.3Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630568,,,1610612750,98,93,2025-02-22T04:30:08Z,5020000,False,,,0,,L. Garza Free Throw 2 of 2 (6 PTS),[1630568],1610612750.0,MIN,,,,Garza,L. Garza,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
508,PT00M07.40S,2025-02-22T04:30:27.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630224,84.05059132720105,61.029411764705884,1610612745,98,93,2025-02-22T04:30:37Z,5030000,False,55.0,97.0,1,right,MISS J. Green 11' driving floating Shot,[1630224],1610612745.0,HOU,driving floating,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,11.19,Missed,,,,,,,,,,,,,,,,,,
509,PT00M06.40S,2025-02-22T04:30:28.5Z,3,REGULAR,rebound,defensive,[],1630545,,,1610612750,98,93,2025-02-22T04:30:37Z,5040000,False,,,0,,T. Shannon Jr. REBOUND (Off:1 Def:1),[1630545],1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,508.0,2.0,1.0,1.0,,,,
510,PT00M01.00S,2025-02-22T04:30:33.8Z,3,REGULAR,3pt,Jump Shot,[],1629638,12.040078843626807,4.166666666666666,1610612750,98,93,2025-02-22T04:30:39Z,5050000,False,229.0,61.0,1,left,MISS N. Alexander-Walker 3PT,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Right Corner 3,24+ Right,23.71,Missed,,,,,,,,,,,,,,,,,,
511,PT00M01.00S,2025-02-22T04:30:33.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612750,98,93,2025-02-22T04:30:39Z,5060000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,510.0,,,,,,,
512,PT00M00.00S,2025-02-22T04:30:40.7Z,3,REGULAR,period,end,[],0,,,1610612750,98,93,2025-02-22T04:30:40Z,5070000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT12M00.00S,2025-02-22T04:32:45.1Z,4,REGULAR,substitution,out,['startperiod'],1631106,,,1610612750,98,93,2025-02-22T04:34:19Z,5080000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT12M00.00S,2025-02-22T04:32:45.1Z,4,REGULAR,substitution,out,['startperiod'],1630224,,,1610612750,98,93,2025-02-22T04:34:19Z,5090000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT12M00.00S,2025-02-22T04:32:45.1Z,4,REGULAR,substitution,out,['startperiod'],1630545,,,1610612750,98,93,2025-02-22T04:34:19Z,5100000,False,,,0,,SUB out: T. Shannon Jr.,[1630545],1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT12M00.00S,2025-02-22T04:32:45.1Z,4,REGULAR,substitution,out,['startperiod'],1630568,,,1610612750,98,93,2025-02-22T04:34:19Z,5110000,False,,,0,,SUB out: L. Garza,[1630568],1610612750.0,MIN,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT12M00.00S,2025-02-22T04:32:45.1Z,4,REGULAR,substitution,in,['startperiod'],1641708,,,1610612750,98,93,2025-02-22T04:34:19Z,5120000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT12M00.00S,2025-02-22T04:32:45.1Z,4,REGULAR,substitution,in,['startperiod'],1628415,,,1610612750,98,93,2025-02-22T04:34:19Z,5130000,False,,,0,,SUB in: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT12M00.00S,2025-02-22T04:32:45.1Z,4,REGULAR,substitution,in,['startperiod'],1629675,,,1610612750,98,93,2025-02-22T04:34:19Z,5140000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT12M00.00S,2025-02-22T04:32:45.1Z,4,REGULAR,substitution,in,['startperiod'],201144,,,1610612750,98,93,2025-02-22T04:34:19Z,5150000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT12M00.00S,2025-02-22T04:34:55.7Z,4,REGULAR,period,start,[],0,,,1610612745,98,93,2025-02-22T04:34:55Z,5160000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT11M43.00S,2025-02-22T04:35:12.4Z,4,REGULAR,2pt,Jump Shot,[],1641708,90.48948751642575,76.22549019607843,1610612745,100,93,2025-02-22T04:35:16Z,5170000,False,131.0,37.0,1,right,A. Thompson 13' step back Jump Shot (13 PTS),[1641708],1610612745.0,HOU,step back,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Right,13.62,Made,13.0,,,,,,,,,,,,,,,,,
523,PT11M20.00S,2025-02-22T04:35:34.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630183,15.588042049934298,41.911764705882355,1610612750,100,95,2025-02-22T04:35:38Z,5180000,False,40.0,94.0,1,left,J. McDaniels 10' turnaround Jump Shot (16 PTS),[1630183],1610612750.0,MIN,turnaround,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Center,10.23,Made,16.0,,,,,,,,,,,,,,,,,
524,PT10M57.00S,2025-02-22T04:35:58.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,93.11760840998686,52.69607843137255,1610612745,100,95,2025-02-22T04:36:02Z,5190000,False,13.0,12.0,1,right,MISS A. Sengun Layup - blocked,"[1630578, 1629675]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,1.82,Missed,,,,,,,,,,,,,,,Reid,1629675.0,,
525,PT10M57.00S,2025-02-22T04:35:58.3Z,4,REGULAR,block,,[],1629675,,,1610612745,100,95,2025-02-22T04:36:00Z,5200000,False,,,0,,N. Reid BLOCK (3 BLK),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
526,PT10M56.00S,2025-02-22T04:35:59.3Z,4,REGULAR,rebound,defensive,[],1629675,,,1610612750,100,95,2025-02-22T04:36:09Z,5210000,False,,,0,,N. Reid REBOUND (Off:0 Def:7),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,524.0,7.0,7.0,0.0,,,,
527,PT10M41.00S,2025-02-22T04:36:15.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630183,11.777266754270697,50.0,1610612750,100,95,2025-02-22T04:47:09Z,5220000,False,0.0,58.0,1,left,MISS J. McDaniels driving floating Shot,[1630183],1610612750.0,MIN,driving floating,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,5.82,Missed,,,,,,,,,,,,,,,,,,
528,PT10M40.00S,2025-02-22T04:36:16.3Z,4,REGULAR,rebound,offensive,[],1629638,,,1610612750,100,95,2025-02-22T04:47:09Z,5230000,False,,,0,,N. Alexander-Walker REBOUND (Off:2 Def:2),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,527.0,4.0,2.0,2.0,,,,
589,PT10M40.00S,2025-02-22T04:36:19.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629638,8.09789750328515,49.754901960784316,1610612750,100,95,2025-02-22T04:47:44Z,5235000,False,1.0,24.0,1,left,MISS N. Alexander-Walker tip Layup,[1629638],1610612750.0,MIN,tip,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,2.36,Missed,,,,,,,,,,,,,,,,,,
590,PT10M39.00S,2025-02-22T04:36:20.5Z,4,REGULAR,rebound,defensive,[],1630578,,,1610612745,100,95,2025-02-22T04:47:44Z,5237500,False,,,0,,A. Sengun REBOUND (Off:4 Def:6),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,589.0,10.0,6.0,4.0,,,,
529,PT10M31.00S,2025-02-22T04:36:23.7Z,4,REGULAR,turnover,lost ball,[],1631095,,,1610612745,100,95,2025-02-22T04:36:28Z,5240000,False,,,0,,J. Smith Jr. lost ball TURNOVER (2 TO),"[1631095, 201144]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,2.0,,,,,,,Conley,201144.0
530,PT10M31.00S,2025-02-22T04:36:23.7Z,4,REGULAR,steal,,[],201144,,,1610612750,100,95,2025-02-22T04:38:09Z,5250000,False,,,0,,M. Conley STEAL (1 STL),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
531,PT10M24.00S,2025-02-22T04:36:31.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629638,5.075558475689881,52.94117647058824,1610612750,100,95,2025-02-22T04:36:39Z,5260000,False,-15.0,-5.0,1,left,MISS N. Alexander-Walker driving finger roll Layup - blocked,"[1629638, 1631095]",1610612750.0,MIN,driving finger roll,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,1.55,Missed,,,,,,,,,,,,,,,Smith Jr.,1631095.0,,
532,PT10M24.00S,2025-02-22T04:36:31.1Z,4,REGULAR,block,,[],1631095,,,1610612750,100,95,2025-02-22T04:36:33Z,5270000,False,,,0,,J. Smith Jr. BLOCK (1 BLK),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
533,PT10M22.00S,2025-02-22T04:36:33.1Z,4,REGULAR,rebound,defensive,[],1630578,,,1610612745,100,95,2025-02-22T04:36:39Z,5280000,False,,,0,,A. Sengun REBOUND (Off:4 Def:7),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,531.0,11.0,7.0,4.0,,,,
535,PT10M04.00S,2025-02-22T04:37:06.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,83.78777923784494,50.0,1610612745,102,95,2025-02-22T04:37:12Z,5300000,False,0.0,100.0,1,right,A. Sengun 9' fadeaway Jump Shot (19 PTS) (A. Thompson 6 AST),"[1630578, 1641708]",1610612745.0,HOU,fadeaway,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,9.99,Made,19.0,,,,,,A. Thompson,1641708.0,6.0,,,,,,,,,
537,PT09M40.00S,2025-02-22T04:37:29.5Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629675,17.296320630749015,49.26470588235294,1610612750,102,97,2025-02-22T04:37:34Z,5320000,False,4.0,110.0,1,left,N. Reid 11' turnaround Hook (20 PTS),[1629675],1610612750.0,MIN,turnaround,,,Reid,N. Reid,,,,,In The Paint (Non-RA),8-16 Center,11.02,Made,20.0,,,,,,,,,,,,,,,,,
538,PT09M18.00S,2025-02-22T04:37:52.9Z,4,REGULAR,foul,personal,['2freethrow'],1629675,,,1610612745,102,97,2025-02-22T04:38:00Z,5330000,False,,,0,,N. Reid shooting personal FOUL (5 PF) (Sengun 2 FT),"[1629675, 1630578]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,202007.0,5.0,0.0,Sengun,1630578.0,,,,,,,,,,,,
540,PT09M18.00S,2025-02-22T04:38:26.7Z,4,REGULAR,freethrow,1 of 2,[],1630578,,,1610612745,102,97,2025-02-22T04:38:26Z,5350000,False,,,0,,MISS A. Sengun Free Throw 1 of 2,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
541,PT09M18.00S,2025-02-22T04:38:26.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,102,97,2025-02-22T04:38:26Z,5360000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,540.0,,,,,,,
542,PT09M18.00S,2025-02-22T04:38:27.5Z,4,REGULAR,substitution,out,[],1629675,,,1610612745,102,97,2025-02-22T04:38:32Z,5370000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT09M18.00S,2025-02-22T04:38:27.5Z,4,REGULAR,substitution,in,[],1630545,,,1610612745,102,97,2025-02-22T04:38:32Z,5380000,False,,,0,,SUB in: T. Shannon Jr.,[1630545],1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT09M18.00S,2025-02-22T04:38:56.1Z,4,REGULAR,freethrow,2 of 2,[],1630578,,,1610612745,103,97,2025-02-22T04:38:56Z,5390000,False,,,0,,A. Sengun Free Throw 2 of 2 (20 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
545,PT08M57.00S,2025-02-22T04:39:17.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630545,11.908672798948752,50.49019607843137,1610612750,103,97,2025-02-22T04:39:31Z,5400000,False,-2.0,59.0,1,left,MISS T. Shannon Jr. cutting finger roll Layup,[1630545],1610612750.0,MIN,cutting finger roll,,,Shannon Jr.,T. Shannon Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.95,Missed,,,,,,,,,,,,,,,,,,
546,PT08M56.00S,2025-02-22T04:39:18.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612745,103,97,2025-02-22T04:39:25Z,5410000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,545.0,,,,,,,
548,PT08M56.00S,2025-02-22T04:39:35.6Z,4,REGULAR,substitution,out,[],1630578,,,1610612745,103,97,2025-02-22T04:39:40Z,5430000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT08M56.00S,2025-02-22T04:39:35.6Z,4,REGULAR,substitution,in,[],1631106,,,1610612745,103,97,2025-02-22T04:39:40Z,5440000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT08M39.00S,2025-02-22T04:39:56.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628988,90.62089356110381,46.32352941176471,1610612745,103,97,2025-02-22T04:41:48Z,5450000,False,-18.0,36.0,1,right,MISS A. Holiday driving finger roll Layup,[1628988],1610612745.0,HOU,driving finger roll,,,Holiday,A. Holiday,,,,,Restricted Area,0-8 Center,4.02,Missed,,,,,,,,,,,,,,,,,,
551,PT08M38.00S,2025-02-22T04:39:57.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612745,103,97,2025-02-22T04:40:03Z,5460000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,550.0,,,,,,,
553,PT08M38.00S,2025-02-22T04:40:02.9Z,4,REGULAR,substitution,out,[],1641740,,,1610612745,103,97,2025-02-22T04:40:07Z,5480000,False,,,0,,SUB out: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT08M38.00S,2025-02-22T04:40:02.9Z,4,REGULAR,substitution,in,[],1630162,,,1610612745,103,97,2025-02-22T04:40:07Z,5490000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT08M31.00S,2025-02-22T04:40:31.2Z,4,REGULAR,foul,offensive,[],1631106,,,1610612745,103,97,2025-02-22T04:40:40Z,5500000,False,,,0,,T. Eason offensive FOUL (4 PF),"[1631106, 1629638]",1610612745.0,HOU,,,,Eason,T. Eason,,,,,In The Paint (Non-RA),8-16 Left,,,,202007.0,4.0,0.0,Alexander-Walker,1629638.0,,,,,,,,,,,,
557,PT08M31.00S,2025-02-22T04:40:31.2Z,4,REGULAR,turnover,offensive foul,[],1631106,,,1610612745,103,97,2025-02-22T04:40:31Z,5520000,False,,,0,,T. Eason offensive foul TURNOVER (2 TO),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,In The Paint (Non-RA),8-16 Left,,,,202007.0,,,,,,,,2.0,,,,,,,,
558,PT08M26.00S,2025-02-22T04:40:44.4Z,4,REGULAR,foul,personal,[],1631095,,,1610612750,103,97,2025-02-22T04:40:57Z,5530000,False,,,0,,J. Smith Jr. personal FOUL (4 PF),"[1631095, 1630183]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,1627534.0,4.0,0.0,McDaniels,1630183.0,,,,,,,,,,,,
560,PT08M21.00S,2025-02-22T04:41:08.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630183,12.565703022339028,61.029411764705884,1610612750,103,99,2025-02-22T04:41:31Z,5550000,False,-55.0,66.0,1,left,J. McDaniels 8' driving floating Jump Shot (18 PTS) (M. Conley 5 AST),"[1630183, 201144]",1610612750.0,MIN,driving floating,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Left,8.57,Made,18.0,,,,,,M. Conley,201144.0,5.0,,,,,,,,,
561,PT08M21.00S,2025-02-22T04:41:16.0Z,4,REGULAR,foul,personal,['1freethrow'],1631106,,,1610612750,103,99,2025-02-22T04:41:23Z,5560000,False,,,0,,T. Eason shooting personal FOUL (5 PF) (McDaniels 1 FT),"[1631106, 1630183]",1610612745.0,HOU,shooting,,,Eason,T. Eason,,,,,In The Paint (Non-RA),8-16 Left,,,,1626301.0,5.0,0.0,McDaniels,1630183.0,,,,,,,,,,,,
564,PT08M21.00S,2025-02-22T04:41:32.2Z,4,REGULAR,substitution,out,[],1631106,,,1610612750,103,99,2025-02-22T04:41:48Z,5580000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT08M21.00S,2025-02-22T04:41:32.2Z,4,REGULAR,substitution,in,[],1630224,,,1610612750,103,99,2025-02-22T04:41:48Z,5590000,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT08M21.00S,2025-02-22T04:41:45.1Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1630183,,,1610612750,103,100,2025-02-22T04:41:45Z,5600000,False,,,0,,J. McDaniels Free Throw 1 of 1 (19 PTS),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
567,PT08M07.00S,2025-02-22T04:42:01.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630224,82.21090670170827,60.5392156862745,1610612745,103,100,2025-02-22T04:42:06Z,5610000,False,53.0,115.0,1,right,MISS J. Green 12' driving floating Shot,[1630224],1610612745.0,HOU,driving floating,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,12.62,Missed,,,,,,,,,,,,,,,,,,
568,PT08M03.00S,2025-02-22T04:42:05.2Z,4,REGULAR,rebound,offensive,[],1641708,,,1610612745,103,100,2025-02-22T04:42:06Z,5620000,False,,,0,,A. Thompson REBOUND (Off:2 Def:6),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,567.0,8.0,6.0,2.0,,,,
569,PT08M03.00S,2025-02-22T04:42:03.9Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1641708,94.40999984741211,50.0,1610612745,105,100,2025-02-22T04:42:09Z,5630000,False,0.0,0.0,1,right,A. Thompson tip Layup (15 PTS),[1641708],1610612745.0,HOU,tip,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,0.0,Made,15.0,,,,,,,,,,,,,,,,,
570,PT07M56.00S,2025-02-22T04:42:11.0Z,4,REGULAR,3pt,Jump Shot,[],1630162,30.17411300919842,29.166666666666668,1610612750,105,103,2025-02-22T04:42:15Z,5640000,False,104.0,231.0,1,left,A. Edwards 25' 3PT step back (37 PTS),[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,25.35,Made,37.0,,,,,,,,,,,,,,,,,
571,PT07M45.00S,2025-02-22T04:42:24.4Z,4,REGULAR,foul,personal,['2freethrow'],1629638,,,1610612745,105,103,2025-02-22T04:42:30Z,5650000,False,,,0,,N. Alexander-Walker shooting personal FOUL (3 PF) (Smith Jr. 2 FT),"[1629638, 1631095]",1610612750.0,MIN,shooting,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),8-16 Right,,,,1626301.0,3.0,0.0,Smith Jr.,1631095.0,,,,,,,,,,,,
