actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
506,PT08M02.00S,2024-12-12T04:45:10.2Z,4,REGULAR,substitution,out,[],1628988,,,1610612744,75,78,2024-12-12T04:46:22Z,4950000,False,,,0,,SUB out: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT08M02.00S,2024-12-12T04:45:10.2Z,4,REGULAR,substitution,in,[],1627832,,,1610612744,75,78,2024-12-12T04:46:22Z,4960000,False,,,0,,SUB in: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT07M39.00S,2024-12-12T04:47:00.1Z,4,REGULAR,turnover,bad pass,[],1630322,,,1610612744,75,78,2024-12-12T04:47:48Z,4970000,False,,,0,,L. Waters III bad pass TURNOVER (2 TO),"[1630322, 1628415]",1610612744.0,GSW,,,,Waters III,L. Waters III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,2.0,Brooks,1628415.0,,,,,,,,,
509,PT07M39.00S,2024-12-12T04:47:00.1Z,4,REGULAR,steal,,[],1628415,,,1610612745,75,78,2024-12-12T04:47:02Z,4980000,False,,,0,,D. Brooks STEAL (2 STL),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
510,PT07M37.00S,2024-12-12T04:47:04.1Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628415,91.93495400788436,50.49019607843137,1610612745,77,78,2024-12-12T04:47:43Z,4990000,False,2.0,23.0,1,right,D. Brooks running DUNK (9 PTS),[1628415],1610612745.0,HOU,running,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,2.34,Made,,,,,,,,,,9.0,,,,,,,,
511,PT07M16.00S,2024-12-12T04:47:23.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203110,16.113666228646515,59.80392156862745,1610612744,77,80,2024-12-12T04:49:04Z,5000000,False,-49.0,99.0,1,left,D. Green 11' turnaround Jump Shot (8 PTS),[203110],1610612744.0,GSW,turnaround,,,Green,D. Green,,,,,In The Paint (Non-RA),8-16 Center,11.05,Made,,,,,,,,,,8.0,,,,,,,,
512,PT07M01.00S,2024-12-12T04:47:41.3Z,4,REGULAR,turnover,lost ball,[],1627832,,,1610612745,77,80,2024-12-12T04:48:36Z,5010000,False,,,0,,F. VanVleet lost ball TURNOVER (3 TO),"[1627832, 1641764]",1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,,,,,,,,,3.0,Podziemski,1641764.0,,,,,,,,,
513,PT07M01.00S,2024-12-12T04:47:41.3Z,4,REGULAR,steal,,[],1641764,,,1610612744,77,80,2024-12-12T04:47:48Z,5020000,False,,,0,,B. Podziemski STEAL (2 STL),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
514,PT06M50.00S,2024-12-12T04:47:55.3Z,4,REGULAR,turnover,8-second-violation,['team'],0,,,1610612744,77,80,2024-12-12T04:48:06Z,5030000,False,,,0,,GSW 8-second-violation Team TURNOVER,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,201638.0,,,,,,,
515,PT06M50.00S,2024-12-12T04:48:07.2Z,4,REGULAR,substitution,out,[],1626172,,,1610612745,77,80,2024-12-12T04:48:38Z,5040000,False,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT06M50.00S,2024-12-12T04:48:07.2Z,4,REGULAR,substitution,out,[],203110,,,1610612745,77,80,2024-12-12T04:48:38Z,5050000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT06M50.00S,2024-12-12T04:48:07.2Z,4,REGULAR,substitution,out,[],201939,,,1610612745,77,80,2024-12-12T04:48:38Z,5060000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT06M50.00S,2024-12-12T04:48:07.2Z,4,REGULAR,substitution,in,[],1631218,,,1610612745,77,80,2024-12-12T04:48:38Z,5070000,False,,,0,,SUB in: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT06M50.00S,2024-12-12T04:48:07.2Z,4,REGULAR,substitution,in,[],1630228,,,1610612745,77,80,2024-12-12T04:48:38Z,5080000,False,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT06M50.00S,2024-12-12T04:48:07.2Z,4,REGULAR,substitution,in,[],1627741,,,1610612745,77,80,2024-12-12T04:48:38Z,5090000,False,,,0,,SUB in: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT06M33.00S,2024-12-12T04:49:00.7Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1641708,93.38042049934296,47.794117647058826,1610612745,79,80,2024-12-12T04:49:05Z,5100000,False,-11.0,10.0,1,right,A. Thompson cutting DUNK (10 PTS) (T. Eason 1 AST),"[1641708, 1631106]",1610612745.0,HOU,cutting,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,1.47,Made,,,,,,,,,,10.0,,T. Eason,1631106.0,1.0,,,,
523,PT06M13.00S,2024-12-12T04:49:20.5Z,4,REGULAR,3pt,Jump Shot,[],1630322,6.652431011826544,98.2843137254902,1610612744,79,83,2024-12-12T04:49:26Z,5120000,False,-241.0,10.0,1,left,L. Waters III 24' 3PT  (8 PTS) (B. Podziemski 4 AST),"[1630322, 1641764]",1610612744.0,GSW,,,,Waters III,L. Waters III,,,,,Left Corner 3,24+ Left,24.16,Made,,,,,,,,,,8.0,,B. Podziemski,1641764.0,4.0,,,,
525,PT05M55.00S,2024-12-12T04:49:42.1Z,4,REGULAR,violation,kicked ball,[],1641764,,,1610612745,79,83,2024-12-12T04:49:45Z,5140000,False,,,0,,B. Podziemski kicked ball VIOLATION,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,1662.0,,,,,,,
526,PT05M55.00S,2024-12-12T04:49:47.6Z,4,REGULAR,substitution,out,[],1631106,,,1610612745,79,83,2024-12-12T04:49:54Z,5150000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT05M55.00S,2024-12-12T04:49:47.6Z,4,REGULAR,substitution,in,[],1630578,,,1610612745,79,83,2024-12-12T04:49:54Z,5160000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT05M41.00S,2024-12-12T04:50:20.2Z,4,REGULAR,3pt,Jump Shot,[],1627832,41.21222076215506,88.23529411764706,1610612745,79,83,2024-12-12T04:51:10Z,5170000,False,191.0,500.0,1,right,MISS F. VanVleet 53' 3PT,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,53.54,Missed,,,,,,,,,,,,,,,,,,
529,PT05M40.00S,2024-12-12T04:50:21.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612745,79,83,2024-12-12T04:51:10Z,5180000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,528.0,,,,,,,,,,,,,,,
531,PT05M40.00S,2024-12-12T04:50:33.3Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612745,79,83,2024-12-12T04:50:38Z,5200000,False,,,0,,HOU shot clock Team TURNOVER,[],1610612745.0,HOU,,,,,,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,1628159.0,,,,,,,
532,PT05M29.00S,2024-12-12T04:50:45.9Z,4,REGULAR,turnover,bad pass,[],1630322,,,1610612744,79,83,2024-12-12T04:51:48Z,5210000,False,,,0,,L. Waters III bad pass TURNOVER (3 TO),"[1630322, 1630578]",1610612744.0,GSW,,,,Waters III,L. Waters III,,,,,Above the Break 3,24+ Center,,,,,,,,,3.0,Sengun,1630578.0,,,,,,,,,
533,PT05M29.00S,2024-12-12T04:50:45.9Z,4,REGULAR,steal,,[],1630578,,,1610612745,79,83,2024-12-12T04:50:47Z,5220000,False,,,0,,A. Sengun STEAL (3 STL),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
534,PT05M19.00S,2024-12-12T04:50:54.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631095,66.83639947437582,20.098039215686274,1610612745,82,83,2024-12-12T04:50:58Z,5230000,False,-150.0,259.0,1,right,J. Smith Jr. 29' 3PT  (15 PTS) (F. VanVleet 7 AST),"[1631095, 1627832]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,29.92,Made,,,,,,,,,,15.0,,F. VanVleet,1627832.0,7.0,,,,
536,PT04M55.00S,2024-12-12T04:51:20.1Z,4,REGULAR,3pt,Jump Shot,[],1630322,15.982260183968464,4.411764705882353,1610612744,82,83,2024-12-12T04:53:02Z,5250000,False,228.0,98.0,1,left,MISS L. Waters III 24' 3PT,[1630322],1610612744.0,GSW,,,,Waters III,L. Waters III,,,,,Above the Break 3,24+ Right Center,24.8,Missed,,,,,,,,,,,,,,,,,,
537,PT04M53.00S,2024-12-12T04:51:22.1Z,4,REGULAR,rebound,defensive,[],1627832,,,1610612745,82,83,2024-12-12T04:53:02Z,5260000,False,,,0,,F. VanVleet REBOUND (Off:0 Def:2),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,,,,,536.0,2.0,2.0,0.0,,,,,,,,,,,,
538,PT04M47.00S,2024-12-12T04:51:28.1Z,4,REGULAR,turnover,bad pass,[],1627832,,,1610612745,82,83,2024-12-12T04:53:45Z,5270000,False,,,0,,F. VanVleet bad pass TURNOVER (4 TO),"[1627832, 1627741]",1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,,,,,,,,,4.0,Hield,1627741.0,,,,,,,,,
539,PT04M47.00S,2024-12-12T04:51:28.1Z,4,REGULAR,steal,,[],1627741,,,1610612744,82,83,2024-12-12T04:51:30Z,5280000,False,,,0,,B. Hield STEAL (2 STL),[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
540,PT04M27.00S,2024-12-12T04:51:46.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1641764,17.427726675427067,4.901960784313726,1610612744,82,86,2024-12-12T04:51:51Z,5290000,False,225.0,111.0,1,left,B. Podziemski 25' 3PT  (8 PTS),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Right Center,25.15,Made,,,,,,,,,,8.0,,,,,,,,
541,PT04M26.00S,2024-12-12T04:51:55.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612745,82,86,2024-12-12T04:51:55Z,5300000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT04M26.00S,2024-12-12T04:52:40.4Z,4,REGULAR,substitution,out,[],1631218,,,1610612745,82,86,2024-12-12T04:53:39Z,5310000,False,,,0,,SUB out: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT04M26.00S,2024-12-12T04:52:40.4Z,4,REGULAR,substitution,out,[],1630322,,,1610612745,82,86,2024-12-12T04:53:39Z,5320000,False,,,0,,SUB out: L. Waters III,[1630322],1610612744.0,GSW,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT04M26.00S,2024-12-12T04:52:40.4Z,4,REGULAR,substitution,in,[],201939,,,1610612745,82,86,2024-12-12T04:53:39Z,5340000,False,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT04M26.00S,2024-12-12T04:52:40.4Z,4,REGULAR,substitution,in,[],203110,,,1610612745,82,86,2024-12-12T04:53:47Z,5350000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT04M03.00S,2024-12-12T04:54:13.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,92.59198423127464,38.48039215686275,1610612745,82,86,2024-12-12T04:54:43Z,5370000,False,-58.0,17.0,1,right,MISS A. Sengun 6' turnaround Shot,[1630578],1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,6.01,Missed,,,,,,,,,,,,,,,,,,
551,PT04M02.00S,2024-12-12T04:54:14.7Z,4,REGULAR,rebound,defensive,[],203110,,,1610612744,82,86,2024-12-12T04:54:43Z,5380000,False,,,0,,D. Green REBOUND (Off:0 Def:3),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,550.0,3.0,3.0,0.0,,,,,,,,,,,,
552,PT03M38.00S,2024-12-12T04:54:36.2Z,4,REGULAR,3pt,Jump Shot,[],1630228,5.995400788436268,97.54901960784314,1610612744,82,89,2024-12-12T04:54:42Z,5390000,False,-238.0,4.0,1,left,J. Kuminga 3PT  (19 PTS) (S. Curry 5 AST),"[1630228, 201939]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Left Corner 3,24+ Left,23.77,Made,,,,,,,,,,19.0,,S. Curry,201939.0,5.0,,,,
554,PT03M23.00S,2024-12-12T04:54:55.7Z,4,REGULAR,foul,personal,['2freethrow'],203110,,,1610612745,82,89,2024-12-12T04:55:23Z,5410000,False,,,0,,D. Green shooting personal FOUL (3 PF) (Sengun 2 FT),"[203110, 1630578]",1610612744.0,GSW,shooting,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,201638.0,,,,3.0,0.0,Sengun,1630578.0
557,PT03M23.00S,2024-12-12T04:57:40.7Z,4,REGULAR,freethrow,1 of 2,[],1630578,,,1610612745,83,89,2024-12-12T04:57:40Z,5440000,False,,,0,,A. Sengun Free Throw 1 of 2 (23 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Made,,,,,,,,,,23.0,,,,,,,,
558,PT03M23.00S,2024-12-12T04:58:02.9Z,4,REGULAR,freethrow,2 of 2,[],1630578,,,1610612745,84,89,2024-12-12T04:58:02Z,5450000,False,,,0,,A. Sengun Free Throw 2 of 2 (24 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,Made,,,,,,,,,,24.0,,,,,,,,
559,PT03M12.00S,2024-12-12T04:58:21.3Z,4,REGULAR,3pt,Jump Shot,[],201939,31.488173455978973,64.2156862745098,1610612744,84,89,2024-12-12T04:58:59Z,5460000,False,-71.0,243.0,1,left,MISS S. Curry 25' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,25.37,Missed,,,,,,,,,,,,,,,,,,
560,PT03M09.00S,2024-12-12T04:58:24.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612744,84,89,2024-12-12T04:58:59Z,5470000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Center,,,,,559.0,,,,,,,,,,,,,,,
562,PT03M09.00S,2024-12-12T04:58:32.4Z,4,REGULAR,substitution,out,[],1630578,,,1610612744,84,89,2024-12-12T04:58:44Z,5490000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT03M09.00S,2024-12-12T04:58:32.4Z,4,REGULAR,substitution,in,[],1630224,,,1610612744,84,89,2024-12-12T04:58:44Z,5500000,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT03M04.00S,2024-12-12T04:58:56.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630228,7.046649145860711,53.92156862745098,1610612744,84,89,2024-12-12T04:59:42Z,5510000,False,-20.0,14.0,1,left,MISS J. Kuminga Layup,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,2.39,Missed,,,,,,,,,,,,,,,,,,
565,PT03M03.00S,2024-12-12T04:58:57.0Z,4,REGULAR,rebound,offensive,[],1630228,,,1610612744,84,89,2024-12-12T04:59:42Z,5520000,False,,,0,,J. Kuminga REBOUND (Off:5 Def:1),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,,,,,564.0,6.0,1.0,5.0,,,,,,,,,,,,
566,PT03M03.00S,2024-12-12T04:59:03.4Z,4,REGULAR,foul,personal,['2freethrow'],1628415,,,1610612744,84,89,2024-12-12T04:59:08Z,5530000,False,,,0,,D. Brooks shooting personal FOUL (4 PF) (Kuminga 2 FT),"[1628415, 1630228]",1610612745.0,HOU,shooting,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,201638.0,,,,4.0,0.0,Kuminga,1630228.0
568,PT03M03.00S,2024-12-12T04:59:23.0Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630228,,,1610612744,84,89,2024-12-12T04:59:23Z,5550000,False,,,0,,MISS J. Kuminga Free Throw 1 of 2,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
569,PT03M03.00S,2024-12-12T04:59:23.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,84,89,2024-12-12T04:59:23Z,5560000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,568.0,,,,,,,,,,,,,,,
570,PT03M03.00S,2024-12-12T04:59:38.9Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630228,,,1610612744,84,90,2024-12-12T04:59:38Z,5570000,False,,,0,,J. Kuminga Free Throw 2 of 2 (20 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,Made,,,,,,,,,,20.0,,,,,,,,
571,PT02M46.00S,2024-12-12T04:59:58.5Z,4,REGULAR,3pt,Jump Shot,[],1631095,69.99014454664915,25.0,1610612745,84,90,2024-12-12T05:00:23Z,5580000,False,-125.0,230.0,1,right,MISS J. Smith Jr. 26' 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,26.14,Missed,,,,,,,,,,,,,,,,,,
572,PT02M43.00S,2024-12-12T05:00:01.5Z,4,REGULAR,rebound,defensive,[],1627741,,,1610612744,84,90,2024-12-12T05:00:23Z,5590000,False,,,0,,B. Hield REBOUND (Off:0 Def:4),[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,,,,,571.0,4.0,4.0,0.0,,,,,,,,,,,,
573,PT02M21.00S,2024-12-12T05:00:23.6Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],203110,11.300919842312751,51.95695465686275,1610612744,84,90,2024-12-12T05:01:09Z,5600000,False,-10.0,54.0,1,left,MISS D. Green driving Hook,[203110],1610612744.0,GSW,driving,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,5.46,Missed,,,,,,,,,,,,,,,,,,
574,PT02M19.00S,2024-12-12T05:00:25.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612744,84,90,2024-12-12T05:01:09Z,5610000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,573.0,,,,,,,,,,,,,,,
575,PT02M19.00S,2024-12-12T05:00:28.2Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612744,84,90,2024-12-12T05:00:53Z,5620000,False,,,0,,GSW shot clock Team TURNOVER,[],1610612744.0,GSW,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1628159.0,,,,,,,
576,PT02M19.00S,2024-12-12T05:00:39.4Z,4,REGULAR,substitution,out,[],1641708,,,1610612745,84,90,2024-12-12T05:00:53Z,5630000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT02M19.00S,2024-12-12T05:00:39.4Z,4,REGULAR,substitution,in,[],1630578,,,1610612745,84,90,2024-12-12T05:00:53Z,5640000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT02M06.00S,2024-12-12T05:01:09.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630224,94.30026281208936,97.05882352941177,1610612745,84,90,2024-12-12T05:01:46Z,5650000,False,235.0,1.0,1,right,MISS J. Green 3PT - blocked,"[1630224, 203110]",1610612745.0,HOU,,,,Green,J. Green,,,,,Right Corner 3,24+ Right,23.53,Missed,Green,203110.0,,,,,,,,,,,,,,,,
579,PT02M06.00S,2024-12-12T05:01:09.4Z,4,REGULAR,block,,[],203110,,,1610612745,84,90,2024-12-12T05:01:12Z,5660000,False,,,0,,D. Green BLOCK (1 BLK),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,,,,
580,PT02M04.00S,2024-12-12T05:01:11.4Z,4,REGULAR,rebound,defensive,[],1630228,,,1610612744,84,90,2024-12-12T05:01:46Z,5670000,False,,,0,,J. Kuminga REBOUND (Off:5 Def:2),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Right Corner 3,24+ Right,,,,,578.0,7.0,2.0,5.0,,,,,,,,,,,,
581,PT01M39.00S,2024-12-12T05:01:36.7Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612744,84,90,2024-12-12T05:01:43Z,5680000,False,,,0,,GSW shot clock Team TURNOVER,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,201638.0,,,,,,,
582,PT01M39.00S,2024-12-12T05:01:49.9Z,4,REGULAR,substitution,out,[],1627741,,,1610612745,84,90,2024-12-12T05:01:52Z,5690000,False,,,0,,SUB out: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT01M39.00S,2024-12-12T05:01:49.9Z,4,REGULAR,substitution,in,[],1627780,,,1610612745,84,90,2024-12-12T05:01:52Z,5700000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT01M22.00S,2024-12-12T05:02:11.6Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630578,86.15308804204993,44.36274509803921,1610612745,84,90,2024-12-12T05:02:34Z,5710000,False,-28.0,78.0,1,right,MISS A. Sengun 8' turnaround Hook,[1630578],1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,8.27,Missed,,,,,,,,,,,,,,,,,,
585,PT01M20.00S,2024-12-12T05:02:13.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612745,84,90,2024-12-12T05:02:34Z,5720000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,584.0,,,,,,,,,,,,,,,
587,PT01M16.00S,2024-12-12T05:02:34.2Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1627832,87.86136662286465,97.05882352941177,1610612745,87,90,2024-12-12T05:02:38Z,5740000,False,235.0,62.0,1,right,F. VanVleet 24' 3PT  (8 PTS) (A. Sengun 5 AST),"[1627832, 1630578]",1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Right Corner 3,24+ Right,24.32,Made,,,,,,,,,,8.0,,A. Sengun,1630578.0,5.0,,,,
589,PT01M15.00S,2024-12-12T05:02:41.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612744,87,90,2024-12-12T05:02:41Z,5760000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT01M15.00S,2024-12-12T05:03:39.2Z,4,REGULAR,substitution,out,[],1630224,,,1610612744,87,90,2024-12-12T05:03:53Z,5770000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT01M15.00S,2024-12-12T05:03:39.2Z,4,REGULAR,substitution,out,[],1630578,,,1610612744,87,90,2024-12-12T05:03:53Z,5780000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT01M15.00S,2024-12-12T05:03:39.2Z,4,REGULAR,substitution,out,[],1627780,,,1610612744,87,90,2024-12-12T05:03:53Z,5790000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT01M15.00S,2024-12-12T05:03:39.2Z,4,REGULAR,substitution,in,[],1641708,,,1610612744,87,90,2024-12-12T05:03:53Z,5800000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT01M15.00S,2024-12-12T05:03:39.2Z,4,REGULAR,substitution,in,[],1631106,,,1610612744,87,90,2024-12-12T05:03:53Z,5810000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT01M15.00S,2024-12-12T05:03:39.2Z,4,REGULAR,substitution,in,[],1627741,,,1610612744,87,90,2024-12-12T05:03:53Z,5820000,False,,,0,,SUB in: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
