actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,playerName,playerNameI,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
367,PT02M56.00S,2024-11-24T02:07:56.8Z,2,REGULAR,substitution,in,[],1630224,,,1610612757,39,45,2024-11-24T02:08:05Z,3560000,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,
368,PT02M56.00S,2024-11-24T02:07:56.8Z,2,REGULAR,substitution,in,[],1641739,,,1610612757,39,45,2024-11-24T02:08:05Z,3570000,False,,,0,,SUB in: T. Camara,[1641739],1610612757.0,POR,,,,,,,,,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,
369,PT02M56.00S,2024-11-24T02:07:56.0Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1631101,,,1610612757,39,46,2024-11-24T02:34:04Z,3580000,False,,,0,,S. Sharpe Free Throw 2 of 2 (9 PTS),[1631101],1610612757.0,POR,,,,,,,,,,,,Sharpe,S. Sharpe,,,,Made,,,,,9.0,,,,,,,,
370,PT02M41.00S,2024-11-24T02:08:35.8Z,2,REGULAR,foul,personal,['2freethrow'],1641739,,,1610612745,39,46,2024-11-24T02:08:48Z,3590000,False,,,0,,T. Camara shooting personal FOUL (3 PF) (Smith Jr. 2 FT),"[1641739, 1631095]",1610612757.0,POR,shooting,,,,,,In The Paint (Non-RA),0-8 Center,1628951.0,3.0,0.0,Camara,T. Camara,Smith Jr.,1631095.0,,,,,,,,,,,,,,,
372,PT02M41.00S,2024-11-24T02:09:05.9Z,2,REGULAR,freethrow,1 of 2,[],1631095,,,1610612745,40,46,2024-11-24T02:09:05Z,3610000,False,,,0,,J. Smith Jr. Free Throw 1 of 2 (5 PTS),[1631095],1610612745.0,HOU,,,,,,,,,,,,Smith Jr.,J. Smith Jr.,,,,Made,,,,,5.0,,,,,,,,
373,PT02M41.00S,2024-11-24T02:09:26.4Z,2,REGULAR,freethrow,2 of 2,[],1631095,,,1610612745,41,46,2024-11-24T02:09:26Z,3620000,False,,,0,,J. Smith Jr. Free Throw 2 of 2 (6 PTS),[1631095],1610612745.0,HOU,,,,,,,,,,,,Smith Jr.,J. Smith Jr.,,,,Made,,,,,6.0,,,,,,,,
374,PT02M26.00S,2024-11-24T02:09:43.1Z,2,REGULAR,3pt,Jump Shot,[],1631101,27.54599211563732,82.84313725490196,1610612757,41,49,2024-11-24T02:09:48Z,3630000,False,-164.0,206.0,1,left,S. Sharpe 26' 3PT step back (12 PTS),[1631101],1610612757.0,POR,step back,,,,,,Above the Break 3,24+ Left Center,,,,Sharpe,S. Sharpe,,,26.37,Made,,,,,12.0,,,,,,,,
375,PT02M10.00S,2024-11-24T02:09:58.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,93.11760840998686,51.225490196078425,1610612745,43,49,2024-11-24T02:10:04Z,3640000,False,6.0,12.0,1,right,J. Green alley-oop Layup (9 PTS) (A. Sengun 3 AST),"[1630224, 1630578]",1610612745.0,HOU,alley-oop,,,,,,Restricted Area,0-8 Center,,,,Green,J. Green,,,1.36,Made,,,,,9.0,,,,A. Sengun,1630578.0,3.0,,
377,PT01M58.00S,2024-11-24T02:10:10.3Z,2,REGULAR,3pt,Jump Shot,[],1629014,24.78646517739816,91.42156862745098,1610612757,43,52,2024-11-24T02:10:15Z,3660000,False,-207.0,180.0,1,left,A. Simons 27' 3PT  (10 PTS) (S. Sharpe 1 AST),"[1629014, 1631101]",1610612757.0,POR,,,,,,,Above the Break 3,24+ Left Center,,,,Simons,A. Simons,,,27.47,Made,,,,,10.0,,,,S. Sharpe,1631101.0,1.0,,
379,PT01M43.00S,2024-11-24T02:10:27.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203924,,,1610612745,43,52,2024-11-24T02:10:36Z,3680000,False,,,0,,J. Grant shooting personal FOUL (3 PF) (Green 2 FT),"[203924, 1630224]",1610612757.0,POR,shooting,,,,,,In The Paint (Non-RA),8-16 Right,1627519.0,3.0,0.0,Grant,J. Grant,Green,1630224.0,,,,,,,,,,,,,,,
381,PT01M43.00S,2024-11-24T02:10:51.1Z,2,REGULAR,freethrow,1 of 2,[],1630224,,,1610612745,44,52,2024-11-24T02:10:51Z,3700000,False,,,0,,J. Green Free Throw 1 of 2 (10 PTS),[1630224],1610612745.0,HOU,,,,,,,,,,,,Green,J. Green,,,,Made,,,,,10.0,,,,,,,,
382,PT01M43.00S,2024-11-24T02:10:55.1Z,2,REGULAR,substitution,out,[],203924,,,1610612745,44,52,2024-11-24T02:10:59Z,3710000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,,,,,,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,
383,PT01M43.00S,2024-11-24T02:10:55.1Z,2,REGULAR,substitution,in,[],1630166,,,1610612745,44,52,2024-11-24T02:10:59Z,3720000,False,,,0,,SUB in: D. Avdija,[1630166],1610612757.0,POR,,,,,,,,,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,
384,PT01M43.00S,2024-11-24T02:11:15.6Z,2,REGULAR,freethrow,2 of 2,[],1630224,,,1610612745,44,52,2024-11-24T02:11:15Z,3730000,False,,,0,,MISS J. Green Free Throw 2 of 2,[1630224],1610612745.0,HOU,,,,,,,,,,,,Green,J. Green,,,,Missed,,,,,,,,,,,,,
385,PT01M42.00S,2024-11-24T02:11:17.7Z,2,REGULAR,rebound,offensive,[],1630578,,,1610612745,44,52,2024-11-24T02:11:17Z,3740000,False,,,0,,A. Sengun REBOUND (Off:2 Def:1),[1630578],1610612745.0,HOU,,,,,,,,,,,,Sengun,A. Sengun,,,,,384.0,3.0,1.0,2.0,,,,,,,,,
386,PT01M34.00S,2024-11-24T02:11:27.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641739,,,1610612745,44,52,2024-11-24T02:11:46Z,3750000,False,,,0,,T. Camara personal FOUL (4 PF) (Sengun 2 FT),"[1641739, 1630578]",1610612757.0,POR,,,,,,,In The Paint (Non-RA),0-8 Center,2004.0,4.0,0.0,Camara,T. Camara,Sengun,1630578.0,,,,,,,,,,,,,,,
390,PT01M34.00S,2024-11-24T02:11:59.9Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630578,,,1610612745,45,52,2024-11-24T02:11:59Z,3770000,False,,,0,,A. Sengun Free Throw 1 of 2 (6 PTS),[1630578],1610612745.0,HOU,,,,,,,,,,,,Sengun,A. Sengun,,,,Made,,,,,6.0,,,,,,,,
391,PT01M34.00S,2024-11-24T02:12:01.1Z,2,REGULAR,substitution,out,[],1641739,,,1610612745,45,52,2024-11-24T02:12:07Z,3780000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,,,,,,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,
392,PT01M34.00S,2024-11-24T02:12:01.1Z,2,REGULAR,substitution,in,[],1631200,,,1610612745,45,52,2024-11-24T02:12:07Z,3790000,False,,,0,,SUB in: K. Murray,[1631200],1610612757.0,POR,,,,,,,,,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,
393,PT01M34.00S,2024-11-24T02:12:22.3Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630578,,,1610612745,46,52,2024-11-24T02:12:22Z,3800000,False,,,0,,A. Sengun Free Throw 2 of 2 (7 PTS),[1630578],1610612745.0,HOU,,,,,,,,,,,,Sengun,A. Sengun,,,,Made,,,,,7.0,,,,,,,,
396,PT01M17.00S,2024-11-24T02:12:45.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631200,12.171484888304862,39.950980392156865,1610612757,46,52,2024-11-24T02:12:54Z,3810000,False,50.0,62.0,1,left,MISS K. Murray 7' driving floating Shot,[1631200],1610612757.0,POR,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,,,,Murray,K. Murray,,,7.97,Missed,,,,,,,,,,,,,
397,PT01M15.00S,2024-11-24T02:12:47.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612745,46,52,2024-11-24T02:12:54Z,3820000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,396.0,,,,,,,,,,,,
399,PT01M02.00S,2024-11-24T02:13:10.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,92.19776609724047,50.0,1610612745,48,52,2024-11-24T02:13:20Z,3840000,False,0.0,21.0,1,right,A. Sengun driving Layup (9 PTS),[1630578],1610612745.0,HOU,driving,,,,,,Restricted Area,0-8 Center,,,,Sengun,A. Sengun,,,2.08,Made,,,,,9.0,,,,,,,,
400,PT01M02.00S,2024-11-24T02:13:14.4Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1642270,,,1610612745,48,52,2024-11-24T02:13:21Z,3850000,False,,,0,,D. Clingan shooting personal FOUL (1 PF) (Sengun 1 FT),"[1642270, 1630578]",1610612757.0,POR,shooting,,,,,,Restricted Area,0-8 Center,2004.0,1.0,0.0,Clingan,D. Clingan,Sengun,1630578.0,,,,,,,,,,,,,,,
402,PT01M02.00S,2024-11-24T02:13:48.1Z,2,REGULAR,freethrow,1 of 1,[],1630578,,,1610612745,49,52,2024-11-24T02:13:48Z,3870000,False,,,0,,A. Sengun Free Throw 1 of 1 (10 PTS),[1630578],1610612745.0,HOU,,,,,,,,,,,,Sengun,A. Sengun,,,,Made,,,,,10.0,,,,,,,,
403,PT00M46.80S,2024-11-24T02:14:12.7Z,2,REGULAR,3pt,Jump Shot,[],1631101,30.962549277266753,18.627450980392158,1610612757,49,52,2024-11-24T02:32:13Z,3880000,False,157.0,239.0,1,left,MISS S. Sharpe 28' pullup 3PT,[1631101],1610612757.0,POR,pullup,,,,,,Above the Break 3,24+ Right Center,,,,Sharpe,S. Sharpe,,,28.55,Missed,,,,,,,,,,,,,
404,PT00M44.00S,2024-11-24T02:14:15.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612745,49,52,2024-11-24T02:14:20Z,3890000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,403.0,,,,,,,,,,,,
406,PT00M29.60S,2024-11-24T02:14:39.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642270,,,1610612745,49,52,2024-11-24T02:14:46Z,3910000,False,,,0,,D. Clingan personal FOUL (2 PF) (Sengun 2 FT),"[1642270, 1630578]",1610612757.0,POR,,,,,,,In The Paint (Non-RA),0-8 Center,1627519.0,2.0,0.0,Clingan,D. Clingan,Sengun,1630578.0,,,,,,,,,,,,,,,
408,PT00M29.60S,2024-11-24T02:15:22.2Z,2,REGULAR,freethrow,1 of 2,[],1630578,,,1610612745,49,52,2024-11-24T02:15:22Z,3930000,False,,,0,,MISS A. Sengun Free Throw 1 of 2,[1630578],1610612745.0,HOU,,,,,,,,,,,,Sengun,A. Sengun,,,,Missed,,,,,,,,,,,,,
409,PT00M29.60S,2024-11-24T02:15:22.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,49,52,2024-11-24T02:15:22Z,3940000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,408.0,,,,,,,,,,,,
410,PT00M29.60S,2024-11-24T02:15:38.8Z,2,REGULAR,freethrow,2 of 2,[],1630578,,,1610612745,50,52,2024-11-24T02:15:38Z,3950000,False,,,0,,A. Sengun Free Throw 2 of 2 (11 PTS),[1630578],1610612745.0,HOU,,,,,,,,,,,,Sengun,A. Sengun,,,,Made,,,,,11.0,,,,,,,,
411,PT00M06.50S,2024-11-24T02:16:05.8Z,2,REGULAR,3pt,Jump Shot,[],1629014,30.305519053876477,15.686274509803921,1610612757,50,52,2024-11-24T02:16:23Z,3960000,False,172.0,232.0,1,left,MISS A. Simons 28' step back 3PT,[1629014],1610612757.0,POR,step back,,,,,,Above the Break 3,24+ Right Center,,,,Simons,A. Simons,,,28.89,Missed,,,,,,,,,,,,,
412,PT00M04.50S,2024-11-24T02:16:07.8Z,2,REGULAR,rebound,offensive,[],1642270,,,1610612757,50,52,2024-11-24T02:16:23Z,3970000,False,,,0,,D. Clingan REBOUND (Off:6 Def:5),[1642270],1610612757.0,POR,,,,,,,Above the Break 3,24+ Right Center,,,,Clingan,D. Clingan,,,,,411.0,11.0,5.0,6.0,,,,,,,,,
413,PT00M02.30S,2024-11-24T02:16:10.1Z,2,REGULAR,turnover,lost ball,[],1642270,,,1610612757,50,52,2024-11-24T02:16:33Z,3980000,False,,,0,,D. Clingan lost ball TURNOVER (1 TO),"[1642270, 1631106]",1610612757.0,POR,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Clingan,D. Clingan,,,,,,,,,,1.0,,,,,,Eason,1631106.0
414,PT00M02.30S,2024-11-24T02:16:10.1Z,2,REGULAR,steal,,[],1631106,,,1610612745,50,52,2024-11-24T02:16:11Z,3990000,False,,,0,,T. Eason STEAL (2 STL),[1631106],1610612745.0,HOU,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,
416,PT00M00.00S,2024-11-24T02:17:16.2Z,2,REGULAR,period,end,[],0,,,1610612745,50,52,2024-11-24T02:17:16Z,4010000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT12M00.00S,2024-11-24T02:31:12.9Z,3,REGULAR,substitution,out,['startperiod'],1641708,,,1610612745,50,52,2024-11-24T02:31:31Z,4020000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,,,,,,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,
418,PT12M00.00S,2024-11-24T02:31:12.9Z,3,REGULAR,substitution,out,['startperiod'],1631106,,,1610612745,50,52,2024-11-24T02:31:31Z,4030000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,,,,,,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,
419,PT12M00.00S,2024-11-24T02:31:12.9Z,3,REGULAR,substitution,out,['startperiod'],1630166,,,1610612745,50,52,2024-11-24T02:31:31Z,4040000,False,,,0,,SUB out: D. Avdija,[1630166],1610612757.0,POR,,,,,,,,,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,
420,PT12M00.00S,2024-11-24T02:31:12.9Z,3,REGULAR,substitution,out,['startperiod'],1631200,,,1610612745,50,52,2024-11-24T02:31:31Z,4050000,False,,,0,,SUB out: K. Murray,[1631200],1610612757.0,POR,,,,,,,,,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,
421,PT12M00.00S,2024-11-24T02:31:12.9Z,3,REGULAR,substitution,in,['startperiod'],1627832,,,1610612745,50,52,2024-11-24T02:31:31Z,4060000,False,,,0,,SUB in: F. VanVleet,[1627832],1610612745.0,HOU,,,,,,,,,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,
422,PT12M00.00S,2024-11-24T02:31:12.9Z,3,REGULAR,substitution,in,['startperiod'],1628415,,,1610612745,50,52,2024-11-24T02:31:31Z,4070000,False,,,0,,SUB in: D. Brooks,[1628415],1610612745.0,HOU,,,,,,,,,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,
423,PT12M00.00S,2024-11-24T02:31:12.9Z,3,REGULAR,substitution,in,['startperiod'],203924,,,1610612745,50,52,2024-11-24T02:31:31Z,4080000,False,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,,,,,,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,
424,PT12M00.00S,2024-11-24T02:31:12.9Z,3,REGULAR,substitution,in,['startperiod'],1641739,,,1610612745,50,52,2024-11-24T02:31:31Z,4090000,False,,,0,,SUB in: T. Camara,[1641739],1610612757.0,POR,,,,,,,,,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,
425,PT12M00.00S,2024-11-24T02:31:28.5Z,3,REGULAR,period,start,[],0,,,1610612757,50,52,2024-11-24T02:31:31Z,4100000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT11M42.00S,2024-11-24T02:31:45.8Z,3,REGULAR,3pt,Jump Shot,[],1641739,68.80749014454665,71.56862745098039,1610612757,50,52,2024-11-24T02:31:51Z,4110000,False,108.0,241.0,1,right,MISS T. Camara 26' 3PT,[1641739],1610612757.0,POR,,,,,,,Above the Break 3,24+ Right Center,,,,Camara,T. Camara,,,26.37,Missed,,,,,,,,,,,,,
427,PT11M39.00S,2024-11-24T02:31:48.8Z,3,REGULAR,rebound,defensive,[],1627832,,,1610612745,50,52,2024-11-24T02:31:51Z,4120000,False,,,0,,F. VanVleet REBOUND (Off:0 Def:1),[1627832],1610612745.0,HOU,,,,,,,Above the Break 3,24+ Right Center,,,,VanVleet,F. VanVleet,,,,,426.0,1.0,1.0,0.0,,,,,,,,,
428,PT11M31.00S,2024-11-24T02:31:56.4Z,3,REGULAR,3pt,Jump Shot,[],1630224,24.52365308804205,10.53921568627451,1610612745,50,52,2024-11-24T02:35:25Z,4130000,False,197.0,178.0,1,left,MISS J. Green 26' step back 3PT,[1630224],1610612745.0,HOU,step back,,,,,,Above the Break 3,24+ Right Center,,,,Green,J. Green,,,26.57,Missed,,,,,,,,,,,,,
429,PT11M28.00S,2024-11-24T02:31:59.4Z,3,REGULAR,rebound,defensive,[],1631101,,,1610612757,50,52,2024-11-24T02:32:02Z,4140000,False,,,0,,S. Sharpe REBOUND (Off:1 Def:1),[1631101],1610612757.0,POR,,,,,,,Above the Break 3,24+ Right Center,,,,Sharpe,S. Sharpe,,,,,428.0,2.0,1.0,1.0,,,,,,,,,
430,PT11M23.00S,2024-11-24T02:32:04.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1631101,63.288436268068324,46.81372549019608,1610612757,50,52,2024-11-24T02:32:12Z,4150000,False,-16.0,293.0,1,right,MISS S. Sharpe 29' pullup 3PT,[1631101],1610612757.0,POR,pullup,,,,,,Above the Break 3,24+ Center,,,,Sharpe,S. Sharpe,,,29.3,Missed,,,,,,,,,,,,,
431,PT11M20.00S,2024-11-24T02:32:07.8Z,3,REGULAR,rebound,defensive,[],1630224,,,1610612745,50,52,2024-11-24T02:32:12Z,4160000,False,,,0,,J. Green REBOUND (Off:0 Def:2),[1630224],1610612745.0,HOU,,,,,,,Above the Break 3,24+ Center,,,,Green,J. Green,,,,,430.0,2.0,2.0,0.0,,,,,,,,,
432,PT11M10.00S,2024-11-24T02:32:17.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628415,8.623521681997373,54.90196078431373,1610612745,50,52,2024-11-24T02:32:25Z,4170000,False,-25.0,29.0,1,left,MISS D. Brooks cutting Layup,[1628415],1610612745.0,HOU,cutting,,,,,,Restricted Area,0-8 Center,,,,Brooks,D. Brooks,,,3.77,Missed,,,,,,,,,,,,,
433,PT11M07.00S,2024-11-24T02:32:20.6Z,3,REGULAR,rebound,offensive,[],1628415,,,1610612745,50,52,2024-11-24T02:32:20Z,4180000,False,,,0,,D. Brooks REBOUND (Off:1 Def:2),[1628415],1610612745.0,HOU,,,,,,,Restricted Area,0-8 Center,,,,Brooks,D. Brooks,,,,,432.0,3.0,2.0,1.0,,,,,,,,,
434,PT11M07.00S,2024-11-24T02:32:20.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628415,5.590000152587891,50.0,1610612745,52,52,2024-11-24T02:32:20Z,4190000,False,0.0,0.0,1,left,D. Brooks tip Layup (2 PTS),[1628415],1610612745.0,HOU,tip,,,,,,Mid-Range,8-16 Left,,,,Brooks,D. Brooks,,,0.0,Made,,,,,2.0,,,,,,,,
435,PT10M53.00S,2024-11-24T02:32:34.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641739,93.64323258869908,53.18627450980392,1610612757,52,52,2024-11-24T02:32:46Z,4200000,False,16.0,7.0,1,right,MISS T. Camara cutting Layup,[1641739],1610612757.0,POR,cutting,,,,,,Restricted Area,0-8 Center,,,,Camara,T. Camara,,,1.75,Missed,,,,,,,,,,,,,
436,PT10M51.00S,2024-11-24T02:32:36.2Z,3,REGULAR,rebound,defensive,[],1631095,,,1610612745,52,52,2024-11-24T02:32:46Z,4210000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:3),[1631095],1610612745.0,HOU,,,,,,,Restricted Area,0-8 Center,,,,Smith Jr.,J. Smith Jr.,,,,,435.0,4.0,3.0,1.0,,,,,,,,,
437,PT10M49.00S,2024-11-24T02:32:38.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627832,27.020367936925098,19.852941176470587,1610612745,52,52,2024-11-24T05:05:29Z,4220000,False,151.0,201.0,1,left,MISS F. VanVleet 25' running pullup 3PT,[1627832],1610612745.0,HOU,running pullup,,,,,,Above the Break 3,24+ Right Center,,,,VanVleet,F. VanVleet,,,25.16,Missed,,,,,,,,,,,,,
438,PT10M47.00S,2024-11-24T02:32:40.6Z,3,REGULAR,rebound,defensive,[],1642270,,,1610612757,52,52,2024-11-24T02:33:25Z,4230000,False,,,0,,D. Clingan REBOUND (Off:6 Def:6),[1642270],1610612757.0,POR,,,,,,,Above the Break 3,24+ Right Center,,,,Clingan,D. Clingan,,,,,437.0,12.0,6.0,6.0,,,,,,,,,
439,PT10M38.00S,2024-11-24T02:32:49.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203924,94.03745072273325,48.529411764705884,1610612757,52,54,2024-11-24T02:33:02Z,4240000,False,-7.0,4.0,1,right,J. Grant driving Layup (22 PTS),[203924],1610612757.0,POR,driving,,,,,,Restricted Area,0-8 Center,,,,Grant,J. Grant,,,0.82,Made,,,,,22.0,,,,,,,,
440,PT10M17.00S,2024-11-24T02:33:09.6Z,3,REGULAR,foul,personal,['2freethrow'],1642270,,,1610612745,52,54,2024-11-24T02:33:18Z,4250000,False,,,0,,D. Clingan shooting personal FOUL (3 PF) (Sengun 2 FT),"[1642270, 1630578]",1610612757.0,POR,shooting,,,,,,Restricted Area,0-8 Center,1628951.0,3.0,0.0,Clingan,D. Clingan,Sengun,1630578.0,,,,,,,,,,,,,,,
442,PT10M17.00S,2024-11-24T02:33:42.9Z,3,REGULAR,freethrow,1 of 2,[],1630578,,,1610612745,53,54,2024-11-24T02:34:10Z,4270000,False,,,0,,A. Sengun Free Throw 1 of 2 (12 PTS),[1630578],1610612745.0,HOU,,,,,,,,,,,,Sengun,A. Sengun,,,,Made,,,,,12.0,,,,,,,,
443,PT10M17.00S,2024-11-24T02:33:42.9Z,3,REGULAR,freethrow,2 of 2,[],1630578,,,1610612745,53,54,2024-11-24T02:34:10Z,4280000,False,,,0,,MISS A. Sengun Free Throw 2 of 2,[1630578],1610612745.0,HOU,,,,,,,,,,,,Sengun,A. Sengun,,,,Missed,,,,,,,,,,,,,
444,PT10M16.00S,2024-11-24T02:33:43.9Z,3,REGULAR,rebound,defensive,[],1642270,,,1610612757,53,54,2024-11-24T02:34:10Z,4290000,False,,,0,,D. Clingan REBOUND (Off:6 Def:7),[1642270],1610612757.0,POR,,,,,,,,,,,,Clingan,D. Clingan,,,,,443.0,13.0,7.0,6.0,,,,,,,,,
445,PT09M58.00S,2024-11-24T02:34:26.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642270,91.40932982917214,50.245098039215684,1610612757,53,54,2024-11-24T02:34:31Z,4300000,False,1.0,28.0,1,right,MISS D. Clingan driving Layup,[1642270],1610612757.0,POR,driving,,,,,,Restricted Area,0-8 Center,,,,Clingan,D. Clingan,,,2.83,Missed,,,,,,,,,,,,,
446,PT09M56.00S,2024-11-24T02:34:28.0Z,3,REGULAR,rebound,defensive,[],1630578,,,1610612745,53,54,2024-11-24T02:34:31Z,4310000,False,,,0,,A. Sengun REBOUND (Off:2 Def:2),[1630578],1610612745.0,HOU,,,,,,,Restricted Area,0-8 Center,,,,Sengun,A. Sengun,,,,,445.0,4.0,2.0,2.0,,,,,,,,,
448,PT09M44.00S,2024-11-24T02:34:54.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,7.30946123521682,59.31372549019608,1610612745,53,54,2024-11-24T02:35:02Z,4330000,False,-47.0,16.0,1,left,MISS A. Sengun Layup,[1630578],1610612745.0,HOU,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Sengun,A. Sengun,,,4.93,Missed,,,,,,,,,,,,,
449,PT09M43.00S,2024-11-24T02:34:55.6Z,3,REGULAR,rebound,defensive,[],1641739,,,1610612757,53,54,2024-11-24T02:35:02Z,4340000,False,,,0,,T. Camara REBOUND (Off:1 Def:4),[1641739],1610612757.0,POR,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Camara,T. Camara,,,,,448.0,5.0,4.0,1.0,,,,,,,,,
450,PT09M30.00S,2024-11-24T02:35:08.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631101,81.553876478318,38.23529411764706,1610612757,53,54,2024-11-24T02:35:16Z,4350000,False,-59.0,121.0,1,right,MISS S. Sharpe 13' pullup Shot,[1631101],1610612757.0,POR,pullup,,,,,,In The Paint (Non-RA),8-16 Center,,,,Sharpe,S. Sharpe,,,13.44,Missed,,,,,,,,,,,,,
451,PT09M28.00S,2024-11-24T02:35:10.9Z,3,REGULAR,rebound,offensive,[],1642270,,,1610612757,53,54,2024-11-24T02:35:16Z,4360000,False,,,0,,D. Clingan REBOUND (Off:7 Def:7),[1642270],1610612757.0,POR,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Clingan,D. Clingan,,,,,450.0,14.0,7.0,7.0,,,,,,,,,
452,PT09M25.00S,2024-11-24T02:35:13.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203924,92.59198423127464,97.79411764705883,1610612757,53,54,2024-11-24T02:35:19Z,4370000,False,239.0,17.0,1,right,MISS J. Grant 3PT,[203924],1610612757.0,POR,,,,,,,Right Corner 3,24+ Right,,,,Grant,J. Grant,,,23.96,Missed,,,,,,,,,,,,,
453,PT09M22.00S,2024-11-24T02:35:16.2Z,3,REGULAR,rebound,defensive,[],1628415,,,1610612745,53,54,2024-11-24T02:35:19Z,4380000,False,,,0,,D. Brooks REBOUND (Off:1 Def:3),[1628415],1610612745.0,HOU,,,,,,,Right Corner 3,24+ Right,,,,Brooks,D. Brooks,,,,,452.0,4.0,3.0,1.0,,,,,,,,,
454,PT09M16.00S,2024-11-24T02:35:23.3Z,3,REGULAR,3pt,Jump Shot,[],1631095,4.812746386333772,95.83333333333334,1610612745,56,54,2024-11-24T02:35:28Z,4390000,False,-229.0,-7.0,1,left,J. Smith Jr. 3PT  (9 PTS) (J. Green 2 AST),"[1631095, 1630224]",1610612745.0,HOU,,,,,,,Left Corner 3,24+ Left,,,,Smith Jr.,J. Smith Jr.,,,22.93,Made,,,,,9.0,,,,J. Green,1630224.0,2.0,,
456,PT09M14.00S,2024-11-24T02:35:31.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,56,54,2024-11-24T02:35:31Z,4410000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
