actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
260,PT04M35.00S,2024-12-30T00:55:05.6Z,2,REGULAR,rebound,defensive,[],1627832,,,1610612745,42,46,2024-12-30T00:55:25Z,2590000,False,,,0,,F. VanVleet REBOUND (Off:0 Def:2),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,259.0,,,,,,,,,,2.0,2.0,0.0,,
261,PT04M22.00S,2024-12-30T00:55:33.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,92.06636005256242,51.470588235294116,1610612745,44,46,2024-12-30T00:56:44Z,2600000,False,7.0,22.0,1,right,A. Sengun Layup (14 PTS) (F. VanVleet 3 AST),"[1630578, 1627832]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,2.33,Made,,14.0,F. VanVleet,1627832.0,3.0,,,,,,,,,,
263,PT04M11.00S,2024-12-30T00:55:44.6Z,2,REGULAR,3pt,Jump Shot,[],1629639,35.43035479632063,72.79411764705883,1610612748,44,46,2024-12-30T00:55:51Z,2620000,False,-114.0,281.0,1,left,MISS T. Herro 30' 3PT,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,,,,30.28,Missed,,,,,,,,,,,,,,,
264,PT04M09.00S,2024-12-30T00:55:46.6Z,2,REGULAR,rebound,defensive,[],1627832,,,1610612745,44,46,2024-12-30T00:55:51Z,2630000,False,,,0,,F. VanVleet REBOUND (Off:0 Def:3),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,,,,,,263.0,,,,,,,,,,3.0,3.0,0.0,,
265,PT04M02.00S,2024-12-30T00:55:54.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627832,92.72339027595268,49.50980392156863,1610612745,44,46,2024-12-30T00:56:00Z,2640000,False,-2.0,16.0,1,right,MISS F. VanVleet driving Layup,[1627832],1610612745.0,HOU,driving,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,,,,1.61,Missed,,,,,,,,,,,,,,,
266,PT04M00.00S,2024-12-30T00:55:56.3Z,2,REGULAR,rebound,offensive,[],1641708,,,1610612745,44,46,2024-12-30T00:56:00Z,2650000,False,,,0,,A. Thompson REBOUND (Off:1 Def:1),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,265.0,,,,,,,,,,2.0,1.0,1.0,,
267,PT04M00.00S,2024-12-30T00:55:58.2Z,2,REGULAR,foul,personal,['2freethrow'],1629639,,,1610612745,44,46,2024-12-30T00:56:07Z,2660000,False,,,0,,T. Herro shooting personal FOUL (1 PF) (Thompson 2 FT),"[1629639, 1641708]",1610612748.0,MIA,shooting,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1626301.0,1.0,0.0,Thompson,1641708.0,,,,,
269,PT04M00.00S,2024-12-30T00:56:26.2Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1641708,,,1610612745,44,46,2024-12-30T00:56:26Z,2680000,False,,,0,,MISS A. Thompson Free Throw 1 of 2,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
270,PT04M00.00S,2024-12-30T00:56:26.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,44,46,2024-12-30T00:56:26Z,2690000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,269.0,,,,,,,,,,,,,,
271,PT04M00.00S,2024-12-30T00:56:27.9Z,2,REGULAR,substitution,out,[],202692,,,1610612745,44,46,2024-12-30T00:56:34Z,2700000,False,,,0,,SUB out: A. Burks,[202692],1610612748.0,MIA,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT04M00.00S,2024-12-30T00:56:27.9Z,2,REGULAR,substitution,in,[],1626179,,,1610612745,44,46,2024-12-30T00:56:34Z,2710000,False,,,0,,SUB in: T. Rozier,[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT04M00.00S,2024-12-30T00:56:45.6Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1641708,,,1610612745,45,46,2024-12-30T00:56:45Z,2720000,False,,,0,,A. Thompson Free Throw 2 of 2 (3 PTS),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,Made,,3.0,,,,,,,,,,,,,
274,PT03M47.00S,2024-12-30T00:57:00.3Z,2,REGULAR,3pt,Jump Shot,[],1631107,22.552562417871222,93.62745098039215,1610612748,45,46,2024-12-30T00:57:09Z,2730000,False,-218.0,159.0,1,left,MISS N. Jović 27' 3PT,[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,Above the Break 3,24+ Left Center,,,,27.02,Missed,,,,,,,,,,,,,,,
275,PT03M45.00S,2024-12-30T00:57:02.3Z,2,REGULAR,rebound,offensive,[],1628389,,,1610612748,45,46,2024-12-30T00:57:09Z,2740000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:4),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,,,,,,274.0,,,,,,,,,,5.0,4.0,1.0,,
276,PT03M45.00S,2024-12-30T00:57:08.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631095,,,1610612748,45,46,2024-12-30T00:57:13Z,2750000,False,,,0,,J. Smith Jr. shooting personal FOUL (2 PF) (Adebayo 2 FT),"[1631095, 1628389]",1610612745.0,HOU,shooting,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628482.0,2.0,0.0,Adebayo,1628389.0,,,,,
278,PT03M45.00S,2024-12-30T00:57:36.1Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1628389,,,1610612748,45,46,2024-12-30T00:57:36Z,2770000,False,,,0,,MISS B. Adebayo Free Throw 1 of 2,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
279,PT03M45.00S,2024-12-30T00:57:36.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,45,46,2024-12-30T00:57:36Z,2780000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,278.0,,,,,,,,,,,,,,
280,PT03M45.00S,2024-12-30T00:57:52.3Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1628389,,,1610612748,45,47,2024-12-30T00:57:52Z,2790000,False,,,0,,B. Adebayo Free Throw 2 of 2 (9 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,Made,,9.0,,,,,,,,,,,,,
281,PT03M35.00S,2024-12-30T00:58:04.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,93.11760840998686,47.30392156862745,1610612745,45,47,2024-12-30T00:58:11Z,2800000,False,-13.0,12.0,1,right,MISS J. Green driving finger roll Layup,[1630224],1610612745.0,HOU,driving finger roll,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,1.82,Missed,,,,,,,,,,,,,,,
282,PT03M34.00S,2024-12-30T00:58:05.5Z,2,REGULAR,rebound,defensive,[],1626179,,,1610612748,45,47,2024-12-30T00:58:11Z,2810000,False,,,0,,T. Rozier REBOUND (Off:0 Def:4),[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,,,,,,281.0,,,,,,,,,,4.0,4.0,0.0,,
283,PT03M27.00S,2024-12-30T00:58:14.3Z,2,REGULAR,turnover,out-of-bounds,[],1629312,,,1610612748,45,47,2024-12-30T00:58:21Z,2820000,False,,,0,,H. Highsmith step out-of-bounds TURNOVER (2 TO),[1629312],1610612748.0,MIA,step,,,Highsmith,H. Highsmith,,,,,Left Corner 3,24+ Left,2.0,,,,,,,,,,1628482.0,,,,,,,,,
284,PT03M12.00S,2024-12-30T00:58:35.7Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1627832,74.06373193166885,48.529411764705884,1610612745,45,47,2024-12-30T00:58:42Z,2830000,False,-7.0,191.0,1,right,MISS F. VanVleet 19' pullup Shot,[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Mid-Range,16-24 Center,,,,19.14,Missed,,,,,,,,,,,,,,,
285,PT03M10.00S,2024-12-30T00:58:37.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612748,45,47,2024-12-30T00:58:42Z,2840000,False,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Mid-Range,16-24 Center,,,,,,284.0,,,,,,,,,,,,,,
287,PT03M01.00S,2024-12-30T00:58:56.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,6.389618922470433,47.794117647058826,1610612748,45,47,2024-12-30T00:59:03Z,2860000,False,11.0,8.0,1,left,MISS B. Adebayo driving reverse Layup,[1628389],1610612748.0,MIA,driving reverse,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,1.34,Missed,,,,,,,,,,,,,,,
288,PT03M00.00S,2024-12-30T00:58:58.6Z,2,REGULAR,rebound,offensive,[],1628389,,,1610612748,45,47,2024-12-30T00:58:58Z,2870000,False,,,0,,B. Adebayo REBOUND (Off:2 Def:4),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,,,287.0,,,,,,,,,,6.0,4.0,2.0,,
289,PT03M00.00S,2024-12-30T00:58:59.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627832,,,1610612748,45,47,2024-12-30T00:59:10Z,2880000,False,,,0,,F. VanVleet shooting personal FOUL (2 PF) (Adebayo 2 FT),"[1627832, 1628389]",1610612745.0,HOU,shooting,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1830.0,2.0,0.0,Adebayo,1628389.0,,,,,
291,PT03M00.00S,2024-12-30T00:59:24.1Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1628389,,,1610612748,45,48,2024-12-30T00:59:44Z,2900000,False,,,0,,B. Adebayo Free Throw 1 of 2 (10 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,Made,,10.0,,,,,,,,,,,,,
292,PT03M00.00S,2024-12-30T00:59:24.1Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1628389,,,1610612748,45,48,2024-12-30T00:59:44Z,2910000,False,,,0,,MISS B. Adebayo Free Throw 2 of 2,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
293,PT03M00.00S,2024-12-30T00:59:24.1Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,45,48,2024-12-30T00:59:44Z,2920000,False,,,0,,A. Sengun REBOUND (Off:1 Def:3),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,292.0,,,,,,,,,,4.0,3.0,1.0,,
294,PT02M46.00S,2024-12-30T00:59:52.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630224,84.31340341655716,55.88235294117647,1610612745,47,48,2024-12-30T00:59:58Z,2930000,False,29.0,95.0,1,right,J. Green 9' fadeaway Jump Shot (5 PTS),[1630224],1610612745.0,HOU,fadeaway,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,9.94,Made,,5.0,,,,,,,,,,,,,
295,PT02M32.00S,2024-12-30T01:00:06.5Z,2,REGULAR,3pt,Jump Shot,[],1629312,8.492115637319317,3.6764705882352944,1610612748,47,51,2024-12-30T01:00:13Z,2940000,False,232.0,27.0,1,left,H. Highsmith 3PT  (6 PTS) (N. Jović 3 AST),"[1629312, 1631107]",1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Right Corner 3,24+ Right,,,,23.32,Made,,6.0,N. Jović,1631107.0,3.0,,,,,,,,,,
297,PT02M10.00S,2024-12-30T01:00:28.6Z,2,REGULAR,3pt,Jump Shot,[],1627832,72.7496714848883,83.33333333333334,1610612745,47,51,2024-12-30T01:00:34Z,2960000,False,167.0,204.0,1,right,MISS F. VanVleet 26' 3PT,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,,,,26.32,Missed,,,,,,,,,,,,,,,
298,PT02M08.00S,2024-12-30T01:00:30.6Z,2,REGULAR,rebound,offensive,[],1630578,,,1610612745,47,51,2024-12-30T01:00:34Z,2970000,False,,,0,,A. Sengun REBOUND (Off:2 Def:3),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Right Center,,,,,,297.0,,,,,,,,,,5.0,3.0,2.0,,
299,PT02M07.00S,2024-12-30T01:00:35.2Z,2,REGULAR,foul,personal,[],1631107,,,1610612745,47,51,2024-12-30T01:00:53Z,2980000,False,,,0,,N. Jović loose ball personal FOUL (1 PF),"[1631107, 1630578]",1610612748.0,MIA,loose ball,,,Jović,N. Jović,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1830.0,1.0,0.0,Sengun,1630578.0,,,,,
301,PT02M07.00S,2024-12-30T01:00:50.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,47,51,2024-12-30T01:00:50Z,3000000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT02M07.00S,2024-12-30T01:00:52.4Z,2,REGULAR,substitution,out,[],1631095,,,1610612745,47,51,2024-12-30T01:03:21Z,3010000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT02M07.00S,2024-12-30T01:00:52.4Z,2,REGULAR,substitution,in,[],1628415,,,1610612745,47,51,2024-12-30T01:03:21Z,3020000,False,,,0,,SUB in: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT02M00.00S,2024-12-30T01:03:40.3Z,2,REGULAR,foul,offensive,['inpenalty'],1630224,,,1610612745,47,51,2024-12-30T01:03:50Z,3030000,False,,,0,,J. Green offensive FOUL (2 PF),"[1630224, 1629312]",1610612745.0,HOU,,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1626301.0,2.0,0.0,Highsmith,1629312.0,,,,,
306,PT02M00.00S,2024-12-30T01:03:40.3Z,2,REGULAR,turnover,offensive foul,[],1630224,,,1610612745,47,51,2024-12-30T01:03:40Z,3050000,False,,,0,,J. Green offensive foul TURNOVER (1 TO),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,1.0,,,,,,,,,,1626301.0,,,,,,,,,
307,PT01M40.00S,2024-12-30T01:04:17.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628389,9.806176084099869,53.67647058823529,1610612748,47,51,2024-12-30T01:04:24Z,3060000,False,-18.0,40.0,1,left,MISS B. Adebayo driving finger roll Layup,[1628389],1610612748.0,MIA,driving finger roll,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,4.38,Missed,,,,,,,,,,,,,,,
308,PT01M39.00S,2024-12-30T01:04:18.6Z,2,REGULAR,rebound,offensive,[],1629312,,,1610612748,47,51,2024-12-30T01:04:24Z,3070000,False,,,0,,H. Highsmith REBOUND (Off:1 Def:0),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Restricted Area,0-8 Center,,,,,,307.0,,,,,,,,,,1.0,0.0,1.0,,
309,PT01M39.00S,2024-12-30T01:04:19.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629312,9.806176084099869,48.03921568627451,1610612748,47,53,2024-12-30T01:04:28Z,3080000,False,10.0,40.0,1,left,H. Highsmith putback Layup (8 PTS),[1629312],1610612748.0,MIA,putback,,,Highsmith,H. Highsmith,,,,,Restricted Area,0-8 Center,,,,4.09,Made,,8.0,,,,,,,,,,,,,
310,PT01M24.00S,2024-12-30T01:04:33.4Z,2,REGULAR,2pt,Jump Shot,[],1630224,77.34888304862024,45.09803921568628,1610612745,47,53,2024-12-30T01:04:41Z,3090000,False,-25.0,160.0,1,right,MISS J. Green 16' pullup Shot,[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Mid-Range,16-24 Center,,,,16.23,Missed,,,,,,,,,,,,,,,
311,PT01M23.00S,2024-12-30T01:04:34.4Z,2,REGULAR,rebound,defensive,[],1631107,,,1610612748,47,53,2024-12-30T01:04:41Z,3100000,False,,,0,,N. Jović REBOUND (Off:1 Def:3),[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,Mid-Range,16-24 Center,,,,,,310.0,,,,,,,,,,4.0,3.0,1.0,,
312,PT01M10.00S,2024-12-30T01:04:48.3Z,2,REGULAR,3pt,Jump Shot,[],1629639,24.917871222076215,87.5,1610612748,47,53,2024-12-30T01:04:55Z,3110000,False,-188.0,182.0,1,left,MISS T. Herro 26' pullup 3PT,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,,,,26.11,Missed,,,,,,,,,,,,,,,
313,PT01M08.00S,2024-12-30T01:04:50.3Z,2,REGULAR,rebound,offensive,[],1631107,,,1610612748,47,53,2024-12-30T01:04:55Z,3120000,False,,,0,,N. Jović REBOUND (Off:2 Def:3),[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,Above the Break 3,24+ Left Center,,,,,,312.0,,,,,,,,,,5.0,3.0,2.0,,
314,PT01M04.00S,2024-12-30T01:04:53.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629312,15.456636005256241,2.450980392156863,1610612748,47,53,2024-12-30T01:05:32Z,3130000,False,238.0,93.0,1,left,MISS H. Highsmith 25' 3PT,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Right,,,,25.52,Missed,,,,,,,,,,,,,,,
315,PT01M02.00S,2024-12-30T01:04:55.7Z,2,REGULAR,rebound,offensive,[],1629312,,,1610612748,47,53,2024-12-30T01:05:32Z,3140000,False,,,0,,H. Highsmith REBOUND (Off:2 Def:0),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Right,,,,,,314.0,,,,,,,,,,2.0,0.0,2.0,,
317,PT00M48.70S,2024-12-30T01:05:24.4Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1628389,13.61695137976347,92.40196078431373,1610612748,47,53,2024-12-30T01:05:41Z,3160000,False,-212.0,75.0,1,left,MISS B. Adebayo 22' fadeaway Shot,[1628389],1610612748.0,MIA,fadeaway,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Left,,,,22.5,Missed,,,,,,,,,,,,,,,
318,PT00M46.20S,2024-12-30T01:05:26.9Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,47,53,2024-12-30T01:05:36Z,3170000,False,,,0,,A. Sengun REBOUND (Off:2 Def:4),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,16-24 Left,,,,,,317.0,,,,,,,,,,6.0,4.0,2.0,,
319,PT00M31.90S,2024-12-30T01:05:40.0Z,2,REGULAR,3pt,Jump Shot,[],1627832,92.19776609724047,1.9607843137254901,1610612745,50,53,2024-12-30T01:05:51Z,3180000,False,-240.0,21.0,1,right,F. VanVleet 24' 3PT  (8 PTS) (A. Sengun 1 AST),"[1627832, 1630578]",1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Left Corner 3,24+ Left,,,,24.11,Made,,8.0,A. Sengun,1630578.0,1.0,,,,,,,,,,
321,PT00M14.10S,2024-12-30T01:06:01.8Z,2,REGULAR,3pt,Jump Shot,[],1626179,34.90473061760841,50.73529411764706,1610612748,50,53,2024-12-30T01:06:09Z,3200000,False,-4.0,276.0,1,left,MISS T. Rozier 27' pullup 3PT,[1626179],1610612748.0,MIA,pullup,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Center,,,,27.56,Missed,,,,,,,,,,,,,,,
322,PT00M12.40S,2024-12-30T01:06:03.5Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,50,53,2024-12-30T01:06:09Z,3210000,False,,,0,,A. Sengun REBOUND (Off:2 Def:5),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Center,,,,,,321.0,,,,,,,,,,7.0,5.0,2.0,,
323,PT00M00.00S,2024-12-30T01:06:16.1Z,2,REGULAR,3pt,Jump Shot,[],1628415,74.19513797634691,87.5,1610612745,50,53,2024-12-30T01:06:21Z,3220000,False,188.0,190.0,1,right,MISS D. Brooks 26' 3PT,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,,,,26.7,Missed,,,,,,,,,,,,,,,
324,PT00M00.00S,2024-12-30T01:06:19.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,50,53,2024-12-30T01:06:19Z,3230000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,323.0,,,,,,,,,,,,,,
325,PT00M00.00S,2024-12-30T01:06:21.9Z,2,REGULAR,period,end,[],0,,,1610612745,50,53,2024-12-30T01:06:21Z,3240000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2024-12-30T01:20:58.2Z,3,REGULAR,substitution,out,['startperiod'],1641708,,,1610612745,50,53,2024-12-30T01:21:30Z,3250000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2024-12-30T01:20:58.2Z,3,REGULAR,substitution,out,['startperiod'],1631107,,,1610612745,50,53,2024-12-30T01:21:30Z,3260000,False,,,0,,SUB out: N. Jović,[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2024-12-30T01:20:58.2Z,3,REGULAR,substitution,in,['startperiod'],1631095,,,1610612745,50,53,2024-12-30T01:21:30Z,3270000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2024-12-30T01:20:58.2Z,3,REGULAR,substitution,in,['startperiod'],201567,,,1610612745,50,53,2024-12-30T01:21:30Z,3280000,False,,,0,,SUB in: K. Love,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2024-12-30T01:21:55.6Z,3,REGULAR,period,start,[],0,,,1610612745,50,53,2024-12-30T01:21:55Z,3290000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT11M34.00S,2024-12-30T01:22:24.6Z,3,REGULAR,turnover,lost ball,[],1630578,,,1610612745,50,53,2024-12-30T01:38:59Z,3305000,False,,,0,,A. Sengun lost ball TURNOVER (2 TO),"[1630578, 1628389]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Right,2.0,Adebayo,1628389.0,,,,,,,,,,,,,,,,,
418,PT11M34.00S,2024-12-30T01:22:24.6Z,3,REGULAR,steal,,[],1628389,,,1610612748,50,53,2024-12-30T01:38:51Z,3307500,False,,,0,,B. Adebayo STEAL (2 STL),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
335,PT11M24.00S,2024-12-30T01:22:46.5Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1626179,91.27792378449409,1.2254901960784315,1610612748,50,53,2024-12-30T01:39:03Z,3340000,False,-244.0,29.0,1,right,MISS T. Rozier 24' running 3PT,[1626179],1610612748.0,MIA,running,,,Rozier,T. Rozier,,,,,Left Corner 3,24+ Left,,,,24.57,Missed,,,,,,,,,,,,,,,
336,PT11M20.00S,2024-12-30T01:22:50.5Z,3,REGULAR,rebound,defensive,[],1630578,,,1610612745,50,53,2024-12-30T01:22:56Z,3350000,False,,,0,,A. Sengun REBOUND (Off:2 Def:6),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Left Corner 3,24+ Left,,,,,,335.0,,,,,,,,,,8.0,6.0,2.0,,
337,PT11M19.00S,2024-12-30T01:22:52.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630224,8.492115637319317,48.28431372549019,1610612745,52,53,2024-12-30T01:23:11Z,3360000,False,9.0,27.0,1,left,J. Green running Layup (7 PTS),[1630224],1610612745.0,HOU,running,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,2.86,Made,,7.0,,,,,,,,,,,,,
339,PT10M49.00S,2024-12-30T01:23:38.5Z,3,REGULAR,2pt,Jump Shot,[],1629639,81.68528252299606,28.676470588235293,1610612748,52,53,2024-12-30T01:23:45Z,3380000,False,-107.0,120.0,1,right,MISS T. Herro 16' driving floating Shot,[1629639],1610612748.0,MIA,driving floating,,,Herro,T. Herro,,,,,Mid-Range,16-24 Left Center,,,,16.03,Missed,,,,,,,,,,,,,,,
340,PT10M46.00S,2024-12-30T01:23:41.5Z,3,REGULAR,rebound,offensive,[],1629312,,,1610612748,52,53,2024-12-30T01:32:27Z,3390000,False,,,0,,H. Highsmith REBOUND (Off:3 Def:0),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Mid-Range,16-24 Left Center,,,,,,339.0,,,,,,,,,,3.0,0.0,3.0,,
341,PT10M46.00S,2024-12-30T01:23:41.2Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629312,94.40999984741211,50.0,1610612748,52,55,2024-12-30T01:32:48Z,3400000,False,0.0,0.0,1,right,H. Highsmith tip Layup (10 PTS),[1629312],1610612748.0,MIA,tip,,,Highsmith,H. Highsmith,,,,,Restricted Area,0-8 Center,,,,0.0,Made,,10.0,,,,,,,,,,,,,
342,PT10M40.00S,2024-12-30T01:23:48.0Z,3,REGULAR,3pt,Jump Shot,[],1628415,27.808804204993432,15.196078431372548,1610612745,55,55,2024-12-30T01:30:31Z,3410000,False,174.0,209.0,1,left,D. Brooks 27' 3PT pullup (11 PTS) (F. VanVleet 4 AST),"[1628415, 1627832]",1610612745.0,HOU,pullup,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,,,,27.19,Made,,11.0,F. VanVleet,1627832.0,4.0,,,,,,,,,,
