actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
498,PT09M22.00S,2025-03-09T01:53:10.9Z,4,REGULAR,foul,personal,['2freethrow'],1631255,,,1610612745,117,87,2025-03-09T01:54:26Z,4910000,False,,,0,,K. Matković shooting personal FOUL (3 PF) (Sengun 2 FT),"[1631255, 1630578]",1610612740.0,NOP,shooting,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,1628481.0,,,,,,,,,,,3.0,0.0,Sengun,1630578.0,,,,,
500,PT09M22.00S,2025-03-09T01:53:45.5Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630578,,,1610612745,118,87,2025-03-09T01:53:45Z,4930000,False,,,0,,A. Sengun Free Throw 1 of 2 (19 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,Made,,,,,19.0,,,,,,,,,,,,
501,PT09M22.00S,2025-03-09T01:53:48.2Z,4,REGULAR,substitution,out,[],203500,,,1610612745,118,87,2025-03-09T01:53:55Z,4940000,False,,,0,,SUB out: S. Adams,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT09M22.00S,2025-03-09T01:53:48.2Z,4,REGULAR,substitution,out,[],1631255,,,1610612745,118,87,2025-03-09T01:53:55Z,4950000,False,,,0,,SUB out: K. Matković,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT09M22.00S,2025-03-09T01:53:48.2Z,4,REGULAR,substitution,in,[],1628415,,,1610612745,118,87,2025-03-09T01:53:55Z,4960000,False,,,0,,SUB in: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT09M22.00S,2025-03-09T01:53:48.2Z,4,REGULAR,substitution,in,[],1642274,,,1610612745,118,87,2025-03-09T01:53:55Z,4970000,False,,,0,,SUB in: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT09M22.00S,2025-03-09T01:54:08.1Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630578,,,1610612745,119,87,2025-03-09T01:54:08Z,4980000,False,,,0,,A. Sengun Free Throw 2 of 2 (20 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,Made,,,,,20.0,,,,,,,,,,,,
506,PT09M12.00S,2025-03-09T01:54:20.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,12.746386333771355,55.50704656862745,1610612740,119,89,2025-03-09T01:54:50Z,4990000,False,-28.0,67.0,1,left,Z. Williamson 7' driving Layup (20 PTS),[1629627],1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,7.27,Made,,,,,20.0,,,,,,,,,,,,
507,PT08M50.00S,2025-03-09T01:54:45.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641708,87.91064388961892,57.153799019607845,1610612745,119,89,2025-03-09T01:55:24Z,5000000,False,36.0,61.0,1,right,MISS A. Thompson 7' driving Layup,[1641708],1610612745.0,HOU,driving,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,7.08,Missed,,,,,,,,,,,,,,,,,
508,PT08M46.00S,2025-03-09T01:54:49.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612745,119,89,2025-03-09T01:55:24Z,5010000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,507.0,,,,,,,,,,,,,,,,
509,PT08M46.00S,2025-03-09T01:54:52.0Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612745,119,89,2025-03-09T01:55:33Z,5020000,False,,,0,,HOU shot clock Team TURNOVER,[],1610612745.0,HOU,,,,,,,,,,Mid-Range,8-16 Right,1628481.0,,,,,,,,,,,,,,,,,,,
510,PT08M38.00S,2025-03-09T01:55:11.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629627,12.483574244415237,48.87408088235294,1610612740,119,89,2025-03-09T01:56:03Z,5030000,False,6.0,65.0,1,left,MISS Z. Williamson 6' driving Layup - blocked,"[1629627, 1630578]",1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,6.5,Missed,,,,,,,,,,,,,,,,Sengun,1630578.0
511,PT08M38.00S,2025-03-09T01:55:11.8Z,4,REGULAR,block,,[],1630578,,,1610612740,119,89,2025-03-09T01:55:14Z,5040000,False,,,0,,A. Sengun BLOCK (2 BLK),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
512,PT08M36.00S,2025-03-09T01:55:13.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612740,119,89,2025-03-09T01:56:03Z,5050000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,510.0,,,,,,,,,,,,,,,,
514,PT08M36.00S,2025-03-09T01:55:22.9Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612740,119,89,2025-03-09T01:55:30Z,5070000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612740.0,NOP,,,,,,,,,,,,1628481.0,,,,,,,,,,,,,,,,,,,
515,PT08M26.00S,2025-03-09T01:55:51.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630631,17.47700394218134,54.407935049019606,1610612740,119,91,2025-03-09T01:56:23Z,5080000,False,-22.0,112.0,1,left,J. Alvarado 11' driving floating Jump Shot (17 PTS) (C. McCollum 2 AST),"[1630631, 203468]",1610612740.0,NOP,driving floating,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),8-16 Center,,11.39,Made,,,,,17.0,C. McCollum,203468.0,2.0,,,,,,,,,
517,PT08M06.00S,2025-03-09T01:56:09.9Z,4,REGULAR,3pt,Jump Shot,[],1628415,70.90998685939553,21.323529411764707,1610612745,122,91,2025-03-09T01:56:17Z,5100000,False,-143.0,221.0,1,right,D. Brooks 26' 3PT step back (22 PTS),[1628415],1610612745.0,HOU,step back,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,,26.34,Made,,,,,22.0,,,,,,,,,,,,
518,PT07M55.00S,2025-03-09T01:56:22.2Z,4,REGULAR,3pt,Jump Shot,[],1630530,36.72388304862023,29.388786764705884,1610612740,122,91,2025-03-09T01:56:54Z,5110000,False,103.0,293.0,1,left,MISS T. Murphy III 31' 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,,31.03,Missed,,,,,,,,,,,,,,,,,
519,PT07M53.00S,2025-03-09T01:56:24.2Z,4,REGULAR,rebound,defensive,[],1628988,,,1610612745,122,91,2025-03-09T01:56:54Z,5120000,False,,,0,,A. Holiday REBOUND (Off:0 Def:3),[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Right Center,,,,518.0,3.0,3.0,0.0,,,,,,,,,,,,,
520,PT07M46.00S,2025-03-09T01:56:32.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1641708,89.75032851511169,43.70787377450981,1610612745,124,91,2025-03-09T01:57:07Z,5130000,False,-31.0,44.0,1,right,A. Thompson cutting DUNK (15 PTS) (D. Brooks 3 AST),"[1641708, 1628415]",1610612745.0,HOU,cutting,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,5.4,Made,,,,,15.0,D. Brooks,1628415.0,3.0,,,,,,,,,
522,PT07M44.00S,2025-03-09T01:56:37.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,124,91,2025-03-09T01:56:50Z,5150000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT07M44.00S,2025-03-09T01:59:01.5Z,4,REGULAR,substitution,out,[],1628988,,,1610612740,124,91,2025-03-09T01:59:19Z,5160000,False,,,0,,SUB out: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT07M44.00S,2025-03-09T01:59:01.5Z,4,REGULAR,substitution,out,[],1630578,,,1610612740,124,91,2025-03-09T01:59:19Z,5170000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT07M44.00S,2025-03-09T01:59:01.5Z,4,REGULAR,substitution,out,[],1629627,,,1610612740,124,91,2025-03-09T01:59:19Z,5180000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT07M44.00S,2025-03-09T01:59:01.5Z,4,REGULAR,substitution,out,[],203468,,,1610612740,124,91,2025-03-09T01:59:19Z,5190000,False,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT07M44.00S,2025-03-09T01:59:01.5Z,4,REGULAR,substitution,in,[],1631106,,,1610612740,124,91,2025-03-09T01:59:19Z,5200000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT07M44.00S,2025-03-09T01:59:01.5Z,4,REGULAR,substitution,in,[],1641715,,,1610612740,124,91,2025-03-09T01:59:19Z,5210000,False,,,0,,SUB in: C. Whitmore,[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT07M44.00S,2025-03-09T01:59:01.5Z,4,REGULAR,substitution,in,[],1631288,,,1610612740,124,91,2025-03-09T01:59:19Z,5220000,False,,,0,,SUB in: J. Cain,[1631288],1610612740.0,NOP,,,,Cain,J. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT07M44.00S,2025-03-09T01:59:01.5Z,4,REGULAR,substitution,in,[],1641722,,,1610612740,124,91,2025-03-09T01:59:19Z,5230000,False,,,0,,SUB in: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT07M34.00S,2025-03-09T01:59:42.6Z,4,REGULAR,3pt,Jump Shot,[],1631288,10.249671484888296,3.1632965686274446,1610612740,124,91,2025-03-09T02:00:07Z,5240000,False,234.0,44.0,1,left,MISS J. Cain 3PT,[1631288],1610612740.0,NOP,,,,Cain,J. Cain,,,,,Right Corner 3,24+ Right,,23.83,Missed,,,,,,,,,,,,,,,,,
532,PT07M31.00S,2025-03-09T01:59:45.6Z,4,REGULAR,rebound,defensive,[],1628415,,,1610612745,124,91,2025-03-09T02:00:07Z,5250000,False,,,0,,D. Brooks REBOUND (Off:1 Def:3),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Right Corner 3,24+ Right,,,,531.0,4.0,3.0,1.0,,,,,,,,,,,,,
533,PT07M24.00S,2025-03-09T01:59:52.6Z,4,REGULAR,turnover,bad pass,[],1641708,,,1610612745,124,91,2025-03-09T02:03:38Z,5260000,False,,,0,,A. Thompson bad pass TURNOVER (3 TO),"[1641708, 1631288]",1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,3.0,Cain,1631288.0,,
534,PT07M24.00S,2025-03-09T01:59:52.6Z,4,REGULAR,steal,,[],1631288,,,1610612740,124,91,2025-03-09T01:59:54Z,5270000,False,,,0,,J. Cain STEAL (1 STL),[1631288],1610612740.0,NOP,,,,Cain,J. Cain,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
535,PT07M19.00S,2025-03-09T01:59:58.2Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631288,9.59264126149803,49.11917892156863,1610612740,124,91,2025-03-09T02:01:31Z,5280000,False,4.0,38.0,1,left,MISS J. Cain running Layup,[1631288],1610612740.0,NOP,running,,,Cain,J. Cain,,,,,Restricted Area,0-8 Center,,3.8,Missed,,,,,,,,,,,,,,,,,
536,PT07M18.00S,2025-03-09T01:59:59.2Z,4,REGULAR,rebound,offensive,[],1630530,,,1610612740,124,91,2025-03-09T02:01:31Z,5290000,False,,,0,,T. Murphy III REBOUND (Off:2 Def:3),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,535.0,5.0,3.0,2.0,,,,,,,,,,,,,
537,PT07M17.00S,2025-03-09T02:00:01.5Z,4,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",1630530,7.227332457293031,44.385723039215684,1610612740,124,93,2025-03-09T02:01:48Z,5300000,False,28.0,15.0,1,left,T. Murphy III tip Layup (10 PTS),[1630530],1610612740.0,NOP,tip,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,3.2,Made,,,,,10.0,,,,,,,,,,,,
538,PT06M59.00S,2025-03-09T02:00:16.7Z,4,REGULAR,3pt,Jump Shot,[],1628415,67.01502956636006,61.776194852941174,1610612745,124,93,2025-03-09T02:02:09Z,5310000,False,59.0,258.0,1,right,MISS D. Brooks 26' pullup 3PT,[1628415],1610612745.0,HOU,pullup,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Center,,26.42,Missed,,,,,,,,,,,,,,,,,
539,PT06M58.00S,2025-03-09T02:00:17.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612745,124,93,2025-03-09T02:02:09Z,5320000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Center,,,,538.0,,,,,,,,,,,,,,,,
541,PT06M57.00S,2025-03-09T02:00:25.2Z,4,REGULAR,foul,personal,[],1630530,,,1610612745,124,93,2025-03-09T02:02:29Z,5340000,False,,,0,,T. Murphy III loose ball personal FOUL (2 PF),"[1630530, 1631095]",1610612740.0,NOP,loose ball,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,2882.0,,,,,,,,,,,2.0,0.0,Smith Jr.,1631095.0,,,,,
543,PT06M44.00S,2025-03-09T02:00:50.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628415,68.38658015768726,74.24172794117646,1610612745,127,93,2025-03-09T02:02:46Z,5360000,False,121.0,245.0,1,right,D. Brooks 27' 3PT  (25 PTS) (C. Whitmore 1 AST),"[1628415, 1641715]",1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,,27.31,Made,,,,,25.0,C. Whitmore,1641715.0,1.0,,,,,,,,,
545,PT06M27.00S,2025-03-09T02:01:09.6Z,4,REGULAR,3pt,Jump Shot,[],1630631,8.40998685939553,96.79074754901961,1610612740,127,93,2025-03-09T02:04:21Z,5380000,False,-234.0,27.0,1,left,MISS J. Alvarado 3PT,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Left Corner 3,24+ Left,,23.55,Missed,,,,,,,,,,,,,,,,,
546,PT06M22.00S,2025-03-09T02:01:14.6Z,4,REGULAR,rebound,defensive,[],1641708,,,1610612745,127,93,2025-03-09T02:04:21Z,5390000,False,,,0,,A. Thompson REBOUND (Off:4 Def:5),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Left Corner 3,24+ Left,,,,545.0,9.0,5.0,4.0,,,,,,,,,,,,,
547,PT06M21.00S,2025-03-09T02:01:14.8Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1628415,89.09329829172142,55.22748161764706,1610612745,129,93,2025-03-09T02:04:39Z,5400000,False,26.0,50.0,1,right,D. Brooks running DUNK (27 PTS) (A. Thompson 11 AST),"[1628415, 1641708]",1610612745.0,HOU,running,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,,5.64,Made,,,,,27.0,A. Thompson,1641708.0,11.0,,,,,,,,,
549,PT06M00.00S,2025-03-09T02:01:37.3Z,4,REGULAR,foul,personal,['2freethrow'],1631095,,,1610612740,129,93,2025-03-09T02:04:48Z,5420000,False,,,0,,J. Smith Jr. shooting personal FOUL (1 PF) (Murphy III 2 FT),"[1631095, 1630530]",1610612745.0,HOU,shooting,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,2882.0,,,,,,,,,,,1.0,0.0,Murphy III,1630530.0,,,,,
551,PT06M00.00S,2025-03-09T02:02:02.0Z,4,REGULAR,freethrow,1 of 2,[],1630530,,,1610612740,129,94,2025-03-09T02:02:02Z,5440000,False,,,0,,T. Murphy III Free Throw 1 of 2 (11 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,
552,PT06M00.00S,2025-03-09T02:02:04.0Z,4,REGULAR,substitution,out,[],1628415,,,1610612740,129,94,2025-03-09T02:02:20Z,5450000,False,,,0,,SUB out: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT06M00.00S,2025-03-09T02:02:04.0Z,4,REGULAR,substitution,out,[],1631106,,,1610612740,129,94,2025-03-09T02:02:20Z,5460000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT06M00.00S,2025-03-09T02:02:04.0Z,4,REGULAR,substitution,out,[],1642274,,,1610612740,129,94,2025-03-09T02:02:20Z,5470000,False,,,0,,SUB out: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT06M00.00S,2025-03-09T02:02:04.0Z,4,REGULAR,substitution,in,[],1631466,,,1610612740,129,94,2025-03-09T02:02:20Z,5480000,False,,,0,,SUB in: N. Williams,[1631466],1610612745.0,HOU,,,,Williams,N. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT06M00.00S,2025-03-09T02:02:04.0Z,4,REGULAR,substitution,in,[],1629111,,,1610612740,129,94,2025-03-09T02:02:20Z,5490000,False,,,0,,SUB in: J. Landale,[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT06M00.00S,2025-03-09T02:02:04.0Z,4,REGULAR,substitution,in,[],1631255,,,1610612740,129,94,2025-03-09T02:02:20Z,5500000,False,,,0,,SUB in: K. Matković,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT06M00.00S,2025-03-09T02:02:02.0Z,4,REGULAR,freethrow,2 of 2,[],1630530,,,1610612740,129,94,2025-03-09T02:02:38Z,5510000,False,,,0,,MISS T. Murphy III Free Throw 2 of 2,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
559,PT05M59.00S,2025-03-09T02:02:03.0Z,4,REGULAR,rebound,defensive,[],1631095,,,1610612745,129,94,2025-03-09T02:05:05Z,5520000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:4),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,558.0,5.0,4.0,1.0,,,,,,,,,,,,,
560,PT05M50.00S,2025-03-09T02:02:43.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641708,83.96846254927726,48.8357843137255,1610612745,129,94,2025-03-09T02:05:57Z,5530000,False,-6.0,98.0,1,right,MISS A. Thompson 9' pullup Shot,[1641708],1610612745.0,HOU,pullup,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,9.84,Missed,,,,,,,,,,,,,,,,,
561,PT05M48.00S,2025-03-09T02:02:45.1Z,4,REGULAR,rebound,defensive,[],1631255,,,1610612740,129,94,2025-03-09T02:05:57Z,5540000,False,,,0,,K. Matković REBOUND (Off:2 Def:3),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,In The Paint (Non-RA),8-16 Center,,,,560.0,5.0,3.0,2.0,,,,,,,,,,,,,
562,PT05M40.00S,2025-03-09T02:02:52.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630530,12.614980289093296,55.916819852941174,1610612740,129,96,2025-03-09T02:06:14Z,5550000,False,-30.0,66.0,1,left,T. Murphy III 7' driving Layup (13 PTS) (J. Cain 1 AST),"[1630530, 1631288]",1610612740.0,NOP,driving,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,,7.24,Made,,,,,13.0,J. Cain,1631288.0,1.0,,,,,,,,,
564,PT05M31.00S,2025-03-09T02:03:07.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,129,96,2025-03-09T02:03:07Z,5570000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT05M31.00S,2025-03-09T02:05:30.0Z,4,REGULAR,substitution,out,[],1641708,,,1610612745,129,96,2025-03-09T02:05:44Z,5580000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT05M31.00S,2025-03-09T02:05:30.0Z,4,REGULAR,substitution,out,[],1631095,,,1610612745,129,96,2025-03-09T02:05:44Z,5590000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT05M31.00S,2025-03-09T02:05:30.0Z,4,REGULAR,substitution,out,[],1630530,,,1610612745,129,96,2025-03-09T02:05:44Z,5600000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT05M31.00S,2025-03-09T02:05:30.0Z,4,REGULAR,substitution,in,[],1628988,,,1610612745,129,96,2025-03-09T02:05:44Z,5610000,False,,,0,,SUB in: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT05M31.00S,2025-03-09T02:05:30.0Z,4,REGULAR,substitution,in,[],1630256,,,1610612745,129,96,2025-03-09T02:05:44Z,5620000,False,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT05M31.00S,2025-03-09T02:05:30.0Z,4,REGULAR,substitution,in,[],1642274,,,1610612745,129,96,2025-03-09T02:05:44Z,5630000,False,,,0,,SUB in: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT05M31.00S,2025-03-09T02:05:30.0Z,4,REGULAR,substitution,out,[],1630631,,,1610612745,129,96,2025-03-09T02:07:15Z,5635000,False,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT05M31.00S,2025-03-09T02:05:30.0Z,4,REGULAR,substitution,in,[],1630526,,,1610612745,129,96,2025-03-09T02:07:15Z,5637500,False,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT05M26.00S,2025-03-09T02:06:02.2Z,4,REGULAR,3pt,Jump Shot,[],1631466,68.09502299605782,25.222120098039213,1610612745,129,96,2025-03-09T02:06:35Z,5640000,False,-124.0,247.0,1,right,MISS N. Williams 27' 3PT,[1631466],1610612745.0,HOU,,,,Williams,N. Williams,,,,,Above the Break 3,24+ Left Center,,27.67,Missed,,,,,,,,,,,,,,,,,
572,PT05M24.00S,2025-03-09T02:06:04.2Z,4,REGULAR,rebound,defensive,[],1630526,,,1610612740,129,96,2025-03-09T02:08:03Z,5650000,False,,,0,,J. Robinson-Earl REBOUND (Off:1 Def:3),[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Above the Break 3,24+ Left Center,,,,571.0,4.0,3.0,1.0,,,,,,,,,,,,,
573,PT05M16.00S,2025-03-09T02:06:11.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642274,11.432325886990796,44.424019607843135,1610612740,129,98,2025-03-09T02:08:53Z,5660000,False,28.0,55.0,1,left,Y. Missi 6' driving Layup (12 PTS) (J. Robinson-Earl 1 AST),"[1642274, 1630526]",1610612740.0,NOP,driving,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),0-8 Center,,6.17,Made,,,,,12.0,J. Robinson-Earl,1630526.0,1.0,,,,,,,,,
575,PT05M01.00S,2025-03-09T02:06:26.1Z,4,REGULAR,3pt,Jump Shot,[],1631466,71.96123521681997,78.92156862745098,1610612745,132,98,2025-03-09T02:07:32Z,5680000,False,145.0,211.0,1,right,N. Williams 25' 3PT  (3 PTS) (C. Whitmore 2 AST),"[1631466, 1641715]",1610612745.0,HOU,,,,Williams,N. Williams,,,,,Above the Break 3,24+ Right Center,,25.59,Made,,,,,3.0,C. Whitmore,1641715.0,2.0,,,,,,,,,
577,PT04M46.00S,2025-03-09T02:06:42.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630526,12.220762155059134,54.12071078431372,1610612740,132,100,2025-03-09T02:07:54Z,5700000,False,-21.0,62.0,1,left,J. Robinson-Earl 6' driving Layup (4 PTS) (Y. Missi 2 AST),"[1630526, 1642274]",1610612740.0,NOP,driving,,,Robinson-Earl,J. Robinson-Earl,,,,,In The Paint (Non-RA),0-8 Center,,6.57,Made,,,,,4.0,Y. Missi,1642274.0,2.0,,,,,,,,,
579,PT04M38.00S,2025-03-09T02:06:56.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631255,,,1610612745,132,100,2025-03-09T02:08:05Z,5720000,False,,,0,,K. Matković shooting personal FOUL (4 PF) (Whitmore 2 FT),"[1631255, 1641715]",1610612740.0,NOP,shooting,,,Matković,K. Matković,,,,,In The Paint (Non-RA),8-16 Center,1628481.0,,,,,,,,,,,4.0,0.0,Whitmore,1641715.0,,,,,
583,PT04M38.00S,2025-03-09T02:07:16.7Z,4,REGULAR,freethrow,1 of 2,[],1641715,,,1610612745,133,100,2025-03-09T02:07:16Z,5740000,False,,,0,,C. Whitmore Free Throw 1 of 2 (1 PTS),[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,
