actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
344,PT12M00.00S,2025-03-16T01:18:55.5Z,3,REGULAR,substitution,out,['startperiod'],1641763,,,1610612741,60,65,2025-03-16T01:19:31Z,3400000,False,,,0,,SUB out: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2025-03-16T01:18:55.5Z,3,REGULAR,substitution,in,['startperiod'],1630578,,,1610612741,60,65,2025-03-16T01:19:31Z,3410000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2025-03-16T01:18:55.5Z,3,REGULAR,substitution,in,['startperiod'],1628415,,,1610612741,60,65,2025-03-16T01:19:31Z,3420000,False,,,0,,SUB in: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2025-03-16T01:18:55.5Z,3,REGULAR,substitution,in,['startperiod'],1641824,,,1610612741,60,65,2025-03-16T01:19:31Z,3430000,False,,,0,,SUB in: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2025-03-16T01:19:40.0Z,3,REGULAR,period,start,[],0,,,1610612745,60,65,2025-03-16T01:19:40Z,3440000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT11M49.00S,2025-03-16T01:19:50.8Z,3,REGULAR,3pt,Jump Shot,[],1631095,68.15045992115637,40.19607843137255,1610612745,60,65,2025-03-16T01:19:56Z,3450000,False,-49.0,247.0,1,right,MISS J. Smith Jr. 25' 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Center,25.17,Missed,,,,,,,,,,,,,,,,,,
350,PT11M47.00S,2025-03-16T01:19:52.8Z,3,REGULAR,rebound,defensive,[],1629632,,,1610612741,60,65,2025-03-16T01:19:56Z,3460000,False,,,0,,C. White REBOUND (Off:0 Def:6),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Center,,,349.0,6.0,6.0,0.0,,,,,,,,,,,,,,
351,PT11M41.00S,2025-03-16T01:19:58.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629632,6.783837056504599,52.94117647058824,1610612741,60,65,2025-03-16T01:20:06Z,3470000,False,-15.0,11.0,1,left,MISS C. White running finger roll Layup,[1629632],1610612741.0,CHI,running finger roll,,,White,C. White,,,,,Restricted Area,0-8 Center,1.85,Missed,,,,,,,,,,,,,,,,,,
352,PT11M39.00S,2025-03-16T01:20:00.3Z,3,REGULAR,rebound,defensive,[],1631095,,,1610612745,60,65,2025-03-16T01:20:06Z,3480000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:5),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,351.0,6.0,5.0,1.0,,,,,,,,,,,,,,
353,PT11M35.00S,2025-03-16T01:20:07.3Z,3,REGULAR,foul,personal,['2freethrow'],1628989,,,1610612745,60,65,2025-03-16T01:20:16Z,3490000,False,,,0,,K. Huerter shooting personal FOUL (2 PF) (VanVleet 2 FT),"[1628989, 1627832]",1610612741.0,CHI,shooting,,,Huerter,K. Huerter,,,,,Mid-Range,8-16 Right,,,,,,,,1628172.0,,,,,,,2.0,0.0,VanVleet,1627832.0,,
355,PT11M35.00S,2025-03-16T01:20:26.6Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1627832,,,1610612745,60,65,2025-03-16T01:20:26Z,3510000,False,,,0,,MISS F. VanVleet Free Throw 1 of 2,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
356,PT11M35.00S,2025-03-16T01:20:26.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,60,65,2025-03-16T01:20:26Z,3520000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,355.0,,,,,,,,,,,,,,,,,
357,PT11M35.00S,2025-03-16T01:20:26.6Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1627832,,,1610612745,60,65,2025-03-16T01:20:49Z,3530000,False,,,0,,MISS F. VanVleet Free Throw 2 of 2,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
358,PT11M35.00S,2025-03-16T01:20:26.6Z,3,REGULAR,rebound,defensive,[],1641824,,,1610612741,60,65,2025-03-16T01:20:49Z,3540000,False,,,0,,M. Buzelis REBOUND (Off:0 Def:1),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,357.0,1.0,1.0,0.0,,,,,,,,,,,,,,
359,PT11M22.00S,2025-03-16T01:20:52.1Z,3,REGULAR,turnover,out-of-bounds,[],1629632,,,1610612741,60,65,2025-03-16T01:21:01Z,3550000,False,,,0,,C. White bad pass out-of-bounds TURNOVER (2 TO),[1629632],1610612741.0,CHI,bad pass,,,White,C. White,,,,,Above the Break 3,24+ Left Center,,,,,,,,101284.0,2.0,,,,,,,,,,,
360,PT11M18.00S,2025-03-16T01:20:58.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628415,81.15965834428384,94.85294117647058,1610612745,60,65,2025-03-16T03:25:01Z,3560000,False,224.0,125.0,1,right,MISS D. Brooks 25' 3PT,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,25.66,Missed,,,,,,,,,,,,,,,,,,
361,PT11M17.00S,2025-03-16T01:20:59.1Z,3,REGULAR,rebound,defensive,[],1641824,,,1610612741,60,65,2025-03-16T01:23:25Z,3570000,False,,,0,,M. Buzelis REBOUND (Off:0 Def:2),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Right Center,,,360.0,2.0,2.0,0.0,,,,,,,,,,,,,,
362,PT11M17.00S,2025-03-16T01:21:08.8Z,3,REGULAR,foul,personal,[],1631095,,,1610612741,60,65,2025-03-16T01:23:31Z,3580000,False,,,0,,J. Smith Jr. personal FOUL (1 PF),"[1631095, 1641824]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,1627963.0,,,,,,,1.0,0.0,Buzelis,1641824.0,,
364,PT11M03.00S,2025-03-16T01:21:24.8Z,3,REGULAR,3pt,Jump Shot,[],202696,28.597240473061763,24.509803921568626,1610612741,60,65,2025-03-16T01:21:30Z,3600000,False,127.0,216.0,1,left,MISS N. Vučević 25' 3PT,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Right Center,25.11,Missed,,,,,,,,,,,,,,,,,,
365,PT11M02.00S,2025-03-16T01:21:25.8Z,3,REGULAR,rebound,defensive,[],1628415,,,1610612745,60,65,2025-03-16T01:21:30Z,3610000,False,,,0,,D. Brooks REBOUND (Off:0 Def:1),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,,,364.0,1.0,1.0,0.0,,,,,,,,,,,,,,
366,PT10M53.00S,2025-03-16T01:21:34.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,94.1688567674113,47.30392156862745,1610612745,62,65,2025-03-16T01:21:39Z,3620000,False,-13.0,2.0,1,right,A. Sengun Layup (8 PTS) (D. Brooks 2 AST),"[1630578, 1628415]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,1.37,Made,,,,,8.0,,,,,D. Brooks,1628415.0,2.0,,,,,,
368,PT10M42.00S,2025-03-16T01:21:44.8Z,3,REGULAR,3pt,Jump Shot,[],1641824,25.443495400788436,15.441176470588236,1610612741,62,65,2025-03-16T01:21:50Z,3640000,False,173.0,187.0,1,left,MISS M. Buzelis 25' 3PT,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Right Center,25.44,Missed,,,,,,,,,,,,,,,,,,
369,PT10M41.00S,2025-03-16T01:21:45.8Z,3,REGULAR,rebound,defensive,[],1630224,,,1610612745,62,65,2025-03-16T01:21:50Z,3650000,False,,,0,,J. Green REBOUND (Off:0 Def:3),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,368.0,3.0,3.0,0.0,,,,,,,,,,,,,,
370,PT10M34.00S,2025-03-16T01:21:53.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627832,71.82982917214193,82.59803921568627,1610612745,62,65,2025-03-16T01:23:12Z,3660000,False,163.0,212.0,1,right,MISS F. VanVleet 26' running 3PT,[1627832],1610612745.0,HOU,running,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,26.77,Missed,,,,,,,,,,,,,,,,,,
371,PT10M32.00S,2025-03-16T01:21:55.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612745,62,65,2025-03-16T01:22:05Z,3670000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Right Center,,,370.0,,,,,,,,,,,,,,,,,
373,PT10M29.00S,2025-03-16T01:22:09.7Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1630224,93.51182654402102,91.66666666666666,1610612745,64,65,2025-03-16T01:22:16Z,3690000,False,208.0,8.0,1,right,J. Green 20' fadeaway Jump Shot (14 PTS) (F. VanVleet 3 AST),"[1630224, 1627832]",1610612745.0,HOU,fadeaway,,,Green,J. Green,,,,,Mid-Range,16-24 Right,20.85,Made,,,,,14.0,,,,,F. VanVleet,1627832.0,3.0,,,,,,
376,PT10M23.00S,2025-03-16T01:22:28.4Z,3,REGULAR,foul,personal,[],1631095,,,1610612741,64,65,2025-03-16T01:22:40Z,3720000,False,,,0,,J. Smith Jr. personal FOUL (2 PF),"[1631095, 1628989]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,16-24 Left,,,,,,,,1628172.0,,,,,,,2.0,0.0,Huerter,1628989.0,,
378,PT10M13.00S,2025-03-16T01:22:44.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630200,9.543363994743759,64.2156862745098,1610612741,64,67,2025-03-16T01:22:49Z,3740000,False,-71.0,37.0,1,left,T. Jones 8' driving floating bank Jump Shot (14 PTS),[1630200],1610612741.0,CHI,driving floating bank,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,8.02,Made,,,,,14.0,,,,,,,,,,,,,
379,PT10M03.00S,2025-03-16T01:22:57.7Z,3,REGULAR,foul,personal,[],202696,,,1610612745,64,67,2025-03-16T01:23:06Z,3750000,False,,,0,,N. Vučević personal FOUL (2 PF),"[202696, 1627832]",1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Mid-Range,16-24 Center,,,,,,,,101284.0,,,,,,,2.0,0.0,VanVleet,1627832.0,,
381,PT09M54.00S,2025-03-16T01:23:29.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630578,92.32917214191852,50.49019607843137,1610612745,66,67,2025-03-16T01:23:36Z,3770000,False,2.0,20.0,1,right,A. Sengun driving DUNK (10 PTS) (F. VanVleet 4 AST),"[1630578, 1627832]",1610612745.0,HOU,driving,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,1.98,Made,,,,,10.0,,,,,F. VanVleet,1627832.0,4.0,,,,,,
383,PT09M43.00S,2025-03-16T01:23:39.8Z,3,REGULAR,3pt,Jump Shot,[],1641824,25.837713534822605,81.86274509803921,1610612741,66,67,2025-03-16T01:23:45Z,3790000,False,-159.0,190.0,1,left,MISS M. Buzelis 24' 3PT,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Left Center,24.83,Missed,,,,,,,,,,,,,,,,,,
384,PT09M41.00S,2025-03-16T01:23:41.8Z,3,REGULAR,rebound,defensive,[],1628415,,,1610612745,66,67,2025-03-16T01:23:45Z,3800000,False,,,0,,D. Brooks REBOUND (Off:0 Def:2),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,,,383.0,2.0,2.0,0.0,,,,,,,,,,,,,,
385,PT09M41.00S,2025-03-16T01:23:46.0Z,3,REGULAR,foul,personal,[],1628989,,,1610612745,66,67,2025-03-16T01:23:52Z,3810000,False,,,0,,K. Huerter personal FOUL (3 PF),"[1628989, 1628415]",1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,Mid-Range,16-24 Right Center,,,,,,,,1628172.0,,,,,,,3.0,0.0,Brooks,1628415.0,,
387,PT09M27.00S,2025-03-16T01:24:10.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,92.06636005256242,51.470588235294116,1610612745,68,67,2025-03-16T01:24:14Z,3830000,False,7.0,22.0,1,right,A. Sengun turnaround Hook (12 PTS),[1630578],1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,2.33,Made,,,,,12.0,,,,,,,,,,,,,
388,PT09M27.00S,2025-03-16T01:24:16.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,68,67,2025-03-16T01:24:16Z,3840000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT09M27.00S,2025-03-16T01:26:37.4Z,3,REGULAR,substitution,out,[],1641824,,,1610612741,68,67,2025-03-16T01:26:56Z,3850000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT09M27.00S,2025-03-16T01:26:37.4Z,3,REGULAR,substitution,in,[],1641763,,,1610612741,68,67,2025-03-16T01:26:56Z,3860000,False,,,0,,SUB in: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT09M07.00S,2025-03-16T01:27:48.8Z,3,REGULAR,jumpball,recovered,[],1641763,,,1610612741,68,67,2025-03-16T01:27:59Z,3870000,False,,,0,,Jump Ball N. Vučević vs. A. Sengun: Tip to J. Phillips,"[1641763, 202696, 1630578]",1610612741.0,CHI,heldball,J. Phillips,1641763.0,Phillips,J. Phillips,Vučević,202696.0,Sengun,1630578.0,,,,,,,,,,,,,,,,,,,,,,
394,PT09M02.00S,2025-03-16T01:27:51.4Z,3,REGULAR,3pt,Jump Shot,[],1628989,13.222733245729303,4.901960784313726,1610612741,68,67,2025-03-16T01:28:16Z,3900000,False,225.0,72.0,1,left,MISS K. Huerter fadeaway 3PT,[1628989],1610612741.0,CHI,fadeaway,,,Huerter,K. Huerter,,,,,Right Corner 3,24+ Right,23.67,Missed,,,,,,,,,,,,,,,,,,
395,PT09M00.00S,2025-03-16T01:27:53.4Z,3,REGULAR,rebound,offensive,[],1641763,,,1610612741,68,67,2025-03-16T01:28:00Z,3910000,False,,,0,,J. Phillips REBOUND (Off:1 Def:0),[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,Right Corner 3,24+ Right,,,394.0,1.0,0.0,1.0,,,,,,,,,,,,,,
396,PT08M53.00S,2025-03-16T01:27:59.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629632,7.703679369250986,96.56862745098039,1610612741,68,70,2025-03-16T01:28:03Z,3920000,False,-233.0,20.0,1,left,C. White 3PT  (13 PTS) (T. Jones 6 AST),"[1629632, 1630200]",1610612741.0,CHI,,,,White,C. White,,,,,Left Corner 3,24+ Left,23.36,Made,,,,,13.0,,,,,T. Jones,1630200.0,6.0,,,,,,
398,PT08M39.00S,2025-03-16T01:28:20.0Z,3,REGULAR,foul,personal,[],1629632,,,1610612745,68,70,2025-03-16T01:28:31Z,3940000,False,,,0,,C. White personal FOUL (1 PF),"[1629632, 1628415]",1610612741.0,CHI,,,,White,C. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627963.0,,,,,,,1.0,0.0,Brooks,1628415.0,,
400,PT08M29.00S,2025-03-16T01:28:43.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,82.86793692509855,40.68627450980392,1610612745,68,70,2025-03-16T01:28:49Z,3960000,False,-47.0,109.0,1,right,MISS A. Sengun 11' floating Shot,[1630578],1610612745.0,HOU,floating,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,11.81,Missed,,,,,,,,,,,,,,,,,,
401,PT08M26.00S,2025-03-16T01:28:46.7Z,3,REGULAR,rebound,offensive,[],1631095,,,1610612745,68,70,2025-03-16T01:28:46Z,3970000,False,,,0,,J. Smith Jr. REBOUND (Off:2 Def:5),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,400.0,7.0,5.0,2.0,,,,,,,,,,,,,,
402,PT08M24.00S,2025-03-16T01:28:48.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630224,66.17936925098554,54.90196078431373,1610612745,68,70,2025-03-16T01:29:00Z,3980000,False,25.0,265.0,1,right,MISS J. Green 26' fadeaway 3PT,[1630224],1610612745.0,HOU,fadeaway,,,Green,J. Green,,,,,Above the Break 3,24+ Center,26.65,Missed,,,,,,,,,,,,,,,,,,
403,PT08M23.00S,2025-03-16T01:28:49.3Z,3,REGULAR,rebound,defensive,[],1629632,,,1610612741,68,70,2025-03-16T01:29:00Z,3990000,False,,,0,,C. White REBOUND (Off:0 Def:7),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Center,,,402.0,7.0,7.0,0.0,,,,,,,,,,,,,,
404,PT08M06.00S,2025-03-16T01:29:05.7Z,3,REGULAR,3pt,Jump Shot,[],1641763,25.443495400788436,86.27450980392157,1610612741,68,70,2025-03-16T01:29:12Z,4000000,False,-181.0,187.0,1,left,MISS J. Phillips 26' 3PT,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,Above the Break 3,24+ Left Center,26.03,Missed,,,,,,,,,,,,,,,,,,
405,PT08M05.00S,2025-03-16T01:29:06.7Z,3,REGULAR,rebound,defensive,[],1630224,,,1610612745,68,70,2025-03-16T01:29:12Z,4010000,False,,,0,,J. Green REBOUND (Off:0 Def:4),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,404.0,4.0,4.0,0.0,,,,,,,,,,,,,,
406,PT07M49.00S,2025-03-16T01:29:26.0Z,3,REGULAR,3pt,Jump Shot,[],1627832,71.69842312746385,23.52941176470588,1610612745,68,70,2025-03-16T01:29:34Z,4020000,False,-132.0,214.0,1,right,MISS F. VanVleet 25' pullup 3PT,[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,25.12,Missed,,,,,,,,,,,,,,,,,,
407,PT07M46.00S,2025-03-16T01:29:29.0Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,68,70,2025-03-16T01:29:34Z,4030000,False,,,0,,N. Vučević REBOUND (Off:1 Def:5),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Left Center,,,406.0,6.0,5.0,1.0,,,,,,,,,,,,,,
408,PT07M25.00S,2025-03-16T01:29:49.6Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202696,10.988830486202366,43.627450980392155,1610612741,68,70,2025-03-16T01:29:57Z,4040000,False,32.0,51.0,1,left,MISS N. Vučević 6' Hook,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,6.0,Missed,,,,,,,,,,,,,,,,,,
409,PT07M25.00S,2025-03-16T01:29:49.6Z,3,REGULAR,rebound,defensive,[],1627832,,,1610612745,68,70,2025-03-16T01:29:57Z,4050000,False,,,0,,F. VanVleet REBOUND (Off:0 Def:3),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),0-8 Center,,,408.0,3.0,3.0,0.0,,,,,,,,,,,,,,
410,PT07M18.00S,2025-03-16T01:29:59.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629632,,,1610612745,68,70,2025-03-16T01:30:04Z,4060000,False,,,0,,C. White personal FOUL (2 PF) (Smith Jr. 2 FT),"[1629632, 1631095]",1610612741.0,CHI,,,,White,C. White,,,,,Mid-Range,8-16 Left,,,,,,,,101284.0,,,,,,,2.0,0.0,Smith Jr.,1631095.0,,
412,PT07M18.00S,2025-03-16T01:30:31.0Z,3,REGULAR,freethrow,1 of 2,[],1631095,,,1610612745,69,70,2025-03-16T01:30:31Z,4080000,False,,,0,,J. Smith Jr. Free Throw 1 of 2 (7 PTS),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
413,PT07M18.00S,2025-03-16T01:30:52.0Z,3,REGULAR,freethrow,2 of 2,[],1631095,,,1610612745,70,70,2025-03-16T01:30:52Z,4090000,False,,,0,,J. Smith Jr. Free Throw 2 of 2 (8 PTS),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
414,PT06M55.00S,2025-03-16T01:31:15.7Z,3,REGULAR,2pt,Jump Shot,[],1630200,10.726018396846255,68.62745098039215,1610612741,70,70,2025-03-16T01:32:30Z,4100000,False,-93.0,48.0,1,left,MISS T. Jones 10' driving floating Shot,[1630200],1610612741.0,CHI,driving floating,,,Jones,T. Jones,,,,,Mid-Range,8-16 Left,10.49,Missed,,,,,,,,,,,,,,,,,,
415,PT06M54.00S,2025-03-16T01:31:16.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612741,70,70,2025-03-16T01:31:29Z,4110000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Mid-Range,8-16 Left,,,414.0,,,,,,,,,,,,,,,,,
416,PT06M54.00S,2025-03-16T01:31:21.3Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612741,70,70,2025-03-16T01:31:28Z,4120000,False,,,0,,CHI shot clock Team TURNOVER,[],1610612741.0,CHI,,,,,,,,,,Mid-Range,8-16 Center,,,,,,,,101284.0,,,,,,,,,,,,
417,PT06M54.00S,2025-03-16T01:31:30.6Z,3,REGULAR,substitution,out,[],1631095,,,1610612745,70,70,2025-03-16T01:31:33Z,4130000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT06M54.00S,2025-03-16T01:31:30.6Z,3,REGULAR,substitution,in,[],1630256,,,1610612745,70,70,2025-03-16T01:31:33Z,4140000,False,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT06M37.00S,2025-03-16T01:31:53.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630224,71.04139290407359,9.313725490196079,1610612745,73,70,2025-03-16T01:31:58Z,4150000,False,-203.0,220.0,1,right,J. Green 29' 3PT  (17 PTS) (F. VanVleet 5 AST),"[1630224, 1627832]",1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,29.94,Made,,,,,17.0,,,,,F. VanVleet,1627832.0,5.0,,,,,,
421,PT06M26.00S,2025-03-16T01:32:05.0Z,3,REGULAR,3pt,Jump Shot,[],1628989,20.18725361366623,91.17647058823529,1610612741,73,70,2025-03-16T01:32:10Z,4170000,False,-206.0,137.0,1,left,MISS K. Huerter 24' 3PT,[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Left Center,24.75,Missed,,,,,,,,,,,,,,,,,,
422,PT06M26.00S,2025-03-16T01:32:05.0Z,3,REGULAR,rebound,defensive,[],1628415,,,1610612745,73,70,2025-03-16T01:32:10Z,4180000,False,,,0,,D. Brooks REBOUND (Off:0 Def:3),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,,,421.0,3.0,3.0,0.0,,,,,,,,,,,,,,
423,PT06M20.00S,2025-03-16T01:32:11.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627832,92.06636005256242,48.77450980392157,1610612745,73,70,2025-03-16T01:32:17Z,4190000,False,-6.0,22.0,1,right,MISS F. VanVleet running Layup,[1627832],1610612745.0,HOU,running,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,2.29,Missed,,,,,,,,,,,,,,,,,,
424,PT06M16.00S,2025-03-16T01:32:14.7Z,3,REGULAR,rebound,offensive,[],1630256,,,1610612745,73,70,2025-03-16T01:32:14Z,4200000,False,,,0,,J. Tate REBOUND (Off:1 Def:0),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,Restricted Area,0-8 Center,,,423.0,1.0,0.0,1.0,,,,,,,,,,,,,,
425,PT06M05.00S,2025-03-16T01:32:29.6Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612745,73,70,2025-03-16T01:32:35Z,4210000,False,,,0,,HOU shot clock Team TURNOVER,[],1610612745.0,HOU,,,,,,,,,,Mid-Range,16-24 Right Center,,,,,,,,101284.0,,,,,,,,,,,,
426,PT06M05.00S,2025-03-16T01:32:35.3Z,3,REGULAR,substitution,out,[],1629632,,,1610612741,73,70,2025-03-16T01:32:39Z,4220000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT06M05.00S,2025-03-16T01:32:35.3Z,3,REGULAR,substitution,in,[],1631207,,,1610612741,73,70,2025-03-16T01:32:39Z,4230000,False,,,0,,SUB in: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT05M54.00S,2025-03-16T01:32:58.1Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",202696,7.440867279894875,54.90196078431373,1610612741,73,72,2025-03-16T01:33:02Z,4240000,False,-25.0,17.0,1,left,N. Vučević turnaround bank Hook (10 PTS) (K. Huerter 2 AST),"[202696, 1628989]",1610612741.0,CHI,turnaround bank,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,3.01,Made,,,,,10.0,,,,,K. Huerter,1628989.0,2.0,,,,,,
