actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
251,PT07M07.00S,2025-01-20T19:52:33.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630595,6.258212877792378,52.450980392156865,1610612765,41,44,2025-01-20T19:52:40Z,2490000,False,-12.0,6.0,1,left,MISS C. Cunningham driving Layup,[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,1.38,Missed,,,,,,,,,,,,,,,,,,
252,PT07M06.00S,2025-01-20T19:52:34.6Z,2,REGULAR,rebound,offensive,[],1641709,,,1610612765,41,44,2025-01-20T19:53:00Z,2500000,False,,,0,,A. Thompson REBOUND (Off:3 Def:1),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,251.0,,,,,,,,,4.0,1.0,3.0,,,,,,
253,PT07M05.00S,2025-01-20T19:52:38.6Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1641709,5.590000152587891,50.0,1610612765,41,44,2025-01-20T19:53:08Z,2510000,False,0.0,0.0,1,left,MISS A. Thompson tip Layup,[1641709],1610612765.0,DET,tip,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
254,PT07M05.00S,2025-01-20T19:52:38.6Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,41,44,2025-01-20T19:53:08Z,2520000,False,,,0,,A. Sengun REBOUND (Off:0 Def:2),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,253.0,,,,,,,,,2.0,2.0,0.0,,,,,,
255,PT06M57.00S,2025-01-20T19:52:43.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631106,80.50262812089356,60.29411764705882,1610612745,41,44,2025-01-20T19:59:26Z,2530000,False,51.0,131.0,1,right,MISS T. Eason 14' pullup Shot,[1631106],1610612745.0,HOU,pullup,,,Eason,T. Eason,,,,,In The Paint (Non-RA),8-16 Center,14.06,Missed,,,,,,,,,,,,,,,,,,
256,PT06M56.00S,2025-01-20T19:52:44.3Z,2,REGULAR,rebound,offensive,[],1630578,,,1610612745,41,44,2025-01-20T20:01:45Z,2540000,False,,,0,,A. Sengun REBOUND (Off:1 Def:2),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,,,255.0,,,,,,,,,3.0,2.0,1.0,,,,,,
257,PT06M55.00S,2025-01-20T19:52:47.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630578,92.32917214191852,49.01960784313725,1610612745,41,44,2025-01-20T20:02:35Z,2550000,False,-5.0,20.0,1,right,MISS A. Sengun putback Layup,[1630578],1610612745.0,HOU,putback,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,2.02,Missed,,,,,,,,,,,,,,,,,,
258,PT06M54.00S,2025-01-20T19:52:48.2Z,2,REGULAR,rebound,offensive,[],1630578,,,1610612745,41,44,2025-01-20T20:02:35Z,2560000,False,,,0,,A. Sengun REBOUND (Off:2 Def:2),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,257.0,,,,,,,,,4.0,2.0,2.0,,,,,,
349,PT06M54.00S,2025-01-20T19:52:48.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630578,92.37844940867281,49.55575980392157,1610612745,41,44,2025-01-20T20:07:06Z,2565000,False,-2.0,19.0,1,right,MISS A. Sengun tip Layup,[1630578],1610612745.0,HOU,tip,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,1.92,Missed,,,,,,,,,,,,,,,,,,
350,PT06M54.00S,2025-01-20T19:52:48.7Z,2,REGULAR,rebound,offensive,[],1630578,,,1610612745,41,44,2025-01-20T20:07:06Z,2567500,False,,,0,,A. Sengun REBOUND (Off:3 Def:2),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,349.0,,,,,,,,,5.0,2.0,3.0,,,,,,
259,PT06M53.00S,2025-01-20T19:52:50.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630578,94.40999984741211,50.0,1610612745,43,44,2025-01-20T20:07:06Z,2570000,False,0.0,0.0,1,right,A. Sengun tip Layup (2 PTS),[1630578],1610612745.0,HOU,tip,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,2.0,,,,,,,,,,,,
260,PT06M31.00S,2025-01-20T19:53:10.3Z,2,REGULAR,2pt,Jump Shot,[],202699,23.866622864651774,64.70588235294117,1610612765,43,44,2025-01-20T20:10:12Z,2580000,False,-74.0,172.0,1,left,MISS T. Harris 18' pullup Shot,[202699],1610612765.0,DET,pullup,,,Harris,T. Harris,,,,,Mid-Range,16-24 Left Center,18.69,Missed,,,,,,,,,,,,,,,,,,
261,PT06M30.00S,2025-01-20T19:53:11.3Z,2,REGULAR,rebound,defensive,[],1628988,,,1610612745,43,44,2025-01-20T19:54:04Z,2590000,False,,,0,,A. Holiday REBOUND (Off:0 Def:1),[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Mid-Range,16-24 Left Center,,,260.0,,,,,,,,,1.0,1.0,0.0,,,,,,
262,PT06M27.00S,2025-01-20T19:53:27.7Z,2,REGULAR,foul,personal,['2freethrow'],202699,,,1610612745,43,44,2025-01-20T19:53:38Z,2600000,False,,,0,,T. Harris shooting personal FOUL (1 PF) (Eason 2 FT),"[202699, 1631106]",1610612765.0,DET,shooting,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,2534.0,,,,,,,,,,,1.0,0.0,Eason,1631106.0,,
264,PT06M27.00S,2025-01-20T19:53:42.5Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1631106,,,1610612745,44,44,2025-01-20T19:53:42Z,2620000,False,,,0,,T. Eason Free Throw 1 of 2 (7 PTS),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,Made,,,,,,7.0,,,,,,,,,,,,
265,PT06M27.00S,2025-01-20T19:53:58.8Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1631106,,,1610612745,45,44,2025-01-20T19:53:58Z,2630000,False,,,0,,T. Eason Free Throw 2 of 2 (8 PTS),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,Made,,,,,,8.0,,,,,,,,,,,,
266,PT06M13.00S,2025-01-20T19:54:14.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631105,5.995400788436268,52.450980392156865,1610612765,45,46,2025-01-20T19:54:19Z,2640000,False,-12.0,4.0,1,left,J. Duren cutting Layup (14 PTS) (C. Cunningham 4 AST),"[1631105, 1630595]",1610612765.0,DET,cutting,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,1.29,Made,,,,,,14.0,C. Cunningham,1630595.0,4.0,,,,,,,,,
268,PT06M00.00S,2025-01-20T19:54:27.4Z,2,REGULAR,3pt,Jump Shot,[],1627832,68.01905387647832,40.44117647058824,1610612745,45,46,2025-01-20T19:54:33Z,2660000,False,-48.0,248.0,1,right,MISS F. VanVleet 25' 3PT,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Center,25.27,Missed,,,,,,,,,,,,,,,,,,
269,PT05M57.00S,2025-01-20T19:54:30.4Z,2,REGULAR,rebound,defensive,[],1631105,,,1610612765,45,46,2025-01-20T19:54:33Z,2670000,False,,,0,,J. Duren REBOUND (Off:3 Def:3),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Center,,,268.0,,,,,,,,,6.0,3.0,3.0,,,,,,
270,PT05M51.00S,2025-01-20T19:54:36.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202699,6.783837056504599,48.03921568627451,1610612765,45,46,2025-01-20T19:54:47Z,2680000,False,10.0,11.0,1,left,MISS T. Harris running alley-oop Layup,[202699],1610612765.0,DET,running alley-oop,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,1.5,Missed,,,,,,,,,,,,,,,,,,
271,PT05M50.00S,2025-01-20T19:54:37.9Z,2,REGULAR,rebound,offensive,[],1641709,,,1610612765,45,46,2025-01-20T19:54:55Z,2690000,False,,,0,,A. Thompson REBOUND (Off:4 Def:1),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,270.0,,,,,,,,,5.0,1.0,4.0,,,,,,
272,PT05M49.00S,2025-01-20T19:54:40.9Z,2,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint']",1641709,5.590000152587891,50.0,1610612765,45,48,2025-01-20T20:07:08Z,2700000,False,0.0,0.0,1,left,A. Thompson tip Layup (4 PTS),[1641709],1610612765.0,DET,tip,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,4.0,,,,,,,,,,,,
273,PT05M39.00S,2025-01-20T19:54:47.9Z,2,REGULAR,3pt,Jump Shot,[],1630578,67.23061760840999,45.09803921568628,1610612745,45,48,2025-01-20T19:54:52Z,2710000,False,-25.0,256.0,1,right,MISS A. Sengun 25' 3PT,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Center,25.67,Missed,,,,,,,,,,,,,,,,,,
274,PT05M37.00S,2025-01-20T19:54:49.9Z,2,REGULAR,rebound,defensive,[],1630595,,,1610612765,45,48,2025-01-20T19:54:52Z,2720000,False,,,0,,C. Cunningham REBOUND (Off:0 Def:4),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Center,,,273.0,,,,,,,,,4.0,4.0,0.0,,,,,,
275,PT05M31.00S,2025-01-20T19:54:56.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203501,13.485545335085414,96.81372549019608,1610612765,45,48,2025-01-20T20:07:44Z,2730000,False,-234.0,74.0,1,left,MISS T. Hardaway Jr. 24' running 3PT,[203501],1610612765.0,DET,running,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Left Corner 3,24+ Left,24.56,Missed,,,,,,,,,,,,,,,,,,
276,PT05M31.00S,2025-01-20T19:54:56.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612765,45,48,2025-01-20T19:55:14Z,2740000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Left Corner 3,24+ Left,,,275.0,,,,,,,,,,,,,,,,,
278,PT05M29.00S,2025-01-20T19:55:09.5Z,2,REGULAR,substitution,out,[],1628988,,,1610612765,45,48,2025-01-20T19:55:18Z,2760000,False,,,0,,SUB out: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT05M29.00S,2025-01-20T19:55:09.5Z,2,REGULAR,substitution,out,[],1641715,,,1610612765,45,48,2025-01-20T19:55:18Z,2770000,False,,,0,,SUB out: C. Whitmore,[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT05M29.00S,2025-01-20T19:55:09.5Z,2,REGULAR,substitution,in,[],1641708,,,1610612765,45,48,2025-01-20T19:55:18Z,2780000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT05M29.00S,2025-01-20T19:55:09.5Z,2,REGULAR,substitution,in,[],1630224,,,1610612765,45,48,2025-01-20T19:55:18Z,2790000,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT05M20.00S,2025-01-20T19:55:36.5Z,2,REGULAR,turnover,bad pass,[],1630595,,,1610612765,45,48,2025-01-20T19:55:42Z,2800000,False,,,0,,C. Cunningham bad pass TURNOVER (4 TO),"[1630595, 1631106]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Mid-Range,8-16 Left,,,,,4.0,Eason,1631106.0,,,,,,,,,,,,,
283,PT05M20.00S,2025-01-20T19:55:36.5Z,2,REGULAR,steal,,[],1631106,,,1610612745,45,48,2025-01-20T19:55:38Z,2810000,False,,,0,,T. Eason STEAL (2 STL),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
284,PT05M05.00S,2025-01-20T19:55:52.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630224,91.19579500657031,36.84895833333333,1610612745,47,48,2025-01-20T19:55:59Z,2820000,False,-66.0,30.0,1,right,J. Green 7' driving finger roll Layup (7 PTS),[1630224],1610612745.0,HOU,driving finger roll,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,7.24,Made,,,,,,7.0,,,,,,,,,,,,
285,PT04M45.00S,2025-01-20T19:56:11.1Z,2,REGULAR,turnover,bad pass,[],1630595,,,1610612765,47,48,2025-01-20T19:56:14Z,2830000,False,,,0,,C. Cunningham bad pass TURNOVER (5 TO),"[1630595, 1641708]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,,,,,5.0,Thompson,1641708.0,,,,,,,,,,,,,
286,PT04M45.00S,2025-01-20T19:56:11.1Z,2,REGULAR,steal,,[],1641708,,,1610612745,47,48,2025-01-20T19:56:12Z,2840000,False,,,0,,A. Thompson STEAL (1 STL),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
287,PT04M43.00S,2025-01-20T19:56:16.6Z,2,REGULAR,foul,personal,['2freethrow'],1630595,,,1610612745,47,48,2025-01-20T19:56:33Z,2850000,False,,,0,,C. Cunningham shooting personal FOUL (1 PF) (Thompson 2 FT),"[1630595, 1641708]",1610612765.0,DET,shooting,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Left,,,,1627534.0,,,,,,,,,,,1.0,0.0,Thompson,1641708.0,,
289,PT04M43.00S,2025-01-20T19:56:48.0Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1641708,,,1610612745,48,48,2025-01-20T19:56:48Z,2870000,False,,,0,,A. Thompson Free Throw 1 of 2 (9 PTS),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,Made,,,,,,9.0,,,,,,,,,,,,
290,PT04M43.00S,2025-01-20T19:56:48.8Z,2,REGULAR,substitution,out,[],1630578,,,1610612745,48,48,2025-01-20T19:56:52Z,2880000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT04M43.00S,2025-01-20T19:56:48.8Z,2,REGULAR,substitution,in,[],1628415,,,1610612745,48,48,2025-01-20T19:56:52Z,2890000,False,,,0,,SUB in: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT04M43.00S,2025-01-20T19:57:10.1Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1641708,,,1610612745,49,48,2025-01-20T19:57:10Z,2900000,False,,,0,,A. Thompson Free Throw 2 of 2 (10 PTS),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,Made,,,,,,10.0,,,,,,,,,,,,
293,PT04M28.00S,2025-01-20T19:57:26.2Z,2,REGULAR,turnover,bad pass,[],1630595,,,1610612765,49,48,2025-01-20T19:57:33Z,2910000,False,,,0,,C. Cunningham bad pass TURNOVER (6 TO),"[1630595, 1627832]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Mid-Range,16-24 Center,,,,,6.0,VanVleet,1627832.0,,,,,,,,,,,,,
294,PT04M28.00S,2025-01-20T19:57:26.2Z,2,REGULAR,steal,,[],1627832,,,1610612745,49,48,2025-01-20T19:57:27Z,2920000,False,,,0,,F. VanVleet STEAL (2 STL),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
295,PT04M24.00S,2025-01-20T19:57:30.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641708,93.24901445466492,52.450980392156865,1610612745,49,48,2025-01-20T19:57:40Z,2930000,False,12.0,11.0,1,right,MISS A. Thompson running Layup,[1641708],1610612745.0,HOU,running,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,1.65,Missed,,,,,,,,,,,,,,,,,,
296,PT04M22.00S,2025-01-20T19:57:33.1Z,2,REGULAR,rebound,defensive,[],1641709,,,1610612765,49,48,2025-01-20T19:57:33Z,2940000,False,,,0,,A. Thompson REBOUND (Off:4 Def:2),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,295.0,,,,,,,,,6.0,2.0,4.0,,,,,,
297,PT04M18.00S,2025-01-20T19:57:36.9Z,2,REGULAR,turnover,lost ball,[],1641709,,,1610612765,49,48,2025-01-20T19:57:43Z,2950000,False,,,0,,A. Thompson lost ball TURNOVER (3 TO),"[1641709, 1627832]",1610612765.0,DET,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,,3.0,VanVleet,1627832.0,,,,,,,,,,,,,
298,PT04M18.00S,2025-01-20T19:57:36.9Z,2,REGULAR,steal,,[],1627832,,,1610612745,49,48,2025-01-20T19:57:38Z,2960000,False,,,0,,F. VanVleet STEAL (3 STL),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
299,PT04M14.00S,2025-01-20T19:57:40.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631106,92.32917214191852,46.32352941176471,1610612745,49,48,2025-01-20T19:57:51Z,2970000,False,-18.0,20.0,1,right,MISS T. Eason running DUNK,[1631106],1610612745.0,HOU,running,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,2.69,Missed,,,,,,,,,,,,,,,,,,
301,PT04M13.00S,2025-01-20T19:57:41.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612765,49,48,2025-01-20T19:57:51Z,2990000,False,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Restricted Area,0-8 Center,,,299.0,,,,,,,,,,,,,,,,,
303,PT03M48.00S,2025-01-20T19:58:19.2Z,2,REGULAR,2pt,Jump Shot,[],1641709,21.369908015768726,39.46078431372549,1610612765,49,50,2025-01-20T19:58:30Z,3010000,False,53.0,148.0,1,left,A. Thompson 15' turnaround fadeaway Jump Shot (6 PTS) (T. Hardaway Jr. 1 AST),"[1641709, 203501]",1610612765.0,DET,turnaround fadeaway,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Center,15.75,Made,,,,,,6.0,T. Hardaway Jr.,203501.0,1.0,,,,,,,,,
305,PT03M32.00S,2025-01-20T19:58:35.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1641708,93.38042049934296,49.50980392156863,1610612745,51,50,2025-01-20T19:58:41Z,3030000,False,-2.0,10.0,1,right,A. Thompson cutting DUNK (12 PTS) (J. Green 4 AST),"[1641708, 1630224]",1610612745.0,HOU,cutting,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,1.0,Made,,,,,,12.0,J. Green,1630224.0,4.0,,,,,,,,,
307,PT03M18.00S,2025-01-20T19:58:49.9Z,2,REGULAR,turnover,bad pass,[],202699,,,1610612765,51,50,2025-01-20T19:58:54Z,3050000,False,,,0,,T. Harris bad pass TURNOVER (1 TO),"[202699, 1627832]",1610612765.0,DET,,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,,,1.0,VanVleet,1627832.0,,,,,,,,,,,,,
308,PT03M18.00S,2025-01-20T19:58:49.9Z,2,REGULAR,steal,,[],1627832,,,1610612745,51,50,2025-01-20T19:58:52Z,3060000,False,,,0,,F. VanVleet STEAL (4 STL),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
309,PT03M14.00S,2025-01-20T19:58:55.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202699,,,1610612745,51,50,2025-01-20T19:59:07Z,3070000,False,,,0,,T. Harris shooting personal FOUL (2 PF) (Green 2 FT),"[202699, 1630224]",1610612765.0,DET,shooting,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,2534.0,,,,,,,,,,,2.0,0.0,Green,1630224.0,,
311,PT03M14.00S,2025-01-20T19:59:25.2Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630224,,,1610612745,52,50,2025-01-20T19:59:56Z,3090000,False,,,0,,J. Green Free Throw 1 of 2 (8 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Made,,,,,,8.0,,,,,,,,,,,,
312,PT03M14.00S,2025-01-20T19:59:26.9Z,2,REGULAR,substitution,out,[],1641709,,,1610612745,52,50,2025-01-20T19:59:29Z,3100000,False,,,0,,SUB out: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT03M14.00S,2025-01-20T19:59:26.9Z,2,REGULAR,substitution,in,[],1627736,,,1610612745,52,50,2025-01-20T19:59:29Z,3110000,False,,,0,,SUB in: M. Beasley,[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT03M14.00S,2025-01-20T19:59:25.2Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630224,,,1610612745,52,50,2025-01-20T19:59:56Z,3120000,False,,,0,,MISS J. Green Free Throw 2 of 2,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
315,PT03M14.00S,2025-01-20T19:59:25.2Z,2,REGULAR,rebound,defensive,[],1631105,,,1610612765,52,50,2025-01-20T19:59:56Z,3130000,False,,,0,,J. Duren REBOUND (Off:3 Def:4),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,314.0,,,,,,,,,7.0,4.0,3.0,,,,,,
316,PT02M56.00S,2025-01-20T20:00:07.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,5.601182654402102,48.03921568627451,1610612765,52,52,2025-01-20T20:00:11Z,3140000,False,10.0,0.0,1,left,C. Cunningham driving Layup (11 PTS),[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,0.98,Made,,,,,,11.0,,,,,,,,,,,,
317,PT02M42.00S,2025-01-20T20:00:22.7Z,2,REGULAR,2pt,Jump Shot,[],1630224,93.38042049934296,90.68627450980392,1610612745,54,52,2025-01-20T20:00:32Z,3150000,False,203.0,10.0,1,right,J. Green 20' step back Jump Shot (10 PTS),[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,Mid-Range,16-24 Right,20.36,Made,,,,,,10.0,,,,,,,,,,,,
318,PT02M24.00S,2025-01-20T20:00:40.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630595,9.149145860709593,58.57843137254902,1610612765,54,52,2025-01-20T20:00:46Z,3160000,False,-43.0,34.0,1,left,MISS C. Cunningham turnaround Hook,[1630595],1610612765.0,DET,turnaround,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,5.44,Missed,,,,,,,,,,,,,,,,,,
319,PT02M21.00S,2025-01-20T20:00:43.9Z,2,REGULAR,rebound,defensive,[],1631106,,,1610612745,54,52,2025-01-20T20:00:46Z,3170000,False,,,0,,T. Eason REBOUND (Off:0 Def:1),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,In The Paint (Non-RA),0-8 Center,,,318.0,,,,,,,,,1.0,1.0,0.0,,,,,,
320,PT02M18.00S,2025-01-20T20:00:46.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1641708,93.64323258869908,52.69607843137255,1610612745,56,52,2025-01-20T20:00:54Z,3180000,False,13.0,7.0,1,right,A. Thompson running alley-oop DUNK (14 PTS) (F. VanVleet 2 AST),"[1641708, 1627832]",1610612745.0,HOU,running alley-oop,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,1.53,Made,,,,,,14.0,F. VanVleet,1627832.0,2.0,,,,,,,,,
322,PT01M59.00S,2025-01-20T20:01:07.8Z,2,REGULAR,foul,personal,[],1641708,,,1610612765,56,52,2025-01-20T20:01:31Z,3200000,False,,,0,,A. Thompson personal FOUL (2 PF),"[1641708, 1630595]",1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Center,,,,1627534.0,,,,,,,,,,,2.0,0.0,Cunningham,1630595.0,,
324,PT01M51.00S,2025-01-20T20:01:28.5Z,2,REGULAR,2pt,Jump Shot,[],1630595,22.683968462549277,37.99019607843137,1610612765,56,54,2025-01-20T20:16:52Z,3220000,False,60.0,161.0,1,left,C. Cunningham 17' pullup Jump Shot (13 PTS),[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Mid-Range,16-24 Right Center,17.15,Made,,,,,,13.0,,,,,,,,,,,,
326,PT01M32.00S,2025-01-20T20:01:47.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,92.59198423127464,42.8921568627451,1610612745,56,54,2025-01-20T20:01:53Z,3240000,False,-36.0,17.0,1,right,MISS J. Green driving finger roll Layup,[1630224],1610612745.0,HOU,driving finger roll,,,Green,J. Green,,,,,Restricted Area,0-8 Center,3.94,Missed,,,,,,,,,,,,,,,,,,
327,PT01M30.00S,2025-01-20T20:01:49.6Z,2,REGULAR,rebound,defensive,[],1631105,,,1610612765,56,54,2025-01-20T20:01:53Z,3250000,False,,,0,,J. Duren REBOUND (Off:3 Def:5),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,326.0,,,,,,,,,8.0,5.0,3.0,,,,,,
328,PT01M25.00S,2025-01-20T20:01:54.7Z,2,REGULAR,3pt,Jump Shot,[],1627736,27.54599211563732,77.45098039215686,1610612765,56,54,2025-01-20T20:18:25Z,3260000,False,-137.0,206.0,1,left,MISS M. Beasley 24' 3PT,[1627736],1610612765.0,DET,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Left Center,24.79,Missed,,,,,,,,,,,,,,,,,,
