actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal
259,PT04M25.00S,2025-02-13T02:24:20.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630208,91.93495400788436,55.14705882352941,1610612756,50,46,2025-02-13T02:24:24Z,2550000,False,26.0,23.0,1,right,MISS N. Richards Layup - blocked,"[1630208, 1630578]",1610612756.0,PHX,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,3.47,Missed,Sengun,1630578.0,,,,,,,,,,,,,
263,PT04M25.00S,2025-02-13T02:24:20.9Z,2,REGULAR,block,,[],1630578,,,1610612756,50,46,2025-02-13T02:24:42Z,2555000,False,,,0,,A. Sengun BLOCK (1 BLK),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
260,PT04M24.00S,2025-02-13T02:24:21.9Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,50,46,2025-02-13T02:24:24Z,2560000,False,,,0,,A. Sengun REBOUND (Off:1 Def:6),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,,259.0,,,,,,,,,,7.0,6.0,1.0
261,PT04M15.00S,2025-02-13T02:24:31.2Z,2,REGULAR,3pt,Jump Shot,[],1628415,30.305519053876477,24.754901960784316,1610612745,50,46,2025-02-13T02:24:37Z,2570000,False,126.0,232.0,1,left,MISS D. Brooks 26' 3PT,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,,,,26.45,Missed,,,,,,,,,,,,,,,
262,PT04M14.00S,2025-02-13T02:24:32.2Z,2,REGULAR,rebound,defensive,[],1630208,,,1610612756,50,46,2025-02-13T02:24:37Z,2580000,False,,,0,,N. Richards REBOUND (Off:2 Def:5),[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Right Center,,,,,,,,261.0,,,,,,,,,,7.0,5.0,2.0
264,PT04M04.00S,2025-02-13T02:24:42.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630208,91.40932982917214,53.18627450980392,1610612756,50,48,2025-02-13T02:26:19Z,2590000,False,16.0,28.0,1,right,N. Richards cutting DUNK (6 PTS) (K. Durant 5 AST),"[1630208, 201142]",1610612756.0,PHX,cutting,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,3.25,Made,,,,6.0,K. Durant,201142.0,5.0,,,,,,,,
266,PT03M44.00S,2025-02-13T02:25:01.6Z,2,REGULAR,3pt,Jump Shot,[],1630224,31.488173455978973,65.44117647058823,1610612745,50,48,2025-02-13T02:25:07Z,2610000,False,-77.0,243.0,1,left,MISS J. Green 25' pullup 3PT,[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,,25.54,Missed,,,,,,,,,,,,,,,
267,PT03M44.00S,2025-02-13T02:25:01.6Z,2,REGULAR,rebound,defensive,[],1630208,,,1610612756,50,48,2025-02-13T02:25:07Z,2620000,False,,,0,,N. Richards REBOUND (Off:2 Def:6),[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Center,,,,,,,,266.0,,,,,,,,,,8.0,6.0,2.0
268,PT03M25.00S,2025-02-13T02:25:20.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,88.78120893561103,56.372549019607845,1610612756,50,50,2025-02-13T02:25:24Z,2630000,False,32.0,53.0,1,right,K. Durant 6' pullup Jump Shot (16 PTS),[201142],1610612756.0,PHX,pullup,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,,6.19,Made,,,,16.0,,,,,,,,,,,
269,PT03M12.00S,2025-02-13T02:25:34.0Z,2,REGULAR,3pt,Jump Shot,[],1630224,27.020367936925098,82.59803921568627,1610612745,50,50,2025-02-13T02:25:42Z,2640000,False,-163.0,201.0,1,left,MISS J. Green 25' step back 3PT,[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,,25.92,Missed,,,,,,,,,,,,,,,
270,PT03M11.00S,2025-02-13T02:25:35.0Z,2,REGULAR,rebound,defensive,[],1626220,,,1610612756,50,50,2025-02-13T02:25:42Z,2650000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:2),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,,,,,,,,269.0,,,,,,,,,,2.0,2.0,0.0
271,PT02M49.00S,2025-02-13T02:25:57.4Z,2,REGULAR,turnover,lost ball,[],1642346,,,1610612756,50,50,2025-02-13T02:26:01Z,2660000,False,,,0,,R. Dunn lost ball TURNOVER (1 TO),"[1642346, 1641708]",1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Above the Break 3,24+ Right Center,1.0,Thompson,1641708.0,,,,,,,,,,,,,,,,,
272,PT02M49.00S,2025-02-13T02:25:57.4Z,2,REGULAR,steal,,[],1641708,,,1610612745,50,50,2025-02-13T02:25:59Z,2670000,False,,,0,,A. Thompson STEAL (2 STL),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
273,PT02M43.00S,2025-02-13T02:26:03.7Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628415,27.54599211563732,21.813725490196077,1610612745,50,50,2025-02-13T02:26:12Z,2680000,False,141.0,206.0,1,left,MISS D. Brooks 24' running 3PT,[1628415],1610612745.0,HOU,running,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,,,,24.99,Missed,,,,,,,,,,,,,,,
274,PT02M41.00S,2025-02-13T02:26:05.7Z,2,REGULAR,rebound,defensive,[],1626220,,,1610612756,50,50,2025-02-13T02:26:12Z,2690000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:3),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,,,,,,,,273.0,,,,,,,,,,3.0,3.0,0.0
277,PT02M17.00S,2025-02-13T02:26:25.1Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612756,50,50,2025-02-13T02:27:53Z,2700000,False,,,0,,PHX shot clock Team TURNOVER,[],1610612756.0,PHX,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1628951.0,,,,,,,
276,PT02M17.00S,2025-02-13T02:26:46.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,50,50,2025-02-13T02:27:53Z,2710000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT02M17.00S,2025-02-13T02:28:44.1Z,2,REGULAR,substitution,out,[],1630256,,,1610612745,50,50,2025-02-13T02:29:17Z,2720000,False,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT02M17.00S,2025-02-13T02:28:44.1Z,2,REGULAR,substitution,out,[],1630578,,,1610612745,50,50,2025-02-13T02:29:17Z,2730000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT02M17.00S,2025-02-13T02:28:44.1Z,2,REGULAR,substitution,out,[],1626220,,,1610612745,50,50,2025-02-13T02:29:17Z,2740000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT02M17.00S,2025-02-13T02:28:44.1Z,2,REGULAR,substitution,out,[],1642346,,,1610612745,50,50,2025-02-13T02:29:17Z,2750000,False,,,0,,SUB out: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT02M17.00S,2025-02-13T02:28:44.1Z,2,REGULAR,substitution,out,[],1630208,,,1610612745,50,50,2025-02-13T02:29:17Z,2760000,False,,,0,,SUB out: N. Richards,[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT02M17.00S,2025-02-13T02:28:44.1Z,2,REGULAR,substitution,in,[],203500,,,1610612745,50,50,2025-02-13T02:29:17Z,2770000,False,,,0,,SUB in: S. Adams,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT02M17.00S,2025-02-13T02:28:44.1Z,2,REGULAR,substitution,in,[],1631102,,,1610612745,50,50,2025-02-13T02:29:17Z,2790000,False,,,0,,SUB in: T. Washington Jr.,[1631102],1610612756.0,PHX,,,,Washington Jr.,T. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT02M17.00S,2025-02-13T02:28:44.1Z,2,REGULAR,substitution,in,[],203486,,,1610612745,50,50,2025-02-13T02:29:17Z,2800000,False,,,0,,SUB in: M. Plumlee,[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT02M17.00S,2025-02-13T02:28:44.1Z,2,REGULAR,substitution,in,[],1629626,,,1610612745,50,50,2025-02-13T02:29:17Z,2810000,False,,,0,,SUB in: B. Bol,[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT02M17.00S,2025-02-13T02:28:44.1Z,2,REGULAR,substitution,in,[],1631106,,,1610612745,50,50,2025-02-13T02:30:28Z,2815000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT02M05.00S,2025-02-13T02:29:42.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641708,7.703679369250986,56.372549019607845,1610612745,50,50,2025-02-13T02:29:51Z,2820000,False,-32.0,20.0,1,left,MISS A. Thompson driving reverse Layup,[1641708],1610612745.0,HOU,driving reverse,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,3.76,Missed,,,,,,,,,,,,,,,
289,PT02M04.00S,2025-02-13T02:29:43.2Z,2,REGULAR,rebound,defensive,[],203486,,,1610612756,50,50,2025-02-13T02:29:51Z,2830000,False,,,0,,M. Plumlee REBOUND (Off:0 Def:2),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,,,,,288.0,,,,,,,,,,2.0,2.0,0.0
290,PT01M54.00S,2025-02-13T02:29:53.4Z,2,REGULAR,3pt,Jump Shot,[],1629626,69.59592641261499,75.49019607843137,1610612756,50,50,2025-02-13T02:30:06Z,2840000,False,127.0,233.0,1,right,MISS B. Bol 26' 3PT,[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,Above the Break 3,24+ Right Center,,,,26.59,Missed,,,,,,,,,,,,,,,
291,PT01M51.00S,2025-02-13T02:29:56.4Z,2,REGULAR,rebound,defensive,[],1631106,,,1610612745,50,50,2025-02-13T02:30:38Z,2850000,False,,,0,,T. Eason REBOUND (Off:2 Def:2),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Right Center,,,,,,,,290.0,,,,,,,,,,4.0,2.0,2.0
292,PT01M44.00S,2025-02-13T02:30:05.5Z,2,REGULAR,3pt,Jump Shot,[],1628415,10.200394218134035,3.9215686274509802,1610612745,50,50,2025-02-13T02:30:11Z,2860000,False,230.0,43.0,1,left,MISS D. Brooks 3PT,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Right Corner 3,24+ Right,,,,23.45,Missed,,,,,,,,,,,,,,,
293,PT01M44.00S,2025-02-13T02:30:07.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,50,50,2025-02-13T02:30:07Z,2870000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,292.0,,,,,,,,,,,,
294,PT01M44.00S,2025-02-13T02:30:17.2Z,2,REGULAR,foul,personal,[],1629626,,,1610612745,50,50,2025-02-13T02:30:32Z,2880000,False,,,0,,B. Bol loose ball personal FOUL (2 PF),"[1629626, 203500]",1610612756.0,PHX,loose ball,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2534.0,2.0,0.0,Adams,203500.0,,,
297,PT01M32.00S,2025-02-13T02:30:36.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631106,26.231931668856767,16.42156862745098,1610612745,50,50,2025-02-13T02:30:41Z,2900000,False,168.0,194.0,1,left,MISS T. Eason 25' 3PT,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Right Center,,,,25.66,Missed,,,,,,,,,,,,,,,
298,PT01M29.00S,2025-02-13T02:30:39.6Z,2,REGULAR,rebound,defensive,[],1631102,,,1610612756,50,50,2025-02-13T02:30:41Z,2910000,False,,,0,,T. Washington Jr. REBOUND (Off:0 Def:2),[1631102],1610612756.0,PHX,,,,Washington Jr.,T. Washington Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,297.0,,,,,,,,,,2.0,2.0,0.0
299,PT01M20.00S,2025-02-13T02:30:48.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,81.94809461235218,47.794117647058826,1610612756,50,50,2025-02-13T02:30:54Z,2920000,False,-11.0,117.0,1,right,MISS T. Jones 11' driving floating Shot,[1626145],1610612756.0,PHX,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,11.77,Missed,,,,,,,,,,,,,,,
300,PT01M18.00S,2025-02-13T02:30:50.7Z,2,REGULAR,rebound,defensive,[],1641708,,,1610612745,50,50,2025-02-13T02:32:22Z,2930000,False,,,0,,A. Thompson REBOUND (Off:1 Def:2),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,299.0,,,,,,,,,,3.0,2.0,1.0
301,PT01M15.00S,2025-02-13T02:30:55.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203486,,,1610612745,50,50,2025-02-13T02:31:06Z,2940000,False,,,0,,M. Plumlee shooting personal FOUL (2 PF) (Thompson 2 FT),"[203486, 1641708]",1610612756.0,PHX,shooting,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1628481.0,2.0,0.0,Thompson,1641708.0,,,
303,PT01M15.00S,2025-02-13T02:31:21.0Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1641708,,,1610612745,51,50,2025-02-13T02:31:41Z,2960000,False,,,0,,A. Thompson Free Throw 1 of 2 (7 PTS),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,Made,,,,7.0,,,,,,,,,,,
304,PT01M15.00S,2025-02-13T02:31:21.0Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1641708,,,1610612745,51,50,2025-02-13T02:31:41Z,2970000,False,,,0,,MISS A. Thompson Free Throw 2 of 2,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
305,PT01M13.00S,2025-02-13T02:31:23.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612756,51,50,2025-02-13T02:31:41Z,2980000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,304.0,,,,,,,,,,,,
307,PT01M01.00S,2025-02-13T02:31:55.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629626,91.93495400788436,55.392156862745104,1610612756,51,50,2025-02-13T02:36:17Z,3000000,False,27.0,23.0,1,right,MISS B. Bol cutting Layup,[1629626],1610612756.0,PHX,cutting,,,Bol,B. Bol,,,,,Restricted Area,0-8 Center,,,,3.57,Missed,,,,,,,,,,,,,,,
308,PT00M59.00S,2025-02-13T02:31:57.7Z,2,REGULAR,rebound,offensive,[],203486,,,1610612756,51,50,2025-02-13T02:32:01Z,3010000,False,,,0,,M. Plumlee REBOUND (Off:1 Def:2),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,,,,,307.0,,,,,,,,,,3.0,2.0,1.0
309,PT00M59.00S,2025-02-13T02:31:57.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203486,94.40999984741211,50.0,1610612756,51,50,2025-02-13T02:31:57Z,3020000,False,0.0,0.0,1,right,MISS M. Plumlee tip Layup,[203486],1610612756.0,PHX,tip,,,Plumlee,M. Plumlee,,,,,Mid-Range,8-16 Left,,,,0.0,Missed,,,,,,,,,,,,,,,
310,PT00M57.60S,2025-02-13T02:31:59.9Z,2,REGULAR,rebound,offensive,[],1629626,,,1610612756,51,50,2025-02-13T02:31:59Z,3030000,False,,,0,,B. Bol REBOUND (Off:2 Def:2),[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,Mid-Range,8-16 Left,,,,,,,,309.0,,,,,,,,,,4.0,2.0,2.0
311,PT00M57.60S,2025-02-13T02:32:02.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629626,87.46714848883047,37.254901960784316,1610612756,51,52,2025-02-13T02:32:06Z,3040000,False,-64.0,65.0,1,right,B. Bol 9' Jump Shot (6 PTS),[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,In The Paint (Non-RA),8-16 Left,,,,9.12,Made,,,,6.0,,,,,,,,,,,
312,PT00M41.10S,2025-02-13T02:32:18.7Z,2,REGULAR,2pt,Jump Shot,[],1631106,12.697109067017081,82.84313725490196,1610612745,51,52,2025-02-13T02:32:24Z,3050000,False,-164.0,67.0,1,left,MISS T. Eason 17' pullup Shot - blocked,"[1631106, 1629626]",1610612745.0,HOU,pullup,,,Eason,T. Eason,,,,,Mid-Range,16-24 Left,,,,17.73,Missed,Bol,1629626.0,,,,,,,,,,,,,
313,PT00M41.10S,2025-02-13T02:32:18.7Z,2,REGULAR,block,,[],1629626,,,1610612745,51,52,2025-02-13T02:32:21Z,3060000,False,,,0,,B. Bol BLOCK (1 BLK),[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
314,PT00M38.10S,2025-02-13T02:32:21.7Z,2,REGULAR,rebound,defensive,[],1626145,,,1610612756,51,52,2025-02-13T02:32:24Z,3070000,False,,,0,,T. Jones REBOUND (Off:1 Def:1),[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,Mid-Range,16-24 Left,,,,,,,,312.0,,,,,,,,,,2.0,1.0,1.0
315,PT00M23.50S,2025-02-13T02:32:36.1Z,2,REGULAR,2pt,Jump Shot,[],1629626,82.86793692509855,77.69607843137256,1610612756,51,54,2025-02-13T02:34:27Z,3080000,False,138.0,109.0,1,right,B. Bol 17' pullup Jump Shot (8 PTS) (M. Plumlee 3 AST),"[1629626, 203486]",1610612756.0,PHX,pullup,,,Bol,B. Bol,,,,,Mid-Range,16-24 Right Center,,,,17.59,Made,,,,8.0,M. Plumlee,203486.0,3.0,,,,,,,,
317,PT00M08.70S,2025-02-13T02:32:56.3Z,2,REGULAR,turnover,lost ball,[],1630224,,,1610612745,51,54,2025-02-13T02:32:59Z,3100000,False,,,0,,J. Green lost ball TURNOVER (2 TO),"[1630224, 1626145]",1610612745.0,HOU,,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,2.0,Jones,1626145.0,,,,,,,,,,,,,,,,,
318,PT00M08.70S,2025-02-13T02:32:56.3Z,2,REGULAR,steal,,[],1626145,,,1610612756,51,54,2025-02-13T02:32:57Z,3110000,False,,,0,,T. Jones STEAL (1 STL),[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
319,PT00M03.10S,2025-02-13T02:33:01.5Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1631102,85.75886990801577,2.450980392156863,1610612756,51,57,2025-02-13T02:33:11Z,3120000,False,-238.0,81.0,1,right,T. Washington Jr. 25' 3PT running (9 PTS) (T. Jones 5 AST),"[1631102, 1626145]",1610612756.0,PHX,running,,,Washington Jr.,T. Washington Jr.,,,,,Left Corner 3,24+ Left,,,,25.13,Made,,,,9.0,T. Jones,1626145.0,5.0,,,,,,,,
321,PT00M00.00S,2025-02-13T02:33:10.2Z,2,REGULAR,2pt,Jump Shot,[],1641708,27.94021024967148,68.87254901960785,1610612745,51,57,2025-02-13T02:35:27Z,3140000,False,-94.0,210.0,1,left,MISS A. Thompson 23' pullup Shot,[1641708],1610612745.0,HOU,pullup,,,Thompson,A. Thompson,,,,,Mid-Range,16-24 Left Center,,,,23.03,Missed,,,,,,,,,,,,,,,
322,PT00M00.00S,2025-02-13T02:33:10.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,51,57,2025-02-13T02:33:24Z,3150000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Mid-Range,16-24 Left Center,,,,,,,,321.0,,,,,,,,,,,,
323,PT00M00.00S,2025-02-13T02:33:25.2Z,2,REGULAR,period,end,[],0,,,1610612745,51,57,2025-02-13T02:33:25Z,3160000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2025-02-13T02:48:06.9Z,3,REGULAR,substitution,out,['startperiod'],203500,,,1610612745,51,57,2025-02-13T02:48:19Z,3170000,False,,,0,,SUB out: S. Adams,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2025-02-13T02:48:06.9Z,3,REGULAR,substitution,out,['startperiod'],1631102,,,1610612745,51,57,2025-02-13T02:48:19Z,3180000,False,,,0,,SUB out: T. Washington Jr.,[1631102],1610612756.0,PHX,,,,Washington Jr.,T. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2025-02-13T02:48:06.9Z,3,REGULAR,substitution,out,['startperiod'],203486,,,1610612745,51,57,2025-02-13T02:48:19Z,3190000,False,,,0,,SUB out: M. Plumlee,[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2025-02-13T02:48:06.9Z,3,REGULAR,substitution,in,['startperiod'],1630578,,,1610612745,51,57,2025-02-13T02:48:19Z,3200000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2025-02-13T02:48:06.9Z,3,REGULAR,substitution,in,['startperiod'],1626220,,,1610612745,51,57,2025-02-13T02:48:19Z,3210000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2025-02-13T02:48:06.9Z,3,REGULAR,substitution,in,['startperiod'],1630208,,,1610612745,51,57,2025-02-13T02:48:19Z,3220000,False,,,0,,SUB in: N. Richards,[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2025-02-13T02:48:30.8Z,3,REGULAR,period,start,[],0,,,1610612756,51,57,2025-02-13T02:48:30Z,3230000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT11M43.00S,2025-02-13T02:48:46.8Z,3,REGULAR,2pt,Jump Shot,[],201142,7.966491458607096,72.30392156862744,1610612756,51,59,2025-02-13T02:48:51Z,3240000,False,-112.0,22.0,1,left,K. Durant 11' driving floating bank Jump Shot (18 PTS),[201142],1610612756.0,PHX,driving floating bank,,,Durant,K. Durant,,,,,Mid-Range,8-16 Left,,,,11.37,Made,,,,18.0,,,,,,,,,,,
332,PT11M22.00S,2025-02-13T02:49:07.2Z,3,REGULAR,3pt,Jump Shot,[],1641708,66.04796320630749,57.59803921568627,1610612745,51,59,2025-02-13T02:49:13Z,3250000,False,38.0,267.0,1,right,MISS A. Thompson 26' 3PT,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Center,,,,26.93,Missed,,,,,,,,,,,,,,,
333,PT11M22.00S,2025-02-13T02:49:07.2Z,3,REGULAR,rebound,defensive,[],1626220,,,1610612756,51,59,2025-02-13T02:49:13Z,3260000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:4),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Center,,,,,,,,332.0,,,,,,,,,,4.0,4.0,0.0
334,PT11M11.00S,2025-02-13T02:49:19.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626220,9.674770039421814,47.30392156862745,1610612756,51,61,2025-02-13T02:49:59Z,3270000,False,13.0,38.0,1,left,R. O'Neale driving finger roll Layup (11 PTS) (K. Durant 6 AST),"[1626220, 201142]",1610612756.0,PHX,driving finger roll,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,,4.07,Made,,,,11.0,K. Durant,201142.0,6.0,,,,,,,,
336,PT11M04.00S,2025-02-13T02:49:27.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641708,91.01511169513797,52.20588235294118,1610612745,53,61,2025-02-13T02:49:31Z,3290000,False,11.0,32.0,1,right,A. Thompson driving Layup (9 PTS),[1641708],1610612745.0,HOU,driving,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,3.38,Made,,,,9.0,,,,,,,,,,,
337,PT11M04.00S,2025-02-13T02:49:29.3Z,3,REGULAR,foul,personal,['1freethrow'],201142,,,1610612745,53,61,2025-02-13T02:49:36Z,3300000,False,,,0,,K. Durant shooting personal FOUL (2 PF) (Thompson 1 FT),"[201142, 1641708]",1610612756.0,PHX,shooting,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1628481.0,2.0,0.0,Thompson,1641708.0,,,
339,PT11M04.00S,2025-02-13T02:49:52.3Z,3,REGULAR,freethrow,1 of 1,[],1641708,,,1610612745,53,61,2025-02-13T02:49:52Z,3320000,False,,,0,,MISS A. Thompson Free Throw 1 of 1,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
340,PT10M58.00S,2025-02-13T02:49:58.3Z,3,REGULAR,rebound,offensive,[],1630578,,,1610612745,53,61,2025-02-13T02:50:00Z,3330000,False,,,0,,A. Sengun REBOUND (Off:2 Def:6),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,339.0,,,,,,,,,,8.0,6.0,2.0
