actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
584,PT07M36.00S,2025-04-03T02:00:31.6Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630548,15.719448094612352,3.1862745098039214,1610612762,114,85,2025-04-03T02:06:50Z,5760000,False,234.0,95.0,1,left,MISS J. Juzang 25' running 3PT,[1630548],1610612762.0,UTA,running,,,Juzang,J. Juzang,,,,,Above the Break 3,24+ Right Center,25.28,Missed,,,,,,,,,,,,,,,,,,
585,PT07M36.00S,2025-04-03T02:00:31.6Z,4,REGULAR,rebound,defensive,[],1628988,,,1610612745,114,85,2025-04-03T02:00:37Z,5770000,False,,,0,,A. Holiday REBOUND (Off:0 Def:2),[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Right Center,,,584.0,2.0,2.0,0.0,,,,,,,,,,,,,,
586,PT07M30.00S,2025-04-03T02:00:37.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1642263,75.64060446780552,13.970588235294118,1610612745,117,85,2025-04-03T02:00:44Z,5780000,False,-180.0,176.0,1,right,R. Sheppard 25' 3PT running (6 PTS) (C. Whitmore 2 AST),"[1642263, 1641715]",1610612745.0,HOU,running,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Left Center,25.22,Made,,,,,,6.0,C. Whitmore,1641715.0,2.0,,,,,,,,,
588,PT07M14.00S,2025-04-03T02:00:53.8Z,4,REGULAR,3pt,Jump Shot,[],1641718,28.07161629434954,23.284313725490197,1610612762,117,85,2025-04-03T02:07:18Z,5800000,False,134.0,211.0,1,left,MISS K. George 25' pullup 3PT,[1641718],1610612762.0,UTA,pullup,,,George,K. George,,,,,Above the Break 3,24+ Right Center,25.01,Missed,,,,,,,,,,,,,,,,,,
589,PT07M14.00S,2025-04-03T02:00:53.8Z,4,REGULAR,rebound,defensive,[],1641715,,,1610612745,117,85,2025-04-03T02:01:00Z,5810000,False,,,0,,C. Whitmore REBOUND (Off:0 Def:1),[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,Above the Break 3,24+ Right Center,,,588.0,1.0,1.0,0.0,,,,,,,,,,,,,,
590,PT07M00.00S,2025-04-03T02:01:07.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629111,88.38699080157687,50.73529411764706,1610612745,119,85,2025-04-03T02:01:13Z,5820000,False,4.0,57.0,1,right,J. Landale cutting DUNK (6 PTS) (R. Sheppard 1 AST),"[1629111, 1642263]",1610612745.0,HOU,cutting,,,Landale,J. Landale,,,,,In The Paint (Non-RA),0-8 Center,5.68,Made,,,,,,6.0,R. Sheppard,1642263.0,1.0,,,,,,,,,
593,PT06M37.00S,2025-04-03T02:01:38.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,119,85,2025-04-03T02:01:38Z,5850000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT06M37.00S,2025-04-03T02:03:40.3Z,4,REGULAR,substitution,out,[],1628988,,,1610612762,119,85,2025-04-03T02:04:20Z,5860000,False,,,0,,SUB out: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT06M37.00S,2025-04-03T02:03:40.3Z,4,REGULAR,substitution,out,[],1630548,,,1610612762,119,85,2025-04-03T02:04:20Z,5870000,False,,,0,,SUB out: J. Juzang,[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT06M37.00S,2025-04-03T02:03:40.3Z,4,REGULAR,substitution,out,[],1629012,,,1610612762,119,85,2025-04-03T02:04:20Z,5880000,False,,,0,,SUB out: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT06M37.00S,2025-04-03T02:03:40.3Z,4,REGULAR,substitution,in,[],201145,,,1610612762,119,85,2025-04-03T02:04:20Z,5890000,False,,,0,,SUB in: J. Green,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT06M37.00S,2025-04-03T02:03:40.3Z,4,REGULAR,substitution,in,[],1641729,,,1610612762,119,85,2025-04-03T02:04:20Z,5900000,False,,,0,,SUB in: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT06M37.00S,2025-04-03T02:03:40.3Z,4,REGULAR,substitution,in,[],1642268,,,1610612762,119,85,2025-04-03T02:04:20Z,5910000,False,,,0,,SUB in: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT06M37.00S,2025-04-03T02:04:50.4Z,4,REGULAR,turnover,out-of-bounds,[],1641718,,,1610612762,119,85,2025-04-03T02:09:13Z,5920000,False,,,0,,K. George bad pass out-of-bounds TURNOVER (1 TO),[1641718],1610612762.0,UTA,bad pass,,,George,K. George,,,,,Above the Break 3,24+ Right Center,,,,,,,1626301.0,,,,,,,1.0,,,,,,
601,PT06M25.00S,2025-04-03T02:05:08.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1641715,70.77858081471747,74.26470588235294,1610612745,119,85,2025-04-03T02:05:17Z,5930000,False,121.0,222.0,1,right,MISS C. Whitmore 25' 3PT,[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,Above the Break 3,24+ Right Center,25.32,Missed,,,,,,,,,,,,,,,,,,
602,PT06M24.00S,2025-04-03T02:05:09.4Z,4,REGULAR,rebound,defensive,[],1641729,,,1610612762,119,85,2025-04-03T02:05:17Z,5940000,False,,,0,,B. Sensabaugh REBOUND (Off:0 Def:3),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Right Center,,,601.0,3.0,3.0,0.0,,,,,,,,,,,,,,
603,PT06M01.00S,2025-04-03T02:05:31.7Z,4,REGULAR,3pt,Jump Shot,[],1641718,32.013797634691194,70.34313725490196,1610612762,119,88,2025-04-03T02:05:36Z,5950000,False,-102.0,248.0,1,left,K. George 26' 3PT step back (14 PTS),[1641718],1610612762.0,UTA,step back,,,George,K. George,,,,,Above the Break 3,24+ Left Center,26.84,Made,,,,,,14.0,,,,,,,,,,,,
604,PT05M47.00S,2025-04-03T02:05:45.9Z,4,REGULAR,3pt,Jump Shot,[],1642263,73.40670170827858,83.57843137254902,1610612745,122,88,2025-04-03T02:05:51Z,5960000,False,168.0,197.0,1,right,R. Sheppard 25' 3PT  (9 PTS) (J. Landale 2 AST),"[1642263, 1629111]",1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Right Center,25.92,Made,,,,,,9.0,J. Landale,1629111.0,2.0,,,,,,,,,
606,PT05M36.00S,2025-04-03T02:05:57.2Z,4,REGULAR,3pt,Jump Shot,[],1641718,28.203022339027594,74.50980392156863,1610612762,122,88,2025-04-03T02:06:02Z,5980000,False,-123.0,213.0,1,left,MISS K. George 24' 3PT,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Left Center,24.54,Missed,,,,,,,,,,,,,,,,,,
607,PT05M35.00S,2025-04-03T02:05:58.2Z,4,REGULAR,rebound,defensive,[],201145,,,1610612745,122,88,2025-04-03T02:06:02Z,5990000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,606.0,1.0,1.0,0.0,,,,,,,,,,,,,,
608,PT05M24.00S,2025-04-03T02:06:09.2Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1641715,91.40932982917214,45.588235294117645,1610612745,122,88,2025-04-03T02:06:16Z,6000000,False,-22.0,28.0,1,right,MISS C. Whitmore driving DUNK,[1641715],1610612745.0,HOU,driving,,,Whitmore,C. Whitmore,,,,,Restricted Area,0-8 Center,3.59,Missed,,,,,,,,,,,,,,,,,,
609,PT05M23.00S,2025-04-03T02:06:10.2Z,4,REGULAR,rebound,defensive,[],1642268,,,1610612762,122,88,2025-04-03T02:06:16Z,6010000,False,,,0,,I. Collier REBOUND (Off:0 Def:4),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,Restricted Area,0-8 Center,,,608.0,4.0,4.0,0.0,,,,,,,,,,,,,,
610,PT05M17.00S,2025-04-03T02:06:16.6Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629004,28.728646517739815,77.45098039215686,1610612762,122,88,2025-04-03T02:06:28Z,6020000,False,-137.0,218.0,1,left,MISS S. Mykhailiuk 25' running 3PT,[1629004],1610612762.0,UTA,running,,,Mykhailiuk,S. Mykhailiuk,,,,,Above the Break 3,24+ Left Center,25.72,Missed,,,,,,,,,,,,,,,,,,
611,PT05M15.00S,2025-04-03T02:06:18.6Z,4,REGULAR,rebound,defensive,[],1642263,,,1610612745,122,88,2025-04-03T02:06:28Z,6030000,False,,,0,,R. Sheppard REBOUND (Off:0 Def:1),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Left Center,,,610.0,1.0,1.0,0.0,,,,,,,,,,,,,,
613,PT05M04.00S,2025-04-03T02:06:40.7Z,4,REGULAR,3pt,Jump Shot,[],201145,91.27792378449409,96.56862745098039,1610612745,122,88,2025-04-03T02:06:47Z,6050000,False,233.0,29.0,1,right,MISS J. Green 3PT,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,Right Corner 3,24+ Right,23.47,Missed,,,,,,,,,,,,,,,,,,
614,PT05M03.00S,2025-04-03T02:06:41.7Z,4,REGULAR,rebound,defensive,[],1631117,,,1610612762,122,88,2025-04-03T02:06:47Z,6060000,False,,,0,,W. Kessler REBOUND (Off:5 Def:7),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Right Corner 3,24+ Right,,,613.0,12.0,7.0,5.0,,,,,,,,,,,,,,
615,PT04M53.00S,2025-04-03T02:06:51.6Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1642268,12.959921156373195,62.99019607843137,1610612762,122,90,2025-04-03T02:10:53Z,6070000,False,-65.0,69.0,1,left,I. Collier 9' turnaround Hook (20 PTS),[1642268],1610612762.0,UTA,turnaround,,,Collier,I. Collier,,,,,In The Paint (Non-RA),8-16 Left,9.5,Made,,,,,,20.0,,,,,,,,,,,,
616,PT04M38.00S,2025-04-03T02:07:09.6Z,4,REGULAR,foul,personal,['2freethrow'],1629004,,,1610612745,122,90,2025-04-03T02:07:20Z,6080000,False,,,0,,S. Mykhailiuk shooting personal FOUL (1 PF) (Whitmore 2 FT),"[1629004, 1641715]",1610612762.0,UTA,shooting,,,Mykhailiuk,S. Mykhailiuk,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1199.0,,,,,,,,,,1.0,0.0,Whitmore,1641715.0
618,PT04M38.00S,2025-04-03T02:07:41.1Z,4,REGULAR,freethrow,1 of 2,[],1641715,,,1610612745,123,90,2025-04-03T02:07:41Z,6100000,False,,,0,,C. Whitmore Free Throw 1 of 2 (5 PTS),[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,,,,Made,,,,,,5.0,,,,,,,,,,,,
619,PT04M38.00S,2025-04-03T02:07:41.6Z,4,REGULAR,substitution,out,[],1629111,,,1610612745,123,90,2025-04-03T02:08:02Z,6110000,False,,,0,,SUB out: J. Landale,[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT04M38.00S,2025-04-03T02:07:41.6Z,4,REGULAR,substitution,out,[],1629004,,,1610612745,123,90,2025-04-03T02:08:02Z,6120000,False,,,0,,SUB out: S. Mykhailiuk,[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT04M38.00S,2025-04-03T02:07:41.6Z,4,REGULAR,substitution,out,[],1631117,,,1610612745,123,90,2025-04-03T02:08:02Z,6130000,False,,,0,,SUB out: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT04M38.00S,2025-04-03T02:07:41.6Z,4,REGULAR,substitution,in,[],1631466,,,1610612745,123,90,2025-04-03T02:08:02Z,6140000,False,,,0,,SUB in: N. Williams,[1631466],1610612745.0,HOU,,,,Williams,N. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT04M38.00S,2025-04-03T02:07:41.6Z,4,REGULAR,substitution,in,[],1630231,,,1610612745,123,90,2025-04-03T02:08:02Z,6150000,False,,,0,,SUB in: K. Martin,[1630231],1610612762.0,UTA,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT04M38.00S,2025-04-03T02:07:41.6Z,4,REGULAR,substitution,in,[],1642271,,,1610612745,123,90,2025-04-03T02:08:02Z,6160000,False,,,0,,SUB in: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT04M38.00S,2025-04-03T02:08:04.0Z,4,REGULAR,freethrow,2 of 2,[],1641715,,,1610612745,124,90,2025-04-03T02:08:04Z,6170000,False,,,0,,C. Whitmore Free Throw 2 of 2 (6 PTS),[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,,,,Made,,,,,,6.0,,,,,,,,,,,,
626,PT04M20.00S,2025-04-03T02:08:23.4Z,4,REGULAR,3pt,Jump Shot,[],1641718,22.552562417871222,89.2156862745098,1610612762,124,90,2025-04-03T02:08:30Z,6180000,False,-196.0,159.0,1,left,MISS K. George 25' step back 3PT,[1641718],1610612762.0,UTA,step back,,,George,K. George,,,,,Above the Break 3,24+ Left Center,25.28,Missed,,,,,,,,,,,,,,,,,,
627,PT04M19.00S,2025-04-03T02:08:24.4Z,4,REGULAR,rebound,defensive,[],1642263,,,1610612745,124,90,2025-04-03T02:08:30Z,6190000,False,,,0,,R. Sheppard REBOUND (Off:0 Def:2),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Left Center,,,626.0,2.0,2.0,0.0,,,,,,,,,,,,,,
628,PT04M14.00S,2025-04-03T02:08:29.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201145,93.38042049934296,57.59803921568627,1610612745,124,90,2025-04-03T02:08:37Z,6200000,False,38.0,10.0,1,right,MISS J. Green running finger roll Layup,[201145],1610612745.0,HOU,running finger roll,,,Green,J. Green,,,,,Restricted Area,0-8 Center,3.92,Missed,,,,,,,,,,,,,,,,,,
629,PT04M13.00S,2025-04-03T02:08:30.2Z,4,REGULAR,rebound,offensive,[],1630256,,,1610612745,124,90,2025-04-03T02:08:37Z,6210000,False,,,0,,J. Tate REBOUND (Off:1 Def:0),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,Restricted Area,0-8 Center,,,628.0,1.0,0.0,1.0,,,,,,,,,,,,,,
630,PT04M07.00S,2025-04-03T02:08:36.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630256,93.11760840998686,46.32352941176471,1610612745,126,90,2025-04-03T02:08:42Z,6220000,False,-18.0,12.0,1,right,J. Tate putback Layup (2 PTS),[1630256],1610612745.0,HOU,putback,,,Tate,J. Tate,,,,,Restricted Area,0-8 Center,2.21,Made,,,,,,2.0,,,,,,,,,,,,
631,PT04M00.00S,2025-04-03T02:08:42.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630231,8.623521681997373,50.49019607843137,1610612762,126,92,2025-04-03T02:08:47Z,6230000,False,-2.0,29.0,1,left,K. Martin cutting DUNK (6 PTS) (I. Collier 6 AST),"[1630231, 1642268]",1610612762.0,UTA,cutting,,,Martin,K. Martin,,,,,Restricted Area,0-8 Center,2.87,Made,,,,,,6.0,I. Collier,1642268.0,6.0,,,,,,,,,
633,PT03M45.00S,2025-04-03T02:08:58.1Z,4,REGULAR,3pt,Jump Shot,[],201145,93.9060446780552,4.411764705882353,1610612745,129,92,2025-04-03T02:09:02Z,6250000,False,-228.0,5.0,1,right,J. Green 3PT  (3 PTS) (R. Sheppard 2 AST),"[201145, 1642263]",1610612745.0,HOU,,,,Green,J. Green,,,,,Left Corner 3,24+ Left,22.8,Made,,,,,,3.0,R. Sheppard,1642263.0,2.0,,,,,,,,,
635,PT03M31.00S,2025-04-03T02:09:11.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642268,6.783837056504599,48.28431372549019,1610612762,129,94,2025-04-03T02:09:19Z,6270000,False,9.0,11.0,1,left,I. Collier driving reverse Layup (22 PTS),[1642268],1610612762.0,UTA,driving reverse,,,Collier,I. Collier,,,,,Restricted Area,0-8 Center,1.42,Made,,,,,,22.0,,,,,,,,,,,,
636,PT03M19.00S,2025-04-03T02:09:24.2Z,4,REGULAR,3pt,Jump Shot,[],1641715,68.67608409986859,66.91176470588235,1610612745,132,94,2025-04-03T02:09:28Z,6280000,False,85.0,242.0,1,right,C. Whitmore 25' 3PT step back (9 PTS),[1641715],1610612745.0,HOU,step back,,,Whitmore,C. Whitmore,,,,,Above the Break 3,24+ Right Center,25.63,Made,,,,,,9.0,,,,,,,,,,,,
637,PT03M07.00S,2025-04-03T02:09:39.2Z,4,REGULAR,foul,personal,['2freethrow'],1630256,,,1610612762,132,94,2025-04-03T02:09:53Z,6290000,False,,,0,,J. Tate shooting personal FOUL (1 PF) (Sensabaugh 2 FT),"[1630256, 1641729]",1610612745.0,HOU,shooting,,,Tate,J. Tate,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1146.0,,,,,,,,,,1.0,0.0,Sensabaugh,1641729.0
639,PT03M07.00S,2025-04-03T02:10:00.6Z,4,REGULAR,freethrow,1 of 2,[],1641729,,,1610612762,132,95,2025-04-03T02:10:00Z,6310000,False,,,0,,B. Sensabaugh Free Throw 1 of 2 (9 PTS),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,Made,,,,,,9.0,,,,,,,,,,,,
640,PT03M07.00S,2025-04-03T02:10:16.4Z,4,REGULAR,freethrow,2 of 2,[],1641729,,,1610612762,132,96,2025-04-03T02:10:16Z,6320000,False,,,0,,B. Sensabaugh Free Throw 2 of 2 (10 PTS),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,Made,,,,,,10.0,,,,,,,,,,,,
641,PT02M50.00S,2025-04-03T02:10:37.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631466,91.80354796320631,57.35294117647059,1610612745,134,96,2025-04-03T02:10:44Z,6330000,False,37.0,25.0,1,right,N. Williams driving Layup (2 PTS) (C. Whitmore 3 AST),"[1631466, 1641715]",1610612745.0,HOU,driving,,,Williams,N. Williams,,,,,Restricted Area,0-8 Center,4.42,Made,,,,,,2.0,C. Whitmore,1641715.0,3.0,,,,,,,,,
643,PT02M36.00S,2025-04-03T02:10:50.8Z,4,REGULAR,2pt,Jump Shot,[],1641729,17.559132720105126,25.98039215686275,1610612762,134,96,2025-04-03T02:10:57Z,6350000,False,120.0,113.0,1,left,MISS B. Sensabaugh 16' fadeaway Shot,[1641729],1610612762.0,UTA,fadeaway,,,Sensabaugh,B. Sensabaugh,,,,,Mid-Range,16-24 Right Center,16.46,Missed,,,,,,,,,,,,,,,,,,
644,PT02M36.00S,2025-04-03T02:10:50.8Z,4,REGULAR,rebound,defensive,[],1641715,,,1610612745,134,96,2025-04-03T02:10:57Z,6360000,False,,,0,,C. Whitmore REBOUND (Off:0 Def:2),[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,Mid-Range,16-24 Right Center,,,643.0,2.0,2.0,0.0,,,,,,,,,,,,,,
645,PT02M20.00S,2025-04-03T02:11:07.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631466,93.11760840998686,53.67647058823529,1610612745,134,96,2025-04-03T02:11:13Z,6370000,False,18.0,12.0,1,right,MISS N. Williams reverse Layup,[1631466],1610612745.0,HOU,reverse,,,Williams,N. Williams,,,,,Restricted Area,0-8 Center,2.21,Missed,,,,,,,,,,,,,,,,,,
646,PT02M19.00S,2025-04-03T02:11:08.0Z,4,REGULAR,rebound,defensive,[],1642271,,,1610612762,134,96,2025-04-03T02:11:26Z,6380000,False,,,0,,K. Filipowski REBOUND (Off:2 Def:8),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Restricted Area,0-8 Center,,,645.0,10.0,8.0,2.0,,,,,,,,,,,,,,
647,PT02M12.00S,2025-04-03T02:11:15.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630231,6.521024967148489,55.14705882352941,1610612762,134,98,2025-04-03T02:11:23Z,6390000,False,-26.0,9.0,1,left,K. Martin DUNK (8 PTS) (I. Collier 7 AST),"[1630231, 1642268]",1610612762.0,UTA,,,,Martin,K. Martin,,,,,Restricted Area,0-8 Center,2.72,Made,,,,,,8.0,I. Collier,1642268.0,7.0,,,,,,,,,
649,PT02M01.00S,2025-04-03T02:11:26.2Z,4,REGULAR,3pt,Jump Shot,[],1642263,68.01905387647832,24.509803921568626,1610612745,137,98,2025-04-03T02:11:31Z,6410000,False,-127.0,248.0,1,right,R. Sheppard 27' 3PT step back (12 PTS),[1642263],1610612745.0,HOU,step back,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Left Center,27.89,Made,,,,,,12.0,,,,,,,,,,,,
650,PT01M47.00S,2025-04-03T02:11:42.3Z,4,REGULAR,3pt,Jump Shot,[],1642268,32.276609724047304,65.93137254901961,1610612762,137,98,2025-04-03T02:11:49Z,6420000,False,-80.0,251.0,1,left,MISS I. Collier 26' pullup 3PT,[1642268],1610612762.0,UTA,pullup,,,Collier,I. Collier,,,,,Above the Break 3,24+ Center,26.33,Missed,,,,,,,,,,,,,,,,,,
651,PT01M46.00S,2025-04-03T02:11:43.3Z,4,REGULAR,rebound,defensive,[],1641715,,,1610612745,137,98,2025-04-03T02:11:49Z,6430000,False,,,0,,C. Whitmore REBOUND (Off:0 Def:3),[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,Above the Break 3,24+ Center,,,650.0,3.0,3.0,0.0,,,,,,,,,,,,,,
652,PT01M41.00S,2025-04-03T02:11:48.4Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1641715,86.81011826544021,43.38235294117647,1610612745,139,98,2025-04-03T02:11:56Z,6440000,False,-33.0,71.0,1,right,C. Whitmore 7' running Jump Shot (11 PTS),[1641715],1610612745.0,HOU,running,,,Whitmore,C. Whitmore,,,,,In The Paint (Non-RA),0-8 Center,7.88,Made,,,,,,11.0,,,,,,,,,,,,
653,PT01M32.00S,2025-04-03T02:12:04.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1642271,9.280551905387648,49.50980392156863,1610612762,139,100,2025-04-03T02:12:09Z,6450000,False,2.0,35.0,1,left,K. Filipowski cutting DUNK (6 PTS) (I. Collier 8 AST),"[1642271, 1642268]",1610612762.0,UTA,cutting,,,Filipowski,K. Filipowski,,,,,Restricted Area,0-8 Center,3.48,Made,,,,,,6.0,I. Collier,1642268.0,8.0,,,,,,,,,
655,PT01M15.00S,2025-04-03T02:12:29.7Z,4,REGULAR,foul,personal,['2freethrow'],1642271,,,1610612745,139,100,2025-04-03T02:12:39Z,6470000,False,,,0,,K. Filipowski shooting personal FOUL (4 PF) (Williams 2 FT),"[1642271, 1631466]",1610612762.0,UTA,shooting,,,Filipowski,K. Filipowski,,,,,Restricted Area,0-8 Center,,,,,,,1199.0,,,,,,,,,,4.0,0.0,Williams,1631466.0
657,PT01M15.00S,2025-04-03T02:12:42.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,139,100,2025-04-03T02:12:42Z,6490000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT01M15.00S,2025-04-03T02:15:47.8Z,4,REGULAR,freethrow,1 of 2,[],1631466,,,1610612745,140,100,2025-04-03T02:16:01Z,6500000,False,,,0,,N. Williams Free Throw 1 of 2 (3 PTS),[1631466],1610612745.0,HOU,,,,Williams,N. Williams,,,,,,,,Made,,,,,,3.0,,,,,,,,,,,,
659,PT01M15.00S,2025-04-03T02:15:47.8Z,4,REGULAR,freethrow,2 of 2,[],1631466,,,1610612745,140,100,2025-04-03T02:16:01Z,6510000,False,,,0,,MISS N. Williams Free Throw 2 of 2,[1631466],1610612745.0,HOU,,,,Williams,N. Williams,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
660,PT01M13.00S,2025-04-03T02:15:49.8Z,4,REGULAR,rebound,defensive,[],1642268,,,1610612762,140,100,2025-04-03T02:16:01Z,6520000,False,,,0,,I. Collier REBOUND (Off:0 Def:5),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,659.0,5.0,5.0,0.0,,,,,,,,,,,,,,
661,PT01M10.00S,2025-04-03T02:16:01.7Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630231,7.30946123521682,53.431372549019606,1610612762,140,102,2025-04-03T02:16:15Z,6530000,False,-17.0,16.0,1,left,K. Martin running alley-oop DUNK (10 PTS) (I. Collier 9 AST),"[1630231, 1642268]",1610612762.0,UTA,running alley-oop,,,Martin,K. Martin,,,,,Restricted Area,0-8 Center,2.36,Made,,,,,,10.0,I. Collier,1642268.0,9.0,,,,,,,,,
663,PT00M59.70S,2025-04-03T02:16:16.2Z,4,REGULAR,3pt,Jump Shot,[],1642263,71.04139290407359,9.803921568627452,1610612745,140,102,2025-04-03T02:16:26Z,6550000,False,-201.0,220.0,1,right,MISS R. Sheppard 29' 3PT,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Left Center,29.78,Missed,,,,,,,,,,,,,,,,,,
664,PT00M58.10S,2025-04-03T02:16:17.8Z,4,REGULAR,rebound,offensive,[],1630256,,,1610612745,140,102,2025-04-03T02:16:26Z,6560000,False,,,0,,J. Tate REBOUND (Off:2 Def:0),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,Above the Break 3,24+ Left Center,,,663.0,2.0,0.0,2.0,,,,,,,,,,,,,,
665,PT00M54.50S,2025-04-03T02:16:21.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630256,84.57621550591328,5.147058823529411,1610612745,140,102,2025-04-03T02:17:09Z,6570000,False,-224.0,92.0,1,right,MISS J. Tate 24' pullup 3PT,[1630256],1610612745.0,HOU,pullup,,,Tate,J. Tate,,,,,Above the Break 3,24+ Left,24.26,Missed,,,,,,,,,,,,,,,,,,
