actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
427,PT04M26.00S,2024-12-20T02:36:59.7Z,3,REGULAR,2pt,Jump Shot,[],1628415,94.56307490144546,73.0392156862745,1610612745,87,67,2024-12-20T02:37:06Z,4230000,False,115.0,-1.0,1,right,MISS D. Brooks 11' pullup Shot,[1628415],1610612745.0,HOU,pullup,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Right,,,11.52,Missed,,,,,,,,,,,,,,,,
428,PT04M22.00S,2024-12-20T02:37:03.7Z,3,REGULAR,rebound,defensive,[],1641998,,,1610612740,87,67,2024-12-20T02:37:06Z,4240000,False,,,0,,T. Jemison III REBOUND (Off:1 Def:1),[1641998],1610612740.0,NOP,,,,Jemison III,T. Jemison III,,,,,Mid-Range,8-16 Right,,,,,,427.0,2.0,1.0,1.0,,,,,,,,,,,
429,PT04M19.00S,2024-12-20T02:37:08.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630530,5.075558475689881,55.63725490196079,1610612740,87,69,2024-12-20T02:37:22Z,4250000,False,-28.0,-5.0,1,left,T. Murphy III running finger roll Layup (18 PTS),[1630530],1610612740.0,NOP,running finger roll,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,2.86,Made,18.0,,,,,,,,,,,,,,,
430,PT04M19.00S,2024-12-20T02:37:12.6Z,3,REGULAR,foul,personal,['1freethrow'],1630224,,,1610612740,87,69,2024-12-20T02:37:18Z,4260000,False,,,0,,J. Green shooting personal FOUL (3 PF) (Murphy III 1 FT),"[1630224, 1630530]",1610612745.0,HOU,shooting,,,Green,J. Green,,,,,Restricted Area,0-8 Center,1626302.0,,,,,,,,,,,,,,3.0,0.0,Murphy III,1630530.0,,
432,PT04M19.00S,2024-12-20T02:37:40.8Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],1630530,,,1610612740,87,70,2024-12-20T02:37:40Z,4280000,False,,,0,,T. Murphy III Free Throw 1 of 1 (19 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,Made,19.0,,,,,,,,,,,,,,,
433,PT04M03.00S,2024-12-20T02:38:02.0Z,3,REGULAR,turnover,3-second-violation,[],203500,,,1610612745,87,70,2024-12-20T02:38:09Z,4290000,False,,,0,,S. Adams 3-second-violation TURNOVER (2 TO),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,In The Paint (Non-RA),0-8 Center,1626302.0,2.0,,,,,,,,,,,,,,,,,,
434,PT03M52.00S,2024-12-20T02:38:22.9Z,3,REGULAR,turnover,bad pass,[],1627749,,,1610612740,87,70,2024-12-20T02:38:28Z,4300000,False,,,0,,D. Murray bad pass TURNOVER (2 TO),"[1627749, 1630224]",1610612740.0,NOP,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Center,,2.0,,,,,,,,,,,Green,1630224.0,,,,,,
435,PT03M52.00S,2024-12-20T02:38:22.9Z,3,REGULAR,steal,,[],1630224,,,1610612745,87,70,2024-12-20T02:38:24Z,4310000,False,,,0,,J. Green STEAL (1 STL),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
436,PT03M51.00S,2024-12-20T02:38:25.4Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630224,94.1688567674113,48.77450980392157,1610612745,89,70,2024-12-20T02:45:12Z,4320000,False,-6.0,2.0,1,right,J. Green running DUNK (24 PTS),[1630224],1610612745.0,HOU,running,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,0.65,Made,24.0,,,,,,,,,,,,,,,
437,PT03M51.00S,2024-12-20T02:38:31.6Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1627749,,,1610612745,89,70,2024-12-20T02:38:45Z,4330000,False,,,0,,D. Murray shooting personal FOUL (2 PF) (Green 1 FT),"[1627749, 1630224]",1610612740.0,NOP,shooting,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,1626302.0,,,,,,,,,,,,,,2.0,0.0,Green,1630224.0,,
439,PT03M51.00S,2024-12-20T02:39:00.4Z,3,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1630224,,,1610612745,90,70,2024-12-20T02:39:00Z,4350000,False,,,0,,J. Green Free Throw 1 of 1 (25 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,Made,25.0,,,,,,,,,,,,,,,
440,PT03M34.00S,2024-12-20T02:39:18.0Z,3,REGULAR,turnover,bad pass,[],1627749,,,1610612740,90,70,2024-12-20T02:39:23Z,4360000,False,,,0,,D. Murray bad pass TURNOVER (3 TO),"[1627749, 203500]",1610612740.0,NOP,,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Right,,3.0,,,,,,,,,,,Adams,203500.0,,,,,,
441,PT03M34.00S,2024-12-20T02:39:18.0Z,3,REGULAR,steal,,[],203500,,,1610612745,90,70,2024-12-20T02:39:19Z,4370000,False,,,0,,S. Adams STEAL (1 STL),[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
442,PT03M28.00S,2024-12-20T02:39:24.5Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630224,94.1688567674113,94.6078431372549,1610612745,93,70,2024-12-20T02:47:11Z,4380000,False,223.0,2.0,1,right,J. Green 3PT running pullup (28 PTS) (A. Thompson 4 AST),"[1630224, 1641708]",1610612745.0,HOU,running pullup,,,Green,J. Green,,,,,Right Corner 3,24+ Right,,,22.3,Made,28.0,,,,,A. Thompson,1641708.0,4.0,,,,,,,,
444,PT03M10.00S,2024-12-20T02:39:42.7Z,3,REGULAR,foul,personal,['2freethrow'],1628415,,,1610612740,93,70,2024-12-20T02:39:54Z,4400000,False,,,0,,D. Brooks shooting personal FOUL (2 PF) (Jones 2 FT),"[1628415, 1630529]",1610612745.0,HOU,shooting,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,1626302.0,,,,,,,,,,,,,,2.0,0.0,Jones,1630529.0,,
446,PT03M10.00S,2024-12-20T02:40:17.7Z,3,REGULAR,freethrow,1 of 2,[],1630529,,,1610612740,93,71,2024-12-20T02:40:17Z,4420000,False,,,0,,H. Jones Free Throw 1 of 2 (19 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,Made,19.0,,,,,,,,,,,,,,,
447,PT03M10.00S,2024-12-20T02:40:18.5Z,3,REGULAR,substitution,out,[],1627749,,,1610612740,93,71,2024-12-20T02:40:25Z,4430000,False,,,0,,SUB out: D. Murray,[1627749],1610612740.0,NOP,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT03M10.00S,2024-12-20T02:40:18.5Z,3,REGULAR,substitution,out,[],1630530,,,1610612740,93,71,2024-12-20T02:40:25Z,4440000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT03M10.00S,2024-12-20T02:40:18.5Z,3,REGULAR,substitution,in,[],203468,,,1610612740,93,71,2024-12-20T02:40:25Z,4450000,False,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT03M10.00S,2024-12-20T02:40:18.5Z,3,REGULAR,substitution,in,[],1630527,,,1610612740,93,71,2024-12-20T02:40:25Z,4460000,False,,,0,,SUB in: B. Boston,[1630527],1610612740.0,NOP,,,,Boston,B. Boston,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT03M10.00S,2024-12-20T02:40:37.2Z,3,REGULAR,substitution,out,[],1628415,,,1610612740,93,71,2024-12-20T02:40:41Z,4470000,False,,,0,,SUB out: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT03M10.00S,2024-12-20T02:40:37.2Z,3,REGULAR,substitution,in,[],1628988,,,1610612740,93,71,2024-12-20T02:40:41Z,4480000,False,,,0,,SUB in: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT03M10.00S,2024-12-20T02:40:53.8Z,3,REGULAR,freethrow,2 of 2,[],1630529,,,1610612740,93,72,2024-12-20T02:40:53Z,4490000,False,,,0,,H. Jones Free Throw 2 of 2 (20 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,Made,20.0,,,,,,,,,,,,,,,
454,PT02M49.00S,2024-12-20T02:41:15.6Z,3,REGULAR,3pt,Jump Shot,[],1627832,68.67608409986859,79.90196078431373,1610612745,93,72,2024-12-20T02:41:20Z,4500000,False,150.0,242.0,1,right,MISS F. VanVleet 28' 3PT,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,,,28.44,Missed,,,,,,,,,,,,,,,,
455,PT02M47.00S,2024-12-20T02:41:17.6Z,3,REGULAR,rebound,defensive,[],1641722,,,1610612740,93,72,2024-12-20T02:41:20Z,4510000,False,,,0,,J. Hawkins REBOUND (Off:0 Def:1),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Right Center,,,,,,454.0,1.0,1.0,0.0,,,,,,,,,,,
456,PT02M40.00S,2024-12-20T02:41:25.4Z,3,REGULAR,3pt,Jump Shot,[],203468,20.97568988173456,6.372549019607843,1610612740,93,75,2024-12-20T02:41:30Z,4520000,False,218.0,145.0,1,left,C. McCollum 26' 3PT  (8 PTS) (H. Jones 2 AST),"[203468, 1630529]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,,,26.17,Made,8.0,,,,,H. Jones,1630529.0,2.0,,,,,,,,
458,PT02M25.00S,2024-12-20T02:41:39.8Z,3,REGULAR,2pt,Jump Shot,[],1630224,82.9993429697766,16.666666666666664,1610612745,95,75,2024-12-20T02:41:46Z,4540000,False,-167.0,107.0,1,right,J. Green 19' step back Jump Shot (30 PTS) (S. Adams 1 AST),"[1630224, 203500]",1610612745.0,HOU,step back,,,Green,J. Green,,,,,Mid-Range,16-24 Left,,,19.82,Made,30.0,,,,,S. Adams,203500.0,1.0,,,,,,,,
460,PT02M02.00S,2024-12-20T02:42:03.4Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1641998,8.229303547963205,40.19607843137255,1610612740,95,75,2024-12-20T02:49:27Z,4560000,False,49.0,25.0,1,left,MISS T. Jemison III driving bank Hook,[1641998],1610612740.0,NOP,driving bank,,,Jemison III,T. Jemison III,,,,,In The Paint (Non-RA),0-8 Center,,,5.5,Missed,,,,,,,,,,,,,,,,
461,PT01M59.00S,2024-12-20T02:42:06.4Z,3,REGULAR,rebound,defensive,[],1641708,,,1610612745,95,75,2024-12-20T02:42:10Z,4570000,False,,,0,,A. Thompson REBOUND (Off:0 Def:2),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,460.0,2.0,2.0,0.0,,,,,,,,,,,
462,PT01M51.00S,2024-12-20T02:42:14.0Z,3,REGULAR,turnover,bad pass,[],1641708,,,1610612745,95,75,2024-12-20T02:42:18Z,4580000,False,,,0,,A. Thompson bad pass TURNOVER (1 TO),"[1641708, 1630527]",1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Left,,1.0,,,,,,,,,,,Boston,1630527.0,,,,,,
463,PT01M51.00S,2024-12-20T02:42:14.0Z,3,REGULAR,steal,,[],1630527,,,1610612740,95,75,2024-12-20T02:42:15Z,4590000,False,,,0,,B. Boston STEAL (3 STL),[1630527],1610612740.0,NOP,,,,Boston,B. Boston,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
464,PT01M47.00S,2024-12-20T02:42:17.9Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1641722,25.969119579500656,86.51960784313727,1610612740,95,75,2024-12-20T02:42:25Z,4600000,False,-183.0,192.0,1,left,MISS J. Hawkins 26' running 3PT,[1641722],1610612740.0,NOP,running,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Left Center,,,26.47,Missed,,,,,,,,,,,,,,,,
465,PT01M44.00S,2024-12-20T02:42:20.9Z,3,REGULAR,rebound,defensive,[],1628988,,,1610612745,95,75,2024-12-20T02:42:25Z,4610000,False,,,0,,A. Holiday REBOUND (Off:0 Def:3),[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Left Center,,,,,,464.0,3.0,3.0,0.0,,,,,,,,,,,
466,PT01M35.00S,2024-12-20T02:42:32.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641998,,,1610612745,95,75,2024-12-20T02:45:17Z,4620000,False,,,0,,T. Jemison III shooting personal FOUL (2 PF) (Thompson 2 FT),"[1641998, 1641708]",1610612740.0,NOP,shooting,,,Jemison III,T. Jemison III,,,,,In The Paint (Non-RA),0-8 Center,1626302.0,,,,,,,,,,,,,,2.0,0.0,Thompson,1641708.0,,
468,PT01M35.00S,2024-12-20T02:42:45.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,95,75,2024-12-20T02:42:45Z,4640000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT01M35.00S,2024-12-20T02:42:47.2Z,3,REGULAR,substitution,out,[],203500,,,1610612745,95,75,2024-12-20T02:45:15Z,4650000,False,,,0,,SUB out: S. Adams,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT01M35.00S,2024-12-20T02:42:47.2Z,3,REGULAR,substitution,out,[],1630529,,,1610612745,95,75,2024-12-20T02:45:15Z,4660000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT01M35.00S,2024-12-20T02:42:47.2Z,3,REGULAR,substitution,in,[],1630578,,,1610612745,95,75,2024-12-20T02:45:15Z,4670000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT01M35.00S,2024-12-20T02:42:47.2Z,3,REGULAR,substitution,in,[],1629750,,,1610612745,95,75,2024-12-20T02:45:15Z,4680000,False,,,0,,SUB in: J. Green,[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT01M35.00S,2024-12-20T02:45:44.0Z,3,REGULAR,freethrow,1 of 2,[],1641708,,,1610612745,96,75,2024-12-20T02:45:44Z,4690000,False,,,0,,A. Thompson Free Throw 1 of 2 (3 PTS),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,,
474,PT01M35.00S,2024-12-20T02:45:56.7Z,3,REGULAR,freethrow,2 of 2,[],1641708,,,1610612745,97,75,2024-12-20T02:45:56Z,4700000,False,,,0,,A. Thompson Free Throw 2 of 2 (4 PTS),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,,
475,PT01M23.00S,2024-12-20T02:46:09.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203468,7.30946123521682,55.14705882352941,1610612740,97,77,2024-12-20T02:46:14Z,4710000,False,-26.0,16.0,1,left,C. McCollum driving Layup (10 PTS) (B. Boston 1 AST),"[203468, 1630527]",1610612740.0,NOP,driving,,,McCollum,C. McCollum,,,,,Restricted Area,0-8 Center,,,3.04,Made,10.0,,,,,B. Boston,1630527.0,1.0,,,,,,,,
477,PT00M58.80S,2024-12-20T02:46:33.8Z,3,REGULAR,3pt,Jump Shot,[],1630224,65.25952693823915,46.568627450980394,1610612745,97,77,2024-12-20T02:46:47Z,4730000,False,-17.0,274.0,1,right,MISS J. Green 27' step back 3PT,[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,27.46,Missed,,,,,,,,,,,,,,,,
478,PT00M55.50S,2024-12-20T02:46:37.1Z,3,REGULAR,rebound,defensive,[],1629750,,,1610612740,97,77,2024-12-20T02:46:40Z,4740000,False,,,0,,J. Green REBOUND (Off:0 Def:2),[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,,,,477.0,2.0,2.0,0.0,,,,,,,,,,,
479,PT00M41.60S,2024-12-20T02:46:52.0Z,3,REGULAR,2pt,Jump Shot,[],1630527,13.61695137976347,27.696078431372552,1610612740,97,77,2024-12-20T02:47:05Z,4750000,False,112.0,75.0,1,left,MISS B. Boston 13' pullup Shot,[1630527],1610612740.0,NOP,pullup,,,Boston,B. Boston,,,,,Mid-Range,8-16 Right,,,13.47,Missed,,,,,,,,,,,,,,,,
480,PT00M38.00S,2024-12-20T02:46:55.6Z,3,REGULAR,rebound,offensive,[],1641998,,,1610612740,97,77,2024-12-20T02:47:05Z,4760000,False,,,0,,T. Jemison III REBOUND (Off:2 Def:1),[1641998],1610612740.0,NOP,,,,Jemison III,T. Jemison III,,,,,Mid-Range,8-16 Right,,,,,,479.0,3.0,1.0,2.0,,,,,,,,,,,
481,PT00M34.10S,2024-12-20T02:46:58.9Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],203468,13.091327201051248,70.83333333333334,1610612740,97,79,2024-12-20T02:47:12Z,4770000,False,-104.0,71.0,1,left,C. McCollum 12' pullup Jump Shot (12 PTS) (T. Jemison III 1 AST),"[203468, 1641998]",1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,Mid-Range,8-16 Left,,,12.59,Made,12.0,,,,,T. Jemison III,1641998.0,1.0,,,,,,,,
483,PT00M10.10S,2024-12-20T02:47:49.4Z,3,REGULAR,2pt,Jump Shot,[],1628988,87.07293035479631,18.627450980392158,1610612745,99,79,2024-12-20T02:47:54Z,4790000,False,-157.0,69.0,1,right,A. Holiday 17' driving floating Jump Shot (5 PTS) (J. Green 3 AST),"[1628988, 1630224]",1610612745.0,HOU,driving floating,,,Holiday,A. Holiday,,,,,Mid-Range,16-24 Left,,,17.14,Made,5.0,,,,,J. Green,1630224.0,3.0,,,,,,,,
485,PT00M04.40S,2024-12-20T02:47:58.4Z,3,REGULAR,foul,personal,[],1641708,,,1610612740,99,79,2024-12-20T02:48:06Z,4810000,False,,,0,,A. Thompson personal FOUL (2 PF),"[1641708, 203468]",1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Left Center,1627539.0,,,,,,,,,,,,,,2.0,0.0,McCollum,203468.0,,
487,PT00M04.40S,2024-12-20T02:48:05.5Z,3,REGULAR,substitution,out,[],1630578,,,1610612740,99,79,2024-12-20T02:48:17Z,4830000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT00M04.40S,2024-12-20T02:48:05.5Z,3,REGULAR,substitution,out,[],1629750,,,1610612740,99,79,2024-12-20T02:48:17Z,4840000,False,,,0,,SUB out: J. Green,[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT00M04.40S,2024-12-20T02:48:05.5Z,3,REGULAR,substitution,in,[],1628415,,,1610612740,99,79,2024-12-20T02:48:17Z,4850000,False,,,0,,SUB in: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT00M04.40S,2024-12-20T02:48:05.5Z,3,REGULAR,substitution,in,[],1630530,,,1610612740,99,79,2024-12-20T02:48:17Z,4860000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT00M00.90S,2024-12-20T02:48:30.8Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1641998,15.719448094612352,43.13725490196079,1610612740,99,79,2024-12-20T02:48:37Z,4870000,False,34.0,95.0,1,left,MISS T. Jemison III 10' driving Hook,[1641998],1610612740.0,NOP,driving,,,Jemison III,T. Jemison III,,,,,In The Paint (Non-RA),8-16 Center,,,10.13,Missed,,,,,,,,,,,,,,,,
492,PT00M00.90S,2024-12-20T02:48:30.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612740,99,79,2024-12-20T02:48:37Z,4880000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,491.0,,,,,,,,,,,,,,
493,PT00M00.00S,2024-12-20T02:48:38.1Z,3,REGULAR,period,end,[],0,,,1610612740,99,79,2024-12-20T02:48:38Z,4890000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2024-12-20T02:50:46.5Z,4,REGULAR,substitution,out,['startperiod'],1630224,,,1610612740,99,79,2024-12-20T02:51:08Z,4900000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT12M00.00S,2024-12-20T02:50:46.5Z,4,REGULAR,substitution,out,['startperiod'],1627832,,,1610612740,99,79,2024-12-20T02:51:08Z,4910000,False,,,0,,SUB out: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT12M00.00S,2024-12-20T02:50:46.5Z,4,REGULAR,substitution,out,['startperiod'],1628415,,,1610612740,99,79,2024-12-20T02:51:08Z,4920000,False,,,0,,SUB out: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT12M00.00S,2024-12-20T02:50:46.5Z,4,REGULAR,substitution,out,['startperiod'],1641998,,,1610612740,99,79,2024-12-20T02:51:08Z,4930000,False,,,0,,SUB out: T. Jemison III,[1641998],1610612740.0,NOP,,,,Jemison III,T. Jemison III,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT12M00.00S,2024-12-20T02:50:46.5Z,4,REGULAR,substitution,out,['startperiod'],1630530,,,1610612740,99,79,2024-12-20T02:51:08Z,4940000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT12M00.00S,2024-12-20T02:50:46.5Z,4,REGULAR,substitution,in,['startperiod'],1631095,,,1610612740,99,79,2024-12-20T02:51:08Z,4950000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT12M00.00S,2024-12-20T02:50:46.5Z,4,REGULAR,substitution,in,['startperiod'],1630578,,,1610612740,99,79,2024-12-20T02:51:08Z,4960000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT12M00.00S,2024-12-20T02:50:46.5Z,4,REGULAR,substitution,in,['startperiod'],1642263,,,1610612740,99,79,2024-12-20T02:51:08Z,4970000,False,,,0,,SUB in: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT12M00.00S,2024-12-20T02:50:46.5Z,4,REGULAR,substitution,in,['startperiod'],1629750,,,1610612740,99,79,2024-12-20T02:51:08Z,4980000,False,,,0,,SUB in: J. Green,[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT12M00.00S,2024-12-20T02:50:46.5Z,4,REGULAR,substitution,in,['startperiod'],1642274,,,1610612740,99,79,2024-12-20T02:51:08Z,4990000,False,,,0,,SUB in: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT12M00.00S,2024-12-20T02:51:17.2Z,4,REGULAR,period,start,[],0,,,1610612745,99,79,2024-12-20T02:51:17Z,5000000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT11M54.00S,2024-12-20T02:51:25.1Z,4,REGULAR,foul,personal,[],203468,,,1610612745,99,79,2024-12-20T02:51:43Z,5010000,False,,,0,,C. McCollum personal FOUL (3 PF),"[203468, 1628988]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Center,1627539.0,,,,,,,,,,,,,,3.0,0.0,Holiday,1628988.0,,
508,PT11M33.00S,2024-12-20T02:51:55.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,91.93495400788436,47.05882352941176,1610612745,101,79,2024-12-20T02:55:41Z,5040000,False,-15.0,23.0,1,right,A. Sengun driving reverse Layup (15 PTS),[1630578],1610612745.0,HOU,driving reverse,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,2.75,Made,15.0,,,,,,,,,,,,,,,
509,PT11M13.00S,2024-12-20T02:52:15.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641722,15.982260183968464,42.15686274509804,1610612740,101,79,2024-12-20T02:57:06Z,5050000,False,39.0,98.0,1,left,MISS J. Hawkins 10' fadeaway Shot - blocked,"[1641722, 1641708]",1610612740.0,NOP,fadeaway,,,Hawkins,J. Hawkins,,,,,In The Paint (Non-RA),8-16 Center,,,10.53,Missed,,,,,,,,,,,,,,,Thompson,1641708.0
510,PT11M13.00S,2024-12-20T02:52:15.0Z,4,REGULAR,block,,[],1641708,,,1610612740,101,79,2024-12-20T02:52:17Z,5060000,False,,,0,,A. Thompson BLOCK (2 BLK),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
511,PT11M10.00S,2024-12-20T02:52:18.0Z,4,REGULAR,rebound,defensive,[],1641708,,,1610612745,101,79,2024-12-20T02:52:25Z,5070000,False,,,0,,A. Thompson REBOUND (Off:0 Def:3),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,509.0,3.0,3.0,0.0,,,,,,,,,,,
512,PT11M08.00S,2024-12-20T02:52:20.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1642263,94.56307490144546,96.81372549019608,1610612745,101,79,2024-12-20T02:52:51Z,5080000,False,234.0,-1.0,1,right,MISS R. Sheppard running 3PT,[1642263],1610612745.0,HOU,running,,,Sheppard,R. Sheppard,,,,,Right Corner 3,24+ Right,,,23.41,Missed,,,,,,,,,,,,,,,,
