actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
425,PT04M22.00S,2024-11-05T03:12:54.9Z,3,REGULAR,substitution,in,[],1631106,,,1610612745,77,66,2024-11-05T03:13:11Z,4230000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT04M08.00S,2024-11-05T03:13:24.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627832,29.6484888304862,20.588235294117645,1610612745,77,66,2024-11-05T03:13:32Z,4240000,False,147.0,226.0,1,left,MISS F. VanVleet 26' pullup 3PT,[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,,,,,,,Missed,,26.98,,,,,,,,,,,
427,PT04M07.00S,2024-11-05T03:13:25.9Z,3,REGULAR,rebound,offensive,[],1631106,,,1610612745,77,66,2024-11-05T03:13:32Z,4250000,False,,,0,,T. Eason REBOUND (Off:2 Def:2),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,426.0,4.0,2.0,2.0,,,,,,,
428,PT03M54.00S,2024-11-05T03:13:38.0Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628415,33.065045992115635,42.64705882352941,1610612745,77,66,2024-11-05T03:13:44Z,4260000,False,37.0,258.0,1,left,MISS D. Brooks 26' 3PT,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Center,,,,,,,Missed,,26.09,,,,,,,,,,,
429,PT03M54.00S,2024-11-05T03:13:41.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612752,77,66,2024-11-05T03:13:41Z,4270000,False,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,428.0,,,,,,,,,,
431,PT03M54.00S,2024-11-05T03:13:44.1Z,3,REGULAR,substitution,out,[],1628404,,,1610612752,77,66,2024-11-05T03:13:50Z,4290000,False,,,0,,SUB out: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT03M54.00S,2024-11-05T03:13:44.1Z,3,REGULAR,substitution,out,[],1626157,,,1610612752,77,66,2024-11-05T03:13:50Z,4300000,False,,,0,,SUB out: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT03M54.00S,2024-11-05T03:13:44.1Z,3,REGULAR,substitution,in,[],1630579,,,1610612752,77,66,2024-11-05T03:13:50Z,4310000,False,,,0,,SUB in: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT03M54.00S,2024-11-05T03:13:44.1Z,3,REGULAR,substitution,in,[],1630540,,,1610612752,77,66,2024-11-05T03:13:50Z,4320000,False,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT03M38.00S,2024-11-05T03:14:10.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,91.67214191852825,41.66666666666667,1610612752,77,66,2024-11-05T03:14:17Z,4330000,False,-42.0,26.0,1,right,MISS J. Brunson driving floating bank Shot,[1628973],1610612752.0,NYK,driving floating bank,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,Missed,,4.9,,,,,,,,,,,
436,PT03M38.00S,2024-11-05T03:14:10.7Z,3,REGULAR,rebound,defensive,[],1641708,,,1610612745,77,66,2024-11-05T03:14:17Z,4340000,False,,,0,,A. Thompson REBOUND (Off:1 Def:5),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,435.0,6.0,5.0,1.0,,,,,,,
437,PT03M34.00S,2024-11-05T03:14:16.1Z,3,REGULAR,foul,personal,['2freethrow'],1630540,,,1610612745,77,66,2024-11-05T03:14:25Z,4350000,False,,,0,,M. McBride shooting personal FOUL (2 PF) (Brooks 2 FT),"[1630540, 1628415]",1610612752.0,NYK,shooting,,,McBride,M. McBride,,,,,Restricted Area,0-8 Center,204059.0,,2.0,0.0,Brooks,1628415.0,,,,,,,,,,,,,,
439,PT03M34.00S,2024-11-05T03:14:44.8Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1628415,,,1610612745,78,66,2024-11-05T03:14:44Z,4370000,False,,,0,,D. Brooks Free Throw 1 of 2 (12 PTS),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,Made,12.0,,,,,,,,,,,,
440,PT03M34.00S,2024-11-05T03:15:04.7Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1628415,,,1610612745,79,66,2024-11-05T03:15:04Z,4380000,False,,,0,,D. Brooks Free Throw 2 of 2 (13 PTS),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,Made,13.0,,,,,,,,,,,,
441,PT03M09.00S,2024-11-05T03:15:31.5Z,3,REGULAR,2pt,Jump Shot,[],1628384,90.48948751642575,26.96078431372549,1610612752,79,68,2024-11-05T03:15:35Z,4390000,False,-115.0,37.0,1,right,O. Anunoby 12' pullup Jump Shot (18 PTS) (J. Sims 1 AST),"[1628384, 1630579]",1610612752.0,NYK,pullup,,,Anunoby,O. Anunoby,,,,,Mid-Range,8-16 Left,,,,,,,Made,18.0,12.1,,,,,J. Sims,1630579.0,1.0,,,,
443,PT02M51.00S,2024-11-05T03:15:49.8Z,3,REGULAR,turnover,lost ball,[],203500,,,1610612745,79,68,2024-11-05T03:19:41Z,4410000,False,,,0,,S. Adams lost ball TURNOVER (1 TO),"[203500, 1628384]",1610612745.0,HOU,,,,Adams,S. Adams,,,,,In The Paint (Non-RA),0-8 Center,,1.0,,,,,,,,,,,,,,,,,Anunoby,1628384.0
444,PT02M51.00S,2024-11-05T03:15:49.8Z,3,REGULAR,steal,,[],1628384,,,1610612752,79,68,2024-11-05T03:15:51Z,4420000,False,,,0,,O. Anunoby STEAL (1 STL),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
445,PT02M49.00S,2024-11-05T03:15:53.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631106,,,1610612752,79,68,2024-11-05T03:16:18Z,4430000,False,,,0,,T. Eason personal FOUL (2 PF) (Brunson 2 FT),"[1631106, 1628973]",1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Left Center,1626302.0,,2.0,0.0,Brunson,1628973.0,,,,,,,,,,,,,,
447,PT02M49.00S,2024-11-05T03:16:12.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,79,68,2024-11-05T03:16:22Z,4450000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT02M49.00S,2024-11-05T03:18:19.6Z,3,REGULAR,substitution,out,[],1627832,,,1610612752,79,68,2024-11-05T03:18:55Z,4460000,False,,,0,,SUB out: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT02M49.00S,2024-11-05T03:18:19.6Z,3,REGULAR,substitution,out,[],1628415,,,1610612752,79,68,2024-11-05T03:18:55Z,4470000,False,,,0,,SUB out: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT02M49.00S,2024-11-05T03:18:19.6Z,3,REGULAR,substitution,in,[],1642263,,,1610612752,79,68,2024-11-05T03:18:55Z,4480000,False,,,0,,SUB in: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT02M49.00S,2024-11-05T03:18:19.6Z,3,REGULAR,substitution,in,[],1630224,,,1610612752,79,68,2024-11-05T03:18:55Z,4490000,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT02M49.00S,2024-11-05T03:19:28.0Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1628973,,,1610612752,79,69,2024-11-05T03:19:28Z,4500000,False,,,0,,J. Brunson Free Throw 1 of 2 (19 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,Made,19.0,,,,,,,,,,,,
455,PT02M49.00S,2024-11-05T03:19:48.1Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1628973,,,1610612752,79,70,2024-11-05T03:19:48Z,4510000,False,,,0,,J. Brunson Free Throw 2 of 2 (20 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,Made,20.0,,,,,,,,,,,,
456,PT02M28.00S,2024-11-05T03:20:14.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630579,,,1610612745,79,70,2024-11-05T03:20:18Z,4520000,False,,,0,,J. Sims shooting personal FOUL (4 PF) (Adams 2 FT),"[1630579, 203500]",1610612752.0,NYK,shooting,,,Sims,J. Sims,,,,,In The Paint (Non-RA),0-8 Center,204059.0,,4.0,0.0,Adams,203500.0,,,,,,,,,,,,,,
458,PT02M28.00S,2024-11-05T03:20:40.5Z,3,REGULAR,freethrow,1 of 2,[],203500,,,1610612745,79,70,2024-11-05T03:20:58Z,4540000,False,,,0,,MISS S. Adams Free Throw 1 of 2,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
459,PT02M28.00S,2024-11-05T03:20:40.5Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612745,79,70,2024-11-05T03:20:58Z,4550000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,458.0,,,,,,,,,,
460,PT02M28.00S,2024-11-05T03:20:40.5Z,3,REGULAR,freethrow,2 of 2,[],203500,,,1610612745,79,70,2024-11-05T03:20:58Z,4560000,False,,,0,,MISS S. Adams Free Throw 2 of 2,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
461,PT02M28.00S,2024-11-05T03:20:40.5Z,3,REGULAR,rebound,defensive,[],1628384,,,1610612752,79,70,2024-11-05T03:20:58Z,4570000,False,,,0,,O. Anunoby REBOUND (Off:1 Def:5),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,460.0,6.0,5.0,1.0,,,,,,,
462,PT02M04.00S,2024-11-05T03:21:18.8Z,3,REGULAR,2pt,Jump Shot,[],1628384,82.60512483574244,70.34313725490196,1610612752,79,70,2024-11-05T03:21:26Z,4580000,False,102.0,111.0,1,right,MISS O. Anunoby 15' turnaround fadeaway Shot,[1628384],1610612752.0,NYK,turnaround fadeaway,,,Anunoby,O. Anunoby,,,,,Mid-Range,8-16 Right,,,,,,,Missed,,15.05,,,,,,,,,,,
463,PT02M03.00S,2024-11-05T03:21:19.8Z,3,REGULAR,rebound,defensive,[],1631106,,,1610612745,79,70,2024-11-05T03:21:26Z,4590000,False,,,0,,T. Eason REBOUND (Off:2 Def:3),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Mid-Range,8-16 Right,,,,,,,,,,462.0,5.0,3.0,2.0,,,,,,,
465,PT01M46.00S,2024-11-05T03:21:43.2Z,3,REGULAR,3pt,Jump Shot,[],1630224,7.703679369250986,97.54901960784314,1610612745,79,70,2024-11-05T03:21:51Z,4610000,False,-238.0,20.0,1,left,MISS J. Green step back 3PT,[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,Left Corner 3,24+ Left,,,,,,,Missed,,23.85,,,,,,,,,,,
466,PT01M45.00S,2024-11-05T03:21:44.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612745,79,70,2024-11-05T03:21:51Z,4620000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,,465.0,,,,,,,,,,
468,PT01M37.00S,2024-11-05T03:22:08.3Z,3,REGULAR,turnover,lost ball,[],1630224,,,1610612745,79,70,2024-11-05T03:22:13Z,4640000,False,,,0,,J. Green lost ball TURNOVER (1 TO),"[1630224, 1628973]",1610612745.0,HOU,,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Center,,1.0,,,,,,,,,,,,,,,,,Brunson,1628973.0
469,PT01M37.00S,2024-11-05T03:22:08.3Z,3,REGULAR,steal,,[],1628973,,,1610612752,79,70,2024-11-05T03:22:09Z,4650000,False,,,0,,J. Brunson STEAL (1 STL),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
470,PT01M32.00S,2024-11-05T03:22:12.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628384,91.14651773981603,45.83333333333333,1610612752,79,70,2024-11-05T03:22:25Z,4660000,False,-21.0,31.0,1,right,MISS O. Anunoby running Layup - blocked,"[1628384, 1631106]",1610612752.0,NYK,running,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,,,Missed,,3.71,,,,,,,,Eason,1631106.0,,
471,PT01M32.00S,2024-11-05T03:22:12.8Z,3,REGULAR,block,,[],1631106,,,1610612752,79,70,2024-11-05T03:22:14Z,4670000,False,,,0,,T. Eason BLOCK (1 BLK),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
472,PT01M31.00S,2024-11-05T03:22:13.8Z,3,REGULAR,rebound,offensive,[],1628973,,,1610612752,79,70,2024-11-05T03:22:25Z,4680000,False,,,0,,J. Brunson REBOUND (Off:1 Def:2),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,,,,,,,470.0,3.0,2.0,1.0,,,,,,,
473,PT01M31.00S,2024-11-05T03:22:18.2Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1628973,94.40999984741211,50.0,1610612752,79,72,2024-11-05T03:22:31Z,4690000,False,0.0,0.0,1,right,J. Brunson tip Layup (22 PTS),[1628973],1610612752.0,NYK,tip,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,,,,Made,22.0,0.0,,,,,,,,,,,
474,PT01M14.00S,2024-11-05T03:22:31.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642263,9.411957950065702,40.68627450980392,1610612745,81,72,2024-11-05T03:22:35Z,4700000,False,47.0,36.0,1,left,R. Sheppard driving floating bank Jump Shot (5 PTS) (S. Adams 3 AST),"[1642263, 203500]",1610612745.0,HOU,driving floating bank,,,Sheppard,R. Sheppard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,Made,5.0,5.89,,,,,S. Adams,203500.0,3.0,,,,
476,PT00M54.20S,2024-11-05T03:22:51.0Z,3,REGULAR,2pt,Jump Shot,[],1628973,76.16622864651774,51.470588235294116,1610612752,81,72,2024-11-05T03:22:58Z,4720000,False,7.0,172.0,1,right,MISS J. Brunson 17' step back Shot,[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Center,,,,,,,Missed,,17.17,,,,,,,,,,,
477,PT00M53.80S,2024-11-05T03:22:51.4Z,3,REGULAR,rebound,defensive,[],1642263,,,1610612745,81,72,2024-11-05T03:22:58Z,4730000,False,,,0,,R. Sheppard REBOUND (Off:0 Def:1),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Mid-Range,16-24 Center,,,,,,,,,,476.0,1.0,1.0,0.0,,,,,,,
478,PT00M37.70S,2024-11-05T03:23:08.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203500,12.434296977660972,62.745098039215684,1610612745,81,72,2024-11-05T03:23:17Z,4740000,False,-64.0,64.0,1,left,MISS S. Adams 9' Jump Shot,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,Missed,,9.06,,,,,,,,,,,
479,PT00M35.80S,2024-11-05T03:23:10.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612752,81,72,2024-11-05T03:23:17Z,4750000,False,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,478.0,,,,,,,,,,
481,PT00M35.80S,2024-11-05T03:23:16.8Z,3,REGULAR,substitution,out,[],1630224,,,1610612752,81,72,2024-11-05T03:23:23Z,4770000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT00M35.80S,2024-11-05T03:23:16.8Z,3,REGULAR,substitution,in,[],1631095,,,1610612752,81,72,2024-11-05T03:23:23Z,4780000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT00M24.60S,2024-11-05T03:23:53.0Z,3,REGULAR,3pt,Jump Shot,[],1628973,86.28449408672799,97.79411764705883,1610612752,81,75,2024-11-05T03:23:57Z,4790000,False,239.0,76.0,1,right,J. Brunson 25' 3PT step back (25 PTS),[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Right Corner 3,24+ Right,,,,,,,Made,25.0,25.09,,,,,,,,,,,
484,PT00M03.20S,2024-11-05T03:24:18.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642263,14.4053876478318,51.71568627450981,1610612745,81,75,2024-11-05T03:24:33Z,4800000,False,-9.0,83.0,1,left,MISS R. Sheppard 8' turnaround fadeaway Shot - blocked,"[1642263, 1630540]",1610612745.0,HOU,turnaround fadeaway,,,Sheppard,R. Sheppard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,Missed,,8.33,,,,,,,,McBride,1630540.0,,
485,PT00M03.20S,2024-11-05T03:24:18.1Z,3,REGULAR,block,,[],1630540,,,1610612745,81,75,2024-11-05T03:24:20Z,4810000,False,,,0,,M. McBride BLOCK (1 BLK),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
486,PT00M01.20S,2024-11-05T03:24:20.1Z,3,REGULAR,rebound,defensive,[],1630579,,,1610612752,81,75,2024-11-05T03:24:33Z,4820000,False,,,0,,J. Sims REBOUND (Off:1 Def:3),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,484.0,4.0,3.0,1.0,,,,,,,
487,PT00M00.00S,2024-11-05T03:24:31.3Z,3,REGULAR,period,end,[],0,,,1610612752,81,75,2024-11-05T03:24:31Z,4830000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT12M00.00S,2024-11-05T03:26:20.0Z,4,REGULAR,substitution,out,['startperiod'],203500,,,1610612752,81,75,2024-11-05T03:27:06Z,4840000,False,,,0,,SUB out: S. Adams,[203500],1610612745.0,HOU,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT12M00.00S,2024-11-05T03:26:20.0Z,4,REGULAR,substitution,out,['startperiod'],1631106,,,1610612752,81,75,2024-11-05T03:27:06Z,4850000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT12M00.00S,2024-11-05T03:26:20.0Z,4,REGULAR,substitution,in,['startperiod'],1630224,,,1610612752,81,75,2024-11-05T03:27:06Z,4860000,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT12M00.00S,2024-11-05T03:26:20.0Z,4,REGULAR,substitution,in,['startperiod'],1630578,,,1610612752,81,75,2024-11-05T03:27:06Z,4870000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT12M00.00S,2024-11-05T03:27:27.1Z,4,REGULAR,period,start,[],0,,,1610612752,81,75,2024-11-05T03:27:27Z,4880000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT11M36.00S,2024-11-05T03:27:50.9Z,4,REGULAR,2pt,Jump Shot,[],1628384,85.23324572930355,25.735294117647058,1610612752,81,75,2024-11-05T03:27:57Z,4890000,False,-121.0,86.0,1,right,MISS O. Anunoby 14' fadeaway Shot,[1628384],1610612752.0,NYK,fadeaway,,,Anunoby,O. Anunoby,,,,,Mid-Range,8-16 Left,,,,,,,Missed,,14.89,,,,,,,,,,,
494,PT11M34.00S,2024-11-05T03:27:52.9Z,4,REGULAR,rebound,defensive,[],1630578,,,1610612745,81,75,2024-11-05T03:27:57Z,4900000,False,,,0,,A. Sengun REBOUND (Off:1 Def:10),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Left,,,,,,,,,,493.0,11.0,10.0,1.0,,,,,,,
495,PT11M28.00S,2024-11-05T03:27:58.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641708,8.623521681997373,43.38235294117647,1610612745,83,75,2024-11-05T03:28:11Z,4910000,False,33.0,29.0,1,left,A. Thompson running Layup (8 PTS) (J. Green 1 AST),"[1641708, 1630224]",1610612745.0,HOU,running,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,Made,8.0,4.37,,,,,J. Green,1630224.0,1.0,,,,
497,PT11M10.00S,2024-11-05T03:28:15.3Z,4,REGULAR,3pt,Jump Shot,[],1628384,77.21747700394218,91.42156862745098,1610612752,83,78,2024-11-05T03:28:19Z,4930000,False,207.0,162.0,1,right,O. Anunoby 26' 3PT  (21 PTS) (J. Brunson 5 AST),"[1628384, 1628973]",1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Right Center,,,,,,,Made,21.0,26.27,,,,,J. Brunson,1628973.0,5.0,,,,
499,PT10M54.00S,2024-11-05T03:28:32.1Z,4,REGULAR,turnover,lost ball,[],1630224,,,1610612745,83,78,2024-11-05T03:28:37Z,4950000,False,,,0,,J. Green lost ball TURNOVER (2 TO),"[1630224, 1630540]",1610612745.0,HOU,,,,Green,J. Green,,,,,Mid-Range,16-24 Center,,2.0,,,,,,,,,,,,,,,,,McBride,1630540.0
500,PT10M54.00S,2024-11-05T03:28:32.1Z,4,REGULAR,steal,,[],1630540,,,1610612752,83,78,2024-11-05T03:28:33Z,4960000,False,,,0,,M. McBride STEAL (2 STL),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
501,PT10M49.00S,2024-11-05T03:28:37.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628969,88.38699080157687,43.872549019607845,1610612752,83,80,2024-11-05T03:28:42Z,4970000,False,-31.0,57.0,1,right,M. Bridges 6' running Layup (10 PTS) (M. McBride 2 AST),"[1628969, 1630540]",1610612752.0,NYK,running,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,Made,10.0,6.44,,,,,M. McBride,1630540.0,2.0,,,,
503,PT10M28.00S,2024-11-05T03:28:59.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,11.12023653088042,47.794117647058826,1610612745,83,80,2024-11-05T03:29:11Z,4990000,False,11.0,52.0,1,left,MISS J. Green driving Layup,[1630224],1610612745.0,HOU,driving,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,Missed,,5.32,,,,,,,,,,,
504,PT10M28.00S,2024-11-05T03:28:59.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612745,83,80,2024-11-05T03:34:37Z,5000000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,503.0,,,,,,,,,,
505,PT10M28.00S,2024-11-05T03:29:06.7Z,4,REGULAR,turnover,traveling,[],1630224,,,1610612745,83,80,2024-11-05T03:29:17Z,5010000,False,,,0,,J. Green traveling TURNOVER (3 TO),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,1627961.0,3.0,,,,,,,,,,,,,,,,,,
506,PT10M28.00S,2024-11-05T03:29:12.9Z,4,REGULAR,substitution,out,[],1630224,,,1610612752,83,80,2024-11-05T03:29:18Z,5020000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT10M28.00S,2024-11-05T03:29:12.9Z,4,REGULAR,substitution,out,[],1630579,,,1610612752,83,80,2024-11-05T03:29:18Z,5030000,False,,,0,,SUB out: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT10M28.00S,2024-11-05T03:29:12.9Z,4,REGULAR,substitution,in,[],1628415,,,1610612752,83,80,2024-11-05T03:29:18Z,5040000,False,,,0,,SUB in: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT10M28.00S,2024-11-05T03:29:12.9Z,4,REGULAR,substitution,in,[],1626157,,,1610612752,83,80,2024-11-05T03:29:18Z,5050000,False,,,0,,SUB in: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT10M05.00S,2024-11-05T03:29:45.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630540,73.14388961892247,14.705882352941178,1610612752,83,80,2024-11-05T03:29:57Z,5060000,False,-176.0,200.0,1,right,MISS M. McBride 26' 3PT,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Left Center,,,,,,,Missed,,26.67,,,,,,,,,,,
511,PT10M04.00S,2024-11-05T03:29:46.1Z,4,REGULAR,rebound,defensive,[],1631095,,,1610612745,83,80,2024-11-05T03:29:57Z,5070000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:6),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,510.0,6.0,6.0,0.0,,,,,,,
