actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
346,PT08M34.00S,2023-01-22T02:02:20.3Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,62,54,2023-01-22T02:02:22Z,3420000,False,,,0,,B. Portis REBOUND (Off:1 Def:6),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Right,,,,,,,345.0,7.0,6.0,1.0,,,,,,,,,,
347,PT08M26.00S,2023-01-22T02:02:27.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201950,11.12023653088042,39.46078431372549,1610612749,62,56,2023-01-22T02:02:33Z,3430000,False,53.0,52.0,1,left,J. Holiday 7' driving floating Jump Shot (14 PTS),[201950],1610612749.0,MIL,driving floating,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,,,,7.4,Made,14.0,,,,,,,,,,,,,,
348,PT08M07.00S,2023-01-22T02:02:47.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,92.19776609724047,53.18627450980392,1610612739,64,56,2023-01-22T02:02:52Z,3440000,False,16.0,21.0,1,right,E. Mobley cutting Layup (24 PTS) (C. LeVert 4 AST),"[1630596, 1627747]",1610612739.0,CLE,cutting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,2.62,Made,24.0,,,,,C. LeVert,1627747.0,4.0,,,,,,,
402,PT07M54.00S,2023-01-22T02:03:03.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626171,8.459264126149804,50.98039215686275,1610612749,64,56,2023-01-22T02:12:42Z,3465000,False,-5.0,27.0,1,left,MISS B. Portis Layup - blocked,"[1626171, 1630171]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,,2.74,Missed,,,,,,,,,Okoro,1630171.0,,,,,
403,PT07M54.00S,2023-01-22T02:03:03.4Z,3,REGULAR,block,,[],1630171,,,1610612749,64,56,2023-01-22T02:12:42Z,3472500,False,,,0,,I. Okoro BLOCK (1 BLK),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
404,PT07M53.00S,2023-01-22T02:03:04.4Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,64,56,2023-01-22T02:12:42Z,3476250,False,,,0,,E. Mobley REBOUND (Off:2 Def:3),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,402.0,5.0,3.0,2.0,,,,,,,,,,
352,PT07M46.00S,2023-01-22T02:03:19.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,64,56,2023-01-22T02:12:42Z,3480000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT07M46.00S,2023-01-22T02:05:23.5Z,3,REGULAR,substitution,out,[],1629636,,,1610612739,64,56,2023-01-22T02:12:42Z,3490000,False,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT07M46.00S,2023-01-22T02:05:23.5Z,3,REGULAR,substitution,out,[],201572,,,1610612739,64,56,2023-01-22T02:12:42Z,3500000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT07M46.00S,2023-01-22T02:05:23.5Z,3,REGULAR,substitution,in,[],201937,,,1610612739,64,56,2023-01-22T02:12:42Z,3510000,False,,,0,,SUB in: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT07M46.00S,2023-01-22T02:05:23.5Z,3,REGULAR,substitution,in,[],204060,,,1610612739,64,56,2023-01-22T02:12:42Z,3520000,False,,,0,,SUB in: J. Ingles,[204060],1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT07M31.00S,2023-01-22T02:06:22.2Z,3,REGULAR,3pt,Jump Shot,[],1630171,87.46714848883047,95.83333333333334,1610612739,67,56,2023-01-22T02:12:01Z,3530000,False,229.0,65.0,1,right,I. Okoro 3PT  (8 PTS) (C. LeVert 5 AST),"[1630171, 1627747]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Right Corner 3,24+ Right,,,,23.83,Made,8.0,,,,,C. LeVert,1627747.0,5.0,,,,,,,
359,PT07M20.00S,2023-01-22T02:06:33.7Z,3,REGULAR,2pt,Jump Shot,[],1626171,8.886333771353483,32.84313725490196,1610612749,67,56,2023-01-22T02:09:03Z,3550000,False,86.0,31.0,1,left,MISS B. Portis 9' driving floating Shot,[1626171],1610612749.0,MIL,driving floating,,,Portis,B. Portis,,,,,Mid-Range,8-16 Right,,,,9.12,Missed,,,,,,,,,,,,,,,
360,PT07M20.00S,2023-01-22T02:06:33.7Z,3,REGULAR,rebound,offensive,[],1626192,,,1610612749,67,56,2023-01-22T02:06:42Z,3560000,False,,,0,,P. Connaughton REBOUND (Off:1 Def:4),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Mid-Range,8-16 Right,,,,,,,359.0,5.0,4.0,1.0,,,,,,,,,,
361,PT07M20.00S,2023-01-22T02:06:39.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626192,5.590000152587891,50.0,1610612749,67,58,2023-01-22T02:06:39Z,3570000,False,0.0,0.0,1,left,P. Connaughton putback Layup (5 PTS),[1626192],1610612749.0,MIL,putback,,,Connaughton,P. Connaughton,,,,,Mid-Range,8-16 Left,,,,0.0,Made,5.0,,,,,,,,,,,,,,
362,PT07M20.00S,2023-01-22T02:06:40.6Z,3,REGULAR,foul,personal,['1freethrow'],201937,,,1610612749,67,58,2023-01-22T02:06:48Z,3580000,False,,,0,,R. Rubio shooting personal FOUL (1 PF) (Connaughton 1 FT),"[201937, 1626192]",1610612739.0,CLE,shooting,,,Rubio,R. Rubio,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1627963.0,1.0,0.0,Connaughton,1626192.0
364,PT07M20.00S,2023-01-22T02:06:54.2Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],1626192,,,1610612749,67,59,2023-01-22T02:06:54Z,3600000,False,,,0,,P. Connaughton Free Throw 1 of 1 (6 PTS),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
365,PT07M03.00S,2023-01-22T02:07:15.6Z,3,REGULAR,foul,personal,[],1628960,,,1610612739,67,59,2023-01-22T02:07:22Z,3610000,False,,,0,,G. Allen personal FOUL (2 PF),"[1628960, 1627747]",1610612749.0,MIL,,,,Allen,G. Allen,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,1199.0,2.0,0.0,LeVert,1627747.0
367,PT06M53.00S,2023-01-22T02:07:42.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628386,87.46714848883047,62.00980392156863,1610612739,69,59,2023-01-22T02:07:47Z,3630000,False,60.0,65.0,1,right,J. Allen 8' floating Jump Shot (10 PTS) (R. Rubio 2 AST),"[1628386, 201937]",1610612739.0,CLE,floating,,,Allen,J. Allen,,,,,In The Paint (Non-RA),8-16 Right,,,,8.87,Made,10.0,,,,,R. Rubio,201937.0,2.0,,,,,,,
369,PT06M35.00S,2023-01-22T02:08:00.2Z,3,REGULAR,3pt,Jump Shot,[],201950,28.203022339027594,26.225490196078432,1610612749,69,62,2023-01-22T02:08:06Z,3650000,False,119.0,213.0,1,left,J. Holiday 24' 3PT step back (17 PTS),[201950],1610612749.0,MIL,step back,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,,,,24.36,Made,17.0,,,,,,,,,,,,,,
370,PT06M14.00S,2023-01-22T02:08:22.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,85.49605781865965,35.53921568627451,1610612739,69,62,2023-01-22T02:10:14Z,3660000,False,-72.0,84.0,1,right,MISS C. LeVert 11' driving floating Shot,[1627747],1610612739.0,CLE,driving floating,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),8-16 Left,,,,11.07,Missed,,,,,,,,,,,,,,,
371,PT06M10.00S,2023-01-22T02:08:26.3Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,69,62,2023-01-22T02:08:28Z,3670000,False,,,0,,B. Portis REBOUND (Off:1 Def:7),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,370.0,8.0,7.0,1.0,,,,,,,,,,
372,PT05M58.00S,2023-01-22T02:08:38.7Z,3,REGULAR,2pt,Jump Shot,[],1626171,4.5499342969776615,28.676470588235293,1610612749,69,62,2023-01-22T02:08:47Z,3680000,False,107.0,-10.0,1,left,MISS B. Portis 10' turnaround Shot,[1626171],1610612749.0,MIL,turnaround,,,Portis,B. Portis,,,,,Mid-Range,8-16 Right,,,,10.7,Missed,,,,,,,,,,,,,,,
373,PT05M58.00S,2023-01-22T02:08:38.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612749,69,62,2023-01-22T02:08:47Z,3690000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,372.0,,,,,,,,,,,,,
374,PT05M58.00S,2023-01-22T02:08:46.7Z,3,REGULAR,foul,personal,[],1630171,,,1610612749,69,62,2023-01-22T02:08:57Z,3700000,False,,,0,,I. Okoro loose ball personal FOUL (1 PF),"[1630171, 1626192]",1610612739.0,CLE,loose ball,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202058.0,1.0,0.0,Connaughton,1626192.0
376,PT05M58.00S,2023-01-22T02:08:56.1Z,3,REGULAR,substitution,out,[],1630596,,,1610612749,69,62,2023-01-22T02:09:03Z,3720000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT05M58.00S,2023-01-22T02:08:56.1Z,3,REGULAR,substitution,out,[],1628960,,,1610612749,69,62,2023-01-22T02:09:03Z,3730000,False,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT05M58.00S,2023-01-22T02:08:56.1Z,3,REGULAR,substitution,in,[],1626224,,,1610612749,69,62,2023-01-22T02:09:03Z,3740000,False,,,0,,SUB in: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT05M58.00S,2023-01-22T02:08:56.1Z,3,REGULAR,substitution,in,[],201588,,,1610612749,69,62,2023-01-22T02:09:03Z,3750000,False,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT05M50.00S,2023-01-22T02:09:21.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1626192,34.510512483574246,13.23529411764706,1610612749,69,62,2023-01-22T02:09:29Z,3760000,False,184.0,272.0,1,left,MISS P. Connaughton 32' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Right Center,,,,32.82,Missed,,,,,,,,,,,,,,,
381,PT05M47.00S,2023-01-22T02:09:24.7Z,3,REGULAR,rebound,offensive,[],1626171,,,1610612749,69,62,2023-01-22T02:09:29Z,3770000,False,,,0,,B. Portis REBOUND (Off:2 Def:7),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Right Center,,,,,,,380.0,9.0,7.0,2.0,,,,,,,,,,
382,PT05M45.00S,2023-01-22T02:09:27.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626171,14.799605781865965,41.911764705882355,1610612749,69,64,2023-01-22T02:14:34Z,3780000,False,40.0,87.0,1,left,B. Portis 9' floating Jump Shot (21 PTS),[1626171],1610612749.0,MIL,floating,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Center,,,,9.56,Made,21.0,,,,,,,,,,,,,,
383,PT05M26.00S,2023-01-22T02:09:49.4Z,3,REGULAR,foul,personal,['2freethrow'],204060,,,1610612739,69,64,2023-01-22T02:09:54Z,3790000,False,,,0,,J. Ingles shooting personal FOUL (1 PF) (Rubio 2 FT),"[204060, 201937]",1610612749.0,MIL,shooting,,,Ingles,J. Ingles,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,202058.0,1.0,0.0,Rubio,201937.0
385,PT05M26.00S,2023-01-22T02:10:11.3Z,3,REGULAR,freethrow,1 of 2,[],201937,,,1610612739,69,64,2023-01-22T02:10:11Z,3810000,False,,,0,,MISS R. Rubio Free Throw 1 of 2,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
386,PT05M26.00S,2023-01-22T02:10:11.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,69,64,2023-01-22T02:10:11Z,3820000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,385.0,,,,,,,,,,,,,
387,PT05M26.00S,2023-01-22T02:10:12.3Z,3,REGULAR,substitution,out,[],1630171,,,1610612739,69,64,2023-01-22T02:10:20Z,3830000,False,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT05M26.00S,2023-01-22T02:10:12.3Z,3,REGULAR,substitution,in,[],201567,,,1610612739,69,64,2023-01-22T02:10:20Z,3840000,False,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT05M26.00S,2023-01-22T02:10:26.8Z,3,REGULAR,freethrow,2 of 2,[],201937,,,1610612739,70,64,2023-01-22T02:10:26Z,3850000,False,,,0,,R. Rubio Free Throw 2 of 2 (3 PTS),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
390,PT05M10.00S,2023-01-22T02:10:46.2Z,3,REGULAR,foul,personal,[],201937,,,1610612749,70,64,2023-01-22T02:10:54Z,3860000,False,,,0,,R. Rubio personal FOUL (2 PF),"[201937, 1626192]",1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1199.0,2.0,0.0,Connaughton,1626192.0
392,PT04M59.00S,2023-01-22T02:11:16.2Z,3,REGULAR,2pt,Jump Shot,[],201950,26.49474375821288,24.264705882352942,1610612749,70,66,2023-01-22T02:11:23Z,3880000,False,129.0,197.0,1,left,J. Holiday 23' step back Jump Shot (19 PTS),[201950],1610612749.0,MIL,step back,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Right Center,,,,23.5,Made,19.0,,,,,,,,,,,,,,
394,PT04M46.00S,2023-01-22T02:11:47.0Z,3,REGULAR,3pt,Jump Shot,[],1627747,81.68528252299606,95.09803921568627,1610612739,73,66,2023-01-22T02:11:52Z,3900000,False,225.0,120.0,1,right,C. LeVert 25' 3PT  (9 PTS) (R. Rubio 3 AST),"[1627747, 201937]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Right Center,,,,25.53,Made,9.0,,,,,R. Rubio,201937.0,3.0,,,,,,,
396,PT04M36.00S,2023-01-22T02:11:56.1Z,3,REGULAR,turnover,lost ball,[],201950,,,1610612749,73,66,2023-01-22T02:12:01Z,3920000,False,,,0,,J. Holiday lost ball TURNOVER (5 TO),"[201950, 201937]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Mid-Range,8-16 Right,5.0,Rubio,201937.0,,,,,,,,,,,,,,,,,
397,PT04M36.00S,2023-01-22T02:11:56.1Z,3,REGULAR,steal,,[],201937,,,1610612739,73,66,2023-01-22T02:11:58Z,3930000,False,,,0,,R. Rubio STEAL (1 STL),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
398,PT04M26.00S,2023-01-22T02:12:05.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627747,87.86136662286465,96.32352941176471,1610612739,73,66,2023-01-22T02:12:09Z,3940000,False,232.0,62.0,1,right,MISS C. LeVert 3PT,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Right Corner 3,24+ Right,,,,23.97,Missed,,,,,,,,,,,,,,,
399,PT04M24.00S,2023-01-22T02:12:08.1Z,3,REGULAR,rebound,defensive,[],204060,,,1610612749,73,66,2023-01-22T02:12:08Z,3950000,False,,,0,,J. Ingles REBOUND (Off:0 Def:3),[204060],1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,Right Corner 3,24+ Right,,,,,,,398.0,3.0,3.0,0.0,,,,,,,,,,
400,PT04M04.00S,2023-01-22T02:12:28.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626171,14.799605781865965,59.80392156862745,1610612749,73,68,2023-01-22T02:12:32Z,3960000,False,-49.0,87.0,1,left,B. Portis 9' fadeaway Jump Shot (23 PTS) (P. Connaughton 3 AST),"[1626171, 1626192]",1610612749.0,MIL,fadeaway,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Center,,,,9.95,Made,23.0,,,,,P. Connaughton,1626192.0,3.0,,,,,,,
405,PT03M42.00S,2023-01-22T02:12:50.3Z,3,REGULAR,3pt,Jump Shot,[],201567,92.46057818659659,2.696078431372549,1610612739,76,68,2023-01-22T02:12:56Z,3980000,False,-237.0,18.0,1,right,K. Love 3PT  (3 PTS) (C. LeVert 6 AST),"[201567, 1627747]",1610612739.0,CLE,,,,Love,K. Love,,,,,Left Corner 3,24+ Left,,,,23.72,Made,3.0,,,,,C. LeVert,1627747.0,6.0,,,,,,,
407,PT03M21.00S,2023-01-22T02:13:11.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626192,7.046649145860711,50.0,1610612749,76,70,2023-01-22T02:13:16Z,4000000,False,0.0,14.0,1,left,P. Connaughton driving Layup (8 PTS) (J. Holiday 9 AST),"[1626192, 201950]",1610612749.0,MIL,driving,,,Connaughton,P. Connaughton,,,,,Restricted Area,0-8 Center,,,,1.37,Made,8.0,,,,,J. Holiday,201950.0,9.0,,,,,,,
409,PT03M17.00S,2023-01-22T02:13:17.9Z,3,REGULAR,turnover,out-of-bounds,[],201937,,,1610612739,76,70,2023-01-22T02:13:28Z,4020000,False,,,0,,R. Rubio bad pass out-of-bounds TURNOVER (1 TO),[201937],1610612739.0,CLE,bad pass,,,Rubio,R. Rubio,,,,,Mid-Range,16-24 Left Center,1.0,,,,,,,,,,,,,,,1199.0,,,,
410,PT03M17.00S,2023-01-22T02:13:22.6Z,3,REGULAR,substitution,out,[],1627747,,,1610612749,76,70,2023-01-22T02:13:38Z,4030000,False,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT03M17.00S,2023-01-22T02:13:22.6Z,3,REGULAR,substitution,out,[],201937,,,1610612749,76,70,2023-01-22T02:13:38Z,4040000,False,,,0,,SUB out: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT03M17.00S,2023-01-22T02:13:22.6Z,3,REGULAR,substitution,out,[],201588,,,1610612749,76,70,2023-01-22T02:13:38Z,4050000,False,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT03M17.00S,2023-01-22T02:13:22.6Z,3,REGULAR,substitution,out,[],1626171,,,1610612749,76,70,2023-01-22T02:13:38Z,4060000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT03M17.00S,2023-01-22T02:13:22.6Z,3,REGULAR,substitution,in,[],1629636,,,1610612749,76,70,2023-01-22T02:13:38Z,4070000,False,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT03M17.00S,2023-01-22T02:13:22.6Z,3,REGULAR,substitution,in,[],1629731,,,1610612749,76,70,2023-01-22T02:13:38Z,4080000,False,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT03M17.00S,2023-01-22T02:13:22.6Z,3,REGULAR,substitution,in,[],201572,,,1610612749,76,70,2023-01-22T02:13:38Z,4090000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT03M17.00S,2023-01-22T02:13:22.6Z,3,REGULAR,substitution,in,[],1629670,,,1610612749,76,70,2023-01-22T02:13:38Z,4100000,False,,,0,,SUB in: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT03M04.00S,2023-01-22T02:13:56.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201950,7.835085413929041,62.5,1610612749,76,72,2023-01-22T02:14:08Z,4110000,False,-62.0,21.0,1,left,J. Holiday 6' driving floating bank Jump Shot (21 PTS),[201950],1610612749.0,MIL,driving floating bank,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,,,,6.6,Made,21.0,,,,,,,,,,,,,,
419,PT03M04.00S,2023-01-22T02:14:00.6Z,3,REGULAR,foul,personal,['1freethrow'],1629731,,,1610612749,76,72,2023-01-22T02:14:09Z,4120000,False,,,0,,D. Wade shooting personal FOUL (2 PF) (Holiday 1 FT),"[1629731, 201950]",1610612739.0,CLE,shooting,,,Wade,D. Wade,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1627963.0,2.0,0.0,Holiday,201950.0
421,PT03M04.00S,2023-01-22T02:14:12.8Z,3,REGULAR,substitution,out,[],1626192,,,1610612749,76,72,2023-01-22T02:15:08Z,4140000,False,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT03M04.00S,2023-01-22T02:14:12.8Z,3,REGULAR,substitution,in,[],201588,,,1610612749,76,72,2023-01-22T02:15:08Z,4150000,False,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT03M04.00S,2023-01-22T02:14:24.7Z,3,REGULAR,substitution,out,[],1628386,,,1610612749,76,72,2023-01-22T02:15:08Z,4160000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT03M04.00S,2023-01-22T02:14:24.7Z,3,REGULAR,substitution,in,[],1630205,,,1610612749,76,72,2023-01-22T02:15:08Z,4170000,False,,,0,,SUB in: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT03M04.00S,2023-01-22T02:14:43.0Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],201950,,,1610612749,76,73,2023-01-22T02:14:43Z,4180000,False,,,0,,J. Holiday Free Throw 1 of 1 (22 PTS),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,Made,22.0,,,,,,,,,,,,,,
426,PT02M51.00S,2023-01-22T02:15:00.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",204060,,,1610612739,76,73,2023-01-22T02:15:09Z,4190000,False,,,0,,J. Ingles shooting personal FOUL (2 PF) (Osman 2 FT),"[204060, 1626224]",1610612749.0,MIL,shooting,,,Ingles,J. Ingles,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1627963.0,2.0,0.0,Osman,1626224.0
428,PT02M51.00S,2023-01-22T02:15:30.7Z,3,REGULAR,freethrow,1 of 2,[],1626224,,,1610612739,77,73,2023-01-22T02:15:30Z,4210000,False,,,0,,C. Osman Free Throw 1 of 2 (9 PTS),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
429,PT02M51.00S,2023-01-22T02:15:48.3Z,3,REGULAR,freethrow,2 of 2,[],1626224,,,1610612739,78,73,2023-01-22T02:15:48Z,4220000,False,,,0,,C. Osman Free Throw 2 of 2 (10 PTS),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,
430,PT02M30.00S,2023-01-22T02:16:09.9Z,3,REGULAR,2pt,Hook,[],201572,9.017739816031538,30.14705882352941,1610612749,78,75,2023-01-22T02:16:13Z,4230000,False,99.0,32.0,1,left,B. Lopez 10' turnaround Hook (8 PTS) (G. Hill 1 AST),"[201572, 201588]",1610612749.0,MIL,turnaround,,,Lopez,B. Lopez,,,,,Mid-Range,8-16 Right,,,,10.44,Made,8.0,,,,,G. Hill,201588.0,1.0,,,,,,,
432,PT02M08.00S,2023-01-22T02:16:33.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,91.80354796320631,61.029411764705884,1610612739,80,75,2023-01-22T02:16:39Z,4250000,False,55.0,25.0,1,right,D. Garland 6' driving floating bank Jump Shot (13 PTS) (L. Stevens 1 AST),"[1629636, 1630205]",1610612739.0,CLE,driving floating bank,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,,,,6.03,Made,13.0,,,,,L. Stevens,1630205.0,1.0,,,,,,,
433,PT02M00.00S,2023-01-22T02:16:40.6Z,3,REGULAR,3pt,Jump Shot,[],201572,21.107095926412615,91.17647058823529,1610612749,80,75,2023-01-22T02:16:43Z,4260000,False,-206.0,146.0,1,left,MISS B. Lopez 25' 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Left Center,,,,25.24,Missed,,,,,,,,,,,,,,,
434,PT01M58.00S,2023-01-22T02:16:42.6Z,3,REGULAR,rebound,defensive,[],1630205,,,1610612739,80,75,2023-01-22T02:16:43Z,4270000,False,,,0,,L. Stevens REBOUND (Off:0 Def:3),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,Above the Break 3,24+ Left Center,,,,,,,433.0,3.0,3.0,0.0,,,,,,,,,,
