actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
349,PT11M23.00S,2022-12-24T01:52:33.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627832,71.69842312746385,90.68627450980392,1610612761,53,75,2022-12-24T01:53:17Z,3400000,False,203.0,214.0,1,right,F. VanVleet 29' 3PT running (9 PTS) (P. Siakam 8 AST),"[1627832, 1627783]",1610612761.0,TOR,running,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Made,9.0,29.49,,,,,P. Siakam,1627783.0,8.0,,
351,PT11M01.00S,2022-12-24T01:52:55.4Z,3,REGULAR,2pt,Jump Shot,[],1629636,22.552562417871222,34.80392156862745,1610612739,55,75,2022-12-24T01:53:00Z,3420000,False,76.0,159.0,1,left,D. Garland 17' pullup Jump Shot (11 PTS),[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Mid-Range,16-24 Right Center,,,,,,,,,Made,11.0,17.67,,,,,,,,,
352,PT10M43.00S,2022-12-24T01:53:12.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,92.9862023653088,49.50980392156863,1610612761,55,77,2022-12-24T01:53:17Z,3430000,False,-2.0,13.0,1,right,S. Barnes Layup (17 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,17.0,1.36,,,,,,,,,
354,PT10M30.00S,2022-12-24T01:53:40.7Z,3,REGULAR,2pt,Jump Shot,[],1629636,14.799605781865965,66.66666666666666,1610612739,55,77,2022-12-24T01:53:45Z,3450000,False,-83.0,87.0,1,left,MISS D. Garland 12' driving floating Shot,[1629636],1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,Mid-Range,8-16 Left,,,,,,,,,Missed,,12.02,,,,,,,,,
355,PT10M28.00S,2022-12-24T01:53:42.7Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612761,55,77,2022-12-24T01:53:45Z,3460000,False,,,0,,P. Siakam REBOUND (Off:0 Def:3),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,354.0,3.0,3.0,0.0,,,,,
356,PT10M15.00S,2022-12-24T01:53:57.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,80.6340341655716,48.77450980392157,1610612761,55,79,2022-12-24T01:54:03Z,3470000,False,-6.0,130.0,1,right,P. Siakam 12' driving floating Jump Shot (17 PTS) (F. VanVleet 4 AST),"[1627783, 1627832]",1610612761.0,TOR,driving floating,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,Made,17.0,12.96,,,,,F. VanVleet,1627832.0,4.0,,
358,PT10M15.00S,2022-12-24T01:54:00.9Z,3,REGULAR,foul,personal,['1freethrow'],1629636,,,1610612761,55,79,2022-12-24T01:54:08Z,3490000,False,,,0,,D. Garland shooting personal FOUL (1 PF) (Siakam 1 FT),"[1629636, 1627783]",1610612739.0,CLE,shooting,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Center,,,,203591.0,1.0,0.0,Siakam,1627783.0,,,,,,,,,,,,
360,PT10M15.00S,2022-12-24T01:54:26.6Z,3,REGULAR,freethrow,1 of 1,[],1627783,,,1610612761,55,80,2022-12-24T01:54:26Z,3510000,False,,,0,,P. Siakam Free Throw 1 of 1 (18 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,Made,18.0,,,,,,,,,,
361,PT09M59.00S,2022-12-24T01:54:49.9Z,3,REGULAR,foul,personal,['2freethrow'],1627783,,,1610612739,55,80,2022-12-24T01:54:58Z,3520000,False,,,0,,P. Siakam shooting personal FOUL (1 PF) (Okoro 2 FT),"[1627783, 1630171]",1610612761.0,TOR,shooting,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,203591.0,1.0,0.0,Okoro,1630171.0,,,,,,,,,,,,
363,PT09M59.00S,2022-12-24T01:55:09.9Z,3,REGULAR,freethrow,1 of 2,[],1630171,,,1610612739,56,80,2022-12-24T01:55:09Z,3540000,False,,,0,,I. Okoro Free Throw 1 of 2 (9 PTS),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,Made,9.0,,,,,,,,,,
364,PT09M59.00S,2022-12-24T01:55:22.2Z,3,REGULAR,freethrow,2 of 2,[],1630171,,,1610612739,57,80,2022-12-24T01:55:22Z,3550000,False,,,0,,I. Okoro Free Throw 2 of 2 (10 PTS),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,Made,10.0,,,,,,,,,,
365,PT09M44.00S,2022-12-24T01:55:43.0Z,3,REGULAR,foul,personal,[],1629636,,,1610612761,57,80,2022-12-24T01:55:51Z,3560000,False,,,0,,D. Garland personal FOUL (2 PF),"[1629636, 1627832]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Center,,,,204059.0,2.0,0.0,VanVleet,1627832.0,,,,,,,,,,,,
367,PT09M33.00S,2022-12-24T01:56:06.1Z,3,REGULAR,3pt,Jump Shot,[],1627823,90.3580814717477,97.05882352941177,1610612761,57,80,2022-12-24T01:56:12Z,3580000,False,235.0,38.0,1,right,MISS J. Hernangomez 3PT,[1627823],1610612761.0,TOR,,,,Hernangomez,J. Hernangomez,,,,,Right Corner 3,24+ Right,,,,,,,,,Missed,,23.84,,,,,,,,,
368,PT09M27.00S,2022-12-24T01:56:12.1Z,3,REGULAR,rebound,offensive,[],1627823,,,1610612761,57,80,2022-12-24T01:56:12Z,3590000,False,,,0,,J. Hernangomez REBOUND (Off:2 Def:1),[1627823],1610612761.0,TOR,,,,Hernangomez,J. Hernangomez,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,367.0,3.0,1.0,2.0,,,,,
369,PT09M26.00S,2022-12-24T01:56:13.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1627832,69.99014454664915,22.54901960784314,1610612761,57,83,2022-12-24T01:56:17Z,3600000,False,-137.0,230.0,1,right,F. VanVleet 26' 3PT  (12 PTS) (J. Hernangomez 1 AST),"[1627832, 1627823]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Made,12.0,26.75,,,,,J. Hernangomez,1627823.0,1.0,,
371,PT09M25.00S,2022-12-24T01:56:20.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,57,83,2022-12-24T01:56:20Z,3620000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT09M25.00S,2022-12-24T01:58:45.0Z,3,REGULAR,substitution,out,[],1630596,,,1610612739,57,83,2022-12-24T01:59:07Z,3630000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT09M25.00S,2022-12-24T01:58:45.0Z,3,REGULAR,substitution,out,[],1629636,,,1610612739,57,83,2022-12-24T01:59:07Z,3640000,False,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT09M25.00S,2022-12-24T01:58:45.0Z,3,REGULAR,substitution,out,[],1628378,,,1610612739,57,83,2022-12-24T01:59:07Z,3650000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT09M25.00S,2022-12-24T01:58:45.0Z,3,REGULAR,substitution,out,[],1630171,,,1610612739,57,83,2022-12-24T01:59:07Z,3660000,False,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT09M25.00S,2022-12-24T01:58:45.0Z,3,REGULAR,substitution,in,[],201567,,,1610612739,57,83,2022-12-24T01:59:07Z,3670000,False,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT09M25.00S,2022-12-24T01:58:45.0Z,3,REGULAR,substitution,in,[],201577,,,1610612739,57,83,2022-12-24T01:59:07Z,3680000,False,,,0,,SUB in: R. Lopez,[201577],1610612739.0,CLE,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT09M25.00S,2022-12-24T01:58:45.0Z,3,REGULAR,substitution,in,[],203526,,,1610612739,57,83,2022-12-24T01:59:07Z,3690000,False,,,0,,SUB in: R. Neto,[203526],1610612739.0,CLE,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT09M25.00S,2022-12-24T01:58:45.0Z,3,REGULAR,substitution,in,[],1626224,,,1610612739,57,83,2022-12-24T01:59:07Z,3700000,False,,,0,,SUB in: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT09M09.00S,2022-12-24T01:59:23.3Z,3,REGULAR,foul,personal,['3freethrow'],1627783,,,1610612739,57,83,2022-12-24T01:59:38Z,3710000,False,,,0,,P. Siakam shooting personal FOUL (2 PF) (Love 3 FT),"[1627783, 201567]",1610612761.0,TOR,shooting,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Right Center,,,,204059.0,2.0,0.0,Love,201567.0,,,,,,,,,,,,
382,PT09M09.00S,2022-12-24T01:59:56.6Z,3,REGULAR,freethrow,1 of 3,[],201567,,,1610612739,58,83,2022-12-24T02:00:32Z,3730000,False,,,0,,K. Love Free Throw 1 of 3 (4 PTS),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,Made,4.0,,,,,,,,,,
383,PT09M09.00S,2022-12-24T01:59:56.6Z,3,REGULAR,freethrow,2 of 3,[],201567,,,1610612739,59,83,2022-12-24T02:00:32Z,3740000,False,,,0,,K. Love Free Throw 2 of 3 (5 PTS),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,Made,5.0,,,,,,,,,,
384,PT09M09.00S,2022-12-24T01:59:56.6Z,3,REGULAR,freethrow,3 of 3,[],201567,,,1610612739,59,83,2022-12-24T02:00:32Z,3750000,False,,,0,,MISS K. Love Free Throw 3 of 3,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,Missed,,,,,,,,,,,
385,PT09M07.00S,2022-12-24T01:59:58.6Z,3,REGULAR,rebound,defensive,[],1630567,,,1610612761,59,83,2022-12-24T02:00:32Z,3760000,False,,,0,,S. Barnes REBOUND (Off:2 Def:3),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,384.0,5.0,3.0,2.0,,,,,
386,PT08M50.00S,2022-12-24T02:00:47.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,85.23324572930355,51.71568627450981,1610612761,59,83,2022-12-24T02:00:52Z,3770000,False,9.0,86.0,1,right,MISS P. Siakam 8' floating Shot,[1627783],1610612761.0,TOR,floating,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,Missed,,8.67,,,,,,,,,
387,PT08M48.00S,2022-12-24T02:00:49.3Z,3,REGULAR,rebound,defensive,[],201577,,,1610612739,59,83,2022-12-24T02:00:52Z,3780000,False,,,0,,R. Lopez REBOUND (Off:0 Def:1),[201577],1610612739.0,CLE,,,,Lopez,R. Lopez,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,386.0,1.0,1.0,0.0,,,,,
388,PT08M32.00S,2022-12-24T02:01:04.2Z,3,REGULAR,2pt,Jump Shot,[],201567,8.804204993429698,7.375919117647059,1610612739,59,83,2022-12-24T02:01:36Z,3790000,False,213.0,30.0,1,left,MISS K. Love 21' Jump Shot,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,Mid-Range,16-24 Right,,,,,,,,,Missed,,21.52,,,,,,,,,
389,PT08M32.00S,2022-12-24T02:01:04.2Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612761,59,83,2022-12-24T02:01:29Z,3800000,False,,,0,,P. Siakam REBOUND (Off:0 Def:4),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,388.0,4.0,4.0,0.0,,,,,
390,PT08M25.00S,2022-12-24T02:01:12.8Z,3,REGULAR,turnover,lost ball,[],1627783,,,1610612761,59,83,2022-12-24T02:01:17Z,3810000,False,,,0,,P. Siakam lost ball TURNOVER (2 TO),"[1627783, 1626224]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Left,2.0,Osman,1626224.0,,,,,,,,,,,,,,,,,
391,PT08M25.00S,2022-12-24T02:01:12.8Z,3,REGULAR,steal,,[],1626224,,,1610612739,59,83,2022-12-24T02:01:15Z,3820000,False,,,0,,C. Osman STEAL (1 STL),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
392,PT08M21.00S,2022-12-24T02:01:16.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626224,7.178055190538765,51.225490196078425,1610612739,61,83,2022-12-24T02:02:18Z,3830000,False,-6.0,15.0,1,left,C. Osman running Layup (10 PTS) (R. Neto 1 AST),"[1626224, 203526]",1610612739.0,CLE,running,,,Osman,C. Osman,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,10.0,1.62,,,,,R. Neto,203526.0,1.0,,
394,PT08M02.00S,2022-12-24T02:01:34.9Z,3,REGULAR,3pt,Jump Shot,[],1627783,77.87450722733246,92.40196078431373,1610612761,61,83,2022-12-24T02:01:46Z,3850000,False,212.0,155.0,1,right,MISS P. Siakam 26' 3PT,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Missed,,26.29,,,,,,,,,
395,PT08M02.00S,2022-12-24T02:01:34.9Z,3,REGULAR,rebound,defensive,[],201567,,,1610612739,61,83,2022-12-24T02:01:46Z,3860000,False,,,0,,K. Love REBOUND (Off:0 Def:2),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,394.0,2.0,2.0,0.0,,,,,
396,PT07M59.00S,2022-12-24T02:01:41.4Z,3,REGULAR,turnover,out-of-bounds,[],201567,,,1610612739,61,83,2022-12-24T02:03:22Z,3870000,False,,,0,,K. Love bad pass out-of-bounds TURNOVER (2 TO),[201567],1610612739.0,CLE,bad pass,,,Love,K. Love,,,,,Mid-Range,16-24 Left Center,2.0,,,1627534.0,,,,,,,,,,,,,,,,
397,PT07M42.00S,2022-12-24T02:02:07.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630567,81.02825229960578,55.14705882352941,1610612761,61,83,2022-12-24T02:02:11Z,3880000,False,26.0,126.0,1,right,MISS S. Barnes 12' pullup Shot,[1630567],1610612761.0,TOR,pullup,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,Missed,,12.84,,,,,,,,,
398,PT07M39.00S,2022-12-24T02:02:10.1Z,3,REGULAR,rebound,defensive,[],201567,,,1610612739,61,83,2022-12-24T02:02:11Z,3890000,False,,,0,,K. Love REBOUND (Off:0 Def:3),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,397.0,3.0,3.0,0.0,,,,,
399,PT07M32.00S,2022-12-24T02:02:16.5Z,3,REGULAR,3pt,Jump Shot,[],1626224,33.590670170827856,68.87254901960785,1610612739,61,83,2022-12-24T02:02:22Z,3900000,False,-94.0,263.0,1,left,MISS C. Osman 27' 3PT,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Missed,,27.97,,,,,,,,,
400,PT07M28.00S,2022-12-24T02:02:20.5Z,3,REGULAR,rebound,defensive,[],1627832,,,1610612761,61,83,2022-12-24T02:02:22Z,3910000,False,,,0,,F. VanVleet REBOUND (Off:0 Def:4),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,399.0,4.0,4.0,0.0,,,,,
401,PT07M23.00S,2022-12-24T02:02:25.9Z,3,REGULAR,3pt,Jump Shot,[],1627832,68.01905387647832,27.941176470588236,1610612761,61,83,2022-12-24T02:04:35Z,3920000,False,-110.0,248.0,1,right,MISS F. VanVleet 27' pullup 3PT,[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Missed,,27.15,,,,,,,,,
402,PT07M20.00S,2022-12-24T02:02:29.1Z,3,REGULAR,rebound,offensive,[],1627832,,,1610612761,61,83,2022-12-24T02:02:29Z,3930000,False,,,0,,F. VanVleet REBOUND (Off:1 Def:4),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,401.0,5.0,4.0,1.0,,,,,
404,PT07M19.00S,2022-12-24T02:02:44.7Z,3,REGULAR,foul,personal,['2freethrow'],201577,,,1610612761,61,83,2022-12-24T02:02:55Z,3950000,False,,,0,,R. Lopez shooting personal FOUL (1 PF) (VanVleet 2 FT),"[201577, 1627832]",1610612739.0,CLE,shooting,,,Lopez,R. Lopez,,,,,Restricted Area,0-8 Center,,,,204059.0,1.0,0.0,VanVleet,1627832.0,,,,,,,,,,,,
406,PT07M19.00S,2022-12-24T02:03:13.1Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1627832,,,1610612761,61,84,2022-12-24T02:03:13Z,3970000,False,,,0,,F. VanVleet Free Throw 1 of 2 (13 PTS),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,Made,13.0,,,,,,,,,,
407,PT07M19.00S,2022-12-24T02:03:37.3Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1627832,,,1610612761,61,85,2022-12-24T02:03:37Z,3980000,False,,,0,,F. VanVleet Free Throw 2 of 2 (14 PTS),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,Made,14.0,,,,,,,,,,
408,PT07M05.00S,2022-12-24T02:03:56.3Z,3,REGULAR,3pt,Jump Shot,[],203526,30.042706964520367,31.127450980392158,1610612739,61,85,2022-12-24T02:03:59Z,3990000,False,94.0,230.0,1,left,MISS R. Neto 24' 3PT,[203526],1610612739.0,CLE,,,,Neto,R. Neto,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Missed,,24.85,,,,,,,,,
409,PT07M02.00S,2022-12-24T02:03:58.4Z,3,REGULAR,rebound,offensive,[],1626224,,,1610612739,61,85,2022-12-24T02:03:58Z,4000000,False,,,0,,C. Osman REBOUND (Off:1 Def:0),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,408.0,1.0,0.0,1.0,,,,,
410,PT07M00.00S,2022-12-24T02:04:01.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],201567,20.97568988173456,92.64705882352942,1610612739,64,85,2022-12-24T02:04:05Z,4010000,False,-213.0,145.0,1,left,K. Love 25' 3PT  (8 PTS) (C. Osman 1 AST),"[201567, 1626224]",1610612739.0,CLE,,,,Love,K. Love,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Made,8.0,25.77,,,,,C. Osman,1626224.0,1.0,,
412,PT06M41.00S,2022-12-24T02:04:19.2Z,3,REGULAR,3pt,Jump Shot,[],1628384,78.0059132720105,8.57843137254902,1610612761,64,88,2022-12-24T02:04:25Z,4030000,False,-207.0,154.0,1,right,O. Anunoby 25' 3PT step back (19 PTS),[1628384],1610612761.0,TOR,step back,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Made,19.0,25.82,,,,,,,,,
413,PT06M18.00S,2022-12-24T02:04:42.6Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1626224,12.959921156373195,38.970588235294116,1610612739,64,88,2022-12-24T02:04:46Z,4040000,False,55.0,69.0,1,left,MISS C. Osman 8' turnaround Hook,[1626224],1610612739.0,CLE,turnaround,,,Osman,C. Osman,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,Missed,,8.85,,,,,,,,,
414,PT06M15.00S,2022-12-24T02:04:45.6Z,3,REGULAR,rebound,defensive,[],1630567,,,1610612761,64,88,2022-12-24T02:04:46Z,4050000,False,,,0,,S. Barnes REBOUND (Off:2 Def:4),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,413.0,6.0,4.0,2.0,,,,,
415,PT06M10.00S,2022-12-24T02:04:50.6Z,3,REGULAR,turnover,lost ball,[],1630567,,,1610612761,64,88,2022-12-24T02:04:55Z,4060000,False,,,0,,S. Barnes lost ball TURNOVER (2 TO),"[1630567, 203526]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Left,2.0,Neto,203526.0,,,,,,,,,,,,,,,,,
416,PT06M10.00S,2022-12-24T02:04:50.6Z,3,REGULAR,steal,,[],203526,,,1610612739,64,88,2022-12-24T02:04:53Z,4070000,False,,,0,,R. Neto STEAL (1 STL),[203526],1610612739.0,CLE,,,,Neto,R. Neto,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
417,PT06M04.00S,2022-12-24T02:04:57.0Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626224,31.35676741130092,63.48039215686274,1610612739,64,88,2022-12-24T02:06:08Z,4080000,False,-67.0,242.0,1,left,MISS C. Osman 25' running 3PT,[1626224],1610612739.0,CLE,running,,,Osman,C. Osman,,,,,Above the Break 3,24+ Center,,,,,,,,,Missed,,25.15,,,,,,,,,
418,PT06M00.00S,2022-12-24T02:05:01.0Z,3,REGULAR,rebound,defensive,[],1627832,,,1610612761,64,88,2022-12-24T02:05:03Z,4090000,False,,,0,,F. VanVleet REBOUND (Off:1 Def:5),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,417.0,6.0,5.0,1.0,,,,,
419,PT05M53.00S,2022-12-24T02:05:07.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,89.04402102496715,36.76470588235294,1610612761,64,88,2022-12-24T02:05:11Z,4100000,False,-66.0,50.0,1,right,MISS P. Siakam 8' driving floating bank Shot,[1627783],1610612761.0,TOR,driving floating bank,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,Missed,,8.33,,,,,,,,,
420,PT05M50.00S,2022-12-24T02:05:10.7Z,3,REGULAR,rebound,defensive,[],201567,,,1610612739,64,88,2022-12-24T02:05:11Z,4110000,False,,,0,,K. Love REBOUND (Off:0 Def:4),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,419.0,4.0,4.0,0.0,,,,,
421,PT05M43.00S,2022-12-24T02:05:20.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1627747,6.915243101182654,50.73529411764706,1610612739,66,88,2022-12-24T02:06:58Z,4120000,False,-4.0,13.0,1,left,C. LeVert driving finger roll Layup (6 PTS),[1627747],1610612739.0,CLE,driving finger roll,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,6.0,1.3,,,,,,,,,
422,PT05M43.00S,2022-12-24T02:05:24.8Z,3,REGULAR,violation,defensive goaltending,[],1630567,,,1610612739,66,88,2022-12-24T02:05:32Z,4130000,False,,,0,,S. Barnes defensive goaltending VIOLATION,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,1627534.0,,,,,,,,,,,,,,,,
423,PT05M25.00S,2022-12-24T02:06:06.3Z,3,REGULAR,turnover,out-of-bounds,[],1627783,,,1610612761,66,88,2022-12-24T02:07:09Z,4140000,False,,,0,,P. Siakam bad pass out-of-bounds TURNOVER (3 TO),[1627783],1610612761.0,TOR,bad pass,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Left,3.0,,,204059.0,,,,,,,,,,,,,,,,
454,PT05M25.00S,2022-12-24T02:07:29.7Z,3,REGULAR,substitution,out,[],1627823,,,1610612739,66,88,2022-12-24T02:13:47Z,4155000,False,,,0,,SUB out: J. Hernangomez,[1627823],1610612761.0,TOR,,,,Hernangomez,J. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT05M25.00S,2022-12-24T02:07:29.7Z,3,REGULAR,substitution,in,[],201152,,,1610612739,66,88,2022-12-24T02:13:47Z,4157500,False,,,0,,SUB in: T. Young,[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT05M25.00S,2022-12-24T02:07:29.7Z,3,REGULAR,substitution,out,[],1630567,,,1610612739,66,88,2022-12-24T02:28:52Z,4158750,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT05M25.00S,2022-12-24T02:07:29.7Z,3,REGULAR,substitution,in,[],1629018,,,1610612739,66,88,2022-12-24T02:28:52Z,4159375,False,,,0,,SUB in: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT05M14.00S,2022-12-24T02:07:57.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201577,6.783837056504599,51.225490196078425,1610612739,66,88,2022-12-24T02:08:03Z,4160000,False,-6.0,11.0,1,left,MISS R. Lopez Layup - blocked,"[201577, 1627832]",1610612739.0,CLE,,,,Lopez,R. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,Missed,,1.28,,,,,,,,VanVleet,1627832.0
426,PT05M14.00S,2022-12-24T02:07:57.5Z,3,REGULAR,block,,[],1627832,,,1610612739,66,88,2022-12-24T02:12:27Z,4170000,False,,,0,,F. VanVleet BLOCK (1 BLK),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
427,PT05M08.00S,2022-12-24T02:08:03.5Z,3,REGULAR,rebound,defensive,[],201152,,,1610612761,66,88,2022-12-24T02:14:30Z,4180000,False,,,0,,T. Young REBOUND (Off:0 Def:1),[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,425.0,1.0,1.0,0.0,,,,,
