actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
432,PT02M18.00S,2023-01-05T01:45:22.9Z,3,REGULAR,substitution,in,[],1627747,,,1610612739,52,61,2023-01-05T01:45:38Z,4290000,False,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT02M18.00S,2023-01-05T01:45:22.9Z,3,REGULAR,substitution,in,[],1630613,,,1610612739,52,61,2023-01-05T01:45:38Z,4300000,False,,,0,,SUB in: D. Washington Jr.,[1630613],1610612756.0,PHX,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT02M18.00S,2023-01-05T01:45:22.9Z,3,REGULAR,substitution,in,[],202687,,,1610612739,52,61,2023-01-05T01:45:38Z,4310000,False,,,0,,SUB in: B. Biyombo,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT02M05.00S,2023-01-05T01:45:52.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203526,94.56307490144546,51.225490196078425,1610612739,54,61,2023-01-05T01:45:58Z,4320000,False,6.0,-1.0,1,right,R. Neto Layup (6 PTS),[203526],1610612739.0,CLE,,,,Neto,R. Neto,,,,,Restricted Area,0-8 Center,0.63,Made,,,,,,6.0,,,,,,,,,,,,
436,PT01M43.00S,2023-01-05T01:46:13.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,9.937582128777924,44.6078431372549,1610612756,54,61,2023-01-05T01:52:43Z,4330000,False,27.0,41.0,1,left,MISS M. Bridges driving Layup,[1628969],1610612756.0,PHX,driving,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,4.9,Missed,,,,,,,,,,,,,,,,,,
437,PT01M41.00S,2023-01-05T01:46:15.9Z,3,REGULAR,rebound,offensive,[],1628969,,,1610612756,54,61,2023-01-05T01:52:43Z,4340000,False,,,0,,M. Bridges REBOUND (Off:2 Def:4),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,436.0,6.0,4.0,2.0,,,,,,,,,,,,,,
438,PT01M39.00S,2023-01-05T01:46:18.3Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1628969,5.863994743758213,75.98039215686273,1610612756,54,61,2023-01-05T01:53:43Z,4350000,False,-130.0,3.0,1,left,MISS M. Bridges 12' Jump Shot,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Left,12.99,Missed,,,,,,,,,,,,,,,,,,
439,PT01M37.00S,2023-01-05T01:46:20.3Z,3,REGULAR,rebound,defensive,[],201567,,,1610612739,54,61,2023-01-05T01:46:23Z,4360000,False,,,0,,K. Love REBOUND (Off:1 Def:5),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,Mid-Range,8-16 Left,,,438.0,6.0,5.0,1.0,,,,,,,,,,,,,,
440,PT01M30.00S,2023-01-05T01:46:31.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630688,,,1610612739,54,61,2023-01-05T01:46:41Z,4370000,False,,,0,,I. Wainright shooting personal FOUL (2 PF) (Osman 2 FT),"[1630688, 1626224]",1610612756.0,PHX,shooting,,,Wainright,I. Wainright,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1148.0,,,,,,,,2.0,0.0,Osman,1626224.0,,
442,PT01M30.00S,2023-01-05T01:47:07.0Z,3,REGULAR,freethrow,1 of 2,[],1626224,,,1610612739,55,61,2023-01-05T01:47:33Z,4390000,False,,,0,,C. Osman Free Throw 1 of 2 (9 PTS),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,Made,,,,,,9.0,,,,,,,,,,,,
443,PT01M30.00S,2023-01-05T01:47:07.6Z,3,REGULAR,substitution,out,[],1628969,,,1610612739,55,61,2023-01-05T01:47:12Z,4400000,False,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT01M30.00S,2023-01-05T01:47:07.6Z,3,REGULAR,substitution,in,[],1628470,,,1610612739,55,61,2023-01-05T01:47:12Z,4410000,False,,,0,,SUB in: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT01M30.00S,2023-01-05T01:47:07.0Z,3,REGULAR,freethrow,2 of 2,[],1626224,,,1610612739,55,61,2023-01-05T01:47:33Z,4420000,False,,,0,,MISS C. Osman Free Throw 2 of 2,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
446,PT01M28.00S,2023-01-05T01:47:09.0Z,3,REGULAR,rebound,defensive,[],202687,,,1610612756,55,61,2023-01-05T01:47:33Z,4430000,False,,,0,,B. Biyombo REBOUND (Off:0 Def:3),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,445.0,3.0,3.0,0.0,,,,,,,,,,,,,,
447,PT01M19.00S,2023-01-05T01:47:44.3Z,3,REGULAR,foul,offensive,['inpenalty'],202687,,,1610612756,55,61,2023-01-05T01:47:53Z,4440000,False,,,0,,B. Biyombo offensive FOUL (1 PF),"[202687, 203526]",1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1151.0,,,,,,,,1.0,0.0,Neto,203526.0,,
449,PT01M19.00S,2023-01-05T01:47:44.3Z,3,REGULAR,turnover,offensive foul,[],202687,,,1610612756,55,61,2023-01-05T01:47:44Z,4460000,False,,,0,,B. Biyombo offensive foul TURNOVER (1 TO),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1151.0,,,,,1.0,,,,,,,,
450,PT01M04.00S,2023-01-05T01:48:09.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626224,89.17542706964521,60.049019607843135,1610612739,55,61,2023-01-05T01:48:16Z,4470000,False,50.0,49.0,1,right,MISS C. Osman 7' turnaround Shot - blocked,"[1626224, 1627814]",1610612739.0,CLE,turnaround,,,Osman,C. Osman,,,,,In The Paint (Non-RA),0-8 Center,7.04,Missed,,,,,,,,,,,,,,,,,Lee,1627814.0
451,PT01M04.00S,2023-01-05T01:48:09.9Z,3,REGULAR,block,,[],1627814,,,1610612739,55,61,2023-01-05T01:48:12Z,4480000,False,,,0,,D. Lee BLOCK (1 BLK),[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
452,PT01M00.00S,2023-01-05T01:48:13.9Z,3,REGULAR,rebound,defensive,[],1628470,,,1610612756,55,61,2023-01-05T01:48:16Z,4490000,False,,,0,,T. Craig REBOUND (Off:0 Def:2),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,In The Paint (Non-RA),0-8 Center,,,450.0,2.0,2.0,0.0,,,,,,,,,,,,,,
453,PT00M55.50S,2023-01-05T01:48:18.5Z,3,REGULAR,2pt,Jump Shot,[],1630613,23.340998685939553,35.53921568627451,1610612756,55,61,2023-01-05T01:55:25Z,4500000,False,72.0,167.0,1,left,MISS D. Washington Jr. 18' pullup Shot,[1630613],1610612756.0,PHX,pullup,,,Washington Jr.,D. Washington Jr.,,,,,Mid-Range,16-24 Right Center,18.19,Missed,,,,,,,,,,,,,,,,,,
454,PT00M48.30S,2023-01-05T01:48:25.7Z,3,REGULAR,rebound,defensive,[],1627747,,,1610612739,55,61,2023-01-05T01:48:29Z,4510000,False,,,0,,C. LeVert REBOUND (Off:1 Def:5),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Mid-Range,16-24 Right Center,,,453.0,6.0,5.0,1.0,,,,,,,,,,,,,,
455,PT00M44.70S,2023-01-05T01:48:36.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630613,,,1610612739,55,61,2023-01-05T01:48:45Z,4520000,False,,,0,,D. Washington Jr. personal FOUL (1 PF) (Neto 2 FT),"[1630613, 203526]",1610612756.0,PHX,,,,Washington Jr.,D. Washington Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,,1628484.0,,,,,,,,1.0,0.0,Neto,203526.0,,
457,PT00M44.70S,2023-01-05T01:49:01.6Z,3,REGULAR,freethrow,1 of 2,[],203526,,,1610612739,56,61,2023-01-05T01:49:01Z,4540000,False,,,0,,R. Neto Free Throw 1 of 2 (7 PTS),[203526],1610612739.0,CLE,,,,Neto,R. Neto,,,,,,,,Made,,,,,,7.0,,,,,,,,,,,,
459,PT00M44.70S,2023-01-05T01:49:04.1Z,3,REGULAR,substitution,in,[],101108,,,1610612739,56,61,2023-01-05T01:49:13Z,4560000,False,,,0,,SUB in: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT00M44.70S,2023-01-05T01:49:04.1Z,3,REGULAR,substitution,out,[],1630688,,,1610612739,56,61,2023-01-05T01:51:03Z,4565000,False,,,0,,SUB out: I. Wainright,[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT00M44.70S,2023-01-05T01:49:30.6Z,3,REGULAR,freethrow,2 of 2,[],203526,,,1610612739,57,61,2023-01-05T01:49:30Z,4590000,False,,,0,,R. Neto Free Throw 2 of 2 (8 PTS),[203526],1610612739.0,CLE,,,,Neto,R. Neto,,,,,,,,Made,,,,,,8.0,,,,,,,,,,,,
463,PT00M29.60S,2023-01-05T01:49:50.8Z,3,REGULAR,3pt,Jump Shot,[],1630613,18.610381077529567,3.9215686274509802,1610612756,57,61,2023-01-05T01:49:54Z,4600000,False,230.0,122.0,1,left,MISS D. Washington Jr. 26' 3PT,[1630613],1610612756.0,PHX,,,,Washington Jr.,D. Washington Jr.,,,,,Above the Break 3,24+ Right Center,26.09,Missed,,,,,,,,,,,,,,,,,,
464,PT00M26.80S,2023-01-05T01:49:53.5Z,3,REGULAR,rebound,defensive,[],201567,,,1610612739,57,61,2023-01-05T01:49:53Z,4610000,False,,,0,,K. Love REBOUND (Off:1 Def:6),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,Above the Break 3,24+ Right Center,,,463.0,7.0,6.0,1.0,,,,,,,,,,,,,,
465,PT00M07.00S,2023-01-05T01:50:14.4Z,3,REGULAR,2pt,Jump Shot,[],203526,91.93495400788436,65.93137254901961,1610612739,59,61,2023-01-05T01:50:22Z,4620000,False,80.0,23.0,1,right,R. Neto 8' fadeaway Jump Shot (10 PTS) (D. Mitchell 7 AST),"[203526, 1628378]",1610612739.0,CLE,fadeaway,,,Neto,R. Neto,,,,,Mid-Range,8-16 Right,8.3,Made,,,,,,10.0,D. Mitchell,1628378.0,7.0,,,,,,,,,
467,PT00M00.00S,2023-01-05T01:50:27.7Z,3,REGULAR,3pt,Jump Shot,[],101108,22.552562417871222,90.44117647058823,1610612756,59,64,2023-01-05T01:57:53Z,4640000,False,-202.0,159.0,1,left,C. Paul 25' 3PT pullup (17 PTS),[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,Above the Break 3,24+ Left Center,25.75,Made,,,,,,17.0,,,,,,,,,,,,
468,PT00M00.00S,2023-01-05T01:50:31.7Z,3,REGULAR,period,end,[],0,,,1610612739,59,64,2023-01-05T01:50:31Z,4650000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT12M00.00S,2023-01-05T01:51:24.1Z,4,REGULAR,substitution,out,['startperiod'],1628378,,,1610612739,59,64,2023-01-05T01:53:16Z,4670000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT12M00.00S,2023-01-05T01:51:24.1Z,4,REGULAR,substitution,out,['startperiod'],1630613,,,1610612739,59,64,2023-01-05T01:53:16Z,4680000,False,,,0,,SUB out: D. Washington Jr.,[1630613],1610612756.0,PHX,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT12M00.00S,2023-01-05T01:51:24.1Z,4,REGULAR,substitution,out,['startperiod'],202687,,,1610612739,59,64,2023-01-05T01:53:16Z,4690000,False,,,0,,SUB out: B. Biyombo,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT12M00.00S,2023-01-05T01:51:24.1Z,4,REGULAR,substitution,in,['startperiod'],1630596,,,1610612739,59,64,2023-01-05T01:53:16Z,4700000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT12M00.00S,2023-01-05T01:51:24.1Z,4,REGULAR,substitution,in,['startperiod'],1629013,,,1610612739,59,64,2023-01-05T01:53:16Z,4710000,False,,,0,,SUB in: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT12M00.00S,2023-01-05T01:51:24.1Z,4,REGULAR,substitution,in,['startperiod'],203967,,,1610612739,59,64,2023-01-05T01:53:16Z,4720000,False,,,0,,SUB in: D. Saric,[203967],1610612756.0,PHX,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT12M00.00S,2023-01-05T01:53:27.5Z,4,REGULAR,period,start,[],0,,,1610612739,59,64,2023-01-05T01:53:27Z,4730000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT11M43.00S,2023-01-05T01:53:46.2Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630596,88.51839684625493,60.049019607843135,1610612739,59,64,2023-01-05T01:59:05Z,4740000,False,50.0,55.0,1,right,MISS E. Mobley 7' driving Hook,[1630596],1610612739.0,CLE,driving,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,7.48,Missed,,,,,,,,,,,,,,,,,,
479,PT11M43.00S,2023-01-05T01:53:46.2Z,4,REGULAR,rebound,offensive,[],201567,,,1610612739,59,64,2023-01-05T01:53:56Z,4750000,False,,,0,,K. Love REBOUND (Off:2 Def:6),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,In The Paint (Non-RA),0-8 Center,,,478.0,8.0,6.0,2.0,,,,,,,,,,,,,,
480,PT11M43.00S,2023-01-05T01:53:52.9Z,4,REGULAR,foul,personal,['2freethrow'],1629013,,,1610612739,59,64,2023-01-05T01:54:00Z,4760000,False,,,0,,L. Shamet shooting personal FOUL (4 PF) (Love 2 FT),"[1629013, 201567]",1610612756.0,PHX,shooting,,,Shamet,L. Shamet,,,,,Restricted Area,0-8 Center,,,,,,,1151.0,,,,,,,,4.0,0.0,Love,201567.0,,
482,PT11M43.00S,2023-01-05T01:54:10.0Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],201567,,,1610612739,60,64,2023-01-05T01:54:10Z,4780000,False,,,0,,K. Love Free Throw 1 of 2 (5 PTS),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,Made,,,,,,5.0,,,,,,,,,,,,
483,PT11M43.00S,2023-01-05T01:54:24.1Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],201567,,,1610612739,61,64,2023-01-05T01:54:24Z,4790000,False,,,0,,K. Love Free Throw 2 of 2 (6 PTS),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,Made,,,,,,6.0,,,,,,,,,,,,
485,PT11M28.00S,2023-01-05T01:54:43.9Z,4,REGULAR,foul,personal,['2freethrow'],203526,,,1610612756,61,64,2023-01-05T01:54:53Z,4810000,False,,,0,,R. Neto shooting personal FOUL (2 PF) (Paul 2 FT),"[203526, 101108]",1610612739.0,CLE,shooting,,,Neto,R. Neto,,,,,Mid-Range,8-16 Left,,,,,,,1151.0,,,,,,,,2.0,0.0,Paul,101108.0,,
487,PT11M28.00S,2023-01-05T01:55:03.1Z,4,REGULAR,freethrow,1 of 2,[],101108,,,1610612756,61,65,2023-01-05T01:55:03Z,4830000,False,,,0,,C. Paul Free Throw 1 of 2 (18 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,Made,,,,,,18.0,,,,,,,,,,,,
488,PT11M28.00S,2023-01-05T01:55:16.7Z,4,REGULAR,freethrow,2 of 2,[],101108,,,1610612756,61,66,2023-01-05T01:55:16Z,4840000,False,,,0,,C. Paul Free Throw 2 of 2 (19 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,Made,,,,,,19.0,,,,,,,,,,,,
489,PT11M15.00S,2023-01-05T01:55:30.7Z,4,REGULAR,3pt,Jump Shot,[],1627747,92.72339027595268,2.696078431372549,1610612739,64,66,2023-01-05T01:55:35Z,4850000,False,-237.0,16.0,1,right,C. LeVert 3PT step back (12 PTS),[1627747],1610612739.0,CLE,step back,,,LeVert,C. LeVert,,,,,Left Corner 3,24+ Left,23.7,Made,,,,,,12.0,,,,,,,,,,,,
490,PT10M58.00S,2023-01-05T01:55:46.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203967,7.178055190538765,49.26470588235294,1610612756,64,68,2023-01-05T01:55:51Z,4860000,False,4.0,15.0,1,left,D. Saric Layup (10 PTS) (T. Craig 2 AST),"[203967, 1628470]",1610612756.0,PHX,,,,Saric,D. Saric,,,,,Restricted Area,0-8 Center,1.54,Made,,,,,,10.0,T. Craig,1628470.0,2.0,,,,,,,,,
492,PT10M49.00S,2023-01-05T01:55:56.3Z,4,REGULAR,turnover,bad pass,[],1627747,,,1610612739,64,68,2023-01-05T01:55:59Z,4880000,False,,,0,,C. LeVert bad pass TURNOVER (1 TO),"[1627747, 101108]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,Paul,101108.0,,,,,,
493,PT10M49.00S,2023-01-05T01:55:56.3Z,4,REGULAR,steal,,[],101108,,,1610612756,64,68,2023-01-05T01:55:58Z,4890000,False,,,0,,C. Paul STEAL (2 STL),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
494,PT10M38.00S,2023-01-05T01:56:07.4Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],203967,20.844283837056505,63.970588235294116,1610612756,64,68,2023-01-05T01:56:15Z,4900000,False,-70.0,143.0,1,left,MISS D. Saric 15' Jump Shot,[203967],1610612756.0,PHX,,,,Saric,D. Saric,,,,,Mid-Range,8-16 Center,15.95,Missed,,,,,,,,,,,,,,,,,,
495,PT10M32.00S,2023-01-05T01:56:13.4Z,4,REGULAR,rebound,defensive,[],1630596,,,1610612739,64,68,2023-01-05T01:56:15Z,4910000,False,,,0,,E. Mobley REBOUND (Off:1 Def:6),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,8-16 Center,,,494.0,7.0,6.0,1.0,,,,,,,,,,,,,,
496,PT10M24.00S,2023-01-05T01:56:26.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,93.77463863337714,51.225490196078425,1610612739,66,68,2023-01-05T01:56:32Z,4920000,False,6.0,6.0,1,right,C. LeVert driving Layup (14 PTS),[1627747],1610612739.0,CLE,driving,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,0.86,Made,,,,,,14.0,,,,,,,,,,,,
498,PT10M24.00S,2023-01-05T01:56:31.5Z,4,REGULAR,foul,personal,['1freethrow'],1627814,,,1610612739,66,68,2023-01-05T01:56:39Z,4940000,False,,,0,,D. Lee shooting personal FOUL (1 PF) (LeVert 1 FT),"[1627814, 1627747]",1610612756.0,PHX,shooting,,,Lee,D. Lee,,,,,Restricted Area,0-8 Center,,,,,,,1151.0,,,,,,,,1.0,0.0,LeVert,1627747.0,,
500,PT10M24.00S,2023-01-05T01:56:53.0Z,4,REGULAR,freethrow,1 of 1,[],1627747,,,1610612739,67,68,2023-01-05T01:56:53Z,4960000,False,,,0,,C. LeVert Free Throw 1 of 1 (15 PTS),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,Made,,,,,,15.0,,,,,,,,,,,,
501,PT10M08.00S,2023-01-05T01:57:19.6Z,4,REGULAR,foul,personal,['2freethrow'],201567,,,1610612756,67,68,2023-01-05T01:57:29Z,4970000,False,,,0,,K. Love shooting personal FOUL (4 PF) (Craig 2 FT),"[201567, 1628470]",1610612739.0,CLE,shooting,,,Love,K. Love,,,,,Restricted Area,0-8 Center,,,,,,,1148.0,,,,,,,,4.0,0.0,Craig,1628470.0,,
503,PT10M08.00S,2023-01-05T01:57:52.7Z,4,REGULAR,freethrow,1 of 2,[],1628470,,,1610612756,67,69,2023-01-05T01:57:52Z,4990000,False,,,0,,T. Craig Free Throw 1 of 2 (3 PTS),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,Made,,,,,,3.0,,,,,,,,,,,,
504,PT10M08.00S,2023-01-05T01:57:59.4Z,4,REGULAR,substitution,out,[],1627814,,,1610612756,67,69,2023-01-05T01:58:04Z,5000000,False,,,0,,SUB out: D. Lee,[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT10M08.00S,2023-01-05T01:57:59.4Z,4,REGULAR,substitution,in,[],1629028,,,1610612756,67,69,2023-01-05T01:58:04Z,5010000,False,,,0,,SUB in: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT10M08.00S,2023-01-05T01:58:20.4Z,4,REGULAR,freethrow,2 of 2,[],1628470,,,1610612756,67,70,2023-01-05T01:58:20Z,5020000,False,,,0,,T. Craig Free Throw 2 of 2 (4 PTS),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,Made,,,,,,4.0,,,,,,,,,,,,
507,PT09M52.00S,2023-01-05T01:58:40.6Z,4,REGULAR,3pt,Jump Shot,[],1627747,79.05716162943496,91.66666666666666,1610612739,70,70,2023-01-05T01:58:44Z,5030000,False,208.0,144.0,1,right,C. LeVert 25' 3PT  (18 PTS) (C. Osman 1 AST),"[1627747, 1626224]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Right Center,25.35,Made,,,,,,18.0,C. Osman,1626224.0,1.0,,,,,,,,,
510,PT09M26.00S,2023-01-05T01:59:27.4Z,4,REGULAR,2pt,Jump Shot,[],1629013,18.084756898817346,80.3921568627451,1610612756,70,70,2023-01-05T01:59:32Z,5060000,False,-152.0,117.0,1,left,MISS L. Shamet 19' Jump Shot,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,Mid-Range,16-24 Left Center,19.21,Missed,,,,,,,,,,,,,,,,,,
511,PT09M23.00S,2023-01-05T01:59:30.4Z,4,REGULAR,rebound,offensive,[],1629028,,,1610612756,70,70,2023-01-05T01:59:32Z,5070000,False,,,0,,D. Ayton REBOUND (Off:1 Def:14),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Mid-Range,16-24 Left Center,,,510.0,15.0,14.0,1.0,,,,,,,,,,,,,,
512,PT09M21.00S,2023-01-05T01:59:33.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629028,6.521024967148489,50.73529411764706,1610612756,70,70,2023-01-05T01:59:45Z,5080000,False,-4.0,9.0,1,left,MISS D. Ayton Layup - blocked,"[1629028, 201567]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,0.95,Missed,,,,,,,,,,,,,,,,,Love,201567.0
513,PT09M21.00S,2023-01-05T01:59:33.1Z,4,REGULAR,block,,[],201567,,,1610612756,70,70,2023-01-05T01:59:36Z,5090000,False,,,0,,K. Love BLOCK (1 BLK),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
514,PT09M20.00S,2023-01-05T01:59:34.1Z,4,REGULAR,rebound,offensive,[],1629028,,,1610612756,70,70,2023-01-05T01:59:45Z,5100000,False,,,0,,D. Ayton REBOUND (Off:2 Def:14),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,512.0,16.0,14.0,2.0,,,,,,,,,,,,,,
563,PT09M20.00S,2023-01-05T01:59:53.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629028,6.750985545335084,51.470588235294116,1610612756,70,70,2023-01-05T02:12:50Z,5105000,False,-7.0,11.0,1,left,MISS D. Ayton putback Layup - blocked,"[1629028, 1627747]",1610612756.0,PHX,putback,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,1.33,Missed,,,,,,,,,,,,,,,,,LeVert,1627747.0
564,PT09M20.00S,2023-01-05T01:59:53.8Z,4,REGULAR,block,,[],1627747,,,1610612756,70,70,2023-01-05T02:12:20Z,5107500,False,,,0,,C. LeVert BLOCK (1 BLK),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
565,PT09M20.00S,2023-01-05T01:59:53.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612756,70,70,2023-01-05T02:12:33Z,5108750,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Restricted Area,0-8 Center,,,563.0,,,,,,,,,,,,,,,,,
515,PT09M20.00S,2023-01-05T02:00:14.5Z,4,REGULAR,substitution,out,[],203967,,,1610612756,70,70,2023-01-05T02:00:19Z,5110000,False,,,0,,SUB out: D. Saric,[203967],1610612756.0,PHX,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT09M20.00S,2023-01-05T02:00:14.5Z,4,REGULAR,substitution,in,[],1630688,,,1610612756,70,70,2023-01-05T02:00:19Z,5120000,False,,,0,,SUB in: I. Wainright,[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT09M19.00S,2023-01-05T02:00:36.6Z,4,REGULAR,jumpball,recovered,[],0,,,1610612756,70,70,2023-01-05T02:00:36Z,5130000,False,,,0,,Jump Ball D. Ayton vs. C. LeVert: Tip to Team (PHX),"[1629028, 1627747]",1610612756.0,PHX,heldball,Team (PHX),,,,Ayton,1629028.0,LeVert,1627747.0,,,,,,,,,,,,,,,,,,,,,,
