actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
353,PT10M16.00S,2022-10-30T23:22:39.8Z,3,REGULAR,turnover,backcourt,[],1628973,,,1610612752,64,63,2022-10-30T23:23:12Z,3450000,,,0,,J. Brunson backcourt TURNOVER (1 TO),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,202035.0,,,,,1.0,,,,
354,PT10M05.00S,2022-10-30T23:23:05.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628378,31.61957950065703,68.87254901960785,1610612739,64,63,2022-10-30T23:23:09Z,3460000,-94.0,245.0,1,left,MISS D. Mitchell 26' 3PT,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,26.23,Missed,,,,,,,,,,,,,,,,,,
355,PT10M02.00S,2022-10-30T23:23:08.2Z,3,REGULAR,rebound,defensive,[],1629628,,,1610612752,64,63,2022-10-30T23:23:09Z,3470000,,,0,,R. Barrett REBOUND (Off:1 Def:3),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Left Center,,,354.0,4.0,3.0,1.0,,,,,,,,,,,,,,
356,PT09M48.00S,2022-10-30T23:23:21.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629011,94.03745072273325,50.49019607843137,1610612752,64,65,2022-10-30T23:23:29Z,3480000,2.0,4.0,1,right,M. Robinson Layup (4 PTS) (J. Randle 3 AST),"[1629011, 203944]",1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,0.43,Made,,,,,4.0,J. Randle,203944.0,3.0,,,,,,,,,,
358,PT09M33.00S,2022-10-30T23:23:36.9Z,3,REGULAR,3pt,Jump Shot,[],1627747,29.77989487516426,73.0392156862745,1610612739,64,65,2022-10-30T23:23:42Z,3500000,-115.0,227.0,1,left,MISS C. LeVert 25' 3PT,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Left Center,25.49,Missed,,,,,,,,,,,,,,,,,,
359,PT09M29.00S,2022-10-30T23:23:40.9Z,3,REGULAR,rebound,offensive,[],1628386,,,1610612739,64,65,2022-10-30T23:23:42Z,3510000,,,0,,J. Allen REBOUND (Off:1 Def:6),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Left Center,,,358.0,7.0,6.0,1.0,,,,,,,,,,,,,,
360,PT09M26.00S,2022-10-30T23:23:45.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629731,5.206964520367937,98.0392156862745,1610612739,64,65,2022-10-30T23:23:50Z,3520000,-240.0,-4.0,1,left,MISS D. Wade 24' 3PT,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Left Corner 3,24+ Left,24.02,Missed,,,,,,,,,,,,,,,,,,
361,PT09M26.00S,2022-10-30T23:23:45.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612739,64,65,2022-10-30T23:23:50Z,3530000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Left Corner 3,24+ Left,,,360.0,,,,,,,,,,,,,,,,,
362,PT09M26.00S,2022-10-30T23:23:53.1Z,3,REGULAR,foul,personal,[],203095,,,1610612739,64,65,2022-10-30T23:24:10Z,3540000,,,0,,E. Fournier loose ball personal FOUL (1 PF),"[203095, 1630596]",1610612752.0,NYK,loose ball,,,Fournier,E. Fournier,,,,,Mid-Range,8-16 Right,,,,,,,,,,,202035.0,1.0,0.0,Mobley,1630596.0,,,,,
364,PT09M26.00S,2022-10-30T23:24:12.8Z,3,REGULAR,foul,technical,['1freethrow'],203095,,,1610612739,64,65,2022-10-30T23:24:20Z,3560000,,,0,,E. Fournier technical FOUL (1 Tech),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,Mid-Range,8-16 Left,,,,,,,,,,,202035.0,1.0,1.0,,,,,,,
365,PT09M26.00S,2022-10-30T23:24:21.0Z,3,REGULAR,freethrow,1 of 1,[],1627747,,,1610612739,65,65,2022-10-30T23:24:21Z,3570000,,,0,,C. LeVert technical Free Throw 1 of 1 (1 PTS),[1627747],1610612739.0,CLE,technical,,,LeVert,C. LeVert,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
366,PT09M18.00S,2022-10-30T23:24:38.2Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1627747,26.363337713534822,32.1078431372549,1610612739,65,65,2022-10-30T23:24:43Z,3580000,89.0,195.0,1,left,MISS C. LeVert 21' step back Shot,[1627747],1610612739.0,CLE,step back,,,LeVert,C. LeVert,,,,,Mid-Range,16-24 Right Center,21.48,Missed,,,,,,,,,,,,,,,,,,
367,PT09M16.00S,2022-10-30T23:24:40.2Z,3,REGULAR,rebound,defensive,[],1628973,,,1610612752,65,65,2022-10-30T23:24:43Z,3590000,,,0,,J. Brunson REBOUND (Off:0 Def:3),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Right Center,,,366.0,3.0,3.0,0.0,,,,,,,,,,,,,,
368,PT09M12.00S,2022-10-30T23:24:45.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628973,94.56307490144546,49.754901960784316,1610612752,65,67,2022-10-30T23:24:50Z,3600000,-1.0,-1.0,1,right,J. Brunson driving Layup (6 PTS),[1628973],1610612752.0,NYK,driving,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,0.18,Made,,,,,6.0,,,,,,,,,,,,,
369,PT09M10.00S,2022-10-30T23:24:52.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,65,67,2022-10-30T23:24:52Z,3610000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT08M49.00S,2022-10-30T23:28:08.3Z,3,REGULAR,3pt,Jump Shot,[],1629731,25.443495400788436,14.460784313725492,1610612739,65,67,2022-10-30T23:28:14Z,3620000,178.0,187.0,1,left,MISS D. Wade 25' 3PT,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Right Center,25.77,Missed,,,,,,,,,,,,,,,,,,
371,PT08M47.00S,2022-10-30T23:28:10.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612752,65,67,2022-10-30T23:28:14Z,3630000,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Right Center,,,370.0,,,,,,,,,,,,,,,,,
373,PT08M32.00S,2022-10-30T23:28:33.0Z,3,REGULAR,turnover,out-of-bounds,[],203944,,,1610612752,65,67,2022-10-30T23:28:39Z,3650000,,,0,,J. Randle bad pass out-of-bounds TURNOVER (2 TO),[203944],1610612752.0,NYK,bad pass,,,Randle,J. Randle,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,201245.0,,,,,2.0,,,,
375,PT08M23.00S,2022-10-30T23:28:47.8Z,3,REGULAR,turnover,bad pass,[],1627747,,,1610612739,65,67,2022-10-30T23:30:04Z,3670000,,,0,,C. LeVert bad pass TURNOVER (2 TO),"[1627747, 203095]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,2.0,Fournier,203095.0,,
376,PT08M23.00S,2022-10-30T23:28:47.8Z,3,REGULAR,steal,,[],203095,,,1610612752,65,67,2022-10-30T23:28:49Z,3680000,,,0,,E. Fournier STEAL (1 STL),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
377,PT08M19.00S,2022-10-30T23:28:52.1Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629628,94.30026281208936,50.245098039215684,1610612752,65,69,2022-10-30T23:30:26Z,3690000,1.0,1.0,1,right,R. Barrett running DUNK (13 PTS) (E. Fournier 1 AST),"[1629628, 203095]",1610612752.0,NYK,running,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,0.16,Made,,,,,13.0,E. Fournier,203095.0,1.0,,,,,,,,,,
379,PT08M00.00S,2022-10-30T23:29:10.8Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628386,9.674770039421814,43.38235294117647,1610612739,65,69,2022-10-30T23:29:15Z,3710000,33.0,38.0,1,left,MISS J. Allen bank Hook,[1628386],1610612739.0,CLE,bank,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,5.07,Missed,,,,,,,,,,,,,,,,,,
380,PT07M57.00S,2022-10-30T23:29:13.8Z,3,REGULAR,rebound,defensive,[],1628973,,,1610612752,65,69,2022-10-30T23:29:15Z,3720000,,,0,,J. Brunson REBOUND (Off:0 Def:4),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,,,379.0,4.0,4.0,0.0,,,,,,,,,,,,,,
381,PT07M54.00S,2022-10-30T23:29:16.8Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1628973,84.31340341655716,45.09803921568628,1610612752,65,71,2022-10-30T23:31:13Z,3730000,-25.0,95.0,1,right,J. Brunson 9' running pullup Jump Shot (8 PTS),[1628973],1610612752.0,NYK,running pullup,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,9.81,Made,,,,,8.0,,,,,,,,,,,,,
382,PT07M40.00S,2022-10-30T23:29:31.0Z,3,REGULAR,turnover,bad pass,[],1627747,,,1610612739,65,71,2022-10-30T23:29:34Z,3740000,,,0,,C. LeVert bad pass TURNOVER (3 TO),"[1627747, 1628973]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,3.0,Brunson,1628973.0,,
383,PT07M40.00S,2022-10-30T23:29:31.0Z,3,REGULAR,steal,,[],1628973,,,1610612752,65,71,2022-10-30T23:29:32Z,3750000,,,0,,J. Brunson STEAL (2 STL),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
384,PT07M37.00S,2022-10-30T23:29:35.2Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover', 'defensivegoaltending']",1628973,94.43166885676742,50.73529411764706,1610612752,65,73,2022-10-30T23:31:49Z,3760000,4.0,0.0,1,right,J. Brunson running reverse Layup (10 PTS),[1628973],1610612752.0,NYK,running reverse,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,0.37,Made,,,,,10.0,,,,,,,,,,,,,
385,PT07M37.00S,2022-10-30T23:29:42.0Z,3,REGULAR,violation,defensive goaltending,[],1630596,,,1610612752,65,73,2022-10-30T23:30:03Z,3770000,,,0,,E. Mobley defensive goaltending VIOLATION,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,202035.0,,,,,,,,,
386,PT07M23.00S,2022-10-30T23:30:03.0Z,3,REGULAR,3pt,Jump Shot,[],1628378,31.882391590013142,30.14705882352941,1610612739,68,73,2022-10-30T23:32:26Z,3780000,99.0,247.0,1,left,D. Mitchell 26' 3PT pullup (22 PTS),[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,26.64,Made,,,,,22.0,,,,,,,,,,,,,
387,PT07M09.00S,2022-10-30T23:30:17.4Z,3,REGULAR,turnover,bad pass,[],1629628,,,1610612752,68,73,2022-10-30T23:30:21Z,3790000,,,0,,R. Barrett bad pass TURNOVER (1 TO),"[1629628, 1630596]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,1.0,Mobley,1630596.0,,
388,PT07M09.00S,2022-10-30T23:30:17.4Z,3,REGULAR,steal,,[],1630596,,,1610612739,68,73,2022-10-30T23:30:19Z,3800000,,,0,,E. Mobley STEAL (1 STL),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
389,PT07M04.00S,2022-10-30T23:30:25.2Z,3,REGULAR,foul,personal,['2freethrow'],1629011,,,1610612739,68,73,2022-10-30T23:30:40Z,3810000,,,0,,M. Robinson shooting personal FOUL (4 PF) (Mobley 2 FT),"[1629011, 1630596]",1610612752.0,NYK,shooting,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201245.0,4.0,0.0,Mobley,1630596.0,,,,,
391,PT07M04.00S,2022-10-30T23:30:46.1Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630596,,,1610612739,69,73,2022-10-30T23:30:46Z,3830000,,,0,,E. Mobley Free Throw 1 of 2 (7 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
392,PT07M04.00S,2022-10-30T23:30:46.8Z,3,REGULAR,substitution,out,[],1627747,,,1610612739,69,73,2022-10-30T23:30:55Z,3840000,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT07M04.00S,2022-10-30T23:30:46.8Z,3,REGULAR,substitution,out,[],1629011,,,1610612739,69,73,2022-10-30T23:30:55Z,3850000,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT07M04.00S,2022-10-30T23:30:46.8Z,3,REGULAR,substitution,in,[],1626224,,,1610612739,69,73,2022-10-30T23:30:55Z,3860000,,,0,,SUB in: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT07M04.00S,2022-10-30T23:30:46.8Z,3,REGULAR,substitution,in,[],1628392,,,1610612739,69,73,2022-10-30T23:30:55Z,3870000,,,0,,SUB in: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT07M04.00S,2022-10-30T23:31:05.6Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1630596,,,1610612739,70,73,2022-10-30T23:31:05Z,3880000,,,0,,E. Mobley Free Throw 2 of 2 (8 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
397,PT06M51.00S,2022-10-30T23:31:20.3Z,3,REGULAR,3pt,Jump Shot,[],1628973,68.9388961892247,69.11764705882352,1610612752,70,73,2022-10-30T23:33:58Z,3890000,96.0,239.0,1,right,MISS J. Brunson 25' step back 3PT,[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,25.79,Missed,,,,,,,,,,,,,,,,,,
398,PT06M48.00S,2022-10-30T23:31:23.3Z,3,REGULAR,rebound,defensive,[],1629731,,,1610612739,70,73,2022-10-30T23:31:23Z,3900000,,,0,,D. Wade REBOUND (Off:0 Def:3),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Right Center,,,397.0,3.0,3.0,0.0,,,,,,,,,,,,,,
399,PT06M26.00S,2022-10-30T23:31:44.5Z,3,REGULAR,3pt,Jump Shot,[],1629731,34.11629434954008,45.09803921568628,1610612739,73,73,2022-10-30T23:34:24Z,3910000,25.0,268.0,1,left,D. Wade 26' 3PT pullup (16 PTS) (J. Allen 1 AST),"[1629731, 1628386]",1610612739.0,CLE,pullup,,,Wade,D. Wade,,,,,Above the Break 3,24+ Center,26.93,Made,,,,,16.0,J. Allen,1628386.0,1.0,,,,,,,,,,
404,PT06M09.00S,2022-10-30T23:32:53.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,73,73,2022-10-30T23:36:41Z,3960000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT06M09.00S,2022-10-30T23:35:38.6Z,3,REGULAR,foul,offensive,[],203944,,,1610612752,73,73,2022-10-30T23:36:41Z,3990000,,,0,,J. Randle offensive FOUL (2 PF),"[203944, 1628386]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202035.0,2.0,0.0,Allen,1628386.0,,,,,
410,PT06M09.00S,2022-10-30T23:35:38.6Z,3,REGULAR,turnover,offensive foul,[],203944,,,1610612752,73,73,2022-10-30T23:35:38Z,4010000,,,0,,J. Randle offensive foul TURNOVER (3 TO),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202035.0,,,,,3.0,,,,
434,PT06M01.00S,2022-10-30T23:36:05.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630596,5.436925098554539,98.03921568627452,1610612739,73,73,2022-10-30T23:39:38Z,4015000,-240.0,-1.0,1,left,MISS E. Mobley 24' 3PT,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Left Corner 3,24+ Left,24.02,Missed,,,,,,,,,,,,,,,,,,
435,PT06M00.00S,2022-10-30T23:36:06.1Z,3,REGULAR,rebound,offensive,[],1629731,,,1610612739,73,73,2022-10-30T23:39:38Z,4017500,,,0,,D. Wade REBOUND (Off:1 Def:3),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Left Corner 3,24+ Left,,,434.0,4.0,3.0,1.0,,,,,,,,,,,,,,
450,PT05M56.00S,2022-10-30T23:36:18.4Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1626224,32.11235216819975,34.55882352941177,1610612739,73,73,2022-10-30T23:40:40Z,4018750,77.0,249.0,1,left,MISS C. Osman 26' 3PT,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,Above the Break 3,24+ Center,26.11,Missed,,,,,,,,,,,,,,,,,,
451,PT05M56.00S,2022-10-30T23:36:18.4Z,3,REGULAR,rebound,offensive,[],1628386,,,1610612739,73,73,2022-10-30T23:40:40Z,4019375,,,0,,J. Allen REBOUND (Off:2 Def:6),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Center,,,450.0,8.0,6.0,2.0,,,,,,,,,,,,,,
411,PT05M50.00S,2022-10-30T23:36:31.7Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628386,11.908672798948752,63.23529411764706,1610612739,73,73,2022-10-30T23:41:03Z,4020000,-66.0,59.0,1,left,MISS J. Allen 8' Hook,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),8-16 Left,8.89,Missed,,,,,,,,,,,,,,,,,,
412,PT05M46.00S,2022-10-30T23:36:35.7Z,3,REGULAR,rebound,defensive,[],1628392,,,1610612752,73,73,2022-10-30T23:41:03Z,4030000,,,0,,I. Hartenstein REBOUND (Off:2 Def:2),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Left,,,411.0,4.0,2.0,2.0,,,,,,,,,,,,,,
413,PT05M37.00S,2022-10-30T23:36:37.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,93.64323258869908,50.98039215686274,1610612752,73,75,2022-10-30T23:42:57Z,4040000,5.0,7.0,1,right,J. Brunson reverse Layup (12 PTS) (R. Barrett 2 AST),"[1628973, 1629628]",1610612752.0,NYK,reverse,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,0.88,Made,,,,,12.0,R. Barrett,1629628.0,2.0,,,,,,,,,,
415,PT05M20.00S,2022-10-30T23:36:53.8Z,3,REGULAR,3pt,Jump Shot,[],1626224,29.911300919842315,74.50980392156863,1610612739,73,75,2022-10-30T23:36:58Z,4060000,-123.0,229.0,1,left,MISS C. Osman 25' 3PT,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,Above the Break 3,24+ Left Center,25.94,Missed,,,,,,,,,,,,,,,,,,
416,PT05M18.00S,2022-10-30T23:36:55.8Z,3,REGULAR,rebound,defensive,[],1628392,,,1610612752,73,75,2022-10-30T23:36:58Z,4070000,,,0,,I. Hartenstein REBOUND (Off:2 Def:3),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Left Center,,,415.0,5.0,3.0,2.0,,,,,,,,,,,,,,
417,PT05M11.00S,2022-10-30T23:37:03.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628392,81.15965834428384,62.5,1610612752,73,77,2022-10-30T23:43:23Z,4080000,62.0,125.0,1,right,I. Hartenstein 13' floating Jump Shot (10 PTS) (J. Randle 4 AST),"[1628392, 203944]",1610612752.0,NYK,floating,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Center,13.94,Made,,,,,10.0,J. Randle,203944.0,4.0,,,,,,,,,,
419,PT04M49.00S,2022-10-30T23:37:25.0Z,3,REGULAR,turnover,lost ball,[],1628386,,,1610612739,73,77,2022-10-30T23:37:29Z,4100000,,,0,,J. Allen lost ball TURNOVER (1 TO),"[1628386, 203944]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,1.0,Randle,203944.0,,
420,PT04M49.00S,2022-10-30T23:37:25.0Z,3,REGULAR,steal,,[],203944,,,1610612752,73,77,2022-10-30T23:37:27Z,4110000,,,0,,J. Randle STEAL (2 STL),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
421,PT04M43.00S,2022-10-30T23:37:31.5Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629628,79.58278580814718,93.13725490196079,1610612752,73,77,2022-10-30T23:44:27Z,4120000,216.0,139.0,1,right,MISS R. Barrett 25' running pullup 3PT,[1629628],1610612752.0,NYK,running pullup,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,25.68,Missed,,,,,,,,,,,,,,,,,,
422,PT04M40.00S,2022-10-30T23:37:34.5Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612739,73,77,2022-10-30T23:37:34Z,4130000,,,0,,J. Allen REBOUND (Off:2 Def:7),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Right Center,,,421.0,9.0,7.0,2.0,,,,,,,,,,,,,,
423,PT04M30.00S,2022-10-30T23:37:44.5Z,3,REGULAR,3pt,Jump Shot,[],1628378,23.73521681997372,89.95098039215686,1610612739,73,77,2022-10-30T23:37:47Z,4140000,-200.0,171.0,1,left,MISS D. Mitchell 26' 3PT,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,26.27,Missed,,,,,,,,,,,,,,,,,,
424,PT04M28.00S,2022-10-30T23:37:46.5Z,3,REGULAR,rebound,defensive,[],1628392,,,1610612752,73,77,2022-10-30T23:37:47Z,4150000,,,0,,I. Hartenstein REBOUND (Off:2 Def:4),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Left Center,,,423.0,6.0,4.0,2.0,,,,,,,,,,,,,,
425,PT04M20.00S,2022-10-30T23:37:53.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203944,93.77463863337714,51.470588235294116,1610612752,73,77,2022-10-30T23:37:59Z,4160000,7.0,6.0,1,right,MISS J. Randle driving Layup,[203944],1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,0.95,Missed,,,,,,,,,,,,,,,,,,
426,PT04M16.00S,2022-10-30T23:37:58.5Z,3,REGULAR,rebound,offensive,[],1628392,,,1610612752,73,77,2022-10-30T23:37:58Z,4170000,,,0,,I. Hartenstein REBOUND (Off:3 Def:4),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,425.0,7.0,4.0,3.0,,,,,,,,,,,,,,
427,PT04M16.00S,2022-10-30T23:37:58.5Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628392,94.40999984741211,50.0,1610612752,73,77,2022-10-30T23:38:00Z,4180000,0.0,0.0,1,right,MISS I. Hartenstein tip Layup,[1628392],1610612752.0,NYK,tip,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
428,PT04M16.00S,2022-10-30T23:37:58.5Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612739,73,77,2022-10-30T23:38:00Z,4190000,,,0,,J. Allen REBOUND (Off:2 Def:8),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,427.0,10.0,8.0,2.0,,,,,,,,,,,,,,
429,PT04M14.00S,2022-10-30T23:38:01.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629731,20.844283837056505,6.862745098039216,1610612739,76,77,2022-10-30T23:46:03Z,4200000,216.0,143.0,1,left,D. Wade 25' 3PT running (19 PTS) (D. Mitchell 7 AST),"[1629731, 1628378]",1610612739.0,CLE,running,,,Wade,D. Wade,,,,,Above the Break 3,24+ Right Center,25.9,Made,,,,,19.0,D. Mitchell,1628378.0,7.0,,,,,,,,,,
431,PT04M04.00S,2022-10-30T23:38:13.3Z,3,REGULAR,foul,personal,[],1626224,,,1610612752,76,77,2022-10-30T23:38:21Z,4220000,,,0,,C. Osman personal FOUL (2 PF),"[1626224, 1628973]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,201245.0,2.0,0.0,Brunson,1628973.0,,,,,
436,PT04M04.00S,2022-10-30T23:39:27.2Z,3,REGULAR,substitution,out,[],1628386,,,1610612752,76,77,2022-10-30T23:39:43Z,4250000,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT04M04.00S,2022-10-30T23:39:27.2Z,3,REGULAR,substitution,out,[],1629731,,,1610612752,76,77,2022-10-30T23:39:43Z,4260000,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT04M04.00S,2022-10-30T23:39:27.2Z,3,REGULAR,substitution,out,[],1628378,,,1610612752,76,77,2022-10-30T23:39:43Z,4270000,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT04M04.00S,2022-10-30T23:39:27.2Z,3,REGULAR,substitution,in,[],203526,,,1610612752,76,77,2022-10-30T23:39:43Z,4280000,,,0,,SUB in: R. Neto,[203526],1610612739.0,CLE,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,,
