actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
354,PT08M23.00S,2023-02-09T01:22:49.8Z,3,REGULAR,3pt,Jump Shot,[],1630171,84.05059132720105,97.79411764705883,1610612739,57,46,2023-02-09T01:22:55Z,3440000,False,239.0,97.0,1,right,MISS I. Okoro 25' step back 3PT,[1630171],1610612739.0,CLE,step back,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Right Center,25.81,Missed,,,,,,,,,,,,,,,,,,
355,PT08M20.00S,2023-02-09T01:22:52.8Z,3,REGULAR,rebound,defensive,[],1630191,,,1610612765,57,46,2023-02-09T01:22:55Z,3450000,False,,,0,,I. Stewart REBOUND (Off:2 Def:5),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,354.0,7.0,5.0,2.0,,,,,,
356,PT08M06.00S,2023-02-09T01:23:06.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630191,11.645860709592641,44.85294117647059,1610612765,57,46,2023-02-09T01:23:10Z,3460000,False,26.0,57.0,1,left,MISS I. Stewart 6' bank Hook,[1630191],1610612765.0,DET,bank,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,6.25,Missed,,,,,,,,,,,,,,,,,,
357,PT08M04.00S,2023-02-09T01:23:08.3Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,57,46,2023-02-09T01:23:10Z,3470000,False,,,0,,E. Mobley REBOUND (Off:2 Def:4),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,356.0,6.0,4.0,2.0,,,,,,
358,PT07M54.00S,2023-02-09T01:23:18.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,87.99277266754271,50.0,1610612739,57,46,2023-02-09T01:23:24Z,3480000,False,0.0,60.0,1,right,MISS C. LeVert 6' driving floating Shot,[1627747],1610612739.0,CLE,driving floating,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),0-8 Center,6.04,Missed,,,,,,,,,,,,,,,,,,
359,PT07M50.00S,2023-02-09T01:23:22.5Z,3,REGULAR,rebound,defensive,[],1631105,,,1610612765,57,46,2023-02-09T01:23:24Z,3490000,False,,,0,,J. Duren REBOUND (Off:2 Def:4),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,358.0,6.0,4.0,2.0,,,,,,
360,PT07M42.00S,2023-02-09T01:23:32.8Z,3,REGULAR,foul,personal,['2freethrow'],1627747,,,1610612765,57,46,2023-02-09T01:23:58Z,3500000,False,,,0,,C. LeVert shooting personal FOUL (2 PF) (Duren 2 FT),"[1627747, 1631105]",1610612739.0,CLE,shooting,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2715.0,,,,,,,,2.0,0.0,Duren,1631105.0,,
362,PT07M42.00S,2023-02-09T01:24:10.2Z,3,REGULAR,freethrow,1 of 2,[],1631105,,,1610612765,57,47,2023-02-09T01:24:10Z,3520000,False,,,0,,J. Duren Free Throw 1 of 2 (9 PTS),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
363,PT07M42.00S,2023-02-09T01:24:38.6Z,3,REGULAR,freethrow,2 of 2,[],1631105,,,1610612765,57,48,2023-02-09T01:24:38Z,3530000,False,,,0,,J. Duren Free Throw 2 of 2 (10 PTS),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
364,PT07M24.00S,2023-02-09T01:25:00.4Z,3,REGULAR,turnover,lost ball,[],1630596,,,1610612739,57,48,2023-02-09T01:25:07Z,3540000,False,,,0,,E. Mobley lost ball TURNOVER (3 TO),"[1630596, 1631093]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,8-16 Left,,,,,,,,3.0,,,,,,,,,,,Ivey,1631093.0
365,PT07M24.00S,2023-02-09T01:25:00.4Z,3,REGULAR,steal,,[],1631093,,,1610612765,57,48,2023-02-09T01:25:07Z,3550000,False,,,0,,J. Ivey STEAL (1 STL),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
366,PT07M22.00S,2023-02-09T01:25:06.8Z,3,REGULAR,foul,personal,[],203526,,,1610612765,57,48,2023-02-09T01:25:25Z,3560000,False,,,0,,R. Neto personal FOUL (3 PF),"[203526, 1631093]",1610612739.0,CLE,,,,Neto,R. Neto,,,,,Above the Break 3,24+ Left Center,,,,,,,2715.0,,,,,,,,3.0,0.0,Ivey,1631093.0,,
368,PT07M22.00S,2023-02-09T01:25:19.3Z,3,REGULAR,foul,technical,['1freethrow'],1631093,,,1610612765,57,48,2023-02-09T01:25:26Z,3580000,False,,,0,,J. Ivey technical FOUL (1 Tech),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,2715.0,,,,,,,,1.0,1.0,,,,
369,PT07M22.00S,2023-02-09T01:25:32.1Z,3,REGULAR,freethrow,1 of 1,[],1627747,,,1610612765,58,48,2023-02-09T01:25:32Z,3590000,False,,,0,,C. LeVert technical Free Throw 1 of 1 (3 PTS),[1627747],1610612739.0,CLE,technical,,,LeVert,C. LeVert,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
370,PT07M05.00S,2023-02-09T01:26:05.1Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],202711,21.23850197109067,36.029411764705884,1610612765,58,48,2023-02-09T01:26:09Z,3600000,False,70.0,147.0,1,left,MISS B. Bogdanovic 16' fadeaway Shot,[202711],1610612765.0,DET,fadeaway,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,16-24 Right Center,16.29,Missed,,,,,,,,,,,,,,,,,,
371,PT07M02.00S,2023-02-09T01:26:08.1Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,58,48,2023-02-09T01:26:09Z,3610000,False,,,0,,E. Mobley REBOUND (Off:2 Def:5),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,370.0,7.0,5.0,2.0,,,,,,
372,PT06M57.00S,2023-02-09T01:26:13.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627747,94.43166885676742,49.26470588235294,1610612739,60,48,2023-02-09T01:26:21Z,3620000,False,-4.0,0.0,1,right,C. LeVert driving Layup (5 PTS) (R. Neto 7 AST),"[1627747, 203526]",1610612739.0,CLE,driving,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,0.37,Made,5.0,R. Neto,203526.0,7.0,,,,,,,,,,,,,,
374,PT06M42.00S,2023-02-09T01:26:28.0Z,3,REGULAR,3pt,Jump Shot,[],1630191,5.206964520367937,98.77450980392157,1610612765,60,51,2023-02-09T01:26:32Z,3640000,False,-244.0,-4.0,1,left,I. Stewart 24' 3PT  (9 PTS) (B. Bogdanovic 1 AST),"[1630191, 202711]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Left Corner 3,24+ Left,24.39,Made,9.0,B. Bogdanovic,202711.0,1.0,,,,,,,,,,,,,,
376,PT06M28.00S,2023-02-09T01:26:45.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,94.43166885676742,50.98039215686274,1610612739,60,51,2023-02-09T01:28:52Z,3660000,False,5.0,0.0,1,right,MISS C. LeVert driving Layup,[1627747],1610612739.0,CLE,driving,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,0.49,Missed,,,,,,,,,,,,,,,,,,
377,PT06M25.00S,2023-02-09T01:26:48.8Z,3,REGULAR,rebound,offensive,[],1628386,,,1610612739,60,51,2023-02-09T01:33:25Z,3670000,False,,,0,,J. Allen REBOUND (Off:8 Def:3),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,376.0,11.0,3.0,8.0,,,,,,
380,PT06M21.00S,2023-02-09T01:26:54.5Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1628386,93.24901445466492,50.98039215686274,1610612739,62,51,2023-02-09T01:31:14Z,3675000,False,5.0,11.0,1,right,J. Allen Hook (18 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,1.2,Made,18.0,,,,,,,,,,,,,,,,,
381,PT06M20.00S,2023-02-09T01:26:58.9Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612765,62,51,2023-02-09T01:33:19Z,3710000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,2715.0,,,,,,,,,,,,,
382,PT06M15.00S,2023-02-09T01:27:12.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,62,51,2023-02-09T01:33:19Z,3720000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT06M15.00S,2023-02-09T01:28:50.6Z,3,REGULAR,substitution,out,[],1630171,,,1610612765,62,51,2023-02-09T01:33:19Z,3740000,False,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT06M15.00S,2023-02-09T01:28:50.6Z,3,REGULAR,substitution,out,[],1631093,,,1610612765,62,51,2023-02-09T01:33:19Z,3750000,False,,,0,,SUB out: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT06M15.00S,2023-02-09T01:28:50.6Z,3,REGULAR,substitution,out,[],1630191,,,1610612765,62,51,2023-02-09T01:33:19Z,3760000,False,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT06M15.00S,2023-02-09T01:28:50.6Z,3,REGULAR,substitution,in,[],1626224,,,1610612765,62,51,2023-02-09T01:33:19Z,3770000,False,,,0,,SUB in: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT06M15.00S,2023-02-09T01:28:50.6Z,3,REGULAR,substitution,in,[],202692,,,1610612765,62,51,2023-02-09T01:33:19Z,3780000,False,,,0,,SUB in: A. Burks,[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT06M15.00S,2023-02-09T01:28:50.6Z,3,REGULAR,substitution,in,[],1630180,,,1610612765,62,51,2023-02-09T01:33:19Z,3790000,False,,,0,,SUB in: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT06M03.00S,2023-02-09T01:30:19.5Z,3,REGULAR,3pt,Jump Shot,[],1630165,28.07161629434954,77.94117647058823,1610612765,62,54,2023-02-09T01:30:24Z,3800000,False,-140.0,211.0,1,left,K. Hayes 25' 3PT  (7 PTS) (B. Bogdanovic 2 AST),"[1630165, 202711]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Left Center,25.34,Made,7.0,B. Bogdanovic,202711.0,2.0,,,,,,,,,,,,,,
392,PT05M39.00S,2023-02-09T01:30:46.1Z,3,REGULAR,foul,personal,[],1630165,,,1610612739,62,54,2023-02-09T01:30:54Z,3820000,False,,,0,,K. Hayes personal FOUL (3 PF),"[1630165, 203526]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Mid-Range,16-24 Right Center,,,,,,,2715.0,,,,,,,,3.0,0.0,Neto,203526.0,,
394,PT05M39.00S,2023-02-09T01:30:56.3Z,3,REGULAR,substitution,out,[],203526,,,1610612739,62,54,2023-02-09T01:31:01Z,3840000,False,,,0,,SUB out: R. Neto,[203526],1610612739.0,CLE,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT05M39.00S,2023-02-09T01:30:56.3Z,3,REGULAR,substitution,in,[],201937,,,1610612739,62,54,2023-02-09T01:31:01Z,3850000,False,,,0,,SUB in: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT05M33.00S,2023-02-09T01:31:15.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626224,90.3580814717477,52.450980392156865,1610612739,62,54,2023-02-09T01:31:20Z,3860000,False,12.0,38.0,1,right,MISS C. Osman driving floating Shot - blocked,"[1626224, 1631105]",1610612739.0,CLE,driving floating,,,Osman,C. Osman,,,,,Restricted Area,0-8 Center,4.0,Missed,,,,,,,Duren,1631105.0,,,,,,,,,,
397,PT05M33.00S,2023-02-09T01:31:15.5Z,3,REGULAR,block,,[],1631105,,,1610612739,62,54,2023-02-09T01:31:18Z,3870000,False,,,0,,J. Duren BLOCK (3 BLK),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
398,PT05M29.00S,2023-02-09T01:31:19.5Z,3,REGULAR,rebound,offensive,[],1630596,,,1610612739,62,54,2023-02-09T01:31:20Z,3880000,False,,,0,,E. Mobley REBOUND (Off:3 Def:5),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,396.0,8.0,5.0,3.0,,,,,,
399,PT05M24.00S,2023-02-09T01:31:25.6Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1628386,77.0203679369251,31.763174019607842,1610612739,62,54,2023-02-09T01:31:45Z,3890000,False,-91.0,164.0,1,right,MISS J. Allen 18' Jump Shot,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,16-24 Left Center,18.72,Missed,,,,,,,,,,,,,,,,,,
400,PT05M24.00S,2023-02-09T01:31:25.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612739,62,54,2023-02-09T01:31:45Z,3900000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,399.0,,,,,,,,,
401,PT05M23.00S,2023-02-09T01:31:36.2Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612739,62,54,2023-02-09T01:31:51Z,3910000,False,,,0,,CLE shot clock Team TURNOVER,[],1610612739.0,CLE,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627961.0,,,,,,,,,,,,,
402,PT05M08.00S,2023-02-09T01:31:52.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631105,6.652431011826544,50.245098039215684,1610612765,62,56,2023-02-09T01:32:01Z,3920000,False,-1.0,10.0,1,left,J. Duren reverse Layup (12 PTS) (B. Bogdanovic 3 AST),"[1631105, 202711]",1610612765.0,DET,reverse,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,1.01,Made,12.0,B. Bogdanovic,202711.0,3.0,,,,,,,,,,,,,,
404,PT04M53.00S,2023-02-09T01:32:09.4Z,3,REGULAR,foul,offensive,[],1627747,,,1610612739,62,56,2023-02-09T01:32:17Z,3940000,False,,,0,,C. LeVert offensive FOUL (3 PF),"[1627747, 202692]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,,,,,1627961.0,,,,,,,,3.0,0.0,Burks,202692.0,,
406,PT04M53.00S,2023-02-09T01:32:09.4Z,3,REGULAR,turnover,offensive foul,[],1627747,,,1610612739,62,56,2023-02-09T01:32:09Z,3960000,False,,,0,,C. LeVert offensive foul TURNOVER (2 TO),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,,,,,1627961.0,2.0,,,,,,,,,,,,
407,PT04M53.00S,2023-02-09T01:32:18.6Z,3,REGULAR,substitution,out,[],1630596,,,1610612765,62,56,2023-02-09T01:32:26Z,3970000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT04M53.00S,2023-02-09T01:32:18.6Z,3,REGULAR,substitution,in,[],1629731,,,1610612765,62,56,2023-02-09T01:32:26Z,3980000,False,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT04M42.00S,2023-02-09T01:32:40.8Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",202692,11.514454664914586,40.44117647058824,1610612765,62,56,2023-02-09T01:38:08Z,3990000,False,48.0,56.0,1,left,MISS A. Burks 7' bank Hook,[202692],1610612765.0,DET,bank,,,Burks,A. Burks,,,,,In The Paint (Non-RA),0-8 Center,7.34,Missed,,,,,,,,,,,,,,,,,,
410,PT04M39.00S,2023-02-09T01:32:43.8Z,3,REGULAR,rebound,defensive,[],201937,,,1610612739,62,56,2023-02-09T01:36:31Z,4000000,False,,,0,,R. Rubio REBOUND (Off:0 Def:1),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,409.0,1.0,1.0,0.0,,,,,,
411,PT04M34.00S,2023-02-09T01:32:48.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1626224,75.50919842312747,85.5392156862745,1610612739,62,56,2023-02-09T01:32:55Z,4010000,False,178.0,178.0,1,right,MISS C. Osman 25' 3PT,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,Above the Break 3,24+ Right Center,25.13,Missed,,,,,,,,,,,,,,,,,,
412,PT04M32.00S,2023-02-09T01:32:50.4Z,3,REGULAR,rebound,defensive,[],1630180,,,1610612765,62,56,2023-02-09T01:32:55Z,4020000,False,,,0,,S. Bey REBOUND (Off:0 Def:3),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,411.0,3.0,3.0,0.0,,,,,,
413,PT04M24.00S,2023-02-09T01:33:01.8Z,3,REGULAR,foul,personal,['2freethrow'],201937,,,1610612765,62,56,2023-02-09T01:33:15Z,4030000,False,,,0,,R. Rubio shooting personal FOUL (1 PF) (Bogdanovic 2 FT),"[201937, 202711]",1610612739.0,CLE,shooting,,,Rubio,R. Rubio,,,,,Mid-Range,0-8 Center,,,,,,,1627961.0,,,,,,,,1.0,0.0,Bogdanovic,202711.0,,
415,PT04M24.00S,2023-02-09T01:33:24.0Z,3,REGULAR,freethrow,1 of 2,[],202711,,,1610612765,62,57,2023-02-09T01:33:24Z,4050000,False,,,0,,B. Bogdanovic Free Throw 1 of 2 (11 PTS),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
416,PT04M24.00S,2023-02-09T01:33:40.0Z,3,REGULAR,freethrow,2 of 2,[],202711,,,1610612765,62,58,2023-02-09T01:33:40Z,4060000,False,,,0,,B. Bogdanovic Free Throw 2 of 2 (12 PTS),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
417,PT04M09.00S,2023-02-09T01:33:57.9Z,3,REGULAR,3pt,Jump Shot,[],1627747,66.70499342969777,50.73529411764706,1610612739,62,58,2023-02-09T01:34:05Z,4070000,False,4.0,260.0,1,right,MISS C. LeVert 26' 3PT,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Center,26.05,Missed,,,,,,,,,,,,,,,,,,
418,PT04M06.00S,2023-02-09T01:34:00.9Z,3,REGULAR,rebound,defensive,[],202711,,,1610612765,62,58,2023-02-09T01:36:44Z,4080000,False,,,0,,B. Bogdanovic REBOUND (Off:0 Def:2),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Center,,,,,,,,,,,417.0,2.0,2.0,0.0,,,,,,
419,PT04M02.00S,2023-02-09T01:34:09.6Z,3,REGULAR,foul,personal,['2freethrow'],1629731,,,1610612765,62,58,2023-02-09T01:37:07Z,4090000,False,,,0,,D. Wade shooting personal FOUL (1 PF) (Burks 2 FT),"[1629731, 202692]",1610612739.0,CLE,shooting,,,Wade,D. Wade,,,,,Restricted Area,0-8 Center,,,,,,,1627961.0,,,,,,,,1.0,0.0,Burks,202692.0,,
421,PT04M02.00S,2023-02-09T01:34:40.2Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],202692,,,1610612765,62,59,2023-02-09T01:44:11Z,4110000,False,,,0,,A. Burks Free Throw 1 of 2 (3 PTS),[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
424,PT04M02.00S,2023-02-09T01:34:40.2Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],202692,,,1610612765,62,60,2023-02-09T01:44:11Z,4115000,False,,,0,,A. Burks Free Throw 2 of 2 (4 PTS),[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
422,PT04M02.00S,2023-02-09T01:34:42.4Z,3,REGULAR,substitution,out,[],1627747,,,1610612739,62,60,2023-02-09T01:44:11Z,4120000,False,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT04M02.00S,2023-02-09T01:34:42.4Z,3,REGULAR,substitution,in,[],203526,,,1610612739,62,60,2023-02-09T01:44:11Z,4130000,False,,,0,,SUB in: R. Neto,[203526],1610612739.0,CLE,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT03M39.00S,2023-02-09T01:35:47.5Z,3,REGULAR,jumpball,recovered,[],201937,,,1610612739,62,60,2023-02-09T01:44:11Z,4135000,False,,,0,,Jump Ball J. Allen vs. S. Bey: Tip to R. Rubio,"[201937, 1628386, 1630180]",1610612739.0,CLE,heldball,R. Rubio,201937.0,Rubio,R. Rubio,Allen,1628386.0,Bey,1630180.0,,,,,,,,,,,,,,,,,,,,,,
428,PT03M35.00S,2023-02-09T01:35:49.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626224,92.9862023653088,53.67647058823529,1610612739,64,60,2023-02-09T01:35:55Z,4150000,False,18.0,13.0,1,right,C. Osman driving floating bank Jump Shot (2 PTS) (R. Rubio 3 AST),"[1626224, 201937]",1610612739.0,CLE,driving floating bank,,,Osman,C. Osman,,,,,Restricted Area,0-8 Center,2.28,Made,2.0,R. Rubio,201937.0,3.0,,,,,,,,,,,,,,
430,PT03M27.00S,2023-02-09T01:36:01.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629731,,,1610612765,64,60,2023-02-09T01:36:10Z,4170000,False,,,0,,D. Wade personal FOUL (2 PF) (Bogdanovic 2 FT),"[1629731, 202711]",1610612739.0,CLE,,,,Wade,D. Wade,,,,,Mid-Range,16-24 Left Center,,,,,,,1627961.0,,,,,,,,2.0,0.0,Bogdanovic,202711.0,,
432,PT03M27.00S,2023-02-09T01:36:30.9Z,3,REGULAR,freethrow,1 of 2,[],202711,,,1610612765,64,61,2023-02-09T01:37:26Z,4190000,False,,,0,,B. Bogdanovic Free Throw 1 of 2 (13 PTS),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
433,PT03M27.00S,2023-02-09T01:36:47.3Z,3,REGULAR,substitution,out,[],1630165,,,1610612765,64,61,2023-02-09T01:37:01Z,4200000,False,,,0,,SUB out: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT03M27.00S,2023-02-09T01:36:47.3Z,3,REGULAR,substitution,in,[],202709,,,1610612765,64,61,2023-02-09T01:37:01Z,4210000,False,,,0,,SUB in: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT03M27.00S,2023-02-09T01:36:30.9Z,3,REGULAR,freethrow,2 of 2,[],202711,,,1610612765,64,61,2023-02-09T01:37:26Z,4220000,False,,,0,,MISS B. Bogdanovic Free Throw 2 of 2,[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
436,PT03M24.00S,2023-02-09T01:36:33.9Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612739,64,61,2023-02-09T01:37:26Z,4230000,False,,,0,,J. Allen REBOUND (Off:8 Def:4),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,435.0,12.0,4.0,8.0,,,,,,
437,PT03M14.00S,2023-02-09T01:37:26.0Z,3,REGULAR,2pt,Jump Shot,[],201937,89.70105124835742,26.715686274509803,1610612739,66,61,2023-02-09T01:37:40Z,4240000,False,-116.0,44.0,1,right,R. Rubio 12' fadeaway bank Jump Shot (6 PTS),[201937],1610612739.0,CLE,fadeaway bank,,,Rubio,R. Rubio,,,,,Mid-Range,8-16 Left,12.45,Made,6.0,,,,,,,,,,,,,,,,,
438,PT03M01.00S,2023-02-09T01:37:39.2Z,3,REGULAR,3pt,Jump Shot,[],1630180,27.283180026281208,81.12745098039215,1610612765,66,61,2023-02-09T01:37:43Z,4250000,False,-156.0,204.0,1,left,MISS S. Bey 25' 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,25.66,Missed,,,,,,,,,,,,,,,,,,
439,PT02M58.00S,2023-02-09T01:37:42.2Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612739,66,61,2023-02-09T01:37:43Z,4260000,False,,,0,,J. Allen REBOUND (Off:8 Def:5),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,438.0,13.0,5.0,8.0,,,,,,
440,PT02M55.00S,2023-02-09T01:37:45.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626224,94.03745072273325,50.0,1610612739,68,61,2023-02-09T01:37:54Z,4270000,False,0.0,4.0,1,right,C. Osman running Layup (4 PTS) (J. Allen 1 AST),"[1626224, 1628386]",1610612739.0,CLE,running,,,Osman,C. Osman,,,,,Restricted Area,0-8 Center,0.35,Made,4.0,J. Allen,1628386.0,1.0,,,,,,,,,,,,,,
442,PT02M39.00S,2023-02-09T01:38:04.1Z,3,REGULAR,3pt,Jump Shot,[],202692,21.895532194480946,7.107843137254902,1610612765,68,61,2023-02-09T01:46:52Z,4290000,False,214.0,153.0,1,left,MISS A. Burks 26' 3PT,[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,Above the Break 3,24+ Right Center,26.36,Missed,,,,,,,,,,,,,,,,,,
