actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
581,PT08M56.00S,2022-11-14T01:06:01.8Z,4,REGULAR,substitution,in,[],1630183,,,1610612739,88,106,2022-11-14T01:06:06Z,5660000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT08M56.00S,2022-11-14T01:06:10.4Z,4,REGULAR,substitution,out,[],1629162,,,1610612739,88,106,2022-11-14T01:06:17Z,5670000,False,,,0,,SUB out: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT08M56.00S,2022-11-14T01:06:10.4Z,4,REGULAR,substitution,in,[],1626156,,,1610612739,88,106,2022-11-14T01:06:17Z,5680000,False,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT08M56.00S,2022-11-14T01:06:32.2Z,4,REGULAR,freethrow,1 of 1,[],1626224,,,1610612739,88,106,2022-11-14T01:06:34Z,5690000,False,,,0,,MISS C. Osman Free Throw 1 of 1,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
585,PT08M54.00S,2022-11-14T01:06:34.2Z,4,REGULAR,rebound,defensive,[],1626157,,,1610612750,88,106,2022-11-14T01:06:34Z,5700000,False,,,0,,K. Towns REBOUND (Off:1 Def:9),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,584.0,10.0,9.0,1.0,,,,,,,,,,,,,
586,PT08M34.00S,2022-11-14T01:06:53.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203497,94.56307490144546,51.470588235294116,1610612750,88,106,2022-11-14T01:07:02Z,5710000,False,7.0,-1.0,1,right,MISS R. Gobert reverse Layup,[203497],1610612750.0,MIN,reverse,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,0.75,Missed,,,,,,,,,,,,,,,,,,
587,PT08M31.00S,2022-11-14T01:06:56.4Z,4,REGULAR,rebound,offensive,[],1626157,,,1610612750,88,106,2022-11-14T01:07:02Z,5720000,False,,,0,,K. Towns REBOUND (Off:2 Def:9),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,586.0,11.0,9.0,2.0,,,,,,,,,,,,,
588,PT08M28.00S,2022-11-14T01:07:00.6Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630183,88.51839684625493,50.245098039215684,1610612750,88,106,2022-11-14T01:18:45Z,5730000,False,1.0,55.0,1,right,MISS J. McDaniels driving floating Shot,[1630183],1610612750.0,MIN,driving floating,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,5.54,Missed,,,,,,,,,,,,,,,,,,
589,PT08M27.00S,2022-11-14T01:07:01.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612739,88,106,2022-11-14T01:18:45Z,5740000,False,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,588.0,,,,,,,,,,,,,,,,
591,PT08M27.00S,2022-11-14T01:07:07.0Z,4,REGULAR,substitution,out,[],1629669,,,1610612739,88,106,2022-11-14T01:07:19Z,5760000,False,,,0,,SUB out: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT08M27.00S,2022-11-14T01:07:07.0Z,4,REGULAR,substitution,in,[],1630162,,,1610612739,88,106,2022-11-14T01:07:19Z,5770000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT08M21.00S,2022-11-14T01:07:27.8Z,4,REGULAR,3pt,Jump Shot,[],1629636,29.77989487516426,20.34313725490196,1610612739,91,106,2022-11-14T01:07:31Z,5780000,False,148.0,227.0,1,left,D. Garland 27' 3PT pullup (29 PTS),[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Above the Break 3,24+ Right Center,27.15,Made,29.0,,,,,,,,,,,,,,,,,
594,PT08M20.00S,2022-11-14T01:07:34.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,91,106,2022-11-14T01:07:34Z,5790000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT08M20.00S,2022-11-14T01:08:17.9Z,4,REGULAR,substitution,out,[],203497,,,1610612750,91,106,2022-11-14T01:10:19Z,5800000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT08M20.00S,2022-11-14T01:08:17.9Z,4,REGULAR,substitution,in,[],203937,,,1610612750,91,106,2022-11-14T01:10:19Z,5810000,False,,,0,,SUB in: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT08M03.00S,2022-11-14T01:10:41.9Z,4,REGULAR,2pt,Jump Shot,[],1626156,77.87450722733246,30.88235294117647,1610612750,91,108,2022-11-14T01:20:32Z,5820000,False,-96.0,155.0,1,right,D. Russell 18' pullup Jump Shot (24 PTS),[1626156],1610612750.0,MIN,pullup,,,Russell,D. Russell,,,,,Mid-Range,16-24 Left Center,18.25,Made,24.0,,,,,,,,,,,,,,,,,
598,PT07M44.00S,2022-11-14T01:10:59.5Z,4,REGULAR,3pt,Jump Shot,[],1629636,31.750985545335087,25.49019607843137,1610612739,94,108,2022-11-14T01:11:05Z,5830000,False,123.0,246.0,1,left,D. Garland 27' 3PT pullup (32 PTS),[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Above the Break 3,24+ Right Center,27.48,Made,32.0,,,,,,,,,,,,,,,,,
599,PT07M23.00S,2022-11-14T01:11:20.8Z,4,REGULAR,3pt,Jump Shot,[],1626157,69.59592641261499,26.47058823529412,1610612750,94,111,2022-11-14T01:21:17Z,5840000,False,-118.0,233.0,1,right,K. Towns 26' 3PT pullup (27 PTS) (K. Anderson 5 AST),"[1626157, 203937]",1610612750.0,MIN,pullup,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,26.13,Made,27.0,,,,,K. Anderson,203937.0,5.0,,,,,,,,,,
600,PT07M10.00S,2022-11-14T01:11:33.6Z,4,REGULAR,3pt,Jump Shot,[],1629636,33.98488830486202,50.0,1610612739,97,111,2022-11-14T01:11:37Z,5850000,False,0.0,267.0,1,left,D. Garland 26' 3PT pullup (35 PTS),[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Above the Break 3,24+ Center,26.7,Made,35.0,,,,,,,,,,,,,,,,,
601,PT07M03.00S,2022-11-14T01:11:44.7Z,4,REGULAR,foul,personal,[],201577,,,1610612750,97,111,2022-11-14T01:11:52Z,5860000,False,,,0,,R. Lopez personal FOUL (2 PF),"[201577, 1626157]",1610612739.0,CLE,,,,Lopez,R. Lopez,,,,,Mid-Range,16-24 Center,,,,,,,,,,,202026.0,2.0,0.0,Towns,1626157.0,,,,,
603,PT06M53.00S,2022-11-14T01:12:15.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630183,88.64980289093299,62.254901960784316,1610612750,97,113,2022-11-14T01:12:31Z,5880000,False,61.0,54.0,1,right,J. McDaniels 8' turnaround Jump Shot (9 PTS) (D. Russell 11 AST),"[1630183, 1626156]",1610612750.0,MIN,turnaround,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Right,8.18,Made,9.0,,,,,D. Russell,1626156.0,11.0,,,,,,,,,,
605,PT06M42.00S,2022-11-14T01:12:25.7Z,4,REGULAR,3pt,Jump Shot,[],1629636,40.68659658344284,36.76470588235294,1610612739,97,113,2022-11-14T01:22:17Z,5900000,False,66.0,330.0,1,left,MISS D. Garland 33' pullup 3PT,[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,Above the Break 3,24+ Center,33.66,Missed,,,,,,,,,,,,,,,,,,
606,PT06M42.00S,2022-11-14T01:12:25.7Z,4,REGULAR,rebound,offensive,[],1630171,,,1610612739,97,113,2022-11-14T01:12:34Z,5910000,False,,,0,,I. Okoro REBOUND (Off:2 Def:0),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Center,,,,605.0,2.0,0.0,2.0,,,,,,,,,,,,,
608,PT06M38.00S,2022-11-14T01:12:30.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629636,31.61957950065703,76.7156862745098,1610612739,97,113,2022-11-14T01:12:38Z,5930000,False,-134.0,245.0,1,left,MISS D. Garland 27' 3PT,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,27.88,Missed,,,,,,,,,,,,,,,,,,
609,PT06M35.00S,2022-11-14T01:12:33.8Z,4,REGULAR,rebound,defensive,[],1626157,,,1610612750,97,113,2022-11-14T01:12:38Z,5940000,False,,,0,,K. Towns REBOUND (Off:2 Def:10),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,,,,608.0,12.0,10.0,2.0,,,,,,,,,,,,,
610,PT06M25.00S,2022-11-14T01:12:47.8Z,4,REGULAR,foul,personal,['2freethrow'],1630171,,,1610612750,97,113,2022-11-14T01:13:02Z,5950000,False,,,0,,I. Okoro shooting personal FOUL (2 PF) (Russell 2 FT),"[1630171, 1626156]",1610612739.0,CLE,shooting,,,Okoro,I. Okoro,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,200833.0,2.0,0.0,Russell,1626156.0,,,,,
612,PT06M25.00S,2022-11-14T01:13:08.4Z,4,REGULAR,freethrow,1 of 2,[],1626156,,,1610612750,97,114,2022-11-14T01:13:08Z,5970000,False,,,0,,D. Russell Free Throw 1 of 2 (25 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,Made,25.0,,,,,,,,,,,,,,,,,
613,PT06M25.00S,2022-11-14T01:13:10.8Z,4,REGULAR,substitution,out,[],201567,,,1610612750,97,114,2022-11-14T01:13:14Z,5980000,False,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT06M25.00S,2022-11-14T01:13:10.8Z,4,REGULAR,substitution,in,[],1630205,,,1610612750,97,114,2022-11-14T01:13:14Z,5990000,False,,,0,,SUB in: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT06M25.00S,2022-11-14T01:13:30.3Z,4,REGULAR,freethrow,2 of 2,[],1626156,,,1610612750,97,115,2022-11-14T01:13:30Z,6000000,False,,,0,,D. Russell Free Throw 2 of 2 (26 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,Made,26.0,,,,,,,,,,,,,,,,,
616,PT06M14.00S,2022-11-14T01:13:50.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],201577,7.30946123521682,51.225490196078425,1610612739,99,115,2022-11-14T01:14:08Z,6010000,False,-6.0,16.0,1,left,R. Lopez DUNK (5 PTS) (D. Garland 4 AST),"[201577, 1629636]",1610612739.0,CLE,,,,Lopez,R. Lopez,,,,,Restricted Area,0-8 Center,1.73,Made,5.0,,,,,D. Garland,1629636.0,4.0,,,,,,,,,,
619,PT05M59.00S,2022-11-14T01:14:05.1Z,4,REGULAR,2pt,Jump Shot,[],1630162,71.04139290407359,40.68627450980392,1610612750,99,115,2022-11-14T01:14:10Z,6040000,False,-47.0,220.0,1,right,MISS A. Edwards 22' pullup Shot,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Center,22.46,Missed,,,,,,,,,,,,,,,,,,
620,PT05M59.00S,2022-11-14T01:14:05.1Z,4,REGULAR,rebound,defensive,[],1626224,,,1610612739,99,115,2022-11-14T01:14:10Z,6050000,False,,,0,,C. Osman REBOUND (Off:0 Def:4),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,Mid-Range,16-24 Center,,,,619.0,4.0,4.0,0.0,,,,,,,,,,,,,
621,PT05M47.00S,2022-11-14T01:14:19.7Z,4,REGULAR,foul,personal,['2freethrow'],1626157,,,1610612739,99,115,2022-11-14T01:14:32Z,6060000,False,,,0,,K. Towns shooting personal FOUL (5 PF) (Stevens 2 FT),"[1626157, 1630205]",1610612750.0,MIN,shooting,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,,,,,200833.0,5.0,0.0,Stevens,1630205.0,,,,,
623,PT05M47.00S,2022-11-14T01:14:49.6Z,4,REGULAR,freethrow,1 of 2,[],1630205,,,1610612739,100,115,2022-11-14T01:14:49Z,6080000,False,,,0,,L. Stevens Free Throw 1 of 2 (13 PTS),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
625,PT05M47.00S,2022-11-14T01:14:51.4Z,4,REGULAR,substitution,out,[],1626157,,,1610612739,100,115,2022-11-14T01:14:57Z,6100000,False,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT05M47.00S,2022-11-14T01:14:51.4Z,4,REGULAR,substitution,in,[],203497,,,1610612739,100,115,2022-11-14T01:14:57Z,6110000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT05M47.00S,2022-11-14T01:14:49.6Z,4,REGULAR,freethrow,2 of 2,[],1630205,,,1610612739,100,115,2022-11-14T01:15:18Z,6120000,False,,,0,,MISS L. Stevens Free Throw 2 of 2,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
628,PT05M44.00S,2022-11-14T01:14:52.6Z,4,REGULAR,rebound,offensive,[],1630171,,,1610612739,100,115,2022-11-14T01:15:18Z,6130000,False,,,0,,I. Okoro REBOUND (Off:3 Def:0),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,627.0,3.0,0.0,3.0,,,,,,,,,,,,,
629,PT05M30.00S,2022-11-14T01:15:31.4Z,4,REGULAR,turnover,bad pass,[],1629636,,,1610612739,100,115,2022-11-14T01:15:36Z,6140000,False,,,0,,D. Garland bad pass TURNOVER (2 TO),"[1629636, 1630183]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,2.0,,,McDaniels,1630183.0
630,PT05M30.00S,2022-11-14T01:15:31.4Z,4,REGULAR,steal,,[],1630183,,,1610612750,100,115,2022-11-14T01:15:35Z,6150000,False,,,0,,J. McDaniels STEAL (1 STL),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
631,PT05M14.00S,2022-11-14T01:15:46.4Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626156,80.50262812089356,36.029411764705884,1610612750,100,117,2022-11-14T01:15:54Z,6160000,False,-70.0,131.0,1,right,D. Russell 14' pullup Jump Shot (28 PTS),[1626156],1610612750.0,MIN,pullup,,,Russell,D. Russell,,,,,In The Paint (Non-RA),8-16 Center,14.83,Made,28.0,,,,,,,,,,,,,,,,,
632,PT04M56.00S,2022-11-14T01:16:05.0Z,4,REGULAR,3pt,Jump Shot,[],1629636,8.09789750328515,3.6764705882352944,1610612739,103,117,2022-11-14T01:16:10Z,6170000,False,232.0,24.0,1,left,D. Garland 3PT step back (38 PTS),[1629636],1610612739.0,CLE,step back,,,Garland,D. Garland,,,,,Right Corner 3,24+ Right,23.28,Made,38.0,,,,,,,,,,,,,,,,,
633,PT04M37.00S,2022-11-14T01:16:27.4Z,4,REGULAR,foul,offensive,[],1630162,,,1610612750,103,117,2022-11-14T01:26:09Z,6180000,False,,,0,,A. Edwards charge offensive FOUL (5 PF),"[1630162, 1629636]",1610612750.0,MIN,charge,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1627526.0,5.0,0.0,Garland,1629636.0,,,,,
635,PT04M37.00S,2022-11-14T01:16:27.4Z,4,REGULAR,turnover,offensive foul,[],1630162,,,1610612750,103,117,2022-11-14T01:16:27Z,6200000,False,,,0,,A. Edwards offensive foul TURNOVER (3 TO),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1627526.0,,,,,3.0,,,,
636,PT04M27.00S,2022-11-14T01:16:57.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1626224,17.69053876478318,96.56862745098039,1610612739,106,117,2022-11-14T01:17:01Z,6210000,False,-233.0,114.0,1,left,C. Osman 25' 3PT  (11 PTS) (D. Garland 5 AST),"[1626224, 1629636]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,Above the Break 3,24+ Left Center,25.91,Made,11.0,,,,,D. Garland,1629636.0,5.0,,,,,,,,,,
638,PT04M05.00S,2022-11-14T01:17:18.8Z,4,REGULAR,turnover,bad pass,[],1630162,,,1610612750,106,117,2022-11-14T01:17:24Z,6230000,False,,,0,,A. Edwards bad pass TURNOVER (4 TO),"[1630162, 1630171]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,4.0,,,Okoro,1630171.0
639,PT04M05.00S,2022-11-14T01:17:18.8Z,4,REGULAR,steal,,[],1630171,,,1610612739,106,117,2022-11-14T01:17:22Z,6240000,False,,,0,,I. Okoro STEAL (2 STL),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
640,PT03M57.00S,2022-11-14T01:17:28.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630205,7.440867279894875,49.50980392156863,1610612739,108,117,2022-11-14T01:17:33Z,6250000,False,2.0,17.0,1,left,L. Stevens cutting Layup (15 PTS) (D. Garland 6 AST),"[1630205, 1629636]",1610612739.0,CLE,cutting,,,Stevens,L. Stevens,,,,,Restricted Area,0-8 Center,1.76,Made,15.0,,,,,D. Garland,1629636.0,6.0,,,,,,,,,,
642,PT03M57.00S,2022-11-14T01:17:35.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,108,117,2022-11-14T01:17:35Z,6270000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT03M57.00S,2022-11-14T01:18:26.4Z,4,REGULAR,substitution,out,[],203937,,,1610612750,108,117,2022-11-14T01:20:32Z,6290000,False,,,0,,SUB out: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT03M57.00S,2022-11-14T01:18:26.4Z,4,REGULAR,substitution,in,[],1626157,,,1610612750,108,117,2022-11-14T01:20:32Z,6300000,False,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT03M41.00S,2022-11-14T01:20:44.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,80.23981603153744,48.77450980392157,1610612750,108,117,2022-11-14T01:20:51Z,6310000,False,-6.0,133.0,1,right,MISS D. Russell 13' fadeaway Shot,[1626156],1610612750.0,MIN,fadeaway,,,Russell,D. Russell,,,,,In The Paint (Non-RA),8-16 Center,13.33,Missed,,,,,,,,,,,,,,,,,,
647,PT03M39.00S,2022-11-14T01:20:46.3Z,4,REGULAR,rebound,offensive,[],203497,,,1610612750,108,117,2022-11-14T01:55:07Z,6320000,False,,,0,,R. Gobert REBOUND (Off:4 Def:8),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Center,,,,646.0,12.0,8.0,4.0,,,,,,,,,,,,,
648,PT03M39.00S,2022-11-14T01:20:47.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630183,93.51182654402102,50.73529411764706,1610612750,108,117,2022-11-14T01:28:21Z,6330000,False,4.0,8.0,1,right,MISS J. McDaniels DUNK,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,0.93,Missed,,,,,,,,,,,,,,,,,,
650,PT03M39.00S,2022-11-14T01:20:47.8Z,4,REGULAR,rebound,offensive,[],1630183,,,1610612750,108,117,2022-11-14T01:55:30Z,6350000,False,,,0,,J. McDaniels REBOUND (Off:2 Def:0),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,648.0,2.0,0.0,2.0,,,,,,,,,,,,,
651,PT03M39.00S,2022-11-14T01:20:54.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629636,,,1610612750,108,117,2022-11-14T01:21:01Z,6360000,False,,,0,,D. Garland shooting personal FOUL (2 PF) (McDaniels 2 FT),"[1629636, 1630183]",1610612739.0,CLE,shooting,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627526.0,2.0,1.0,McDaniels,1630183.0,,,,,
654,PT03M39.00S,2022-11-14T01:21:18.5Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630183,,,1610612750,108,117,2022-11-14T01:21:18Z,6380000,False,,,0,,MISS J. McDaniels Free Throw 1 of 2,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
655,PT03M39.00S,2022-11-14T01:21:18.5Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,108,117,2022-11-14T01:21:18Z,6390000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,654.0,,,,,,,,,,,,,,,,
656,PT03M39.00S,2022-11-14T01:21:18.5Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630183,,,1610612750,108,117,2022-11-14T01:21:36Z,6400000,False,,,0,,MISS J. McDaniels Free Throw 2 of 2,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
657,PT03M36.00S,2022-11-14T01:21:21.5Z,4,REGULAR,rebound,defensive,[],1630205,,,1610612739,108,117,2022-11-14T01:21:36Z,6410000,False,,,0,,L. Stevens REBOUND (Off:0 Def:3),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,656.0,3.0,3.0,0.0,,,,,,,,,,,,,
658,PT03M34.00S,2022-11-14T01:21:41.2Z,4,REGULAR,foul,personal,[],1630183,,,1610612739,108,117,2022-11-14T01:21:52Z,6420000,False,,,0,,J. McDaniels personal FOUL (4 PF),"[1630183, 201577]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,200833.0,4.0,0.0,Lopez,201577.0,,,,,
660,PT03M13.00S,2022-11-14T01:22:28.2Z,4,REGULAR,3pt,Jump Shot,[],1629636,30.56833114323259,13.970588235294118,1610612739,111,117,2022-11-14T01:22:35Z,6440000,False,180.0,235.0,1,left,D. Garland 29' 3PT step back (41 PTS),[1629636],1610612739.0,CLE,step back,,,Garland,D. Garland,,,,,Above the Break 3,24+ Right Center,29.59,Made,41.0,,,,,,,,,,,,,,,,,
661,PT02M59.00S,2022-11-14T01:22:47.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630205,,,1610612750,111,117,2022-11-14T01:22:54Z,6450000,False,,,0,,L. Stevens personal FOUL (2 PF) (Russell 2 FT),"[1630205, 1626156]",1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,202026.0,2.0,0.0,Russell,1626156.0,,,,,
663,PT02M59.00S,2022-11-14T01:23:18.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612750,111,117,2022-11-14T01:23:18Z,6470000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT02M59.00S,2022-11-14T01:25:08.4Z,4,REGULAR,freethrow,1 of 2,[],1626156,,,1610612750,111,117,2022-11-14T01:25:08Z,6490000,False,,,0,,MISS D. Russell Free Throw 1 of 2,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
666,PT02M59.00S,2022-11-14T01:25:08.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,111,117,2022-11-14T01:25:08Z,6500000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,665.0,,,,,,,,,,,,,,,,
667,PT02M59.00S,2022-11-14T01:25:23.5Z,4,REGULAR,freethrow,2 of 2,[],1626156,,,1610612750,111,118,2022-11-14T01:25:23Z,6510000,False,,,0,,D. Russell Free Throw 2 of 2 (29 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,Made,29.0,,,,,,,,,,,,,,,,,
668,PT02M51.00S,2022-11-14T01:25:37.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,7.835085413929041,51.71568627450981,1610612739,111,118,2022-11-14T01:25:42Z,6520000,False,-9.0,21.0,1,left,MISS D. Garland driving Layup - blocked,"[1629636, 203497]",1610612739.0,CLE,driving,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,2.28,Missed,,,,,,,,,,,,,,,Gobert,203497.0,,
669,PT02M51.00S,2022-11-14T01:25:37.2Z,4,REGULAR,block,,[],203497,,,1610612739,111,118,2022-11-14T01:25:41Z,6530000,False,,,0,,R. Gobert BLOCK (2 BLK),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
670,PT02M47.00S,2022-11-14T01:25:41.2Z,4,REGULAR,rebound,defensive,[],1630162,,,1610612750,111,118,2022-11-14T01:25:42Z,6540000,False,,,0,,A. Edwards REBOUND (Off:0 Def:6),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,668.0,6.0,6.0,0.0,,,,,,,,,,,,,
