actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
411,PT04M46.00S,2022-11-19T02:10:12.4Z,3,REGULAR,rebound,defensive,[],1630177,,,1610612766,68,59,2022-11-19T02:10:12Z,4070000,False,,,0,,T. Maledon REBOUND (Off:0 Def:1),[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,410.0,,,,,,1.0,1.0,0.0,,
412,PT04M35.00S,2022-11-19T02:10:23.4Z,3,REGULAR,3pt,Jump Shot,[],1626162,80.1084099868594,3.6764705882352944,1610612766,68,62,2022-11-19T02:10:35Z,4080000,False,-232.0,134.0,1,right,K. Oubre Jr. 26' 3PT  (17 PTS) (J. McDaniels 1 AST),"[1626162, 1629667]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,26.78,Made,17.0,J. McDaniels,1629667.0,1.0,,,,,,,,,,,,,,
414,PT04M35.00S,2022-11-19T02:10:35.7Z,3,REGULAR,foul,technical,['1freethrow'],1626162,,,1610612739,68,62,2022-11-19T02:10:44Z,4100000,False,,,0,,K. Oubre Jr. technical FOUL (1 Tech),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,2005.0,2.0,1.0,,,,,,,
415,PT04M35.00S,2022-11-19T02:10:55.5Z,3,REGULAR,freethrow,1 of 1,[],1628378,,,1610612739,69,62,2022-11-19T02:10:55Z,4110000,False,,,0,,D. Mitchell technical Free Throw 1 of 1 (21 PTS),[1628378],1610612739.0,CLE,technical,,,Mitchell,D. Mitchell,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
416,PT04M15.00S,2022-11-19T02:11:34.5Z,3,REGULAR,3pt,Jump Shot,[],1627747,7.30946123521682,4.901960784313726,1610612739,69,62,2022-11-19T02:11:45Z,4120000,False,225.0,16.0,1,left,MISS C. LeVert 3PT,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Right Corner 3,24+ Right,22.61,Missed,,,,,,,,,,,,,,,,,,
417,PT04M12.00S,2022-11-19T02:11:37.5Z,3,REGULAR,rebound,defensive,[],1629667,,,1610612766,69,62,2022-11-19T02:11:45Z,4130000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:1),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Right Corner 3,24+ Right,,,,,,,,,,416.0,,,,,,1.0,1.0,0.0,,
418,PT04M08.00S,2022-11-19T02:11:41.7Z,3,REGULAR,3pt,Jump Shot,[],1629667,71.82982917214193,15.931372549019606,1610612766,69,62,2022-11-19T02:11:52Z,4140000,False,-170.0,212.0,1,right,MISS J. McDaniels 27' 3PT,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,27.22,Missed,,,,,,,,,,,,,,,,,,
419,PT04M03.00S,2022-11-19T02:11:46.7Z,3,REGULAR,rebound,defensive,[],201567,,,1610612739,69,62,2022-11-19T02:11:52Z,4150000,False,,,0,,K. Love REBOUND (Off:0 Def:3),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,418.0,,,,,,3.0,3.0,0.0,,
420,PT03M56.00S,2022-11-19T02:11:56.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626162,,,1610612739,69,62,2022-11-19T02:14:23Z,4160000,False,,,0,,K. Oubre Jr. flagrant-type-1 personal FOUL (3 PF) (Mitchell 2 FT),"[1626162, 1628378]",1610612766.0,CHA,flagrant-type-1,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1662.0,3.0,1.0,Mitchell,1628378.0,,,,,
423,PT03M56.00S,2022-11-19T02:14:49.4Z,3,REGULAR,freethrow,1 of 2,[],1628378,,,1610612739,70,62,2022-11-19T02:15:47Z,4190000,False,,,0,,D. Mitchell flagrant Free Throw 1 of 2 (22 PTS),[1628378],1610612739.0,CLE,flagrant,,,Mitchell,D. Mitchell,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
424,PT03M56.00S,2022-11-19T02:14:49.4Z,3,REGULAR,freethrow,2 of 2,[],1628378,,,1610612739,70,62,2022-11-19T02:15:47Z,4200000,False,,,0,,MISS D. Mitchell flagrant Free Throw 2 of 2,[1628378],1610612739.0,CLE,flagrant,,,Mitchell,D. Mitchell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
434,PT03M56.00S,2022-11-19T02:14:49.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,70,62,2022-11-19T02:15:47Z,4205000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,424.0,,,,,,,,,,
426,PT03M56.00S,2022-11-19T02:15:10.8Z,3,REGULAR,substitution,out,[],1628378,,,1610612739,70,62,2022-11-19T02:15:25Z,4210000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT03M56.00S,2022-11-19T02:15:10.8Z,3,REGULAR,substitution,out,[],203486,,,1610612739,70,62,2022-11-19T02:15:25Z,4220000,False,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT03M56.00S,2022-11-19T02:15:10.8Z,3,REGULAR,substitution,in,[],1629636,,,1610612739,70,62,2022-11-19T02:15:25Z,4230000,False,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT03M56.00S,2022-11-19T02:15:10.8Z,3,REGULAR,substitution,in,[],1630208,,,1610612739,70,62,2022-11-19T02:15:25Z,4240000,False,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT03M51.00S,2022-11-19T02:15:35.4Z,3,REGULAR,foul,offensive,[],1629636,,,1610612739,70,62,2022-11-19T02:15:40Z,4250000,False,,,0,,D. Garland offensive FOUL (3 PF),"[1629636, 1630177]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,2005.0,3.0,1.0,Maledon,1630177.0,,,,,
432,PT03M51.00S,2022-11-19T02:15:35.4Z,3,REGULAR,turnover,offensive foul,[],1629636,,,1610612739,70,62,2022-11-19T02:15:35Z,4270000,False,,,0,,D. Garland offensive foul TURNOVER (4 TO),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Right Center,,,,,,,4.0,,,,2005.0,,,,,,,,,
435,PT03M45.00S,2022-11-19T02:15:55.0Z,3,REGULAR,foul,personal,[],1630171,,,1610612766,70,62,2022-11-19T02:16:30Z,4280000,False,,,0,,I. Okoro personal FOUL (2 PF),"[1630171, 1626162]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1155.0,2.0,0.0,Oubre Jr.,1626162.0,,,,,
437,PT03M45.00S,2022-11-19T02:16:14.4Z,3,REGULAR,foul,personal,['1freethrow'],1630171,,,1610612766,70,62,2022-11-19T02:26:49Z,4300000,False,,,0,,I. Okoro away-from-play personal FOUL (3 PF) (Oubre Jr. 1 FT),"[1630171, 1626162]",1610612739.0,CLE,away-from-play,,,Okoro,I. Okoro,,,,,Mid-Range,8-16 Right,,,,,,,,,,,2005.0,3.0,0.0,Oubre Jr.,1626162.0,,,,,
439,PT03M45.00S,2022-11-19T02:16:58.6Z,3,REGULAR,foul,technical,"['team', '1freethrow']",0,,,1610612766,70,62,2022-11-19T02:17:13Z,4320000,False,,,0,,TEAM foul technical,[],1610612739.0,CLE,bench,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1155.0,,,,,,,,,
440,PT03M45.00S,2022-11-19T02:17:14.4Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1626162,,,1610612766,70,63,2022-11-19T02:23:36Z,4330000,False,,,0,,K. Oubre Jr. technical Free Throw 1 of 1 (18 PTS),[1626162],1610612766.0,CHA,technical,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
444,PT03M45.00S,2022-11-19T02:17:19.1Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1626162,,,1610612766,70,64,2022-11-19T02:26:39Z,4335000,False,,,0,,K. Oubre Jr. away-from-play Free Throw 1 of 1 (19 PTS),[1626162],1610612766.0,CHA,away-from-play,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
441,PT03M37.00S,2022-11-19T02:17:23.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626162,85.75886990801577,56.86274509803921,1610612766,70,66,2022-11-19T02:19:34Z,4340000,False,34.0,81.0,1,right,K. Oubre Jr. 8' floating Jump Shot (21 PTS),[1626162],1610612766.0,CHA,floating,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),8-16 Center,8.83,Made,21.0,,,,,,,,,,,,,,,,,
442,PT03M24.00S,2022-11-19T02:17:37.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,7.30946123521682,51.9607843137255,1610612739,72,66,2022-11-19T02:17:53Z,4350000,False,-10.0,16.0,1,left,J. Allen Layup (16 PTS) (D. Garland 3 AST),"[1628386, 1629636]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,1.89,Made,16.0,D. Garland,1629636.0,3.0,,,,,,,,,,,,,,
445,PT03M15.00S,2022-11-19T02:17:46.3Z,3,REGULAR,turnover,lost ball,[],1630177,,,1610612766,72,66,2022-11-19T02:17:56Z,4370000,False,,,0,,T. Maledon lost ball TURNOVER (2 TO),"[1630177, 1629636]",1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,Mid-Range,16-24 Left Center,,,,,,,2.0,Garland,1629636.0,,,,,,,,,,,
446,PT03M15.00S,2022-11-19T02:17:46.3Z,3,REGULAR,steal,,[],1629636,,,1610612739,72,66,2022-11-19T02:17:49Z,4380000,False,,,0,,D. Garland STEAL (5 STL),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
447,PT03M08.00S,2022-11-19T02:17:52.7Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629636,9.149145860709593,51.71568627450981,1610612739,72,66,2022-11-19T02:21:00Z,4390000,False,-9.0,34.0,1,left,MISS D. Garland running Layup,[1629636],1610612739.0,CLE,running,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,3.46,Missed,,,,,,,,,,,,,,,,,,
448,PT03M03.00S,2022-11-19T02:17:57.7Z,3,REGULAR,rebound,defensive,[],1630177,,,1610612766,72,66,2022-11-19T02:21:00Z,4400000,False,,,0,,T. Maledon REBOUND (Off:0 Def:2),[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,Restricted Area,0-8 Center,,,,,,,,,,447.0,,,,,,2.0,2.0,0.0,,
449,PT02M53.00S,2022-11-19T02:18:07.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630177,94.43166885676742,50.245098039215684,1610612766,72,66,2022-11-19T02:18:12Z,4410000,False,1.0,0.0,1,right,MISS T. Maledon driving Layup,[1630177],1610612766.0,CHA,driving,,,Maledon,T. Maledon,,,,,Restricted Area,0-8 Center,0.12,Missed,,,,,,,,,,,,,,,,,,
450,PT02M51.00S,2022-11-19T02:18:09.5Z,3,REGULAR,rebound,defensive,[],201567,,,1610612739,72,66,2022-11-19T02:18:12Z,4420000,False,,,0,,K. Love REBOUND (Off:0 Def:4),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,Restricted Area,0-8 Center,,,,,,,,,,449.0,,,,,,4.0,4.0,0.0,,
451,PT02M44.00S,2022-11-19T02:18:16.5Z,3,REGULAR,3pt,Jump Shot,[],201567,24.917871222076215,85.7843137254902,1610612739,75,66,2022-11-19T02:18:20Z,4430000,False,-179.0,182.0,1,left,K. Love 25' 3PT  (6 PTS) (C. LeVert 1 AST),"[201567, 1627747]",1610612739.0,CLE,,,,Love,K. Love,,,,,Above the Break 3,24+ Left Center,25.5,Made,6.0,C. LeVert,1627747.0,1.0,,,,,,,,,,,,,,
453,PT02M26.00S,2022-11-19T02:18:34.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630177,89.43823915900131,61.274509803921575,1610612766,75,66,2022-11-19T02:18:40Z,4450000,False,56.0,47.0,1,right,MISS T. Maledon 7' driving floating Shot,[1630177],1610612766.0,CHA,driving floating,,,Maledon,T. Maledon,,,,,In The Paint (Non-RA),0-8 Center,7.33,Missed,,,,,,,,,,,,,,,,,,
454,PT02M21.00S,2022-11-19T02:18:39.6Z,3,REGULAR,rebound,defensive,[],201567,,,1610612739,75,66,2022-11-19T02:18:40Z,4460000,False,,,0,,K. Love REBOUND (Off:0 Def:5),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,453.0,,,,,,5.0,5.0,0.0,,
455,PT02M14.00S,2022-11-19T02:18:53.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,8.623521681997373,50.73529411764706,1610612739,77,66,2022-11-19T02:19:00Z,4470000,False,-4.0,29.0,1,left,J. Allen Layup (18 PTS) (C. LeVert 2 AST),"[1628386, 1627747]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,2.88,Made,18.0,C. LeVert,1627747.0,2.0,,,,,,,,,,,,,,
457,PT02M14.00S,2022-11-19T02:18:56.8Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630547,,,1610612739,77,66,2022-11-19T02:19:24Z,4490000,False,,,0,,J. Bouknight shooting personal FOUL (3 PF) (Allen 1 FT),"[1630547, 1628386]",1610612766.0,CHA,shooting,,,Bouknight,J. Bouknight,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2005.0,3.0,0.0,Allen,1628386.0,,,,,
459,PT02M14.00S,2022-11-19T02:19:11.8Z,3,REGULAR,substitution,out,[],1630547,,,1610612739,77,66,2022-11-19T02:19:22Z,4510000,False,,,0,,SUB out: J. Bouknight,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT02M14.00S,2022-11-19T02:19:11.8Z,3,REGULAR,substitution,out,[],1626162,,,1610612739,77,66,2022-11-19T02:19:22Z,4520000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT02M14.00S,2022-11-19T02:19:11.8Z,3,REGULAR,substitution,in,[],1629023,,,1610612739,77,66,2022-11-19T02:19:22Z,4530000,False,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT02M14.00S,2022-11-19T02:19:11.8Z,3,REGULAR,substitution,in,[],1626179,,,1610612739,77,66,2022-11-19T02:19:22Z,4540000,False,,,0,,SUB in: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT02M14.00S,2022-11-19T02:19:24.8Z,3,REGULAR,freethrow,1 of 1,[],1628386,,,1610612739,77,66,2022-11-19T02:19:27Z,4550000,False,,,0,,MISS J. Allen Free Throw 1 of 1,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
464,PT02M11.00S,2022-11-19T02:19:27.8Z,3,REGULAR,rebound,defensive,[],1630208,,,1610612766,77,66,2022-11-19T02:19:27Z,4560000,False,,,0,,N. Richards REBOUND (Off:1 Def:3),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,463.0,,,,,,4.0,3.0,1.0,,
465,PT01M50.00S,2022-11-19T02:19:51.1Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612766,77,66,2022-11-19T02:20:21Z,4570000,False,,,0,,CHA shot clock Team TURNOVER,[],1610612766.0,CHA,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1662.0,,,,,,,,,
466,PT01M50.00S,2022-11-19T02:19:55.8Z,3,REGULAR,substitution,out,[],1628386,,,1610612739,77,66,2022-11-19T02:20:04Z,4580000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT01M50.00S,2022-11-19T02:19:55.8Z,3,REGULAR,substitution,in,[],1630596,,,1610612739,77,66,2022-11-19T02:20:04Z,4590000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT01M35.00S,2022-11-19T02:20:20.5Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1627747,23.209592641261498,26.47058823529412,1610612739,77,66,2022-11-19T02:23:53Z,4600000,False,118.0,166.0,1,left,MISS C. LeVert 20' step back Shot,[1627747],1610612739.0,CLE,step back,,,LeVert,C. LeVert,,,,,Mid-Range,16-24 Right Center,20.32,Missed,,,,,,,,,,,,,,,,,,
469,PT01M32.00S,2022-11-19T02:20:23.5Z,3,REGULAR,rebound,defensive,[],1629023,,,1610612766,77,66,2022-11-19T02:20:25Z,4610000,False,,,0,,P. Washington REBOUND (Off:1 Def:5),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,468.0,,,,,,6.0,5.0,1.0,,
470,PT01M27.00S,2022-11-19T02:20:28.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629023,94.30026281208936,50.98039215686274,1610612766,77,68,2022-11-19T02:20:37Z,4620000,False,5.0,1.0,1,right,P. Washington running Layup (17 PTS),[1629023],1610612766.0,CHA,running,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,0.5,Made,17.0,,,,,,,,,,,,,,,,,
471,PT01M10.00S,2022-11-19T02:20:45.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,13.61695137976347,62.254901960784316,1610612739,79,68,2022-11-19T02:20:51Z,4630000,False,-61.0,75.0,1,left,D. Garland 9' fadeaway Jump Shot (18 PTS) (K. Love 1 AST),"[1629636, 201567]",1610612739.0,CLE,fadeaway,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Left,9.73,Made,18.0,K. Love,201567.0,1.0,,,,,,,,,,,,,,
473,PT00M54.20S,2022-11-19T02:21:03.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,86.81011826544021,59.31372549019608,1610612766,79,70,2022-11-19T02:21:07Z,4650000,False,47.0,71.0,1,right,T. Rozier 8' driving floating Jump Shot (13 PTS) (T. Maledon 2 AST),"[1626179, 1630177]",1610612766.0,CHA,driving floating,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),8-16 Right,8.53,Made,13.0,T. Maledon,1630177.0,2.0,,,,,,,,,,,,,,
474,PT00M44.70S,2022-11-19T02:21:16.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630208,,,1610612739,79,70,2022-11-19T02:21:27Z,4660000,False,,,0,,N. Richards shooting personal FOUL (3 PF) (Mobley 2 FT),"[1630208, 1630596]",1610612766.0,CHA,shooting,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1662.0,3.0,0.0,Mobley,1630596.0,,,,,
476,PT00M44.70S,2022-11-19T02:21:38.5Z,3,REGULAR,freethrow,1 of 2,[],1630596,,,1610612739,80,70,2022-11-19T02:21:38Z,4680000,False,,,0,,E. Mobley Free Throw 1 of 2 (12 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
477,PT00M44.70S,2022-11-19T02:21:52.1Z,3,REGULAR,freethrow,2 of 2,[],1630596,,,1610612739,81,70,2022-11-19T02:21:52Z,4690000,False,,,0,,E. Mobley Free Throw 2 of 2 (13 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
478,PT00M27.20S,2022-11-19T02:22:13.9Z,3,REGULAR,3pt,Jump Shot,[],1630177,70.77858081471747,79.16666666666666,1610612766,81,70,2022-11-19T02:22:20Z,4700000,False,146.0,222.0,1,right,MISS T. Maledon 26' 3PT,[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,Above the Break 3,24+ Right Center,26.58,Missed,,,,,,,,,,,,,,,,,,
479,PT00M24.10S,2022-11-19T02:22:17.0Z,3,REGULAR,rebound,offensive,[],1626179,,,1610612766,81,70,2022-11-19T02:22:20Z,4710000,False,,,0,,T. Rozier REBOUND (Off:1 Def:1),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,478.0,,,,,,2.0,1.0,1.0,,
480,PT00M21.80S,2022-11-19T02:22:19.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626179,92.72339027595268,53.67647058823529,1610612766,81,70,2022-11-19T02:22:35Z,4720000,False,18.0,16.0,1,right,MISS T. Rozier putback Layup - blocked,"[1626179, 1630596]",1610612766.0,CHA,putback,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,2.43,Missed,,,,,,,,,,,,,,,,,Mobley,1630596.0
481,PT00M21.80S,2022-11-19T02:22:19.3Z,3,REGULAR,block,,[],1630596,,,1610612766,81,70,2022-11-19T02:22:35Z,4730000,False,,,0,,E. Mobley BLOCK (2 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
482,PT00M18.10S,2022-11-19T02:22:23.0Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,81,70,2022-11-19T02:22:23Z,4740000,False,,,0,,E. Mobley REBOUND (Off:1 Def:10),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,480.0,,,,,,11.0,10.0,1.0,,
483,PT00M05.90S,2022-11-19T02:22:38.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629667,,,1610612739,81,70,2022-11-19T02:23:01Z,4750000,False,,,0,,J. McDaniels shooting personal FOUL (4 PF) (Garland 2 FT),"[1629667, 1629636]",1610612766.0,CHA,shooting,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1155.0,4.0,0.0,Garland,1629636.0,,,,,
485,PT00M05.90S,2022-11-19T02:23:24.9Z,3,REGULAR,freethrow,1 of 2,[],1629636,,,1610612739,82,70,2022-11-19T02:23:24Z,4770000,False,,,0,,D. Garland Free Throw 1 of 2 (19 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
486,PT00M05.90S,2022-11-19T02:23:25.8Z,3,REGULAR,substitution,out,[],201567,,,1610612739,82,70,2022-11-19T02:23:30Z,4780000,False,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT00M05.90S,2022-11-19T02:23:25.8Z,3,REGULAR,substitution,in,[],1628386,,,1610612739,82,70,2022-11-19T02:23:30Z,4790000,False,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT00M05.90S,2022-11-19T02:23:24.9Z,3,REGULAR,freethrow,2 of 2,[],1629636,,,1610612739,82,70,2022-11-19T02:24:01Z,4800000,False,,,0,,MISS D. Garland Free Throw 2 of 2,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
489,PT00M03.30S,2022-11-19T02:23:27.5Z,3,REGULAR,rebound,defensive,[],1629023,,,1610612766,82,70,2022-11-19T02:24:01Z,4810000,False,,,0,,P. Washington REBOUND (Off:1 Def:6),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,488.0,,,,,,7.0,6.0,1.0,,
490,PT00M00.00S,2022-11-19T02:23:58.2Z,3,REGULAR,3pt,Jump Shot,[],1626179,71.69842312746385,81.12745098039215,1610612766,82,70,2022-11-19T02:26:40Z,4820000,False,156.0,214.0,1,right,MISS T. Rozier 26' pullup 3PT,[1626179],1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Right Center,26.42,Missed,,,,,,,,,,,,,,,,,,
491,PT00M00.00S,2022-11-19T02:24:01.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612766,82,70,2022-11-19T02:24:01Z,4830000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,490.0,,,,,,,,,,
492,PT00M00.00S,2022-11-19T02:24:02.5Z,3,REGULAR,period,end,[],0,,,1610612766,82,70,2022-11-19T02:24:02Z,4840000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT12M00.00S,2022-11-19T02:24:47.0Z,4,REGULAR,substitution,out,['startperiod'],1628386,,,1610612766,82,70,2022-11-19T02:26:41Z,4850000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2022-11-19T02:24:47.0Z,4,REGULAR,substitution,out,['startperiod'],1630177,,,1610612766,82,70,2022-11-19T02:26:41Z,4860000,False,,,0,,SUB out: T. Maledon,[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT12M00.00S,2022-11-19T02:24:47.0Z,4,REGULAR,substitution,in,['startperiod'],201567,,,1610612766,82,70,2022-11-19T02:26:41Z,4870000,False,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT12M00.00S,2022-11-19T02:24:47.0Z,4,REGULAR,substitution,in,['startperiod'],202330,,,1610612766,82,70,2022-11-19T02:26:41Z,4880000,False,,,0,,SUB in: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
