actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
435,PT02M25.00S,2024-02-01T01:43:51.8Z,3,REGULAR,substitution,in,[],203083,,,1610612766,81,81,2024-02-01T01:44:13Z,4260000,False,,,0,,SUB in: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT02M25.00S,2024-02-01T01:43:51.8Z,3,REGULAR,substitution,in,[],1629632,,,1610612766,81,81,2024-02-01T01:44:13Z,4270000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT02M15.00S,2024-02-01T01:44:25.0Z,3,REGULAR,3pt,Jump Shot,[],1628373,92.59198423127464,95.83333333333334,1610612766,81,81,2024-02-01T01:44:30Z,4280000,False,229.0,17.0,1,right,MISS F. Ntilikina 3PT,[1628373],1610612766.0,CHA,,,,Ntilikina,F. Ntilikina,,,,,Right Corner 3,24+ Right,22.98,Missed,,,,,,,,,,,,,,,,,,
438,PT02M12.00S,2024-02-01T01:44:28.0Z,3,REGULAR,rebound,defensive,[],1630678,,,1610612741,81,81,2024-02-01T01:44:30Z,4290000,False,,,0,,T. Taylor REBOUND (Off:0 Def:4),[1630678],1610612741.0,CHI,,,,Taylor,T. Taylor,,,,,Right Corner 3,24+ Right,,,437.0,,,,,4.0,4.0,0.0,,,,,,,,,,
439,PT02M04.00S,2024-02-01T01:44:36.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629632,14.931011826544022,39.705882352941174,1610612741,81,81,2024-02-01T01:44:40Z,4300000,False,51.0,88.0,1,left,MISS C. White 10' turnaround fadeaway Shot,[1629632],1610612741.0,CHI,turnaround fadeaway,,,White,C. White,,,,,In The Paint (Non-RA),8-16 Center,10.19,Missed,,,,,,,,,,,,,,,,,,
440,PT02M01.00S,2024-02-01T01:44:39.1Z,3,REGULAR,rebound,defensive,[],1629023,,,1610612766,81,81,2024-02-01T01:44:40Z,4310000,False,,,0,,P. Washington REBOUND (Off:2 Def:4),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),8-16 Center,,,439.0,,,,,6.0,4.0,2.0,,,,,,,,,,
441,PT01M57.00S,2024-02-01T01:44:43.9Z,3,REGULAR,3pt,Jump Shot,[],1629023,73.40670170827858,16.176470588235293,1610612766,81,81,2024-02-01T01:54:00Z,4320000,False,-169.0,197.0,1,right,MISS P. Washington 26' 3PT,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,26.0,Missed,,,,,,,,,,,,,,,,,,
442,PT01M53.00S,2024-02-01T01:44:47.9Z,3,REGULAR,rebound,defensive,[],1627936,,,1610612741,81,81,2024-02-01T01:44:51Z,4330000,False,,,0,,A. Caruso REBOUND (Off:1 Def:3),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Left Center,,,441.0,,,,,4.0,3.0,1.0,,,,,,,,,,
443,PT01M47.00S,2024-02-01T01:44:53.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1627936,5.863994743758213,49.26470588235294,1610612741,81,83,2024-02-01T01:45:02Z,4340000,False,4.0,3.0,1,left,A. Caruso running DUNK (4 PTS),[1627936],1610612741.0,CHI,running,,,Caruso,A. Caruso,,,,,Restricted Area,0-8 Center,0.45,Made,,4.0,,,,,,,,,,,,,,,,
444,PT01M26.00S,2024-02-01T01:45:14.8Z,3,REGULAR,3pt,Jump Shot,[],1628373,68.41327201051249,30.14705882352941,1610612766,81,83,2024-02-01T01:45:19Z,4350000,False,-99.0,244.0,1,right,MISS F. Ntilikina 26' 3PT,[1628373],1610612766.0,CHA,,,,Ntilikina,F. Ntilikina,,,,,Above the Break 3,24+ Left Center,26.38,Missed,,,,,,,,,,,,,,,,,,
445,PT01M22.00S,2024-02-01T01:45:18.8Z,3,REGULAR,rebound,defensive,[],203083,,,1610612741,81,83,2024-02-01T01:45:19Z,4360000,False,,,0,,A. Drummond REBOUND (Off:0 Def:5),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Left Center,,,444.0,,,,,5.0,5.0,0.0,,,,,,,,,,
446,PT01M10.00S,2024-02-01T01:45:29.5Z,3,REGULAR,turnover,lost ball,[],201942,,,1610612741,81,83,2024-02-01T01:45:34Z,4370000,False,,,0,,D. DeRozan lost ball TURNOVER (2 TO),"[201942, 1641778]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,2.0,Black,1641778.0
447,PT01M10.00S,2024-02-01T01:45:29.5Z,3,REGULAR,steal,,[],1641778,,,1610612766,81,83,2024-02-01T01:46:16Z,4380000,False,,,0,,L. Black STEAL (1 STL),[1641778],1610612766.0,CHA,,,,Black,L. Black,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
448,PT01M03.00S,2024-02-01T01:45:37.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628970,69.07030223390277,73.52941176470588,1610612766,84,83,2024-02-01T01:45:46Z,4390000,False,118.0,238.0,1,right,M. Bridges 26' 3PT  (21 PTS) (L. Black 1 AST),"[1628970, 1641778]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,26.56,Made,,21.0,L. Black,1641778.0,1.0,,,,,,,,,,,,,
450,PT00M38.80S,2024-02-01T01:46:03.0Z,3,REGULAR,3pt,Jump Shot,[],1627936,27.020367936925098,80.63725490196079,1610612741,84,86,2024-02-01T01:46:07Z,4410000,False,-153.0,201.0,1,left,A. Caruso 25' 3PT pullup (7 PTS) (A. Drummond 1 AST),"[1627936, 203083]",1610612741.0,CHI,pullup,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Left Center,25.31,Made,,7.0,A. Drummond,203083.0,1.0,,,,,,,,,,,,,
451,PT00M29.50S,2024-02-01T01:46:20.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202397,91.67214191852825,46.07843137254902,1610612766,84,86,2024-02-01T01:46:30Z,4420000,False,-20.0,26.0,1,right,MISS I. Smith driving Layup,[202397],1610612766.0,CHA,driving,,,Smith,I. Smith,,,,,Restricted Area,0-8 Center,3.24,Missed,,,,,,,,,,,,,,,,,,
452,PT00M20.90S,2024-02-01T01:46:29.5Z,3,REGULAR,rebound,defensive,[],1630678,,,1610612741,84,86,2024-02-01T01:47:34Z,4430000,False,,,0,,T. Taylor REBOUND (Off:0 Def:5),[1630678],1610612741.0,CHI,,,,Taylor,T. Taylor,,,,,Restricted Area,0-8 Center,,,451.0,,,,,5.0,5.0,0.0,,,,,,,,,,
453,PT00M06.90S,2024-02-01T01:46:43.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203083,8.229303547963205,54.90196078431373,1610612741,84,86,2024-02-01T01:46:50Z,4440000,False,-25.0,25.0,1,left,MISS A. Drummond driving Layup - blocked,"[203083, 1628970]",1610612741.0,CHI,driving,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,3.49,Missed,,,,,,,,,,,,,,Bridges,1628970.0,,,
454,PT00M06.90S,2024-02-01T01:46:43.5Z,3,REGULAR,block,,[],1628970,,,1610612741,84,86,2024-02-01T01:46:46Z,4450000,False,,,0,,M. Bridges BLOCK (2 BLK),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
455,PT00M03.40S,2024-02-01T01:46:47.0Z,3,REGULAR,rebound,defensive,[],1628373,,,1610612766,84,86,2024-02-01T01:46:50Z,4460000,False,,,0,,F. Ntilikina REBOUND (Off:0 Def:3),[1628373],1610612766.0,CHA,,,,Ntilikina,F. Ntilikina,,,,,Restricted Area,0-8 Center,,,453.0,,,,,3.0,3.0,0.0,,,,,,,,,,
456,PT00M00.40S,2024-02-01T01:46:51.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629023,89.56964520367937,44.36274509803921,1610612766,86,86,2024-02-01T01:58:40Z,4470000,False,-28.0,46.0,1,right,P. Washington driving floating bank Jump Shot (20 PTS) (F. Ntilikina 3 AST),"[1629023, 1628373]",1610612766.0,CHA,driving floating bank,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,5.35,Made,,20.0,F. Ntilikina,1628373.0,3.0,,,,,,,,,,,,,
458,PT00M00.00S,2024-02-01T01:47:00.7Z,3,REGULAR,period,end,[],0,,,1610612741,86,86,2024-02-01T01:47:00Z,4490000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT12M00.00S,2024-02-01T01:47:06.9Z,4,REGULAR,substitution,out,['startperiod'],1628970,,,1610612741,86,86,2024-02-01T01:49:42Z,4500000,False,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT12M00.00S,2024-02-01T01:47:06.9Z,4,REGULAR,substitution,out,['startperiod'],1628373,,,1610612741,86,86,2024-02-01T01:49:42Z,4510000,False,,,0,,SUB out: F. Ntilikina,[1628373],1610612766.0,CHA,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT12M00.00S,2024-02-01T01:47:06.9Z,4,REGULAR,substitution,out,['startperiod'],1630678,,,1610612741,86,86,2024-02-01T01:49:42Z,4520000,False,,,0,,SUB out: T. Taylor,[1630678],1610612741.0,CHI,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT12M00.00S,2024-02-01T01:47:06.9Z,4,REGULAR,substitution,in,['startperiod'],1630208,,,1610612741,86,86,2024-02-01T01:49:42Z,4530000,False,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT12M00.00S,2024-02-01T01:47:06.9Z,4,REGULAR,substitution,in,['startperiod'],1641706,,,1610612741,86,86,2024-02-01T01:49:42Z,4540000,False,,,0,,SUB in: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT12M00.00S,2024-02-01T01:47:06.9Z,4,REGULAR,substitution,in,['startperiod'],1630245,,,1610612741,86,86,2024-02-01T01:49:42Z,4550000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT12M00.00S,2024-02-01T01:49:39.7Z,4,REGULAR,period,start,[],0,,,1610612766,86,86,2024-02-01T01:49:42Z,4560000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT11M48.00S,2024-02-01T01:49:53.9Z,4,REGULAR,turnover,out-of-bounds,[],1629023,,,1610612766,86,86,2024-02-01T01:50:02Z,4570000,False,,,0,,P. Washington bad pass out-of-bounds TURNOVER (2 TO),[1629023],1610612766.0,CHA,bad pass,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202056.0,,,,,,,2.0,,
470,PT11M38.00S,2024-02-01T01:50:20.8Z,4,REGULAR,foul,personal,[],1641706,,,1610612741,86,86,2024-02-01T02:00:49Z,4580000,False,,,0,,B. Miller personal FOUL (1 PF),"[1641706, 201942]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627529.0,1.0,0.0,DeRozan,201942.0,,,,,
472,PT11M32.00S,2024-02-01T01:50:38.0Z,4,REGULAR,foul,personal,['2freethrow'],1630208,,,1610612741,86,86,2024-02-01T01:51:10Z,4600000,False,,,0,,N. Richards shooting personal FOUL (5 PF) (DeRozan 2 FT),"[1630208, 201942]",1610612766.0,CHA,shooting,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202041.0,5.0,0.0,DeRozan,201942.0,,,,,
474,PT11M32.00S,2024-02-01T01:51:18.1Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612741,86,86,2024-02-01T01:51:42Z,4620000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,202041.0,,,,,,,,,
476,PT11M32.00S,2024-02-01T01:51:25.9Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],201942,,,1610612741,86,87,2024-02-01T01:51:25Z,4630000,False,,,0,,D. DeRozan Free Throw 1 of 2 (13 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,,13.0,,,,,,,,,,,,,,,,
477,PT11M32.00S,2024-02-01T01:51:32.9Z,4,REGULAR,substitution,out,[],1630208,,,1610612741,86,87,2024-02-01T01:51:37Z,4640000,False,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT11M32.00S,2024-02-01T01:51:32.9Z,4,REGULAR,substitution,in,[],1641877,,,1610612741,86,87,2024-02-01T01:51:37Z,4650000,False,,,0,,SUB in: N. Mensah,[1641877],1610612766.0,CHA,,,,Mensah,N. Mensah,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT11M32.00S,2024-02-01T01:51:47.7Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],201942,,,1610612741,86,88,2024-02-01T01:51:47Z,4660000,False,,,0,,D. DeRozan Free Throw 2 of 2 (14 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,,14.0,,,,,,,,,,,,,,,,
480,PT11M19.00S,2024-02-01T01:52:03.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641706,88.78120893561103,61.51960784313726,1610612766,88,88,2024-02-01T02:02:13Z,4670000,False,58.0,53.0,1,right,B. Miller 7' turnaround Jump Shot (19 PTS) (I. Smith 2 AST),"[1641706, 202397]",1610612766.0,CHA,turnaround,,,Miller,B. Miller,,,,,In The Paint (Non-RA),0-8 Center,7.83,Made,,19.0,I. Smith,202397.0,2.0,,,,,,,,,,,,,
481,PT11M06.00S,2024-02-01T01:52:16.5Z,4,REGULAR,3pt,Jump Shot,[],1629632,24.655059132720105,85.7843137254902,1610612741,88,88,2024-02-01T01:52:21Z,4680000,False,-179.0,179.0,1,left,MISS C. White 25' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,25.33,Missed,,,,,,,,,,,,,,,,,,
482,PT11M06.00S,2024-02-01T01:52:16.5Z,4,REGULAR,rebound,offensive,[],203083,,,1610612741,88,88,2024-02-01T01:52:21Z,4690000,False,,,0,,A. Drummond REBOUND (Off:1 Def:5),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Left Center,,,481.0,,,,,6.0,5.0,1.0,,,,,,,,,,
483,PT11M03.00S,2024-02-01T01:52:19.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203083,7.703679369250986,52.450980392156865,1610612741,88,88,2024-02-01T02:02:54Z,4700000,False,-12.0,20.0,1,left,MISS A. Drummond putback Layup,[203083],1610612741.0,CHI,putback,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,2.34,Missed,,,,,,,,,,,,,,,,,,
484,PT11M03.00S,2024-02-01T01:52:19.8Z,4,REGULAR,rebound,offensive,[],203083,,,1610612741,88,88,2024-02-01T01:52:31Z,4710000,False,,,0,,A. Drummond REBOUND (Off:2 Def:5),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,483.0,,,,,7.0,5.0,2.0,,,,,,,,,,
485,PT11M00.00S,2024-02-01T01:52:22.3Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203083,6.521024967148489,50.49019607843137,1610612741,88,90,2024-02-01T02:03:29Z,4720000,False,-2.0,9.0,1,left,A. Drummond putback DUNK (6 PTS),[203083],1610612741.0,CHI,putback,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,0.91,Made,,6.0,,,,,,,,,,,,,,,,
486,PT10M49.00S,2024-02-01T01:52:38.8Z,4,REGULAR,foul,personal,[],1627936,,,1610612766,88,90,2024-02-01T01:53:04Z,4730000,False,,,0,,A. Caruso personal FOUL (2 PF),"[1627936, 1641706]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Mid-Range,16-24 Center,,,,,,,,,,,202056.0,2.0,0.0,Miller,1641706.0,,,,,
488,PT10M49.00S,2024-02-01T01:52:52.2Z,4,REGULAR,substitution,out,[],1627936,,,1610612766,88,90,2024-02-01T01:53:00Z,4750000,False,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT10M49.00S,2024-02-01T01:52:52.2Z,4,REGULAR,substitution,in,[],1641763,,,1610612766,88,90,2024-02-01T01:53:00Z,4760000,False,,,0,,SUB in: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT10M37.00S,2024-02-01T01:53:18.6Z,4,REGULAR,3pt,Jump Shot,[],1641706,67.09921156373193,33.088235294117645,1610612766,88,90,2024-02-01T01:53:23Z,4770000,False,-85.0,257.0,1,right,MISS B. Miller 27' pullup 3PT,[1641706],1610612766.0,CHA,pullup,,,Miller,B. Miller,,,,,Above the Break 3,24+ Center,27.04,Missed,,,,,,,,,,,,,,,,,,
491,PT10M34.00S,2024-02-01T01:53:21.6Z,4,REGULAR,rebound,defensive,[],201942,,,1610612741,88,90,2024-02-01T01:53:23Z,4780000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:3),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Center,,,490.0,,,,,3.0,3.0,0.0,,,,,,,,,,
492,PT10M30.00S,2024-02-01T01:53:29.7Z,4,REGULAR,foul,personal,['2freethrow'],1641877,,,1610612741,88,90,2024-02-01T01:53:41Z,4790000,False,,,0,,N. Mensah shooting personal FOUL (1 PF) (Phillips 2 FT),"[1641877, 1641763]",1610612766.0,CHA,shooting,,,Mensah,N. Mensah,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202056.0,1.0,0.0,Phillips,1641763.0,,,,,
494,PT10M30.00S,2024-02-01T01:53:53.4Z,4,REGULAR,freethrow,1 of 2,[],1641763,,,1610612741,88,91,2024-02-01T01:53:53Z,4810000,False,,,0,,J. Phillips Free Throw 1 of 2 (3 PTS),[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,Made,,3.0,,,,,,,,,,,,,,,,
495,PT10M30.00S,2024-02-01T01:54:05.6Z,4,REGULAR,freethrow,2 of 2,[],1641763,,,1610612741,88,92,2024-02-01T01:54:05Z,4820000,False,,,0,,J. Phillips Free Throw 2 of 2 (4 PTS),[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,Made,,4.0,,,,,,,,,,,,,,,,
496,PT10M16.00S,2024-02-01T01:54:30.1Z,4,REGULAR,foul,technical,['1freethrow'],203083,,,1610612766,88,92,2024-02-01T01:54:42Z,4830000,False,,,0,,A. Drummond defensive-3-second technical FOUL (1 Tech),[203083],1610612741.0,CHI,defensive-3-second,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,202056.0,2.0,1.0,,,,,,,
497,PT10M16.00S,2024-02-01T01:54:49.2Z,4,REGULAR,freethrow,1 of 1,[],1629023,,,1610612766,89,92,2024-02-01T01:54:49Z,4840000,False,,,0,,P. Washington technical Free Throw 1 of 1 (21 PTS),[1629023],1610612766.0,CHA,technical,,,Washington,P. Washington,,,,,,,,Made,,21.0,,,,,,,,,,,,,,,,
498,PT10M16.00S,2024-02-01T01:54:59.0Z,4,REGULAR,substitution,out,[],202397,,,1610612766,89,92,2024-02-01T01:55:03Z,4850000,False,,,0,,SUB out: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT10M16.00S,2024-02-01T01:54:59.0Z,4,REGULAR,substitution,in,[],1641733,,,1610612766,89,92,2024-02-01T01:55:03Z,4860000,False,,,0,,SUB in: N. Smith Jr.,[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT10M05.00S,2024-02-01T01:55:19.1Z,4,REGULAR,foul,personal,['2freethrow'],1641763,,,1610612766,89,92,2024-02-01T01:55:28Z,4870000,False,,,0,,J. Phillips shooting personal FOUL (4 PF) (Washington 2 FT),"[1641763, 1629023]",1610612741.0,CHI,shooting,,,Phillips,J. Phillips,,,,,Mid-Range,8-16 Right,,,,,,,,,,,202056.0,4.0,0.0,Washington,1629023.0,,,,,
502,PT10M05.00S,2024-02-01T01:55:46.4Z,4,REGULAR,freethrow,1 of 2,[],1629023,,,1610612766,89,92,2024-02-01T01:55:46Z,4890000,False,,,0,,MISS P. Washington Free Throw 1 of 2,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
503,PT10M05.00S,2024-02-01T01:55:46.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,89,92,2024-02-01T01:55:46Z,4900000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,502.0,,,,,,,,,,,,,,,,,
504,PT10M05.00S,2024-02-01T01:55:50.2Z,4,REGULAR,substitution,out,[],1641763,,,1610612766,89,92,2024-02-01T01:55:59Z,4910000,False,,,0,,SUB out: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT10M05.00S,2024-02-01T01:55:50.2Z,4,REGULAR,substitution,in,[],1630678,,,1610612766,89,92,2024-02-01T01:55:59Z,4920000,False,,,0,,SUB in: T. Taylor,[1630678],1610612741.0,CHI,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT10M05.00S,2024-02-01T01:56:05.0Z,4,REGULAR,freethrow,2 of 2,[],1629023,,,1610612766,90,92,2024-02-01T01:56:05Z,4930000,False,,,0,,P. Washington Free Throw 2 of 2 (22 PTS),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,Made,,22.0,,,,,,,,,,,,,,,,
507,PT09M43.00S,2024-02-01T01:56:29.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,12.959921156373195,46.81372549019608,1610612741,90,92,2024-02-01T01:56:35Z,4940000,False,16.0,69.0,1,left,MISS C. White 7' driving Layup - blocked,"[1629632, 1641877]",1610612741.0,CHI,driving,,,White,C. White,,,,,In The Paint (Non-RA),0-8 Center,7.11,Missed,,,,,,,,,,,,,,Mensah,1641877.0,,,
508,PT09M43.00S,2024-02-01T01:56:29.7Z,4,REGULAR,block,,[],1641877,,,1610612741,90,92,2024-02-01T02:00:00Z,4950000,False,,,0,,N. Mensah BLOCK (1 BLK),[1641877],1610612766.0,CHA,,,,Mensah,N. Mensah,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
509,PT09M39.00S,2024-02-01T01:56:33.7Z,4,REGULAR,rebound,offensive,[],1629632,,,1610612741,90,92,2024-02-01T01:56:35Z,4960000,False,,,0,,C. White REBOUND (Off:1 Def:4),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,In The Paint (Non-RA),0-8 Center,,,507.0,,,,,5.0,4.0,1.0,,,,,,,,,,
510,PT09M38.00S,2024-02-01T01:56:34.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629632,7.440867279894875,50.0,1610612741,90,92,2024-02-01T01:56:40Z,4970000,False,0.0,17.0,1,left,MISS C. White putback Layup,[1629632],1610612741.0,CHI,putback,,,White,C. White,,,,,Restricted Area,0-8 Center,1.74,Missed,,,,,,,,,,,,,,,,,,
511,PT09M37.00S,2024-02-01T01:56:35.8Z,4,REGULAR,rebound,offensive,[],203083,,,1610612741,90,92,2024-02-01T02:10:02Z,4980000,False,,,0,,A. Drummond REBOUND (Off:3 Def:5),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,510.0,,,,,8.0,5.0,3.0,,,,,,,,,,
512,PT09M37.00S,2024-02-01T01:56:39.0Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203083,5.590000152587891,50.0,1610612741,90,94,2024-02-01T02:10:09Z,4990000,False,0.0,0.0,1,left,A. Drummond tip Layup (8 PTS),[203083],1610612741.0,CHI,tip,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,0.0,Made,,8.0,,,,,,,,,,,,,,,,
513,PT09M26.00S,2024-02-01T01:56:46.7Z,4,REGULAR,3pt,Jump Shot,[],1641778,87.86136662286465,4.166666666666666,1610612766,90,94,2024-02-01T01:56:53Z,5000000,False,-229.0,62.0,1,right,MISS L. Black 3PT,[1641778],1610612766.0,CHA,,,,Black,L. Black,,,,,Left Corner 3,24+ Left,23.73,Missed,,,,,,,,,,,,,,,,,,
514,PT09M23.00S,2024-02-01T01:56:49.7Z,4,REGULAR,rebound,defensive,[],201942,,,1610612741,90,94,2024-02-01T01:56:53Z,5010000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:4),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Left Corner 3,24+ Left,,,513.0,,,,,4.0,4.0,0.0,,,,,,,,,,
515,PT09M17.00S,2024-02-01T01:56:54.9Z,4,REGULAR,3pt,Jump Shot,[],201942,32.53942181340342,38.48039215686275,1610612741,90,94,2024-02-01T02:11:51Z,5020000,False,58.0,253.0,1,left,MISS D. DeRozan 25' 3PT,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Center,25.99,Missed,,,,,,,,,,,,,,,,,,
516,PT09M14.00S,2024-02-01T01:56:57.9Z,4,REGULAR,rebound,defensive,[],1641778,,,1610612766,90,94,2024-02-01T01:57:00Z,5030000,False,,,0,,L. Black REBOUND (Off:0 Def:1),[1641778],1610612766.0,CHA,,,,Black,L. Black,,,,,Above the Break 3,24+ Center,,,515.0,,,,,1.0,1.0,0.0,,,,,,,,,,
517,PT09M00.00S,2024-02-01T01:57:15.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641706,92.59198423127464,63.23529411764706,1610612766,90,94,2024-02-01T01:57:20Z,5040000,False,66.0,17.0,1,right,MISS B. Miller 6' driving Layup - blocked,"[1641706, 201942]",1610612766.0,CHA,driving,,,Miller,B. Miller,,,,,In The Paint (Non-RA),0-8 Center,6.84,Missed,,,,,,,,,,,,,,DeRozan,201942.0,,,
