actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
428,PT01M42.00S,2023-12-09T01:38:53.9Z,3,REGULAR,3pt,Jump Shot,[],1626179,87.59855453350855,5.147058823529411,1610612766,88,74,2023-12-09T01:38:58Z,4180000,False,-224.0,64.0,1,right,MISS T. Rozier 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Left Corner 3,24+ Left,,,,23.33,Missed,,,,,,,,,,,,,,,
429,PT01M40.00S,2023-12-09T01:38:55.9Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612761,88,74,2023-12-09T01:38:58Z,4190000,False,,,0,,P. Siakam REBOUND (Off:1 Def:4),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Left Corner 3,24+ Left,,,,,,428.0,5.0,4.0,1.0,,,,,,,,,,,
430,PT01M31.00S,2023-12-09T01:39:08.3Z,3,REGULAR,foul,personal,['2freethrow'],1629023,,,1610612761,88,74,2023-12-09T01:39:28Z,4200000,False,,,0,,P. Washington shooting personal FOUL (3 PF) (Barnes 2 FT),"[1629023, 1630567]",1610612766.0,CHA,shooting,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1628171.0,,,,,,,3.0,0.0,Barnes,1630567.0
432,PT01M31.00S,2023-12-09T01:39:34.4Z,3,REGULAR,freethrow,1 of 2,[],1630567,,,1610612761,88,74,2023-12-09T01:39:34Z,4220000,False,,,0,,MISS S. Barnes Free Throw 1 of 2,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
433,PT01M31.00S,2023-12-09T01:39:34.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,88,74,2023-12-09T01:39:34Z,4230000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,432.0,,,,,,,,,,,,,,
434,PT01M31.00S,2023-12-09T01:39:46.1Z,3,REGULAR,freethrow,2 of 2,[],1630567,,,1610612761,88,75,2023-12-09T01:39:46Z,4240000,False,,,0,,S. Barnes Free Throw 2 of 2 (16 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,Made,,,,,,16.0,,,,,,,,,
435,PT01M14.00S,2023-12-09T01:40:04.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628970,82.07950065703022,51.225490196078425,1610612766,88,75,2023-12-09T01:48:56Z,4250000,False,6.0,116.0,1,right,MISS M. Bridges 11' fadeaway Shot,[1628970],1610612766.0,CHA,fadeaway,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,,,,11.62,Missed,,,,,,,,,,,,,,,
436,PT01M10.00S,2023-12-09T01:40:07.9Z,3,REGULAR,rebound,defensive,[],1630173,,,1610612761,88,75,2023-12-09T01:40:07Z,4260000,False,,,0,,P. Achiuwa REBOUND (Off:3 Def:4),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),8-16 Center,,,,,,435.0,7.0,4.0,3.0,,,,,,,,,,,
438,PT01M00.00S,2023-12-09T01:40:18.5Z,3,REGULAR,3pt,Jump Shot,[],1629018,25.04927726675427,83.82352941176471,1610612761,88,75,2023-12-09T01:51:04Z,4270000,False,-169.0,183.0,1,left,MISS G. Trent Jr. 24' step back 3PT,[1629018],1610612761.0,TOR,step back,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Left Center,,,,24.92,Missed,,,,,,,,,,,,,,,
439,PT00M54.80S,2023-12-09T01:40:23.7Z,3,REGULAR,rebound,defensive,[],1630208,,,1610612766,88,75,2023-12-09T01:40:23Z,4280000,False,,,0,,N. Richards REBOUND (Off:1 Def:4),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Left Center,,,,,,438.0,5.0,4.0,1.0,,,,,,,,,,,
440,PT00M45.10S,2023-12-09T01:40:33.3Z,3,REGULAR,3pt,Jump Shot,[],1626179,71.43561103810775,19.852941176470587,1610612766,88,75,2023-12-09T01:40:38Z,4290000,False,-151.0,216.0,1,right,MISS T. Rozier 26' 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Left Center,,,,26.34,Missed,,,,,,,,,,,,,,,
441,PT00M42.20S,2023-12-09T01:40:36.2Z,3,REGULAR,rebound,defensive,[],1630567,,,1610612761,88,75,2023-12-09T01:40:38Z,4300000,False,,,0,,S. Barnes REBOUND (Off:2 Def:4),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Left Center,,,,,,440.0,6.0,4.0,2.0,,,,,,,,,,,
442,PT00M37.40S,2023-12-09T01:40:42.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630567,6.1268068331143235,55.14705882352941,1610612761,88,75,2023-12-09T01:40:49Z,4310000,False,-26.0,5.0,1,left,MISS S. Barnes running Layup,[1630567],1610612761.0,TOR,running,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,2.62,Missed,,,,,,,,,,,,,,,
443,PT00M34.80S,2023-12-09T01:40:44.6Z,3,REGULAR,rebound,defensive,[],1626179,,,1610612766,88,75,2023-12-09T01:40:49Z,4320000,False,,,0,,T. Rozier REBOUND (Off:0 Def:1),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,,,,,,442.0,1.0,1.0,0.0,,,,,,,,,,,
444,PT00M32.10S,2023-12-09T01:40:48.6Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628970,92.19776609724047,49.50980392156863,1610612766,90,75,2023-12-09T01:53:07Z,4330000,False,-2.0,21.0,1,right,M. Bridges running alley-oop Layup (17 PTS) (T. Rozier 10 AST),"[1628970, 1626179]",1610612766.0,CHA,running alley-oop,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,2.09,Made,,,,,,17.0,T. Rozier,1626179.0,10.0,,,,,,
446,PT00M29.20S,2023-12-09T01:40:54.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,5.469776609724048,48.529411764705884,1610612761,90,77,2023-12-09T01:41:08Z,4350000,False,7.0,-1.0,1,left,P. Siakam driving Layup (23 PTS),[1627783],1610612761.0,TOR,driving,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,0.75,Made,,,,,,23.0,,,,,,,,,
447,PT00M05.20S,2023-12-09T01:41:27.7Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612766,90,77,2023-12-09T01:42:28Z,4360000,False,,,0,,CHA shot clock Team TURNOVER,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,1628171.0,,,,,,,,,,
449,PT00M01.10S,2023-12-09T01:41:44.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630201,37.66425755584757,62.5,1610612761,90,77,2023-12-09T01:42:34Z,4370000,False,-62.0,302.0,1,left,MISS M. Flynn 30' pullup 3PT,[1630201],1610612761.0,TOR,pullup,,,Flynn,M. Flynn,,,,,Above the Break 3,24+ Center,,,,30.79,Missed,,,,,,,,,,,,,,,
450,PT00M01.10S,2023-12-09T01:41:44.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612761,90,77,2023-12-09T01:42:34Z,4380000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Center,,,,,,449.0,,,,,,,,,,,,,,
451,PT00M00.00S,2023-12-09T01:41:55.9Z,3,REGULAR,period,end,[],0,,,1610612761,90,77,2023-12-09T01:41:55Z,4390000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT12M00.00S,2023-12-09T01:42:10.7Z,4,REGULAR,substitution,out,['startperiod'],202397,,,1610612761,90,77,2023-12-09T01:44:28Z,4400000,False,,,0,,SUB out: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT12M00.00S,2023-12-09T01:42:10.7Z,4,REGULAR,substitution,out,['startperiod'],1627783,,,1610612761,90,77,2023-12-09T01:44:28Z,4420000,False,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT12M00.00S,2023-12-09T01:42:10.7Z,4,REGULAR,substitution,in,['startperiod'],1631121,,,1610612761,90,77,2023-12-09T01:44:28Z,4430000,False,,,0,,SUB in: B. McGowens,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT12M00.00S,2023-12-09T01:42:10.7Z,4,REGULAR,substitution,in,['startperiod'],1628449,,,1610612761,90,77,2023-12-09T01:44:28Z,4450000,False,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT12M00.00S,2023-12-09T01:44:35.0Z,4,REGULAR,period,start,[],0,,,1610612761,90,77,2023-12-09T01:44:35Z,4460000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT11M38.00S,2023-12-09T01:44:56.0Z,4,REGULAR,3pt,Jump Shot,[],1630201,19.267411300919843,92.8921568627451,1610612761,90,77,2023-12-09T01:45:01Z,4470000,False,-214.0,129.0,1,left,MISS M. Flynn 25' 3PT,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,Above the Break 3,24+ Left Center,,,,25.01,Missed,,,,,,,,,,,,,,,
464,PT11M34.00S,2023-12-09T01:45:00.0Z,4,REGULAR,rebound,offensive,[],1630567,,,1610612761,90,77,2023-12-09T01:45:01Z,4480000,False,,,0,,S. Barnes REBOUND (Off:3 Def:4),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Left Center,,,,,,463.0,7.0,4.0,3.0,,,,,,,,,,,
465,PT11M32.00S,2023-12-09T01:45:02.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628449,29.25427069645204,75.73529411764706,1610612761,90,77,2023-12-09T01:45:06Z,4490000,False,-129.0,222.0,1,left,MISS C. Boucher 25' 3PT,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Above the Break 3,24+ Left Center,,,,25.7,Missed,,,,,,,,,,,,,,,
466,PT11M32.00S,2023-12-09T01:45:02.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612761,90,77,2023-12-09T01:45:06Z,4500000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,465.0,,,,,,,,,,,,,,
468,PT11M27.00S,2023-12-09T01:45:30.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630567,31.09395532194481,58.57843137254902,1610612761,90,80,2023-12-09T01:45:35Z,4520000,False,-43.0,240.0,1,left,S. Barnes 24' 3PT  (19 PTS) (G. Trent Jr. 2 AST),"[1630567, 1629018]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Center,,,,24.36,Made,,,,,,19.0,G. Trent Jr.,1629018.0,2.0,,,,,,
470,PT11M08.00S,2023-12-09T01:45:49.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,92.9862023653088,53.67647058823529,1610612766,90,80,2023-12-09T01:45:59Z,4540000,False,18.0,13.0,1,right,MISS T. Rozier driving Layup,[1626179],1610612766.0,CHA,driving,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,,,,2.28,Missed,,,,,,,,,,,,,,,
471,PT11M05.00S,2023-12-09T01:45:51.7Z,4,REGULAR,rebound,defensive,[],1630173,,,1610612761,90,80,2023-12-09T01:45:51Z,4550000,False,,,0,,P. Achiuwa REBOUND (Off:3 Def:5),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,470.0,8.0,5.0,3.0,,,,,,,,,,,
472,PT10M59.00S,2023-12-09T01:45:58.5Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628449,7.178055190538765,50.73529411764706,1610612761,90,82,2023-12-09T01:57:42Z,4560000,False,-4.0,15.0,1,left,C. Boucher running Layup (5 PTS) (S. Barnes 8 AST),"[1628449, 1630567]",1610612761.0,TOR,running,,,Boucher,C. Boucher,,,,,Restricted Area,0-8 Center,,,,1.54,Made,,,,,,5.0,S. Barnes,1630567.0,8.0,,,,,,
474,PT10M39.00S,2023-12-09T01:46:17.7Z,4,REGULAR,3pt,Jump Shot,[],1629023,71.56701708278581,19.11764705882353,1610612766,90,82,2023-12-09T01:46:23Z,4580000,False,-154.0,215.0,1,right,MISS P. Washington 26' 3PT,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,,,,26.45,Missed,,,,,,,,,,,,,,,
475,PT10M36.00S,2023-12-09T01:46:20.7Z,4,REGULAR,rebound,defensive,[],1630567,,,1610612761,90,82,2023-12-09T01:46:23Z,4590000,False,,,0,,S. Barnes REBOUND (Off:3 Def:5),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Left Center,,,,,,474.0,8.0,5.0,3.0,,,,,,,,,,,
476,PT10M31.00S,2023-12-09T01:46:28.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628449,6.783837056504599,47.549019607843135,1610612761,90,84,2023-12-09T01:58:40Z,4600000,False,12.0,11.0,1,left,C. Boucher cutting Layup (7 PTS) (S. Barnes 9 AST),"[1628449, 1630567]",1610612761.0,TOR,cutting,,,Boucher,C. Boucher,,,,,Restricted Area,0-8 Center,,,,1.67,Made,,,,,,7.0,S. Barnes,1630567.0,9.0,,,,,,
478,PT10M31.00S,2023-12-09T01:46:37.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,90,84,2023-12-09T01:46:37Z,4620000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT10M31.00S,2023-12-09T01:46:38.1Z,4,REGULAR,substitution,out,[],1628970,,,1610612766,90,84,2023-12-09T01:49:29Z,4630000,False,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT10M31.00S,2023-12-09T01:46:38.1Z,4,REGULAR,substitution,in,[],202330,,,1610612766,90,84,2023-12-09T01:49:29Z,4640000,False,,,0,,SUB in: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT10M16.00S,2023-12-09T01:49:42.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,92.19776609724047,53.431372549019606,1610612766,90,84,2023-12-09T01:49:48Z,4650000,False,17.0,21.0,1,right,MISS P. Washington driving reverse Layup,[1629023],1610612766.0,CHA,driving reverse,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,2.7,Missed,,,,,,,,,,,,,,,
482,PT10M11.00S,2023-12-09T01:49:47.5Z,4,REGULAR,rebound,offensive,[],1630208,,,1610612766,90,84,2023-12-09T01:49:47Z,4660000,False,,,0,,N. Richards REBOUND (Off:2 Def:4),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,481.0,6.0,4.0,2.0,,,,,,,,,,,
483,PT10M11.00S,2023-12-09T01:49:47.5Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1630208,94.40999984741211,50.0,1610612766,92,84,2023-12-09T01:59:37Z,4670000,False,0.0,0.0,1,right,N. Richards tip DUNK (12 PTS),[1630208],1610612766.0,CHA,tip,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,0.0,Made,,,,,,12.0,,,,,,,,,
484,PT10M01.00S,2023-12-09T01:49:57.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630567,6.783837056504599,51.225490196078425,1610612761,92,86,2023-12-09T01:50:07Z,4680000,False,-6.0,11.0,1,left,S. Barnes DUNK (21 PTS) (M. Flynn 2 AST),"[1630567, 1630201]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,1.28,Made,,,,,,21.0,M. Flynn,1630201.0,2.0,,,,,,
486,PT09M40.00S,2023-12-09T01:50:19.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202330,89.43823915900131,39.950980392156865,1610612766,92,86,2023-12-09T02:00:25Z,4700000,False,-50.0,47.0,1,right,MISS G. Hayward 6' turnaround fadeaway Shot,[202330],1610612766.0,CHA,turnaround fadeaway,,,Hayward,G. Hayward,,,,,In The Paint (Non-RA),0-8 Center,,,,6.86,Missed,,,,,,,,,,,,,,,
487,PT09M40.00S,2023-12-09T01:50:19.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612761,92,86,2023-12-09T01:50:29Z,4710000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,486.0,,,,,,,,,,,,,,
489,PT09M35.00S,2023-12-09T01:50:44.6Z,4,REGULAR,foul,personal,['2freethrow'],1626179,,,1610612761,92,86,2023-12-09T01:50:54Z,4730000,False,,,0,,T. Rozier shooting personal FOUL (2 PF) (Flynn 2 FT),"[1626179, 1630201]",1610612766.0,CHA,shooting,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,2004.0,,,,,,,2.0,0.0,Flynn,1630201.0
491,PT09M35.00S,2023-12-09T01:51:05.0Z,4,REGULAR,freethrow,1 of 2,[],1630201,,,1610612761,92,87,2023-12-09T01:51:05Z,4750000,False,,,0,,M. Flynn Free Throw 1 of 2 (3 PTS),[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,Made,,,,,,3.0,,,,,,,,,
492,PT09M35.00S,2023-12-09T01:51:19.4Z,4,REGULAR,freethrow,2 of 2,[],1630201,,,1610612761,92,88,2023-12-09T01:51:19Z,4760000,False,,,0,,M. Flynn Free Throw 2 of 2 (4 PTS),[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,Made,,,,,,4.0,,,,,,,,,
493,PT09M11.00S,2023-12-09T01:51:45.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,92.06636005256242,49.50980392156863,1610612766,94,88,2023-12-09T01:51:49Z,4770000,False,-2.0,22.0,1,right,P. Washington driving Layup (11 PTS) (T. Rozier 11 AST),"[1629023, 1626179]",1610612766.0,CHA,driving,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,2.22,Made,,,,,,11.0,T. Rozier,1626179.0,11.0,,,,,,
495,PT08M55.00S,2023-12-09T01:52:00.9Z,4,REGULAR,2pt,Jump Shot,[],1629018,20.45006570302234,72.05882352941177,1610612761,94,88,2023-12-09T01:52:05Z,4790000,False,-110.0,140.0,1,left,MISS G. Trent Jr. 17' pullup Shot,[1629018],1610612761.0,TOR,pullup,,,Trent Jr.,G. Trent Jr.,,,,,Mid-Range,16-24 Left Center,,,,17.8,Missed,,,,,,,,,,,,,,,
496,PT08M53.00S,2023-12-09T01:52:03.5Z,4,REGULAR,rebound,defensive,[],1630208,,,1610612766,94,88,2023-12-09T01:52:03Z,4800000,False,,,0,,N. Richards REBOUND (Off:2 Def:5),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Mid-Range,16-24 Left Center,,,,,,495.0,7.0,5.0,2.0,,,,,,,,,,,
497,PT08M38.00S,2023-12-09T01:52:23.9Z,4,REGULAR,foul,personal,['2freethrow'],1628449,,,1610612766,94,88,2023-12-09T01:52:39Z,4810000,False,,,0,,C. Boucher shooting personal FOUL (2 PF) (Richards 2 FT),"[1628449, 1630208]",1610612761.0,TOR,shooting,,,Boucher,C. Boucher,,,,,Restricted Area,0-8 Center,,,,,,,,,,2004.0,,,,,,,2.0,0.0,Richards,1630208.0
499,PT08M38.00S,2023-12-09T01:52:54.3Z,4,REGULAR,freethrow,1 of 2,[],1630208,,,1610612766,95,88,2023-12-09T01:52:54Z,4830000,False,,,0,,N. Richards Free Throw 1 of 2 (13 PTS),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,Made,,,,,,13.0,,,,,,,,,
500,PT08M38.00S,2023-12-09T01:52:56.0Z,4,REGULAR,substitution,out,[],1631121,,,1610612766,95,88,2023-12-09T01:53:03Z,4840000,False,,,0,,SUB out: B. McGowens,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT08M38.00S,2023-12-09T01:52:56.0Z,4,REGULAR,substitution,out,[],1629018,,,1610612766,95,88,2023-12-09T01:53:03Z,4850000,False,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT08M38.00S,2023-12-09T01:52:56.0Z,4,REGULAR,substitution,in,[],1641706,,,1610612766,95,88,2023-12-09T01:53:03Z,4860000,False,,,0,,SUB in: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT08M38.00S,2023-12-09T01:52:56.0Z,4,REGULAR,substitution,in,[],1628384,,,1610612766,95,88,2023-12-09T01:53:03Z,4870000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT08M38.00S,2023-12-09T01:53:10.1Z,4,REGULAR,freethrow,2 of 2,[],1630208,,,1610612766,96,88,2023-12-09T01:53:10Z,4880000,False,,,0,,N. Richards Free Throw 2 of 2 (14 PTS),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,Made,,,,,,14.0,,,,,,,,,
505,PT08M26.00S,2023-12-09T01:53:28.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630173,14.273981603153747,58.333333333333336,1610612761,96,88,2023-12-09T01:53:34Z,4890000,False,-42.0,82.0,1,left,MISS P. Achiuwa 9' driving floating Shot,[1630173],1610612761.0,TOR,driving floating,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),8-16 Center,,,,9.17,Missed,,,,,,,,,,,,,,,
506,PT08M22.00S,2023-12-09T01:53:32.4Z,4,REGULAR,rebound,offensive,[],1628449,,,1610612761,96,88,2023-12-09T01:53:34Z,4900000,False,,,0,,C. Boucher REBOUND (Off:1 Def:1),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,In The Paint (Non-RA),8-16 Center,,,,,,505.0,2.0,1.0,1.0,,,,,,,,,,,
507,PT08M22.00S,2023-12-09T01:53:32.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628449,5.590000152587891,50.0,1610612761,96,90,2023-12-09T01:53:32Z,4910000,False,0.0,0.0,1,left,C. Boucher tip Layup (9 PTS),[1628449],1610612761.0,TOR,tip,,,Boucher,C. Boucher,,,,,Mid-Range,8-16 Left,,,,0.0,Made,,,,,,9.0,,,,,,,,,
508,PT08M12.00S,2023-12-09T01:53:42.8Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630208,91.01511169513797,47.05882352941176,1610612766,96,90,2023-12-09T01:53:46Z,4920000,False,-15.0,32.0,1,right,MISS N. Richards Hook,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,3.52,Missed,,,,,,,,,,,,,,,
509,PT08M10.00S,2023-12-09T01:53:44.8Z,4,REGULAR,rebound,defensive,[],1630567,,,1610612761,96,90,2023-12-09T01:53:46Z,4930000,False,,,0,,S. Barnes REBOUND (Off:3 Def:6),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,,,508.0,9.0,6.0,3.0,,,,,,,,,,,
510,PT08M07.00S,2023-12-09T01:53:52.0Z,4,REGULAR,foul,personal,['2freethrow'],1629023,,,1610612761,96,90,2023-12-09T01:54:24Z,4940000,False,,,0,,P. Washington shooting personal FOUL (4 PF) (Anunoby 2 FT),"[1629023, 1628384]",1610612766.0,CHA,shooting,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,,,,,,2004.0,,,,,,,4.0,0.0,Anunoby,1628384.0
512,PT08M07.00S,2023-12-09T01:54:25.6Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1628384,,,1610612761,96,91,2023-12-09T02:03:57Z,4960000,False,,,0,,O. Anunoby Free Throw 1 of 2 (7 PTS),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,Made,,,,,,7.0,,,,,,,,,
513,PT08M07.00S,2023-12-09T01:54:36.1Z,4,REGULAR,substitution,out,[],1630208,,,1610612761,96,91,2023-12-09T01:54:39Z,4970000,False,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT08M07.00S,2023-12-09T01:54:36.1Z,4,REGULAR,substitution,in,[],1628970,,,1610612761,96,91,2023-12-09T01:54:39Z,4980000,False,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT08M07.00S,2023-12-09T01:54:25.6Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1628384,,,1610612761,96,92,2023-12-09T02:03:57Z,4990000,False,,,0,,O. Anunoby Free Throw 2 of 2 (8 PTS),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,Made,,,,,,8.0,,,,,,,,,
516,PT07M59.00S,2023-12-09T01:55:12.2Z,4,REGULAR,foul,personal,[],1628449,,,1610612766,96,92,2023-12-09T01:55:22Z,5000000,False,,,0,,C. Boucher personal FOUL (3 PF),"[1628449, 1629023]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,2004.0,,,,,,,3.0,0.0,Washington,1629023.0
532,PT07M58.00S,2023-12-09T01:56:13.1Z,4,REGULAR,turnover,out-of-bounds,[],202330,,,1610612766,96,92,2023-12-09T01:59:55Z,5045000,False,,,0,,G. Hayward bad pass out-of-bounds TURNOVER (3 TO),[202330],1610612766.0,CHA,bad pass,,,Hayward,G. Hayward,,,,,Mid-Range,16-24 Right,3.0,,,,,,,,,2004.0,,,,,,,,,,
521,PT07M58.00S,2023-12-09T01:56:15.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,96,92,2023-12-09T01:59:55Z,5050000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
