actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
493,PT10M06.00S,2023-11-21T01:46:19.2Z,4,REGULAR,rebound,defensive,[],202397,,,1610612766,83,87,2023-11-21T01:46:24Z,4780000,False,,,0,,I. Smith REBOUND (Off:0 Def:1),[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,In The Paint (Non-RA),8-16 Right,,,,492.0,1.0,1.0,0.0,,,,,,,,,,,,,
494,PT10M02.00S,2023-11-21T01:46:23.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202397,5.601182654402102,51.9607843137255,1610612766,85,87,2023-11-21T01:46:32Z,4790000,False,-10.0,0.0,1,left,I. Smith running Layup (4 PTS),[202397],1610612766.0,CHA,running,,,Smith,I. Smith,,,,,Restricted Area,0-8 Center,0.98,Made,4.0,,,,,,,,,,,,,,,,,
495,PT10M02.00S,2023-11-21T01:46:32.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,85,87,2023-11-21T01:46:32Z,4800000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT09M49.00S,2023-11-21T01:49:36.5Z,4,REGULAR,3pt,Jump Shot,[],1630202,69.85873850197109,79.65686274509804,1610612738,85,90,2023-11-21T01:49:40Z,4810000,False,148.0,231.0,1,right,P. Pritchard 27' 3PT  (19 PTS) (S. Hauser 1 AST),"[1630202, 1630573]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,27.43,Made,19.0,,,,,,,,,,,S. Hauser,1630573.0,1.0,,,,
498,PT09M29.00S,2023-11-21T01:49:55.7Z,4,REGULAR,2pt,Jump Shot,[],1629023,20.581471747700395,27.941176470588236,1610612766,87,90,2023-11-21T01:55:35Z,4830000,False,110.0,141.0,1,left,P. Washington 17' step back Jump Shot (15 PTS) (B. McGowens 2 AST),"[1629023, 1631121]",1610612766.0,CHA,step back,,,Washington,P. Washington,,,,,Mid-Range,16-24 Right Center,17.9,Made,15.0,,,,,,,,,,,B. McGowens,1631121.0,2.0,,,,
500,PT09M15.00S,2023-11-21T01:50:13.5Z,4,REGULAR,foul,personal,[],1629023,,,1610612738,87,90,2023-11-21T01:50:54Z,4850000,False,,,0,,P. Washington personal FOUL (1 PF),"[1629023, 1628436]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,,,,203591.0,1.0,0.0,,,,,,,Kornet,1628436.0,,
502,PT09M05.00S,2023-11-21T01:50:38.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628436,91.27792378449409,52.450980392156865,1610612738,87,92,2023-11-21T01:58:27Z,4870000,False,12.0,29.0,1,right,L. Kornet alley-oop Layup (4 PTS) (P. Pritchard 2 AST),"[1628436, 1630202]",1610612738.0,BOS,alley-oop,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,3.2,Made,4.0,,,,,,,,,,,P. Pritchard,1630202.0,2.0,,,,
504,PT08M50.00S,2023-11-21T01:50:53.4Z,4,REGULAR,3pt,Jump Shot,[],1631121,25.969119579500656,17.401960784313726,1610612766,87,92,2023-11-21T01:51:00Z,4890000,False,163.0,192.0,1,left,MISS B. McGowens 25' 3PT,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,Above the Break 3,24+ Right Center,25.16,Missed,,,,,,,,,,,,,,,,,,
505,PT08M50.00S,2023-11-21T01:50:53.4Z,4,REGULAR,rebound,defensive,[],1629052,,,1610612738,87,92,2023-11-21T01:51:00Z,4900000,False,,,0,,O. Brissett REBOUND (Off:1 Def:4),[1629052],1610612738.0,BOS,,,,Brissett,O. Brissett,,,,,Above the Break 3,24+ Right Center,,,,504.0,5.0,4.0,1.0,,,,,,,,,,,,,
506,PT08M33.00S,2023-11-21T01:51:10.1Z,4,REGULAR,2pt,Jump Shot,[],1630202,73.14388961892247,30.14705882352941,1610612738,87,92,2023-11-21T01:59:21Z,4910000,False,-99.0,200.0,1,right,MISS P. Pritchard 22' pullup Shot,[1630202],1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,Mid-Range,16-24 Left Center,22.32,Missed,,,,,,,,,,,,,,,,,,
507,PT08M30.00S,2023-11-21T01:51:12.7Z,4,REGULAR,rebound,offensive,[],1629052,,,1610612738,87,92,2023-11-21T01:51:12Z,4920000,False,,,0,,O. Brissett REBOUND (Off:2 Def:4),[1629052],1610612738.0,BOS,,,,Brissett,O. Brissett,,,,,Mid-Range,16-24 Left Center,,,,506.0,6.0,4.0,2.0,,,,,,,,,,,,,
508,PT08M21.00S,2023-11-21T01:51:21.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630202,92.19776609724047,50.245098039215684,1610612738,87,94,2023-11-21T01:51:31Z,4930000,False,1.0,21.0,1,right,P. Pritchard Layup (21 PTS),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Restricted Area,0-8 Center,2.08,Made,21.0,,,,,,,,,,,,,,,,,
509,PT08M04.00S,2023-11-21T01:51:38.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202397,14.4053876478318,41.66666666666667,1610612766,89,94,2023-11-21T01:51:44Z,4940000,False,42.0,83.0,1,left,I. Smith 9' step back Jump Shot (6 PTS) (L. Ball 4 AST),"[202397, 1630163]",1610612766.0,CHA,step back,,,Smith,I. Smith,,,,,In The Paint (Non-RA),8-16 Center,9.28,Made,6.0,,,,,,,,,,,L. Ball,1630163.0,4.0,,,,
511,PT07M49.00S,2023-11-21T01:51:54.0Z,4,REGULAR,3pt,Jump Shot,[],1629004,77.4802890932983,92.64705882352942,1610612738,89,94,2023-11-21T01:51:58Z,4960000,False,213.0,159.0,1,right,MISS S. Mykhailiuk 26' 3PT,[1629004],1610612738.0,BOS,,,,Mykhailiuk,S. Mykhailiuk,,,,,Above the Break 3,24+ Right Center,26.61,Missed,,,,,,,,,,,,,,,,,,
512,PT07M46.00S,2023-11-21T01:51:56.3Z,4,REGULAR,rebound,defensive,[],1628970,,,1610612766,89,94,2023-11-21T01:51:56Z,4970000,False,,,0,,M. Bridges REBOUND (Off:0 Def:9),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,,511.0,9.0,9.0,0.0,,,,,,,,,,,,,
513,PT07M39.00S,2023-11-21T01:52:04.2Z,4,REGULAR,3pt,Jump Shot,[],1630163,29.77989487516426,77.94117647058823,1610612766,89,94,2023-11-21T01:52:14Z,4980000,False,-140.0,227.0,1,left,MISS L. Ball 26' 3PT,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,26.69,Missed,,,,,,,,,,,,,,,,,,
514,PT07M37.00S,2023-11-21T01:52:06.2Z,4,REGULAR,rebound,defensive,[],1630202,,,1610612738,89,94,2023-11-21T01:52:14Z,4990000,False,,,0,,P. Pritchard REBOUND (Off:2 Def:3),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,,,,513.0,5.0,3.0,2.0,,,,,,,,,,,,,
515,PT07M20.00S,2023-11-21T01:52:23.2Z,4,REGULAR,3pt,Jump Shot,[],1629004,93.24901445466492,5.392156862745098,1610612738,89,97,2023-11-21T01:52:35Z,5000000,False,-223.0,11.0,1,right,S. Mykhailiuk 3PT  (3 PTS) (P. Pritchard 3 AST),"[1629004, 1630202]",1610612738.0,BOS,,,,Mykhailiuk,S. Mykhailiuk,,,,,Left Corner 3,24+ Left,22.33,Made,3.0,,,,,,,,,,,P. Pritchard,1630202.0,3.0,,,,
517,PT06M58.00S,2023-11-21T01:52:45.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,6.652431011826544,49.50980392156863,1610612766,89,97,2023-11-21T01:52:56Z,5020000,False,2.0,10.0,1,left,MISS M. Bridges driving Layup,[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,1.03,Missed,,,,,,,,,,,,,,,,,,
518,PT06M56.00S,2023-11-21T01:52:47.3Z,4,REGULAR,rebound,defensive,[],1629052,,,1610612738,89,97,2023-11-21T01:52:56Z,5030000,False,,,0,,O. Brissett REBOUND (Off:2 Def:5),[1629052],1610612738.0,BOS,,,,Brissett,O. Brissett,,,,,Restricted Area,0-8 Center,,,,517.0,7.0,5.0,2.0,,,,,,,,,,,,,
519,PT06M38.00S,2023-11-21T01:53:22.3Z,4,REGULAR,substitution,out,[],1629023,,,1610612738,89,97,2023-11-21T01:53:49Z,5040000,False,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT06M38.00S,2023-11-21T01:53:22.3Z,4,REGULAR,substitution,out,[],1631121,,,1610612738,89,97,2023-11-21T01:53:49Z,5050000,False,,,0,,SUB out: B. McGowens,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT06M38.00S,2023-11-21T01:53:22.3Z,4,REGULAR,substitution,out,[],1629052,,,1610612738,89,97,2023-11-21T01:53:49Z,5060000,False,,,0,,SUB out: O. Brissett,[1629052],1610612738.0,BOS,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT06M38.00S,2023-11-21T01:53:22.3Z,4,REGULAR,substitution,out,[],1628436,,,1610612738,89,97,2023-11-21T01:53:49Z,5070000,False,,,0,,SUB out: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT06M38.00S,2023-11-21T01:53:22.3Z,4,REGULAR,substitution,out,[],1629004,,,1610612738,89,97,2023-11-21T01:53:49Z,5080000,False,,,0,,SUB out: S. Mykhailiuk,[1629004],1610612738.0,BOS,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT06M38.00S,2023-11-21T01:53:22.3Z,4,REGULAR,substitution,in,[],202330,,,1610612738,89,97,2023-11-21T01:53:49Z,5090000,False,,,0,,SUB in: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT06M38.00S,2023-11-21T01:53:22.3Z,4,REGULAR,substitution,in,[],1631109,,,1610612738,89,97,2023-11-21T01:53:49Z,5100000,False,,,0,,SUB in: M. Williams,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT06M38.00S,2023-11-21T01:53:22.3Z,4,REGULAR,substitution,in,[],1628369,,,1610612738,89,97,2023-11-21T01:53:49Z,5110000,False,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT06M38.00S,2023-11-21T01:53:22.3Z,4,REGULAR,substitution,in,[],1627759,,,1610612738,89,97,2023-11-21T01:53:49Z,5120000,False,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT06M38.00S,2023-11-21T01:53:22.3Z,4,REGULAR,substitution,in,[],204001,,,1610612738,89,97,2023-11-21T01:53:49Z,5130000,False,,,0,,SUB in: K. Porzingis,[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT06M35.00S,2023-11-21T01:53:56.8Z,4,REGULAR,jumpball,recovered,[],204001,,,1610612738,89,97,2023-11-21T02:04:20Z,5132500,False,,,0,,Jump Ball P. Pritchard vs. I. Smith: Tip to K. Porzingis,"[204001, 1630202, 202397]",1610612738.0,BOS,heldball,K. Porzingis,204001.0,Porzingis,K. Porzingis,Pritchard,1630202.0,Smith,202397.0,,,,,,,,,,,,,,,,,,,,,,
532,PT06M34.00S,2023-11-21T01:53:58.5Z,4,REGULAR,2pt,Jump Shot,[],204001,77.08607095926413,61.029411764705884,1610612738,89,97,2023-11-21T02:02:12Z,5135000,False,55.0,163.0,1,right,MISS K. Porzingis 17' Jump Shot,[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Mid-Range,16-24 Right Center,17.2,Missed,,,,,,,,,,,,,,,,,,
533,PT06M32.00S,2023-11-21T01:54:00.5Z,4,REGULAR,rebound,defensive,[],202397,,,1610612766,89,97,2023-11-21T02:02:12Z,5137500,False,,,0,,I. Smith REBOUND (Off:0 Def:2),[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,Mid-Range,16-24 Right Center,,,,532.0,2.0,2.0,0.0,,,,,,,,,,,,,
534,PT06M25.00S,2023-11-21T01:54:03.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202397,19.316688567674113,53.006280637254896,1610612766,89,97,2023-11-21T02:10:24Z,5190000,False,-15.0,129.0,1,left,MISS I. Smith 13' step back Shot,[202397],1610612766.0,CHA,step back,,,Smith,I. Smith,,,,,In The Paint (Non-RA),8-16 Center,13.0,Missed,,,,,,,,,,,,,,,,,,
535,PT06M23.00S,2023-11-21T01:54:05.3Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,89,97,2023-11-21T02:10:07Z,5200000,False,,,0,,J. Tatum REBOUND (Off:0 Def:12),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),8-16 Center,,,,534.0,12.0,12.0,0.0,,,,,,,,,,,,,
536,PT06M07.00S,2023-11-21T01:54:16.8Z,4,REGULAR,3pt,Jump Shot,[],1630573,70.12155059132719,20.098039215686274,1610612738,89,100,2023-11-21T01:54:21Z,5210000,False,-150.0,228.0,1,right,S. Hauser 27' 3PT  (3 PTS) (J. Tatum 6 AST),"[1630573, 1628369]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Left Center,27.3,Made,3.0,,,,,,,,,,,J. Tatum,1628369.0,6.0,,,,
538,PT06M06.00S,2023-11-21T01:54:24.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,89,100,2023-11-21T01:54:24Z,5230000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT06M06.00S,2023-11-21T01:56:28.7Z,4,REGULAR,substitution,out,[],202397,,,1610612766,89,100,2023-11-21T01:57:04Z,5240000,False,,,0,,SUB out: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT06M06.00S,2023-11-21T01:56:28.7Z,4,REGULAR,substitution,in,[],1641706,,,1610612766,89,100,2023-11-21T01:57:04Z,5250000,False,,,0,,SUB in: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT05M51.00S,2023-11-21T01:57:33.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,9.411957950065702,46.568627450980394,1610612766,89,100,2023-11-21T01:57:39Z,5260000,False,17.0,36.0,1,left,MISS L. Ball Layup - blocked,"[1630163, 204001]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,3.99,Missed,,,,,,,,,,,,,,,,,Porzingis,204001.0
542,PT05M51.00S,2023-11-21T01:57:33.5Z,4,REGULAR,block,,[],204001,,,1610612766,89,100,2023-11-21T01:57:36Z,5270000,False,,,0,,K. Porzingis BLOCK (2 BLK),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
543,PT05M47.00S,2023-11-21T01:57:37.5Z,4,REGULAR,rebound,offensive,[],1631109,,,1610612766,89,100,2023-11-21T01:57:39Z,5280000,False,,,0,,M. Williams REBOUND (Off:6 Def:7),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,,541.0,13.0,7.0,6.0,,,,,,,,,,,,,
544,PT05M44.00S,2023-11-21T01:57:40.0Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1641706,20.97568988173456,63.48039215686274,1610612766,91,100,2023-11-21T02:11:29Z,5290000,False,-67.0,145.0,1,left,B. Miller 15' pullup Jump Shot (6 PTS) (M. Williams 2 AST),"[1641706, 1631109]",1610612766.0,CHA,pullup,,,Miller,B. Miller,,,,,Mid-Range,8-16 Center,15.96,Made,6.0,,,,,,,,,,,M. Williams,1631109.0,2.0,,,,
613,PT05M27.00S,2023-11-21T01:58:04.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,92.95335085413929,47.549019607843135,1610612738,91,100,2023-11-21T02:09:18Z,5315000,False,-12.0,14.0,1,right,MISS J. Tatum driving Layup - blocked,"[1628369, 202330]",1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,1.84,Missed,,,,,,,,,,,,,,,,,Hayward,202330.0
614,PT05M27.00S,2023-11-21T01:58:04.7Z,4,REGULAR,block,,[],202330,,,1610612738,91,100,2023-11-21T02:09:18Z,5322500,False,,,0,,G. Hayward BLOCK (1 BLK),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
615,PT05M27.00S,2023-11-21T01:58:04.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612766,91,100,2023-11-21T02:09:18Z,5326250,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Restricted Area,0-8 Center,,,,613.0,,,,,,,,,,,,,,,,
548,PT05M26.00S,2023-11-21T01:58:29.5Z,4,REGULAR,timeout,challenge,['team'],0,,,1610612766,91,100,2023-11-21T02:09:18Z,5330000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT05M26.00S,2023-11-21T01:59:52.6Z,4,REGULAR,substitution,out,[],1630202,,,1610612766,91,100,2023-11-21T02:09:18Z,5340000,False,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT05M26.00S,2023-11-21T01:59:52.6Z,4,REGULAR,substitution,in,[],201950,,,1610612766,91,100,2023-11-21T02:09:18Z,5350000,False,,,0,,SUB in: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT05M16.00S,2023-11-21T02:01:15.5Z,4,REGULAR,turnover,out-of-bounds,[],1630163,,,1610612766,91,100,2023-11-21T02:01:25Z,5370000,False,,,0,,L. Ball bad pass out-of-bounds TURNOVER (4 TO),[1630163],1610612766.0,CHA,bad pass,,,Ball,L. Ball,,,,,Mid-Range,8-16 Left,,,,,,,,203591.0,,,4.0,,,,,,,,,
556,PT04M57.00S,2023-11-21T02:01:41.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],204001,89.30683311432325,98.2843137254902,1610612738,91,100,2023-11-21T02:01:45Z,5380000,False,241.0,48.0,1,right,MISS K. Porzingis 24' 3PT,[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Right Corner 3,24+ Right,24.61,Missed,,,,,,,,,,,,,,,,,,
557,PT04M54.00S,2023-11-21T02:01:44.2Z,4,REGULAR,rebound,defensive,[],1628970,,,1610612766,91,100,2023-11-21T02:01:45Z,5390000,False,,,0,,M. Bridges REBOUND (Off:0 Def:10),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,,,,556.0,10.0,10.0,0.0,,,,,,,,,,,,,
558,PT04M46.00S,2023-11-21T02:01:52.8Z,4,REGULAR,turnover,bad pass,[],1641706,,,1610612766,91,100,2023-11-21T02:02:02Z,5400000,False,,,0,,B. Miller bad pass TURNOVER (2 TO),"[1641706, 204001]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2.0,Porzingis,204001.0,,,,,,,
559,PT04M46.00S,2023-11-21T02:01:52.8Z,4,REGULAR,steal,,[],204001,,,1610612738,91,100,2023-11-21T02:01:54Z,5410000,False,,,0,,K. Porzingis STEAL (2 STL),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
561,PT04M25.00S,2023-11-21T02:02:27.5Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1628369,90.75229960578186,76.22549019607843,1610612738,91,100,2023-11-21T02:13:26Z,5430000,False,131.0,34.0,1,right,MISS J. Tatum 13' pullup Shot,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Mid-Range,8-16 Right,13.55,Missed,,,,,,,,,,,,,,,,,,
562,PT04M23.00S,2023-11-21T02:02:29.5Z,4,REGULAR,rebound,defensive,[],1628970,,,1610612766,91,100,2023-11-21T02:02:33Z,5440000,False,,,0,,M. Bridges REBOUND (Off:0 Def:11),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Right,,,,561.0,11.0,11.0,0.0,,,,,,,,,,,,,
563,PT04M17.00S,2023-11-21T02:02:35.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],202330,6.915243101182654,96.81372549019608,1610612766,94,100,2023-11-21T02:02:44Z,5450000,False,-234.0,13.0,1,left,G. Hayward 3PT running (14 PTS) (B. Miller 3 AST),"[202330, 1641706]",1610612766.0,CHA,running,,,Hayward,G. Hayward,,,,,Left Corner 3,24+ Left,23.44,Made,14.0,,,,,,,,,,,B. Miller,1641706.0,3.0,,,,
565,PT03M55.00S,2023-11-21T02:02:57.0Z,4,REGULAR,3pt,Jump Shot,[],1630573,65.39093298291722,52.20588235294118,1610612738,94,100,2023-11-21T02:03:02Z,5470000,False,11.0,273.0,1,right,MISS S. Hauser 27' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Center,27.3,Missed,,,,,,,,,,,,,,,,,,
566,PT03M53.00S,2023-11-21T02:02:59.2Z,4,REGULAR,rebound,offensive,[],201950,,,1610612738,94,100,2023-11-21T02:02:59Z,5480000,False,,,0,,J. Holiday REBOUND (Off:2 Def:2),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Center,,,,565.0,4.0,2.0,2.0,,,,,,,,,,,,,
567,PT03M50.00S,2023-11-21T02:03:02.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1627759,91.14651773981603,46.81372549019608,1610612738,94,100,2023-11-21T02:14:10Z,5490000,False,-16.0,31.0,1,right,MISS J. Brown driving DUNK - blocked,"[1627759, 1631109]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,3.46,Missed,,,,,,,,,,,,,,,,,Williams,1631109.0
568,PT03M50.00S,2023-11-21T02:03:02.9Z,4,REGULAR,block,,[],1631109,,,1610612738,94,100,2023-11-21T02:03:05Z,5500000,False,,,0,,M. Williams BLOCK (2 BLK),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
569,PT03M50.00S,2023-11-21T02:03:02.9Z,4,REGULAR,rebound,offensive,[],204001,,,1610612738,94,100,2023-11-21T02:03:10Z,5510000,False,,,0,,K. Porzingis REBOUND (Off:2 Def:5),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,,,,567.0,7.0,5.0,2.0,,,,,,,,,,,,,
570,PT03M50.00S,2023-11-21T02:03:06.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",204001,89.83245729303549,51.225490196078425,1610612738,94,102,2023-11-21T02:03:13Z,5520000,False,6.0,43.0,1,right,K. Porzingis Layup (14 PTS),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,4.35,Made,14.0,,,,,,,,,,,,,,,,,
571,PT03M50.00S,2023-11-21T02:03:10.1Z,4,REGULAR,foul,personal,['1freethrow'],1641706,,,1610612738,94,102,2023-11-21T02:03:25Z,5530000,False,,,0,,B. Miller shooting personal FOUL (2 PF) (Porzingis 1 FT),"[1641706, 204001]",1610612766.0,CHA,shooting,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,,,,,,,,1179.0,2.0,1.0,,,,,,,Porzingis,204001.0,,
573,PT03M50.00S,2023-11-21T02:03:31.9Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],204001,,,1610612738,94,103,2023-11-21T02:03:31Z,5550000,False,,,0,,K. Porzingis Free Throw 1 of 1 (15 PTS),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
575,PT03M34.00S,2023-11-21T02:03:49.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1631109,5.995400788436268,53.431372549019606,1610612766,96,103,2023-11-21T02:03:53Z,5570000,False,-17.0,4.0,1,left,M. Williams DUNK (14 PTS) (L. Ball 5 AST),"[1631109, 1630163]",1610612766.0,CHA,,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,1.76,Made,14.0,,,,,,,,,,,L. Ball,1630163.0,5.0,,,,
577,PT03M13.00S,2023-11-21T02:04:10.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,91.93495400788436,51.225490196078425,1610612738,96,105,2023-11-21T02:04:26Z,5590000,False,6.0,23.0,1,right,J. Tatum Layup (40 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,2.41,Made,40.0,,,,,,,,,,,,,,,,,
578,PT03M01.00S,2023-11-21T02:04:22.9Z,4,REGULAR,3pt,Jump Shot,[],1641706,7.178055190538765,98.0392156862745,1610612766,99,105,2023-11-21T02:04:28Z,5600000,False,-240.0,15.0,1,left,B. Miller 24' 3PT  (9 PTS) (L. Ball 6 AST),"[1641706, 1630163]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,Left Corner 3,24+ Left,24.07,Made,9.0,,,,,,,,,,,L. Ball,1630163.0,6.0,,,,
580,PT02M46.00S,2023-11-21T02:04:37.5Z,4,REGULAR,turnover,lost ball,[],201950,,,1610612738,99,105,2023-11-21T02:04:43Z,5620000,False,,,0,,J. Holiday lost ball TURNOVER (6 TO),"[201950, 1630163]",1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Center,,,,,,,,,,,6.0,Ball,1630163.0,,,,,,,
581,PT02M46.00S,2023-11-21T02:04:37.5Z,4,REGULAR,steal,,[],1630163,,,1610612766,99,105,2023-11-21T02:04:39Z,5630000,False,,,0,,L. Ball STEAL (2 STL),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
