actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,playerName,playerNameI,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,descriptor,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,jumpBallRecoveredName,jumpBallRecoverdPersonId,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
338,PT00M51.50S,2024-01-27T01:09:00.8Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1641733,6.307490144546649,91.68964460784314,1610612766,51,50,2024-01-27T01:29:29Z,3290000,False,-208.0,7.0,1,left,MISS N. Smith Jr. 20' Jump Shot,[1641733],1610612766.0,CHA,,Smith Jr.,N. Smith Jr.,Mid-Range,16-24 Left,20.85,Missed,,,,,,,,,,,,,,,,,,,,,,,,
339,PT00M50.00S,2024-01-27T01:09:02.3Z,2,REGULAR,rebound,offensive,[],1628970,,,1610612766,51,50,2024-01-27T01:09:02Z,3300000,False,,,0,,M. Bridges REBOUND (Off:1 Def:5),[1628970],1610612766.0,CHA,,Bridges,M. Bridges,Left Corner 3,24+ Left,,,,,,,,,338.0,6.0,5.0,1.0,,,,,,,,,,,,,,
340,PT00M49.50S,2024-01-27T01:09:03.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628970,5.469776609724048,51.225490196078425,1610612766,53,50,2024-01-27T01:09:39Z,3310000,False,-6.0,-1.0,1,left,M. Bridges putback Layup (12 PTS),[1628970],1610612766.0,CHA,,Bridges,M. Bridges,Restricted Area,0-8 Center,0.62,Made,12.0,,,,putback,,,,,,,,,,,,,,,,,,,
341,PT00M33.10S,2024-01-27T01:09:29.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,92.32917214191852,51.225490196078425,1610612745,53,52,2024-01-27T01:16:11Z,3320000,False,6.0,20.0,1,right,J. Green driving finger roll Layup (16 PTS),[1630224],1610612745.0,HOU,,Green,J. Green,Restricted Area,0-8 Center,2.05,Made,16.0,,,,driving finger roll,,,,,,,,,,,,,,,,,,,
342,PT00M33.10S,2024-01-27T01:09:39.0Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628998,,,1610612745,53,52,2024-01-27T01:09:49Z,3330000,False,,,0,,C. Martin shooting personal FOUL (1 PF) (Green 1 FT),"[1628998, 1630224]",1610612766.0,CHA,201638.0,Martin,C. Martin,Restricted Area,0-8 Center,,,,,,,shooting,,,,,,1.0,1.0,Green,1630224.0,,,,,,,,,,
344,PT00M33.10S,2024-01-27T01:09:56.3Z,2,REGULAR,freethrow,1 of 1,[],1630224,,,1610612745,53,53,2024-01-27T01:09:56Z,3350000,False,,,0,,J. Green Free Throw 1 of 1 (17 PTS),[1630224],1610612745.0,HOU,,Green,J. Green,,,,Made,17.0,,,,,,,,,,,,,,,,,,,,,,,
346,PT00M16.70S,2024-01-27T01:10:30.2Z,2,REGULAR,3pt,Jump Shot,[],1628970,22.552562417871222,9.803921568627452,1610612766,53,53,2024-01-27T01:10:34Z,3370000,False,201.0,159.0,1,left,MISS M. Bridges 25' 3PT,[1628970],1610612766.0,CHA,,Bridges,M. Bridges,Above the Break 3,24+ Right Center,25.66,Missed,,,,,,,,,,,,,,,,,,,,,,,,
347,PT00M13.80S,2024-01-27T01:10:33.1Z,2,REGULAR,rebound,defensive,[],1630224,,,1610612745,53,53,2024-01-27T01:10:33Z,3380000,False,,,0,,J. Green REBOUND (Off:0 Def:7),[1630224],1610612745.0,HOU,,Green,J. Green,Above the Break 3,24+ Right Center,,,,,,,,,346.0,7.0,7.0,0.0,,,,,,,,,,,,,,
348,PT00M02.30S,2024-01-27T01:10:45.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630224,81.42247043363994,50.98039215686274,1610612745,53,55,2024-01-27T01:16:47Z,3390000,False,5.0,122.0,1,right,J. Green 12' pullup Jump Shot (19 PTS),[1630224],1610612745.0,HOU,,Green,J. Green,In The Paint (Non-RA),8-16 Center,12.22,Made,19.0,,,,pullup,,,,,,,,,,,,,,,,,,,
349,PT00M00.00S,2024-01-27T01:10:53.8Z,2,REGULAR,3pt,Jump Shot,[],1628970,54.48423127463863,50.0,1610612766,53,55,2024-01-27T01:11:16Z,3400000,False,0.0,460.0,1,left,MISS M. Bridges 45' 3PT,[1628970],1610612766.0,CHA,,Bridges,M. Bridges,Above the Break 3,24+ Center,45.97,Missed,,,,,,,,,,,,,,,,,,,,,,,,
350,PT00M00.00S,2024-01-27T01:10:53.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612766,53,55,2024-01-27T01:11:16Z,3410000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,Above the Break 3,24+ Center,,,,,,,,,349.0,,,,,,,,,,,,,,,,,
351,PT00M00.00S,2024-01-27T01:11:00.0Z,2,REGULAR,period,end,[],0,,,1610612766,53,55,2024-01-27T01:11:00Z,3420000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2024-01-27T01:25:00.9Z,3,REGULAR,substitution,out,['startperiod'],1629023,,,1610612766,53,55,2024-01-27T01:25:57Z,3430000,False,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT12M00.00S,2024-01-27T01:25:00.9Z,3,REGULAR,substitution,out,['startperiod'],1641733,,,1610612766,53,55,2024-01-27T01:25:57Z,3440000,False,,,0,,SUB out: N. Smith Jr.,[1641733],1610612766.0,CHA,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT12M00.00S,2024-01-27T01:25:00.9Z,3,REGULAR,substitution,out,['startperiod'],1641715,,,1610612766,53,55,2024-01-27T01:25:57Z,3450000,False,,,0,,SUB out: C. Whitmore,[1641715],1610612745.0,HOU,,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT12M00.00S,2024-01-27T01:25:00.9Z,3,REGULAR,substitution,in,['startperiod'],1630163,,,1610612766,53,55,2024-01-27T01:25:57Z,3460000,False,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT12M00.00S,2024-01-27T01:25:00.9Z,3,REGULAR,substitution,in,['startperiod'],1641706,,,1610612766,53,55,2024-01-27T01:25:57Z,3470000,False,,,0,,SUB in: B. Miller,[1641706],1610612766.0,CHA,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT12M00.00S,2024-01-27T01:25:00.9Z,3,REGULAR,substitution,in,['startperiod'],201145,,,1610612766,53,55,2024-01-27T01:25:57Z,3480000,False,,,0,,SUB in: J. Green,[201145],1610612745.0,HOU,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT12M00.00S,2024-01-27T01:26:10.3Z,3,REGULAR,period,start,[],0,,,1610612745,53,55,2024-01-27T01:26:10Z,3490000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT11M48.00S,2024-01-27T01:26:22.2Z,3,REGULAR,3pt,Jump Shot,[],1627832,28.991458607095925,75.49019607843137,1610612745,53,58,2024-01-27T01:26:41Z,3500000,False,-127.0,220.0,1,left,F. VanVleet 25' 3PT pullup (6 PTS),[1627832],1610612745.0,HOU,,VanVleet,F. VanVleet,Above the Break 3,24+ Left Center,25.43,Made,6.0,,,,pullup,,,,,,,,,,,,,,,,,,,
363,PT11M22.00S,2024-01-27T01:26:46.9Z,3,REGULAR,2pt,Jump Shot,[],1630163,78.79434954007884,41.17647058823529,1610612766,55,58,2024-01-27T01:26:52Z,3510000,False,-44.0,147.0,1,right,L. Ball 15' fadeaway Jump Shot (7 PTS),[1630163],1610612766.0,CHA,,Ball,L. Ball,Mid-Range,8-16 Center,15.33,Made,7.0,,,,fadeaway,,,,,,,,,,,,,,,,,,,
364,PT11M09.00S,2024-01-27T01:27:02.4Z,3,REGULAR,foul,personal,['2freethrow'],1630163,,,1610612745,55,58,2024-01-27T01:27:09Z,3520000,False,,,0,,L. Ball shooting personal FOUL (3 PF) (Brooks 2 FT),"[1630163, 1628415]",1610612766.0,CHA,201638.0,Ball,L. Ball,Restricted Area,0-8 Center,,,,,,,shooting,,,,,,3.0,0.0,Brooks,1628415.0,,,,,,,,,,
366,PT11M09.00S,2024-01-27T01:27:24.2Z,3,REGULAR,freethrow,1 of 2,[],1628415,,,1610612745,55,59,2024-01-27T01:27:24Z,3540000,False,,,0,,D. Brooks Free Throw 1 of 2 (7 PTS),[1628415],1610612745.0,HOU,,Brooks,D. Brooks,,,,Made,7.0,,,,,,,,,,,,,,,,,,,,,,,
367,PT11M09.00S,2024-01-27T01:28:05.0Z,3,REGULAR,violation,lane,[],1630208,,,1610612745,55,59,2024-01-27T01:28:05Z,3550000,False,,,0,,N. Richards lane VIOLATION,[1630208],1610612766.0,CHA,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT11M09.00S,2024-01-27T01:28:09.0Z,3,REGULAR,freethrow,2 of 2,[],1628415,,,1610612745,55,60,2024-01-27T01:28:09Z,3560000,False,,,0,,D. Brooks Free Throw 2 of 2 (8 PTS),[1628415],1610612745.0,HOU,,Brooks,D. Brooks,,,,Made,8.0,,,,,,,,,,,,,,,,,,,,,,,
369,PT10M49.00S,2024-01-27T01:28:30.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,92.72339027595268,48.28431372549019,1610612766,55,60,2024-01-27T01:29:12Z,3570000,False,-9.0,16.0,1,right,MISS M. Bridges driving Layup,[1628970],1610612766.0,CHA,,Bridges,M. Bridges,Restricted Area,0-8 Center,1.81,Missed,,,,,driving,,,,,,,,,,,,,,,,,,,
370,PT10M47.00S,2024-01-27T01:28:32.7Z,3,REGULAR,rebound,defensive,[],1630224,,,1610612745,55,60,2024-01-27T01:28:34Z,3580000,False,,,0,,J. Green REBOUND (Off:0 Def:8),[1630224],1610612745.0,HOU,,Green,J. Green,Restricted Area,0-8 Center,,,,,,,,,369.0,8.0,8.0,0.0,,,,,,,,,,,,,,
371,PT10M34.00S,2024-01-27T01:28:48.3Z,3,REGULAR,foul,personal,['2freethrow'],1628998,,,1610612745,55,60,2024-01-27T01:28:58Z,3590000,False,,,0,,C. Martin shooting personal FOUL (2 PF) (Green 2 FT),"[1628998, 1630224]",1610612766.0,CHA,1148.0,Martin,C. Martin,Restricted Area,0-8 Center,,,,,,,shooting,,,,,,2.0,1.0,Green,1630224.0,,,,,,,,,,
373,PT10M34.00S,2024-01-27T01:29:16.9Z,3,REGULAR,freethrow,1 of 2,[],1630224,,,1610612745,55,60,2024-01-27T01:29:16Z,3610000,False,,,0,,MISS J. Green Free Throw 1 of 2,[1630224],1610612745.0,HOU,,Green,J. Green,,,,Missed,,,,,,,,,,,,,,,,,,,,,,,,
374,PT10M34.00S,2024-01-27T01:29:16.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,55,60,2024-01-27T01:29:16Z,3620000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,373.0,,,,,,,,,,,,,,,,,
375,PT10M34.00S,2024-01-27T01:29:31.7Z,3,REGULAR,freethrow,2 of 2,[],1630224,,,1610612745,55,61,2024-01-27T01:29:31Z,3630000,False,,,0,,J. Green Free Throw 2 of 2 (20 PTS),[1630224],1610612745.0,HOU,,Green,J. Green,,,,Made,20.0,,,,,,,,,,,,,,,,,,,,,,,
376,PT10M22.00S,2024-01-27T01:29:46.4Z,3,REGULAR,3pt,Jump Shot,[],1630163,72.61826544021025,82.59803921568627,1610612766,58,61,2024-01-27T01:30:24Z,3640000,False,163.0,205.0,1,right,L. Ball 26' 3PT pullup (10 PTS) (B. Miller 2 AST),"[1630163, 1641706]",1610612766.0,CHA,,Ball,L. Ball,Above the Break 3,24+ Right Center,26.18,Made,10.0,B. Miller,1641706.0,2.0,pullup,,,,,,,,,,,,,,,,,,,
377,PT10M11.00S,2024-01-27T01:29:57.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630578,4.812746386333772,51.225490196078425,1610612745,58,63,2024-01-27T01:30:41Z,3650000,False,-6.0,-7.0,1,left,A. Sengun finger roll Layup (11 PTS) (J. Green 3 AST),"[1630578, 1630224]",1610612745.0,HOU,,Sengun,A. Sengun,Restricted Area,0-8 Center,0.95,Made,11.0,J. Green,1630224.0,3.0,finger roll,,,,,,,,,,,,,,,,,,,
379,PT10M00.00S,2024-01-27T01:30:11.6Z,3,REGULAR,foul,personal,[],1628415,,,1610612766,58,63,2024-01-27T01:30:17Z,3670000,False,,,0,,D. Brooks personal FOUL (3 PF),"[1628415, 1630163]",1610612745.0,HOU,1201.0,Brooks,D. Brooks,Above the Break 3,24+ Right Center,,,,,,,,,,,,,3.0,0.0,Ball,1630163.0,,,,,,,,,,
381,PT09M54.00S,2024-01-27T01:30:35.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,92.46057818659659,51.71568627450981,1610612766,60,63,2024-01-27T01:30:40Z,3690000,False,9.0,18.0,1,right,L. Ball driving Layup (12 PTS),[1630163],1610612766.0,CHA,,Ball,L. Ball,Restricted Area,0-8 Center,2.03,Made,12.0,,,,driving,,,,,,,,,,,,,,,,,,,
382,PT09M42.00S,2024-01-27T01:30:47.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627832,8.886333771353483,51.225490196078425,1610612745,60,65,2024-01-27T01:31:44Z,3700000,False,-6.0,31.0,1,left,F. VanVleet driving floating Jump Shot (8 PTS),[1627832],1610612745.0,HOU,,VanVleet,F. VanVleet,Restricted Area,0-8 Center,3.16,Made,8.0,,,,driving floating,,,,,,,,,,,,,,,,,,,
383,PT09M24.00S,2024-01-27T01:31:05.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628998,91.5407358738502,52.69607843137255,1610612766,62,65,2024-01-27T01:32:09Z,3710000,False,13.0,27.0,1,right,C. Martin cutting finger roll Layup (6 PTS) (L. Ball 6 AST),"[1628998, 1630163]",1610612766.0,CHA,,Martin,C. Martin,Restricted Area,0-8 Center,3.02,Made,6.0,L. Ball,1630163.0,6.0,cutting finger roll,,,,,,,,,,,,,,,,,,,
385,PT09M13.00S,2024-01-27T01:31:16.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630224,4.944152431011826,50.245098039215684,1610612745,62,67,2024-01-27T01:31:21Z,3730000,False,-1.0,-6.0,1,left,J. Green cutting DUNK (22 PTS) (A. Sengun 5 AST),"[1630224, 1630578]",1610612745.0,HOU,,Green,J. Green,Restricted Area,0-8 Center,0.61,Made,22.0,A. Sengun,1630578.0,5.0,cutting,,,,,,,,,,,,,,,,,,,
387,PT09M03.00S,2024-01-27T01:31:26.4Z,3,REGULAR,3pt,Jump Shot,[],1630163,70.90998685939553,20.833333333333336,1610612766,62,67,2024-01-27T01:32:33Z,3750000,False,-146.0,221.0,1,right,MISS L. Ball 26' pullup 3PT,[1630163],1610612766.0,CHA,,Ball,L. Ball,Above the Break 3,24+ Left Center,26.47,Missed,,,,,pullup,,,,,,,,,,,,,,,,,,,
388,PT08M59.00S,2024-01-27T01:31:30.4Z,3,REGULAR,rebound,defensive,[],1630578,,,1610612745,62,67,2024-01-27T01:31:37Z,3760000,False,,,0,,A. Sengun REBOUND (Off:2 Def:4),[1630578],1610612745.0,HOU,,Sengun,A. Sengun,Above the Break 3,24+ Left Center,,,,,,,,,387.0,6.0,4.0,2.0,,,,,,,,,,,,,,
389,PT08M43.00S,2024-01-27T01:31:49.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,6.1268068331143235,51.71568627450981,1610612745,62,69,2024-01-27T01:32:58Z,3770000,False,-9.0,5.0,1,left,J. Green driving reverse Layup (24 PTS),[1630224],1610612745.0,HOU,,Green,J. Green,Restricted Area,0-8 Center,1.0,Made,24.0,,,,driving reverse,,,,,,,,,,,,,,,,,,,
390,PT08M43.00S,2024-01-27T01:31:51.7Z,3,REGULAR,foul,personal,['1freethrow'],1630163,,,1610612745,62,69,2024-01-27T01:32:03Z,3780000,False,,,0,,L. Ball shooting personal FOUL (4 PF) (Green 1 FT),"[1630163, 1630224]",1610612766.0,CHA,1201.0,Ball,L. Ball,Restricted Area,0-8 Center,,,,,,,shooting,,,,,,4.0,0.0,Green,1630224.0,,,,,,,,,,
392,PT08M43.00S,2024-01-27T01:32:06.0Z,3,REGULAR,substitution,out,[],1630163,,,1610612745,62,69,2024-01-27T01:32:10Z,3800000,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT08M43.00S,2024-01-27T01:32:06.0Z,3,REGULAR,substitution,in,[],202397,,,1610612745,62,69,2024-01-27T01:32:10Z,3810000,False,,,0,,SUB in: I. Smith,[202397],1610612766.0,CHA,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT08M43.00S,2024-01-27T01:32:23.0Z,3,REGULAR,freethrow,1 of 1,[],1630224,,,1610612745,62,70,2024-01-27T01:32:23Z,3820000,False,,,0,,J. Green Free Throw 1 of 1 (25 PTS),[1630224],1610612745.0,HOU,,Green,J. Green,,,,Made,25.0,,,,,,,,,,,,,,,,,,,,,,,
396,PT08M26.00S,2024-01-27T01:33:00.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,93.38042049934296,49.50980392156863,1610612766,62,70,2024-01-27T01:34:21Z,3840000,False,-2.0,10.0,1,right,MISS M. Bridges driving Layup - blocked,"[1628970, 1628415]",1610612766.0,CHA,,Bridges,M. Bridges,Restricted Area,0-8 Center,1.0,Missed,,,,,driving,,,,,,,,,,,,,,,,Brooks,1628415.0,,
397,PT08M26.00S,2024-01-27T01:33:00.3Z,3,REGULAR,block,,[],1628415,,,1610612766,62,70,2024-01-27T01:33:02Z,3850000,False,,,0,,D. Brooks BLOCK (1 BLK),[1628415],1610612745.0,HOU,,Brooks,D. Brooks,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT08M25.00S,2024-01-27T01:33:01.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612766,62,70,2024-01-27T01:34:21Z,3860000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,Restricted Area,0-8 Center,,,,,,,,,396.0,,,,,,,,,,,,,,,,,
400,PT08M18.00S,2024-01-27T01:33:09.5Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1641706,91.01511169513797,85.29411764705883,1610612766,62,70,2024-01-27T01:33:15Z,3880000,False,176.0,32.0,1,right,MISS B. Miller 17' fadeaway Shot,[1641706],1610612766.0,CHA,,Miller,B. Miller,Mid-Range,16-24 Right,17.94,Missed,,,,,fadeaway,,,,,,,,,,,,,,,,,,,
401,PT08M16.00S,2024-01-27T01:33:11.2Z,3,REGULAR,rebound,defensive,[],201145,,,1610612745,62,70,2024-01-27T01:33:11Z,3890000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[201145],1610612745.0,HOU,,Green,J. Green,Mid-Range,16-24 Right,,,,,,,,,400.0,1.0,1.0,0.0,,,,,,,,,,,,,,
402,PT08M14.00S,2024-01-27T01:33:14.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628415,5.601182654402102,50.0,1610612745,62,72,2024-01-27T01:36:53Z,3900000,False,0.0,0.0,1,left,D. Brooks driving reverse Layup (10 PTS) (F. VanVleet 2 AST),"[1628415, 1627832]",1610612745.0,HOU,,Brooks,D. Brooks,Restricted Area,0-8 Center,0.02,Made,10.0,F. VanVleet,1627832.0,2.0,driving reverse,,,,,,,,,,,,,,,,,,,
403,PT08M14.00S,2024-01-27T01:33:19.3Z,3,REGULAR,foul,personal,['1freethrow'],1641706,,,1610612745,62,72,2024-01-27T01:33:34Z,3910000,False,,,0,,B. Miller shooting personal FOUL (4 PF) (Brooks 1 FT),"[1641706, 1628415]",1610612766.0,CHA,201638.0,Miller,B. Miller,Restricted Area,0-8 Center,,,,,,,shooting,,,,,,4.0,0.0,Brooks,1628415.0,,,,,,,,,,
405,PT08M14.00S,2024-01-27T01:33:30.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,62,72,2024-01-27T01:33:30Z,3930000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT08M14.00S,2024-01-27T01:36:36.7Z,3,REGULAR,freethrow,1 of 1,[],1628415,,,1610612745,62,72,2024-01-27T01:36:39Z,3940000,False,,,0,,MISS D. Brooks Free Throw 1 of 1,[1628415],1610612745.0,HOU,,Brooks,D. Brooks,,,,Missed,,,,,,,,,,,,,,,,,,,,,,,,
409,PT08M11.00S,2024-01-27T01:36:39.7Z,3,REGULAR,rebound,defensive,[],1630208,,,1610612766,62,72,2024-01-27T01:36:39Z,3950000,False,,,0,,N. Richards REBOUND (Off:2 Def:5),[1630208],1610612766.0,CHA,,Richards,N. Richards,,,,,,,,,,,408.0,7.0,5.0,2.0,,,,,,,,,,,,,,
410,PT07M50.00S,2024-01-27T01:37:02.4Z,3,REGULAR,turnover,out-of-bounds,[],1628970,,,1610612766,62,72,2024-01-27T01:37:10Z,3960000,False,,,0,,M. Bridges bad pass out-of-bounds TURNOVER (2 TO),[1628970],1610612766.0,CHA,201638.0,Bridges,M. Bridges,Right Corner 3,24+ Right,,,,,,,bad pass,2.0,,,,,,,,,,,,,,,,,,
411,PT07M40.00S,2024-01-27T01:37:31.3Z,3,REGULAR,turnover,out-of-bounds,[],1630224,,,1610612745,62,72,2024-01-27T01:37:39Z,3970000,False,,,0,,J. Green lost ball out-of-bounds TURNOVER (2 TO),[1630224],1610612745.0,HOU,1148.0,Green,J. Green,In The Paint (Non-RA),0-8 Center,,,,,,,lost ball,2.0,,,,,,,,,,,,,,,,,,
412,PT07M40.00S,2024-01-27T01:37:36.6Z,3,REGULAR,substitution,out,[],1641706,,,1610612766,62,72,2024-01-27T01:37:41Z,3980000,False,,,0,,SUB out: B. Miller,[1641706],1610612766.0,CHA,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT07M40.00S,2024-01-27T01:37:36.6Z,3,REGULAR,substitution,in,[],1641778,,,1610612766,62,72,2024-01-27T01:37:41Z,3990000,False,,,0,,SUB in: L. Black,[1641778],1610612766.0,CHA,,Black,L. Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT07M24.00S,2024-01-27T01:38:03.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628970,93.11760840998686,52.94117647058824,1610612766,64,72,2024-01-27T01:38:09Z,4000000,False,15.0,12.0,1,right,M. Bridges driving Layup (14 PTS) (N. Richards 1 AST),"[1628970, 1630208]",1610612766.0,CHA,,Bridges,M. Bridges,Restricted Area,0-8 Center,1.91,Made,14.0,N. Richards,1630208.0,1.0,driving,,,,,,,,,,,,,,,,,,,
415,PT07M09.00S,2024-01-27T01:38:17.9Z,3,REGULAR,3pt,Jump Shot,[],1627832,28.203022339027594,21.07843137254902,1610612745,64,75,2024-01-27T01:38:25Z,4010000,False,145.0,213.0,1,left,F. VanVleet 25' 3PT  (11 PTS) (J. Green 4 AST),"[1627832, 1630224]",1610612745.0,HOU,,VanVleet,F. VanVleet,Above the Break 3,24+ Right Center,25.71,Made,11.0,J. Green,1630224.0,4.0,,,,,,,,,,,,,,,,,,,,
417,PT06M46.00S,2024-01-27T01:38:40.7Z,3,REGULAR,turnover,lost ball,[],1628970,,,1610612766,64,75,2024-01-27T01:38:45Z,4030000,False,,,0,,M. Bridges lost ball TURNOVER (3 TO),"[1628970, 1630224]",1610612766.0,CHA,,Bridges,M. Bridges,In The Paint (Non-RA),8-16 Center,,,,,,,,3.0,,,,,,,,,,,,,,,,,Green,1630224.0
418,PT06M46.00S,2024-01-27T01:38:40.7Z,3,REGULAR,steal,,[],1630224,,,1610612745,64,75,2024-01-27T01:38:42Z,4040000,False,,,0,,J. Green STEAL (1 STL),[1630224],1610612745.0,HOU,,Green,J. Green,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT06M43.00S,2024-01-27T01:38:44.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630224,4.812746386333772,52.69607843137255,1610612745,64,77,2024-01-27T01:38:51Z,4050000,False,-13.0,-7.0,1,left,J. Green running Layup (27 PTS) (A. Sengun 6 AST),"[1630224, 1630578]",1610612745.0,HOU,,Green,J. Green,Restricted Area,0-8 Center,1.53,Made,27.0,A. Sengun,1630578.0,6.0,running,,,,,,,,,,,,,,,,,,,
420,PT06M28.00S,2024-01-27T01:38:58.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202397,91.27792378449409,49.754901960784316,1610612766,64,77,2024-01-27T01:39:04Z,4060000,False,-1.0,29.0,1,right,MISS I. Smith Jump Shot - blocked,"[202397, 1627832]",1610612766.0,CHA,,Smith,I. Smith,Restricted Area,0-8 Center,2.95,Missed,,,,,,,,,,,,,,,,,,,,,VanVleet,1627832.0,,
589,PT06M28.00S,2024-01-27T01:38:58.6Z,3,REGULAR,block,,[],1627832,,,1610612766,64,77,2024-01-27T02:07:59Z,4065000,False,,,0,,F. VanVleet BLOCK (4 BLK),[1627832],1610612745.0,HOU,,VanVleet,F. VanVleet,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT06M25.00S,2024-01-27T01:39:01.6Z,3,REGULAR,rebound,defensive,[],1630224,,,1610612745,64,77,2024-01-27T01:39:04Z,4070000,False,,,0,,J. Green REBOUND (Off:0 Def:9),[1630224],1610612745.0,HOU,,Green,J. Green,Restricted Area,0-8 Center,,,,,,,,,420.0,9.0,9.0,0.0,,,,,,,,,,,,,,
422,PT06M15.00S,2024-01-27T01:39:11.5Z,3,REGULAR,2pt,Jump Shot,[],1630224,24.78646517739816,34.068627450980394,1610612745,64,79,2024-01-27T01:39:21Z,4080000,False,80.0,180.0,1,left,J. Green 19' step back Jump Shot (29 PTS) (A. Sengun 7 AST),"[1630224, 1630578]",1610612745.0,HOU,,Green,J. Green,Mid-Range,16-24 Right Center,19.73,Made,29.0,A. Sengun,1630578.0,7.0,step back,,,,,,,,,,,,,,,,,,,
423,PT05M57.00S,2024-01-27T01:39:30.3Z,3,REGULAR,turnover,bad pass,[],1628970,,,1610612766,64,79,2024-01-27T01:39:35Z,4090000,False,,,0,,M. Bridges bad pass TURNOVER (4 TO),"[1628970, 1630224]",1610612766.0,CHA,,Bridges,M. Bridges,In The Paint (Non-RA),0-8 Center,,,,,,,,4.0,,,,,,,,,,,,,,,,,Green,1630224.0
424,PT05M57.00S,2024-01-27T01:39:30.3Z,3,REGULAR,steal,,[],1630224,,,1610612745,64,79,2024-01-27T01:39:32Z,4100000,False,,,0,,J. Green STEAL (2 STL),[1630224],1610612745.0,HOU,,Green,J. Green,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,,,,,,,
