actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
419,PT04M02.00S,2025-01-14T01:36:33.0Z,3,REGULAR,substitution,out,[],1630183,,,1610612750,74,72,2025-01-14T01:36:52Z,4040000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT04M02.00S,2025-01-14T01:36:33.0Z,3,REGULAR,substitution,in,[],1629638,,,1610612750,74,72,2025-01-14T01:36:52Z,4050000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT03M48.00S,2025-01-14T01:37:19.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,6.389618922470433,47.549019607843135,1610612750,74,74,2025-01-14T01:37:22Z,4060000,False,12.0,8.0,1,left,R. Gobert alley-oop DUNK (8 PTS) (M. Conley 4 AST),"[203497, 201144]",1610612750.0,MIN,alley-oop,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,1.45,Made,8.0,M. Conley,201144.0,4.0,,,,,,,,,,
423,PT03M35.00S,2025-01-14T01:37:32.6Z,3,REGULAR,foul,personal,['2freethrow'],201144,,,1610612764,74,74,2025-01-14T01:37:38Z,4080000,False,,,0,,M. Conley shooting personal FOUL (2 PF) (Kuzma 2 FT),"[201144, 1628398]",1610612750.0,MIN,shooting,,,Conley,M. Conley,,,,,In The Paint (Non-RA),0-8 Center,,,,1628485.0,,,,,,,,,,,,,2.0,0.0,Kuzma,1628398.0
425,PT03M35.00S,2025-01-14T01:38:05.5Z,3,REGULAR,freethrow,1 of 2,[],1628398,,,1610612764,74,74,2025-01-14T01:38:05Z,4100000,False,,,0,,MISS K. Kuzma Free Throw 1 of 2,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
426,PT03M35.00S,2025-01-14T01:38:05.5Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,74,74,2025-01-14T01:38:05Z,4110000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,425.0,,,,,,,,,
427,PT03M35.00S,2025-01-14T01:38:06.1Z,3,REGULAR,substitution,out,[],1630162,,,1610612764,74,74,2025-01-14T01:38:08Z,4120000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT03M35.00S,2025-01-14T01:38:06.1Z,3,REGULAR,substitution,in,[],1628978,,,1610612764,74,74,2025-01-14T01:38:08Z,4130000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT03M35.00S,2025-01-14T01:38:19.5Z,3,REGULAR,substitution,out,[],1641731,,,1610612764,74,74,2025-01-14T01:38:23Z,4140000,False,,,0,,SUB out: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT03M35.00S,2025-01-14T01:38:19.5Z,3,REGULAR,substitution,in,[],1642273,,,1610612764,74,74,2025-01-14T01:38:23Z,4150000,False,,,0,,SUB in: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT03M35.00S,2025-01-14T01:38:05.5Z,3,REGULAR,freethrow,2 of 2,[],1628398,,,1610612764,74,74,2025-01-14T01:38:36Z,4160000,False,,,0,,MISS K. Kuzma Free Throw 2 of 2,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
432,PT03M33.00S,2025-01-14T01:38:07.5Z,3,REGULAR,rebound,defensive,[],201144,,,1610612750,74,74,2025-01-14T01:38:36Z,4170000,False,,,0,,M. Conley REBOUND (Off:0 Def:5),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,431.0,5.0,5.0,0.0,,,,,,
433,PT03M19.00S,2025-01-14T01:38:49.7Z,3,REGULAR,3pt,Jump Shot,[],1629675,3.630091984231275,96.32352941176471,1610612750,74,74,2025-01-14T01:38:55Z,4180000,False,-232.0,-18.0,1,left,MISS N. Reid 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Left Corner 3,24+ Left,,,,,23.23,Missed,,,,,,,,,,,,,,
434,PT03M18.00S,2025-01-14T01:38:50.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612750,74,74,2025-01-14T01:38:55Z,4190000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,,,433.0,,,,,,,,,
435,PT03M18.00S,2025-01-14T01:38:55.0Z,3,REGULAR,foul,personal,[],202685,,,1610612750,74,74,2025-01-14T01:39:07Z,4200000,False,,,0,,J. Valančiūnas loose ball personal FOUL (3 PF),"[202685, 203497]",1610612764.0,WAS,loose ball,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,,,,1628485.0,,,,,,,,,,,,,3.0,0.0,Gobert,203497.0
437,PT03M06.00S,2025-01-14T01:39:24.8Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1628978,10.726018396846255,67.8921568627451,1610612750,74,74,2025-01-14T01:50:29Z,4220000,False,-89.0,48.0,1,left,MISS D. DiVincenzo 10' driving floating Shot,[1628978],1610612750.0,MIN,driving floating,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,8-16 Left,,,,,10.17,Missed,,,,,,,,,,,,,,
438,PT03M04.00S,2025-01-14T01:39:26.8Z,3,REGULAR,rebound,defensive,[],202685,,,1610612764,74,74,2025-01-14T01:39:30Z,4230000,False,,,0,,J. Valančiūnas REBOUND (Off:1 Def:5),[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,Mid-Range,8-16 Left,,,,,,,,,,,437.0,6.0,5.0,1.0,,,,,,
439,PT02M49.00S,2025-01-14T01:39:41.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629673,83.78777923784494,59.55882352941176,1610612764,74,74,2025-01-14T01:51:16Z,4240000,False,48.0,100.0,1,right,MISS J. Poole 11' driving floating Shot - blocked,"[1629673, 1629638]",1610612764.0,WAS,driving floating,,,Poole,J. Poole,,,,,In The Paint (Non-RA),8-16 Center,,,,,11.07,Missed,,,,,,,,,Alexander-Walker,1629638.0,,,,
440,PT02M49.00S,2025-01-14T01:39:41.2Z,3,REGULAR,block,,[],1629638,,,1610612764,74,74,2025-01-14T01:39:43Z,4250000,False,,,0,,N. Alexander-Walker BLOCK (1 BLK),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
441,PT02M46.00S,2025-01-14T01:39:44.2Z,3,REGULAR,rebound,defensive,[],203497,,,1610612750,74,74,2025-01-14T01:39:45Z,4260000,False,,,0,,R. Gobert REBOUND (Off:5 Def:5),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,439.0,10.0,5.0,5.0,,,,,,
442,PT02M40.00S,2025-01-14T01:39:49.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628978,4.28712220762155,1.715686274509804,1610612750,74,74,2025-01-14T01:55:03Z,4270000,False,241.0,-12.0,1,left,MISS D. DiVincenzo 24' running 3PT - blocked,"[1628978, 1629673]",1610612750.0,MIN,running,,,DiVincenzo,D. DiVincenzo,,,,,Right Corner 3,24+ Right,,,,,24.17,Missed,,,,,,,,,Poole,1629673.0,,,,
526,PT02M40.00S,2025-01-14T01:39:49.8Z,3,REGULAR,block,,[],1629673,,,1610612750,74,74,2025-01-14T01:55:03Z,4275000,False,,,0,,J. Poole BLOCK (1 BLK),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,,,,
443,PT02M39.00S,2025-01-14T01:39:50.8Z,3,REGULAR,rebound,defensive,[],202685,,,1610612764,74,74,2025-01-14T01:39:54Z,4280000,False,,,0,,J. Valančiūnas REBOUND (Off:1 Def:6),[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,Right Corner 3,24+ Right,,,,,,,,,,,442.0,7.0,6.0,1.0,,,,,,
444,PT02M24.00S,2025-01-14T01:40:10.1Z,3,REGULAR,foul,personal,[],1629675,,,1610612764,74,74,2025-01-14T01:40:16Z,4290000,False,,,0,,N. Reid personal FOUL (2 PF),"[1629675, 202685]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,,1628485.0,,,,,,,,,,,,,2.0,0.0,Valančiūnas,202685.0
446,PT02M24.00S,2025-01-14T01:40:21.9Z,3,REGULAR,substitution,out,[],1628398,,,1610612764,74,74,2025-01-14T01:40:28Z,4310000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT02M24.00S,2025-01-14T01:40:21.9Z,3,REGULAR,substitution,in,[],1630551,,,1610612764,74,74,2025-01-14T01:40:28Z,4320000,False,,,0,,SUB in: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT02M10.00S,2025-01-14T01:40:53.3Z,3,REGULAR,3pt,Jump Shot,[],1642273,64.47109067017082,46.32352941176471,1610612764,77,74,2025-01-14T01:40:57Z,4330000,False,-18.0,281.0,1,right,K. George 28' 3PT  (10 PTS) (J. Valančiūnas 2 AST),"[1642273, 202685]",1610612764.0,WAS,,,,George,K. George,,,,,Above the Break 3,24+ Center,,,,,28.21,Made,10.0,J. Valančiūnas,202685.0,2.0,,,,,,,,,,
450,PT01M53.00S,2025-01-14T01:41:09.4Z,3,REGULAR,3pt,Jump Shot,[],1629638,31.750985545335087,64.95098039215686,1610612750,77,77,2025-01-14T01:41:15Z,4350000,False,-75.0,246.0,1,left,N. Alexander-Walker 25' 3PT  (3 PTS) (N. Reid 1 AST),"[1629638, 1629675]",1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Center,,,,,25.71,Made,3.0,N. Reid,1629675.0,1.0,,,,,,,,,,
452,PT01M40.00S,2025-01-14T01:41:26.1Z,3,REGULAR,foul,personal,[],203497,,,1610612764,77,77,2025-01-14T01:41:55Z,4370000,False,,,0,,R. Gobert personal FOUL (1 PF),"[203497, 1629673]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,16-24 Right Center,,,,1830.0,,,,,,,,,,,,,1.0,0.0,Poole,1629673.0
454,PT01M30.00S,2025-01-14T01:42:09.6Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202685,92.32917214191852,57.59803921568627,1610612764,79,77,2025-01-14T01:42:13Z,4390000,False,38.0,20.0,1,right,J. Valančiūnas driving bank Hook (6 PTS) (K. George 1 AST),"[202685, 1642273]",1610612764.0,WAS,driving bank,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,,,,,4.28,Made,6.0,K. George,1642273.0,1.0,,,,,,,,,,
456,PT01M16.00S,2025-01-14T01:42:24.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201144,13.61695137976347,44.11764705882353,1610612750,79,77,2025-01-14T01:53:50Z,4410000,False,29.0,75.0,1,left,MISS M. Conley 8' driving floating Shot,[201144],1610612750.0,MIN,driving floating,,,Conley,M. Conley,,,,,In The Paint (Non-RA),8-16 Center,,,,,8.1,Missed,,,,,,,,,,,,,,
457,PT01M15.00S,2025-01-14T01:42:25.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612750,79,77,2025-01-14T01:43:14Z,4420000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,456.0,,,,,,,,,
459,PT01M09.00S,2025-01-14T01:42:49.5Z,3,REGULAR,foul,personal,['3freethrow'],1642273,,,1610612750,79,77,2025-01-14T01:43:00Z,4440000,False,,,0,,K. George shooting personal FOUL (2 PF) (Conley 3 FT),"[1642273, 201144]",1610612764.0,WAS,shooting,,,George,K. George,,,,,Above the Break 3,24+ Left Center,,,,1830.0,,,,,,,,,,,,,2.0,0.0,Conley,201144.0
461,PT01M09.00S,2025-01-14T01:43:21.1Z,3,REGULAR,freethrow,1 of 3,['2ndchance'],201144,,,1610612750,79,78,2025-01-14T01:43:21Z,4460000,False,,,0,,M. Conley Free Throw 1 of 3 (3 PTS),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
462,PT01M09.00S,2025-01-14T01:43:38.4Z,3,REGULAR,freethrow,2 of 3,['2ndchance'],201144,,,1610612750,79,78,2025-01-14T01:43:38Z,4470000,False,,,0,,MISS M. Conley Free Throw 2 of 3,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
463,PT01M09.00S,2025-01-14T01:43:38.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,79,78,2025-01-14T01:43:38Z,4480000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,462.0,,,,,,,,,
464,PT01M09.00S,2025-01-14T01:43:56.0Z,3,REGULAR,freethrow,3 of 3,['2ndchance'],201144,,,1610612750,79,79,2025-01-14T01:43:56Z,4490000,False,,,0,,M. Conley Free Throw 3 of 3 (4 PTS),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
465,PT00M56.70S,2025-01-14T01:44:10.2Z,3,REGULAR,3pt,Jump Shot,[],1630557,71.96123521681997,87.99019607843137,1610612764,79,79,2025-01-14T01:44:14Z,4500000,False,190.0,211.0,1,right,MISS C. Kispert 28' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Right Center,,,,,28.4,Missed,,,,,,,,,,,,,,
466,PT00M53.40S,2025-01-14T01:44:13.5Z,3,REGULAR,rebound,defensive,[],203497,,,1610612750,79,79,2025-01-14T01:44:14Z,4510000,False,,,0,,R. Gobert REBOUND (Off:5 Def:6),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,465.0,11.0,6.0,5.0,,,,,,
467,PT00M47.60S,2025-01-14T01:44:19.2Z,3,REGULAR,3pt,Jump Shot,[],1628978,34.247700394218136,42.40196078431372,1610612750,79,79,2025-01-14T01:56:39Z,4520000,False,38.0,269.0,1,left,MISS D. DiVincenzo 27' 3PT,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,,,,,27.21,Missed,,,,,,,,,,,,,,
468,PT00M44.10S,2025-01-14T01:44:22.7Z,3,REGULAR,rebound,defensive,[],1630551,,,1610612764,79,79,2025-01-14T01:44:26Z,4530000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:1),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Center,,,,,,,,,,,467.0,1.0,1.0,0.0,,,,,,
469,PT00M33.30S,2025-01-14T01:44:33.4Z,3,REGULAR,3pt,Jump Shot,[],1629673,64.99671484888306,50.49019607843137,1610612764,79,79,2025-01-14T01:44:37Z,4540000,False,2.0,277.0,1,right,MISS J. Poole 27' pullup 3PT,[1629673],1610612764.0,WAS,pullup,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,,,,,27.65,Missed,,,,,,,,,,,,,,
470,PT00M32.40S,2025-01-14T01:44:35.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612750,79,79,2025-01-14T01:44:35Z,4550000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,469.0,,,,,,,,,
472,PT00M22.00S,2025-01-14T01:44:55.2Z,3,REGULAR,3pt,Jump Shot,[],201144,33.459264126149804,58.333333333333336,1610612750,79,82,2025-01-14T01:57:39Z,4570000,False,-42.0,262.0,1,left,M. Conley 26' 3PT step back (7 PTS) (R. Gobert 2 AST),"[201144, 203497]",1610612750.0,MIN,step back,,,Conley,M. Conley,,,,,Above the Break 3,24+ Center,,,,,26.53,Made,7.0,R. Gobert,203497.0,2.0,,,,,,,,,,
474,PT00M01.30S,2025-01-14T01:45:17.0Z,3,REGULAR,3pt,Jump Shot,[],1629673,64.33968462549278,82.1078431372549,1610612764,79,82,2025-01-14T01:45:24Z,4590000,False,161.0,283.0,1,right,MISS J. Poole 32' step back 3PT,[1629673],1610612764.0,WAS,step back,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,,,,,32.51,Missed,,,,,,,,,,,,,,
475,PT00M01.30S,2025-01-14T01:45:17.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612764,79,82,2025-01-14T01:45:24Z,4600000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,474.0,,,,,,,,,
476,PT00M00.00S,2025-01-14T01:45:21.0Z,3,REGULAR,period,end,[],0,,,1610612764,79,82,2025-01-14T01:45:21Z,4610000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT12M00.00S,2025-01-14T01:45:30.0Z,4,REGULAR,substitution,out,['startperiod'],1629673,,,1610612764,79,82,2025-01-14T01:48:04Z,4620000,False,,,0,,SUB out: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT12M00.00S,2025-01-14T01:45:30.0Z,4,REGULAR,substitution,out,['startperiod'],202685,,,1610612764,79,82,2025-01-14T01:48:04Z,4630000,False,,,0,,SUB out: J. Valančiūnas,[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT12M00.00S,2025-01-14T01:45:30.0Z,4,REGULAR,substitution,out,['startperiod'],1630551,,,1610612764,79,82,2025-01-14T01:48:04Z,4640000,False,,,0,,SUB out: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT12M00.00S,2025-01-14T01:45:30.0Z,4,REGULAR,substitution,out,['startperiod'],203497,,,1610612764,79,82,2025-01-14T01:48:04Z,4650000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT12M00.00S,2025-01-14T01:45:30.0Z,4,REGULAR,substitution,in,['startperiod'],1642267,,,1610612764,79,82,2025-01-14T01:48:04Z,4660000,False,,,0,,SUB in: C. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT12M00.00S,2025-01-14T01:45:30.0Z,4,REGULAR,substitution,in,['startperiod'],1642259,,,1610612764,79,82,2025-01-14T01:48:04Z,4670000,False,,,0,,SUB in: A. Sarr,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT12M00.00S,2025-01-14T01:45:30.0Z,4,REGULAR,substitution,in,['startperiod'],1628398,,,1610612764,79,82,2025-01-14T01:48:04Z,4680000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT12M00.00S,2025-01-14T01:45:30.0Z,4,REGULAR,substitution,in,['startperiod'],203944,,,1610612764,79,82,2025-01-14T01:48:04Z,4690000,False,,,0,,SUB in: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT12M00.00S,2025-01-14T01:48:04.5Z,4,REGULAR,period,start,[],0,,,1610612764,79,82,2025-01-14T01:48:05Z,4700000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT11M39.00S,2025-01-14T01:48:25.3Z,4,REGULAR,3pt,Jump Shot,[],1628398,62.89421813403416,21.813725490196077,1610612764,79,82,2025-01-14T01:48:30Z,4710000,False,-141.0,296.0,1,right,MISS K. Kuzma 32' 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Left Center,,,,,32.81,Missed,,,,,,,,,,,,,,
487,PT11M35.00S,2025-01-14T01:48:29.3Z,4,REGULAR,rebound,offensive,[],1642259,,,1610612764,79,82,2025-01-14T01:48:30Z,4720000,False,,,0,,A. Sarr REBOUND (Off:2 Def:1),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,486.0,3.0,1.0,2.0,,,,,,
488,PT11M33.00S,2025-01-14T01:48:31.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630557,92.19776609724047,58.57843137254902,1610612764,81,82,2025-01-14T01:59:46Z,4730000,False,43.0,21.0,1,right,C. Kispert Layup (2 PTS) (K. George 2 AST),"[1630557, 1642273]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,In The Paint (Non-RA),0-8 Center,,,,,4.77,Made,2.0,K. George,1642273.0,2.0,,,,,,,,,,
490,PT11M15.00S,2025-01-14T01:48:48.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629675,10.5946123521682,38.970588235294116,1610612750,81,82,2025-01-14T02:00:40Z,4750000,False,55.0,47.0,1,left,MISS N. Reid 7' driving floating bank Shot,[1629675],1610612750.0,MIN,driving floating bank,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,,,7.25,Missed,,,,,,,,,,,,,,
491,PT11M14.00S,2025-01-14T01:48:49.3Z,4,REGULAR,rebound,offensive,[],203944,,,1610612750,81,82,2025-01-14T02:00:40Z,4760000,False,,,0,,J. Randle REBOUND (Off:3 Def:5),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,490.0,8.0,5.0,3.0,,,,,,
492,PT11M12.00S,2025-01-14T01:48:51.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628978,5.206964520367937,96.32352941176471,1610612750,81,82,2025-01-14T01:48:55Z,4770000,False,-232.0,-4.0,1,left,MISS D. DiVincenzo 3PT,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Left Corner 3,24+ Left,,,,,23.16,Missed,,,,,,,,,,,,,,
493,PT11M09.00S,2025-01-14T01:48:54.4Z,4,REGULAR,rebound,defensive,[],1628398,,,1610612764,81,82,2025-01-14T01:48:55Z,4780000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:4),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Left Corner 3,24+ Left,,,,,,,,,,,492.0,4.0,4.0,0.0,,,,,,
494,PT11M01.00S,2025-01-14T01:49:02.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,86.02168199737189,37.745098039215684,1610612764,81,82,2025-01-14T01:49:11Z,4790000,False,-61.0,79.0,1,right,MISS K. Kuzma 9' driving reverse Layup - blocked,"[1628398, 201144]",1610612764.0,WAS,driving reverse,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),8-16 Left,,,,,9.99,Missed,,,,,,,,,Conley,201144.0,,,,
495,PT11M01.00S,2025-01-14T01:49:02.0Z,4,REGULAR,block,,[],201144,,,1610612764,81,82,2025-01-14T01:49:04Z,4800000,False,,,0,,M. Conley BLOCK (1 BLK),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
496,PT10M58.00S,2025-01-14T01:49:05.0Z,4,REGULAR,rebound,defensive,[],1629675,,,1610612750,81,82,2025-01-14T01:49:53Z,4810000,False,,,0,,N. Reid REBOUND (Off:0 Def:3),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,494.0,3.0,3.0,0.0,,,,,,
497,PT10M53.00S,2025-01-14T01:49:09.8Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203944,8.623521681997373,57.107843137254896,1610612750,81,82,2025-01-14T02:02:23Z,4820000,False,-36.0,29.0,1,left,MISS J. Randle running Layup,[203944],1610612750.0,MIN,running,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,,4.56,Missed,,,,,,,,,,,,,,
498,PT10M53.00S,2025-01-14T01:49:09.8Z,4,REGULAR,rebound,defensive,[],1630557,,,1610612764,81,82,2025-01-14T01:49:18Z,4830000,False,,,0,,C. Kispert REBOUND (Off:0 Def:2),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,497.0,2.0,2.0,0.0,,,,,,
499,PT10M48.00S,2025-01-14T01:49:18.3Z,4,REGULAR,foul,personal,['2freethrow'],1629675,,,1610612764,81,82,2025-01-14T01:49:23Z,4840000,False,,,0,,N. Reid shooting personal FOUL (3 PF) (Sarr 2 FT),"[1629675, 1642259]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,1830.0,,,,,,,,,,,,,3.0,0.0,Sarr,1642259.0
501,PT10M48.00S,2025-01-14T01:50:00.7Z,4,REGULAR,freethrow,1 of 2,[],1642259,,,1610612764,81,82,2025-01-14T01:50:00Z,4860000,False,,,0,,MISS A. Sarr Free Throw 1 of 2,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
502,PT10M48.00S,2025-01-14T01:50:00.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,81,82,2025-01-14T01:50:00Z,4870000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,501.0,,,,,,,,,
503,PT10M48.00S,2025-01-14T01:50:02.0Z,4,REGULAR,substitution,out,[],1628978,,,1610612764,81,82,2025-01-14T01:50:04Z,4880000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
