actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
171,PT11M28.00S,2025-03-29T23:43:06.4Z,2,REGULAR,2pt,Jump Shot,[],1630550,92.46057818659659,29.65686274509804,1610612764,28,23,2025-03-29T23:43:09Z,1660000,False,-102.0,18.0,1,right,MISS J. Thor 10' turnaround Shot,[1630550],1610612764.0,WAS,turnaround,,,Thor,J. Thor,,,,,Mid-Range,8-16 Left,10.34,Missed,,,,,,,,,,,,,,,,,,
172,PT11M26.00S,2025-03-29T23:43:08.4Z,2,REGULAR,rebound,defensive,[],1631166,,,1610612751,28,23,2025-03-29T23:43:09Z,1670000,False,,,0,,D. Timme REBOUND (Off:1 Def:2),[1631166],1610612751.0,BKN,,,,Timme,D. Timme,,,,,Mid-Range,8-16 Left,,,171.0,3.0,2.0,1.0,,,,,,,,,,,,,,
173,PT11M21.00S,2025-03-29T23:43:15.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631166,7.5722733245729295,42.40196078431372,1610612751,28,25,2025-03-29T23:43:19Z,1680000,False,38.0,19.0,1,left,D. Timme driving Layup (4 PTS) (J. Wilson 1 AST),"[1631166, 1630592]",1610612751.0,BKN,driving,,,Timme,D. Timme,,,,,Restricted Area,0-8 Center,4.24,Made,,,,,4.0,,,,,,,,,J. Wilson,1630592.0,1.0,,
175,PT11M21.00S,2025-03-29T23:43:17.5Z,2,REGULAR,foul,personal,['1freethrow'],1641774,,,1610612751,28,25,2025-03-29T23:43:27Z,1700000,False,,,0,,T. Vukcevic shooting personal FOUL (1 PF) (Timme 1 FT),"[1641774, 1631166]",1610612764.0,WAS,shooting,,,Vukcevic,T. Vukcevic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627541.0,,,,1.0,0.0,Timme,1631166.0,,,,,
177,PT11M21.00S,2025-03-29T23:43:43.4Z,2,REGULAR,freethrow,1 of 1,[],1631166,,,1610612751,28,26,2025-03-29T23:43:43Z,1720000,False,,,0,,D. Timme Free Throw 1 of 1 (5 PTS),[1631166],1610612751.0,BKN,,,,Timme,D. Timme,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
178,PT11M07.00S,2025-03-29T23:43:59.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203935,92.46057818659659,46.32352941176471,1610612764,30,26,2025-03-29T23:44:04Z,1730000,False,-18.0,18.0,1,right,M. Smart driving Layup (2 PTS) (J. Martin 2 AST),"[203935, 1641798]",1610612764.0,WAS,driving,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,2.6,Made,,,,,2.0,,,,,,,,,J. Martin,1641798.0,2.0,,
179,PT11M07.00S,2025-03-29T23:44:01.8Z,2,REGULAR,foul,personal,['1freethrow'],1631166,,,1610612764,30,26,2025-03-29T23:44:10Z,1740000,False,,,0,,D. Timme shooting personal FOUL (1 PF) (Smart 1 FT),"[1631166, 203935]",1610612751.0,BKN,shooting,,,Timme,D. Timme,,,,,Above the Break 3,24+ Center,,,,,,,,1627962.0,,,,1.0,0.0,Smart,203935.0,,,,,
181,PT11M07.00S,2025-03-29T23:44:23.5Z,2,REGULAR,freethrow,1 of 1,[],203935,,,1610612764,31,26,2025-03-29T23:44:23Z,1760000,False,,,0,,M. Smart Free Throw 1 of 1 (3 PTS),[203935],1610612764.0,WAS,,,,Smart,M. Smart,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
183,PT10M50.00S,2025-03-29T23:44:42.4Z,2,REGULAR,turnover,bad pass,[],1641721,,,1610612751,31,26,2025-03-29T23:49:44Z,1770000,False,,,0,,M. Lewis bad pass TURNOVER (1 TO),"[1641721, 1630550]",1610612751.0,BKN,,,,Lewis,M. Lewis,,,,,Restricted Area,0-8 Center,,,,,,,,,1.0,,,,,,,,,,Thor,1630550.0
184,PT10M50.00S,2025-03-29T23:44:42.4Z,2,REGULAR,steal,,[],1630550,,,1610612764,31,26,2025-03-29T23:44:44Z,1780000,False,,,0,,J. Thor STEAL (1 STL),[1630550],1610612764.0,WAS,,,,Thor,J. Thor,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
185,PT10M45.00S,2025-03-29T23:44:50.8Z,2,REGULAR,violation,kicked ball,[],1631166,,,1610612764,31,26,2025-03-29T23:46:50Z,1790000,False,,,0,,D. Timme kicked ball VIOLATION,[1631166],1610612751.0,BKN,,,,Timme,D. Timme,,,,,,,,,,,,,,1627541.0,,,,,,,,,,,,
186,PT10M38.00S,2025-03-29T23:45:07.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203935,81.94809461235218,38.970588235294116,1610612764,31,26,2025-03-29T23:50:25Z,1800000,False,-55.0,117.0,1,right,MISS M. Smart 12' turnaround Shot,[203935],1610612764.0,WAS,turnaround,,,Smart,M. Smart,,,,,In The Paint (Non-RA),8-16 Center,12.95,Missed,,,,,,,,,,,,,,,,,,
187,PT10M36.00S,2025-03-29T23:45:09.3Z,2,REGULAR,rebound,defensive,[],1630592,,,1610612751,31,26,2025-03-29T23:45:09Z,1810000,False,,,0,,J. Wilson REBOUND (Off:2 Def:3),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,In The Paint (Non-RA),8-16 Center,,,186.0,5.0,3.0,2.0,,,,,,,,,,,,,,
188,PT10M26.00S,2025-03-29T23:45:19.1Z,2,REGULAR,3pt,Jump Shot,[],1641721,4.681340341655716,98.0392156862745,1610612751,31,26,2025-03-29T23:45:25Z,1820000,False,-240.0,-8.0,1,left,MISS M. Lewis 24' 3PT,[1641721],1610612751.0,BKN,,,,Lewis,M. Lewis,,,,,Left Corner 3,24+ Left,24.04,Missed,,,,,,,,,,,,,,,,,,
189,PT10M23.00S,2025-03-29T23:45:22.6Z,2,REGULAR,rebound,defensive,[],1641774,,,1610612764,31,26,2025-03-29T23:45:22Z,1830000,False,,,0,,T. Vukcevic REBOUND (Off:0 Def:2),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Left Corner 3,24+ Left,,,188.0,2.0,2.0,0.0,,,,,,,,,,,,,,
190,PT10M16.00S,2025-03-29T23:45:29.3Z,2,REGULAR,3pt,Jump Shot,[],1641732,73.53810775295663,14.950980392156863,1610612764,31,26,2025-03-29T23:45:33Z,1840000,False,-175.0,196.0,1,right,MISS C. Jones 26' pullup 3PT,[1641732],1610612764.0,WAS,pullup,,,Jones,C. Jones,,,,,Above the Break 3,24+ Left Center,26.3,Missed,,,,,,,,,,,,,,,,,,
191,PT10M12.00S,2025-03-29T23:45:33.3Z,2,REGULAR,rebound,defensive,[],1630592,,,1610612751,31,26,2025-03-29T23:45:33Z,1850000,False,,,0,,J. Wilson REBOUND (Off:2 Def:4),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Left Center,,,190.0,6.0,4.0,2.0,,,,,,,,,,,,,,
192,PT10M05.00S,2025-03-29T23:45:40.4Z,2,REGULAR,turnover,bad pass,[],1630570,,,1610612751,31,26,2025-03-29T23:45:45Z,1860000,False,,,0,,T. Watford bad pass TURNOVER (1 TO),"[1630570, 1641732]",1610612751.0,BKN,,,,Watford,T. Watford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1.0,,,,,,,,,,Jones,1641732.0
193,PT10M05.00S,2025-03-29T23:45:40.4Z,2,REGULAR,steal,,[],1641732,,,1610612764,31,26,2025-03-29T23:45:42Z,1870000,False,,,0,,C. Jones STEAL (1 STL),[1641732],1610612764.0,WAS,,,,Jones,C. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
194,PT10M01.00S,2025-03-29T23:45:46.1Z,2,REGULAR,foul,personal,['2freethrow'],1641721,,,1610612764,31,26,2025-03-29T23:45:51Z,1880000,False,,,0,,M. Lewis shooting personal FOUL (2 PF) (Jones 2 FT),"[1641721, 1641732]",1610612751.0,BKN,shooting,,,Lewis,M. Lewis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1628481.0,,,,2.0,0.0,Jones,1641732.0,,,,,
196,PT10M01.00S,2025-03-29T23:46:20.6Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1641732,,,1610612764,31,26,2025-03-29T23:46:20Z,1900000,False,,,0,,MISS C. Jones Free Throw 1 of 2,[1641732],1610612764.0,WAS,,,,Jones,C. Jones,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
197,PT10M01.00S,2025-03-29T23:46:20.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,31,26,2025-03-29T23:46:20Z,1910000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,196.0,,,,,,,,,,,,,,,,,
198,PT10M01.00S,2025-03-29T23:46:20.6Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1641732,,,1610612764,32,26,2025-03-29T23:51:55Z,1920000,False,,,0,,C. Jones Free Throw 2 of 2 (6 PTS),[1641732],1610612764.0,WAS,,,,Jones,C. Jones,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
199,PT09M40.00S,2025-03-29T23:46:54.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631166,7.046649145860711,43.872549019607845,1610612751,32,28,2025-03-29T23:46:58Z,1930000,False,31.0,14.0,1,left,D. Timme driving Layup (7 PTS) (J. Wilson 2 AST),"[1631166, 1630592]",1610612751.0,BKN,driving,,,Timme,D. Timme,,,,,Restricted Area,0-8 Center,3.35,Made,,,,,7.0,,,,,,,,,J. Wilson,1630592.0,2.0,,
201,PT09M29.00S,2025-03-29T23:47:04.9Z,2,REGULAR,2pt,Jump Shot,[],1641774,78.26872536136662,43.627450980392155,1610612764,34,28,2025-03-29T23:47:08Z,1950000,False,-32.0,152.0,1,right,T. Vukcevic 15' Jump Shot (4 PTS) (M. Smart 1 AST),"[1641774, 203935]",1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Mid-Range,8-16 Center,15.51,Made,,,,,4.0,,,,,,,,,M. Smart,203935.0,1.0,,
203,PT09M16.00S,2025-03-29T23:47:19.2Z,2,REGULAR,turnover,bad pass,[],1631166,,,1610612751,34,28,2025-03-29T23:47:23Z,1970000,False,,,0,,D. Timme bad pass TURNOVER (1 TO),"[1631166, 203935]",1610612751.0,BKN,,,,Timme,D. Timme,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,1.0,,,,,,,,,,Smart,203935.0
204,PT09M16.00S,2025-03-29T23:47:19.2Z,2,REGULAR,steal,,[],203935,,,1610612764,34,28,2025-03-29T23:47:20Z,1980000,False,,,0,,M. Smart STEAL (1 STL),[203935],1610612764.0,WAS,,,,Smart,M. Smart,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
205,PT09M12.00S,2025-03-29T23:47:23.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641732,92.85479632063075,46.568627450980394,1610612764,36,28,2025-03-29T23:47:30Z,1990000,False,-17.0,15.0,1,right,C. Jones running DUNK (8 PTS) (M. Smart 2 AST),"[1641732, 203935]",1610612764.0,WAS,running,,,Jones,C. Jones,,,,,Restricted Area,0-8 Center,2.26,Made,,,,,8.0,,,,,,,,,M. Smart,203935.0,2.0,,
207,PT09M12.00S,2025-03-29T23:47:27.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,36,28,2025-03-29T23:47:27Z,2010000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M54.00S,2025-03-29T23:50:37.3Z,2,REGULAR,3pt,Jump Shot,[],1630592,22.421156373193167,8.823529411764707,1610612751,36,31,2025-03-29T23:50:41Z,2020000,False,206.0,158.0,1,left,J. Wilson 25' 3PT  (6 PTS) (D. Timme 2 AST),"[1630592, 1631166]",1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Right Center,25.97,Made,,,,,6.0,,,,,,,,,D. Timme,1631166.0,2.0,,
210,PT08M36.00S,2025-03-29T23:50:55.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630550,91.80354796320631,65.44117647058823,1610612764,38,31,2025-03-29T23:50:59Z,2040000,False,77.0,25.0,1,right,J. Thor 8' fadeaway Jump Shot (2 PTS),[1630550],1610612764.0,WAS,fadeaway,,,Thor,J. Thor,,,,,In The Paint (Non-RA),8-16 Right,8.1,Made,,,,,2.0,,,,,,,,,,,,,
211,PT08M19.00S,2025-03-29T23:51:14.9Z,2,REGULAR,foul,personal,['2freethrow'],1630550,,,1610612751,38,31,2025-03-29T23:51:20Z,2050000,False,,,0,,J. Thor shooting personal FOUL (1 PF) (Wilson 2 FT),"[1630550, 1630592]",1610612764.0,WAS,shooting,,,Thor,J. Thor,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1628481.0,,,,1.0,0.0,Wilson,1630592.0,,,,,
213,PT08M19.00S,2025-03-29T23:51:37.3Z,2,REGULAR,freethrow,1 of 2,[],1630592,,,1610612751,38,32,2025-03-29T23:51:37Z,2070000,False,,,0,,J. Wilson Free Throw 1 of 2 (7 PTS),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
214,PT08M19.00S,2025-03-29T23:51:37.9Z,2,REGULAR,substitution,out,[],203935,,,1610612751,38,32,2025-03-29T23:51:42Z,2080000,False,,,0,,SUB out: M. Smart,[203935],1610612764.0,WAS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M19.00S,2025-03-29T23:51:37.9Z,2,REGULAR,substitution,in,[],1642358,,,1610612751,38,32,2025-03-29T23:51:42Z,2090000,False,,,0,,SUB in: A. Johnson,[1642358],1610612764.0,WAS,,,,Johnson,A. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M19.00S,2025-03-29T23:51:56.9Z,2,REGULAR,freethrow,2 of 2,[],1630592,,,1610612751,38,33,2025-03-29T23:51:56Z,2100000,False,,,0,,J. Wilson Free Throw 2 of 2 (8 PTS),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
217,PT08M03.00S,2025-03-29T23:52:14.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641774,92.85479632063075,52.20588235294118,1610612764,40,33,2025-03-29T23:52:18Z,2110000,False,11.0,15.0,1,right,T. Vukcevic Layup (6 PTS) (C. Jones 1 AST),"[1641774, 1641732]",1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Restricted Area,0-8 Center,1.84,Made,,,,,6.0,,,,,,,,,C. Jones,1641732.0,1.0,,
219,PT07M50.00S,2025-03-29T23:52:26.3Z,2,REGULAR,3pt,Jump Shot,[],1630592,29.911300919842315,18.872549019607842,1610612751,40,33,2025-03-29T23:52:31Z,2130000,False,156.0,229.0,1,left,MISS J. Wilson 27' 3PT,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Right Center,27.66,Missed,,,,,,,,,,,,,,,,,,
220,PT07M46.00S,2025-03-29T23:52:30.3Z,2,REGULAR,rebound,defensive,[],1630550,,,1610612764,40,33,2025-03-29T23:52:31Z,2140000,False,,,0,,J. Thor REBOUND (Off:0 Def:1),[1630550],1610612764.0,WAS,,,,Thor,J. Thor,,,,,Above the Break 3,24+ Right Center,,,219.0,1.0,1.0,0.0,,,,,,,,,,,,,,
221,PT07M35.00S,2025-03-29T23:52:41.6Z,2,REGULAR,2pt,Jump Shot,[],1630550,78.40013140604468,48.77450980392157,1610612764,42,33,2025-03-29T23:55:08Z,2150000,False,-6.0,151.0,1,right,J. Thor 15' fadeaway Jump Shot (4 PTS),[1630550],1610612764.0,WAS,fadeaway,,,Thor,J. Thor,,,,,Mid-Range,8-16 Center,15.06,Made,,,,,4.0,,,,,,,,,,,,,
222,PT07M17.00S,2025-03-29T23:53:00.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641721,18.2161629434954,44.85294117647059,1610612751,42,33,2025-03-29T23:55:35Z,2160000,False,26.0,119.0,1,left,MISS M. Lewis 12' fadeaway Shot,[1641721],1610612751.0,BKN,fadeaway,,,Lewis,M. Lewis,,,,,In The Paint (Non-RA),8-16 Center,12.15,Missed,,,,,,,,,,,,,,,,,,
223,PT07M15.00S,2025-03-29T23:53:02.0Z,2,REGULAR,rebound,defensive,[],1641774,,,1610612764,42,33,2025-03-29T23:53:03Z,2170000,False,,,0,,T. Vukcevic REBOUND (Off:0 Def:3),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,In The Paint (Non-RA),8-16 Center,,,222.0,3.0,3.0,0.0,,,,,,,,,,,,,,
224,PT07M06.00S,2025-03-29T23:53:11.2Z,2,REGULAR,2pt,Hook,[],1642358,86.02168199737189,32.59803921568628,1610612764,42,33,2025-03-29T23:53:15Z,2180000,False,-87.0,79.0,1,right,MISS A. Johnson 11' driving Hook,[1642358],1610612764.0,WAS,driving,,,Johnson,A. Johnson,,,,,Mid-Range,8-16 Left,11.74,Missed,,,,,,,,,,,,,,,,,,
225,PT07M05.00S,2025-03-29T23:53:12.2Z,2,REGULAR,rebound,offensive,[],1630550,,,1610612764,42,33,2025-03-29T23:53:15Z,2190000,False,,,0,,J. Thor REBOUND (Off:1 Def:1),[1630550],1610612764.0,WAS,,,,Thor,J. Thor,,,,,Mid-Range,8-16 Left,,,224.0,2.0,1.0,1.0,,,,,,,,,,,,,,
227,PT07M04.00S,2025-03-29T23:53:22.0Z,2,REGULAR,foul,personal,['2freethrow'],1641727,,,1610612764,42,33,2025-03-29T23:53:26Z,2210000,False,,,0,,D. Whitehead shooting personal FOUL (1 PF) (Thor 2 FT),"[1641727, 1630550]",1610612751.0,BKN,shooting,,,Whitehead,D. Whitehead,,,,,Restricted Area,0-8 Center,,,,,,,,1627541.0,,,,1.0,0.0,Thor,1630550.0,,,,,
229,PT07M04.00S,2025-03-29T23:53:44.1Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630550,,,1610612764,42,33,2025-03-29T23:53:44Z,2230000,False,,,0,,MISS J. Thor Free Throw 1 of 2,[1630550],1610612764.0,WAS,,,,Thor,J. Thor,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
230,PT07M04.00S,2025-03-29T23:53:44.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,42,33,2025-03-29T23:53:44Z,2240000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,229.0,,,,,,,,,,,,,,,,,
231,PT07M04.00S,2025-03-29T23:53:44.8Z,2,REGULAR,substitution,out,[],1641732,,,1610612764,42,33,2025-03-29T23:53:58Z,2250000,False,,,0,,SUB out: C. Jones,[1641732],1610612764.0,WAS,,,,Jones,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M04.00S,2025-03-29T23:53:44.8Z,2,REGULAR,substitution,out,[],1641727,,,1610612764,42,33,2025-03-29T23:53:58Z,2260000,False,,,0,,SUB out: D. Whitehead,[1641727],1610612751.0,BKN,,,,Whitehead,D. Whitehead,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M04.00S,2025-03-29T23:53:44.8Z,2,REGULAR,substitution,out,[],1630570,,,1610612764,42,33,2025-03-29T23:53:58Z,2270000,False,,,0,,SUB out: T. Watford,[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M04.00S,2025-03-29T23:53:44.8Z,2,REGULAR,substitution,out,[],1641721,,,1610612764,42,33,2025-03-29T23:53:58Z,2280000,False,,,0,,SUB out: M. Lewis,[1641721],1610612751.0,BKN,,,,Lewis,M. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M04.00S,2025-03-29T23:53:44.8Z,2,REGULAR,substitution,in,[],1642267,,,1610612764,42,33,2025-03-29T23:53:58Z,2290000,False,,,0,,SUB in: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT07M04.00S,2025-03-29T23:53:44.8Z,2,REGULAR,substitution,in,[],1630553,,,1610612764,42,33,2025-03-29T23:53:58Z,2300000,False,,,0,,SUB in: K. Johnson,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT07M04.00S,2025-03-29T23:53:44.8Z,2,REGULAR,substitution,in,[],1631213,,,1610612764,42,33,2025-03-29T23:53:58Z,2310000,False,,,0,,SUB in: T. Martin,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT07M04.00S,2025-03-29T23:53:44.8Z,2,REGULAR,substitution,in,[],1629661,,,1610612764,42,33,2025-03-29T23:53:58Z,2320000,False,,,0,,SUB in: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT07M04.00S,2025-03-29T23:54:03.3Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630550,,,1610612764,43,33,2025-03-29T23:54:03Z,2330000,False,,,0,,J. Thor Free Throw 2 of 2 (5 PTS),[1630550],1610612764.0,WAS,,,,Thor,J. Thor,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
240,PT06M51.00S,2025-03-29T23:54:18.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629661,5.601182654402102,43.13725490196079,1610612751,43,35,2025-03-29T23:54:22Z,2340000,False,34.0,0.0,1,left,C. Johnson driving Layup (5 PTS),[1629661],1610612751.0,BKN,driving,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,3.43,Made,,,,,5.0,,,,,,,,,,,,,
241,PT06M34.00S,2025-03-29T23:54:35.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1641774,91.27792378449409,50.49019607843137,1610612764,45,35,2025-03-29T23:58:51Z,2350000,False,2.0,29.0,1,right,T. Vukcevic driving DUNK (8 PTS) (B. Carrington 2 AST),"[1641774, 1642267]",1610612764.0,WAS,driving,,,Vukcevic,T. Vukcevic,,,,,Restricted Area,0-8 Center,2.96,Made,,,,,8.0,,,,,,,,,B. Carrington,1642267.0,2.0,,
243,PT06M21.00S,2025-03-29T23:54:51.8Z,2,REGULAR,foul,personal,[],1641798,,,1610612751,45,35,2025-03-29T23:55:23Z,2370000,False,,,0,,J. Martin personal FOUL (2 PF),"[1641798, 1630592]",1610612764.0,WAS,,,,Martin,J. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1628481.0,,,,2.0,0.0,Wilson,1630592.0,,,,,
245,PT06M21.00S,2025-03-29T23:55:00.9Z,2,REGULAR,substitution,out,[],1641798,,,1610612751,45,35,2025-03-29T23:55:16Z,2390000,False,,,0,,SUB out: J. Martin,[1641798],1610612764.0,WAS,,,,Martin,J. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M21.00S,2025-03-29T23:55:00.9Z,2,REGULAR,substitution,out,[],1630550,,,1610612751,45,35,2025-03-29T23:55:16Z,2400000,False,,,0,,SUB out: J. Thor,[1630550],1610612764.0,WAS,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M21.00S,2025-03-29T23:55:00.9Z,2,REGULAR,substitution,out,[],1630592,,,1610612751,45,35,2025-03-29T23:55:16Z,2410000,False,,,0,,SUB out: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M21.00S,2025-03-29T23:55:00.9Z,2,REGULAR,substitution,out,[],1631166,,,1610612751,45,35,2025-03-29T23:55:16Z,2420000,False,,,0,,SUB out: D. Timme,[1631166],1610612751.0,BKN,,,,Timme,D. Timme,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT06M21.00S,2025-03-29T23:55:00.9Z,2,REGULAR,substitution,in,[],1629673,,,1610612751,45,35,2025-03-29T23:55:16Z,2430000,False,,,0,,SUB in: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT06M21.00S,2025-03-29T23:55:00.9Z,2,REGULAR,substitution,in,[],1642259,,,1610612751,45,35,2025-03-29T23:55:16Z,2440000,False,,,0,,SUB in: A. Sarr,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M21.00S,2025-03-29T23:55:00.9Z,2,REGULAR,substitution,in,[],1641730,,,1610612751,45,35,2025-03-29T23:55:16Z,2450000,False,,,0,,SUB in: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M21.00S,2025-03-29T23:55:00.9Z,2,REGULAR,substitution,in,[],1630533,,,1610612751,45,35,2025-03-29T23:55:16Z,2460000,False,,,0,,SUB in: Z. Williams,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT06M08.00S,2025-03-29T23:55:33.7Z,2,REGULAR,3pt,Jump Shot,[],1630533,3.892904073587385,97.54901960784314,1610612751,45,35,2025-03-29T23:55:37Z,2470000,False,-238.0,-16.0,1,left,MISS Z. Williams 3PT,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Left Corner 3,24+ Left,23.82,Missed,,,,,,,,,,,,,,,,,,
254,PT06M06.00S,2025-03-29T23:55:35.7Z,2,REGULAR,rebound,offensive,[],1641730,,,1610612751,45,35,2025-03-29T23:55:37Z,2480000,False,,,0,,N. Clowney REBOUND (Off:1 Def:1),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Left Corner 3,24+ Left,,,253.0,2.0,1.0,1.0,,,,,,,,,,,,,,
255,PT06M05.00S,2025-03-29T23:55:38.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630533,9.674770039421814,35.78431372549019,1610612751,45,35,2025-03-30T00:00:32Z,2490000,False,71.0,38.0,1,left,MISS Z. Williams 8' driving Layup,[1630533],1610612751.0,BKN,driving,,,Williams,Z. Williams,,,,,In The Paint (Non-RA),8-16 Right,8.08,Missed,,,,,,,,,,,,,,,,,,
256,PT06M04.00S,2025-03-29T23:55:39.2Z,2,REGULAR,rebound,defensive,[],1641774,,,1610612764,45,35,2025-03-30T00:00:32Z,2500000,False,,,0,,T. Vukcevic REBOUND (Off:0 Def:4),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,In The Paint (Non-RA),8-16 Right,,,255.0,4.0,4.0,0.0,,,,,,,,,,,,,,
