actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
247,PT04M51.00S,2024-12-06T00:49:41.4Z,2,REGULAR,foul,personal,[],1629673,,,1610612742,36,53,2024-12-06T00:49:51Z,2440000,False,,,0,,J. Poole personal FOUL (1 PF),"[1629673, 1629029]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,,,,,,,,1626300.0,,,,1.0,0.0,Dončić,1629029.0,,,,,
249,PT04M51.00S,2024-12-06T00:49:45.6Z,2,REGULAR,substitution,out,[],203915,,,1610612742,36,53,2024-12-06T00:49:54Z,2460000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT04M51.00S,2024-12-06T00:49:45.6Z,2,REGULAR,substitution,in,[],202681,,,1610612742,36,53,2024-12-06T00:49:54Z,2470000,False,,,0,,SUB in: K. Irving,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT04M45.00S,2024-12-06T00:50:02.6Z,2,REGULAR,3pt,Jump Shot,[],1629023,3.7614980289093296,95.83333333333334,1610612742,36,53,2024-12-06T00:50:11Z,2480000,False,-229.0,-17.0,1,left,MISS P. Washington 3PT,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Left Corner 3,24+ Left,22.98,Missed,,,,,,,,,,,,,,,,,,
252,PT04M43.00S,2024-12-06T00:50:04.6Z,2,REGULAR,rebound,offensive,[],1641726,,,1610612742,36,53,2024-12-06T00:58:27Z,2490000,False,,,0,,D. Lively II REBOUND (Off:3 Def:2),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Left Corner 3,24+ Left,,,251.0,5.0,2.0,3.0,,,,,,,,,,,,,,
253,PT04M42.00S,2024-12-06T00:50:08.9Z,2,REGULAR,turnover,out-of-bounds,[],1641726,,,1610612742,36,53,2024-12-06T00:50:20Z,2500000,False,,,0,,D. Lively II bad pass out-of-bounds TURNOVER (1 TO),[1641726],1610612742.0,DAL,bad pass,,,Lively II,D. Lively II,,,,,Mid-Range,8-16 Left,,,,,,,,201639.0,1.0,,,,,,,,,,,
254,PT04M33.00S,2024-12-06T00:50:35.2Z,2,REGULAR,foul,personal,['2freethrow'],1641726,,,1610612764,36,53,2024-12-06T00:50:41Z,2510000,False,,,0,,D. Lively II shooting personal FOUL (1 PF) (Poole 2 FT),"[1641726, 1629673]",1610612742.0,DAL,shooting,,,Lively II,D. Lively II,,,,,Restricted Area,0-8 Center,,,,,,,,1627961.0,,,,1.0,0.0,Poole,1629673.0,,,,,
256,PT04M33.00S,2024-12-06T00:51:01.5Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1629673,,,1610612764,37,53,2024-12-06T00:51:23Z,2530000,False,,,0,,J. Poole Free Throw 1 of 2 (3 PTS),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
257,PT04M33.00S,2024-12-06T00:51:02.0Z,2,REGULAR,substitution,out,[],1629029,,,1610612764,37,53,2024-12-06T00:51:04Z,2540000,False,,,0,,SUB out: L. Dončić,[1629029],1610612742.0,DAL,,,,Dončić,L. Dončić,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT04M33.00S,2024-12-06T00:51:02.0Z,2,REGULAR,substitution,in,[],1628467,,,1610612764,37,53,2024-12-06T00:51:04Z,2550000,False,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT04M33.00S,2024-12-06T00:51:01.5Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1629673,,,1610612764,37,53,2024-12-06T00:51:23Z,2560000,False,,,0,,MISS J. Poole Free Throw 2 of 2,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
260,PT04M30.00S,2024-12-06T00:51:04.5Z,2,REGULAR,rebound,defensive,[],1641726,,,1610612742,37,53,2024-12-06T00:51:23Z,2570000,False,,,0,,D. Lively II REBOUND (Off:3 Def:3),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,,259.0,6.0,3.0,3.0,,,,,,,,,,,,,,
261,PT04M20.00S,2024-12-06T00:51:29.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202681,5.601182654402102,47.794117647058826,1610612742,37,55,2024-12-06T00:51:34Z,2580000,False,11.0,0.0,1,left,K. Irving driving Layup (7 PTS),[202681],1610612742.0,DAL,driving,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,1.1,Made,,,,,7.0,,,,,,,,,,,,,
262,PT04M07.00S,2024-12-06T00:51:41.2Z,2,REGULAR,3pt,Jump Shot,[],1629673,69.72733245729303,11.27450980392157,1610612764,40,55,2024-12-06T00:51:46Z,2590000,False,-194.0,232.0,1,right,J. Poole 30' 3PT  (6 PTS) (J. Champagnie 1 AST),"[1629673, 1630551]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,30.22,Made,,,,,6.0,,,,,,,,,J. Champagnie,1630551.0,1.0,,
264,PT03M42.00S,2024-12-06T00:52:06.8Z,2,REGULAR,3pt,Jump Shot,[],1629023,5.206964520367937,3.431372549019608,1610612742,40,55,2024-12-06T00:52:11Z,2610000,False,233.0,-4.0,1,left,MISS P. Washington 3PT,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Right Corner 3,24+ Right,23.28,Missed,,,,,,,,,,,,,,,,,,
265,PT03M41.00S,2024-12-06T00:52:07.8Z,2,REGULAR,rebound,offensive,[],1641726,,,1610612742,40,55,2024-12-06T00:59:36Z,2620000,False,,,0,,D. Lively II REBOUND (Off:4 Def:3),[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,Right Corner 3,24+ Right,,,264.0,7.0,3.0,4.0,,,,,,,,,,,,,,
266,PT03M40.00S,2024-12-06T00:52:11.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1641726,7.046649145860711,50.98039215686274,1610612742,40,55,2024-12-06T00:59:49Z,2630000,False,-5.0,14.0,1,left,MISS D. Lively II reverse DUNK - blocked,"[1641726, 1642259]",1610612742.0,DAL,reverse,,,Lively II,D. Lively II,,,,,Restricted Area,0-8 Center,1.45,Missed,,,,,,,,Sarr,1642259.0,,,,,,,,,
267,PT03M40.00S,2024-12-06T00:52:11.0Z,2,REGULAR,block,,[],1642259,,,1610612742,40,55,2024-12-06T00:52:13Z,2640000,False,,,0,,A. Sarr BLOCK (1 BLK),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
268,PT03M39.00S,2024-12-06T00:52:12.0Z,2,REGULAR,rebound,offensive,[],1629023,,,1610612742,40,55,2024-12-06T00:59:49Z,2650000,False,,,0,,P. Washington REBOUND (Off:1 Def:2),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,266.0,3.0,2.0,1.0,,,,,,,,,,,,,,
269,PT03M38.00S,2024-12-06T00:52:14.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629023,8.754927726675426,44.36274509803921,1610612742,40,55,2024-12-06T01:00:15Z,2660000,False,28.0,30.0,1,left,MISS P. Washington putback Layup - blocked,"[1629023, 1642259]",1610612742.0,DAL,putback,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,4.1,Missed,,,,,,,,Sarr,1642259.0,,,,,,,,,
270,PT03M38.00S,2024-12-06T00:52:14.8Z,2,REGULAR,block,,[],1642259,,,1610612742,40,55,2024-12-06T00:52:17Z,2670000,False,,,0,,A. Sarr BLOCK (2 BLK),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
271,PT03M36.00S,2024-12-06T00:52:16.8Z,2,REGULAR,rebound,defensive,[],1641731,,,1610612764,40,55,2024-12-06T01:00:15Z,2680000,False,,,0,,B. Coulibaly REBOUND (Off:0 Def:2),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,,,269.0,2.0,2.0,0.0,,,,,,,,,,,,,,
272,PT03M30.00S,2024-12-06T00:52:21.7Z,2,REGULAR,foul,personal,['2freethrow'],1628467,,,1610612764,40,55,2024-12-06T00:52:35Z,2690000,False,,,0,,M. Kleber shooting personal FOUL (1 PF) (Coulibaly 2 FT),"[1628467, 1641731]",1610612742.0,DAL,shooting,,,Kleber,M. Kleber,,,,,Restricted Area,0-8 Center,,,,,,,,1626300.0,,,,1.0,0.0,Coulibaly,1641731.0,,,,,
274,PT03M30.00S,2024-12-06T00:52:52.1Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1641731,,,1610612764,41,55,2024-12-06T01:00:59Z,2710000,False,,,0,,B. Coulibaly Free Throw 1 of 2 (1 PTS),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
275,PT03M30.00S,2024-12-06T00:52:52.1Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1641731,,,1610612764,42,55,2024-12-06T01:00:59Z,2720000,False,,,0,,B. Coulibaly Free Throw 2 of 2 (2 PTS),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
276,PT03M24.00S,2024-12-06T00:53:20.5Z,2,REGULAR,foul,personal,[],1629673,,,1610612742,42,55,2024-12-06T00:53:28Z,2730000,False,,,0,,J. Poole personal FOUL (2 PF),"[1629673, 1629023]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,Mid-Range,16-24 Right,,,,,,,,201639.0,,,,2.0,0.0,Washington,1629023.0,,,,,
278,PT03M17.00S,2024-12-06T00:53:46.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641731,,,1610612742,42,55,2024-12-06T00:53:52Z,2750000,False,,,0,,B. Coulibaly personal FOUL (2 PF) (Irving 2 FT),"[1641731, 202681]",1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Center,,,,,,,,1626300.0,,,,2.0,0.0,Irving,202681.0,,,,,
280,PT03M17.00S,2024-12-06T00:54:18.5Z,2,REGULAR,freethrow,1 of 2,[],202681,,,1610612742,42,56,2024-12-06T00:54:18Z,2770000,False,,,0,,K. Irving Free Throw 1 of 2 (8 PTS),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
281,PT03M17.00S,2024-12-06T00:54:38.8Z,2,REGULAR,freethrow,2 of 2,[],202681,,,1610612742,42,57,2024-12-06T00:54:38Z,2780000,False,,,0,,K. Irving Free Throw 2 of 2 (9 PTS),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
285,PT03M07.00S,2024-12-06T00:54:51.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642259,85.62746386333771,60.5392156862745,1610612764,42,57,2024-12-06T01:02:08Z,2790000,False,53.0,83.0,1,right,MISS A. Sarr 9' driving floating Shot,[1642259],1610612764.0,WAS,driving floating,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),8-16 Right,9.8,Missed,,,,,,,,,,,,,,,,,,
286,PT03M05.00S,2024-12-06T00:54:53.7Z,2,REGULAR,rebound,defensive,[],1629656,,,1610612742,42,57,2024-12-06T01:02:08Z,2800000,False,,,0,,Q. Grimes REBOUND (Off:0 Def:3),[1629656],1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,In The Paint (Non-RA),8-16 Right,,,285.0,3.0,3.0,0.0,,,,,,,,,,,,,,
313,PT03M03.00S,2024-12-06T00:54:56.2Z,2,REGULAR,turnover,bad pass,[],1629656,,,1610612742,42,57,2024-12-06T00:59:57Z,2805000,False,,,0,,Q. Grimes bad pass TURNOVER (3 TO),"[1629656, 1642259]",1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,3.0,,,,,,,,,,Sarr,1642259.0
314,PT03M03.00S,2024-12-06T00:54:56.2Z,2,REGULAR,steal,,[],1642259,,,1610612764,42,57,2024-12-06T00:59:57Z,2807500,False,,,0,,A. Sarr STEAL (1 STL),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
287,PT02M57.00S,2024-12-06T00:55:00.7Z,2,REGULAR,foul,personal,['2freethrow'],1641726,,,1610612764,42,57,2024-12-06T00:57:51Z,2810000,False,,,0,,D. Lively II shooting personal FOUL (2 PF) (Coulibaly 2 FT),"[1641726, 1641731]",1610612742.0,DAL,shooting,,,Lively II,D. Lively II,,,,,Restricted Area,0-8 Center,,,,,,,,201639.0,,,,2.0,0.0,Coulibaly,1641731.0,,,,,
289,PT02M57.00S,2024-12-06T00:55:16.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,42,57,2024-12-06T00:55:16Z,2830000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT02M57.00S,2024-12-06T00:56:22.2Z,2,REGULAR,substitution,out,[],1630551,,,1610612764,42,57,2024-12-06T00:57:49Z,2840000,False,,,0,,SUB out: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT02M57.00S,2024-12-06T00:56:22.2Z,2,REGULAR,substitution,out,[],1641726,,,1610612764,42,57,2024-12-06T00:57:49Z,2850000,False,,,0,,SUB out: D. Lively II,[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT02M57.00S,2024-12-06T00:56:22.2Z,2,REGULAR,substitution,out,[],1629656,,,1610612764,42,57,2024-12-06T00:57:49Z,2860000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT02M57.00S,2024-12-06T00:56:22.2Z,2,REGULAR,substitution,out,[],1628467,,,1610612764,42,57,2024-12-06T00:57:49Z,2870000,False,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT02M57.00S,2024-12-06T00:56:22.2Z,2,REGULAR,substitution,in,[],1627763,,,1610612764,42,57,2024-12-06T00:57:49Z,2880000,False,,,0,,SUB in: M. Brogdon,[1627763],1610612764.0,WAS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT02M57.00S,2024-12-06T00:56:22.2Z,2,REGULAR,substitution,in,[],1629655,,,1610612764,42,57,2024-12-06T00:57:49Z,2890000,False,,,0,,SUB in: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT02M57.00S,2024-12-06T00:56:22.2Z,2,REGULAR,substitution,in,[],202691,,,1610612764,42,57,2024-12-06T00:57:49Z,2900000,False,,,0,,SUB in: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT02M57.00S,2024-12-06T00:56:22.2Z,2,REGULAR,substitution,in,[],1629029,,,1610612764,42,57,2024-12-06T00:57:49Z,2910000,False,,,0,,SUB in: L. Dončić,[1629029],1610612742.0,DAL,,,,Dončić,L. Dončić,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT02M57.00S,2024-12-06T00:58:20.8Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1641731,,,1610612764,43,57,2024-12-06T00:59:57Z,2920000,False,,,0,,B. Coulibaly Free Throw 1 of 2 (3 PTS),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
299,PT02M57.00S,2024-12-06T00:58:39.5Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1641731,,,1610612764,44,57,2024-12-06T00:59:57Z,2930000,False,,,0,,B. Coulibaly Free Throw 2 of 2 (4 PTS),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
300,PT02M43.00S,2024-12-06T00:58:55.7Z,2,REGULAR,turnover,bad pass,[],202681,,,1610612742,44,57,2024-12-06T00:59:02Z,2940000,False,,,0,,K. Irving bad pass TURNOVER (1 TO),"[202681, 1629673]",1610612742.0,DAL,,,,Irving,K. Irving,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1.0,,,,,,,,,,Poole,1629673.0
301,PT02M43.00S,2024-12-06T00:58:55.7Z,2,REGULAR,steal,,[],1629673,,,1610612764,44,57,2024-12-06T00:58:58Z,2950000,False,,,0,,J. Poole STEAL (2 STL),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
302,PT02M35.00S,2024-12-06T00:59:03.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629673,65.39093298291722,45.83333333333333,1610612764,44,57,2024-12-06T00:59:08Z,2960000,False,-21.0,273.0,1,right,MISS J. Poole 27' step back 3PT,[1629673],1610612764.0,WAS,step back,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,27.36,Missed,,,,,,,,,,,,,,,,,,
303,PT02M31.00S,2024-12-06T00:59:07.7Z,2,REGULAR,rebound,defensive,[],1629655,,,1610612742,44,57,2024-12-06T00:59:08Z,2970000,False,,,0,,D. Gafford REBOUND (Off:1 Def:2),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Above the Break 3,24+ Center,,,302.0,3.0,2.0,1.0,,,,,,,,,,,,,,
304,PT02M25.00S,2024-12-06T00:59:14.6Z,2,REGULAR,turnover,bad pass,[],1629029,,,1610612742,44,57,2024-12-06T01:09:09Z,2980000,False,,,0,,L. Dončić bad pass TURNOVER (4 TO),"[1629029, 1641731]",1610612742.0,DAL,,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Right Center,,,,,,,,,4.0,,,,,,,,,,Coulibaly,1641731.0
305,PT02M25.00S,2024-12-06T00:59:14.6Z,2,REGULAR,steal,,[],1641731,,,1610612764,44,57,2024-12-06T01:05:20Z,2990000,False,,,0,,B. Coulibaly STEAL (3 STL),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
306,PT02M22.00S,2024-12-06T00:59:19.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641731,92.06636005256242,40.19607843137255,1610612764,44,57,2024-12-06T01:04:48Z,3000000,False,-49.0,22.0,1,right,MISS B. Coulibaly running Layup - blocked,"[1641731, 1629023]",1610612764.0,WAS,running,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),0-8 Center,5.38,Missed,,,,,,,,Washington,1629023.0,,,,,,,,,
307,PT02M22.00S,2024-12-06T00:59:19.2Z,2,REGULAR,block,,[],1629023,,,1610612764,44,57,2024-12-06T00:59:22Z,3010000,False,,,0,,P. Washington BLOCK (2 BLK),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
308,PT02M21.00S,2024-12-06T00:59:20.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612764,44,57,2024-12-06T01:04:48Z,3020000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,306.0,,,,,,,,,,,,,,,,,
310,PT02M18.00S,2024-12-06T00:59:32.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629029,,,1610612764,44,57,2024-12-06T00:59:39Z,3040000,False,,,0,,L. Dončić shooting personal FOUL (2 PF) (Brogdon 2 FT),"[1629029, 1627763]",1610612742.0,DAL,shooting,,,Dončić,L. Dončić,,,,,Mid-Range,16-24 Center,,,,,,,,1626300.0,,,,2.0,0.0,Brogdon,1627763.0,,,,,
312,PT02M18.00S,2024-12-06T00:59:56.9Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1627763,,,1610612764,45,57,2024-12-06T01:00:17Z,3060000,False,,,0,,M. Brogdon Free Throw 1 of 2 (9 PTS),[1627763],1610612764.0,WAS,,,,Brogdon,M. Brogdon,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
315,PT02M18.00S,2024-12-06T00:59:56.9Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1627763,,,1610612764,45,57,2024-12-06T01:00:17Z,3070000,False,,,0,,MISS M. Brogdon Free Throw 2 of 2,[1627763],1610612764.0,WAS,,,,Brogdon,M. Brogdon,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
316,PT02M16.00S,2024-12-06T00:59:58.9Z,2,REGULAR,rebound,defensive,[],1629023,,,1610612742,45,57,2024-12-06T01:00:17Z,3080000,False,,,0,,P. Washington REBOUND (Off:1 Def:3),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,315.0,4.0,3.0,1.0,,,,,,,,,,,,,,
317,PT02M05.00S,2024-12-06T01:00:22.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642267,,,1610612742,45,57,2024-12-06T01:00:42Z,3090000,False,,,0,,C. Carrington personal FOUL (2 PF) (Gafford 2 FT),"[1642267, 1629655]",1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,Restricted Area,0-8 Center,,,,,,,,1627961.0,,,,2.0,0.0,Gafford,1629655.0,,,,,
319,PT02M05.00S,2024-12-06T01:00:55.9Z,2,REGULAR,freethrow,1 of 2,[],1629655,,,1610612742,45,58,2024-12-06T01:00:55Z,3110000,False,,,0,,D. Gafford Free Throw 1 of 2 (3 PTS),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
320,PT02M05.00S,2024-12-06T01:01:16.8Z,2,REGULAR,freethrow,2 of 2,[],1629655,,,1610612742,45,59,2024-12-06T01:01:16Z,3120000,False,,,0,,D. Gafford Free Throw 2 of 2 (4 PTS),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
321,PT01M49.00S,2024-12-06T01:01:32.8Z,2,REGULAR,2pt,Jump Shot,[],1642267,94.69448094612353,90.19607843137256,1610612764,47,59,2024-12-06T01:01:36Z,3130000,False,201.0,-3.0,1,right,C. Carrington 20' pullup Jump Shot (7 PTS) (J. Poole 5 AST),"[1642267, 1629673]",1610612764.0,WAS,pullup,,,Carrington,C. Carrington,,,,,Mid-Range,16-24 Right,20.1,Made,,,,,7.0,,,,,,,,,J. Poole,1629673.0,5.0,,
323,PT01M26.00S,2024-12-06T01:01:56.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,13.091327201051248,47.30392156862745,1610612742,47,61,2024-12-06T01:02:02Z,3150000,False,13.0,71.0,1,left,K. Irving 7' driving floating Jump Shot (11 PTS),[202681],1610612742.0,DAL,driving floating,,,Irving,K. Irving,,,,,In The Paint (Non-RA),0-8 Center,7.19,Made,,,,,11.0,,,,,,,,,,,,,
324,PT01M16.00S,2024-12-06T01:02:06.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202681,,,1610612764,47,61,2024-12-06T01:02:12Z,3160000,False,,,0,,K. Irving shooting personal FOUL (2 PF) (Brogdon 2 FT),"[202681, 1627763]",1610612742.0,DAL,shooting,,,Irving,K. Irving,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,201639.0,,,,2.0,0.0,Brogdon,1627763.0,,,,,
326,PT01M16.00S,2024-12-06T01:02:31.4Z,2,REGULAR,freethrow,1 of 2,[],1627763,,,1610612764,48,61,2024-12-06T01:02:31Z,3180000,False,,,0,,M. Brogdon Free Throw 1 of 2 (10 PTS),[1627763],1610612764.0,WAS,,,,Brogdon,M. Brogdon,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
327,PT01M16.00S,2024-12-06T01:02:31.4Z,2,REGULAR,freethrow,2 of 2,[],1627763,,,1610612764,48,61,2024-12-06T01:02:47Z,3190000,False,,,0,,MISS M. Brogdon Free Throw 2 of 2,[1627763],1610612764.0,WAS,,,,Brogdon,M. Brogdon,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
328,PT01M13.00S,2024-12-06T01:02:34.4Z,2,REGULAR,rebound,defensive,[],1629023,,,1610612742,48,61,2024-12-06T01:02:47Z,3200000,False,,,0,,P. Washington REBOUND (Off:1 Def:4),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,327.0,5.0,4.0,1.0,,,,,,,,,,,,,,
329,PT00M59.80S,2024-12-06T01:02:59.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,6.258212877792378,46.07843137254902,1610612742,48,63,2024-12-06T01:06:51Z,3210000,False,20.0,6.0,1,left,K. Irving driving floating Jump Shot (13 PTS),[202681],1610612742.0,DAL,driving floating,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,2.06,Made,,,,,13.0,,,,,,,,,,,,,
330,PT00M52.40S,2024-12-06T01:03:09.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,90.75229960578186,47.30392156862745,1610612764,50,63,2024-12-06T01:07:22Z,3220000,False,-13.0,34.0,1,right,M. Brogdon driving finger roll Layup (12 PTS),[1627763],1610612764.0,WAS,driving finger roll,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,3.7,Made,,,,,12.0,,,,,,,,,,,,,
331,PT00M48.70S,2024-12-06T01:03:14.4Z,2,REGULAR,3pt,Jump Shot,[],202681,23.340998685939553,90.68627450980392,1610612742,50,66,2024-12-06T01:03:19Z,3230000,False,-203.0,167.0,1,left,K. Irving 26' 3PT pullup (16 PTS) (P. Washington 2 AST),"[202681, 1629023]",1610612742.0,DAL,pullup,,,Irving,K. Irving,,,,,Above the Break 3,24+ Left Center,26.31,Made,,,,,16.0,,,,,,,,,P. Washington,1629023.0,2.0,,
333,PT00M35.60S,2024-12-06T01:03:33.4Z,2,REGULAR,2pt,Jump Shot,[],1641731,83.13074901445466,82.59803921568627,1610612764,50,66,2024-12-06T01:03:37Z,3250000,False,163.0,106.0,1,right,MISS B. Coulibaly 19' pullup Shot,[1641731],1610612764.0,WAS,pullup,,,Coulibaly,B. Coulibaly,,,,,Mid-Range,16-24 Right,19.45,Missed,,,,,,,,,,,,,,,,,,
