actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
621,PT07M48.00S,2024-10-31T01:14:21.4Z,4,REGULAR,rebound,offensive,[],1629027,,,1610612737,112,98,2024-10-31T01:14:43Z,6100000,False,,,0,,T. Young REBOUND (Off:2 Def:2),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Center,,,620.0,,,,,,4.0,2.0,2.0,,,,,,,,,
622,PT07M45.00S,2024-10-31T01:14:25.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629027,81.02825229960578,54.41176470588235,1610612737,112,98,2024-10-31T01:16:12Z,6110000,False,22.0,126.0,1,right,MISS T. Young 12' floating Shot,[1629027],1610612737.0,ATL,floating,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,12.77,Missed,,,,,,,,,,,,,,,,,,
623,PT07M43.00S,2024-10-31T01:14:27.3Z,4,REGULAR,rebound,defensive,[],1642267,,,1610612764,112,98,2024-10-31T01:14:47Z,6120000,False,,,0,,C. Carrington REBOUND (Off:0 Def:6),[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,In The Paint (Non-RA),8-16 Center,,,622.0,,,,,,6.0,6.0,0.0,,,,,,,,,
624,PT07M23.00S,2024-10-31T01:14:46.9Z,4,REGULAR,turnover,bad pass,[],202685,,,1610612764,112,98,2024-10-31T01:14:51Z,6130000,False,,,0,,J. Valančiūnas bad pass TURNOVER (3 TO),"[202685, 1630552]",1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,3.0,Johnson,1630552.0
625,PT07M23.00S,2024-10-31T01:14:46.9Z,4,REGULAR,steal,,[],1630552,,,1610612737,112,98,2024-10-31T01:14:49Z,6140000,False,,,0,,J. Johnson STEAL (2 STL),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
626,PT07M17.00S,2024-10-31T01:14:52.6Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630552,88.64980289093299,40.68627450980392,1610612737,112,100,2024-10-31T01:17:39Z,6150000,False,-47.0,54.0,1,right,J. Johnson 7' running Layup (16 PTS) (T. Young 11 AST),"[1630552, 1629027]",1610612737.0,ATL,running,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,7.15,Made,,,16.0,T. Young,1629027.0,11.0,,,,,,,,,,,,
627,PT06M58.00S,2024-10-31T01:15:12.0Z,4,REGULAR,3pt,Jump Shot,[],1630557,28.07161629434954,18.137254901960784,1610612764,115,100,2024-10-31T01:15:17Z,6160000,False,159.0,211.0,1,left,C. Kispert 26' 3PT  (14 PTS) (C. Carrington 5 AST),"[1630557, 1642267]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Right Center,26.47,Made,,,14.0,C. Carrington,1642267.0,5.0,,,,,,,,,,,,
630,PT06M46.00S,2024-10-31T01:15:23.3Z,4,REGULAR,3pt,Jump Shot,[],1629726,95.87713534822602,1.2254901960784315,1610612737,115,103,2024-10-31T01:15:30Z,6190000,False,-244.0,-14.0,1,right,G. Mathews 24' 3PT  (6 PTS) (T. Young 12 AST),"[1629726, 1629027]",1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,Left Corner 3,24+ Left,24.43,Made,,,6.0,T. Young,1629027.0,12.0,,,,,,,,,,,,
632,PT06M29.00S,2024-10-31T01:15:42.7Z,4,REGULAR,foul,personal,['2freethrow'],1629726,,,1610612764,115,103,2024-10-31T01:15:52Z,6210000,False,,,0,,G. Mathews shooting personal FOUL (4 PF) (Carrington 2 FT),"[1629726, 1642267]",1610612737.0,ATL,shooting,,,Mathews,G. Mathews,,,,,Restricted Area,0-8 Center,,,,1628481.0,,,,,,,,4.0,0.0,Carrington,1642267.0,,,,,
634,PT06M29.00S,2024-10-31T01:16:17.9Z,4,REGULAR,freethrow,1 of 2,[],1642267,,,1610612764,116,103,2024-10-31T01:16:17Z,6230000,False,,,0,,C. Carrington Free Throw 1 of 2 (13 PTS),[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,,,,Made,,,13.0,,,,,,,,,,,,,,,
635,PT06M29.00S,2024-10-31T01:16:19.4Z,4,REGULAR,substitution,out,[],1630168,,,1610612764,116,103,2024-10-31T01:16:36Z,6240000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT06M29.00S,2024-10-31T01:16:19.4Z,4,REGULAR,substitution,out,[],1629726,,,1610612764,116,103,2024-10-31T01:16:36Z,6250000,False,,,0,,SUB out: G. Mathews,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT06M29.00S,2024-10-31T01:16:19.4Z,4,REGULAR,substitution,in,[],1642258,,,1610612764,116,103,2024-10-31T01:16:36Z,6260000,False,,,0,,SUB in: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT06M29.00S,2024-10-31T01:16:19.4Z,4,REGULAR,substitution,in,[],203991,,,1610612764,116,103,2024-10-31T01:16:36Z,6270000,False,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT06M29.00S,2024-10-31T01:16:42.2Z,4,REGULAR,freethrow,2 of 2,[],1642267,,,1610612764,117,103,2024-10-31T01:16:42Z,6280000,False,,,0,,C. Carrington Free Throw 2 of 2 (14 PTS),[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,,,,Made,,,14.0,,,,,,,,,,,,,,,
640,PT06M19.00S,2024-10-31T01:16:55.4Z,4,REGULAR,3pt,Jump Shot,[],1630552,94.30026281208936,96.81372549019608,1610612737,117,106,2024-10-31T01:17:03Z,6290000,False,234.0,1.0,1,right,J. Johnson 3PT  (19 PTS) (T. Young 13 AST),"[1630552, 1629027]",1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Right Corner 3,24+ Right,23.41,Made,,,19.0,T. Young,1629027.0,13.0,,,,,,,,,,,,
642,PT06M01.00S,2024-10-31T01:17:15.5Z,4,REGULAR,foul,personal,[],1631223,,,1610612764,117,106,2024-10-31T01:17:28Z,6310000,False,,,0,,D. Roddy personal FOUL (4 PF),"[1631223, 202685]",1610612737.0,ATL,,,,Roddy,D. Roddy,,,,,Mid-Range,16-24 Right Center,,,,2882.0,,,,,,,,4.0,0.0,Valančiūnas,202685.0,,,,,
644,PT06M01.00S,2024-10-31T01:17:32.9Z,4,REGULAR,substitution,out,[],1642267,,,1610612764,117,106,2024-10-31T01:17:35Z,6330000,False,,,0,,SUB out: C. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT06M01.00S,2024-10-31T01:17:32.9Z,4,REGULAR,substitution,in,[],1629673,,,1610612764,117,106,2024-10-31T01:17:35Z,6340000,False,,,0,,SUB in: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT05M56.00S,2024-10-31T01:17:57.6Z,4,REGULAR,foul,personal,['2freethrow'],1642258,,,1610612764,117,106,2024-10-31T01:18:07Z,6350000,False,,,0,,Z. Risacher shooting personal FOUL (3 PF) (Valančiūnas 2 FT),"[1642258, 202685]",1610612737.0,ATL,shooting,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,,,,1628481.0,,,,,,,,3.0,1.0,Valančiūnas,202685.0,,,,,
648,PT05M56.00S,2024-10-31T01:18:31.8Z,4,REGULAR,freethrow,1 of 2,[],202685,,,1610612764,118,106,2024-10-31T01:18:31Z,6370000,False,,,0,,J. Valančiūnas Free Throw 1 of 2 (15 PTS),[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,,,,Made,,,15.0,,,,,,,,,,,,,,,
650,PT05M56.00S,2024-10-31T01:18:54.7Z,4,REGULAR,freethrow,2 of 2,[],202685,,,1610612764,119,106,2024-10-31T01:18:54Z,6380000,False,,,0,,J. Valančiūnas Free Throw 2 of 2 (16 PTS),[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,,,,Made,,,16.0,,,,,,,,,,,,,,,
651,PT05M49.00S,2024-10-31T01:19:05.7Z,4,REGULAR,2pt,Jump Shot,[],1629027,77.44743758212877,82.35294117647058,1610612737,119,106,2024-10-31T01:19:43Z,6390000,False,162.0,159.0,1,right,MISS T. Young 22' pullup Shot,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Mid-Range,16-24 Right Center,22.72,Missed,,,,,,,,,,,,,,,,,,
652,PT05M47.00S,2024-10-31T01:19:07.7Z,4,REGULAR,rebound,defensive,[],202685,,,1610612764,119,106,2024-10-31T01:19:11Z,6400000,False,,,0,,J. Valančiūnas REBOUND (Off:1 Def:3),[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,Above the Break 3,24+ Right Center,,,651.0,,,,,,4.0,3.0,1.0,,,,,,,,,
653,PT05M26.00S,2024-10-31T01:19:28.9Z,4,REGULAR,3pt,Jump Shot,[],1629673,5.075558475689881,1.9607843137254901,1610612764,119,106,2024-10-31T01:19:35Z,6410000,False,240.0,-5.0,1,left,MISS J. Poole 24' 3PT,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Right Corner 3,24+ Right,24.02,Missed,,,,,,,,,,,,,,,,,,
654,PT05M24.00S,2024-10-31T01:19:30.9Z,4,REGULAR,rebound,defensive,[],203991,,,1610612737,119,106,2024-10-31T01:19:35Z,6420000,False,,,0,,C. Capela REBOUND (Off:0 Def:5),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Right Corner 3,24+ Right,,,653.0,,,,,,5.0,5.0,0.0,,,,,,,,,
655,PT05M15.00S,2024-10-31T01:19:40.2Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1631223,87.72996057818659,50.49019607843137,1610612737,119,106,2024-10-31T01:19:45Z,6430000,False,2.0,63.0,1,right,MISS D. Roddy 6' turnaround Hook,[1631223],1610612737.0,ATL,turnaround,,,Roddy,D. Roddy,,,,,In The Paint (Non-RA),0-8 Center,6.28,Missed,,,,,,,,,,,,,,,,,,
656,PT05M13.00S,2024-10-31T01:19:42.2Z,4,REGULAR,rebound,defensive,[],202685,,,1610612764,119,106,2024-10-31T01:19:45Z,6440000,False,,,0,,J. Valančiūnas REBOUND (Off:1 Def:4),[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),0-8 Center,,,655.0,,,,,,5.0,4.0,1.0,,,,,,,,,
657,PT05M04.00S,2024-10-31T01:19:53.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642258,,,1610612764,119,106,2024-10-31T01:19:58Z,6450000,False,,,0,,Z. Risacher personal FOUL (4 PF) (Poole 2 FT),"[1642258, 1629673]",1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Center,,,,1628481.0,,,,,,,,4.0,1.0,Poole,1629673.0,,,,,
659,PT05M04.00S,2024-10-31T01:20:22.7Z,4,REGULAR,freethrow,1 of 2,[],1629673,,,1610612764,120,106,2024-10-31T01:20:22Z,6470000,False,,,0,,J. Poole Free Throw 1 of 2 (21 PTS),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,Made,,,21.0,,,,,,,,,,,,,,,
660,PT05M04.00S,2024-10-31T01:20:41.7Z,4,REGULAR,freethrow,2 of 2,[],1629673,,,1610612764,121,106,2024-10-31T01:20:41Z,6480000,False,,,0,,J. Poole Free Throw 2 of 2 (22 PTS),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,Made,,,22.0,,,,,,,,,,,,,,,
661,PT04M58.00S,2024-10-31T01:20:50.2Z,4,REGULAR,foul,personal,[],1641731,,,1610612737,121,106,2024-10-31T01:21:04Z,6490000,False,,,0,,B. Coulibaly personal FOUL (4 PF),"[1641731, 1629027]",1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Center,,,,2882.0,,,,,,,,4.0,0.0,Young,1629027.0,,,,,
663,PT04M53.00S,2024-10-31T01:21:16.8Z,4,REGULAR,turnover,bad pass,[],1642258,,,1610612737,121,106,2024-10-31T01:21:21Z,6510000,False,,,0,,Z. Risacher bad pass TURNOVER (3 TO),"[1642258, 1642273]",1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,3.0,George,1642273.0
664,PT04M53.00S,2024-10-31T01:21:16.8Z,4,REGULAR,steal,,[],1642273,,,1610612764,121,106,2024-10-31T01:21:18Z,6520000,False,,,0,,K. George STEAL (3 STL),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
665,PT04M42.00S,2024-10-31T01:21:30.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629027,,,1610612764,121,106,2024-10-31T01:21:37Z,6530000,False,,,0,,T. Young shooting personal FOUL (2 PF) (Valančiūnas 2 FT),"[1629027, 202685]",1610612737.0,ATL,shooting,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,,,,2882.0,,,,,,,,2.0,0.0,Valančiūnas,202685.0,,,,,
667,PT04M42.00S,2024-10-31T01:22:18.7Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],202685,,,1610612764,122,106,2024-10-31T01:22:18Z,6550000,False,,,0,,J. Valančiūnas Free Throw 1 of 2 (17 PTS),[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,,,,Made,,,17.0,,,,,,,,,,,,,,,
668,PT04M42.00S,2024-10-31T01:22:34.7Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],202685,,,1610612764,123,106,2024-10-31T01:22:34Z,6560000,False,,,0,,J. Valančiūnas Free Throw 2 of 2 (18 PTS),[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,,,,Made,,,18.0,,,,,,,,,,,,,,,
669,PT04M32.00S,2024-10-31T01:22:48.8Z,4,REGULAR,3pt,Jump Shot,[],1642258,95.22010512483574,96.32352941176471,1610612737,123,109,2024-10-31T01:22:54Z,6570000,False,232.0,-8.0,1,right,Z. Risacher 3PT  (14 PTS) (T. Young 14 AST),"[1642258, 1629027]",1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Right Corner 3,24+ Right,23.17,Made,,,14.0,T. Young,1629027.0,14.0,,,,,,,,,,,,
671,PT04M18.00S,2024-10-31T01:23:04.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642258,,,1610612764,123,109,2024-10-31T01:23:11Z,6590000,False,,,0,,Z. Risacher personal FOUL (5 PF) (Poole 2 FT),"[1642258, 1629673]",1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Center,,,,2882.0,,,,,,,,5.0,1.0,Poole,1629673.0,,,,,
673,PT04M18.00S,2024-10-31T01:23:42.2Z,4,REGULAR,freethrow,1 of 2,[],1629673,,,1610612764,124,109,2024-10-31T01:23:42Z,6610000,False,,,0,,J. Poole Free Throw 1 of 2 (23 PTS),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,Made,,,23.0,,,,,,,,,,,,,,,
674,PT04M18.00S,2024-10-31T01:23:42.9Z,4,REGULAR,substitution,out,[],1642273,,,1610612764,124,109,2024-10-31T01:23:53Z,6620000,False,,,0,,SUB out: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
675,PT04M18.00S,2024-10-31T01:23:42.9Z,4,REGULAR,substitution,in,[],1642267,,,1610612764,124,109,2024-10-31T01:23:53Z,6630000,False,,,0,,SUB in: C. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
676,PT04M18.00S,2024-10-31T01:24:02.6Z,4,REGULAR,freethrow,2 of 2,[],1629673,,,1610612764,125,109,2024-10-31T01:24:02Z,6640000,False,,,0,,J. Poole Free Throw 2 of 2 (24 PTS),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,Made,,,24.0,,,,,,,,,,,,,,,
677,PT04M01.00S,2024-10-31T01:24:24.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630552,88.64980289093299,36.76470588235294,1610612737,125,111,2024-10-31T01:24:31Z,6650000,False,-66.0,54.0,1,right,J. Johnson 8' turnaround Jump Shot (21 PTS),[1630552],1610612737.0,ATL,turnaround,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Left,8.56,Made,,,21.0,,,,,,,,,,,,,,,
678,PT03M47.00S,2024-10-31T01:24:38.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202685,9.806176084099869,46.81372549019608,1610612764,127,111,2024-10-31T01:24:43Z,6660000,False,16.0,40.0,1,left,J. Valančiūnas floating Jump Shot (20 PTS) (J. Poole 9 AST),"[202685, 1629673]",1610612764.0,WAS,floating,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,4.28,Made,,,20.0,J. Poole,1629673.0,9.0,,,,,,,,,,,,
680,PT03M40.00S,2024-10-31T01:24:45.1Z,4,REGULAR,turnover,lost ball,[],1631223,,,1610612737,127,111,2024-10-31T01:24:50Z,6680000,False,,,0,,D. Roddy lost ball TURNOVER (4 TO),"[1631223, 1629673]",1610612737.0,ATL,,,,Roddy,D. Roddy,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,4.0,Poole,1629673.0
681,PT03M40.00S,2024-10-31T01:24:45.1Z,4,REGULAR,steal,,[],1629673,,,1610612764,127,111,2024-10-31T01:24:46Z,6690000,False,,,0,,J. Poole STEAL (3 STL),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
682,PT03M22.00S,2024-10-31T01:25:04.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630557,5.075558475689881,46.32352941176471,1610612764,127,111,2024-10-31T01:25:09Z,6700000,False,18.0,-5.0,1,left,MISS C. Kispert cutting Layup,[1630557],1610612764.0,WAS,cutting,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,1.9,Missed,,,,,,,,,,,,,,,,,,
683,PT03M20.00S,2024-10-31T01:25:06.1Z,4,REGULAR,rebound,defensive,[],1630552,,,1610612737,127,111,2024-10-31T01:25:09Z,6710000,False,,,0,,J. Johnson REBOUND (Off:6 Def:10),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,682.0,,,,,,16.0,10.0,6.0,,,,,,,,,
684,PT03M13.00S,2024-10-31T01:25:18.6Z,4,REGULAR,violation,kicked ball,[],1641731,,,1610612737,127,111,2024-10-31T01:25:37Z,6720000,False,,,0,,B. Coulibaly kicked ball VIOLATION,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,1628481.0,,,,,,,,,,,,,,,,
685,PT03M13.00S,2024-10-31T01:25:22.1Z,4,REGULAR,substitution,out,[],203991,,,1610612737,127,111,2024-10-31T01:25:38Z,6730000,False,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
686,PT03M13.00S,2024-10-31T01:25:22.1Z,4,REGULAR,substitution,in,[],1630168,,,1610612737,127,111,2024-10-31T01:25:38Z,6740000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
687,PT03M10.00S,2024-10-31T01:25:53.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629673,,,1610612737,127,111,2024-10-31T01:26:03Z,6750000,False,,,0,,J. Poole personal FOUL (4 PF) (Young 2 FT),"[1629673, 1629027]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,Mid-Range,16-24 Left Center,,,,204058.0,,,,,,,,4.0,1.0,Young,1629027.0,,,,,
689,PT03M10.00S,2024-10-31T01:26:25.7Z,4,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,127,112,2024-10-31T01:26:25Z,6770000,False,,,0,,T. Young Free Throw 1 of 2 (34 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,,,34.0,,,,,,,,,,,,,,,
690,PT03M10.00S,2024-10-31T01:26:38.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,127,112,2024-10-31T01:26:38Z,6780000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,PT03M10.00S,2024-10-31T01:29:44.0Z,4,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,127,113,2024-10-31T01:29:44Z,6790000,False,,,0,,T. Young Free Throw 2 of 2 (35 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,,,35.0,,,,,,,,,,,,,,,
692,PT02M58.00S,2024-10-31T01:30:00.7Z,4,REGULAR,3pt,Jump Shot,[],1630557,30.436925098554536,66.91176470588235,1610612764,127,113,2024-10-31T01:30:29Z,6800000,False,-85.0,234.0,1,left,MISS C. Kispert 24' pullup 3PT,[1630557],1610612764.0,WAS,pullup,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Left Center,24.84,Missed,,,,,,,,,,,,,,,,,,
693,PT02M51.00S,2024-10-31T01:30:07.7Z,4,REGULAR,rebound,defensive,[],1630552,,,1610612737,127,113,2024-10-31T01:30:10Z,6810000,False,,,0,,J. Johnson REBOUND (Off:6 Def:11),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Left Center,,,692.0,,,,,,17.0,11.0,6.0,,,,,,,,,
694,PT02M38.00S,2024-10-31T01:30:20.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630552,82.9993429697766,41.911764705882355,1610612737,127,113,2024-10-31T01:30:26Z,6820000,False,-40.0,107.0,1,right,MISS J. Johnson 11' step back Shot,[1630552],1610612737.0,ATL,step back,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Center,11.47,Missed,,,,,,,,,,,,,,,,,,
695,PT02M36.00S,2024-10-31T01:30:22.1Z,4,REGULAR,rebound,defensive,[],202685,,,1610612764,127,113,2024-10-31T01:30:26Z,6830000,False,,,0,,J. Valančiūnas REBOUND (Off:1 Def:5),[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),8-16 Center,,,694.0,,,,,,6.0,5.0,1.0,,,,,,,,,
696,PT02M21.00S,2024-10-31T01:30:37.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202685,18.478975032851512,40.19607843137255,1610612764,129,113,2024-10-31T01:30:42Z,6840000,False,49.0,121.0,1,left,J. Valančiūnas 13' Jump Shot (22 PTS) (C. Carrington 6 AST),"[202685, 1642267]",1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),8-16 Center,13.07,Made,,,22.0,C. Carrington,1642267.0,6.0,,,,,,,,,,,,
698,PT02M12.00S,2024-10-31T01:30:45.5Z,4,REGULAR,3pt,Jump Shot,[],1631223,78.26872536136662,91.42156862745098,1610612737,129,113,2024-10-31T01:30:53Z,6860000,False,207.0,152.0,1,right,MISS D. Roddy 25' 3PT,[1631223],1610612737.0,ATL,,,,Roddy,D. Roddy,,,,,Above the Break 3,24+ Right Center,25.68,Missed,,,,,,,,,,,,,,,,,,
699,PT02M08.00S,2024-10-31T01:30:49.5Z,4,REGULAR,rebound,defensive,[],202685,,,1610612764,129,113,2024-10-31T01:30:53Z,6870000,False,,,0,,J. Valančiūnas REBOUND (Off:1 Def:6),[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,Above the Break 3,24+ Right Center,,,698.0,,,,,,7.0,6.0,1.0,,,,,,,,,
700,PT01M50.00S,2024-10-31T01:31:09.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630557,6.389618922470433,44.85294117647059,1610612764,131,113,2024-10-31T01:31:28Z,6880000,False,26.0,8.0,1,left,C. Kispert cutting Layup (16 PTS) (J. Valančiūnas 6 AST),"[1630557, 202685]",1610612764.0,WAS,cutting,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,2.68,Made,,,16.0,J. Valančiūnas,202685.0,6.0,,,,,,,,,,,,
702,PT01M40.00S,2024-10-31T01:31:20.2Z,4,REGULAR,3pt,Jump Shot,[],1642258,82.7365308804205,96.81372549019608,1610612737,131,113,2024-10-31T01:31:31Z,6900000,False,234.0,110.0,1,right,MISS Z. Risacher 25' 3PT,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Right Center,25.86,Missed,,,,,,,,,,,,,,,,,,
703,PT01M40.00S,2024-10-31T01:31:20.2Z,4,REGULAR,rebound,defensive,[],202685,,,1610612764,131,113,2024-10-31T01:31:31Z,6910000,False,,,0,,J. Valančiūnas REBOUND (Off:1 Def:7),[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,Above the Break 3,24+ Right Center,,,702.0,,,,,,8.0,7.0,1.0,,,,,,,,,
704,PT01M21.00S,2024-10-31T01:31:39.2Z,4,REGULAR,turnover,lost ball,[],1629673,,,1610612764,131,113,2024-10-31T01:31:46Z,6920000,False,,,0,,J. Poole lost ball TURNOVER (5 TO),"[1629673, 1630552]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,5.0,Johnson,1630552.0
705,PT01M21.00S,2024-10-31T01:31:39.2Z,4,REGULAR,steal,,[],1630552,,,1610612737,131,113,2024-10-31T01:32:17Z,6930000,False,,,0,,J. Johnson STEAL (3 STL),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
706,PT01M18.00S,2024-10-31T01:31:44.6Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1642258,93.51182654402102,52.69607843137255,1610612737,131,115,2024-10-31T01:32:50Z,6940000,False,13.0,8.0,1,right,Z. Risacher running Layup (16 PTS) (T. Young 15 AST),"[1642258, 1629027]",1610612737.0,ATL,running,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,1.6,Made,,,16.0,T. Young,1629027.0,15.0,,,,,,,,,,,,
