actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
360,PT11M46.00S,2025-02-22T01:23:17.2Z,3,REGULAR,foul,personal,['1freethrow'],1642273,,,1610612749,56,52,2025-02-22T01:23:29Z,3510000,False,,,0,,K. George shooting personal FOUL (2 PF) (Antetokounmpo 1 FT),"[1642273, 203507]",1610612764.0,WAS,shooting,,,George,K. George,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1162.0,2.0,0.0,Antetokounmpo,203507.0
362,PT11M46.00S,2025-02-22T01:23:46.6Z,3,REGULAR,freethrow,1 of 1,[],203507,,,1610612749,56,52,2025-02-22T01:23:50Z,3530000,False,,,0,,MISS G. Antetokounmpo Free Throw 1 of 1,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
363,PT11M43.00S,2025-02-22T01:23:49.6Z,3,REGULAR,rebound,offensive,[],201572,,,1610612749,56,52,2025-02-22T01:23:50Z,3540000,False,,,0,,B. Lopez REBOUND (Off:2 Def:5),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,362.0,7.0,5.0,2.0,,,,,,,,,,,
364,PT11M42.00S,2025-02-22T01:23:48.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201572,94.30026281208936,51.71568627450981,1610612749,56,54,2025-02-22T01:23:53Z,3550000,False,9.0,1.0,1,right,B. Lopez tip Layup (14 PTS),[201572],1610612749.0,MIL,tip,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,0.87,Made,,,,,,,,,14.0,,,,,,,,
365,PT11M26.00S,2025-02-22T01:24:04.8Z,3,REGULAR,2pt,Jump Shot,[],1642273,5.206964520367937,79.90196078431373,1610612764,56,54,2025-02-22T01:24:35Z,3560000,False,-150.0,-4.0,1,left,MISS K. George 14' Jump Shot,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Mid-Range,8-16 Left,,14.95,Missed,,,,,,,,,,,,,,,,,
366,PT11M24.00S,2025-02-22T01:24:06.8Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,56,54,2025-02-22T01:24:09Z,3570000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:2),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Left,,,,,,365.0,3.0,2.0,1.0,,,,,,,,,,,
367,PT11M18.00S,2025-02-22T01:24:18.6Z,3,REGULAR,foul,personal,['2freethrow'],203114,,,1610612749,56,54,2025-02-22T01:24:27Z,3580000,False,,,0,,K. Middleton shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[203114, 203507]",1610612764.0,WAS,shooting,,,Middleton,K. Middleton,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,1627964.0,1.0,0.0,Antetokounmpo,203507.0
369,PT11M18.00S,2025-02-22T01:24:46.1Z,3,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,56,54,2025-02-22T01:24:46Z,3600000,False,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
370,PT11M18.00S,2025-02-22T01:24:46.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,56,54,2025-02-22T01:24:46Z,3610000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,369.0,,,,,,,,,,,,,,
371,PT11M18.00S,2025-02-22T01:25:12.2Z,3,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,56,55,2025-02-22T01:25:12Z,3620000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (12 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,Made,,,,,,,,,12.0,,,,,,,,
372,PT11M03.00S,2025-02-22T01:25:29.4Z,3,REGULAR,2pt,Jump Shot,[],1629673,24.392247043363994,38.970588235294116,1610612764,58,55,2025-02-22T01:26:22Z,3630000,False,55.0,177.0,1,left,J. Poole 18' driving floating Jump Shot (6 PTS) (K. George 5 AST),"[1629673, 1642273]",1610612764.0,WAS,driving floating,,,Poole,J. Poole,,,,,Mid-Range,16-24 Center,,18.52,Made,,,,,,,,,6.0,K. George,1642273.0,5.0,,,,,
375,PT10M37.00S,2025-02-22T01:26:19.1Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612749,58,55,2025-02-22T01:26:25Z,3660000,False,,,0,,MIL shot clock Team TURNOVER,[],1610612749.0,MIL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1162.0,,,,
376,PT10M26.00S,2025-02-22T01:26:49.3Z,3,REGULAR,foul,personal,['2freethrow'],1631260,,,1610612764,58,55,2025-02-22T01:27:11Z,3670000,False,,,0,,A. Green shooting personal FOUL (3 PF) (Poole 2 FT),"[1631260, 1629673]",1610612749.0,MIL,shooting,,,Green,A. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1627964.0,3.0,0.0,Poole,1629673.0
378,PT10M26.00S,2025-02-22T01:27:17.2Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1629673,,,1610612764,59,55,2025-02-22T01:27:17Z,3690000,False,,,0,,J. Poole Free Throw 1 of 2 (7 PTS),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,Made,,,,,,,,,7.0,,,,,,,,
379,PT10M26.00S,2025-02-22T01:27:33.8Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1629673,,,1610612764,60,55,2025-02-22T01:27:33Z,3700000,False,,,0,,J. Poole Free Throw 2 of 2 (8 PTS),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,Made,,,,,,,,,8.0,,,,,,,,
380,PT10M11.00S,2025-02-22T01:27:53.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631157,88.12417871222075,52.450980392156865,1610612749,60,57,2025-02-22T01:28:11Z,3710000,False,12.0,59.0,1,right,R. Rollins 6' driving floating Jump Shot (6 PTS) (K. Kuzma 4 AST),"[1631157, 1628398]",1610612749.0,MIL,driving floating,,,Rollins,R. Rollins,,,,,In The Paint (Non-RA),0-8 Center,,6.04,Made,,,,,,,,,6.0,K. Kuzma,1628398.0,4.0,,,,,
382,PT09M56.00S,2025-02-22T01:28:07.9Z,3,REGULAR,3pt,Jump Shot,[],1641731,14.14257555847569,97.05882352941177,1610612764,60,57,2025-02-22T01:28:12Z,3730000,False,-235.0,80.0,1,left,MISS B. Coulibaly 24' 3PT,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Left Corner 3,24+ Left,,24.87,Missed,,,,,,,,,,,,,,,,,
383,PT09M51.00S,2025-02-22T01:28:12.9Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,60,57,2025-02-22T01:28:12Z,3740000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:3),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Left Corner 3,24+ Left,,,,,,382.0,4.0,3.0,1.0,,,,,,,,,,,
384,PT09M48.00S,2025-02-22T01:28:17.6Z,3,REGULAR,turnover,out-of-bounds,[],203507,,,1610612749,60,57,2025-02-22T01:28:23Z,3750000,False,,,0,,G. Antetokounmpo bad pass out-of-bounds TURNOVER (5 TO),[203507],1610612749.0,MIL,bad pass,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Center,5.0,,,,,,,,,,,,,,,1162.0,,,,
385,PT09M41.00S,2025-02-22T01:28:29.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1642259,23.73521681997372,12.745098039215685,1610612764,60,57,2025-02-22T01:28:52Z,3760000,False,186.0,171.0,1,left,MISS A. Sarr 25' 3PT,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Right Center,,25.26,Missed,,,,,,,,,,,,,,,,,
386,PT09M39.00S,2025-02-22T01:28:31.4Z,3,REGULAR,rebound,defensive,[],1628398,,,1610612749,60,57,2025-02-22T01:28:45Z,3770000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:5),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Right Center,,,,,,385.0,5.0,5.0,0.0,,,,,,,,,,,
387,PT09M34.00S,2025-02-22T01:28:35.6Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628398,93.24901445466492,50.245098039215684,1610612749,60,59,2025-02-22T01:29:18Z,3780000,False,1.0,11.0,1,right,K. Kuzma running Layup (11 PTS),[1628398],1610612749.0,MIL,running,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,1.11,Made,,,,,,,,,11.0,,,,,,,,
388,PT09M21.00S,2025-02-22T01:28:47.6Z,3,REGULAR,2pt,Jump Shot,[],203114,10.200394218134035,15.931372549019606,1610612764,60,59,2025-02-22T01:29:46Z,3790000,False,170.0,43.0,1,left,MISS K. Middleton 17' turnaround fadeaway Shot,[203114],1610612764.0,WAS,turnaround fadeaway,,,Middleton,K. Middleton,,,,,Mid-Range,16-24 Right,,17.57,Missed,,,,,,,,,,,,,,,,,
389,PT09M19.00S,2025-02-22T01:28:49.6Z,3,REGULAR,rebound,defensive,[],201572,,,1610612749,60,59,2025-02-22T01:28:51Z,3800000,False,,,0,,B. Lopez REBOUND (Off:2 Def:6),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Mid-Range,16-24 Right,,,,,,388.0,8.0,6.0,2.0,,,,,,,,,,,
390,PT09M15.00S,2025-02-22T01:28:54.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203507,92.85479632063075,49.50980392156863,1610612749,60,61,2025-02-22T01:29:02Z,3810000,False,-2.0,15.0,1,right,G. Antetokounmpo running finger roll Layup (14 PTS),[203507],1610612749.0,MIL,running finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,1.49,Made,,,,,,,,,14.0,,,,,,,,
392,PT08M58.00S,2025-02-22T01:29:11.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642273,7.046649145860711,54.166666666666664,1610612764,60,61,2025-02-22T01:29:15Z,3830000,False,-21.0,14.0,1,left,MISS K. George alley-oop Layup,[1642273],1610612764.0,WAS,alley-oop,,,George,K. George,,,,,Restricted Area,0-8 Center,,2.49,Missed,,,,,,,,,,,,,,,,,
393,PT08M57.00S,2025-02-22T01:29:12.0Z,3,REGULAR,rebound,defensive,[],1628398,,,1610612749,60,61,2025-02-22T01:29:15Z,3840000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:6),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,,392.0,6.0,6.0,0.0,,,,,,,,,,,
394,PT08M53.00S,2025-02-22T01:29:20.5Z,3,REGULAR,foul,personal,['2freethrow'],1642259,,,1610612749,60,61,2025-02-22T01:29:27Z,3850000,False,,,0,,A. Sarr shooting personal FOUL (3 PF) (Antetokounmpo 2 FT),"[1642259, 203507]",1610612764.0,WAS,shooting,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1628159.0,3.0,0.0,Antetokounmpo,203507.0
396,PT08M53.00S,2025-02-22T01:30:02.7Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],203507,,,1610612749,60,62,2025-02-22T01:30:27Z,3870000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (15 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,Made,,,,,,,,,15.0,,,,,,,,
397,PT08M53.00S,2025-02-22T01:30:02.7Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],203507,,,1610612749,60,62,2025-02-22T01:30:27Z,3880000,False,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,Missed,,,,,,,,,,,,,,,,,
398,PT08M50.00S,2025-02-22T01:30:05.7Z,3,REGULAR,rebound,offensive,[],1628398,,,1610612749,60,62,2025-02-22T01:30:27Z,3890000,False,,,0,,K. Kuzma REBOUND (Off:1 Def:6),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,397.0,7.0,6.0,1.0,,,,,,,,,,,
399,PT08M48.00S,2025-02-22T01:30:28.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628398,66.70499342969777,52.20588235294118,1610612749,60,62,2025-02-22T01:30:32Z,3900000,False,11.0,260.0,1,right,MISS K. Kuzma 26' 3PT,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Center,,26.07,Missed,,,,,,,,,,,,,,,,,
400,PT08M48.00S,2025-02-22T01:30:28.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612764,60,62,2025-02-22T01:30:32Z,3910000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Center,,,,,,399.0,,,,,,,,,,,,,,
402,PT08M39.00S,2025-02-22T01:30:46.4Z,3,REGULAR,foul,personal,[],1631157,,,1610612764,60,62,2025-02-22T01:30:52Z,3930000,False,,,0,,R. Rollins personal FOUL (3 PF),"[1631157, 1629673]",1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,1162.0,3.0,0.0,Poole,1629673.0
404,PT08M25.00S,2025-02-22T01:31:23.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641731,14.011169513797633,44.85294117647059,1610612764,62,62,2025-02-22T01:32:19Z,3950000,False,26.0,79.0,1,left,B. Coulibaly 8' driving floating Jump Shot (2 PTS),[1641731],1610612764.0,WAS,driving floating,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),8-16 Center,,8.33,Made,,,,,,,,,2.0,,,,,,,,
405,PT08M11.00S,2025-02-22T01:31:41.3Z,3,REGULAR,foul,offensive,[],203507,,,1610612749,62,62,2025-02-22T01:31:58Z,3960000,False,,,0,,G. Antetokounmpo charge offensive FOUL (4 PF),"[203507, 1641731]",1610612749.0,MIL,charge,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1162.0,4.0,0.0,Coulibaly,1641731.0
407,PT08M11.00S,2025-02-22T01:31:41.3Z,3,REGULAR,turnover,offensive foul,[],203507,,,1610612749,62,62,2025-02-22T01:31:41Z,3980000,False,,,0,,G. Antetokounmpo offensive foul TURNOVER (6 TO),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,6.0,,,,,,,,,,,,,,,1162.0,,,,
408,PT08M11.00S,2025-02-22T01:32:10.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,62,62,2025-02-22T01:32:10Z,3990000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT07M57.00S,2025-02-22T01:35:23.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1642259,36.35019710906702,37.745098039215684,1610612764,62,62,2025-02-22T01:35:37Z,4020000,False,61.0,289.0,1,left,MISS A. Sarr 29' 3PT,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Center,,29.56,Missed,,,,,,,,,,,,,,,,,
412,PT07M56.00S,2025-02-22T01:35:24.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612749,62,62,2025-02-22T01:35:37Z,4030000,False,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Center,,,,,,411.0,,,,,,,,,,,,,,
414,PT07M42.00S,2025-02-22T01:35:44.7Z,3,REGULAR,2pt,Hook,[],1628398,90.3580814717477,69.85294117647058,1610612749,62,64,2025-02-22T01:35:48Z,4050000,False,99.0,38.0,1,right,K. Kuzma 10' driving bank Hook (13 PTS) (G. Antetokounmpo 2 AST),"[1628398, 203507]",1610612749.0,MIL,driving bank,,,Kuzma,K. Kuzma,,,,,Mid-Range,8-16 Right,,10.64,Made,,,,,,,,,13.0,G. Antetokounmpo,203507.0,2.0,,,,,
416,PT07M28.00S,2025-02-22T01:35:57.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642259,8.623521681997373,57.59803921568627,1610612764,62,64,2025-02-22T01:36:02Z,4070000,False,-38.0,29.0,1,left,MISS A. Sarr cutting Layup,[1642259],1610612764.0,WAS,cutting,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,,4.76,Missed,,,,,,,,,,,,,,,,,
417,PT07M25.00S,2025-02-22T01:36:00.9Z,3,REGULAR,rebound,offensive,[],1642259,,,1610612764,62,64,2025-02-22T01:36:02Z,4080000,False,,,0,,A. Sarr REBOUND (Off:1 Def:5),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,,,,,,416.0,6.0,5.0,1.0,,,,,,,,,,,
418,PT07M24.00S,2025-02-22T01:36:02.7Z,3,REGULAR,turnover,lost ball,[],1642259,,,1610612764,62,64,2025-02-22T01:36:07Z,4090000,False,,,0,,A. Sarr lost ball TURNOVER (2 TO),"[1642259, 1631157]",1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,2.0,,,,,,,,,Rollins,1631157.0,,,,,,,,,
419,PT07M24.00S,2025-02-22T01:36:02.7Z,3,REGULAR,steal,,[],1631157,,,1610612749,62,64,2025-02-22T01:36:04Z,4100000,False,,,0,,R. Rollins STEAL (1 STL),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
420,PT07M18.00S,2025-02-22T01:36:08.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628398,94.95729303547962,97.54901960784314,1610612749,62,67,2025-02-22T01:36:14Z,4110000,False,238.0,-5.0,1,right,K. Kuzma 3PT  (16 PTS) (A. Green 3 AST),"[1628398, 1631260]",1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Right Corner 3,24+ Right,,23.78,Made,,,,,,,,,16.0,A. Green,1631260.0,3.0,,,,,
422,PT07M05.00S,2025-02-22T01:36:21.7Z,3,REGULAR,2pt,Jump Shot,[],1629673,11.645860709592641,67.8921568627451,1610612764,62,67,2025-02-22T01:38:00Z,4130000,False,-89.0,57.0,1,left,MISS J. Poole 10' driving floating Shot,[1629673],1610612764.0,WAS,driving floating,,,Poole,J. Poole,,,,,Mid-Range,8-16 Left,,10.61,Missed,,,,,,,,,,,,,,,,,
423,PT07M01.00S,2025-02-22T01:36:25.7Z,3,REGULAR,rebound,offensive,[],1642273,,,1610612764,62,67,2025-02-22T01:38:00Z,4140000,False,,,0,,K. George REBOUND (Off:1 Def:3),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Mid-Range,8-16 Left,,,,,,422.0,4.0,3.0,1.0,,,,,,,,,,,
424,PT06M58.00S,2025-02-22T01:36:29.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1642259,4.155716162943495,96.07843137254902,1610612764,62,67,2025-02-22T01:36:35Z,4150000,False,-230.0,-13.0,1,left,MISS A. Sarr 3PT,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Left Corner 3,24+ Left,,23.08,Missed,,,,,,,,,,,,,,,,,
425,PT06M53.00S,2025-02-22T01:36:34.1Z,3,REGULAR,rebound,defensive,[],1631157,,,1610612749,62,67,2025-02-22T01:36:35Z,4160000,False,,,0,,R. Rollins REBOUND (Off:0 Def:4),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Left Corner 3,24+ Left,,,,,,424.0,4.0,4.0,0.0,,,,,,,,,,,
426,PT06M46.00S,2025-02-22T01:36:41.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203507,91.80354796320631,46.81372549019608,1610612749,62,69,2025-02-22T01:38:16Z,4170000,False,-16.0,25.0,1,right,G. Antetokounmpo driving reverse Layup (17 PTS),[203507],1610612749.0,MIL,driving reverse,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,2.92,Made,,,,,,,,,17.0,,,,,,,,
427,PT06M44.00S,2025-02-22T01:36:46.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,62,69,2025-02-22T01:36:46Z,4180000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT06M44.00S,2025-02-22T01:36:49.8Z,3,REGULAR,substitution,out,[],1642273,,,1610612764,62,69,2025-02-22T01:39:17Z,4190000,False,,,0,,SUB out: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT06M44.00S,2025-02-22T01:36:49.8Z,3,REGULAR,substitution,out,[],1642259,,,1610612764,62,69,2025-02-22T01:39:17Z,4200000,False,,,0,,SUB out: A. Sarr,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT06M44.00S,2025-02-22T01:36:49.8Z,3,REGULAR,substitution,out,[],203114,,,1610612764,62,69,2025-02-22T01:39:17Z,4210000,False,,,0,,SUB out: K. Middleton,[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT06M44.00S,2025-02-22T01:36:49.8Z,3,REGULAR,substitution,in,[],1626158,,,1610612764,62,69,2025-02-22T01:39:17Z,4220000,False,,,0,,SUB in: R. Holmes,[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT06M44.00S,2025-02-22T01:36:49.8Z,3,REGULAR,substitution,in,[],1630557,,,1610612764,62,69,2025-02-22T01:39:17Z,4230000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT06M44.00S,2025-02-22T01:36:49.8Z,3,REGULAR,substitution,in,[],1642267,,,1610612764,62,69,2025-02-22T01:39:17Z,4240000,False,,,0,,SUB in: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT06M32.00S,2025-02-22T01:39:50.5Z,3,REGULAR,3pt,Jump Shot,[],1630557,32.802233902759525,72.30392156862744,1610612764,65,69,2025-02-22T01:39:54Z,4250000,False,-112.0,256.0,1,left,C. Kispert 27' 3PT  (14 PTS) (J. Poole 3 AST),"[1630557, 1629673]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Left Center,,27.9,Made,,,,,,,,,14.0,J. Poole,1629673.0,3.0,,,,,
436,PT06M13.00S,2025-02-22T01:40:12.5Z,3,REGULAR,foul,personal,[],1641731,,,1610612749,65,69,2025-02-22T01:40:19Z,4270000,False,,,0,,B. Coulibaly personal FOUL (2 PF),"[1641731, 203507]",1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1628159.0,2.0,0.0,Antetokounmpo,203507.0
438,PT06M13.00S,2025-02-22T01:40:28.4Z,3,REGULAR,substitution,out,[],1628398,,,1610612749,65,69,2025-02-22T01:40:33Z,4290000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT06M13.00S,2025-02-22T01:40:28.4Z,3,REGULAR,substitution,in,[],1629018,,,1610612749,65,69,2025-02-22T01:40:33Z,4300000,False,,,0,,SUB in: G. Trent Jr.,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT05M58.00S,2025-02-22T01:40:55.6Z,3,REGULAR,3pt,Jump Shot,[],1631157,93.64323258869908,97.30392156862744,1610612749,65,72,2025-02-22T01:40:59Z,4310000,False,237.0,7.0,1,right,R. Rollins 3PT  (9 PTS) (G. Antetokounmpo 3 AST),"[1631157, 203507]",1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Right Corner 3,24+ Right,,23.66,Made,,,,,,,,,9.0,G. Antetokounmpo,203507.0,3.0,,,,,
442,PT05M41.00S,2025-02-22T01:41:15.5Z,3,REGULAR,foul,personal,['2freethrow'],203507,,,1610612764,65,72,2025-02-22T01:41:19Z,4330000,False,,,0,,G. Antetokounmpo shooting personal FOUL (5 PF) (Holmes 2 FT),"[203507, 1626158]",1610612749.0,MIL,shooting,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1162.0,5.0,0.0,Holmes,1626158.0
444,PT05M41.00S,2025-02-22T01:41:44.7Z,3,REGULAR,freethrow,1 of 2,[],1626158,,,1610612764,66,72,2025-02-22T01:41:44Z,4350000,False,,,0,,R. Holmes Free Throw 1 of 2 (1 PTS),[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,,,,,Made,,,,,,,,,1.0,,,,,,,,
445,PT05M41.00S,2025-02-22T01:41:45.3Z,3,REGULAR,substitution,out,[],203507,,,1610612764,66,72,2025-02-22T01:41:49Z,4360000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT05M41.00S,2025-02-22T01:41:45.3Z,3,REGULAR,substitution,in,[],1628398,,,1610612764,66,72,2025-02-22T01:41:49Z,4370000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT05M41.00S,2025-02-22T01:42:08.1Z,3,REGULAR,freethrow,2 of 2,[],1626158,,,1610612764,67,72,2025-02-22T01:42:08Z,4380000,False,,,0,,R. Holmes Free Throw 2 of 2 (2 PTS),[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,,,,,Made,,,,,,,,,2.0,,,,,,,,
448,PT05M21.00S,2025-02-22T01:42:30.4Z,3,REGULAR,3pt,Jump Shot,[],1629018,66.83639947437582,47.05882352941176,1610612749,67,72,2025-02-22T01:42:34Z,4390000,False,-15.0,259.0,1,right,MISS G. Trent Jr. 25' 3PT,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Center,,25.96,Missed,,,,,,,,,,,,,,,,,
