actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
264,PT06M56.00S,2025-03-31T23:52:24.4Z,2,REGULAR,substitution,in,[],1629673,,,1610612764,29,45,2025-03-31T23:52:46Z,2580000,False,,,0,,SUB in: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT06M56.00S,2025-03-31T23:52:24.4Z,2,REGULAR,substitution,in,[],1642267,,,1610612764,29,45,2025-03-31T23:52:46Z,2590000,False,,,0,,SUB in: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT06M56.00S,2025-03-31T23:52:24.4Z,2,REGULAR,substitution,in,[],1628389,,,1610612764,29,45,2025-03-31T23:52:46Z,2600000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT06M36.00S,2025-03-31T23:53:01.2Z,2,REGULAR,turnover,out-of-bounds,[],1641774,,,1610612764,29,45,2025-03-31T23:53:07Z,2610000,False,,,0,,T. Vukcevic lost ball out-of-bounds TURNOVER (2 TO),[1641774],1610612764.0,WAS,lost ball,,,Vukcevic,T. Vukcevic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,202041.0,,,,,2.0,,,,,,,
268,PT06M12.00S,2025-03-31T23:53:31.4Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1628389,8.754927726675426,79.41176470588235,1610612748,29,45,2025-03-31T23:53:36Z,2620000,False,-147.0,30.0,1,left,MISS B. Adebayo 15' step back Shot,[1628389],1610612748.0,MIA,step back,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Left,15.01,Missed,,,,,,,,,,,,,,,,,,
269,PT06M09.00S,2025-03-31T23:53:34.4Z,2,REGULAR,rebound,defensive,[],1642267,,,1610612764,29,45,2025-03-31T23:57:43Z,2630000,False,,,0,,B. Carrington REBOUND (Off:0 Def:3),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Mid-Range,8-16 Left,,,268.0,3.0,3.0,0.0,,,,,,,,,,,,,,
270,PT05M59.00S,2025-03-31T23:53:45.3Z,2,REGULAR,2pt,Jump Shot,[],1641774,91.80354796320631,68.87254901960785,1610612764,31,45,2025-03-31T23:56:21Z,2640000,False,94.0,25.0,1,right,T. Vukcevic 9' fadeaway Jump Shot (4 PTS) (J. Poole 2 AST),"[1641774, 1629673]",1610612764.0,WAS,fadeaway,,,Vukcevic,T. Vukcevic,,,,,Mid-Range,8-16 Right,9.75,Made,,,,,4.0,,,,,,,J. Poole,1629673.0,2.0,,,,
272,PT05M59.00S,2025-03-31T23:53:50.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,31,45,2025-03-31T23:53:50Z,2660000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT05M59.00S,2025-03-31T23:54:12.5Z,2,REGULAR,substitution,out,[],1629639,,,1610612748,31,45,2025-03-31T23:56:39Z,2670000,False,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT05M59.00S,2025-03-31T23:54:12.5Z,2,REGULAR,substitution,out,[],1629312,,,1610612748,31,45,2025-03-31T23:56:39Z,2680000,False,,,0,,SUB out: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT05M59.00S,2025-03-31T23:54:12.5Z,2,REGULAR,substitution,in,[],1631170,,,1610612748,31,45,2025-03-31T23:56:39Z,2690000,False,,,0,,SUB in: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT05M59.00S,2025-03-31T23:54:12.5Z,2,REGULAR,substitution,in,[],1641796,,,1610612748,31,45,2025-03-31T23:56:39Z,2700000,False,,,0,,SUB in: P. Larsson,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT05M35.00S,2025-03-31T23:57:09.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628389,7.966491458607096,51.470588235294116,1610612748,31,47,2025-03-31T23:57:14Z,2710000,False,-7.0,22.0,1,left,B. Adebayo alley-oop DUNK (18 PTS) (P. Larsson 2 AST),"[1628389, 1641796]",1610612748.0,MIA,alley-oop,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,2.36,Made,,,,,18.0,,,,,,,P. Larsson,1641796.0,2.0,,,,
364,PT05M25.00S,2025-03-31T23:57:15.4Z,2,REGULAR,turnover,lost ball,[],1641774,,,1610612764,31,47,2025-04-01T00:09:26Z,2725000,False,,,0,,T. Vukcevic lost ball TURNOVER (3 TO),"[1641774, 203937]",1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,3.0,,,,,,Anderson,203937.0
365,PT05M25.00S,2025-03-31T23:57:15.4Z,2,REGULAR,steal,,[],203937,,,1610612748,31,47,2025-04-01T00:09:26Z,2727500,False,,,0,,K. Anderson STEAL (1 STL),[203937],1610612748.0,MIA,,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
282,PT05M14.00S,2025-03-31T23:57:31.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631170,22.026938239159,6.61764705882353,1610612748,31,50,2025-04-01T00:09:31Z,2760000,False,217.0,155.0,1,left,J. Jaquez Jr. 26' 3PT  (3 PTS) (B. Adebayo 3 AST),"[1631170, 1628389]",1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Right Center,26.64,Made,,,,,3.0,,,,,,,B. Adebayo,1628389.0,3.0,,,,
284,PT05M00.00S,2025-03-31T23:57:44.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,93.64323258869908,43.872549019607845,1610612764,33,50,2025-03-31T23:57:50Z,2780000,False,-31.0,7.0,1,right,J. Poole driving Layup (14 PTS) (B. Carrington 2 AST),"[1629673, 1642267]",1610612764.0,WAS,driving,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,3.15,Made,,,,,14.0,,,,,,,B. Carrington,1642267.0,2.0,,,,
285,PT04M44.00S,2025-03-31T23:58:03.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,14.273981603153747,60.78431372549019,1610612748,33,50,2025-04-01T00:00:58Z,2790000,False,-54.0,82.0,1,left,MISS B. Adebayo 9' driving floating Shot,[1628389],1610612748.0,MIA,driving floating,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Left,9.79,Missed,,,,,,,,,,,,,,,,,,
286,PT04M43.00S,2025-03-31T23:58:04.4Z,2,REGULAR,rebound,offensive,[],203937,,,1610612748,33,50,2025-04-01T00:00:58Z,2800000,False,,,0,,K. Anderson REBOUND (Off:1 Def:2),[203937],1610612748.0,MIA,,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),8-16 Left,,,285.0,3.0,2.0,1.0,,,,,,,,,,,,,,
287,PT04M41.00S,2025-03-31T23:58:05.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203937,5.601182654402102,45.83333333333333,1610612748,33,52,2025-04-01T00:01:05Z,2810000,False,21.0,0.0,1,left,K. Anderson putback Layup (4 PTS),[203937],1610612748.0,MIA,putback,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,2.08,Made,,,,,4.0,,,,,,,,,,,,,
289,PT04M25.00S,2025-03-31T23:58:23.5Z,2,REGULAR,foul,personal,['3freethrow'],203937,,,1610612764,33,52,2025-03-31T23:58:35Z,2820000,False,,,0,,K. Anderson shooting personal FOUL (3 PF) (Poole 3 FT),"[203937, 1629673]",1610612748.0,MIA,shooting,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Left Center,,,,,,,,1628480.0,3.0,0.0,Poole,1629673.0,,,,,,,,
291,PT04M25.00S,2025-03-31T23:58:52.8Z,2,REGULAR,freethrow,1 of 3,[],1629673,,,1610612764,34,52,2025-03-31T23:58:52Z,2840000,False,,,0,,J. Poole Free Throw 1 of 3 (15 PTS),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,Made,,,,,15.0,,,,,,,,,,,,,
292,PT04M25.00S,2025-03-31T23:59:23.8Z,2,REGULAR,freethrow,2 of 3,[],1629673,,,1610612764,35,52,2025-03-31T23:59:23Z,2850000,False,,,0,,J. Poole Free Throw 2 of 3 (16 PTS),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,Made,,,,,16.0,,,,,,,,,,,,,
293,PT04M25.00S,2025-03-31T23:59:24.9Z,2,REGULAR,substitution,out,[],1641774,,,1610612764,35,52,2025-03-31T23:59:50Z,2860000,False,,,0,,SUB out: T. Vukcevic,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT04M25.00S,2025-03-31T23:59:24.9Z,2,REGULAR,substitution,out,[],203937,,,1610612764,35,52,2025-03-31T23:59:50Z,2870000,False,,,0,,SUB out: K. Anderson,[203937],1610612748.0,MIA,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT04M25.00S,2025-03-31T23:59:24.9Z,2,REGULAR,substitution,in,[],1642358,,,1610612764,35,52,2025-03-31T23:59:50Z,2880000,False,,,0,,SUB in: A. Johnson,[1642358],1610612764.0,WAS,,,,Johnson,A. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT04M25.00S,2025-03-31T23:59:24.9Z,2,REGULAR,substitution,in,[],1629312,,,1610612764,35,52,2025-03-31T23:59:50Z,2890000,False,,,0,,SUB in: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT04M25.00S,2025-03-31T23:59:50.8Z,2,REGULAR,freethrow,3 of 3,[],1629673,,,1610612764,36,52,2025-03-31T23:59:50Z,2900000,False,,,0,,J. Poole Free Throw 3 of 3 (17 PTS),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,Made,,,,,17.0,,,,,,,,,,,,,
298,PT04M12.00S,2025-03-31T23:59:57.0Z,2,REGULAR,2pt,Jump Shot,[],1628389,15.588042049934298,32.84313725490196,1610612748,36,52,2025-04-01T00:01:49Z,2910000,False,86.0,94.0,1,left,MISS B. Adebayo 12' floating Shot,[1628389],1610612748.0,MIA,floating,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Right,12.73,Missed,,,,,,,,,,,,,,,,,,
299,PT04M11.00S,2025-03-31T23:59:58.0Z,2,REGULAR,rebound,defensive,[],1630551,,,1610612764,36,52,2025-04-01T00:00:05Z,2920000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:3),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Mid-Range,8-16 Right,,,298.0,4.0,3.0,1.0,,,,,,,,,,,,,,
300,PT04M01.00S,2025-04-01T00:00:11.4Z,2,REGULAR,turnover,bad pass,[],1642267,,,1610612764,36,52,2025-04-01T00:00:17Z,2930000,False,,,0,,B. Carrington bad pass TURNOVER (2 TO),"[1642267, 1628389]",1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,2.0,,,,,,Adebayo,1628389.0
301,PT04M01.00S,2025-04-01T00:00:11.4Z,2,REGULAR,steal,,[],1628389,,,1610612748,36,52,2025-04-01T00:00:14Z,2940000,False,,,0,,B. Adebayo STEAL (1 STL),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
302,PT04M01.00S,2025-04-01T00:00:15.9Z,2,REGULAR,foul,personal,['1freethrow'],1642259,,,1610612748,36,52,2025-04-01T00:01:01Z,2950000,False,,,0,,A. Sarr transition take personal FOUL (2 PF) (Adebayo 1 FT),"[1642259, 1628389]",1610612764.0,WAS,transition take,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Center,,,,,,,,1628480.0,2.0,0.0,Adebayo,1628389.0,,,,,,,,
304,PT04M01.00S,2025-04-01T00:00:42.5Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1628389,,,1610612748,36,52,2025-04-01T00:00:42Z,2970000,False,,,0,,MISS B. Adebayo transition take Free Throw 1 of 1,[1628389],1610612748.0,MIA,transition take,,,Adebayo,B. Adebayo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
305,PT04M01.00S,2025-04-01T00:00:42.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612748,36,52,2025-04-01T00:00:44Z,2980000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,304.0,,,,,,,,,,,,,,,,,
306,PT03M49.00S,2025-04-01T00:01:13.1Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1641796,31.750985545335087,63.725490196078425,1610612748,36,52,2025-04-01T00:01:20Z,2990000,False,-69.0,246.0,1,left,MISS P. Larsson 25' 3PT,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Above the Break 3,24+ Center,25.54,Missed,,,,,,,,,,,,,,,,,,
307,PT03M45.00S,2025-04-01T00:01:17.1Z,2,REGULAR,rebound,defensive,[],1629673,,,1610612764,36,52,2025-04-01T00:01:20Z,3000000,False,,,0,,J. Poole REBOUND (Off:0 Def:2),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,,,306.0,2.0,2.0,0.0,,,,,,,,,,,,,,
308,PT03M42.00S,2025-04-01T00:01:20.1Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1642358,93.24901445466492,45.83333333333333,1610612764,38,52,2025-04-01T00:02:53Z,3010000,False,-21.0,11.0,1,right,A. Johnson running alley-oop DUNK (6 PTS) (J. Poole 3 AST),"[1642358, 1629673]",1610612764.0,WAS,running alley-oop,,,Johnson,A. Johnson,,,,,Restricted Area,0-8 Center,2.35,Made,,,,,6.0,,,,,,,J. Poole,1629673.0,3.0,,,,
310,PT03M28.00S,2025-04-01T00:02:15.1Z,2,REGULAR,jumpball,recovered,[],1631170,,,1610612748,38,52,2025-04-01T00:03:41Z,3030000,False,,,0,,Jump Ball T. Rozier vs. A. Sarr: Tip to J. Jaquez Jr.,"[1631170, 1626179, 1642259]",1610612748.0,MIA,heldball,J. Jaquez Jr.,1631170.0,Jaquez Jr.,J. Jaquez Jr.,Rozier,1626179.0,Sarr,1642259.0,,,,,,,,,,,,,,,,,,,,,,
313,PT03M23.00S,2025-04-01T00:02:19.5Z,2,REGULAR,foul,personal,[],1630551,,,1610612748,38,52,2025-04-01T00:02:28Z,3060000,False,,,0,,J. Champagnie personal FOUL (2 PF),"[1630551, 1628389]",1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,201638.0,2.0,0.0,Adebayo,1628389.0,,,,,,,,
315,PT03M23.00S,2025-04-01T00:02:30.7Z,2,REGULAR,substitution,out,[],1626179,,,1610612748,38,52,2025-04-01T00:02:39Z,3080000,False,,,0,,SUB out: T. Rozier,[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT03M23.00S,2025-04-01T00:02:30.7Z,2,REGULAR,substitution,in,[],1629639,,,1610612748,38,52,2025-04-01T00:02:39Z,3090000,False,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT03M13.00S,2025-04-01T00:03:03.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642259,,,1610612748,38,52,2025-04-01T00:03:10Z,3100000,False,,,0,,A. Sarr shooting personal FOUL (3 PF) (Adebayo 2 FT),"[1642259, 1628389]",1610612764.0,WAS,shooting,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,1628480.0,3.0,0.0,Adebayo,1628389.0,,,,,,,,
319,PT03M13.00S,2025-04-01T00:03:27.3Z,2,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,38,53,2025-04-01T00:03:27Z,3120000,False,,,0,,B. Adebayo Free Throw 1 of 2 (19 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,,,,,19.0,,,,,,,,,,,,,
320,PT03M13.00S,2025-04-01T00:03:50.5Z,2,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,38,54,2025-04-01T00:03:50Z,3130000,False,,,0,,B. Adebayo Free Throw 2 of 2 (20 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,,,,,20.0,,,,,,,,,,,,,
321,PT03M01.00S,2025-04-01T00:04:03.4Z,2,REGULAR,2pt,Jump Shot,[],1642259,91.5407358738502,79.90196078431373,1610612764,38,54,2025-04-01T00:04:10Z,3140000,False,150.0,27.0,1,right,MISS A. Sarr 15' pullup Shot,[1642259],1610612764.0,WAS,pullup,,,Sarr,A. Sarr,,,,,Mid-Range,8-16 Right,15.19,Missed,,,,,,,,,,,,,,,,,,
322,PT02M59.00S,2025-04-01T00:04:05.4Z,2,REGULAR,rebound,defensive,[],1641796,,,1610612748,38,54,2025-04-01T00:04:10Z,3150000,False,,,0,,P. Larsson REBOUND (Off:1 Def:3),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Mid-Range,8-16 Right,,,321.0,4.0,3.0,1.0,,,,,,,,,,,,,,
323,PT02M47.00S,2025-04-01T00:04:17.7Z,2,REGULAR,3pt,Jump Shot,[],1629312,32.14520367936925,21.568627450980394,1610612748,38,54,2025-04-01T00:04:22Z,3160000,False,142.0,250.0,1,left,MISS H. Highsmith 28' 3PT,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Right Center,28.74,Missed,,,,,,,,,,,,,,,,,,
324,PT02M43.00S,2025-04-01T00:04:21.7Z,2,REGULAR,rebound,defensive,[],1642267,,,1610612764,38,54,2025-04-01T00:04:22Z,3170000,False,,,0,,B. Carrington REBOUND (Off:0 Def:4),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Right Center,,,323.0,4.0,4.0,0.0,,,,,,,,,,,,,,
325,PT02M32.00S,2025-04-01T00:04:32.0Z,2,REGULAR,3pt,Jump Shot,[],1629673,66.96780551905388,49.50980392156863,1610612764,38,54,2025-04-01T00:04:36Z,3180000,False,-2.0,258.0,1,right,MISS J. Poole 25' step back 3PT,[1629673],1610612764.0,WAS,step back,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,25.8,Missed,,,,,,,,,,,,,,,,,,
326,PT02M31.00S,2025-04-01T00:04:33.0Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,38,54,2025-04-01T00:04:36Z,3190000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:6),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Center,,,325.0,7.0,6.0,1.0,,,,,,,,,,,,,,
327,PT02M20.00S,2025-04-01T00:04:45.2Z,2,REGULAR,3pt,Jump Shot,[],1629639,36.87582128777924,60.29411764705882,1610612748,38,54,2025-04-01T00:05:22Z,3200000,False,-51.0,294.0,1,left,MISS T. Herro 29' pullup 3PT,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,29.86,Missed,,,,,,,,,,,,,,,,,,
328,PT02M16.00S,2025-04-01T00:04:49.2Z,2,REGULAR,rebound,defensive,[],1642358,,,1610612764,38,54,2025-04-01T00:04:54Z,3210000,False,,,0,,A. Johnson REBOUND (Off:0 Def:2),[1642358],1610612764.0,WAS,,,,Johnson,A. Johnson,,,,,Above the Break 3,24+ Center,,,327.0,2.0,2.0,0.0,,,,,,,,,,,,,,
329,PT02M11.00S,2025-04-01T00:04:54.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1642267,94.95729303547962,2.2058823529411766,1610612764,41,54,2025-04-01T00:05:00Z,3220000,False,-239.0,-5.0,1,right,B. Carrington 3PT running (3 PTS) (J. Champagnie 1 AST),"[1642267, 1630551]",1610612764.0,WAS,running,,,Carrington,B. Carrington,,,,,Left Corner 3,24+ Left,23.91,Made,,,,,3.0,,,,,,,J. Champagnie,1630551.0,1.0,,,,
331,PT01M56.00S,2025-04-01T00:05:09.4Z,2,REGULAR,turnover,lost ball,[],1628389,,,1610612748,41,54,2025-04-01T00:05:13Z,3240000,False,,,0,,B. Adebayo lost ball TURNOVER (1 TO),"[1628389, 1630551]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,1.0,,,,,,Champagnie,1630551.0
332,PT01M56.00S,2025-04-01T00:05:09.4Z,2,REGULAR,steal,,[],1630551,,,1610612764,41,54,2025-04-01T00:08:13Z,3250000,False,,,0,,J. Champagnie STEAL (2 STL),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
333,PT01M47.00S,2025-04-01T00:05:20.2Z,2,REGULAR,turnover,out-of-bounds,[],1642259,,,1610612764,41,54,2025-04-01T00:05:39Z,3260000,False,,,0,,A. Sarr step out-of-bounds TURNOVER (1 TO),[1642259],1610612764.0,WAS,step,,,Sarr,A. Sarr,,,,,Left Corner 3,24+ Left,,,,,,,,202041.0,,,,,1.0,,,,,,,
334,PT01M35.00S,2025-04-01T00:05:44.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641796,9.149145860709593,49.754901960784316,1610612748,41,54,2025-04-01T00:05:55Z,3270000,False,1.0,34.0,1,left,MISS P. Larsson driving Layup - blocked,"[1641796, 1630551]",1610612748.0,MIA,driving,,,Larsson,P. Larsson,,,,,Restricted Area,0-8 Center,3.35,Missed,,,,,,,,,,,,,,,Champagnie,1630551.0,,
335,PT01M35.00S,2025-04-01T00:05:44.1Z,2,REGULAR,block,,[],1630551,,,1610612748,41,54,2025-04-01T00:05:46Z,3280000,False,,,0,,J. Champagnie BLOCK (1 BLK),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
336,PT01M35.00S,2025-04-01T00:05:44.1Z,2,REGULAR,rebound,offensive,[],1641796,,,1610612748,41,54,2025-04-01T00:05:55Z,3290000,False,,,0,,P. Larsson REBOUND (Off:2 Def:3),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Restricted Area,0-8 Center,,,334.0,5.0,3.0,2.0,,,,,,,,,,,,,,
337,PT01M35.00S,2025-04-01T00:05:50.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630551,,,1610612748,41,54,2025-04-01T00:06:07Z,3300000,False,,,0,,J. Champagnie personal FOUL (3 PF) (Larsson 2 FT),"[1630551, 1641796]",1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,,,,202041.0,3.0,0.0,Larsson,1641796.0,,,,,,,,
339,PT01M35.00S,2025-04-01T00:06:08.6Z,2,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1630551,,,1610612748,41,54,2025-04-01T00:06:13Z,3320000,False,,,0,,J. Champagnie technical FOUL (1 Tech),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,202041.0,3.0,1.0,,,,,,,,,,
340,PT01M35.00S,2025-04-01T00:06:19.0Z,2,REGULAR,freethrow,1 of 1,[],1629639,,,1610612748,41,55,2025-04-01T00:06:19Z,3330000,False,,,0,,T. Herro technical Free Throw 1 of 1 (12 PTS),[1629639],1610612748.0,MIA,technical,,,Herro,T. Herro,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
341,PT01M35.00S,2025-04-01T00:06:46.8Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1641796,,,1610612748,41,56,2025-04-01T00:07:13Z,3340000,False,,,0,,P. Larsson Free Throw 1 of 2 (7 PTS),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
342,PT01M35.00S,2025-04-01T00:06:46.8Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1641796,,,1610612748,41,56,2025-04-01T00:07:13Z,3350000,False,,,0,,MISS P. Larsson Free Throw 2 of 2,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
343,PT01M32.00S,2025-04-01T00:06:49.8Z,2,REGULAR,rebound,offensive,[],1631170,,,1610612748,41,56,2025-04-01T00:07:13Z,3360000,False,,,0,,J. Jaquez Jr. REBOUND (Off:1 Def:0),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,342.0,1.0,0.0,1.0,,,,,,,,,,,,,,
344,PT01M31.00S,2025-04-01T00:07:11.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631170,6.258212877792378,52.94117647058824,1610612748,41,56,2025-04-01T00:07:16Z,3370000,False,-15.0,6.0,1,left,MISS J. Jaquez Jr. Layup - blocked,"[1631170, 1642259]",1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,1.6,Missed,,,,,,,,,,,,,,,Sarr,1642259.0,,
345,PT01M31.00S,2025-04-01T00:07:11.3Z,2,REGULAR,block,,[],1642259,,,1610612748,41,56,2025-04-01T00:07:13Z,3380000,False,,,0,,A. Sarr BLOCK (1 BLK),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
346,PT01M28.00S,2025-04-01T00:07:14.3Z,2,REGULAR,rebound,offensive,[],1631170,,,1610612748,41,56,2025-04-01T00:07:16Z,3390000,False,,,0,,J. Jaquez Jr. REBOUND (Off:2 Def:0),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,,,344.0,2.0,0.0,2.0,,,,,,,,,,,,,,
