actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
524,PT10M22.00S,2021-12-21T03:50:52.6Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],204060,26.757555847568987,78.67647058823529,1610612762,85,70,2021-12-21T03:51:01Z,5210000,-143.0,199.0,1,left,MISS J. Ingles 24' pullup 3PT,[204060],1610612762.0,UTA,pullup,,,Ingles,J. Ingles,,,,,24.53,Missed,,,,,,,,,,,,,,,,,,
525,PT10M22.00S,2021-12-21T03:50:52.6Z,4,REGULAR,rebound,defensive,[],1626179,,,1610612766,85,70,2021-12-21T03:51:01Z,5220000,,,0,,T. Rozier REBOUND (Off:0 Def:3),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,524.0,3.0,3.0,0.0,,,,,,,,,,,,,,
526,PT10M14.00S,2021-12-21T03:51:00.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629667,91.67214191852825,53.92156862745098,1610612766,85,70,2021-12-21T03:51:09Z,5230000,20.0,26.0,1,right,MISS J. McDaniels alley-oop Layup,[1629667],1610612766.0,CHA,alley-oop,,,McDaniels,J. McDaniels,,,,,3.24,Missed,,,,,,,,,,,,,,,,,,
527,PT10M13.00S,2021-12-21T03:51:01.5Z,4,REGULAR,rebound,defensive,[],204060,,,1610612762,85,70,2021-12-21T03:57:39Z,5240000,,,0,,J. Ingles REBOUND (Off:0 Def:5),[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,526.0,5.0,5.0,0.0,,,,,,,,,,,,,,
528,PT10M06.00S,2021-12-21T03:51:08.0Z,4,REGULAR,3pt,Jump Shot,[],200752,15.588042049934298,4.411764705882353,1610612762,85,70,2021-12-21T03:51:13Z,5250000,228.0,94.0,1,left,MISS R. Gay 24' 3PT,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,24.65,Missed,,,,,,,,,,,,,,,,,,
529,PT10M04.00S,2021-12-21T03:51:10.0Z,4,REGULAR,rebound,defensive,[],1626179,,,1610612766,85,70,2021-12-21T03:51:13Z,5260000,,,0,,T. Rozier REBOUND (Off:0 Def:4),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,528.0,4.0,4.0,0.0,,,,,,,,,,,,,,
530,PT09M41.00S,2021-12-21T03:51:33.4Z,4,REGULAR,3pt,Jump Shot,[],203486,52.644546649145866,76.47058823529412,1610612766,85,70,2021-12-21T03:51:40Z,5270000,132.0,393.0,1,right,MISS M. Plumlee 41' 3PT,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,41.43,Missed,,,,,,,,,,,,,,,,,,
531,PT09M38.00S,2021-12-21T03:51:36.6Z,4,REGULAR,rebound,offensive,[],1629023,,,1610612766,85,70,2021-12-21T03:51:36Z,5280000,,,0,,P. Washington REBOUND (Off:1 Def:3),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,530.0,4.0,3.0,1.0,,,,,,,,,,,,,,
532,PT09M37.00S,2021-12-21T03:51:37.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629667,87.86136662286465,60.5392156862745,1610612766,85,70,2021-12-21T03:51:43Z,5290000,53.0,62.0,1,right,MISS J. McDaniels 8' floating Shot,[1629667],1610612766.0,CHA,floating,,,McDaniels,J. McDaniels,,,,,8.11,Missed,,,,,,,,,,,,,,,,,,
533,PT09M37.00S,2021-12-21T03:51:37.7Z,4,REGULAR,rebound,defensive,[],203497,,,1610612762,85,70,2021-12-21T03:51:43Z,5300000,,,0,,R. Gobert REBOUND (Off:5 Def:12),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,532.0,17.0,12.0,5.0,,,,,,,,,,,,,,
534,PT09M27.00S,2021-12-21T03:51:50.1Z,4,REGULAR,foul,personal,[],1629667,,,1610612762,85,70,2021-12-21T03:51:53Z,5310000,,,0,,J. McDaniels personal FOUL (2 PF),"[1629667, 203903]",1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,202035.0,2.0,0.0,Clarkson,203903.0,,,,,,,,,
536,PT09M27.00S,2021-12-21T03:51:58.1Z,4,REGULAR,substitution,out,[],1629023,,,1610612762,85,70,2021-12-21T03:52:01Z,5330000,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,
537,PT09M27.00S,2021-12-21T03:51:58.1Z,4,REGULAR,substitution,in,[],1628970,,,1610612762,85,70,2021-12-21T03:52:01Z,5340000,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
538,PT09M19.00S,2021-12-21T03:52:20.8Z,4,REGULAR,3pt,Jump Shot,[],203903,29.38567674113009,74.01960784313727,1610612762,85,70,2021-12-21T03:52:26Z,5350000,-120.0,224.0,1,left,MISS J. Clarkson 25' 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,25.39,Missed,,,,,,,,,,,,,,,,,,
539,PT09M16.00S,2021-12-21T03:52:23.8Z,4,REGULAR,rebound,offensive,[],200752,,,1610612762,85,70,2021-12-21T03:52:26Z,5360000,,,0,,R. Gay REBOUND (Off:2 Def:0),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,538.0,2.0,0.0,2.0,,,,,,,,,,,,,,
540,PT09M15.00S,2021-12-21T03:52:26.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",200752,8.886333771353483,37.254901960784316,1610612762,85,70,2021-12-21T03:52:30Z,5370000,64.0,31.0,1,left,MISS R. Gay 7' Layup - blocked,"[200752, 203486]",1610612762.0,UTA,,,,Gay,R. Gay,,,,,7.08,Missed,,,,,,,,,,,,,,,Plumlee,203486.0,,
541,PT09M15.00S,2021-12-21T03:52:26.3Z,4,REGULAR,block,,[],203486,,,1610612762,85,70,2021-12-21T03:52:28Z,5380000,,,0,,M. Plumlee BLOCK (1 BLK),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,
542,PT09M15.00S,2021-12-21T03:52:26.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612762,85,70,2021-12-21T03:52:30Z,5390000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,540.0,,,,,,,,,,,,,,,,,
543,PT09M15.00S,2021-12-21T03:52:30.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,85,70,2021-12-21T03:52:30Z,5400000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT09M11.00S,2021-12-21T03:52:49.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",200752,8.360709592641262,45.83333333333333,1610612762,85,70,2021-12-21T03:52:55Z,5410000,21.0,26.0,1,left,MISS R. Gay driving Layup,[200752],1610612762.0,UTA,driving,,,Gay,R. Gay,,,,,3.34,Missed,,,,,,,,,,,,,,,,,,
545,PT09M10.00S,2021-12-21T03:52:50.0Z,4,REGULAR,rebound,offensive,[],203497,,,1610612762,85,70,2021-12-21T03:52:55Z,5420000,,,0,,R. Gobert REBOUND (Off:6 Def:12),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,544.0,18.0,12.0,6.0,,,,,,,,,,,,,,
546,PT09M10.00S,2021-12-21T03:52:52.1Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203497,5.590000152587891,50.0,1610612762,85,70,2021-12-21T03:52:58Z,5430000,0.0,0.0,1,left,MISS R. Gobert tip Layup,[203497],1610612762.0,UTA,tip,,,Gobert,R. Gobert,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
547,PT09M10.00S,2021-12-21T03:52:52.1Z,4,REGULAR,rebound,offensive,[],200752,,,1610612762,85,70,2021-12-21T03:52:58Z,5440000,,,0,,R. Gay REBOUND (Off:3 Def:0),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,546.0,3.0,0.0,3.0,,,,,,,,,,,,,,
548,PT09M10.00S,2021-12-21T03:52:55.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",200752,5.590000152587891,50.0,1610612762,87,70,2021-12-21T03:52:55Z,5450000,0.0,0.0,1,left,R. Gay putback DUNK (5 PTS),[200752],1610612762.0,UTA,putback,,,Gay,R. Gay,,,,,0.0,Made,,,,,,,,,,5.0,,,,,,,,
549,PT09M10.00S,2021-12-21T03:52:56.0Z,4,REGULAR,foul,personal,['1freethrow'],1629667,,,1610612762,87,70,2021-12-21T03:53:04Z,5460000,,,0,,J. McDaniels shooting personal FOUL (3 PF) (Gay 1 FT),"[1629667, 200752]",1610612766.0,CHA,shooting,,,McDaniels,J. McDaniels,,,,,,,,,,,2003.0,3.0,0.0,Gay,200752.0,,,,,,,,,
551,PT09M10.00S,2021-12-21T03:53:18.9Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],200752,,,1610612762,87,70,2021-12-21T03:53:18Z,5480000,,,0,,MISS R. Gay Free Throw 1 of 1,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,Missed,,,,,,,,,,,,,,,,,,
552,PT09M08.00S,2021-12-21T03:53:20.9Z,4,REGULAR,rebound,defensive,[],1628970,,,1610612766,87,70,2021-12-21T03:53:22Z,5490000,,,0,,M. Bridges REBOUND (Off:1 Def:7),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,551.0,8.0,7.0,1.0,,,,,,,,,,,,,,
553,PT08M59.00S,2021-12-21T03:53:29.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,90.88370565045992,41.42156862745098,1610612766,87,72,2021-12-21T03:53:37Z,5500000,-43.0,33.0,1,right,L. Ball driving Layup (14 PTS),[1630163],1610612766.0,CHA,driving,,,Ball,L. Ball,,,,,5.42,Made,,,,,,,,,,14.0,,,,,,,,
554,PT08M49.00S,2021-12-21T03:53:39.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],200752,9.411957950065702,43.872549019607845,1610612762,87,72,2021-12-21T03:53:47Z,5510000,31.0,36.0,1,left,MISS R. Gay driving DUNK,[200752],1610612762.0,UTA,driving,,,Gay,R. Gay,,,,,4.72,Missed,,,,,,,,,,,,,,,,,,
555,PT08M49.00S,2021-12-21T03:53:39.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612766,87,72,2021-12-21T03:53:47Z,5520000,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,554.0,,,,,,,,,,,,,,,,,
556,PT08M49.00S,2021-12-21T03:53:42.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,87,72,2021-12-21T03:53:42Z,5530000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT08M49.00S,2021-12-21T03:53:43.8Z,4,REGULAR,substitution,out,[],1629667,,,1610612766,87,72,2021-12-21T03:53:47Z,5540000,,,0,,SUB out: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
558,PT08M49.00S,2021-12-21T03:53:43.8Z,4,REGULAR,substitution,in,[],1626162,,,1610612766,87,72,2021-12-21T03:53:47Z,5550000,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,
559,PT08M38.00S,2021-12-21T03:54:09.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628970,89.04402102496715,61.76470588235294,1610612766,87,72,2021-12-21T03:54:14Z,5560000,59.0,50.0,1,right,MISS M. Bridges 7' driving bank Shot,[1628970],1610612766.0,CHA,driving bank,,,Bridges,M. Bridges,,,,,7.75,Missed,,,,,,,,,,,,,,,,,,
560,PT08M34.00S,2021-12-21T03:54:13.6Z,4,REGULAR,rebound,defensive,[],203903,,,1610612762,87,72,2021-12-21T03:59:44Z,5570000,,,0,,J. Clarkson REBOUND (Off:1 Def:4),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,559.0,5.0,4.0,1.0,,,,,,,,,,,,,,
561,PT08M28.00S,2021-12-21T03:54:18.9Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",203497,6.389618922470433,43.872549019607845,1610612762,89,72,2021-12-21T03:54:49Z,5580000,31.0,8.0,1,left,R. Gobert alley-oop DUNK (21 PTS) (J. Clarkson 1 AST),"[203497, 203903]",1610612762.0,UTA,alley-oop,,,Gobert,R. Gobert,,,,,3.15,Made,,,,,,,,,,21.0,,J. Clarkson,203903.0,1.0,,,,
563,PT08M10.00S,2021-12-21T03:54:37.0Z,4,REGULAR,3pt,Jump Shot,[],1626179,78.26872536136662,8.088235294117647,1610612766,89,75,2021-12-21T03:54:43Z,5600000,-210.0,152.0,1,right,T. Rozier 25' 3PT step back (9 PTS) (L. Ball 6 AST),"[1626179, 1630163]",1610612766.0,CHA,step back,,,Rozier,T. Rozier,,,,,25.88,Made,,,,,,,,,,9.0,,L. Ball,1630163.0,6.0,,,,
565,PT07M54.00S,2021-12-21T03:54:52.4Z,4,REGULAR,3pt,Jump Shot,[],204060,34.11629434954008,26.96078431372549,1610612762,89,75,2021-12-21T03:54:57Z,5620000,115.0,268.0,1,left,MISS J. Ingles 29' 3PT,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,29.19,Missed,,,,,,,,,,,,,,,,,,
566,PT07M51.00S,2021-12-21T03:54:55.4Z,4,REGULAR,rebound,defensive,[],1626179,,,1610612766,89,75,2021-12-21T03:54:57Z,5630000,,,0,,T. Rozier REBOUND (Off:0 Def:5),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,565.0,5.0,5.0,0.0,,,,,,,,,,,,,,
567,PT07M41.00S,2021-12-21T03:55:05.6Z,4,REGULAR,3pt,Jump Shot,[],1626179,78.79434954007884,8.088235294117647,1610612766,89,78,2021-12-21T03:55:11Z,5640000,-210.0,147.0,1,right,T. Rozier 25' 3PT  (12 PTS) (M. Plumlee 2 AST),"[1626179, 203486]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,25.59,Made,,,,,,,,,,12.0,,M. Plumlee,203486.0,2.0,,,,
569,PT07M40.00S,2021-12-21T03:55:10.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,89,78,2021-12-21T03:55:10Z,5660000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT07M40.00S,2021-12-21T03:57:46.1Z,4,REGULAR,substitution,out,[],200752,,,1610612762,89,78,2021-12-21T03:58:02Z,5670000,,,0,,SUB out: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,
571,PT07M40.00S,2021-12-21T03:57:46.1Z,4,REGULAR,substitution,out,[],201144,,,1610612762,89,78,2021-12-21T03:58:02Z,5680000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
573,PT07M40.00S,2021-12-21T03:57:46.1Z,4,REGULAR,substitution,in,[],1626220,,,1610612762,89,78,2021-12-21T03:58:02Z,5700000,,,0,,SUB in: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,
574,PT07M40.00S,2021-12-21T03:57:46.1Z,4,REGULAR,substitution,in,[],1628378,,,1610612762,89,78,2021-12-21T03:58:02Z,5710000,,,0,,SUB in: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
576,PT07M25.00S,2021-12-21T03:58:18.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,14.799605781865965,55.14705882352941,1610612762,89,78,2021-12-21T03:59:56Z,5730000,-26.0,87.0,1,left,MISS D. Mitchell 9' driving floating Shot,[1628378],1610612762.0,UTA,driving floating,,,Mitchell,D. Mitchell,,,,,9.03,Missed,,,,,,,,,,,,,,,,,,
577,PT07M22.00S,2021-12-21T03:58:21.0Z,4,REGULAR,rebound,defensive,[],1630163,,,1610612766,89,78,2021-12-21T04:04:13Z,5740000,,,0,,L. Ball REBOUND (Off:1 Def:4),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,576.0,5.0,4.0,1.0,,,,,,,,,,,,,,
580,PT07M18.00S,2021-12-21T03:58:25.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1626179,88.64980289093299,94.36274509803921,1610612766,89,81,2021-12-21T04:04:15Z,5770000,222.0,54.0,1,right,T. Rozier 3PT  (15 PTS) (L. Ball 7 AST),"[1626179, 1630163]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,22.83,Made,,,,,,,,,,15.0,,L. Ball,1630163.0,7.0,,,,
582,PT06M50.00S,2021-12-21T03:58:52.1Z,4,REGULAR,3pt,Jump Shot,[],1626220,25.443495400788436,85.5392156862745,1610612762,89,81,2021-12-21T03:58:57Z,5790000,-178.0,187.0,1,left,MISS R. O'Neale 25' 3PT,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,25.77,Missed,,,,,,,,,,,,,,,,,,
583,PT06M47.00S,2021-12-21T03:58:55.1Z,4,REGULAR,rebound,defensive,[],1626162,,,1610612766,89,81,2021-12-21T03:58:57Z,5800000,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:3),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,582.0,3.0,3.0,0.0,,,,,,,,,,,,,,
584,PT06M37.00S,2021-12-21T03:59:05.7Z,4,REGULAR,2pt,Jump Shot,[],1630163,81.68528252299606,19.362745098039216,1610612766,89,81,2021-12-21T04:03:54Z,5810000,-153.0,120.0,1,right,MISS L. Ball 19' driving floating Shot,[1630163],1610612766.0,CHA,driving floating,,,Ball,L. Ball,,,,,19.44,Missed,,,,,,,,,,,,,,,,,,
585,PT06M33.00S,2021-12-21T03:59:09.7Z,4,REGULAR,rebound,defensive,[],1626220,,,1610612762,89,81,2021-12-21T03:59:14Z,5820000,,,0,,R. O'Neale REBOUND (Off:3 Def:9),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,584.0,12.0,9.0,3.0,,,,,,,,,,,,,,
586,PT06M16.00S,2021-12-21T03:59:31.0Z,4,REGULAR,foul,personal,['2freethrow'],203486,,,1610612762,89,81,2021-12-21T03:59:36Z,5830000,,,0,,M. Plumlee shooting personal FOUL (3 PF) (Gobert 2 FT),"[203486, 203497]",1610612766.0,CHA,shooting,,,Plumlee,M. Plumlee,,,,,,,,,,,202035.0,3.0,0.0,Gobert,203497.0,,,,,,,,,
589,PT06M16.00S,2021-12-21T03:59:59.0Z,4,REGULAR,freethrow,1 of 2,[],203497,,,1610612762,90,81,2021-12-21T03:59:59Z,5850000,,,0,,R. Gobert Free Throw 1 of 2 (22 PTS),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,Made,,,,,,,,,,22.0,,,,,,,,
590,PT06M16.00S,2021-12-21T03:59:59.7Z,4,REGULAR,substitution,out,[],204060,,,1610612762,90,81,2021-12-21T04:00:02Z,5860000,,,0,,SUB out: J. Ingles,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,
591,PT06M16.00S,2021-12-21T03:59:59.7Z,4,REGULAR,substitution,in,[],202711,,,1610612762,90,81,2021-12-21T04:00:02Z,5870000,,,0,,SUB in: B. Bogdanovic,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
592,PT06M16.00S,2021-12-21T04:00:18.3Z,4,REGULAR,freethrow,2 of 2,[],203497,,,1610612762,91,81,2021-12-21T04:00:18Z,5880000,,,0,,R. Gobert Free Throw 2 of 2 (23 PTS),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,Made,,,,,,,,,,23.0,,,,,,,,
593,PT06M03.00S,2021-12-21T04:00:33.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,80.3712220762155,55.63725490196079,1610612766,91,83,2021-12-21T04:00:38Z,5890000,28.0,132.0,1,right,T. Rozier 13' pullup bank Jump Shot (17 PTS) (L. Ball 8 AST),"[1626179, 1630163]",1610612766.0,CHA,pullup bank,,,Rozier,T. Rozier,,,,,13.5,Made,,,,,,,,,,17.0,,L. Ball,1630163.0,8.0,,,,
595,PT05M48.00S,2021-12-21T04:00:47.2Z,4,REGULAR,3pt,Jump Shot,[],1628378,32.013797634691194,55.14705882352941,1610612762,91,83,2021-12-21T04:00:52Z,5910000,-26.0,248.0,1,left,MISS D. Mitchell 24' pullup 3PT,[1628378],1610612762.0,UTA,pullup,,,Mitchell,D. Mitchell,,,,,24.97,Missed,,,,,,,,,,,,,,,,,,
596,PT05M45.00S,2021-12-21T04:00:50.2Z,4,REGULAR,rebound,defensive,[],203486,,,1610612766,91,83,2021-12-21T04:00:52Z,5920000,,,0,,M. Plumlee REBOUND (Off:1 Def:6),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,595.0,7.0,6.0,1.0,,,,,,,,,,,,,,
597,PT05M30.00S,2021-12-21T04:01:05.3Z,4,REGULAR,3pt,Jump Shot,[],1626179,78.53153745072274,7.107843137254902,1610612766,91,83,2021-12-21T04:01:13Z,5930000,-214.0,149.0,1,right,MISS T. Rozier 26' step back 3PT,[1626179],1610612766.0,CHA,step back,,,Rozier,T. Rozier,,,,,26.13,Missed,,,,,,,,,,,,,,,,,,
598,PT05M29.00S,2021-12-21T04:01:06.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612762,91,83,2021-12-21T04:01:13Z,5940000,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,597.0,,,,,,,,,,,,,,,,,
599,PT05M29.00S,2021-12-21T04:01:10.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,91,83,2021-12-21T04:01:10Z,5950000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT05M20.00S,2021-12-21T04:01:31.0Z,4,REGULAR,3pt,Jump Shot,[],1626220,26.62614980289093,15.931372549019606,1610612762,91,83,2021-12-21T04:01:36Z,5960000,170.0,198.0,1,left,MISS R. O'Neale 26' 3PT,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,26.1,Missed,,,,,,,,,,,,,,,,,,
601,PT05M16.00S,2021-12-21T04:01:35.0Z,4,REGULAR,rebound,defensive,[],203486,,,1610612766,91,83,2021-12-21T04:01:36Z,5970000,,,0,,M. Plumlee REBOUND (Off:1 Def:7),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,600.0,8.0,7.0,1.0,,,,,,,,,,,,,,
602,PT05M11.00S,2021-12-21T04:01:43.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,91,83,2021-12-21T04:01:43Z,5980000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT05M11.00S,2021-12-21T04:04:17.3Z,4,REGULAR,substitution,out,[],203903,,,1610612766,91,83,2021-12-21T04:04:21Z,5990000,,,0,,SUB out: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,
604,PT05M11.00S,2021-12-21T04:04:17.3Z,4,REGULAR,substitution,in,[],201144,,,1610612766,91,83,2021-12-21T04:04:21Z,6000000,,,0,,SUB in: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
605,PT05M07.00S,2021-12-21T04:04:48.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,91,83,2021-12-21T04:04:48Z,6010000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT05M00.00S,2021-12-21T04:05:06.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,89.96386333771353,55.63725490196079,1610612766,91,83,2021-12-21T04:05:12Z,6020000,28.0,42.0,1,right,MISS L. Ball driving Layup - blocked,"[1630163, 203497]",1610612766.0,CHA,driving,,,Ball,L. Ball,,,,,5.04,Missed,,,,,,,,,,,,,,,Gobert,203497.0,,
607,PT05M00.00S,2021-12-21T04:05:06.1Z,4,REGULAR,block,,[],203497,,,1610612766,91,83,2021-12-21T04:05:08Z,6030000,,,0,,R. Gobert BLOCK (1 BLK),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
608,PT04M58.00S,2021-12-21T04:05:08.1Z,4,REGULAR,rebound,defensive,[],203497,,,1610612762,91,83,2021-12-21T04:05:12Z,6040000,,,0,,R. Gobert REBOUND (Off:6 Def:13),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,606.0,19.0,13.0,6.0,,,,,,,,,,,,,,
609,PT04M57.00S,2021-12-21T04:05:10.5Z,4,REGULAR,turnover,bad pass,[],203497,,,1610612762,91,83,2021-12-21T04:05:16Z,6050000,,,0,,R. Gobert bad pass TURNOVER (4 TO),"[203497, 1626162]",1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,4.0,,,,,,Oubre Jr.,1626162.0
610,PT04M57.00S,2021-12-21T04:05:10.5Z,4,REGULAR,steal,,[],1626162,,,1610612766,91,83,2021-12-21T04:05:12Z,6060000,,,0,,K. Oubre Jr. STEAL (3 STL),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,
611,PT04M53.00S,2021-12-21T04:05:13.4Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630163,88.25558475689881,47.30392156862745,1610612766,91,85,2021-12-21T04:05:20Z,6070000,-13.0,58.0,1,right,L. Ball floating Jump Shot (16 PTS),[1630163],1610612766.0,CHA,floating,,,Ball,L. Ball,,,,,5.95,Made,,,,,,,,,,16.0,,,,,,,,
613,PT04M48.00S,2021-12-21T04:05:20.4Z,4,REGULAR,turnover,out-of-bounds,[],202711,,,1610612762,91,85,2021-12-21T04:05:27Z,6090000,,,0,,B. Bogdanovic lost ball out-of-bounds TURNOVER (3 TO),[202711],1610612762.0,UTA,lost ball,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,2003.0,,,,,,3.0,,,,,,,
