actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
611,PT05M48.00S,2022-04-06T03:09:56.0Z,4,REGULAR,freethrow,1 of 2,[],202355,,,1610612762,100,93,2022-04-06T03:09:56Z,6020000,,,0,,MISS H. Whiteside Free Throw 1 of 2,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,Missed,,,,,,,,,,,,,,,,,,
612,PT05M48.00S,2022-04-06T03:09:56.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,100,93,2022-04-06T03:09:56Z,6030000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,611.0,,,,,,,,,,,,,,,,,
613,PT05M48.00S,2022-04-06T03:09:56.8Z,4,REGULAR,substitution,out,[],1628991,,,1610612762,100,93,2022-04-06T03:10:00Z,6040000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,
614,PT05M48.00S,2022-04-06T03:09:56.8Z,4,REGULAR,substitution,in,[],203500,,,1610612762,100,93,2022-04-06T03:10:00Z,6050000,,,0,,SUB in: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,
615,PT05M48.00S,2022-04-06T03:09:56.0Z,4,REGULAR,freethrow,2 of 2,[],202355,,,1610612762,100,93,2022-04-06T03:10:16Z,6060000,,,0,,MISS H. Whiteside Free Throw 2 of 2,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,Missed,,,,,,,,,,,,,,,,,,
616,PT05M46.00S,2022-04-06T03:09:58.0Z,4,REGULAR,rebound,defensive,[],1629634,,,1610612763,100,93,2022-04-06T03:10:16Z,6070000,,,0,,B. Clarke REBOUND (Off:0 Def:1),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,615.0,1.0,1.0,0.0,,,,,,,,,,,,,,
617,PT05M30.00S,2022-04-06T03:10:30.8Z,4,REGULAR,2pt,Jump Shot,[],1626145,12.614980289093296,71.77925857843137,1610612763,100,93,2022-04-06T03:18:13Z,6080000,-109.0,66.0,1,left,MISS T. Jones 12' driving floating Shot,[1626145],1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,12.74,Missed,,,,,,,,,,,,,,,,,,
618,PT05M26.00S,2022-04-06T03:10:34.8Z,4,REGULAR,rebound,defensive,[],1628378,,,1610612762,100,93,2022-04-06T03:10:35Z,6090000,,,0,,D. Mitchell REBOUND (Off:1 Def:6),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,617.0,7.0,6.0,1.0,,,,,,,,,,,,,,
619,PT05M21.00S,2022-04-06T03:10:39.0Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628378,67.88764783180025,39.46078431372549,1610612762,100,93,2022-04-06T03:10:46Z,6100000,-53.0,249.0,1,right,MISS D. Mitchell 25' pullup 3PT,[1628378],1610612762.0,UTA,pullup,,,Mitchell,D. Mitchell,,,,,25.49,Missed,,,,,,,,,,,,,,,,,,
620,PT05M18.00S,2022-04-06T03:10:42.0Z,4,REGULAR,rebound,defensive,[],203500,,,1610612763,100,93,2022-04-06T03:10:46Z,6110000,,,0,,S. Adams REBOUND (Off:3 Def:10),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,619.0,13.0,10.0,3.0,,,,,,,,,,,,,,
621,PT05M08.00S,2022-04-06T03:10:54.3Z,4,REGULAR,foul,personal,['2freethrow'],202355,,,1610612763,100,93,2022-04-06T03:10:58Z,6120000,,,0,,H. Whiteside shooting personal FOUL (3 PF) (Adams 2 FT),"[202355, 203500]",1610612762.0,UTA,shooting,,,Whiteside,H. Whiteside,,,,,,,,,,,2530.0,3.0,0.0,Adams,203500.0,,,,,,,,,
625,PT05M08.00S,2022-04-06T03:11:28.6Z,4,REGULAR,freethrow,1 of 2,[],203500,,,1610612763,100,93,2022-04-06T03:11:28Z,6140000,,,0,,MISS S. Adams Free Throw 1 of 2,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,Missed,,,,,,,,,,,,,,,,,,
626,PT05M08.00S,2022-04-06T03:11:28.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,100,93,2022-04-06T03:11:28Z,6150000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,625.0,,,,,,,,,,,,,,,,,
627,PT05M08.00S,2022-04-06T03:11:43.0Z,4,REGULAR,freethrow,2 of 2,[],203500,,,1610612763,100,94,2022-04-06T03:11:43Z,6160000,,,0,,S. Adams Free Throw 2 of 2 (3 PTS),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
628,PT04M51.00S,2022-04-06T03:12:00.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202711,93.24901445466492,53.18627450980392,1610612762,102,94,2022-04-06T03:12:04Z,6170000,16.0,11.0,1,right,B. Bogdanovic driving Layup (13 PTS) (D. Mitchell 4 AST),"[202711, 1628378]",1610612762.0,UTA,driving,,,Bogdanovic,B. Bogdanovic,,,,,1.93,Made,,,,,,,,,,13.0,D. Mitchell,1628378.0,4.0,,,,,
630,PT04M38.00S,2022-04-06T03:12:15.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,9.149145860709593,64.95098039215686,1610612763,102,96,2022-04-06T03:19:43Z,6190000,-75.0,34.0,1,left,T. Jones 8' bank Jump Shot (21 PTS) (S. Adams 8 AST),"[1626145, 203500]",1610612763.0,MEM,bank,,,Jones,T. Jones,,,,,8.2,Made,,,,,,,,,,21.0,S. Adams,203500.0,8.0,,,,,
632,PT04M12.00S,2022-04-06T03:12:40.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,85.75886990801577,44.11764705882353,1610612762,102,96,2022-04-06T03:12:45Z,6210000,-29.0,81.0,1,right,MISS D. Mitchell 8' floating Shot,[1628378],1610612762.0,UTA,floating,,,Mitchell,D. Mitchell,,,,,8.65,Missed,,,,,,,,,,,,,,,,,,
633,PT04M11.00S,2022-04-06T03:12:41.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612763,102,96,2022-04-06T03:12:45Z,6220000,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,632.0,,,,,,,,,,,,,,,,,
634,PT04M11.00S,2022-04-06T03:12:44.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,102,96,2022-04-06T03:12:44Z,6230000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT04M11.00S,2022-04-06T03:12:45.5Z,4,REGULAR,substitution,out,[],203903,,,1610612763,102,96,2022-04-06T03:12:52Z,6240000,,,0,,SUB out: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,
636,PT04M11.00S,2022-04-06T03:12:45.5Z,4,REGULAR,substitution,out,[],202355,,,1610612763,102,96,2022-04-06T03:12:52Z,6250000,,,0,,SUB out: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
637,PT04M11.00S,2022-04-06T03:12:45.5Z,4,REGULAR,substitution,in,[],203497,,,1610612763,102,96,2022-04-06T03:12:52Z,6260000,,,0,,SUB in: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
638,PT04M11.00S,2022-04-06T03:12:45.5Z,4,REGULAR,substitution,in,[],201144,,,1610612763,102,96,2022-04-06T03:12:52Z,6270000,,,0,,SUB in: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
639,PT04M01.00S,2022-04-06T03:13:11.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,19.004599211563733,54.90196078431373,1610612763,102,96,2022-04-06T03:13:16Z,6280000,-25.0,126.0,1,left,MISS T. Jones 12' floating Shot,[1626145],1610612763.0,MEM,floating,,,Jones,T. Jones,,,,,12.85,Missed,,,,,,,,,,,,,,,,,,
640,PT03M57.00S,2022-04-06T03:13:15.2Z,4,REGULAR,rebound,defensive,[],202711,,,1610612762,102,96,2022-04-06T03:13:16Z,6290000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:4),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,639.0,4.0,4.0,0.0,,,,,,,,,,,,,,
641,PT03M47.00S,2022-04-06T03:13:27.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630533,,,1610612762,102,96,2022-04-06T03:13:30Z,6300000,,,0,,Z. Williams personal FOUL (2 PF) (Gobert 2 FT),"[1630533, 203497]",1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,202053.0,2.0,0.0,Gobert,203497.0,,,,,,,,,
643,PT03M47.00S,2022-04-06T03:13:57.0Z,4,REGULAR,freethrow,1 of 2,[],203497,,,1610612762,102,96,2022-04-06T03:13:57Z,6320000,,,0,,MISS R. Gobert Free Throw 1 of 2,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,Missed,,,,,,,,,,,,,,,,,,
644,PT03M47.00S,2022-04-06T03:13:57.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,102,96,2022-04-06T03:13:57Z,6330000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,643.0,,,,,,,,,,,,,,,,,
645,PT03M47.00S,2022-04-06T03:14:14.9Z,4,REGULAR,freethrow,2 of 2,[],203497,,,1610612762,103,96,2022-04-06T03:14:14Z,6340000,,,0,,R. Gobert Free Throw 2 of 2 (13 PTS),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,Made,,,,,,,,,,13.0,,,,,,,,
646,PT03M33.00S,2022-04-06T03:14:30.2Z,4,REGULAR,turnover,bad pass,[],203500,,,1610612763,103,96,2022-04-06T03:14:34Z,6350000,,,0,,S. Adams bad pass TURNOVER (3 TO),"[203500, 203497]",1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,3.0,Gobert,203497.0,,
647,PT03M33.00S,2022-04-06T03:14:30.2Z,4,REGULAR,steal,,[],203497,,,1610612762,103,96,2022-04-06T03:15:32Z,6360000,,,0,,R. Gobert STEAL (1 STL),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
648,PT03M28.00S,2022-04-06T03:14:34.4Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",201144,72.7496714848883,78.43137254901961,1610612762,103,96,2022-04-06T03:21:26Z,6370000,142.0,204.0,1,right,MISS M. Conley 24' running 3PT,[201144],1610612762.0,UTA,running,,,Conley,M. Conley,,,,,24.84,Missed,,,,,,,,,,,,,,,,,,
649,PT03M24.00S,2022-04-06T03:14:38.4Z,4,REGULAR,rebound,defensive,[],1629001,,,1610612763,103,96,2022-04-06T03:14:42Z,6380000,,,0,,D. Melton REBOUND (Off:1 Def:7),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,648.0,8.0,7.0,1.0,,,,,,,,,,,,,,
650,PT03M17.00S,2022-04-06T03:14:44.6Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1629001,7.440867279894875,55.88235294117647,1610612763,103,96,2022-04-06T03:23:23Z,6390000,-29.0,17.0,1,left,MISS D. Melton running DUNK - blocked,"[1629001, 1627863]",1610612763.0,MEM,running,,,Melton,D. Melton,,,,,3.42,Missed,,,,,,,,,,,,,,,,,House Jr.,1627863.0
651,PT03M17.00S,2022-04-06T03:14:44.6Z,4,REGULAR,block,,[],1627863,,,1610612763,103,96,2022-04-06T03:14:46Z,6400000,,,0,,D. House Jr. BLOCK (2 BLK),[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,
652,PT03M16.00S,2022-04-06T03:14:45.6Z,4,REGULAR,rebound,defensive,[],201144,,,1610612762,103,96,2022-04-06T03:14:59Z,6410000,,,0,,M. Conley REBOUND (Off:0 Def:2),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,650.0,2.0,2.0,0.0,,,,,,,,,,,,,,
654,PT03M16.00S,2022-04-06T03:15:01.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203500,,,1610612762,103,96,2022-04-06T03:15:26Z,6430000,,,0,,S. Adams clear-path personal FOUL (2 PF) (Bogdanovic 2 FT),"[203500, 202711]",1610612763.0,MEM,clear-path,,,Adams,S. Adams,,,,,,,,,,,1193.0,2.0,0.0,Bogdanovic,202711.0,,,,,,,,,
656,PT03M16.00S,2022-04-06T03:16:20.4Z,4,REGULAR,instantreplay,request,[],0,,,1610612762,103,96,2022-04-06T03:16:25Z,6450000,,,0,,,[],,,support,,,,,,,,,,,,,,,2530.0,,,,,,,,,,,,,
657,PT03M16.00S,2022-04-06T03:16:52.5Z,4,REGULAR,substitution,out,[],203500,,,1610612762,103,96,2022-04-06T03:17:00Z,6460000,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,
658,PT03M16.00S,2022-04-06T03:16:52.5Z,4,REGULAR,substitution,out,[],1629634,,,1610612762,103,96,2022-04-06T03:17:00Z,6470000,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,
659,PT03M16.00S,2022-04-06T03:16:52.5Z,4,REGULAR,substitution,in,[],1628991,,,1610612762,103,96,2022-04-06T03:17:00Z,6480000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,
660,PT03M16.00S,2022-04-06T03:16:52.5Z,4,REGULAR,substitution,in,[],1630217,,,1610612762,103,96,2022-04-06T03:17:00Z,6490000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,
661,PT03M16.00S,2022-04-06T03:17:03.2Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],202711,,,1610612762,103,96,2022-04-06T03:17:03Z,6500000,,,0,,MISS B. Bogdanovic clear-path Free Throw 1 of 2,[202711],1610612762.0,UTA,clear-path,,,Bogdanovic,B. Bogdanovic,,,,,,Missed,,,,,,,,,,,,,,,,,,
662,PT03M16.00S,2022-04-06T03:17:03.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,103,96,2022-04-06T03:17:03Z,6510000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,661.0,,,,,,,,,,,,,,,,,
663,PT03M16.00S,2022-04-06T03:17:03.2Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],202711,,,1610612762,103,96,2022-04-06T03:17:28Z,6520000,,,0,,MISS B. Bogdanovic clear-path Free Throw 2 of 2,[202711],1610612762.0,UTA,clear-path,,,Bogdanovic,B. Bogdanovic,,,,,,Missed,,,,,,,,,,,,,,,,,,
664,PT03M16.00S,2022-04-06T03:17:03.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612762,103,96,2022-04-06T03:17:28Z,6530000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,663.0,,,,,,,,,,,,,,,,,
665,PT03M07.00S,2022-04-06T03:17:44.5Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1628378,74.06373193166885,29.166666666666668,1610612762,103,96,2022-04-06T03:17:54Z,6540000,-104.0,191.0,1,right,MISS D. Mitchell 21' step back Shot,[1628378],1610612762.0,UTA,step back,,,Mitchell,D. Mitchell,,,,,21.78,Missed,,,,,,,,,,,,,,,,,,
666,PT03M04.00S,2022-04-06T03:17:47.4Z,4,REGULAR,rebound,defensive,[],1629001,,,1610612763,103,96,2022-04-06T03:17:47Z,6550000,,,0,,D. Melton REBOUND (Off:1 Def:8),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,665.0,9.0,8.0,1.0,,,,,,,,,,,,,,
667,PT02M55.00S,2022-04-06T03:17:55.7Z,4,REGULAR,3pt,Jump Shot,[],1626145,34.510512483574246,44.6078431372549,1610612763,103,99,2022-04-06T03:18:02Z,6560000,27.0,272.0,1,left,T. Jones 27' 3PT  (24 PTS) (D. Melton 4 AST),"[1626145, 1629001]",1610612763.0,MEM,,,,Jones,T. Jones,,,,,27.32,Made,,,,,,,,,,24.0,D. Melton,1629001.0,4.0,,,,,
669,PT02M36.00S,2022-04-06T03:18:14.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,92.72339027595268,47.05882352941176,1610612762,105,99,2022-04-06T03:18:19Z,6580000,-15.0,16.0,1,right,R. Gobert DUNK (15 PTS) (M. Conley 8 AST),"[203497, 201144]",1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,2.17,Made,,,,,,,,,,15.0,M. Conley,201144.0,8.0,,,,,
671,PT02M23.00S,2022-04-06T03:18:28.0Z,4,REGULAR,3pt,Jump Shot,[],1628991,34.247700394218136,54.41176470588235,1610612763,105,102,2022-04-06T03:18:32Z,6600000,-22.0,269.0,1,left,J. Jackson Jr. 27' 3PT  (21 PTS) (T. Jones 4 AST),"[1628991, 1626145]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,27.03,Made,,,,,,,,,,21.0,T. Jones,1626145.0,4.0,,,,,
673,PT02M07.00S,2022-04-06T03:18:43.3Z,4,REGULAR,3pt,Jump Shot,[],201144,66.80354796320631,50.71231617647059,1610612762,105,102,2022-04-06T03:24:47Z,6620000,4.0,260.0,1,right,MISS M. Conley 25' pullup 3PT,[201144],1610612762.0,UTA,pullup,,,Conley,M. Conley,,,,,25.95,Missed,,,,,,,,,,,,,,,,,,
674,PT02M07.00S,2022-04-06T03:18:43.3Z,4,REGULAR,rebound,offensive,[],203497,,,1610612762,105,102,2022-04-06T03:18:49Z,6630000,,,0,,R. Gobert REBOUND (Off:2 Def:11),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,673.0,13.0,11.0,2.0,,,,,,,,,,,,,,
675,PT02M07.00S,2022-04-06T03:18:46.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629001,,,1610612762,105,102,2022-04-06T03:18:55Z,6640000,,,0,,D. Melton shooting personal FOUL (3 PF) (Gobert 2 FT),"[1629001, 203497]",1610612763.0,MEM,shooting,,,Melton,D. Melton,,,,,,,,,,,2530.0,3.0,0.0,Gobert,203497.0,,,,,,,,,
677,PT02M07.00S,2022-04-06T03:19:15.3Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],203497,,,1610612762,105,102,2022-04-06T03:19:37Z,6660000,,,0,,MISS R. Gobert Free Throw 1 of 2,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,Missed,,,,,,,,,,,,,,,,,,
678,PT02M07.00S,2022-04-06T03:19:15.3Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612762,105,102,2022-04-06T03:19:37Z,6670000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,677.0,,,,,,,,,,,,,,,,,
679,PT02M07.00S,2022-04-06T03:19:15.3Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],203497,,,1610612762,105,102,2022-04-06T03:19:37Z,6680000,,,0,,MISS R. Gobert Free Throw 2 of 2,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,Missed,,,,,,,,,,,,,,,,,,
680,PT02M05.00S,2022-04-06T03:19:17.3Z,4,REGULAR,rebound,defensive,[],1630217,,,1610612763,105,102,2022-04-06T03:19:37Z,6690000,,,0,,D. Bane REBOUND (Off:2 Def:5),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,679.0,7.0,5.0,2.0,,,,,,,,,,,,,,
681,PT01M54.00S,2022-04-06T03:19:49.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,105,102,2022-04-06T03:19:49Z,6700000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,PT01M49.00S,2022-04-06T03:20:10.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,6.521024967148489,40.68627450980392,1610612763,105,102,2022-04-06T03:25:56Z,6710000,47.0,9.0,1,left,MISS J. Jackson Jr. driving floating Shot - blocked,"[1628991, 203497]",1610612763.0,MEM,driving floating,,,Jackson Jr.,J. Jackson Jr.,,,,,4.74,Missed,,,,,,,,,,,,,,,,,Gobert,203497.0
683,PT01M49.00S,2022-04-06T03:20:10.6Z,4,REGULAR,block,,[],203497,,,1610612763,105,102,2022-04-06T03:20:12Z,6720000,,,0,,R. Gobert BLOCK (1 BLK),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
684,PT01M49.00S,2022-04-06T03:20:10.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612763,105,102,2022-04-06T03:20:16Z,6730000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,682.0,,,,,,,,,,,,,,,,,
685,PT01M49.00S,2022-04-06T03:20:14.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,105,102,2022-04-06T03:20:14Z,6740000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,PT01M45.00S,2022-04-06T03:20:32.4Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1628991,27.94021024967148,32.35294117647059,1610612763,105,102,2022-04-06T03:26:26Z,6750000,88.0,210.0,1,left,MISS J. Jackson Jr. 22' pullup Shot,[1628991],1610612763.0,MEM,pullup,,,Jackson Jr.,J. Jackson Jr.,,,,,22.79,Missed,,,,,,,,,,,,,,,,,,
687,PT01M43.00S,2022-04-06T03:20:34.4Z,4,REGULAR,rebound,defensive,[],201144,,,1610612762,105,102,2022-04-06T03:20:38Z,6760000,,,0,,M. Conley REBOUND (Off:0 Def:3),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,686.0,3.0,3.0,0.0,,,,,,,,,,,,,,
689,PT01M40.00S,2022-04-06T03:20:36.6Z,4,REGULAR,turnover,lost ball,[],201144,,,1610612762,105,102,2022-04-06T03:20:42Z,6780000,,,0,,M. Conley lost ball TURNOVER (5 TO),"[201144, 1630533]",1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,5.0,Williams,1630533.0,,
690,PT01M40.00S,2022-04-06T03:20:36.6Z,4,REGULAR,steal,,[],1630533,,,1610612763,105,102,2022-04-06T03:20:38Z,6790000,,,0,,Z. Williams STEAL (2 STL),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,
691,PT01M37.00S,2022-04-06T03:20:40.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630533,30.699737187910642,32.35294117647059,1610612763,105,102,2022-04-06T03:20:45Z,6800000,88.0,236.0,1,left,MISS Z. Williams 25' 3PT,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,25.2,Missed,,,,,,,,,,,,,,,,,,
692,PT01M35.00S,2022-04-06T03:20:42.3Z,4,REGULAR,rebound,defensive,[],203497,,,1610612762,105,102,2022-04-06T03:20:42Z,6810000,,,0,,R. Gobert REBOUND (Off:2 Def:12),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,691.0,14.0,12.0,2.0,,,,,,,,,,,,,,
693,PT01M32.00S,2022-04-06T03:20:48.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630217,,,1610612762,105,102,2022-04-06T03:20:55Z,6820000,,,0,,D. Bane personal FOUL (3 PF) (Mitchell 2 FT),"[1630217, 1628378]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,202053.0,3.0,0.0,Mitchell,1628378.0,,,,,,,,,
695,PT01M32.00S,2022-04-06T03:21:20.1Z,4,REGULAR,freethrow,1 of 2,[],1628378,,,1610612762,106,102,2022-04-06T03:21:20Z,6840000,,,0,,D. Mitchell Free Throw 1 of 2 (16 PTS),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,Made,,,,,,,,,,16.0,,,,,,,,
696,PT01M32.00S,2022-04-06T03:21:40.7Z,4,REGULAR,freethrow,2 of 2,[],1628378,,,1610612762,107,102,2022-04-06T03:21:40Z,6850000,,,0,,D. Mitchell Free Throw 2 of 2 (17 PTS),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,Made,,,,,,,,,,17.0,,,,,,,,
697,PT01M24.00S,2022-04-06T03:21:53.5Z,4,REGULAR,3pt,Jump Shot,[],1628991,30.962549277266753,72.30392156862744,1610612763,107,102,2022-04-06T03:22:01Z,6860000,-112.0,239.0,1,left,MISS J. Jackson Jr. 26' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,26.33,Missed,,,,,,,,,,,,,,,,,,
698,PT01M21.00S,2022-04-06T03:21:56.5Z,4,REGULAR,rebound,defensive,[],203497,,,1610612762,107,102,2022-04-06T03:22:01Z,6870000,,,0,,R. Gobert REBOUND (Off:2 Def:13),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,697.0,15.0,13.0,2.0,,,,,,,,,,,,,,
699,PT01M03.00S,2022-04-06T03:22:14.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203497,92.72339027595268,45.09803921568628,1610612762,107,102,2022-04-06T03:22:18Z,6880000,-25.0,16.0,1,right,MISS R. Gobert Layup - blocked,"[203497, 1628991]",1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,2.92,Missed,,,,,,,,,,,,,,,,,Jackson Jr.,1628991.0
700,PT01M03.00S,2022-04-06T03:22:14.1Z,4,REGULAR,block,,[],1628991,,,1610612762,107,102,2022-04-06T03:22:16Z,6890000,,,0,,J. Jackson Jr. BLOCK (2 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,
701,PT01M01.00S,2022-04-06T03:22:16.1Z,4,REGULAR,rebound,defensive,[],1628991,,,1610612763,107,102,2022-04-06T03:22:18Z,6900000,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:6),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,699.0,7.0,6.0,1.0,,,,,,,,,,,,,,
