actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
371,PT07M28.00S,2021-11-10T03:27:53.2Z,3,REGULAR,2pt,Jump Shot,[],1628378,25.04927726675427,41.42156862745098,1610612762,73,64,2021-11-10T03:27:59Z,3640000,43.0,183.0,1,left,D. Mitchell 18' step back Jump Shot (22 PTS),[1628378],1610612762.0,UTA,step back,,,Mitchell,D. Mitchell,,,,,,,,,,Made,22.0,,,,,18.8,,,,,,,,
372,PT07M15.00S,2021-11-10T03:28:06.2Z,3,REGULAR,turnover,bad pass,[],1629027,,,1610612737,73,64,2021-11-10T03:28:11Z,3650000,,,0,,T. Young bad pass TURNOVER (4 TO),"[1629027, 203497]",1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,4.0,Gobert,203497.0,,,,,
373,PT07M15.00S,2021-11-10T03:28:06.2Z,3,REGULAR,steal,,[],203497,,,1610612762,73,64,2021-11-10T03:28:07Z,3660000,,,0,,R. Gobert STEAL (2 STL),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
374,PT07M09.00S,2021-11-10T03:28:12.9Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203497,6.652431011826544,49.26470588235294,1610612762,75,64,2021-11-10T03:28:24Z,3670000,4.0,10.0,1,left,R. Gobert DUNK (7 PTS) (D. Mitchell 4 AST),"[203497, 1628378]",1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,Made,7.0,,,,,1.07,,,,D. Mitchell,1628378.0,4.0,,
376,PT07M09.00S,2021-11-10T03:28:18.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,75,64,2021-11-10T03:28:21Z,3690000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT06M52.00S,2021-11-10T03:31:30.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628989,87.59855453350855,51.71568627450981,1610612737,75,66,2021-11-10T03:31:39Z,3700000,9.0,64.0,1,right,K. Huerter 6' fadeaway Jump Shot (23 PTS),[1628989],1610612737.0,ATL,fadeaway,,,Huerter,K. Huerter,,,,,,,,,,Made,23.0,,,,,6.47,,,,,,,,
378,PT06M29.00S,2021-11-10T03:31:55.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628989,,,1610612762,75,66,2021-11-10T03:32:06Z,3710000,,,0,,K. Huerter shooting personal FOUL (2 PF) (Bogdanovic 2 FT),"[1628989, 202711]",1610612737.0,ATL,shooting,,,Huerter,K. Huerter,,,,,203591.0,2.0,0.0,Bogdanovic,202711.0,,,,,,,,,,,,,,,
380,PT06M29.00S,2021-11-10T03:32:24.6Z,3,REGULAR,freethrow,1 of 2,[],202711,,,1610612762,76,66,2021-11-10T03:32:24Z,3730000,,,0,,B. Bogdanovic Free Throw 1 of 2 (12 PTS),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,Made,12.0,,,,,,,,,,,,,
381,PT06M29.00S,2021-11-10T03:32:26.3Z,3,REGULAR,substitution,out,[],201144,,,1610612762,76,66,2021-11-10T03:32:31Z,3740000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
382,PT06M29.00S,2021-11-10T03:32:26.3Z,3,REGULAR,substitution,out,[],203497,,,1610612762,76,66,2021-11-10T03:32:31Z,3750000,,,0,,SUB out: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
383,PT06M29.00S,2021-11-10T03:32:26.3Z,3,REGULAR,substitution,in,[],202355,,,1610612762,76,66,2021-11-10T03:32:31Z,3760000,,,0,,SUB in: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
384,PT06M29.00S,2021-11-10T03:32:26.3Z,3,REGULAR,substitution,in,[],204060,,,1610612762,76,66,2021-11-10T03:32:31Z,3770000,,,0,,SUB in: J. Ingles,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,
385,PT06M29.00S,2021-11-10T03:32:47.8Z,3,REGULAR,freethrow,2 of 2,[],202711,,,1610612762,77,66,2021-11-10T03:32:47Z,3780000,,,0,,B. Bogdanovic Free Throw 2 of 2 (13 PTS),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,Made,13.0,,,,,,,,,,,,,
386,PT06M11.00S,2021-11-10T03:33:09.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203524,90.09526938239159,56.86274509803921,1610612737,77,66,2021-11-10T03:33:24Z,3790000,34.0,41.0,1,right,MISS S. Hill Layup,[203524],1610612737.0,ATL,,,,Hill,S. Hill,,,,,,,,,,Missed,,,,,,5.31,,,,,,,,
387,PT06M10.00S,2021-11-10T03:33:15.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612762,77,66,2021-11-10T03:33:15Z,3800000,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,386.0,,,,,,,,,,,,
388,PT06M10.00S,2021-11-10T03:33:17.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,77,66,2021-11-10T03:33:17Z,3810000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT05M58.00S,2021-11-10T03:33:35.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202355,11.383048620236531,49.26470588235294,1610612762,77,66,2021-11-10T03:34:31Z,3820000,4.0,55.0,1,left,MISS H. Whiteside floating Shot,[202355],1610612762.0,UTA,floating,,,Whiteside,H. Whiteside,,,,,,,,,,Missed,,,,,,5.46,,,,,,,,
390,PT05M56.00S,2021-11-10T03:33:37.6Z,3,REGULAR,rebound,defensive,[],203991,,,1610612737,77,66,2021-11-10T03:33:39Z,3830000,,,0,,C. Capela REBOUND (Off:1 Def:6),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,389.0,7.0,6.0,1.0,,,,,,,,,
391,PT05M46.00S,2021-11-10T03:33:47.1Z,3,REGULAR,3pt,Jump Shot,[],1628989,72.61826544021025,93.38235294117648,1610612737,77,69,2021-11-10T03:33:52Z,3840000,217.0,205.0,1,right,K. Huerter 29' 3PT  (26 PTS) (S. Hill 2 AST),"[1628989, 203524]",1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,Made,26.0,,,,,29.84,,,,S. Hill,203524.0,2.0,,
393,PT05M25.00S,2021-11-10T03:34:08.0Z,3,REGULAR,3pt,Jump Shot,[],202711,9.674770039421814,96.81372549019608,1610612762,80,69,2021-11-10T03:34:13Z,3860000,-234.0,38.0,1,left,B. Bogdanovic 3PT step back (16 PTS) (R. O'Neale 2 AST),"[202711, 1626220]",1610612762.0,UTA,step back,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,Made,16.0,,,,,23.72,,,,R. O'Neale,1626220.0,2.0,,
395,PT05M03.00S,2021-11-10T03:34:30.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629629,82.21090670170827,62.5,1610612737,80,71,2021-11-10T03:34:36Z,3880000,62.0,115.0,1,right,C. Reddish 13' floating Jump Shot (7 PTS) (K. Huerter 3 AST),"[1629629, 1628989]",1610612737.0,ATL,floating,,,Reddish,C. Reddish,,,,,,,,,,Made,7.0,,,,,13.06,,,,K. Huerter,1628989.0,3.0,,
397,PT04M42.00S,2021-11-10T03:34:53.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203524,,,1610612762,80,71,2021-11-10T03:35:06Z,3900000,,,0,,S. Hill shooting personal FOUL (4 PF) (Bogdanovic 2 FT),"[203524, 202711]",1610612737.0,ATL,shooting,,,Hill,S. Hill,,,,,1204.0,4.0,0.0,Bogdanovic,202711.0,,,,,,,,,,,,,,,
399,PT04M42.00S,2021-11-10T03:35:16.5Z,3,REGULAR,freethrow,1 of 2,[],202711,,,1610612762,81,71,2021-11-10T03:35:16Z,3920000,,,0,,B. Bogdanovic Free Throw 1 of 2 (17 PTS),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,Made,17.0,,,,,,,,,,,,,
400,PT04M42.00S,2021-11-10T03:35:32.3Z,3,REGULAR,freethrow,2 of 2,[],202711,,,1610612762,82,71,2021-11-10T03:35:32Z,3930000,,,0,,B. Bogdanovic Free Throw 2 of 2 (18 PTS),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,Made,18.0,,,,,,,,,,,,,
401,PT04M32.00S,2021-11-10T03:35:44.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,93.9060446780552,54.90196078431373,1610612737,82,73,2021-11-10T03:35:50Z,3940000,25.0,5.0,1,right,T. Young driving Layup (22 PTS),[1629027],1610612737.0,ATL,driving,,,Young,T. Young,,,,,,,,,,Made,22.0,,,,,2.5,,,,,,,,
402,PT04M24.00S,2021-11-10T03:35:52.7Z,3,REGULAR,3pt,Jump Shot,[],1628378,29.25427069645204,73.77450980392157,1610612762,82,73,2021-11-10T03:35:59Z,3950000,-119.0,222.0,1,left,MISS D. Mitchell 25' pullup 3PT,[1628378],1610612762.0,UTA,pullup,,,Mitchell,D. Mitchell,,,,,,,,,,Missed,,,,,,25.23,,,,,,,,
403,PT04M21.00S,2021-11-10T03:35:55.5Z,3,REGULAR,rebound,offensive,[],1628378,,,1610612762,82,73,2021-11-10T03:35:55Z,3960000,,,0,,D. Mitchell REBOUND (Off:1 Def:1),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,402.0,2.0,1.0,1.0,,,,,,,,,
404,PT04M18.00S,2021-11-10T03:36:00.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,82,73,2021-11-10T03:36:00Z,3970000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT04M18.00S,2021-11-10T03:36:05.6Z,3,REGULAR,substitution,out,[],202711,,,1610612762,82,73,2021-11-10T03:36:16Z,3980000,,,0,,SUB out: B. Bogdanovic,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
406,PT04M18.00S,2021-11-10T03:36:05.6Z,3,REGULAR,substitution,out,[],203524,,,1610612762,82,73,2021-11-10T03:36:16Z,3990000,,,0,,SUB out: S. Hill,[203524],1610612737.0,ATL,,,,Hill,S. Hill,,,,,,,,,,,,,,,,,,,,,,,,
407,PT04M18.00S,2021-11-10T03:36:05.6Z,3,REGULAR,substitution,in,[],203903,,,1610612762,82,73,2021-11-10T03:36:16Z,4000000,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,
408,PT04M18.00S,2021-11-10T03:36:05.6Z,3,REGULAR,substitution,in,[],1627789,,,1610612762,82,73,2021-11-10T03:36:16Z,4010000,,,0,,SUB in: T. Luwawu-Cabarrot,[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,,,,,,,,,,,,,,,
409,PT04M10.00S,2021-11-10T03:36:38.5Z,3,REGULAR,foul,offensive,[],202355,,,1610612762,82,73,2021-11-10T03:36:45Z,4020000,,,0,,H. Whiteside charge offensive FOUL (3 PF),"[202355, 203991]",1610612762.0,UTA,charge,,,Whiteside,H. Whiteside,,,,,200832.0,3.0,0.0,Capela,203991.0,,,,,,,,,,,,,,,
411,PT04M10.00S,2021-11-10T03:36:38.5Z,3,REGULAR,turnover,offensive foul,[],202355,,,1610612762,82,73,2021-11-10T03:36:38Z,4040000,,,0,,H. Whiteside offensive foul TURNOVER (3 TO),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,200832.0,,,,,,,,,,,,3.0,,,,,,,
412,PT04M01.00S,2021-11-10T03:37:04.0Z,3,REGULAR,foul,personal,[],204060,,,1610612737,82,73,2021-11-10T03:37:11Z,4050000,,,0,,J. Ingles personal FOUL (1 PF),"[204060, 1629629]",1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,1204.0,1.0,0.0,Reddish,1629629.0,,,,,,,,,,,,,,,
414,PT03M54.00S,2021-11-10T03:37:27.3Z,3,REGULAR,foul,personal,[],204060,,,1610612737,82,73,2021-11-10T03:37:54Z,4070000,,,0,,J. Ingles personal FOUL (2 PF),"[204060, 1629027]",1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,1204.0,2.0,0.0,Young,1629027.0,,,,,,,,,,,,,,,
416,PT03M54.00S,2021-11-10T03:37:39.1Z,3,REGULAR,substitution,out,[],203991,,,1610612737,82,73,2021-11-10T03:37:41Z,4090000,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,
417,PT03M54.00S,2021-11-10T03:37:39.1Z,3,REGULAR,substitution,in,[],203476,,,1610612737,82,73,2021-11-10T03:37:41Z,4100000,,,0,,SUB in: G. Dieng,[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,,,,,,,,,,,,,,,,,,
418,PT03M47.00S,2021-11-10T03:37:52.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628989,84.57621550591328,64.4607843137255,1610612737,82,75,2021-11-10T03:37:59Z,4110000,72.0,92.0,1,right,K. Huerter 11' fadeaway Jump Shot (28 PTS),[1628989],1610612737.0,ATL,fadeaway,,,Huerter,K. Huerter,,,,,,,,,,Made,28.0,,,,,11.74,,,,,,,,
419,PT03M30.00S,2021-11-10T03:38:08.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,7.30946123521682,44.85294117647059,1610612762,84,75,2021-11-10T03:38:14Z,4120000,26.0,16.0,1,left,D. Mitchell driving Layup (24 PTS),[1628378],1610612762.0,UTA,driving,,,Mitchell,D. Mitchell,,,,,,,,,,Made,24.0,,,,,3.04,,,,,,,,
420,PT03M17.00S,2021-11-10T03:38:22.3Z,3,REGULAR,turnover,bad pass,[],1629027,,,1610612737,84,75,2021-11-10T03:38:26Z,4130000,,,0,,T. Young bad pass TURNOVER (5 TO),"[1629027, 204060]",1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,5.0,Ingles,204060.0,,,,,
421,PT03M17.00S,2021-11-10T03:38:22.3Z,3,REGULAR,steal,,[],204060,,,1610612762,84,75,2021-11-10T03:38:23Z,4140000,,,0,,J. Ingles STEAL (1 STL),[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,
422,PT03M11.00S,2021-11-10T03:38:27.7Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1626220,4.812746386333772,54.65686274509803,1610612762,86,75,2021-11-10T03:38:54Z,4150000,-23.0,-7.0,1,left,R. O'Neale driving Layup (7 PTS),[1626220],1610612762.0,UTA,driving,,,O'Neale,R. O'Neale,,,,,,,,,,Made,7.0,,,,,2.44,,,,,,,,
423,PT02M52.00S,2021-11-10T03:38:47.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627789,91.93495400788436,45.588235294117645,1610612737,86,75,2021-11-10T03:38:52Z,4160000,-22.0,23.0,1,right,MISS T. Luwawu-Cabarrot reverse Layup,[1627789],1610612737.0,ATL,reverse,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,Missed,,,,,,3.21,,,,,,,,
424,PT02M51.00S,2021-11-10T03:38:48.3Z,3,REGULAR,rebound,defensive,[],202355,,,1610612762,86,75,2021-11-10T03:38:48Z,4170000,,,0,,H. Whiteside REBOUND (Off:1 Def:4),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,423.0,5.0,4.0,1.0,,,,,,,,,
425,PT02M47.00S,2021-11-10T03:38:57.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629027,,,1610612762,86,75,2021-11-10T03:39:02Z,4180000,,,0,,T. Young personal FOUL (1 PF) (O'Neale 2 FT),"[1629027, 1626220]",1610612737.0,ATL,,,,Young,T. Young,,,,,200832.0,1.0,0.0,O'Neale,1626220.0,,,,,,,,,,,,,,,
427,PT02M47.00S,2021-11-10T03:39:05.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,86,75,2021-11-10T03:39:05Z,4200000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT02M47.00S,2021-11-10T03:41:23.5Z,3,REGULAR,substitution,out,[],202355,,,1610612762,86,75,2021-11-10T03:41:29Z,4210000,,,0,,SUB out: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
429,PT02M47.00S,2021-11-10T03:41:23.5Z,3,REGULAR,substitution,out,[],1628378,,,1610612762,86,75,2021-11-10T03:41:29Z,4220000,,,0,,SUB out: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
430,PT02M47.00S,2021-11-10T03:41:23.5Z,3,REGULAR,substitution,out,[],203476,,,1610612762,86,75,2021-11-10T03:41:29Z,4230000,,,0,,SUB out: G. Dieng,[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,,,,,,,,,,,,,,,,,,
431,PT02M47.00S,2021-11-10T03:41:23.5Z,3,REGULAR,substitution,in,[],203497,,,1610612762,86,75,2021-11-10T03:41:29Z,4240000,,,0,,SUB in: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
432,PT02M47.00S,2021-11-10T03:41:23.5Z,3,REGULAR,substitution,in,[],201144,,,1610612762,86,75,2021-11-10T03:41:29Z,4250000,,,0,,SUB in: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
433,PT02M47.00S,2021-11-10T03:41:23.5Z,3,REGULAR,substitution,in,[],1628381,,,1610612762,86,75,2021-11-10T03:41:29Z,4260000,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,
434,PT02M47.00S,2021-11-10T03:42:05.1Z,3,REGULAR,freethrow,1 of 2,[],1626220,,,1610612762,87,75,2021-11-10T03:42:05Z,4270000,,,0,,R. O'Neale Free Throw 1 of 2 (8 PTS),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
435,PT02M47.00S,2021-11-10T03:42:20.1Z,3,REGULAR,freethrow,2 of 2,[],1626220,,,1610612762,88,75,2021-11-10T03:42:20Z,4280000,,,0,,R. O'Neale Free Throw 2 of 2 (9 PTS),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,Made,9.0,,,,,,,,,,,,,
436,PT02M36.00S,2021-11-10T03:42:32.1Z,3,REGULAR,2pt,Jump Shot,[],1629027,80.76544021024968,26.715686274509803,1610612737,88,77,2021-11-10T03:42:37Z,4290000,-116.0,128.0,1,right,T. Young 17' pullup Jump Shot (24 PTS),[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,,,,,,Made,24.0,,,,,17.32,,,,,,,,
437,PT02M20.00S,2021-11-10T03:42:54.1Z,3,REGULAR,turnover,out-of-bounds,[],204060,,,1610612762,88,77,2021-11-10T03:43:08Z,4300000,,,0,,J. Ingles lost ball out-of-bounds TURNOVER (2 TO),[204060],1610612762.0,UTA,lost ball,,,Ingles,J. Ingles,,,,,1204.0,,,,,,,,,,,,2.0,,,,,,,
438,PT02M20.00S,2021-11-10T03:42:56.9Z,3,REGULAR,substitution,out,[],1626220,,,1610612737,88,77,2021-11-10T03:42:58Z,4310000,,,0,,SUB out: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,
439,PT02M20.00S,2021-11-10T03:42:56.9Z,3,REGULAR,substitution,in,[],1629672,,,1610612737,88,77,2021-11-10T03:42:58Z,4320000,,,0,,SUB in: E. Paschall,[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,,,,,,,,,,,,,
440,PT02M11.00S,2021-11-10T03:43:12.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629027,69.46452036793693,28.676470588235293,1610612737,88,77,2021-11-10T03:48:26Z,4330000,-107.0,235.0,1,right,MISS T. Young 25' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,,,,,,Missed,,,,,,25.76,,,,,,,,
441,PT02M08.00S,2021-11-10T03:43:15.2Z,3,REGULAR,rebound,defensive,[],203497,,,1610612762,88,77,2021-11-10T03:43:17Z,4340000,,,0,,R. Gobert REBOUND (Off:2 Def:8),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,440.0,10.0,8.0,2.0,,,,,,,,,
442,PT01M58.00S,2021-11-10T03:43:24.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203497,10.5946123521682,50.245098039215684,1610612762,88,77,2021-11-10T03:43:30Z,4350000,-1.0,47.0,1,left,MISS R. Gobert Layup,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,Missed,,,,,,4.71,,,,,,,,
443,PT01M58.00S,2021-11-10T03:43:24.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612737,88,77,2021-11-10T03:43:30Z,4360000,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,442.0,,,,,,,,,,,,
444,PT01M58.00S,2021-11-10T03:43:30.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,88,77,2021-11-10T03:43:30Z,4370000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT01M48.00S,2021-11-10T03:43:46.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629629,91.40932982917214,53.431372549019606,1610612737,88,77,2021-11-10T03:43:51Z,4380000,17.0,28.0,1,right,MISS C. Reddish driving Layup,[1629629],1610612737.0,ATL,driving,,,Reddish,C. Reddish,,,,,,,,,,Missed,,,,,,3.31,,,,,,,,
446,PT01M46.00S,2021-11-10T03:43:48.0Z,3,REGULAR,rebound,defensive,[],204060,,,1610612762,88,77,2021-11-10T03:43:51Z,4390000,,,0,,J. Ingles REBOUND (Off:1 Def:1),[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,445.0,2.0,1.0,1.0,,,,,,,,,
447,PT01M39.00S,2021-11-10T03:43:54.5Z,3,REGULAR,3pt,Jump Shot,[],201144,12.565703022339028,95.83333333333334,1610612762,91,77,2021-11-10T03:43:59Z,4400000,-229.0,66.0,1,left,M. Conley 3PT  (10 PTS) (E. Paschall 2 AST),"[201144, 1629672]",1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,Made,10.0,,,,,23.84,,,,E. Paschall,1629672.0,2.0,,
449,PT01M24.00S,2021-11-10T03:44:09.7Z,3,REGULAR,2pt,Jump Shot,[],1628381,84.44480946123521,22.30392156862745,1610612737,91,77,2021-11-10T03:44:15Z,4420000,-138.0,94.0,1,right,MISS J. Collins 16' Jump Shot,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,Missed,,,,,,16.72,,,,,,,,
450,PT01M20.00S,2021-11-10T03:44:13.7Z,3,REGULAR,rebound,defensive,[],204060,,,1610612762,91,77,2021-11-10T03:44:15Z,4430000,,,0,,J. Ingles REBOUND (Off:1 Def:2),[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,449.0,3.0,2.0,1.0,,,,,,,,,
451,PT01M13.00S,2021-11-10T03:44:20.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],204060,6.389618922470433,44.36274509803921,1610612762,93,77,2021-11-10T03:51:17Z,4440000,28.0,8.0,1,left,J. Ingles driving Layup (2 PTS),[204060],1610612762.0,UTA,driving,,,Ingles,J. Ingles,,,,,,,,,,Made,2.0,,,,,2.92,,,,,,,,
452,PT00M50.70S,2021-11-10T03:44:43.5Z,3,REGULAR,3pt,Jump Shot,[],1627789,79.71419185282524,6.61764705882353,1610612737,93,77,2021-11-10T03:44:50Z,4450000,-217.0,138.0,1,right,MISS T. Luwawu-Cabarrot 25' 3PT,[1627789],1610612737.0,ATL,,,,Luwawu-Cabarrot,T. Luwawu-Cabarrot,,,,,,,,,,Missed,,,,,,25.72,,,,,,,,
453,PT00M46.60S,2021-11-10T03:44:47.6Z,3,REGULAR,rebound,defensive,[],203903,,,1610612762,93,77,2021-11-10T03:44:50Z,4460000,,,0,,J. Clarkson REBOUND (Off:0 Def:2),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,452.0,2.0,2.0,0.0,,,,,,,,,
454,PT00M42.30S,2021-11-10T03:44:51.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],204060,28.991458607095925,25.0,1610612762,93,77,2021-11-10T03:45:01Z,4470000,125.0,220.0,1,left,MISS J. Ingles 25' 3PT,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,Missed,,,,,,25.3,,,,,,,,
455,PT00M38.40S,2021-11-10T03:44:55.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612762,93,77,2021-11-10T03:45:01Z,4480000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,454.0,,,,,,,,,,,,
456,PT00M38.40S,2021-11-10T03:44:58.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,93,77,2021-11-10T03:44:58Z,4490000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT00M33.10S,2021-11-10T03:45:18.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],201144,32.670827858081466,26.715686274509803,1610612762,93,77,2021-11-10T03:45:23Z,4500000,116.0,255.0,1,left,MISS M. Conley 27' pullup 3PT,[201144],1610612762.0,UTA,pullup,,,Conley,M. Conley,,,,,,,,,,Missed,,,,,,27.99,,,,,,,,
458,PT00M30.90S,2021-11-10T03:45:20.3Z,3,REGULAR,rebound,offensive,[],204060,,,1610612762,93,77,2021-11-10T03:45:23Z,4510000,,,0,,J. Ingles REBOUND (Off:2 Def:2),[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,457.0,4.0,2.0,2.0,,,,,,,,,
