actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
365,PT08M13.00S,2022-03-13T03:26:02.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612758,83,76,2022-03-13T03:26:02Z,3630000,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,364.0,,,,,,,,,,,,,,,,,
366,PT08M02.00S,2022-03-13T03:26:19.5Z,3,REGULAR,turnover,bad pass,[],1628368,,,1610612758,83,76,2022-03-13T03:26:23Z,3640000,,,0,,D. Fox bad pass TURNOVER (2 TO),"[1628368, 1628378]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,2.0,Mitchell,1628378.0,,,,,,,,,,,
367,PT08M02.00S,2022-03-13T03:26:19.5Z,3,REGULAR,steal,,[],1628378,,,1610612762,83,76,2022-03-13T03:26:20Z,3650000,,,0,,D. Mitchell STEAL (2 STL),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
368,PT08M00.00S,2022-03-13T03:26:23.4Z,3,REGULAR,foul,personal,['2freethrow'],1628368,,,1610612762,83,76,2022-03-13T03:26:31Z,3660000,,,0,,D. Fox shooting personal FOUL (2 PF) (House Jr. 2 FT),"[1628368, 1627863]",1610612758.0,SAC,shooting,,,Fox,D. Fox,,,,,,,,,,,,,,,1148.0,2.0,0.0,House Jr.,1627863.0,,,,,
370,PT08M00.00S,2022-03-13T03:26:51.1Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1627863,,,1610612762,84,76,2022-03-13T03:27:06Z,3680000,,,0,,D. House Jr. Free Throw 1 of 2 (7 PTS),[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,Made,,,,,,,,7.0,,,,,,,,,,
371,PT08M00.00S,2022-03-13T03:26:51.1Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1627863,,,1610612762,84,76,2022-03-13T03:27:06Z,3690000,,,0,,MISS D. House Jr. Free Throw 2 of 2,[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,
372,PT07M58.00S,2022-03-13T03:26:53.1Z,3,REGULAR,rebound,defensive,[],1626158,,,1610612758,84,76,2022-03-13T03:27:06Z,3700000,,,0,,R. Holmes REBOUND (Off:0 Def:4),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,371.0,4.0,4.0,0.0,,,,,,,,,,,,,,
373,PT07M48.00S,2022-03-13T03:27:15.7Z,3,REGULAR,3pt,Jump Shot,[],1628978,76.95466491458606,92.8921568627451,1610612758,84,76,2022-03-13T03:27:21Z,3710000,214.0,164.0,1,right,MISS D. DiVincenzo 27' 3PT,[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,27.01,Missed,,,,,,,,,,,,,,,,,,
374,PT07M45.00S,2022-03-13T03:27:18.7Z,3,REGULAR,rebound,defensive,[],1627863,,,1610612762,84,76,2022-03-13T03:27:21Z,3720000,,,0,,D. House Jr. REBOUND (Off:1 Def:1),[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,373.0,2.0,1.0,1.0,,,,,,,,,,,,,,
375,PT07M39.00S,2022-03-13T03:27:23.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],202711,4.28712220762155,95.58823529411765,1610612762,84,76,2022-03-13T03:34:08Z,3730000,-228.0,-12.0,1,left,MISS B. Bogdanovic 3PT,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,22.82,Missed,,,,,,,,,,,,,,,,,,
376,PT07M37.00S,2022-03-13T03:27:25.7Z,3,REGULAR,rebound,defensive,[],1628978,,,1610612758,84,76,2022-03-13T03:27:29Z,3740000,,,0,,D. DiVincenzo REBOUND (Off:1 Def:1),[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,375.0,2.0,1.0,1.0,,,,,,,,,,,,,,
377,PT07M30.00S,2022-03-13T03:27:33.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203084,87.46714848883047,44.11764705882353,1610612758,84,78,2022-03-13T03:27:48Z,3750000,-29.0,65.0,1,right,H. Barnes 7' fadeaway Jump Shot (12 PTS),[203084],1610612758.0,SAC,fadeaway,,,Barnes,H. Barnes,,,,,7.16,Made,,,,,,,,12.0,,,,,,,,,,
378,PT07M13.00S,2022-03-13T03:27:51.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202711,7.178055190538765,56.372549019607845,1610612762,84,78,2022-03-13T03:27:56Z,3760000,-32.0,15.0,1,left,MISS B. Bogdanovic Layup - blocked,"[202711, 1628368]",1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,3.53,Missed,,,,,,,,,,,,,,,,,Fox,1628368.0
379,PT07M13.00S,2022-03-13T03:27:51.3Z,3,REGULAR,block,,[],1628368,,,1610612762,84,78,2022-03-13T03:27:53Z,3770000,,,0,,D. Fox BLOCK (1 BLK),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,
380,PT07M13.00S,2022-03-13T03:27:51.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612762,84,78,2022-03-13T03:27:56Z,3780000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,378.0,,,,,,,,,,,,,,,,,
381,PT07M13.00S,2022-03-13T03:27:56.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,84,78,2022-03-13T03:27:56Z,3790000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT07M13.00S,2022-03-13T03:28:00.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,84,78,2022-03-13T03:28:00Z,3800000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT07M11.00S,2022-03-13T03:31:02.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],202711,5.863994743758213,4.6568627450980395,1610612762,84,78,2022-03-13T03:31:08Z,3810000,227.0,3.0,1,left,MISS B. Bogdanovic 3PT,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,22.67,Missed,,,,,,,,,,,,,,,,,,
384,PT07M08.00S,2022-03-13T03:31:05.8Z,3,REGULAR,rebound,defensive,[],1628368,,,1610612758,84,78,2022-03-13T03:41:09Z,3820000,,,0,,D. Fox REBOUND (Off:0 Def:2),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,383.0,2.0,2.0,0.0,,,,,,,,,,,,,,
385,PT07M03.00S,2022-03-13T03:31:10.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203084,92.19776609724047,56.61764705882353,1610612758,84,80,2022-03-13T03:31:18Z,3830000,33.0,21.0,1,right,H. Barnes running Layup (14 PTS) (D. Fox 8 AST),"[203084, 1628368]",1610612758.0,SAC,running,,,Barnes,H. Barnes,,,,,3.91,Made,,,,,,,,14.0,,,,,,D. Fox,1628368.0,8.0,,
387,PT06M47.00S,2022-03-13T03:31:26.4Z,3,REGULAR,3pt,Jump Shot,[],1628378,28.991458607095925,12.990196078431374,1610612762,87,80,2022-03-13T03:31:32Z,3850000,185.0,220.0,1,left,D. Mitchell 28' 3PT pullup (20 PTS),[1628378],1610612762.0,UTA,pullup,,,Mitchell,D. Mitchell,,,,,28.74,Made,,,,,,,,20.0,,,,,,,,,,
388,PT06M25.00S,2022-03-13T03:31:48.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203084,87.33574244415243,48.77450980392157,1610612758,87,80,2022-03-13T03:41:19Z,3860000,-6.0,67.0,1,right,MISS H. Barnes 6' driving floating Shot,[203084],1610612758.0,SAC,driving floating,,,Barnes,H. Barnes,,,,,6.68,Missed,,,,,,,,,,,,,,,,,,
389,PT06M22.00S,2022-03-13T03:31:51.6Z,3,REGULAR,rebound,offensive,[],1626158,,,1610612758,87,80,2022-03-13T03:31:53Z,3870000,,,0,,R. Holmes REBOUND (Off:1 Def:4),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,388.0,5.0,4.0,1.0,,,,,,,,,,,,,,
390,PT06M18.00S,2022-03-13T03:31:54.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203084,67.36202365308804,61.274509803921575,1610612758,87,80,2022-03-13T03:32:00Z,3880000,56.0,254.0,1,right,MISS H. Barnes 26' 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,26.05,Missed,,,,,,,,,,,,,,,,,,
391,PT06M17.00S,2022-03-13T03:31:55.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612762,87,80,2022-03-13T03:32:00Z,3890000,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,390.0,,,,,,,,,,,,,,,,,
392,PT06M17.00S,2022-03-13T03:31:58.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,87,80,2022-03-13T03:31:58Z,3900000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT06M17.00S,2022-03-13T03:32:01.5Z,3,REGULAR,substitution,out,[],1627863,,,1610612762,87,80,2022-03-13T03:32:06Z,3910000,,,0,,SUB out: D. House Jr.,[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,
394,PT06M17.00S,2022-03-13T03:32:01.5Z,3,REGULAR,substitution,in,[],203903,,,1610612762,87,80,2022-03-13T03:32:06Z,3920000,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,
395,PT05M59.00S,2022-03-13T03:32:32.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,15.719448094612352,49.01960784313725,1610612762,89,80,2022-03-13T03:32:38Z,3930000,5.0,95.0,1,left,D. Mitchell 9' driving floating Jump Shot (22 PTS),[1628378],1610612762.0,UTA,driving floating,,,Mitchell,D. Mitchell,,,,,9.54,Made,,,,,,,,22.0,,,,,,,,,,
396,PT05M43.00S,2022-03-13T03:32:47.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626168,92.72339027595268,45.09803921568628,1610612758,89,80,2022-03-13T03:32:53Z,3940000,-25.0,16.0,1,right,MISS T. Lyles Layup,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,2.92,Missed,,,,,,,,,,,,,,,,,,
397,PT05M41.00S,2022-03-13T03:32:49.6Z,3,REGULAR,rebound,offensive,[],1626158,,,1610612758,89,80,2022-03-13T03:32:49Z,3950000,,,0,,R. Holmes REBOUND (Off:2 Def:4),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,396.0,6.0,4.0,2.0,,,,,,,,,,,,,,
398,PT05M30.00S,2022-03-13T03:33:00.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628368,75.50919842312747,12.5,1610612758,89,80,2022-03-13T03:33:05Z,3960000,-188.0,178.0,1,right,MISS D. Fox 25' 3PT,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,25.83,Missed,,,,,,,,,,,,,,,,,,
399,PT05M27.00S,2022-03-13T03:33:03.8Z,3,REGULAR,rebound,defensive,[],202355,,,1610612762,89,80,2022-03-13T03:33:05Z,3970000,,,0,,H. Whiteside REBOUND (Off:2 Def:9),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,398.0,11.0,9.0,2.0,,,,,,,,,,,,,,
400,PT05M18.00S,2022-03-13T03:33:14.3Z,3,REGULAR,foul,personal,['2freethrow'],1628978,,,1610612762,89,80,2022-03-13T03:33:19Z,3980000,,,0,,D. DiVincenzo shooting personal FOUL (2 PF) (Clarkson 2 FT),"[1628978, 203903]",1610612758.0,SAC,shooting,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,1148.0,2.0,0.0,Clarkson,203903.0,,,,,
402,PT05M18.00S,2022-03-13T03:33:35.0Z,3,REGULAR,freethrow,1 of 2,[],203903,,,1610612762,90,80,2022-03-13T03:33:35Z,4000000,,,0,,J. Clarkson Free Throw 1 of 2 (25 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,Made,,,,,,,,25.0,,,,,,,,,,
403,PT05M18.00S,2022-03-13T03:33:35.9Z,3,REGULAR,substitution,out,[],1626168,,,1610612762,90,80,2022-03-13T03:33:39Z,4010000,,,0,,SUB out: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,
404,PT05M18.00S,2022-03-13T03:33:35.9Z,3,REGULAR,substitution,in,[],1629002,,,1610612762,90,80,2022-03-13T03:33:39Z,4020000,,,0,,SUB in: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,
405,PT05M18.00S,2022-03-13T03:33:42.1Z,3,REGULAR,substitution,out,[],202355,,,1610612762,90,80,2022-03-13T03:33:44Z,4030000,,,0,,SUB out: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
406,PT05M18.00S,2022-03-13T03:33:42.1Z,3,REGULAR,substitution,in,[],1629672,,,1610612762,90,80,2022-03-13T03:33:44Z,4040000,,,0,,SUB in: E. Paschall,[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,,,,,,,,,,,,,
407,PT05M18.00S,2022-03-13T03:33:55.9Z,3,REGULAR,freethrow,2 of 2,[],203903,,,1610612762,91,80,2022-03-13T03:33:55Z,4050000,,,0,,J. Clarkson Free Throw 2 of 2 (26 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,Made,,,,,,,,26.0,,,,,,,,,,
408,PT05M05.00S,2022-03-13T03:34:10.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629002,92.46057818659659,48.529411764705884,1610612758,91,82,2022-03-13T03:34:14Z,4060000,-7.0,18.0,1,right,C. Metu DUNK (4 PTS) (D. Fox 9 AST),"[1629002, 1628368]",1610612758.0,SAC,,,,Metu,C. Metu,,,,,1.98,Made,,,,,,,,4.0,,,,,,D. Fox,1628368.0,9.0,,
410,PT04M50.00S,2022-03-13T03:34:25.5Z,3,REGULAR,3pt,Jump Shot,[],1626220,3.630091984231275,95.83333333333334,1610612762,91,82,2022-03-13T03:34:31Z,4080000,-229.0,-18.0,1,left,MISS R. O'Neale 3PT,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,22.99,Missed,,,,,,,,,,,,,,,,,,
411,PT04M47.00S,2022-03-13T03:34:28.5Z,3,REGULAR,rebound,defensive,[],1628978,,,1610612758,91,82,2022-03-13T03:34:31Z,4090000,,,0,,D. DiVincenzo REBOUND (Off:1 Def:2),[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,410.0,3.0,2.0,1.0,,,,,,,,,,,,,,
412,PT04M36.00S,2022-03-13T03:34:39.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203084,91.80354796320631,51.71568627450981,1610612758,91,84,2022-03-13T03:34:47Z,4100000,9.0,25.0,1,right,H. Barnes driving Layup (16 PTS) (D. DiVincenzo 3 AST),"[203084, 1628978]",1610612758.0,SAC,driving,,,Barnes,H. Barnes,,,,,2.6,Made,,,,,,,,16.0,,,,,,D. DiVincenzo,1628978.0,3.0,,
414,PT04M22.00S,2022-03-13T03:34:53.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,10.200394218134035,39.46078431372549,1610612762,93,84,2022-03-13T03:34:59Z,4120000,53.0,43.0,1,left,J. Clarkson 6' driving floating bank Jump Shot (28 PTS),[203903],1610612762.0,UTA,driving floating bank,,,Clarkson,J. Clarkson,,,,,6.83,Made,,,,,,,,28.0,,,,,,,,,,
415,PT04M05.00S,2022-03-13T03:35:10.2Z,3,REGULAR,2pt,Jump Shot,[],1626158,84.57621550591328,66.17647058823529,1610612758,93,84,2022-03-13T03:35:15Z,4130000,81.0,92.0,1,right,MISS R. Holmes 12' floating Shot,[1626158],1610612758.0,SAC,floating,,,Holmes,R. Holmes,,,,,12.29,Missed,,,,,,,,,,,,,,,,,,
416,PT04M02.00S,2022-03-13T03:35:13.2Z,3,REGULAR,rebound,defensive,[],1629672,,,1610612762,93,84,2022-03-13T03:35:15Z,4140000,,,0,,E. Paschall REBOUND (Off:0 Def:1),[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,415.0,1.0,1.0,0.0,,,,,,,,,,,,,,
417,PT03M52.00S,2022-03-13T03:35:23.0Z,3,REGULAR,turnover,lost ball,[],1628378,,,1610612762,93,84,2022-03-13T03:35:28Z,4150000,,,0,,D. Mitchell lost ball TURNOVER (1 TO),"[1628378, 1628368]",1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,1.0,Fox,1628368.0,,,,,,,,,,,
418,PT03M52.00S,2022-03-13T03:35:23.0Z,3,REGULAR,steal,,[],1628368,,,1610612758,93,84,2022-03-13T03:35:25Z,4160000,,,0,,D. Fox STEAL (2 STL),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,
419,PT03M48.00S,2022-03-13T03:35:28.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628978,92.59198423127464,54.41176470588235,1610612758,93,84,2022-03-13T03:35:36Z,4170000,22.0,17.0,1,right,MISS D. DiVincenzo running Layup,[1628978],1610612758.0,SAC,running,,,DiVincenzo,D. DiVincenzo,,,,,2.79,Missed,,,,,,,,,,,,,,,,,,
420,PT03M46.00S,2022-03-13T03:35:30.0Z,3,REGULAR,rebound,defensive,[],202711,,,1610612762,93,84,2022-03-13T03:35:36Z,4180000,,,0,,B. Bogdanovic REBOUND (Off:1 Def:2),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,419.0,3.0,2.0,1.0,,,,,,,,,,,,,,
421,PT03M46.00S,2022-03-13T03:35:31.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628368,,,1610612762,93,84,2022-03-13T03:35:36Z,4190000,,,0,,D. Fox take personal FOUL (3 PF) (Bogdanovic 2 FT),"[1628368, 202711]",1610612758.0,SAC,take,,,Fox,D. Fox,,,,,,,,,,,,,,,1148.0,3.0,0.0,Bogdanovic,202711.0,,,,,
423,PT03M46.00S,2022-03-13T03:36:03.1Z,3,REGULAR,freethrow,1 of 2,[],202711,,,1610612762,94,84,2022-03-13T03:36:03Z,4210000,,,0,,B. Bogdanovic Free Throw 1 of 2 (19 PTS),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,Made,,,,,,,,19.0,,,,,,,,,,
424,PT03M46.00S,2022-03-13T03:36:19.1Z,3,REGULAR,freethrow,2 of 2,[],202711,,,1610612762,95,84,2022-03-13T03:36:19Z,4220000,,,0,,B. Bogdanovic Free Throw 2 of 2 (20 PTS),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,Made,,,,,,,,20.0,,,,,,,,,,
425,PT03M31.00S,2022-03-13T03:36:36.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,87.25361366622865,51.71951593137255,1610612758,95,86,2022-03-13T03:49:16Z,4230000,9.0,67.0,1,right,D. Fox 6' driving floating Jump Shot (31 PTS),[1628368],1610612758.0,SAC,driving floating,,,Fox,D. Fox,,,,,6.78,Made,,,,,,,,31.0,,,,,,,,,,
426,PT03M11.00S,2022-03-13T03:36:55.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,13.354139290407357,45.588235294117645,1610612762,97,86,2022-03-13T03:37:02Z,4240000,22.0,73.0,1,left,J. Clarkson 7' floating Jump Shot (30 PTS),[203903],1610612762.0,UTA,floating,,,Clarkson,J. Clarkson,,,,,7.63,Made,,,,,,,,30.0,,,,,,,,,,
427,PT02M54.00S,2022-03-13T03:37:13.7Z,3,REGULAR,3pt,Jump Shot,[],1628978,69.07030223390277,26.96078431372549,1610612758,97,86,2022-03-13T03:37:19Z,4250000,-115.0,238.0,1,right,MISS D. DiVincenzo 26' pullup 3PT,[1628978],1610612758.0,SAC,pullup,,,DiVincenzo,D. DiVincenzo,,,,,26.46,Missed,,,,,,,,,,,,,,,,,,
428,PT02M50.00S,2022-03-13T03:37:17.7Z,3,REGULAR,rebound,defensive,[],1628378,,,1610612762,97,86,2022-03-13T03:37:19Z,4260000,,,0,,D. Mitchell REBOUND (Off:1 Def:4),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,427.0,5.0,4.0,1.0,,,,,,,,,,,,,,
429,PT02M47.00S,2022-03-13T03:37:21.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628978,,,1610612762,97,86,2022-03-13T03:37:28Z,4270000,,,0,,D. DiVincenzo shooting personal FOUL (3 PF) (Mitchell 2 FT),"[1628978, 1628378]",1610612758.0,SAC,shooting,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,1628159.0,3.0,0.0,Mitchell,1628378.0,,,,,
431,PT02M47.00S,2022-03-13T03:37:35.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,97,86,2022-03-13T03:37:35Z,4290000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT02M47.00S,2022-03-13T03:39:45.9Z,3,REGULAR,substitution,out,[],1626220,,,1610612762,97,86,2022-03-13T03:40:08Z,4300000,,,0,,SUB out: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,
433,PT02M47.00S,2022-03-13T03:39:45.9Z,3,REGULAR,substitution,out,[],202711,,,1610612762,97,86,2022-03-13T03:40:08Z,4310000,,,0,,SUB out: B. Bogdanovic,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
435,PT02M47.00S,2022-03-13T03:39:45.9Z,3,REGULAR,substitution,out,[],1628978,,,1610612762,97,86,2022-03-13T03:40:08Z,4330000,,,0,,SUB out: D. DiVincenzo,[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,
436,PT02M47.00S,2022-03-13T03:39:45.9Z,3,REGULAR,substitution,in,[],200752,,,1610612762,97,86,2022-03-13T03:40:08Z,4340000,,,0,,SUB in: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,
437,PT02M47.00S,2022-03-13T03:39:45.9Z,3,REGULAR,substitution,in,[],1627863,,,1610612762,97,86,2022-03-13T03:40:08Z,4350000,,,0,,SUB in: D. House Jr.,[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,
439,PT02M47.00S,2022-03-13T03:39:45.9Z,3,REGULAR,substitution,in,[],1630558,,,1610612762,97,86,2022-03-13T03:40:08Z,4370000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
440,PT02M47.00S,2022-03-13T03:40:32.3Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1628378,,,1610612762,97,86,2022-03-13T03:50:38Z,4380000,,,0,,MISS D. Mitchell Free Throw 1 of 2,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,Missed,,,,,,,,,,,,,,,,,,
441,PT02M47.00S,2022-03-13T03:40:32.3Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612762,97,86,2022-03-13T03:50:38Z,4390000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,440.0,,,,,,,,,,,,,,,,,
442,PT02M47.00S,2022-03-13T03:40:32.3Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1628378,,,1610612762,98,86,2022-03-13T03:50:38Z,4400000,,,0,,D. Mitchell Free Throw 2 of 2 (23 PTS),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,Made,,,,,,,,23.0,,,,,,,,,,
443,PT02M23.00S,2022-03-13T03:41:18.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626158,89.96386333771353,45.83333333333333,1610612758,98,86,2022-03-13T03:41:23Z,4410000,-21.0,42.0,1,right,MISS R. Holmes Jump Shot,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,4.67,Missed,,,,,,,,,,,,,,,,,,
444,PT02M21.00S,2022-03-13T03:41:19.8Z,3,REGULAR,rebound,defensive,[],1627863,,,1610612762,98,86,2022-03-13T03:41:19Z,4420000,,,0,,D. House Jr. REBOUND (Off:1 Def:2),[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,443.0,3.0,2.0,1.0,,,,,,,,,,,,,,
445,PT02M15.00S,2022-03-13T03:41:27.7Z,3,REGULAR,foul,offensive,[],203903,,,1610612762,98,86,2022-03-13T03:41:36Z,4430000,,,0,,J. Clarkson offensive FOUL (3 PF),"[203903, 1628368]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,1148.0,3.0,0.0,Fox,1628368.0,,,,,
447,PT02M15.00S,2022-03-13T03:41:27.7Z,3,REGULAR,turnover,offensive foul,[],203903,,,1610612762,98,86,2022-03-13T03:41:27Z,4450000,,,0,,J. Clarkson offensive foul TURNOVER (2 TO),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,2.0,,,,1148.0,,,,,,,,,
448,PT02M15.00S,2022-03-13T03:41:34.1Z,3,REGULAR,substitution,out,[],1628378,,,1610612758,98,86,2022-03-13T03:41:39Z,4460000,,,0,,SUB out: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
449,PT02M15.00S,2022-03-13T03:41:34.1Z,3,REGULAR,substitution,out,[],1629672,,,1610612758,98,86,2022-03-13T03:41:39Z,4470000,,,0,,SUB out: E. Paschall,[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,,,,,,,,,,,,,
450,PT02M15.00S,2022-03-13T03:41:34.1Z,3,REGULAR,substitution,in,[],1630215,,,1610612758,98,86,2022-03-13T03:41:39Z,4480000,,,0,,SUB in: J. Butler,[1630215],1610612762.0,UTA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,
