actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
271,PT05M31.00S,2021-12-24T02:55:31.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202711,91.14651773981603,57.84313725490197,1610612762,47,47,2021-12-24T02:55:37Z,2700000,39.0,31.0,1,right,MISS B. Bogdanovic driving Layup,[202711],1610612762.0,UTA,driving,,,Bogdanovic,B. Bogdanovic,,,,,4.98,Missed,,,,,,,,,,,,,,,,,,,
272,PT05M28.00S,2021-12-24T02:55:34.9Z,2,REGULAR,rebound,defensive,[],1626156,,,1610612750,47,47,2021-12-24T02:55:37Z,2710000,,,0,,D. Russell REBOUND (Off:0 Def:5),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,271.0,5.0,5.0,0.0,,,,,,,,,,,,,
273,PT05M24.00S,2021-12-24T02:55:38.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627736,13.222733245729303,95.34313725490196,1610612750,47,50,2021-12-24T02:55:46Z,2720000,-227.0,72.0,1,left,M. Beasley 3PT  (16 PTS) (D. Russell 7 AST),"[1627736, 1626156]",1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,23.78,Made,,,,,,,,,,16.0,D. Russell,1626156.0,7.0,,,,,,
275,PT05M11.00S,2021-12-24T02:55:52.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,91.80354796320631,54.90196078431373,1610612762,49,50,2021-12-24T02:56:13Z,2740000,25.0,25.0,1,right,D. Mitchell driving Layup (13 PTS) (J. Clarkson 3 AST),"[1628378, 203903]",1610612762.0,UTA,driving,,,Mitchell,D. Mitchell,,,,,3.46,Made,,,,,,,,,,13.0,J. Clarkson,203903.0,3.0,,,,,,
277,PT04M59.00S,2021-12-24T02:56:02.7Z,2,REGULAR,3pt,Jump Shot,[],1626156,27.151773981603156,78.18627450980392,1610612750,49,50,2021-12-24T02:56:08Z,2760000,-141.0,203.0,1,left,MISS D. Russell 24' pullup 3PT,[1626156],1610612750.0,MIN,pullup,,,Russell,D. Russell,,,,,24.69,Missed,,,,,,,,,,,,,,,,,,,
278,PT04M57.00S,2021-12-24T02:56:04.7Z,2,REGULAR,rebound,defensive,[],203903,,,1610612762,49,50,2021-12-24T02:56:08Z,2770000,,,0,,J. Clarkson REBOUND (Off:0 Def:2),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,277.0,2.0,2.0,0.0,,,,,,,,,,,,,
279,PT04M48.00S,2021-12-24T02:56:14.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],202355,91.5407358738502,50.245098039215684,1610612762,51,50,2021-12-24T02:56:20Z,2780000,1.0,27.0,1,right,H. Whiteside alley-oop DUNK (8 PTS) (J. Clarkson 4 AST),"[202355, 203903]",1610612762.0,UTA,alley-oop,,,Whiteside,H. Whiteside,,,,,2.7,Made,,,,,,,,,,8.0,J. Clarkson,203903.0,4.0,,,,,,
281,PT04M32.00S,2021-12-24T02:56:29.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629675,7.5722733245729295,49.50980392156863,1610612750,51,52,2021-12-24T02:56:37Z,2800000,2.0,19.0,1,left,N. Reid cutting DUNK (4 PTS) (D. Russell 8 AST),"[1629675, 1626156]",1610612750.0,MIN,cutting,,,Reid,N. Reid,,,,,1.89,Made,,,,,,,,,,4.0,D. Russell,1626156.0,8.0,,,,,,
283,PT04M23.00S,2021-12-24T02:56:57.2Z,2,REGULAR,3pt,Jump Shot,[],1628378,69.46452036793693,16.42156862745098,1610612762,54,52,2021-12-24T02:57:04Z,2820000,-168.0,235.0,1,right,D. Mitchell 28' 3PT pullup (16 PTS) (J. Clarkson 5 AST),"[1628378, 203903]",1610612762.0,UTA,pullup,,,Mitchell,D. Mitchell,,,,,28.84,Made,,,,,,,,,,16.0,J. Clarkson,203903.0,5.0,,,,,,
285,PT04M10.00S,2021-12-24T02:57:09.5Z,2,REGULAR,2pt,Jump Shot,[],1626156,22.946780551905388,55.63725490196079,1610612750,54,52,2021-12-24T02:57:14Z,2840000,-28.0,163.0,1,left,MISS D. Russell 16' step back Shot,[1626156],1610612750.0,MIN,step back,,,Russell,D. Russell,,,,,16.56,Missed,,,,,,,,,,,,,,,,,,,
286,PT04M08.00S,2021-12-24T02:57:11.5Z,2,REGULAR,rebound,defensive,[],202355,,,1610612762,54,52,2021-12-24T02:57:14Z,2850000,,,0,,H. Whiteside REBOUND (Off:1 Def:2),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,285.0,3.0,2.0,1.0,,,,,,,,,,,,,
287,PT04M04.00S,2021-12-24T02:57:16.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],202711,78.66294349540078,6.372549019607843,1610612762,54,52,2021-12-24T02:57:23Z,2860000,-218.0,148.0,1,right,MISS B. Bogdanovic 26' 3PT,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,26.36,Missed,,,,,,,,,,,,,,,,,,,
288,PT04M00.00S,2021-12-24T02:57:20.2Z,2,REGULAR,rebound,defensive,[],1629675,,,1610612750,54,52,2021-12-24T02:57:23Z,2870000,,,0,,N. Reid REBOUND (Off:1 Def:4),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,287.0,5.0,4.0,1.0,,,,,,,,,,,,,
289,PT03M51.00S,2021-12-24T02:57:29.0Z,2,REGULAR,3pt,Jump Shot,[],1627736,32.276609724047304,55.88235294117647,1610612750,54,52,2021-12-24T02:57:36Z,2880000,-29.0,251.0,1,left,MISS M. Beasley 25' 3PT,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,25.26,Missed,,,,,,,,,,,,,,,,,,,
290,PT03M47.00S,2021-12-24T02:57:33.0Z,2,REGULAR,rebound,defensive,[],203903,,,1610612762,54,52,2021-12-24T02:57:36Z,2890000,,,0,,J. Clarkson REBOUND (Off:0 Def:3),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,289.0,3.0,3.0,0.0,,,,,,,,,,,,,
291,PT03M25.00S,2021-12-24T02:57:55.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203903,91.27792378449409,50.73529411764706,1610612762,56,52,2021-12-24T02:58:02Z,2900000,4.0,29.0,1,right,J. Clarkson driving DUNK (2 PTS) (R. O'Neale 2 AST),"[203903, 1626220]",1610612762.0,UTA,driving,,,Clarkson,J. Clarkson,,,,,2.97,Made,,,,,,,,,,2.0,R. O'Neale,1626220.0,2.0,,,,,,
293,PT03M22.00S,2021-12-24T02:58:07.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,56,52,2021-12-24T02:58:07Z,2920000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT03M22.00S,2021-12-24T02:59:05.8Z,2,REGULAR,substitution,out,[],203903,,,1610612750,56,52,2021-12-24T03:00:46Z,2930000,,,0,,SUB out: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT03M22.00S,2021-12-24T02:59:05.8Z,2,REGULAR,substitution,out,[],202355,,,1610612750,56,52,2021-12-24T03:00:46Z,2940000,,,0,,SUB out: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT03M22.00S,2021-12-24T02:59:05.8Z,2,REGULAR,substitution,in,[],203497,,,1610612750,56,52,2021-12-24T03:00:46Z,2950000,,,0,,SUB in: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT03M22.00S,2021-12-24T02:59:05.8Z,2,REGULAR,substitution,in,[],201144,,,1610612750,56,52,2021-12-24T03:00:46Z,2960000,,,0,,SUB in: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT03M14.00S,2021-12-24T03:01:11.1Z,2,REGULAR,foul,offensive,[],1630183,,,1610612750,56,52,2021-12-24T03:01:18Z,2970000,,,0,,J. McDaniels offensive FOUL (2 PF),"[1630183, 1626220]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,1204.0,2.0,0.0,O'Neale,1626220.0,
300,PT03M14.00S,2021-12-24T03:01:11.1Z,2,REGULAR,turnover,offensive foul,[],1630183,,,1610612750,56,52,2021-12-24T03:01:11Z,2990000,,,0,,J. McDaniels offensive foul TURNOVER (4 TO),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,4.0,,,,,,,1204.0,,,,,
301,PT03M14.00S,2021-12-24T03:01:24.6Z,2,REGULAR,substitution,out,[],1627736,,,1610612762,56,52,2021-12-24T03:01:28Z,3000000,,,0,,SUB out: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT03M14.00S,2021-12-24T03:01:24.6Z,2,REGULAR,substitution,in,[],1629669,,,1610612762,56,52,2021-12-24T03:01:28Z,3010000,,,0,,SUB in: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT03M01.00S,2021-12-24T03:01:57.7Z,2,REGULAR,foul,offensive,[],203497,,,1610612762,56,52,2021-12-24T03:02:03Z,3020000,,,0,,R. Gobert offensive FOUL (1 PF),"[203497, 1629669]",1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,1204.0,1.0,0.0,Nowell,1629669.0,
305,PT03M01.00S,2021-12-24T03:01:57.7Z,2,REGULAR,turnover,offensive foul,[],203497,,,1610612762,56,52,2021-12-24T03:01:57Z,3040000,,,0,,R. Gobert offensive foul TURNOVER (2 TO),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,2.0,,,,,,,1204.0,,,,,
306,PT02M46.00S,2021-12-24T03:02:18.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626156,12.302890932982917,40.931372549019606,1610612750,56,52,2021-12-24T03:02:48Z,3050000,45.0,63.0,1,left,MISS D. Russell 7' floating Shot,[1626156],1610612750.0,MIN,floating,,,Russell,D. Russell,,,,,7.77,Missed,,,,,,,,,,,,,,,,,,,
310,PT02M44.00S,2021-12-24T03:02:20.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612750,56,52,2021-12-24T03:02:48Z,3060000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,306.0,,,,,,,,,,,,,,,,
307,PT02M44.00S,2021-12-24T03:02:47.4Z,2,REGULAR,jumpball,recovered,[],1627774,,,1610612750,56,52,2021-12-24T03:02:47Z,3070000,,,0,,Jump Ball N. Reid vs. R. Gobert: Tip to J. Layman,"[1627774, 1629675, 203497]",1610612750.0,MIN,lodgedball,J. Layman,1627774.0,Layman,J. Layman,Reid,1629675.0,Gobert,203497.0,,,,,,,,,,,,,,,,,,,,,
322,PT02M36.00S,2021-12-24T03:03:09.2Z,2,REGULAR,stoppage,equipment issue,[],0,,,1610612750,56,52,2021-12-24T03:05:15Z,3095000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT02M33.00S,2021-12-24T03:03:31.0Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630183,31.61957950065703,65.93137254901961,1610612750,56,52,2021-12-24T03:03:36Z,3100000,-80.0,245.0,1,left,MISS J. McDaniels 25' 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,25.74,Missed,,,,,,,,,,,,,,,,,,,
312,PT02M30.00S,2021-12-24T03:03:34.0Z,2,REGULAR,rebound,defensive,[],202711,,,1610612762,56,52,2021-12-24T03:03:36Z,3110000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:1),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,311.0,1.0,1.0,0.0,,,,,,,,,,,,,
313,PT02M23.00S,2021-12-24T03:03:41.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,93.51182654402102,53.18627450980392,1610612762,58,52,2021-12-24T03:03:51Z,3120000,16.0,8.0,1,right,R. Gobert alley-oop DUNK (6 PTS) (D. Mitchell 3 AST),"[203497, 1628378]",1610612762.0,UTA,alley-oop,,,Gobert,R. Gobert,,,,,1.8,Made,,,,,,,,,,6.0,D. Mitchell,1628378.0,3.0,,,,,,
315,PT02M02.00S,2021-12-24T03:04:01.6Z,2,REGULAR,2pt,Jump Shot,[],1629669,14.011169513797633,33.82352941176471,1610612750,58,52,2021-12-24T03:04:07Z,3140000,81.0,79.0,1,left,MISS J. Nowell 11' floating Shot,[1629669],1610612750.0,MIN,floating,,,Nowell,J. Nowell,,,,,11.32,Missed,,,,,,,,,,,,,,,,,,,
316,PT01M59.00S,2021-12-24T03:04:04.6Z,2,REGULAR,rebound,defensive,[],1626220,,,1610612762,58,52,2021-12-24T03:04:07Z,3150000,,,0,,R. O'Neale REBOUND (Off:0 Def:1),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,315.0,1.0,1.0,0.0,,,,,,,,,,,,,
317,PT01M47.00S,2021-12-24T03:04:17.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202711,91.67214191852825,51.71568627450981,1610612762,60,52,2021-12-24T03:04:22Z,3160000,9.0,26.0,1,right,B. Bogdanovic driving Layup (4 PTS),[202711],1610612762.0,UTA,driving,,,Bogdanovic,B. Bogdanovic,,,,,2.72,Made,,,,,,,,,,4.0,,,,,,,,,
318,PT01M33.00S,2021-12-24T03:04:30.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630183,18.873193166885677,54.90196078431373,1610612750,60,54,2021-12-24T03:04:35Z,3170000,-25.0,125.0,1,left,J. McDaniels 12' step back Jump Shot (14 PTS),[1630183],1610612750.0,MIN,step back,,,McDaniels,J. McDaniels,,,,,12.73,Made,,,,,,,,,,14.0,,,,,,,,,
320,PT01M21.00S,2021-12-24T03:04:45.6Z,2,REGULAR,foul,personal,['2freethrow'],1630183,,,1610612762,60,54,2021-12-24T03:04:54Z,3190000,,,0,,J. McDaniels shooting personal FOUL (3 PF) (Bogdanovic 2 FT),"[1630183, 202711]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,1179.0,3.0,0.0,Bogdanovic,202711.0,
323,PT01M21.00S,2021-12-24T03:05:19.7Z,2,REGULAR,freethrow,1 of 2,[],202711,,,1610612762,61,54,2021-12-24T03:05:19Z,3210000,,,0,,B. Bogdanovic Free Throw 1 of 2 (5 PTS),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,Made,,,,,,,,,,5.0,,,,,,,,,
324,PT01M21.00S,2021-12-24T03:05:21.5Z,2,REGULAR,substitution,out,[],1630183,,,1610612762,61,54,2021-12-24T03:05:26Z,3220000,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT01M21.00S,2021-12-24T03:05:21.5Z,2,REGULAR,substitution,in,[],1627736,,,1610612762,61,54,2021-12-24T03:05:26Z,3230000,,,0,,SUB in: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT01M21.00S,2021-12-24T03:05:45.0Z,2,REGULAR,freethrow,2 of 2,[],202711,,,1610612762,62,54,2021-12-24T03:05:45Z,3240000,,,0,,B. Bogdanovic Free Throw 2 of 2 (6 PTS),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,Made,,,,,,,,,,6.0,,,,,,,,,
327,PT01M12.00S,2021-12-24T03:05:56.6Z,2,REGULAR,3pt,Jump Shot,[],1629669,31.35676741130092,68.13725490196079,1610612750,62,54,2021-12-24T03:06:02Z,3250000,-91.0,242.0,1,left,MISS J. Nowell 25' 3PT,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,25.87,Missed,,,,,,,,,,,,,,,,,,,
328,PT01M09.00S,2021-12-24T03:05:59.6Z,2,REGULAR,rebound,defensive,[],201144,,,1610612762,62,54,2021-12-24T03:06:02Z,3260000,,,0,,M. Conley REBOUND (Off:1 Def:1),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,327.0,2.0,1.0,1.0,,,,,,,,,,,,,
329,PT00M58.60S,2021-12-24T03:06:11.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203497,92.19776609724047,50.0,1610612762,64,54,2021-12-24T03:06:17Z,3270000,0.0,21.0,1,right,R. Gobert Layup (8 PTS) (D. Mitchell 4 AST),"[203497, 1628378]",1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,2.08,Made,,,,,,,,,,8.0,D. Mitchell,1628378.0,4.0,,,,,,
331,PT00M44.70S,2021-12-24T03:06:28.8Z,2,REGULAR,3pt,Jump Shot,[],1629675,29.911300919842315,70.58823529411765,1610612750,64,57,2021-12-24T03:06:34Z,3290000,-103.0,229.0,1,left,N. Reid 25' 3PT  (7 PTS) (M. Beasley 1 AST),"[1629675, 1627736]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,25.08,Made,,,,,,,,,,7.0,M. Beasley,1627736.0,1.0,,,,,,
333,PT00M33.00S,2021-12-24T03:06:44.0Z,2,REGULAR,3pt,Jump Shot,[],201144,93.77463863337714,3.431372549019608,1610612762,64,57,2021-12-24T03:06:50Z,3310000,-233.0,6.0,1,right,MISS M. Conley 3PT,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,23.29,Missed,,,,,,,,,,,,,,,,,,,
334,PT00M29.90S,2021-12-24T03:06:47.1Z,2,REGULAR,rebound,offensive,[],203497,,,1610612762,64,57,2021-12-24T03:06:47Z,3320000,,,0,,R. Gobert REBOUND (Off:2 Def:5),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,333.0,7.0,5.0,2.0,,,,,,,,,,,,,
335,PT00M27.10S,2021-12-24T03:06:49.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1626220,74.98357424441524,86.51960784313727,1610612762,67,57,2021-12-24T03:06:55Z,3330000,183.0,183.0,1,right,R. O'Neale 25' 3PT  (5 PTS) (R. Gobert 1 AST),"[1626220, 203497]",1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,25.83,Made,,,,,,,,,,5.0,R. Gobert,203497.0,1.0,,,,,,
337,PT00M13.70S,2021-12-24T03:07:07.8Z,2,REGULAR,foul,personal,[],1626220,,,1610612750,67,57,2021-12-24T03:07:13Z,3350000,,,0,,R. O'Neale personal FOUL (2 PF),"[1626220, 1626156]",1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,202053.0,2.0,0.0,Russell,1626156.0,
339,PT00M13.70S,2021-12-24T03:07:16.4Z,2,REGULAR,substitution,out,[],1628378,,,1610612750,67,57,2021-12-24T03:07:19Z,3370000,,,0,,SUB out: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT00M13.70S,2021-12-24T03:07:16.4Z,2,REGULAR,substitution,in,[],1630235,,,1610612750,67,57,2021-12-24T03:07:19Z,3380000,,,0,,SUB in: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT00M04.50S,2021-12-24T03:07:40.7Z,2,REGULAR,3pt,Jump Shot,[],1627774,7.30946123521682,95.34313725490196,1610612750,67,60,2021-12-24T03:07:47Z,3390000,-227.0,16.0,1,left,J. Layman 3PT  (9 PTS) (D. Russell 9 AST),"[1627774, 1626156]",1610612750.0,MIN,,,,Layman,J. Layman,,,,,22.73,Made,,,,,,,,,,9.0,D. Russell,1626156.0,9.0,,,,,,
343,PT00M00.30S,2021-12-24T03:07:52.5Z,2,REGULAR,3pt,Jump Shot,[],1626220,69.07030223390277,6.862745098039216,1610612762,67,60,2021-12-24T03:07:58Z,3410000,-216.0,238.0,1,right,MISS R. O'Neale 32' 3PT,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,32.13,Missed,,,,,,,,,,,,,,,,,,,
344,PT00M00.30S,2021-12-24T03:07:52.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612762,67,60,2021-12-24T03:07:58Z,3420000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,343.0,,,,,,,,,,,,,,,,
345,PT00M00.00S,2021-12-24T03:07:56.6Z,2,REGULAR,period,end,[],0,,,1610612762,67,60,2021-12-24T03:07:56Z,3430000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2021-12-24T03:21:05.1Z,3,REGULAR,substitution,out,['startperiod'],1630235,,,1610612762,67,60,2021-12-24T03:22:50Z,3440000,,,0,,SUB out: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2021-12-24T03:21:05.1Z,3,REGULAR,substitution,out,['startperiod'],1629669,,,1610612762,67,60,2021-12-24T03:22:50Z,3450000,,,0,,SUB out: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2021-12-24T03:21:05.1Z,3,REGULAR,substitution,in,['startperiod'],1628378,,,1610612762,67,60,2021-12-24T03:22:50Z,3460000,,,0,,SUB in: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2021-12-24T03:21:05.1Z,3,REGULAR,substitution,in,['startperiod'],1630183,,,1610612762,67,60,2021-12-24T03:22:50Z,3470000,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT12M00.00S,2021-12-24T03:23:11.2Z,3,REGULAR,period,start,[],0,,,1610612750,67,60,2021-12-24T03:23:11Z,3480000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT11M45.00S,2021-12-24T03:23:25.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630183,90.22667542706965,62.99019607843137,1610612750,67,60,2021-12-24T03:23:35Z,3490000,65.0,39.0,1,right,MISS J. McDaniels 7' floating Shot - blocked,"[1630183, 203497]",1610612750.0,MIN,floating,,,McDaniels,J. McDaniels,,,,,7.6,Missed,Gobert,203497.0,,,,,,,,,,,,,,,,,
368,PT11M45.00S,2021-12-24T03:23:25.6Z,3,REGULAR,block,,[],203497,,,1610612750,67,60,2021-12-24T03:25:01Z,3495000,,,0,,R. Gobert BLOCK (2 BLK),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT11M42.00S,2021-12-24T03:23:28.6Z,3,REGULAR,rebound,defensive,[],1628378,,,1610612762,67,60,2021-12-24T03:23:35Z,3500000,,,0,,D. Mitchell REBOUND (Off:0 Def:3),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,351.0,3.0,3.0,0.0,,,,,,,,,,,,,
353,PT11M35.00S,2021-12-24T03:23:34.9Z,3,REGULAR,3pt,Jump Shot,[],202711,13.091327201051248,1.9607843137254901,1610612762,70,60,2021-12-24T03:23:40Z,3510000,240.0,71.0,1,left,B. Bogdanovic 25' 3PT  (9 PTS) (R. O'Neale 3 AST),"[202711, 1626220]",1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,25.04,Made,,,,,,,,,,9.0,R. O'Neale,1626220.0,3.0,,,,,,
355,PT11M21.00S,2021-12-24T03:23:48.7Z,3,REGULAR,2pt,Jump Shot,[],1627736,78.9257555847569,72.05882352941177,1610612750,70,60,2021-12-24T03:23:54Z,3530000,110.0,146.0,1,right,MISS M. Beasley 18' pullup Shot,[1627736],1610612750.0,MIN,pullup,,,Beasley,M. Beasley,,,,,18.27,Missed,,,,,,,,,,,,,,,,,,,
356,PT11M19.00S,2021-12-24T03:23:50.7Z,3,REGULAR,rebound,defensive,[],201144,,,1610612762,70,60,2021-12-24T03:23:54Z,3540000,,,0,,M. Conley REBOUND (Off:1 Def:2),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,355.0,3.0,2.0,1.0,,,,,,,,,,,,,
357,PT11M04.00S,2021-12-24T03:24:06.6Z,3,REGULAR,3pt,Jump Shot,[],1626220,12.302890932982917,96.32352941176471,1610612762,70,60,2021-12-24T03:24:11Z,3550000,-232.0,63.0,1,left,MISS R. O'Neale 24' 3PT,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,24.0,Missed,,,,,,,,,,,,,,,,,,,
358,PT11M01.00S,2021-12-24T03:24:09.6Z,3,REGULAR,rebound,defensive,[],1630183,,,1610612750,70,60,2021-12-24T03:24:13Z,3560000,,,0,,J. McDaniels REBOUND (Off:1 Def:2),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,357.0,3.0,2.0,1.0,,,,,,,,,,,,,
359,PT10M55.00S,2021-12-24T03:24:14.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,92.06636005256242,50.73529411764706,1610612750,70,60,2021-12-24T03:24:19Z,3570000,4.0,22.0,1,right,MISS D. Russell Layup - blocked,"[1626156, 201144]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,2.24,Missed,Conley,201144.0,,,,,,,,,,,,,,,,,
360,PT10M55.00S,2021-12-24T03:24:14.5Z,3,REGULAR,block,,[],201144,,,1610612750,70,60,2021-12-24T03:24:16Z,3580000,,,0,,M. Conley BLOCK (1 BLK),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT10M53.00S,2021-12-24T03:24:16.5Z,3,REGULAR,rebound,offensive,[],1626156,,,1610612750,70,60,2021-12-24T03:24:19Z,3590000,,,0,,D. Russell REBOUND (Off:1 Def:5),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,359.0,6.0,5.0,1.0,,,,,,,,,,,,,
362,PT10M51.00S,2021-12-24T03:24:18.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630183,92.06636005256242,49.754901960784316,1610612750,70,62,2021-12-24T03:24:25Z,3600000,-1.0,22.0,1,right,J. McDaniels Layup (16 PTS) (D. Russell 10 AST),"[1630183, 1626156]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,2.21,Made,,,,,,,,,,16.0,D. Russell,1626156.0,10.0,,,,,,
