actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
432,PT02M57.00S,2022-02-12T03:34:47.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,68,62,2022-02-12T03:35:30Z,4270000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT02M57.00S,2022-02-12T03:37:54.8Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630235,,,1610612762,69,62,2022-02-12T03:37:54Z,4280000,,,0,,T. Forrest Free Throw 1 of 2 (8 PTS),[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,Made,,,,,,,8.0,,,,,,,,
435,PT02M57.00S,2022-02-12T03:38:11.7Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1630235,,,1610612762,70,62,2022-02-12T03:38:11Z,4290000,,,0,,T. Forrest Free Throw 2 of 2 (9 PTS),[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,Made,,,,,,,9.0,,,,,,,,
436,PT02M39.00S,2022-02-12T03:38:31.1Z,3,REGULAR,3pt,Jump Shot,[],1629643,4.812746386333772,96.07843137254902,1610612753,70,65,2022-02-12T03:38:35Z,4300000,-230.0,-7.0,1,left,C. Okeke 3PT  (3 PTS) (C. Anthony 4 AST),"[1629643, 1630175]",1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,23.05,Made,,,,,,,3.0,C. Anthony,1630175.0,4.0,,,,,
438,PT02M20.00S,2022-02-12T03:38:50.4Z,3,REGULAR,turnover,bad pass,[],1628378,,,1610612762,70,65,2022-02-12T03:38:54Z,4320000,,,0,,D. Mitchell bad pass TURNOVER (3 TO),"[1628378, 203914]",1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,3.0,Harris,203914.0,,,,,,,,,,,,,,,,,
439,PT02M20.00S,2022-02-12T03:38:50.4Z,3,REGULAR,steal,,[],203914,,,1610612753,70,65,2022-02-12T03:38:51Z,4330000,,,0,,G. Harris STEAL (2 STL),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,
440,PT02M13.00S,2022-02-12T03:38:57.5Z,3,REGULAR,turnover,lost ball,[],1628964,,,1610612753,70,65,2022-02-12T03:39:05Z,4340000,,,0,,M. Bamba lost ball TURNOVER (1 TO),"[1628964, 1628378]",1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,1.0,Mitchell,1628378.0,,,,,,,,,,,,,,,,,
441,PT02M13.00S,2022-02-12T03:38:57.5Z,3,REGULAR,steal,,[],1628378,,,1610612762,70,65,2022-02-12T03:38:59Z,4350000,,,0,,D. Mitchell STEAL (1 STL),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
442,PT01M57.00S,2022-02-12T03:39:12.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628378,71.82982917214193,82.1078431372549,1610612762,70,65,2022-02-12T03:39:19Z,4360000,161.0,212.0,1,right,MISS D. Mitchell 26' 3PT,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,26.61,Missed,,,,,,,,,,,,,,,
443,PT01M52.00S,2022-02-12T03:39:17.5Z,3,REGULAR,rebound,offensive,[],1629672,,,1610612762,70,65,2022-02-12T03:39:19Z,4370000,,,0,,E. Paschall REBOUND (Off:1 Def:1),[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,442.0,2.0,1.0,1.0,,,,,,,,,,,
444,PT01M52.00S,2022-02-12T03:39:18.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629672,94.40999984741211,50.0,1610612762,72,65,2022-02-12T03:39:18Z,4380000,0.0,0.0,1,right,E. Paschall tip Layup (4 PTS),[1629672],1610612762.0,UTA,tip,,,Paschall,E. Paschall,,,,,,,,0.0,Made,,,,,,,4.0,,,,,,,,
445,PT01M43.00S,2022-02-12T03:39:27.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203914,20.05584756898817,47.794117647058826,1610612753,72,67,2022-02-12T03:39:34Z,4390000,11.0,136.0,1,left,G. Harris 13' pullup Jump Shot (2 PTS),[203914],1610612753.0,ORL,pullup,,,Harris,G. Harris,,,,,,,,13.64,Made,,,,,,,2.0,,,,,,,,
446,PT01M26.00S,2022-02-12T03:39:43.1Z,3,REGULAR,2pt,Jump Shot,[],203903,93.24901445466492,22.30392156862745,1610612762,74,67,2022-02-12T03:39:47Z,4400000,-138.0,11.0,1,right,J. Clarkson 13' pullup Jump Shot (9 PTS) (T. Forrest 2 AST),"[203903, 1630235]",1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,,,,13.89,Made,,,,,,,9.0,T. Forrest,1630235.0,2.0,,,,,
447,PT01M08.00S,2022-02-12T03:39:58.8Z,3,REGULAR,3pt,Jump Shot,[],1628964,17.296320630749015,4.901960784313726,1610612753,74,70,2022-02-12T03:40:59Z,4410000,225.0,110.0,1,left,M. Bamba 25' 3PT  (14 PTS) (C. Anthony 5 AST),"[1628964, 1630175]",1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,25.09,Made,,,,,,,14.0,C. Anthony,1630175.0,5.0,,,,,
449,PT00M39.40S,2022-02-12T03:40:30.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629672,90.75229960578186,48.529411764705884,1610612762,74,70,2022-02-12T03:40:34Z,4430000,-7.0,34.0,1,right,MISS E. Paschall driving Layup - blocked,"[1629672, 1629643]",1610612762.0,UTA,driving,,,Paschall,E. Paschall,,,,,,,,3.52,Missed,,,,,Okeke,1629643.0,,,,,,,,,
450,PT00M39.40S,2022-02-12T03:40:30.6Z,3,REGULAR,block,,[],1629643,,,1610612762,74,70,2022-02-12T03:40:32Z,4440000,,,0,,C. Okeke BLOCK (1 BLK),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,
451,PT00M38.10S,2022-02-12T03:40:31.9Z,3,REGULAR,rebound,offensive,[],1630235,,,1610612762,74,70,2022-02-12T03:40:34Z,4450000,,,0,,T. Forrest REBOUND (Off:1 Def:0),[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,449.0,1.0,0.0,1.0,,,,,,,,,,,
452,PT00M38.10S,2022-02-12T03:40:36.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630235,88.51839684625493,50.73529411764706,1610612762,74,70,2022-02-12T03:40:41Z,4460000,4.0,55.0,1,right,MISS T. Forrest Layup,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,5.55,Missed,,,,,,,,,,,,,,,
453,PT00M38.10S,2022-02-12T03:40:37.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612762,74,70,2022-02-12T03:40:37Z,4470000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,452.0,,,,,,,,,,,,,,
454,PT00M38.10S,2022-02-12T03:40:38.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628964,,,1610612762,74,70,2022-02-12T03:40:48Z,4480000,,,0,,M. Bamba loose ball personal FOUL (1 PF) (Whiteside 2 FT),"[1628964, 202355]",1610612753.0,ORL,loose ball,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,1627534.0,1.0,0.0,Whiteside,202355.0
456,PT00M38.10S,2022-02-12T03:41:04.0Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],202355,,,1610612762,75,70,2022-02-12T03:41:04Z,4500000,,,0,,H. Whiteside Free Throw 1 of 2 (9 PTS),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,Made,,,,,,,9.0,,,,,,,,
457,PT00M38.10S,2022-02-12T03:41:05.9Z,3,REGULAR,substitution,out,[],1628378,,,1610612762,75,70,2022-02-12T03:41:12Z,4510000,,,0,,SUB out: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
458,PT00M38.10S,2022-02-12T03:41:05.9Z,3,REGULAR,substitution,out,[],1630175,,,1610612762,75,70,2022-02-12T03:41:12Z,4520000,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,
459,PT00M38.10S,2022-02-12T03:41:05.9Z,3,REGULAR,substitution,in,[],201144,,,1610612762,75,70,2022-02-12T03:41:12Z,4530000,,,0,,SUB in: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
460,PT00M38.10S,2022-02-12T03:41:05.9Z,3,REGULAR,substitution,in,[],1630532,,,1610612762,75,70,2022-02-12T03:41:12Z,4540000,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,
461,PT00M38.10S,2022-02-12T03:41:25.9Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],202355,,,1610612762,75,70,2022-02-12T03:41:25Z,4550000,,,0,,MISS H. Whiteside Free Throw 2 of 2,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,Missed,,,,,,,,,,,,,,,
462,PT00M37.10S,2022-02-12T03:41:26.8Z,3,REGULAR,rebound,defensive,[],1628964,,,1610612753,75,70,2022-02-12T03:41:26Z,4560000,,,0,,M. Bamba REBOUND (Off:3 Def:4),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,461.0,7.0,4.0,3.0,,,,,,,,,,,
464,PT00M35.30S,2022-02-12T03:41:28.6Z,3,REGULAR,turnover,lost ball,[],1628964,,,1610612753,75,70,2022-02-12T03:41:33Z,4580000,,,0,,M. Bamba lost ball TURNOVER (2 TO),"[1628964, 1630235]",1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,2.0,Forrest,1630235.0,,,,,,,,,,,,,,,,,
465,PT00M35.30S,2022-02-12T03:41:28.6Z,3,REGULAR,steal,,[],1630235,,,1610612762,75,70,2022-02-12T03:41:30Z,4590000,,,0,,T. Forrest STEAL (3 STL),[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,
466,PT00M28.50S,2022-02-12T03:41:35.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",202355,92.46057818659659,45.588235294117645,1610612762,77,70,2022-02-12T03:41:40Z,4600000,-22.0,18.0,1,right,H. Whiteside DUNK (11 PTS) (E. Paschall 1 AST),"[202355, 1629672]",1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,2.88,Made,,,,,,,11.0,E. Paschall,1629672.0,1.0,,,,,
468,PT00M28.30S,2022-02-12T03:41:47.5Z,3,REGULAR,foul,technical,"['inpenalty', '1freethrow']",202355,,,1610612753,77,70,2022-02-12T03:41:56Z,4620000,,,0,,H. Whiteside technical FOUL (1 Tech),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,1627534.0,2.0,1.0,,
469,PT00M28.30S,2022-02-12T03:42:14.6Z,3,REGULAR,freethrow,1 of 1,[],203914,,,1610612753,77,71,2022-02-12T03:42:14Z,4630000,,,0,,G. Harris technical Free Throw 1 of 1 (3 PTS),[203914],1610612753.0,ORL,technical,,,Harris,G. Harris,,,,,,,,,Made,,,,,,,3.0,,,,,,,,
471,PT00M15.70S,2022-02-12T03:42:51.2Z,3,REGULAR,3pt,Jump Shot,[],1630532,24.26084099868594,14.215686274509803,1610612753,77,74,2022-02-12T03:42:55Z,4640000,179.0,176.0,1,left,F. Wagner 25' 3PT  (7 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,25.07,Made,,,,,,,7.0,,,,,,,,
472,PT00M00.60S,2022-02-12T03:43:13.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201144,79.71419185282524,36.51960784313725,1610612762,77,74,2022-02-12T03:43:18Z,4650000,-67.0,138.0,1,right,MISS M. Conley 15' driving floating Shot,[201144],1610612762.0,UTA,driving floating,,,Conley,M. Conley,,,,,,,,15.38,Missed,,,,,,,,,,,,,,,
473,PT00M00.60S,2022-02-12T03:43:13.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612762,77,74,2022-02-12T03:43:18Z,4660000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,472.0,,,,,,,,,,,,,,
474,PT00M00.00S,2022-02-12T03:43:16.7Z,3,REGULAR,period,end,[],0,,,1610612762,77,74,2022-02-12T03:43:16Z,4670000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT12M00.00S,2022-02-12T03:46:05.2Z,4,REGULAR,period,start,[],0,,,1610612762,77,74,2022-02-12T03:46:05Z,4680000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT11M38.00S,2022-02-12T03:46:26.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201144,92.9862023653088,53.92156862745098,1610612762,79,74,2022-02-12T03:46:30Z,4690000,20.0,13.0,1,right,M. Conley driving Layup (5 PTS),[201144],1610612762.0,UTA,driving,,,Conley,M. Conley,,,,,,,,2.37,Made,,,,,,,5.0,,,,,,,,
477,PT11M16.00S,2022-02-12T03:46:48.3Z,4,REGULAR,3pt,Jump Shot,[],203082,29.122864651773984,76.22549019607843,1610612753,79,74,2022-02-12T03:46:53Z,4700000,-131.0,221.0,1,left,MISS T. Ross 25' pullup 3PT,[203082],1610612753.0,ORL,pullup,,,Ross,T. Ross,,,,,,,,25.72,Missed,,,,,,,,,,,,,,,
478,PT11M13.00S,2022-02-12T03:46:51.3Z,4,REGULAR,rebound,offensive,[],203914,,,1610612753,79,74,2022-02-12T03:49:47Z,4710000,,,0,,G. Harris REBOUND (Off:1 Def:1),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,477.0,2.0,1.0,1.0,,,,,,,,,,,
481,PT11M08.00S,2022-02-12T03:46:56.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628964,11.645860709592641,45.34313725490196,1610612753,79,74,2022-02-12T03:49:49Z,4740000,23.0,57.0,1,left,MISS M. Bamba 6' floating Shot,[1628964],1610612753.0,ORL,floating,,,Bamba,M. Bamba,,,,,,,,6.16,Missed,,,,,,,,,,,,,,,
482,PT11M07.00S,2022-02-12T03:46:57.7Z,4,REGULAR,rebound,defensive,[],201144,,,1610612762,79,74,2022-02-12T03:46:57Z,4750000,,,0,,M. Conley REBOUND (Off:0 Def:2),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,481.0,2.0,2.0,0.0,,,,,,,,,,,
483,PT11M04.00S,2022-02-12T03:47:00.5Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203903,75.64060446780552,15.931372549019606,1610612762,79,74,2022-02-12T03:47:09Z,4760000,-170.0,176.0,1,right,MISS J. Clarkson 24' 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,24.53,Missed,,,,,,,,,,,,,,,
484,PT11M04.00S,2022-02-12T03:47:00.5Z,4,REGULAR,rebound,defensive,[],1629643,,,1610612753,79,74,2022-02-12T03:47:09Z,4770000,,,0,,C. Okeke REBOUND (Off:1 Def:4),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,483.0,5.0,4.0,1.0,,,,,,,,,,,
485,PT10M50.00S,2022-02-12T03:47:14.4Z,4,REGULAR,3pt,Jump Shot,[],1628964,17.16491458607096,94.85294117647058,1610612753,79,74,2022-02-12T03:47:18Z,4780000,-224.0,109.0,1,left,MISS M. Bamba 24' 3PT,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,24.93,Missed,,,,,,,,,,,,,,,
486,PT10M47.00S,2022-02-12T03:47:17.4Z,4,REGULAR,rebound,defensive,[],203903,,,1610612762,79,74,2022-02-12T03:47:18Z,4790000,,,0,,J. Clarkson REBOUND (Off:0 Def:3),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,485.0,3.0,3.0,0.0,,,,,,,,,,,
487,PT10M38.00S,2022-02-12T03:47:26.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,87.72996057818659,49.754901960784316,1610612762,81,74,2022-02-12T03:47:41Z,4800000,-1.0,63.0,1,right,J. Clarkson 6' turnaround Jump Shot (11 PTS),[203903],1610612762.0,UTA,turnaround,,,Clarkson,J. Clarkson,,,,,,,,6.28,Made,,,,,,,11.0,,,,,,,,
488,PT10M23.00S,2022-02-12T03:47:41.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,6.258212877792378,44.85294117647059,1610612753,81,76,2022-02-12T03:47:46Z,4810000,26.0,6.0,1,left,F. Wagner driving Layup (9 PTS),[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,,,,2.65,Made,,,,,,,9.0,,,,,,,,
489,PT10M07.00S,2022-02-12T03:47:57.2Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],202355,92.06636005256242,50.73529411764706,1610612762,83,76,2022-02-12T03:48:01Z,4820000,4.0,22.0,1,right,H. Whiteside cutting DUNK (13 PTS) (T. Forrest 3 AST),"[202355, 1630235]",1610612762.0,UTA,cutting,,,Whiteside,H. Whiteside,,,,,,,,2.24,Made,,,,,,,13.0,T. Forrest,1630235.0,3.0,,,,,
491,PT10M07.00S,2022-02-12T03:48:01.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,83,76,2022-02-12T03:48:01Z,4840000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT10M07.00S,2022-02-12T03:50:36.8Z,4,REGULAR,substitution,out,[],1629672,,,1610612753,83,76,2022-02-12T03:50:48Z,4850000,,,0,,SUB out: E. Paschall,[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,,,,,,,,,,,,,
493,PT10M07.00S,2022-02-12T03:50:36.8Z,4,REGULAR,substitution,out,[],202355,,,1610612753,83,76,2022-02-12T03:50:48Z,4860000,,,0,,SUB out: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
494,PT10M07.00S,2022-02-12T03:50:36.8Z,4,REGULAR,substitution,out,[],1628964,,,1610612753,83,76,2022-02-12T03:50:48Z,4870000,,,0,,SUB out: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,
495,PT10M07.00S,2022-02-12T03:50:36.8Z,4,REGULAR,substitution,in,[],1628962,,,1610612753,83,76,2022-02-12T03:50:48Z,4880000,,,0,,SUB in: U. Azubuike,[1628962],1610612762.0,UTA,,,,Azubuike,U. Azubuike,,,,,,,,,,,,,,,,,,,,,,,,
496,PT10M07.00S,2022-02-12T03:50:36.8Z,4,REGULAR,substitution,in,[],1626220,,,1610612753,83,76,2022-02-12T03:50:48Z,4890000,,,0,,SUB in: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,
497,PT10M07.00S,2022-02-12T03:50:36.8Z,4,REGULAR,substitution,in,[],1628976,,,1610612753,83,76,2022-02-12T03:50:48Z,4900000,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
498,PT09M54.00S,2022-02-12T03:51:15.0Z,4,REGULAR,3pt,Jump Shot,[],203082,29.6484888304862,25.735294117647058,1610612753,83,79,2022-02-12T03:51:19Z,4910000,121.0,226.0,1,left,T. Ross 25' 3PT  (11 PTS) (F. Wagner 2 AST),"[203082, 1630532]",1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,25.67,Made,,,,,,,11.0,F. Wagner,1630532.0,2.0,,,,,
500,PT09M31.00S,2022-02-12T03:51:40.9Z,4,REGULAR,foul,personal,['2freethrow'],1628976,,,1610612762,83,79,2022-02-12T03:51:52Z,4930000,,,0,,W. Carter Jr. shooting personal FOUL (1 PF) (Clarkson 2 FT),"[1628976, 203903]",1610612753.0,ORL,shooting,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,1627534.0,1.0,0.0,Clarkson,203903.0
502,PT09M31.00S,2022-02-12T03:52:14.5Z,4,REGULAR,freethrow,1 of 2,[],203903,,,1610612762,84,79,2022-02-12T03:52:14Z,4950000,,,0,,J. Clarkson Free Throw 1 of 2 (12 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,Made,,,,,,,12.0,,,,,,,,
503,PT09M31.00S,2022-02-12T03:52:30.7Z,4,REGULAR,freethrow,2 of 2,[],203903,,,1610612762,85,79,2022-02-12T03:52:30Z,4960000,,,0,,J. Clarkson Free Throw 2 of 2 (13 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,Made,,,,,,,13.0,,,,,,,,
504,PT09M14.00S,2022-02-12T03:52:51.0Z,4,REGULAR,3pt,Jump Shot,[],1629643,15.062417871222076,2.941176470588235,1610612753,85,79,2022-02-12T03:52:54Z,4970000,235.0,89.0,1,left,MISS C. Okeke 25' 3PT,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,25.16,Missed,,,,,,,,,,,,,,,
505,PT09M12.00S,2022-02-12T03:52:53.0Z,4,REGULAR,rebound,defensive,[],201144,,,1610612762,85,79,2022-02-12T03:52:54Z,4980000,,,0,,M. Conley REBOUND (Off:0 Def:3),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,504.0,3.0,3.0,0.0,,,,,,,,,,,
506,PT08M53.00S,2022-02-12T03:53:11.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628962,92.06636005256242,49.26470588235294,1610612762,87,79,2022-02-12T03:53:14Z,4990000,-4.0,22.0,1,right,U. Azubuike DUNK (6 PTS) (M. Conley 5 AST),"[1628962, 201144]",1610612762.0,UTA,,,,Azubuike,U. Azubuike,,,,,,,,2.24,Made,,,,,,,6.0,M. Conley,201144.0,5.0,,,,,
508,PT08M32.00S,2022-02-12T03:53:32.1Z,4,REGULAR,2pt,Jump Shot,[],203082,18.347568988173457,31.127450980392158,1610612753,87,79,2022-02-12T03:53:35Z,5010000,94.0,120.0,1,left,MISS T. Ross 15' pullup Shot,[203082],1610612753.0,ORL,pullup,,,Ross,T. Ross,,,,,,,,15.27,Missed,,,,,,,,,,,,,,,
509,PT08M29.00S,2022-02-12T03:53:35.1Z,4,REGULAR,rebound,defensive,[],1628962,,,1610612762,87,79,2022-02-12T03:53:35Z,5020000,,,0,,U. Azubuike REBOUND (Off:0 Def:5),[1628962],1610612762.0,UTA,,,,Azubuike,U. Azubuike,,,,,,,,,,508.0,5.0,5.0,0.0,,,,,,,,,,,
510,PT08M21.00S,2022-02-12T03:53:43.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630235,92.72339027595268,53.67647058823529,1610612762,87,79,2022-02-12T03:53:46Z,5030000,18.0,16.0,1,right,MISS T. Forrest driving Layup,[1630235],1610612762.0,UTA,driving,,,Forrest,T. Forrest,,,,,,,,2.43,Missed,,,,,,,,,,,,,,,
511,PT08M20.00S,2022-02-12T03:53:44.1Z,4,REGULAR,rebound,defensive,[],1629643,,,1610612753,87,79,2022-02-12T03:53:46Z,5040000,,,0,,C. Okeke REBOUND (Off:1 Def:5),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,510.0,6.0,5.0,1.0,,,,,,,,,,,
512,PT08M16.00S,2022-02-12T03:53:49.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629643,7.966491458607096,48.03921568627451,1610612753,87,79,2022-02-12T03:53:56Z,5050000,10.0,22.0,1,left,MISS C. Okeke Layup - blocked,"[1629643, 201144]",1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,2.44,Missed,,,,,Conley,201144.0,,,,,,,,,
513,PT08M16.00S,2022-02-12T03:53:49.1Z,4,REGULAR,block,,[],201144,,,1610612753,87,79,2022-02-12T03:53:50Z,5060000,,,0,,M. Conley BLOCK (2 BLK),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
514,PT08M14.00S,2022-02-12T03:53:51.1Z,4,REGULAR,rebound,offensive,[],1629643,,,1610612753,87,79,2022-02-12T03:53:56Z,5070000,,,0,,C. Okeke REBOUND (Off:2 Def:5),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,512.0,7.0,5.0,2.0,,,,,,,,,,,
515,PT08M12.00S,2022-02-12T03:53:53.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630532,6.521024967148489,95.34313725490196,1610612753,87,79,2022-02-12T03:53:58Z,5080000,-227.0,9.0,1,left,MISS F. Wagner 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,22.69,Missed,,,,,,,,,,,,,,,
516,PT08M10.00S,2022-02-12T03:53:55.0Z,4,REGULAR,rebound,defensive,[],203903,,,1610612762,87,79,2022-02-12T03:53:58Z,5090000,,,0,,J. Clarkson REBOUND (Off:0 Def:4),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,515.0,4.0,4.0,0.0,,,,,,,,,,,
517,PT08M02.00S,2022-02-12T03:54:02.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,85.10183968462549,48.28431372549019,1610612762,87,79,2022-02-12T03:54:10Z,5100000,-9.0,88.0,1,right,MISS J. Clarkson 8' fadeaway Shot,[203903],1610612762.0,UTA,fadeaway,,,Clarkson,J. Clarkson,,,,,,,,8.79,Missed,,,,,,,,,,,,,,,
518,PT07M57.00S,2022-02-12T03:54:07.9Z,4,REGULAR,rebound,defensive,[],1628976,,,1610612753,87,79,2022-02-12T03:54:10Z,5110000,,,0,,W. Carter Jr. REBOUND (Off:1 Def:7),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,517.0,8.0,7.0,1.0,,,,,,,,,,,
519,PT07M50.00S,2022-02-12T03:54:15.0Z,4,REGULAR,2pt,Jump Shot,[],203914,14.011169513797633,19.362745098039216,1610612753,87,81,2022-02-12T03:54:19Z,5120000,153.0,79.0,1,left,G. Harris 17' pullup Jump Shot (5 PTS) (F. Wagner 3 AST),"[203914, 1630532]",1610612753.0,ORL,pullup,,,Harris,G. Harris,,,,,,,,17.25,Made,,,,,,,5.0,F. Wagner,1630532.0,3.0,,,,,
