actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
453,PT02M09.00S,2021-10-27T03:48:07.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203497,7.966491458607096,49.50980392156863,1610612762,83,87,2021-10-27T03:48:13Z,4440000,2.0,22.0,1,left,MISS R. Gobert Layup - blocked,"[203497, 201145]",1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,2.25,Missed,,,,,,,,,,,,,,Green,201145.0,
454,PT02M09.00S,2021-10-27T03:48:07.7Z,3,REGULAR,block,,[],201145,,,1610612762,83,87,2021-10-27T03:48:11Z,4450000,,,0,,J. Green BLOCK (1 BLK),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT02M09.00S,2021-10-27T03:48:07.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612762,83,87,2021-10-27T03:48:13Z,4460000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,453.0,,,,,,,,,
456,PT02M09.00S,2021-10-27T03:48:13.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,83,87,2021-10-27T03:48:13Z,4470000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT02M00.00S,2021-10-27T03:48:29.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203903,14.011169513797633,41.911764705882355,1610612762,85,87,2021-10-27T03:48:34Z,4480000,40.0,79.0,1,left,J. Clarkson 8' floating Jump Shot (14 PTS) (J. Ingles 2 AST),"[203903, 204060]",1610612762.0,UTA,floating,,,Clarkson,J. Clarkson,,,,,,,,8.89,Made,14.0,,,,,,,,,,J. Ingles,204060.0,2.0,,,
459,PT01M42.00S,2021-10-27T03:48:52.1Z,3,REGULAR,foul,personal,[],203903,,,1610612743,85,87,2021-10-27T03:49:02Z,4500000,,,0,,J. Clarkson personal FOUL (1 PF),"[203903, 203115]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,2714.0,1.0,0.0,Barton,203115.0,,,,,,,,,,
461,PT01M33.00S,2021-10-27T03:49:18.0Z,3,REGULAR,3pt,Jump Shot,[],201145,65.65374507227332,55.14705882352941,1610612743,85,87,2021-10-27T03:49:23Z,4520000,26.0,270.0,1,right,MISS J. Green 27' 3PT,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,27.16,Missed,,,,,,,,,,,,,,,,
462,PT01M31.00S,2021-10-27T03:49:20.0Z,3,REGULAR,rebound,defensive,[],203903,,,1610612762,85,87,2021-10-27T03:49:23Z,4530000,,,0,,J. Clarkson REBOUND (Off:0 Def:2),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,461.0,2.0,2.0,0.0,,,,,,
463,PT01M23.00S,2021-10-27T03:49:28.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,10.33180026281209,37.254901960784316,1610612762,85,87,2021-10-27T03:49:52Z,4540000,64.0,45.0,1,left,MISS J. Clarkson 7' driving floating bank Shot,[203903],1610612762.0,UTA,driving floating bank,,,Clarkson,J. Clarkson,,,,,,,,7.78,Missed,,,,,,,,,,,,,,,,
464,PT01M21.00S,2021-10-27T03:49:30.7Z,3,REGULAR,rebound,defensive,[],201145,,,1610612743,85,87,2021-10-27T03:49:36Z,4550000,,,0,,J. Green REBOUND (Off:0 Def:2),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,463.0,2.0,2.0,0.0,,,,,,
465,PT01M21.00S,2021-10-27T03:49:35.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",204060,,,1610612743,85,87,2021-10-27T03:49:44Z,4560000,,,0,,J. Ingles take personal FOUL (2 PF) (Barton 2 FT),"[204060, 203115]",1610612762.0,UTA,take,,,Ingles,J. Ingles,,,,,,,,,,,1627961.0,2.0,0.0,Barton,203115.0,,,,,,,,,,
467,PT01M21.00S,2021-10-27T03:50:08.3Z,3,REGULAR,freethrow,1 of 2,[],203115,,,1610612743,85,87,2021-10-27T03:50:08Z,4580000,,,0,,MISS W. Barton Free Throw 1 of 2,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,Missed,,,,,,,,,,,,,,,,
468,PT01M21.00S,2021-10-27T03:50:08.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,85,87,2021-10-27T03:50:08Z,4590000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,467.0,,,,,,,,,
469,PT01M21.00S,2021-10-27T03:50:24.2Z,3,REGULAR,freethrow,2 of 2,[],203115,,,1610612743,85,88,2021-10-27T03:50:24Z,4600000,,,0,,W. Barton Free Throw 2 of 2 (15 PTS),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,Made,15.0,,,,,,,,,,,,,,,
470,PT01M04.00S,2021-10-27T03:50:43.8Z,3,REGULAR,3pt,Jump Shot,[],204060,22.552562417871222,87.25490196078431,1610612762,88,88,2021-10-27T03:50:49Z,4610000,-186.0,159.0,1,left,J. Ingles 24' 3PT  (10 PTS) (E. Paschall 1 AST),"[204060, 1629672]",1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,24.53,Made,10.0,,,,,,,,,,E. Paschall,1629672.0,1.0,,,
472,PT00M38.50S,2021-10-27T03:51:11.9Z,3,REGULAR,turnover,out-of-bounds,[],203115,,,1610612743,88,88,2021-10-27T03:51:19Z,4630000,,,0,,W. Barton bad pass out-of-bounds TURNOVER (3 TO),[203115],1610612743.0,DEN,bad pass,,,Barton,W. Barton,,,,,3.0,,,,,,2002.0,,,,,,,,,,,,,,
477,PT00M38.50S,2021-10-27T03:51:23.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,88,88,2021-10-27T03:52:29Z,4635000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT00M25.20S,2021-10-27T03:51:36.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203903,32.53942181340342,55.392156862745104,1610612762,91,88,2021-10-27T03:51:41Z,4640000,-27.0,253.0,1,left,J. Clarkson 25' 3PT  (17 PTS) (J. Ingles 3 AST),"[203903, 204060]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,25.48,Made,17.0,,,,,,,,,,J. Ingles,204060.0,3.0,,,
475,PT00M05.70S,2021-10-27T03:52:02.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203115,87.72996057818659,40.44117647058824,1610612743,91,90,2021-10-27T03:52:06Z,4660000,-48.0,63.0,1,right,W. Barton 7' floating Jump Shot (17 PTS),[203115],1610612743.0,DEN,floating,,,Barton,W. Barton,,,,,,,,7.89,Made,17.0,,,,,,,,,,,,,,,
476,PT00M00.30S,2021-10-27T03:52:27.4Z,3,REGULAR,3pt,Jump Shot,[],203903,33.065045992115635,33.33333333333333,1610612762,91,90,2021-10-27T03:52:34Z,4670000,83.0,258.0,1,left,MISS J. Clarkson 27' pullup 3PT,[203903],1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,,,,27.14,Missed,,,,,,,,,,,,,,,,
478,PT00M00.30S,2021-10-27T03:52:27.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612762,91,90,2021-10-27T03:52:34Z,4680000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,476.0,,,,,,,,,
479,PT00M00.00S,2021-10-27T03:52:30.1Z,3,REGULAR,period,end,[],0,,,1610612762,91,90,2021-10-27T03:52:30Z,4690000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT12M00.00S,2021-10-27T03:55:14.7Z,4,REGULAR,substitution,out,['startperiod'],203115,,,1610612762,91,90,2021-10-27T03:55:49Z,4700000,,,0,,SUB out: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT12M00.00S,2021-10-27T03:55:14.7Z,4,REGULAR,substitution,in,['startperiod'],1628420,,,1610612762,91,90,2021-10-27T03:55:49Z,4710000,,,0,,SUB in: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT12M00.00S,2021-10-27T03:56:07.2Z,4,REGULAR,period,start,[],0,,,1610612743,91,90,2021-10-27T03:56:07Z,4720000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT11M47.00S,2021-10-27T03:56:19.3Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629008,91.40932982917214,34.068627450980394,1610612743,91,90,2021-10-27T03:56:26Z,4730000,-80.0,28.0,1,right,MISS M. Porter Jr. 8' turnaround Hook,[1629008],1610612743.0,DEN,turnaround,,,Porter Jr.,M. Porter Jr.,,,,,,,,8.46,Missed,,,,,,,,,,,,,,,,
484,PT11M45.00S,2021-10-27T03:56:21.3Z,4,REGULAR,rebound,defensive,[],203497,,,1610612762,91,90,2021-10-27T03:56:26Z,4740000,,,0,,R. Gobert REBOUND (Off:1 Def:8),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,483.0,9.0,8.0,1.0,,,,,,
485,PT11M37.00S,2021-10-27T03:56:29.5Z,4,REGULAR,turnover,bad pass,[],203497,,,1610612762,91,90,2021-10-27T03:56:33Z,4750000,,,0,,R. Gobert bad pass TURNOVER (2 TO),"[203497, 1628420]",1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,2.0,Morris,1628420.0,,,,,,,,,,,,,,,,,,
486,PT11M37.00S,2021-10-27T03:56:29.5Z,4,REGULAR,steal,,[],1628420,,,1610612743,91,90,2021-10-27T03:56:31Z,4760000,,,0,,M. Morris STEAL (1 STL),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT11M33.00S,2021-10-27T03:56:33.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628408,90.3580814717477,56.372549019607845,1610612743,91,90,2021-10-27T03:56:39Z,4770000,32.0,38.0,1,right,MISS P. Dozier Layup - blocked,"[1628408, 204060]",1610612743.0,DEN,,,,Dozier,P. Dozier,,,,,,,,4.97,Missed,,,,,,,,,,,,,,Ingles,204060.0,
488,PT11M33.00S,2021-10-27T03:56:33.4Z,4,REGULAR,block,,[],204060,,,1610612743,91,90,2021-10-27T03:56:35Z,4780000,,,0,,J. Ingles BLOCK (1 BLK),[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT11M31.00S,2021-10-27T03:56:35.4Z,4,REGULAR,rebound,defensive,[],201144,,,1610612762,91,90,2021-10-27T03:56:39Z,4790000,,,0,,M. Conley REBOUND (Off:0 Def:2),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,487.0,2.0,2.0,0.0,,,,,,
490,PT11M21.00S,2021-10-27T03:56:45.3Z,4,REGULAR,3pt,Jump Shot,[],201144,30.17411300919842,28.921568627450984,1610612762,91,90,2021-10-27T03:56:50Z,4800000,105.0,231.0,1,left,MISS M. Conley 25' 3PT,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,25.4,Missed,,,,,,,,,,,,,,,,
491,PT11M19.00S,2021-10-27T03:56:47.3Z,4,REGULAR,rebound,offensive,[],1629672,,,1610612762,91,90,2021-10-27T03:56:50Z,4810000,,,0,,E. Paschall REBOUND (Off:1 Def:2),[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,,,,,490.0,3.0,2.0,1.0,,,,,,
492,PT11M13.00S,2021-10-27T03:56:54.0Z,4,REGULAR,turnover,lost ball,[],203497,,,1610612762,91,90,2021-10-27T03:56:58Z,4820000,,,0,,R. Gobert lost ball TURNOVER (3 TO),"[203497, 1629008]",1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,3.0,Porter Jr.,1629008.0,,,,,,,,,,,,,,,,,,
493,PT11M13.00S,2021-10-27T03:56:54.0Z,4,REGULAR,steal,,[],1629008,,,1610612743,91,90,2021-10-27T03:56:55Z,4830000,,,0,,M. Porter Jr. STEAL (2 STL),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT11M05.00S,2021-10-27T03:57:01.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629008,75.90341655716163,12.990196078431374,1610612743,91,93,2021-10-27T03:57:06Z,4840000,-185.0,174.0,1,right,M. Porter Jr. 25' 3PT  (10 PTS) (J. Green 1 AST),"[1629008, 201145]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,25.4,Made,10.0,,,,,,,,,,J. Green,201145.0,1.0,,,
496,PT10M41.00S,2021-10-27T03:57:29.5Z,4,REGULAR,foul,offensive,[],203497,,,1610612762,91,93,2021-10-27T03:57:41Z,4860000,,,0,,R. Gobert offensive FOUL (3 PF),"[203497, 201145]",1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,1627961.0,3.0,0.0,Green,201145.0,,,,,,,,,,
498,PT10M41.00S,2021-10-27T03:57:29.5Z,4,REGULAR,turnover,offensive foul,[],203497,,,1610612762,91,93,2021-10-27T03:57:29Z,4880000,,,0,,R. Gobert offensive foul TURNOVER (4 TO),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,4.0,,,,,,1627961.0,,,,,,,,,,,,,,
499,PT10M32.00S,2021-10-27T03:58:02.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629008,68.01905387647832,35.049019607843135,1610612743,91,93,2021-10-27T03:58:07Z,4890000,-75.0,248.0,1,right,MISS M. Porter Jr. 25' 3PT,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,25.91,Missed,,,,,,,,,,,,,,,,
500,PT10M29.00S,2021-10-27T03:58:05.7Z,4,REGULAR,rebound,defensive,[],203497,,,1610612762,91,93,2021-10-27T03:58:07Z,4900000,,,0,,R. Gobert REBOUND (Off:1 Def:9),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,499.0,10.0,9.0,1.0,,,,,,
501,PT10M22.00S,2021-10-27T03:58:12.8Z,4,REGULAR,3pt,Jump Shot,[],201144,29.77989487516426,70.09803921568627,1610612762,94,93,2021-10-27T03:58:18Z,4910000,-100.0,227.0,1,left,M. Conley 24' 3PT pullup (13 PTS) (J. Ingles 4 AST),"[201144, 204060]",1610612762.0,UTA,pullup,,,Conley,M. Conley,,,,,,,,24.86,Made,13.0,,,,,,,,,,J. Ingles,204060.0,4.0,,,
503,PT10M04.00S,2021-10-27T03:58:30.9Z,4,REGULAR,2pt,Jump Shot,[],1629008,81.8166885676741,81.37254901960785,1610612743,94,93,2021-10-27T03:59:29Z,4930000,157.0,118.0,1,right,MISS M. Porter Jr. 19' step back Shot,[1629008],1610612743.0,DEN,step back,,,Porter Jr.,M. Porter Jr.,,,,,,,,19.66,Missed,,,,,,,,,,,,,,,,
504,PT10M01.00S,2021-10-27T03:58:33.9Z,4,REGULAR,rebound,defensive,[],203497,,,1610612762,94,93,2021-10-27T03:58:36Z,4940000,,,0,,R. Gobert REBOUND (Off:1 Def:10),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,503.0,11.0,10.0,1.0,,,,,,
505,PT09M47.00S,2021-10-27T03:58:47.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203903,6.783837056504599,44.85294117647059,1610612762,96,93,2021-10-27T03:58:55Z,4950000,26.0,11.0,1,left,J. Clarkson driving Layup (19 PTS),[203903],1610612762.0,UTA,driving,,,Clarkson,J. Clarkson,,,,,,,,2.81,Made,19.0,,,,,,,,,,,,,,,
506,PT09M46.00S,2021-10-27T03:58:52.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,96,93,2021-10-27T03:58:52Z,4960000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT09M33.00S,2021-10-27T04:02:34.2Z,4,REGULAR,2pt,Jump Shot,[],201145,78.53153745072274,55.63725490196079,1610612743,96,95,2021-10-27T04:02:43Z,4970000,28.0,149.0,1,right,J. Green 15' Jump Shot (4 PTS) (M. Morris 3 AST),"[201145, 1628420]",1610612743.0,DEN,,,,Green,J. Green,,,,,,,,15.19,Made,4.0,,,,,,,,,,M. Morris,1628420.0,3.0,,,
509,PT09M08.00S,2021-10-27T04:02:59.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203497,5.601182654402102,55.14705882352941,1610612762,98,95,2021-10-27T04:03:04Z,4990000,-26.0,0.0,1,left,R. Gobert alley-oop Layup (11 PTS) (M. Conley 4 AST),"[203497, 201144]",1610612762.0,UTA,alley-oop,,,Gobert,R. Gobert,,,,,,,,2.57,Made,11.0,,,,,,,,,,M. Conley,201144.0,4.0,,,
511,PT08M41.00S,2021-10-27T04:03:26.6Z,4,REGULAR,turnover,bad pass,[],1629008,,,1610612743,98,95,2021-10-27T04:03:30Z,5010000,,,0,,M. Porter Jr. bad pass TURNOVER (1 TO),"[1629008, 204060]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,1.0,Ingles,204060.0,,,,,,,,,,,,,,,,,,
512,PT08M41.00S,2021-10-27T04:03:26.6Z,4,REGULAR,steal,,[],204060,,,1610612762,98,95,2021-10-27T04:03:28Z,5020000,,,0,,J. Ingles STEAL (1 STL),[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT08M25.00S,2021-10-27T04:03:42.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203497,5.863994743758213,54.41176470588235,1610612762,100,95,2021-10-27T04:03:49Z,5030000,-22.0,3.0,1,left,R. Gobert Layup (13 PTS) (E. Paschall 2 AST),"[203497, 1629672]",1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,2.23,Made,13.0,,,,,,,,,,E. Paschall,1629672.0,2.0,,,
514,PT08M04.00S,2021-10-27T04:04:03.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628420,91.93495400788436,54.65686274509803,1610612743,100,95,2021-10-27T04:04:07Z,5040000,23.0,23.0,1,right,MISS M. Morris driving Layup,[1628420],1610612743.0,DEN,driving,,,Morris,M. Morris,,,,,,,,3.3,Missed,,,,,,,,,,,,,,,,
515,PT08M02.00S,2021-10-27T04:04:05.5Z,4,REGULAR,rebound,defensive,[],204060,,,1610612762,100,95,2021-10-27T04:04:07Z,5050000,,,0,,J. Ingles REBOUND (Off:0 Def:5),[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,514.0,5.0,5.0,0.0,,,,,,
516,PT07M55.00S,2021-10-27T04:04:12.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201144,5.995400788436268,53.92156862745098,1610612762,100,95,2021-10-27T04:04:20Z,5060000,-20.0,4.0,1,left,MISS M. Conley driving reverse Layup,[201144],1610612762.0,UTA,driving reverse,,,Conley,M. Conley,,,,,,,,2.0,Missed,,,,,,,,,,,,,,,,
517,PT07M55.00S,2021-10-27T04:04:15.5Z,4,REGULAR,rebound,offensive,[],203497,,,1610612762,100,95,2021-10-27T04:04:15Z,5070000,,,0,,R. Gobert REBOUND (Off:2 Def:10),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,516.0,12.0,10.0,2.0,,,,,,
518,PT07M55.00S,2021-10-27T04:04:16.1Z,4,REGULAR,foul,personal,['2freethrow'],1628408,,,1610612762,100,95,2021-10-27T04:04:28Z,5080000,,,0,,P. Dozier shooting personal FOUL (3 PF) (Gobert 2 FT),"[1628408, 203497]",1610612743.0,DEN,shooting,,,Dozier,P. Dozier,,,,,,,,,,,2002.0,3.0,0.0,Gobert,203497.0,,,,,,,,,,
520,PT07M55.00S,2021-10-27T04:04:45.1Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],203497,,,1610612762,101,95,2021-10-27T04:04:45Z,5100000,,,0,,R. Gobert Free Throw 1 of 2 (14 PTS),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,Made,14.0,,,,,,,,,,,,,,,
521,PT07M55.00S,2021-10-27T04:04:45.6Z,4,REGULAR,substitution,out,[],201144,,,1610612762,101,95,2021-10-27T04:04:59Z,5110000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT07M55.00S,2021-10-27T04:04:45.6Z,4,REGULAR,substitution,out,[],1629008,,,1610612762,101,95,2021-10-27T04:04:59Z,5120000,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT07M55.00S,2021-10-27T04:04:45.6Z,4,REGULAR,substitution,out,[],201145,,,1610612762,101,95,2021-10-27T04:04:59Z,5130000,,,0,,SUB out: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT07M55.00S,2021-10-27T04:04:45.6Z,4,REGULAR,substitution,out,[],1628408,,,1610612762,101,95,2021-10-27T04:04:59Z,5140000,,,0,,SUB out: P. Dozier,[1628408],1610612743.0,DEN,,,,Dozier,P. Dozier,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT07M55.00S,2021-10-27T04:04:45.6Z,4,REGULAR,substitution,in,[],1628378,,,1610612762,101,95,2021-10-27T04:04:59Z,5150000,,,0,,SUB in: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT07M55.00S,2021-10-27T04:04:45.6Z,4,REGULAR,substitution,in,[],203115,,,1610612762,101,95,2021-10-27T04:04:59Z,5160000,,,0,,SUB in: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT07M55.00S,2021-10-27T04:04:45.6Z,4,REGULAR,substitution,in,[],203210,,,1610612762,101,95,2021-10-27T04:04:59Z,5170000,,,0,,SUB in: J. Green,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT07M55.00S,2021-10-27T04:04:45.6Z,4,REGULAR,substitution,in,[],203932,,,1610612762,101,95,2021-10-27T04:04:59Z,5180000,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT07M55.00S,2021-10-27T04:05:13.0Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],203497,,,1610612762,102,95,2021-10-27T04:05:13Z,5190000,,,0,,R. Gobert Free Throw 2 of 2 (15 PTS),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,Made,15.0,,,,,,,,,,,,,,,
531,PT07M47.00S,2021-10-27T04:05:24.8Z,4,REGULAR,foul,personal,[],203903,,,1610612743,102,95,2021-10-27T04:05:31Z,5200000,,,0,,J. Clarkson personal FOUL (2 PF),"[203903, 1628420]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,2714.0,2.0,0.0,Morris,1628420.0,,,,,,,,,,
533,PT07M47.00S,2021-10-27T04:05:29.9Z,4,REGULAR,substitution,out,[],203497,,,1610612743,102,95,2021-10-27T04:05:32Z,5220000,,,0,,SUB out: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT07M47.00S,2021-10-27T04:05:29.9Z,4,REGULAR,substitution,in,[],202355,,,1610612743,102,95,2021-10-27T04:05:32Z,5230000,,,0,,SUB in: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT07M32.00S,2021-10-27T04:06:03.2Z,4,REGULAR,3pt,Jump Shot,[],203932,71.96123521681997,17.401960784313726,1610612743,102,95,2021-10-27T04:06:08Z,5240000,-163.0,211.0,1,right,MISS A. Gordon 26' 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,26.67,Missed,,,,,,,,,,,,,,,,
536,PT07M29.00S,2021-10-27T04:06:06.4Z,4,REGULAR,rebound,defensive,[],1629672,,,1610612762,102,95,2021-10-27T04:06:06Z,5250000,,,0,,E. Paschall REBOUND (Off:1 Def:3),[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,,,,,535.0,4.0,3.0,1.0,,,,,,
537,PT07M22.00S,2021-10-27T04:06:13.0Z,4,REGULAR,3pt,Jump Shot,[],204060,14.011169513797633,1.9607843137254901,1610612762,102,95,2021-10-27T04:06:21Z,5260000,240.0,79.0,1,left,MISS J. Ingles 25' 3PT,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,25.29,Missed,,,,,,,,,,,,,,,,
538,PT07M22.00S,2021-10-27T04:06:20.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612762,102,95,2021-10-27T04:06:20Z,5270000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,537.0,,,,,,,,,
539,PT07M22.00S,2021-10-27T04:06:21.1Z,4,REGULAR,foul,personal,[],1630267,,,1610612762,102,95,2021-10-27T04:06:27Z,5280000,,,0,,F. Campazzo loose ball personal FOUL (2 PF),"[1630267, 202355]",1610612743.0,DEN,loose ball,,,Campazzo,F. Campazzo,,,,,,,,,,,2002.0,2.0,0.0,Whiteside,202355.0,,,,,,,,,,
541,PT07M22.00S,2021-10-27T04:06:30.3Z,4,REGULAR,substitution,out,[],1629672,,,1610612762,102,95,2021-10-27T04:06:33Z,5300000,,,0,,SUB out: E. Paschall,[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT07M22.00S,2021-10-27T04:06:30.3Z,4,REGULAR,substitution,in,[],202711,,,1610612762,102,95,2021-10-27T04:06:33Z,5310000,,,0,,SUB in: B. Bogdanovic,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT07M14.00S,2021-10-27T04:06:52.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],202711,5.469776609724048,94.11764705882352,1610612762,102,95,2021-10-27T04:06:58Z,5320000,-221.0,-1.0,1,left,MISS B. Bogdanovic 3PT,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,22.06,Missed,,,,,,,,,,,,,,,,
