actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
270,PT03M57.00S,2021-10-21T02:03:23.9Z,2,REGULAR,3pt,Jump Shot,[],202711,74.85216819973719,10.784313725490197,1610612762,49,37,2021-10-21T02:03:29Z,2640000,-196.0,184.0,1,right,MISS B. Bogdanovic 26' 3PT,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,26.88,Missed,,,,,,,,,,,,,,,,
271,PT03M54.00S,2021-10-21T02:03:26.9Z,2,REGULAR,rebound,defensive,[],202324,,,1610612760,49,37,2021-10-21T02:03:29Z,2650000,,,0,,D. Favors REBOUND (Off:0 Def:4),[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,,,270.0,4.0,4.0,0.0,,,,,,,,
272,PT03M48.00S,2021-10-21T02:03:32.5Z,2,REGULAR,3pt,Jump Shot,[],1629652,20.71287779237845,90.93137254901961,1610612760,49,37,2021-10-21T02:03:38Z,2660000,-205.0,142.0,1,left,MISS L. Dort 24' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,24.92,Missed,,,,,,,,,,,,,,,,
273,PT03M45.00S,2021-10-21T02:03:35.5Z,2,REGULAR,rebound,defensive,[],1626220,,,1610612762,49,37,2021-10-21T02:03:38Z,2670000,,,0,,R. O'Neale REBOUND (Off:0 Def:4),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,272.0,4.0,4.0,0.0,,,,,,,,
274,PT03M37.00S,2021-10-21T02:03:43.6Z,2,REGULAR,3pt,Jump Shot,[],201144,95.74572930354796,95.34313725490196,1610612762,52,37,2021-10-21T02:03:49Z,2680000,227.0,-13.0,1,right,M. Conley 3PT  (8 PTS) (R. O'Neale 1 AST),"[201144, 1626220]",1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,22.7,Made,8.0,R. O'Neale,1626220.0,1.0,,,,,,,,,,,,
276,PT03M19.00S,2021-10-21T02:04:03.0Z,2,REGULAR,turnover,out-of-bounds,[],1629652,,,1610612760,52,37,2021-10-21T02:04:11Z,2700000,,,0,,L. Dort bad pass out-of-bounds TURNOVER (2 TO),[1629652],1610612760.0,OKC,bad pass,,,Dort,L. Dort,,,,,1626300.0,2.0,,,,,,,,,,,,,,,,,,
277,PT03M09.00S,2021-10-21T02:04:19.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],202711,68.9388961892247,25.735294117647058,1610612762,52,37,2021-10-21T02:04:24Z,2710000,-121.0,239.0,1,right,MISS B. Bogdanovic 26' 3PT,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,26.85,Missed,,,,,,,,,,,,,,,,
278,PT03M05.00S,2021-10-21T02:04:23.4Z,2,REGULAR,rebound,defensive,[],1629652,,,1610612760,52,37,2021-10-21T02:04:24Z,2720000,,,0,,L. Dort REBOUND (Off:0 Def:2),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,277.0,2.0,2.0,0.0,,,,,,,,
279,PT02M53.00S,2021-10-21T02:04:34.9Z,2,REGULAR,3pt,Jump Shot,[],1630177,20.45006570302234,90.68627450980392,1610612760,52,37,2021-10-21T02:04:40Z,2730000,-203.0,140.0,1,left,MISS T. Maledon 24' 3PT,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,24.68,Missed,,,,,,,,,,,,,,,,
280,PT02M50.00S,2021-10-21T02:04:37.9Z,2,REGULAR,rebound,defensive,[],203497,,,1610612762,52,37,2021-10-21T02:04:40Z,2740000,,,0,,R. Gobert REBOUND (Off:2 Def:9),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,279.0,11.0,9.0,2.0,,,,,,,,
281,PT02M34.00S,2021-10-21T02:04:53.4Z,2,REGULAR,2pt,Jump Shot,[],1628378,77.4802890932983,77.94117647058823,1610612762,52,37,2021-10-21T02:04:57Z,2750000,140.0,159.0,1,right,MISS D. Mitchell 21' step back Shot,[1628378],1610612762.0,UTA,step back,,,Mitchell,D. Mitchell,,,,,,,21.18,Missed,,,,,,,,,,,,,,,,
282,PT02M32.00S,2021-10-21T02:04:55.4Z,2,REGULAR,rebound,defensive,[],1630177,,,1610612760,52,37,2021-10-21T02:04:57Z,2760000,,,0,,T. Maledon REBOUND (Off:0 Def:1),[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,281.0,1.0,1.0,0.0,,,,,,,,
283,PT02M26.00S,2021-10-21T02:05:02.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630177,6.521024967148489,54.65686274509803,1610612760,52,37,2021-10-21T02:05:08Z,2770000,-23.0,9.0,1,left,MISS T. Maledon driving Layup,[1630177],1610612760.0,OKC,driving,,,Maledon,T. Maledon,,,,,,,2.49,Missed,,,,,,,,,,,,,,,,
284,PT02M24.00S,2021-10-21T02:05:04.2Z,2,REGULAR,rebound,offensive,[],1629652,,,1610612760,52,37,2021-10-21T02:05:04Z,2780000,,,0,,L. Dort REBOUND (Off:1 Def:2),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,283.0,3.0,2.0,1.0,,,,,,,,
285,PT02M23.00S,2021-10-21T02:05:05.9Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],202324,4.155716162943495,73.77450980392157,1610612760,52,39,2021-10-21T02:05:12Z,2790000,-119.0,-13.0,1,left,D. Favors 11' Jump Shot (4 PTS) (L. Dort 1 AST),"[202324, 1629652]",1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,11.97,Made,4.0,L. Dort,1629652.0,1.0,,,,,,,,,,,,
287,PT02M10.00S,2021-10-21T02:05:17.1Z,2,REGULAR,3pt,Jump Shot,[],201144,67.36202365308804,37.99019607843137,1610612762,52,39,2021-10-21T02:05:22Z,2810000,-60.0,254.0,1,right,MISS M. Conley 26' 3PT,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,26.13,Missed,,,,,,,,,,,,,,,,
288,PT02M07.00S,2021-10-21T02:05:20.2Z,2,REGULAR,rebound,offensive,[],1628378,,,1610612762,52,39,2021-10-21T02:05:20Z,2820000,,,0,,D. Mitchell REBOUND (Off:2 Def:0),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,287.0,2.0,0.0,2.0,,,,,,,,
289,PT02M02.00S,2021-10-21T02:05:25.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1626220,94.30026281208936,95.09803921568627,1610612762,52,39,2021-10-21T02:05:31Z,2830000,225.0,1.0,1,right,MISS R. O'Neale 3PT,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,22.55,Missed,,,,,,,,,,,,,,,,
290,PT01M59.00S,2021-10-21T02:05:28.2Z,2,REGULAR,rebound,defensive,[],202324,,,1610612760,52,39,2021-10-21T02:05:31Z,2840000,,,0,,D. Favors REBOUND (Off:0 Def:5),[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,,,289.0,5.0,5.0,0.0,,,,,,,,
291,PT01M44.00S,2021-10-21T02:05:43.9Z,2,REGULAR,3pt,Jump Shot,[],1628983,31.09395532194481,64.4607843137255,1610612760,52,39,2021-10-21T02:05:50Z,2850000,-72.0,240.0,1,left,MISS S. Gilgeous-Alexander 25' pullup 3PT,[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,25.05,Missed,,,,,,,,,,,,,,,,
292,PT01M43.00S,2021-10-21T02:05:44.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612762,52,39,2021-10-21T02:05:50Z,2860000,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,291.0,,,,,,,,,,,
293,PT01M43.00S,2021-10-21T02:05:49.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,52,39,2021-10-21T02:05:49Z,2870000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT01M43.00S,2021-10-21T02:05:50.2Z,2,REGULAR,substitution,out,[],1630177,,,1610612762,52,39,2021-10-21T02:05:53Z,2880000,,,0,,SUB out: T. Maledon,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,
295,PT01M43.00S,2021-10-21T02:05:50.2Z,2,REGULAR,substitution,in,[],1630581,,,1610612762,52,39,2021-10-21T02:05:53Z,2890000,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,
296,PT01M19.00S,2021-10-21T02:06:27.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202711,92.85479632063075,45.588235294117645,1610612762,54,39,2021-10-21T02:06:33Z,2900000,-22.0,15.0,1,right,B. Bogdanovic driving Layup (8 PTS),[202711],1610612762.0,UTA,driving,,,Bogdanovic,B. Bogdanovic,,,,,,,2.65,Made,8.0,,,,,,,,,,,,,,,
297,PT01M07.00S,2021-10-21T02:06:45.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,6.783837056504599,52.94117647058824,1610612760,54,41,2021-10-21T02:06:52Z,2910000,-15.0,11.0,1,left,S. Gilgeous-Alexander driving Layup (9 PTS),[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,1.85,Made,9.0,,,,,,,,,,,,,,,
298,PT01M07.00S,2021-10-21T02:06:50.2Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628378,,,1610612760,54,41,2021-10-21T02:06:54Z,2920000,,,0,,D. Mitchell shooting personal FOUL (1 PF) (Gilgeous-Alexander 1 FT),"[1628378, 1628983]",1610612762.0,UTA,shooting,,,Mitchell,D. Mitchell,,,,,1626300.0,,,,,,,,,,,,1.0,0.0,Gilgeous-Alexander,1628983.0,,,,
300,PT01M07.00S,2021-10-21T02:06:56.5Z,2,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1628378,,,1610612760,54,41,2021-10-21T02:07:32Z,2940000,,,0,,D. Mitchell technical FOUL (1 Tech),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,1626300.0,,,,,,,,,,,,1.0,1.0,,,,,,
301,PT01M07.00S,2021-10-21T02:07:08.9Z,2,REGULAR,freethrow,1 of 1,[],1628983,,,1610612760,54,42,2021-10-21T02:07:32Z,2950000,,,0,,S. Gilgeous-Alexander technical Free Throw 1 of 1 (10 PTS),[1628983],1610612760.0,OKC,technical,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,10.0,,,,,,,,,,,,,,,
302,PT01M07.00S,2021-10-21T02:07:31.5Z,2,REGULAR,freethrow,1 of 1,[],1628983,,,1610612760,54,42,2021-10-21T02:07:34Z,2960000,,,0,,MISS S. Gilgeous-Alexander Free Throw 1 of 1,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Missed,,,,,,,,,,,,,,,,
303,PT01M06.00S,2021-10-21T02:07:32.5Z,2,REGULAR,rebound,defensive,[],202711,,,1610612762,54,42,2021-10-21T02:07:34Z,2970000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:1),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,302.0,1.0,1.0,0.0,,,,,,,,
304,PT00M57.90S,2021-10-21T02:07:40.8Z,2,REGULAR,3pt,Jump Shot,[],1628378,69.85873850197109,77.69607843137256,1610612762,54,42,2021-10-21T02:07:46Z,2980000,138.0,231.0,1,right,MISS D. Mitchell 26' 3PT,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,26.92,Missed,,,,,,,,,,,,,,,,
305,PT00M55.00S,2021-10-21T02:07:43.7Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612760,54,42,2021-10-21T02:07:46Z,2990000,,,0,,J. Giddey REBOUND (Off:0 Def:4),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,304.0,4.0,4.0,0.0,,,,,,,,
306,PT00M41.30S,2021-10-21T02:07:57.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,14.273981603153747,51.470588235294116,1610612760,54,42,2021-10-21T02:08:03Z,3000000,-7.0,82.0,1,left,MISS S. Gilgeous-Alexander 8' pullup Shot,[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,8.2,Missed,,,,,,,,,,,,,,,,
307,PT00M39.60S,2021-10-21T02:07:59.0Z,2,REGULAR,rebound,defensive,[],203497,,,1610612762,54,42,2021-10-21T02:08:03Z,3010000,,,0,,R. Gobert REBOUND (Off:2 Def:10),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,306.0,12.0,10.0,2.0,,,,,,,,
308,PT00M33.30S,2021-10-21T02:08:05.4Z,2,REGULAR,3pt,Jump Shot,[],202711,80.1084099868594,6.372549019607843,1610612762,54,42,2021-10-21T02:08:10Z,3020000,-218.0,134.0,1,right,MISS B. Bogdanovic 25' step back 3PT,[202711],1610612762.0,UTA,step back,,,Bogdanovic,B. Bogdanovic,,,,,,,25.62,Missed,,,,,,,,,,,,,,,,
309,PT00M30.60S,2021-10-21T02:08:08.1Z,2,REGULAR,rebound,defensive,[],1628983,,,1610612760,54,42,2021-10-21T02:08:10Z,3030000,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:2),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,308.0,2.0,2.0,0.0,,,,,,,,
310,PT00M23.80S,2021-10-21T02:08:14.8Z,2,REGULAR,3pt,Jump Shot,[],1629652,24.392247043363994,88.97058823529412,1610612760,54,42,2021-10-21T02:08:21Z,3040000,-195.0,177.0,1,left,MISS L. Dort 26' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,26.31,Missed,,,,,,,,,,,,,,,,
311,PT00M20.50S,2021-10-21T02:08:18.2Z,2,REGULAR,rebound,offensive,[],202324,,,1610612760,54,42,2021-10-21T02:08:18Z,3050000,,,0,,D. Favors REBOUND (Off:1 Def:5),[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,,,310.0,6.0,5.0,1.0,,,,,,,,
312,PT00M18.70S,2021-10-21T02:08:19.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202324,6.652431011826544,46.07843137254902,1610612760,54,42,2021-10-21T02:08:39Z,3060000,20.0,10.0,1,left,MISS D. Favors Layup,[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,2.2,Missed,,,,,,,,,,,,,,,,
313,PT00M18.70S,2021-10-21T02:08:19.8Z,2,REGULAR,rebound,offensive,[],202324,,,1610612760,54,42,2021-10-21T02:08:39Z,3070000,,,0,,D. Favors REBOUND (Off:2 Def:5),[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,,,312.0,7.0,5.0,2.0,,,,,,,,
314,PT00M16.80S,2021-10-21T02:08:32.4Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202324,5.590000152587891,50.0,1610612760,54,42,2021-10-21T02:09:40Z,3080000,0.0,0.0,1,left,MISS D. Favors tip Layup,[202324],1610612760.0,OKC,tip,,,Favors,D. Favors,,,,,,,0.0,Missed,,,,,,,,,,,,,,,,
315,PT00M16.80S,2021-10-21T02:08:32.4Z,2,REGULAR,rebound,offensive,[],202324,,,1610612760,54,42,2021-10-21T02:09:40Z,3090000,,,0,,D. Favors REBOUND (Off:3 Def:5),[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,,,314.0,8.0,5.0,3.0,,,,,,,,
318,PT00M16.80S,2021-10-21T02:08:33.6Z,2,REGULAR,turnover,offensive goaltending,[],202324,,,1610612760,54,42,2021-10-21T02:09:08Z,3095000,,,0,,D. Favors offensive goaltending TURNOVER (1 TO),[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,200834.0,1.0,,,,,,,,,,,,,,,,,,
316,PT00M16.80S,2021-10-21T02:08:34.8Z,2,REGULAR,substitution,out,[],1628983,,,1610612762,54,42,2021-10-21T02:08:38Z,3100000,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,
317,PT00M16.80S,2021-10-21T02:08:34.8Z,2,REGULAR,substitution,in,[],1630177,,,1610612762,54,42,2021-10-21T02:08:38Z,3110000,,,0,,SUB in: T. Maledon,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,
319,PT00M00.00S,2021-10-21T02:09:11.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201144,96.5341655716163,95.34313725490196,1610612762,54,42,2021-10-21T02:09:20Z,3120000,227.0,-20.0,1,right,MISS M. Conley 3PT,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,22.76,Missed,,,,,,,,,,,,,,,,
320,PT00M00.00S,2021-10-21T02:09:17.7Z,2,REGULAR,rebound,offensive,[],203497,,,1610612762,54,42,2021-10-21T02:09:17Z,3130000,,,0,,R. Gobert REBOUND (Off:3 Def:10),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,319.0,13.0,10.0,3.0,,,,,,,,
321,PT00M00.00S,2021-10-21T02:09:22.2Z,2,REGULAR,period,end,[],0,,,1610612762,54,42,2021-10-21T02:09:22Z,3140000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2021-10-21T02:23:21.9Z,3,REGULAR,substitution,out,['startperiod'],1630177,,,1610612762,54,42,2021-10-21T02:24:06Z,3150000,,,0,,SUB out: T. Maledon,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2021-10-21T02:23:21.9Z,3,REGULAR,substitution,in,['startperiod'],1628983,,,1610612762,54,42,2021-10-21T02:24:06Z,3160000,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2021-10-21T02:24:21.1Z,3,REGULAR,period,start,[],0,,,1610612760,54,42,2021-10-21T02:24:21Z,3170000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT11M46.00S,2021-10-21T02:24:34.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629647,93.38042049934296,46.81372549019608,1610612760,54,42,2021-10-21T02:24:39Z,3180000,-16.0,10.0,1,right,MISS D. Bazley cutting Layup - blocked,"[1629647, 203497]",1610612760.0,OKC,cutting,,,Bazley,D. Bazley,,,,,,,1.86,Missed,,,,,,,,,,,,,,,Gobert,203497.0
328,PT11M46.00S,2021-10-21T02:24:34.8Z,3,REGULAR,block,,[],203497,,,1610612760,54,42,2021-10-21T02:24:41Z,3190000,,,0,,R. Gobert BLOCK (1 BLK),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
329,PT11M43.00S,2021-10-21T02:24:37.8Z,3,REGULAR,rebound,defensive,[],1626220,,,1610612762,54,42,2021-10-21T02:24:39Z,3200000,,,0,,R. O'Neale REBOUND (Off:0 Def:5),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,327.0,5.0,5.0,0.0,,,,,,,,
330,PT11M32.00S,2021-10-21T02:24:48.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202711,7.5722733245729295,56.61764705882353,1610612762,54,42,2021-10-21T02:24:53Z,3210000,-33.0,19.0,1,left,MISS B. Bogdanovic driving Layup - blocked,"[202711, 202324]",1610612762.0,UTA,driving,,,Bogdanovic,B. Bogdanovic,,,,,,,3.8,Missed,,,,,,,,,,,,,,,Favors,202324.0
331,PT11M32.00S,2021-10-21T02:24:48.3Z,3,REGULAR,block,,[],202324,,,1610612762,54,42,2021-10-21T02:24:50Z,3220000,,,0,,D. Favors BLOCK (1 BLK),[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,,,,,,,,,,,,,,
332,PT11M29.00S,2021-10-21T02:24:51.3Z,3,REGULAR,rebound,defensive,[],1629652,,,1610612760,54,42,2021-10-21T02:24:53Z,3230000,,,0,,L. Dort REBOUND (Off:1 Def:3),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,330.0,4.0,3.0,1.0,,,,,,,,
333,PT11M28.00S,2021-10-21T02:24:53.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629652,92.46057818659659,55.392156862745104,1610612760,54,42,2021-10-21T02:25:00Z,3240000,27.0,18.0,1,right,MISS L. Dort driving Layup,[1629652],1610612760.0,OKC,driving,,,Dort,L. Dort,,,,,,,3.27,Missed,,,,,,,,,,,,,,,,
334,PT11M26.00S,2021-10-21T02:24:55.2Z,3,REGULAR,rebound,defensive,[],1626220,,,1610612762,54,42,2021-10-21T02:25:00Z,3250000,,,0,,R. O'Neale REBOUND (Off:0 Def:6),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,333.0,6.0,6.0,0.0,,,,,,,,
335,PT11M18.00S,2021-10-21T02:25:05.2Z,3,REGULAR,foul,personal,[],1629652,,,1610612762,54,42,2021-10-21T02:25:11Z,3260000,,,0,,L. Dort personal FOUL (2 PF),"[1629652, 203497]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,1626300.0,,,,,,,,,,,,2.0,0.0,Gobert,203497.0,,,,
337,PT11M04.00S,2021-10-21T02:25:36.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,6.652431011826544,46.568627450980394,1610612762,54,42,2021-10-21T02:25:41Z,3280000,17.0,10.0,1,left,MISS R. Gobert alley-oop DUNK,[203497],1610612762.0,UTA,alley-oop,,,Gobert,R. Gobert,,,,,,,1.99,Missed,,,,,,,,,,,,,,,,
338,PT11M02.00S,2021-10-21T02:25:38.4Z,3,REGULAR,rebound,defensive,[],1629652,,,1610612760,54,42,2021-10-21T02:25:41Z,3290000,,,0,,L. Dort REBOUND (Off:1 Def:4),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,337.0,5.0,4.0,1.0,,,,,,,,
339,PT10M49.00S,2021-10-21T02:25:51.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,88.12417871222075,44.85294117647059,1610612760,54,42,2021-10-21T02:25:57Z,3300000,-26.0,59.0,1,right,MISS S. Gilgeous-Alexander 6' step back Shot,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,6.44,Missed,,,,,,,,,,,,,,,,
340,PT10M46.00S,2021-10-21T02:25:54.7Z,3,REGULAR,rebound,defensive,[],203497,,,1610612762,54,42,2021-10-21T02:25:57Z,3310000,,,0,,R. Gobert REBOUND (Off:3 Def:11),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,339.0,14.0,11.0,3.0,,,,,,,,
341,PT10M37.00S,2021-10-21T02:26:04.1Z,3,REGULAR,3pt,Jump Shot,[],1628378,25.969119579500656,82.84313725490196,1610612762,57,42,2021-10-21T02:26:09Z,3320000,-164.0,192.0,1,left,D. Mitchell 25' 3PT  (5 PTS) (R. O'Neale 2 AST),"[1628378, 1626220]",1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,25.23,Made,5.0,R. O'Neale,1626220.0,2.0,,,,,,,,,,,,
343,PT10M22.00S,2021-10-21T02:26:23.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,91.40932982917214,45.83333333333333,1610612760,57,42,2021-10-21T02:26:28Z,3340000,-21.0,28.0,1,right,MISS J. Giddey driving Layup,[1630581],1610612760.0,OKC,driving,,,Giddey,J. Giddey,,,,,,,3.51,Missed,,,,,,,,,,,,,,,,
344,PT10M20.00S,2021-10-21T02:26:25.8Z,3,REGULAR,rebound,defensive,[],203497,,,1610612762,57,42,2021-10-21T02:26:28Z,3350000,,,0,,R. Gobert REBOUND (Off:3 Def:12),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,343.0,15.0,12.0,3.0,,,,,,,,
345,PT10M11.00S,2021-10-21T02:26:34.6Z,3,REGULAR,3pt,Jump Shot,[],202711,21.23850197109067,11.27450980392157,1610612762,57,42,2021-10-21T02:26:41Z,3360000,194.0,147.0,1,left,MISS B. Bogdanovic 24' 3PT,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,24.31,Missed,,,,,,,,,,,,,,,,
346,PT10M08.00S,2021-10-21T02:26:37.6Z,3,REGULAR,rebound,offensive,[],203497,,,1610612762,57,42,2021-10-21T02:26:41Z,3370000,,,0,,R. Gobert REBOUND (Off:4 Def:12),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,345.0,16.0,12.0,4.0,,,,,,,,
347,PT09M56.00S,2021-10-21T02:26:50.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628378,27.94021024967148,91.42156862745098,1610612762,57,42,2021-10-21T02:26:57Z,3380000,-207.0,210.0,1,left,MISS D. Mitchell 29' step back 3PT,[1628378],1610612762.0,UTA,step back,,,Mitchell,D. Mitchell,,,,,,,29.5,Missed,,,,,,,,,,,,,,,,
348,PT09M52.00S,2021-10-21T02:26:54.2Z,3,REGULAR,rebound,defensive,[],1629647,,,1610612760,57,42,2021-10-21T02:26:57Z,3390000,,,0,,D. Bazley REBOUND (Off:1 Def:2),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,347.0,3.0,2.0,1.0,,,,,,,,
349,PT09M44.00S,2021-10-21T02:27:01.2Z,3,REGULAR,3pt,Jump Shot,[],1629647,66.5735873850197,54.41176470588235,1610612760,57,42,2021-10-21T02:27:06Z,3400000,22.0,262.0,1,right,MISS D. Bazley 26' 3PT,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,26.26,Missed,,,,,,,,,,,,,,,,
350,PT09M41.00S,2021-10-21T02:27:04.2Z,3,REGULAR,rebound,defensive,[],203497,,,1610612762,57,42,2021-10-21T02:27:06Z,3410000,,,0,,R. Gobert REBOUND (Off:4 Def:13),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,349.0,17.0,13.0,4.0,,,,,,,,
