actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
454,PT12M00.00S,2022-02-26T03:49:09.0Z,4,REGULAR,period,start,[],0,,,1610612762,89,86,2022-02-26T03:49:09Z,4520000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT11M46.00S,2022-02-26T03:49:21.5Z,4,REGULAR,3pt,Jump Shot,[],201144,26.10052562417871,20.34313725490196,1610612762,89,86,2022-02-26T03:49:48Z,4530000,148.0,193.0,1,left,MISS M. Conley 24' pullup 3PT,[201144],1610612762.0,UTA,pullup,,,Conley,M. Conley,,,,,24.32,Missed,,,,,,,,,,,,,,,,,,
456,PT11M46.00S,2022-02-26T03:49:24.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612762,89,86,2022-02-26T03:49:24Z,4540000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,455.0,,,,,,,,,,,,,
457,PT11M46.00S,2022-02-26T03:49:26.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,89,86,2022-02-26T03:49:26Z,4550000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT11M38.00S,2022-02-26T03:49:54.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203903,18.74178712220762,91.91176470588235,1610612762,92,86,2022-02-26T03:50:08Z,4560000,-210.0,124.0,1,left,J. Clarkson 24' 3PT step back (11 PTS),[203903],1610612762.0,UTA,step back,,,Clarkson,J. Clarkson,,,,,24.34,Made,11.0,,,,,,,,,,,,,,,,,
459,PT11M20.00S,2022-02-26T03:50:11.2Z,4,REGULAR,2pt,Jump Shot,[],203915,79.58278580814718,64.70588235294117,1610612742,92,88,2022-02-26T03:50:15Z,4570000,74.0,139.0,1,right,S. Dinwiddie 15' floating Jump Shot (14 PTS),[203915],1610612742.0,DAL,floating,,,Dinwiddie,S. Dinwiddie,,,,,15.76,Made,14.0,,,,,,,,,,,,,,,,,
460,PT11M04.00S,2022-02-26T03:50:30.0Z,4,REGULAR,foul,offensive,[],203497,,,1610612762,92,88,2022-02-26T03:50:37Z,4580000,,,0,,R. Gobert charge offensive FOUL (2 PF),"[203497, 1628973]",1610612762.0,UTA,charge,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,1199.0,2.0,0.0,Brunson,1628973.0
462,PT11M04.00S,2022-02-26T03:50:30.0Z,4,REGULAR,turnover,offensive foul,[],203497,,,1610612762,92,88,2022-02-26T03:50:30Z,4600000,,,0,,R. Gobert offensive foul TURNOVER (3 TO),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,3.0,,,,,1199.0,,,,
463,PT10M44.00S,2022-02-26T03:51:07.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628973,91.01511169513797,56.61764705882353,1610612742,92,90,2022-02-26T03:51:13Z,4610000,33.0,32.0,1,right,J. Brunson cutting Layup (8 PTS) (M. Kleber 4 AST),"[1628973, 1628467]",1610612742.0,DAL,cutting,,,Brunson,J. Brunson,,,,,4.6,Made,8.0,M. Kleber,1628467.0,4.0,,,,,,,,,,,,,,
465,PT10M21.00S,2022-02-26T03:51:30.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203903,5.601182654402102,54.90196078431373,1610612762,92,90,2022-02-26T03:51:42Z,4630000,-25.0,0.0,1,left,MISS J. Clarkson driving reverse Layup,[203903],1610612762.0,UTA,driving reverse,,,Clarkson,J. Clarkson,,,,,2.45,Missed,,,,,,,,,,,,,,,,,,
467,PT10M21.00S,2022-02-26T03:51:30.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612742,92,90,2022-02-26T03:51:42Z,4650000,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,465.0,,,,,,,,,,,,,
468,PT10M21.00S,2022-02-26T03:51:36.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,92,90,2022-02-26T03:51:36Z,4660000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT10M13.00S,2022-02-26T03:51:44.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,83.26215505913272,49.26470588235294,1610612742,92,90,2022-02-26T03:51:51Z,4670000,-4.0,105.0,1,right,MISS J. Brunson 10' pullup Shot,[1628973],1610612742.0,DAL,pullup,,,Brunson,J. Brunson,,,,,10.49,Missed,,,,,,,,,,,,,,,,,,
470,PT10M09.00S,2022-02-26T03:51:48.8Z,4,REGULAR,rebound,defensive,[],203497,,,1610612762,92,90,2022-02-26T03:51:51Z,4680000,,,0,,R. Gobert REBOUND (Off:1 Def:13),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,469.0,14.0,13.0,1.0,,,,,,,,,,
471,PT09M59.00S,2022-02-26T03:52:01.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,92,90,2022-02-26T03:52:01Z,4690000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT09M50.00S,2022-02-26T03:52:23.4Z,4,REGULAR,3pt,Jump Shot,[],201144,10.5946123521682,2.696078431372549,1610612762,92,90,2022-02-26T03:52:29Z,4700000,237.0,47.0,1,left,MISS M. Conley 24' step back 3PT,[201144],1610612762.0,UTA,step back,,,Conley,M. Conley,,,,,24.11,Missed,,,,,,,,,,,,,,,,,,
473,PT09M47.00S,2022-02-26T03:52:26.4Z,4,REGULAR,rebound,defensive,[],1630182,,,1610612742,92,90,2022-02-26T03:52:29Z,4710000,,,0,,J. Green REBOUND (Off:0 Def:2),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,472.0,2.0,2.0,0.0,,,,,,,,,,
474,PT09M37.00S,2022-02-26T03:52:36.2Z,4,REGULAR,3pt,Jump Shot,[],202722,72.09264126149803,91.42156862745098,1610612742,92,93,2022-02-26T03:52:41Z,4720000,207.0,210.0,1,right,D. Bertans 29' 3PT  (17 PTS) (S. Dinwiddie 2 AST),"[202722, 203915]",1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,29.48,Made,17.0,S. Dinwiddie,203915.0,2.0,,,,,,,,,,,,,,
476,PT09M16.00S,2022-02-26T03:52:56.1Z,4,REGULAR,3pt,Jump Shot,[],203903,24.26084099868594,83.82352941176471,1610612762,92,93,2022-02-26T03:53:01Z,4740000,-169.0,176.0,1,left,MISS J. Clarkson 24' 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,24.38,Missed,,,,,,,,,,,,,,,,,,
477,PT09M14.00S,2022-02-26T03:52:58.1Z,4,REGULAR,rebound,defensive,[],203915,,,1610612742,92,93,2022-02-26T03:53:01Z,4750000,,,0,,S. Dinwiddie REBOUND (Off:0 Def:2),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,476.0,2.0,2.0,0.0,,,,,,,,,,
478,PT09M10.00S,2022-02-26T03:53:02.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203915,69.85873850197109,72.79411764705883,1610612742,92,96,2022-02-26T03:53:08Z,4760000,114.0,231.0,1,right,S. Dinwiddie 25' 3PT pullup (17 PTS),[203915],1610612742.0,DAL,pullup,,,Dinwiddie,S. Dinwiddie,,,,,25.74,Made,17.0,,,,,,,,,,,,,,,,,
479,PT08M51.00S,2022-02-26T03:53:22.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201144,14.536793692509855,50.73529411764706,1610612762,92,96,2022-02-26T03:53:28Z,4770000,-4.0,84.0,1,left,MISS M. Conley 8' floating Shot,[201144],1610612762.0,UTA,floating,,,Conley,M. Conley,,,,,8.42,Missed,,,,,,,,,,,,,,,,,,
480,PT08M50.00S,2022-02-26T03:53:23.5Z,4,REGULAR,rebound,offensive,[],201144,,,1610612762,92,96,2022-02-26T03:53:23Z,4780000,,,0,,M. Conley REBOUND (Off:2 Def:4),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,479.0,6.0,4.0,2.0,,,,,,,,,,
506,PT08M50.00S,2022-02-26T03:53:28.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201144,6.1268068331143235,50.245098039215684,1610612762,92,96,2022-02-26T03:58:35Z,4785000,-1.0,5.0,1,left,MISS M. Conley putback Layup - blocked,"[201144, 1628467]",1610612762.0,UTA,putback,,,Conley,M. Conley,,,,,0.52,Missed,,,,,,,,,,,,Kleber,1628467.0,,,,,
507,PT08M50.00S,2022-02-26T03:53:28.2Z,4,REGULAR,block,,[],1628467,,,1610612762,92,96,2022-02-26T03:58:27Z,4787500,,,0,,M. Kleber BLOCK (1 BLK),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,
508,PT08M50.00S,2022-02-26T03:53:28.2Z,4,REGULAR,rebound,offensive,[],1630235,,,1610612762,92,96,2022-02-26T03:58:35Z,4788750,,,0,,T. Forrest REBOUND (Off:1 Def:3),[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,506.0,4.0,3.0,1.0,,,,,,,,,,
481,PT08M43.00S,2022-02-26T03:53:34.0Z,4,REGULAR,foul,personal,['2freethrow'],1628467,,,1610612762,92,96,2022-02-26T03:53:38Z,4790000,,,0,,M. Kleber shooting personal FOUL (2 PF) (House Jr. 2 FT),"[1628467, 1627863]",1610612742.0,DAL,shooting,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,1627961.0,2.0,0.0,House Jr.,1627863.0
483,PT08M43.00S,2022-02-26T03:54:05.1Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1627863,,,1610612762,93,96,2022-02-26T03:58:27Z,4810000,,,0,,D. House Jr. Free Throw 1 of 2 (5 PTS),[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
484,PT08M43.00S,2022-02-26T03:54:06.8Z,4,REGULAR,substitution,out,[],203497,,,1610612762,93,96,2022-02-26T03:54:09Z,4820000,,,0,,SUB out: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
485,PT08M43.00S,2022-02-26T03:54:06.8Z,4,REGULAR,substitution,in,[],202355,,,1610612762,93,96,2022-02-26T03:54:09Z,4830000,,,0,,SUB in: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
486,PT08M43.00S,2022-02-26T03:54:23.3Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1627863,,,1610612762,94,96,2022-02-26T03:58:27Z,4840000,,,0,,D. House Jr. Free Throw 2 of 2 (6 PTS),[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
487,PT08M18.00S,2022-02-26T03:54:50.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,90.75229960578186,36.76470588235294,1610612742,94,96,2022-02-26T03:54:55Z,4850000,-66.0,34.0,1,right,MISS J. Brunson 7' driving Layup,[1628973],1610612742.0,DAL,driving,,,Brunson,J. Brunson,,,,,7.46,Missed,,,,,,,,,,,,,,,,,,
488,PT08M17.00S,2022-02-26T03:54:52.2Z,4,REGULAR,rebound,defensive,[],202355,,,1610612762,94,96,2022-02-26T03:54:52Z,4860000,,,0,,H. Whiteside REBOUND (Off:2 Def:5),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,487.0,7.0,5.0,2.0,,,,,,,,,,
489,PT07M56.00S,2022-02-26T03:55:12.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201144,13.222733245729303,47.794117647058826,1610612762,94,96,2022-02-26T03:55:19Z,4870000,11.0,72.0,1,left,MISS M. Conley 7' floating Shot - blocked,"[201144, 1628467]",1610612762.0,UTA,floating,,,Conley,M. Conley,,,,,7.26,Missed,,,,,,,,,,,,Kleber,1628467.0,,,,,
490,PT07M56.00S,2022-02-26T03:55:12.6Z,4,REGULAR,block,,[],1628467,,,1610612762,94,96,2022-02-26T03:55:14Z,4880000,,,0,,M. Kleber BLOCK (2 BLK),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,
491,PT07M56.00S,2022-02-26T03:55:12.6Z,4,REGULAR,rebound,defensive,[],1628973,,,1610612742,94,96,2022-02-26T03:55:19Z,4890000,,,0,,J. Brunson REBOUND (Off:0 Def:1),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,489.0,1.0,1.0,0.0,,,,,,,,,,
492,PT07M56.00S,2022-02-26T03:55:18.8Z,4,REGULAR,foul,personal,[],1627863,,,1610612742,94,96,2022-02-26T03:55:24Z,4900000,,,0,,D. House Jr. take personal FOUL (1 PF),"[1627863, 1628973]",1610612762.0,UTA,take,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,1627961.0,1.0,0.0,Brunson,1628973.0
494,PT07M56.00S,2022-02-26T03:55:25.3Z,4,REGULAR,substitution,out,[],1630235,,,1610612742,94,96,2022-02-26T03:55:36Z,4920000,,,0,,SUB out: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,
495,PT07M56.00S,2022-02-26T03:55:25.3Z,4,REGULAR,substitution,out,[],1627863,,,1610612742,94,96,2022-02-26T03:55:36Z,4930000,,,0,,SUB out: D. House Jr.,[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,
496,PT07M56.00S,2022-02-26T03:55:25.3Z,4,REGULAR,substitution,out,[],201144,,,1610612742,94,96,2022-02-26T03:55:36Z,4940000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
497,PT07M56.00S,2022-02-26T03:55:25.3Z,4,REGULAR,substitution,in,[],1628378,,,1610612742,94,96,2022-02-26T03:55:36Z,4950000,,,0,,SUB in: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
498,PT07M56.00S,2022-02-26T03:55:25.3Z,4,REGULAR,substitution,in,[],1626220,,,1610612742,94,96,2022-02-26T03:55:36Z,4960000,,,0,,SUB in: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,
499,PT07M56.00S,2022-02-26T03:55:25.3Z,4,REGULAR,substitution,in,[],202711,,,1610612742,94,96,2022-02-26T03:55:36Z,4970000,,,0,,SUB in: B. Bogdanovic,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
500,PT07M42.00S,2022-02-26T03:56:00.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628467,81.68528252299606,37.254901960784316,1610612742,94,96,2022-02-26T03:56:05Z,4980000,-64.0,120.0,1,right,MISS M. Kleber 13' floating Shot,[1628467],1610612742.0,DAL,floating,,,Kleber,M. Kleber,,,,,13.56,Missed,,,,,,,,,,,,,,,,,,
501,PT07M39.00S,2022-02-26T03:56:03.7Z,4,REGULAR,rebound,defensive,[],202355,,,1610612762,94,96,2022-02-26T03:56:05Z,4990000,,,0,,H. Whiteside REBOUND (Off:2 Def:6),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,500.0,8.0,6.0,2.0,,,,,,,,,,
502,PT07M29.00S,2022-02-26T03:56:13.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202711,8.886333771353483,44.36274509803921,1610612762,96,96,2022-02-26T03:56:18Z,5000000,28.0,31.0,1,left,B. Bogdanovic driving Layup (15 PTS) (D. Mitchell 4 AST),"[202711, 1628378]",1610612762.0,UTA,driving,,,Bogdanovic,B. Bogdanovic,,,,,4.19,Made,15.0,D. Mitchell,1628378.0,4.0,,,,,,,,,,,,,,
504,PT07M10.00S,2022-02-26T03:56:31.3Z,4,REGULAR,3pt,Jump Shot,[],203915,68.15045992115637,62.5,1610612742,96,99,2022-02-26T03:56:37Z,5020000,62.0,247.0,1,right,S. Dinwiddie 25' 3PT pullup (20 PTS),[203915],1610612742.0,DAL,pullup,,,Dinwiddie,S. Dinwiddie,,,,,25.47,Made,20.0,,,,,,,,,,,,,,,,,
505,PT07M10.00S,2022-02-26T03:56:37.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,96,99,2022-02-26T03:56:37Z,5030000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT07M10.00S,2022-02-26T03:59:17.5Z,4,REGULAR,substitution,out,[],1630182,,,1610612762,96,99,2022-02-26T03:59:28Z,5040000,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
510,PT07M10.00S,2022-02-26T03:59:17.5Z,4,REGULAR,substitution,out,[],202722,,,1610612762,96,99,2022-02-26T03:59:28Z,5050000,,,0,,SUB out: D. Bertans,[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,
511,PT07M10.00S,2022-02-26T03:59:17.5Z,4,REGULAR,substitution,in,[],1629029,,,1610612762,96,99,2022-02-26T03:59:28Z,5060000,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,
512,PT07M10.00S,2022-02-26T03:59:17.5Z,4,REGULAR,substitution,in,[],203493,,,1610612762,96,99,2022-02-26T03:59:28Z,5070000,,,0,,SUB in: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,
513,PT07M03.00S,2022-02-26T03:59:51.2Z,4,REGULAR,turnover,out-of-bounds,[],1628378,,,1610612762,96,99,2022-02-26T04:00:10Z,5080000,,,0,,D. Mitchell bad pass out-of-bounds TURNOVER (4 TO),[1628378],1610612762.0,UTA,bad pass,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,4.0,,,,,1199.0,,,,
514,PT07M03.00S,2022-02-26T03:59:55.2Z,4,REGULAR,substitution,out,[],202355,,,1610612742,96,99,2022-02-26T03:59:57Z,5090000,,,0,,SUB out: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
515,PT07M03.00S,2022-02-26T03:59:55.2Z,4,REGULAR,substitution,in,[],203497,,,1610612742,96,99,2022-02-26T03:59:57Z,5100000,,,0,,SUB in: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
516,PT06M40.00S,2022-02-26T04:00:25.1Z,4,REGULAR,turnover,out-of-bounds,[],203493,,,1610612742,96,99,2022-02-26T04:00:34Z,5110000,,,0,,R. Bullock step out-of-bounds TURNOVER (1 TO),[203493],1610612742.0,DAL,step,,,Bullock,R. Bullock,,,,,,,,,,,,,,,1.0,,,,,1199.0,,,,
517,PT06M28.00S,2022-02-26T04:00:55.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],202711,22.815374507227332,9.313725490196079,1610612762,96,99,2022-02-26T04:01:01Z,5120000,203.0,162.0,1,left,MISS B. Bogdanovic 26' 3PT,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,26.0,Missed,,,,,,,,,,,,,,,,,,
518,PT06M25.00S,2022-02-26T04:00:58.8Z,4,REGULAR,rebound,offensive,[],203497,,,1610612762,96,99,2022-02-26T04:01:01Z,5130000,,,0,,R. Gobert REBOUND (Off:2 Def:13),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,517.0,15.0,13.0,2.0,,,,,,,,,,
519,PT06M14.00S,2022-02-26T04:01:09.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628378,7.30946123521682,45.34313725490196,1610612762,98,99,2022-02-26T04:01:26Z,5140000,23.0,16.0,1,left,D. Mitchell driving finger roll Layup (28 PTS),[1628378],1610612762.0,UTA,driving finger roll,,,Mitchell,D. Mitchell,,,,,2.84,Made,28.0,,,,,,,,,,,,,,,,,
520,PT05M58.00S,2022-02-26T04:01:24.6Z,4,REGULAR,3pt,Jump Shot,[],1629029,71.30420499342969,75.24509803921569,1610612742,98,102,2022-02-26T04:01:45Z,5150000,126.0,217.0,1,right,L. Doncic 25' 3PT pullup (18 PTS),[1629029],1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,25.12,Made,18.0,,,,,,,,,,,,,,,,,
521,PT05M42.00S,2022-02-26T04:01:44.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,16.770696452036795,48.77450980392157,1610612762,100,102,2022-02-26T04:01:49Z,5160000,6.0,105.0,1,left,D. Mitchell 10' floating Jump Shot (30 PTS),[1628378],1610612762.0,UTA,floating,,,Mitchell,D. Mitchell,,,,,10.53,Made,30.0,,,,,,,,,,,,,,,,,
522,PT05M42.00S,2022-02-26T04:01:47.0Z,4,REGULAR,foul,personal,['1freethrow'],1629029,,,1610612762,100,102,2022-02-26T04:01:51Z,5170000,,,0,,L. Doncic shooting personal FOUL (5 PF) (Mitchell 1 FT),"[1629029, 1628378]",1610612742.0,DAL,shooting,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,1627961.0,5.0,0.0,Mitchell,1628378.0
524,PT05M42.00S,2022-02-26T04:01:57.2Z,4,REGULAR,substitution,out,[],1628973,,,1610612762,100,102,2022-02-26T04:02:26Z,5190000,,,0,,SUB out: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,
525,PT05M42.00S,2022-02-26T04:01:57.2Z,4,REGULAR,substitution,out,[],1628467,,,1610612762,100,102,2022-02-26T04:02:26Z,5200000,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,
526,PT05M42.00S,2022-02-26T04:01:57.2Z,4,REGULAR,substitution,in,[],1627827,,,1610612762,100,102,2022-02-26T04:02:26Z,5210000,,,0,,SUB in: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,
527,PT05M42.00S,2022-02-26T04:01:57.2Z,4,REGULAR,substitution,in,[],203939,,,1610612762,100,102,2022-02-26T04:02:26Z,5220000,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,
528,PT05M42.00S,2022-02-26T04:02:25.7Z,4,REGULAR,freethrow,1 of 1,[],1628378,,,1610612762,100,102,2022-02-26T04:02:28Z,5230000,,,0,,MISS D. Mitchell Free Throw 1 of 1,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,Missed,,,,,,,,,,,,,,,,,,
529,PT05M40.00S,2022-02-26T04:02:27.7Z,4,REGULAR,rebound,defensive,[],203939,,,1610612742,100,102,2022-02-26T04:02:28Z,5240000,,,0,,D. Powell REBOUND (Off:4 Def:3),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,528.0,7.0,3.0,4.0,,,,,,,,,,
530,PT05M27.00S,2022-02-26T04:02:40.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203939,90.62089356110381,45.588235294117645,1610612742,100,102,2022-02-26T04:02:45Z,5250000,-22.0,36.0,1,right,MISS D. Powell alley-oop DUNK,[203939],1610612742.0,DAL,alley-oop,,,Powell,D. Powell,,,,,4.2,Missed,,,,,,,,,,,,,,,,,,
531,PT05M25.00S,2022-02-26T04:02:42.1Z,4,REGULAR,rebound,defensive,[],203497,,,1610612762,100,102,2022-02-26T04:02:45Z,5260000,,,0,,R. Gobert REBOUND (Off:2 Def:14),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,530.0,16.0,14.0,2.0,,,,,,,,,,
532,PT05M19.00S,2022-02-26T04:02:47.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203903,7.178055190538765,52.450980392156865,1610612762,102,102,2022-02-26T04:03:49Z,5270000,-12.0,15.0,1,left,J. Clarkson driving finger roll Layup (13 PTS) (D. Mitchell 5 AST),"[203903, 1628378]",1610612762.0,UTA,driving finger roll,,,Clarkson,J. Clarkson,,,,,1.94,Made,13.0,D. Mitchell,1628378.0,5.0,,,,,,,,,,,,,,
534,PT04M55.00S,2022-02-26T04:03:11.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203493,88.51839684625493,46.81372549019608,1610612742,102,102,2022-02-26T04:04:15Z,5290000,-16.0,55.0,1,right,MISS R. Bullock cutting Layup - blocked,"[203493, 203497]",1610612742.0,DAL,cutting,,,Bullock,R. Bullock,,,,,5.76,Missed,,,,,,,,,,,,Gobert,203497.0,,,,,
535,PT04M55.00S,2022-02-26T04:03:11.3Z,4,REGULAR,block,,[],203497,,,1610612742,102,102,2022-02-26T04:03:13Z,5300000,,,0,,R. Gobert BLOCK (2 BLK),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
536,PT04M52.00S,2022-02-26T04:03:14.3Z,4,REGULAR,rebound,defensive,[],203903,,,1610612762,102,102,2022-02-26T04:03:16Z,5310000,,,0,,J. Clarkson REBOUND (Off:0 Def:1),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,534.0,1.0,1.0,0.0,,,,,,,,,,
537,PT04M48.00S,2022-02-26T04:03:17.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],202711,7.5722733245729295,3.431372549019608,1610612762,102,102,2022-02-26T04:03:25Z,5320000,233.0,19.0,1,left,MISS B. Bogdanovic 3PT,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,23.35,Missed,,,,,,,,,,,,,,,,,,
538,PT04M46.00S,2022-02-26T04:03:19.8Z,4,REGULAR,rebound,defensive,[],1629029,,,1610612742,102,102,2022-02-26T04:03:25Z,5330000,,,0,,L. Doncic REBOUND (Off:2 Def:5),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,537.0,7.0,5.0,2.0,,,,,,,,,,
539,PT04M46.00S,2022-02-26T04:03:24.7Z,4,REGULAR,foul,personal,[],203497,,,1610612742,102,102,2022-02-26T04:03:41Z,5340000,,,0,,R. Gobert loose ball personal FOUL (3 PF),"[203497, 203939]",1610612762.0,UTA,loose ball,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,1199.0,3.0,0.0,Powell,203939.0
