actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
535,PT08M30.00S,2022-01-27T05:06:00.8Z,4,REGULAR,substitution,in,[],202711,,,1610612756,72,80,2022-01-27T05:06:03Z,5290000,,,0,,SUB in: B. Bogdanovic,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT08M30.00S,2022-01-27T05:06:00.8Z,4,REGULAR,substitution,out,[],1629013,,,1610612756,72,80,2022-01-27T05:06:17Z,5300000,,,0,,SUB out: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT08M30.00S,2022-01-27T05:06:00.8Z,4,REGULAR,substitution,in,[],1626164,,,1610612756,72,80,2022-01-27T05:06:17Z,5310000,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT08M30.00S,2022-01-27T05:06:27.8Z,4,REGULAR,freethrow,2 of 2,[],101108,,,1610612756,72,81,2022-01-27T05:06:27Z,5320000,,,0,,C. Paul Free Throw 2 of 2 (10 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
539,PT08M21.00S,2022-01-27T05:06:40.2Z,4,REGULAR,foul,personal,[],1628969,,,1610612762,72,81,2022-01-27T05:06:45Z,5330000,,,0,,M. Bridges personal FOUL (4 PF),"[1628969, 203903]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,1626301.0,,4.0,0.0,Clarkson,203903.0,,,,,
541,PT08M11.00S,2022-01-27T05:07:07.5Z,4,REGULAR,3pt,Jump Shot,[],203903,70.51576872536137,18.137254901960784,1610612762,75,81,2022-01-27T05:07:12Z,5350000,-159.0,225.0,1,right,J. Clarkson 27' 3PT step back (16 PTS),[203903],1610612762.0,UTA,step back,,,Clarkson,J. Clarkson,,,,,27.54,Made,16.0,,,,,,,,,,,,,,,,,,
542,PT07M57.00S,2022-01-27T05:07:25.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202711,,,1610612756,75,81,2022-01-27T05:07:47Z,5360000,,,0,,B. Bogdanovic personal FOUL (3 PF) (Biyombo 2 FT),"[202711, 202687]",1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,2715.0,,3.0,0.0,Biyombo,202687.0,,,,,
544,PT07M57.00S,2022-01-27T05:07:53.8Z,4,REGULAR,freethrow,1 of 2,[],202687,,,1610612756,75,81,2022-01-27T05:07:53Z,5380000,,,0,,MISS B. Biyombo Free Throw 1 of 2,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,Missed,,,,,,,,,,,,,,,,,,,
545,PT07M57.00S,2022-01-27T05:07:53.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,75,81,2022-01-27T05:07:53Z,5390000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,544.0,,,,,,,,,,,,,,
546,PT07M57.00S,2022-01-27T05:08:16.0Z,4,REGULAR,freethrow,2 of 2,[],202687,,,1610612756,75,82,2022-01-27T05:08:16Z,5400000,,,0,,B. Biyombo Free Throw 2 of 2 (10 PTS),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
547,PT07M43.00S,2022-01-27T05:08:31.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,86.28449408672799,53.92156862745098,1610612762,75,82,2022-01-27T05:08:36Z,5410000,20.0,76.0,1,right,MISS J. Clarkson 7' driving floating Shot,[203903],1610612762.0,UTA,driving floating,,,Clarkson,J. Clarkson,,,,,7.89,Missed,,,,,,,,,,,,,,,,,,,
548,PT07M41.00S,2022-01-27T05:08:33.4Z,4,REGULAR,rebound,offensive,[],200752,,,1610612762,75,82,2022-01-27T05:08:36Z,5420000,,,0,,R. Gay REBOUND (Off:1 Def:1),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,547.0,2.0,1.0,1.0,,,,,,,,,,,
549,PT07M32.00S,2022-01-27T05:08:41.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203903,67.23061760840999,58.08823529411765,1610612762,78,82,2022-01-27T05:08:47Z,5430000,40.0,256.0,1,right,J. Clarkson 25' 3PT step back (19 PTS) (B. Bogdanovic 1 AST),"[203903, 202711]",1610612762.0,UTA,step back,,,Clarkson,J. Clarkson,,,,,25.87,Made,19.0,B. Bogdanovic,202711.0,1.0,,,,,,,,,,,,,,,
550,PT07M15.00S,2022-01-27T05:08:58.8Z,4,REGULAR,2pt,Jump Shot,[],101108,13.485545335085414,31.61764705882353,1610612756,78,84,2022-01-27T05:09:04Z,5440000,92.0,74.0,1,left,C. Paul 11' pullup Jump Shot (12 PTS),[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,11.82,Made,12.0,,,,,,,,,,,,,,,,,,
551,PT06M56.00S,2022-01-27T05:09:18.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630235,91.93495400788436,63.970588235294116,1610612762,80,84,2022-01-27T05:09:26Z,5450000,70.0,23.0,1,right,T. Forrest 7' driving bank Jump Shot (4 PTS),[1630235],1610612762.0,UTA,driving bank,,,Forrest,T. Forrest,,,,,7.37,Made,4.0,,,,,,,,,,,,,,,,,,
552,PT06M53.00S,2022-01-27T05:09:26.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630235,,,1610612756,80,84,2022-01-27T05:09:30Z,5460000,,,0,,T. Forrest personal FOUL (2 PF) (Paul 2 FT),"[1630235, 101108]",1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,2715.0,,2.0,0.0,Paul,101108.0,,,,,
554,PT06M53.00S,2022-01-27T05:09:39.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,80,84,2022-01-27T05:09:39Z,5480000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT06M53.00S,2022-01-27T05:11:35.1Z,4,REGULAR,substitution,out,[],1630235,,,1610612756,80,84,2022-01-27T05:13:00Z,5490000,,,0,,SUB out: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT06M53.00S,2022-01-27T05:11:35.1Z,4,REGULAR,substitution,in,[],201144,,,1610612756,80,84,2022-01-27T05:13:00Z,5500000,,,0,,SUB in: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT06M53.00S,2022-01-27T05:13:15.3Z,4,REGULAR,freethrow,1 of 2,[],101108,,,1610612756,80,85,2022-01-27T05:13:15Z,5510000,,,0,,C. Paul Free Throw 1 of 2 (13 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
559,PT06M53.00S,2022-01-27T05:13:30.1Z,4,REGULAR,freethrow,2 of 2,[],101108,,,1610612756,80,86,2022-01-27T05:13:30Z,5520000,,,0,,C. Paul Free Throw 2 of 2 (14 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,Made,14.0,,,,,,,,,,,,,,,,,,
560,PT06M41.00S,2022-01-27T05:13:44.9Z,4,REGULAR,turnover,bad pass,[],201144,,,1610612762,80,86,2022-01-27T05:13:49Z,5530000,,,0,,M. Conley bad pass TURNOVER (2 TO),"[201144, 202687]",1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,2.0,,,,,,,Biyombo,202687.0,
561,PT06M41.00S,2022-01-27T05:13:44.9Z,4,REGULAR,steal,,[],202687,,,1610612756,80,86,2022-01-27T05:13:46Z,5540000,,,0,,B. Biyombo STEAL (1 STL),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT06M33.00S,2022-01-27T05:13:50.0Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629661,23.340998685939553,11.519607843137255,1610612756,80,89,2022-01-27T05:16:14Z,5550000,192.0,167.0,1,left,C. Johnson 25' 3PT  (8 PTS) (M. Bridges 2 AST),"[1629661, 1628969]",1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,25.47,Made,8.0,M. Bridges,1628969.0,2.0,,,,,,,,,,,,,,,
564,PT06M03.00S,2022-01-27T05:14:25.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629661,,,1610612762,80,89,2022-01-27T05:14:49Z,5570000,,,0,,C. Johnson shooting personal FOUL (2 PF) (Conley 2 FT),"[1629661, 201144]",1610612756.0,PHX,shooting,,,Johnson,C. Johnson,,,,,,,,,,,,,,,2715.0,,2.0,0.0,Conley,201144.0,,,,,
566,PT06M03.00S,2022-01-27T05:15:02.1Z,4,REGULAR,instantreplay,request,[],0,,,1610612762,80,89,2022-01-27T05:15:26Z,5590000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,2715.0,,,,,,,,,,
567,PT06M03.00S,2022-01-27T05:16:08.4Z,4,REGULAR,freethrow,1 of 2,[],201144,,,1610612762,81,89,2022-01-27T05:16:08Z,5600000,,,0,,M. Conley Free Throw 1 of 2 (11 PTS),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
568,PT06M03.00S,2022-01-27T05:16:12.1Z,4,REGULAR,substitution,out,[],202687,,,1610612762,81,89,2022-01-27T05:16:18Z,5610000,,,0,,SUB out: B. Biyombo,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT06M03.00S,2022-01-27T05:16:12.1Z,4,REGULAR,substitution,in,[],1630188,,,1610612762,81,89,2022-01-27T05:16:18Z,5620000,,,0,,SUB in: J. Smith,[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT06M03.00S,2022-01-27T05:16:27.4Z,4,REGULAR,substitution,out,[],200752,,,1610612762,81,89,2022-01-27T05:16:29Z,5630000,,,0,,SUB out: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT06M03.00S,2022-01-27T05:16:27.4Z,4,REGULAR,substitution,in,[],1626220,,,1610612762,81,89,2022-01-27T05:16:29Z,5640000,,,0,,SUB in: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT06M03.00S,2022-01-27T05:16:40.8Z,4,REGULAR,freethrow,2 of 2,[],201144,,,1610612762,82,89,2022-01-27T05:16:40Z,5650000,,,0,,M. Conley Free Throw 2 of 2 (12 PTS),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
573,PT05M53.00S,2022-01-27T05:16:53.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202355,,,1610612756,82,89,2022-01-27T05:17:09Z,5660000,,,0,,H. Whiteside personal FOUL (4 PF) (Paul 2 FT),"[202355, 101108]",1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,1627962.0,,4.0,0.0,Paul,101108.0,,,,,
575,PT05M53.00S,2022-01-27T05:17:21.3Z,4,REGULAR,freethrow,1 of 2,[],101108,,,1610612756,82,89,2022-01-27T05:17:21Z,5680000,,,0,,MISS C. Paul Free Throw 1 of 2,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,Missed,,,,,,,,,,,,,,,,,,,
576,PT05M53.00S,2022-01-27T05:17:21.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,82,89,2022-01-27T05:17:21Z,5690000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,575.0,,,,,,,,,,,,,,
577,PT05M53.00S,2022-01-27T05:17:33.2Z,4,REGULAR,freethrow,2 of 2,[],101108,,,1610612756,82,90,2022-01-27T05:17:33Z,5700000,,,0,,C. Paul Free Throw 2 of 2 (15 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
578,PT05M42.00S,2022-01-27T05:17:50.7Z,4,REGULAR,turnover,out-of-bounds,[],201144,,,1610612762,82,90,2022-01-27T05:18:03Z,5710000,,,0,,M. Conley bad pass out-of-bounds TURNOVER (3 TO),[201144],1610612762.0,UTA,bad pass,,,Conley,M. Conley,,,,,,,,,,,,,,,1627962.0,3.0,,,,,,,,,
579,PT05M32.00S,2022-01-27T05:18:09.0Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],101108,16.113666228646515,33.33333333333333,1610612756,82,92,2022-01-27T05:18:14Z,5720000,83.0,99.0,1,left,C. Paul 12' pullup Jump Shot (17 PTS),[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,12.94,Made,17.0,,,,,,,,,,,,,,,,,,
580,PT05M13.00S,2022-01-27T05:18:26.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201144,82.86793692509855,54.90196078431373,1610612762,84,92,2022-01-27T05:18:32Z,5730000,25.0,109.0,1,right,M. Conley 11' driving floating Jump Shot (14 PTS) (R. O'Neale 3 AST),"[201144, 1626220]",1610612762.0,UTA,driving floating,,,Conley,M. Conley,,,,,11.12,Made,14.0,R. O'Neale,1626220.0,3.0,,,,,,,,,,,,,,,
582,PT05M08.00S,2022-01-27T05:18:37.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,84,92,2022-01-27T05:18:37Z,5750000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT04M53.00S,2022-01-27T05:22:12.2Z,4,REGULAR,2pt,Jump Shot,[],1629661,11.777266754270697,92.40196078431373,1610612756,84,92,2022-01-27T05:22:17Z,5760000,-212.0,58.0,1,left,MISS C. Johnson 21' Jump Shot,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,21.98,Missed,,,,,,,,,,,,,,,,,,,
584,PT04M51.00S,2022-01-27T05:22:14.2Z,4,REGULAR,rebound,defensive,[],1626220,,,1610612762,84,92,2022-01-27T05:22:17Z,5770000,,,0,,R. O'Neale REBOUND (Off:0 Def:5),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,583.0,5.0,5.0,0.0,,,,,,,,,,,
585,PT04M28.00S,2022-01-27T05:22:37.7Z,4,REGULAR,3pt,Jump Shot,[],203903,65.1281208935611,73.2843137254902,1610612762,84,92,2022-01-27T05:22:49Z,5780000,116.0,275.0,1,right,MISS J. Clarkson 29' 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,29.89,Missed,,,,,,,,,,,,,,,,,,,
586,PT04M25.00S,2022-01-27T05:22:40.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612762,84,92,2022-01-27T05:23:37Z,5790000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,585.0,,,,,,,,,,,,,,
587,PT04M25.00S,2022-01-27T05:22:48.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",101108,,,1610612762,84,92,2022-01-27T05:23:19Z,5800000,,,0,,C. Paul loose ball personal FOUL (2 PF) (Conley 2 FT),"[101108, 201144]",1610612756.0,PHX,loose ball,,,Paul,C. Paul,,,,,,,,,,,,,,,1627962.0,,2.0,0.0,Conley,201144.0,,,,,
589,PT04M25.00S,2022-01-27T05:23:12.9Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],201144,,,1610612762,85,92,2022-01-27T05:23:12Z,5820000,,,0,,M. Conley Free Throw 1 of 2 (15 PTS),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
590,PT04M25.00S,2022-01-27T05:23:32.4Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],201144,,,1610612762,86,92,2022-01-27T05:23:32Z,5830000,,,0,,M. Conley Free Throw 2 of 2 (16 PTS),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,Made,16.0,,,,,,,,,,,,,,,,,,
591,PT04M13.00S,2022-01-27T05:23:49.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,18.084756898817346,42.15686274509804,1610612756,86,92,2022-01-27T05:23:56Z,5840000,39.0,117.0,1,left,MISS M. Bridges 12' Jump Shot,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,12.39,Missed,,,,,,,,,,,,,,,,,,,
592,PT04M08.00S,2022-01-27T05:23:54.0Z,4,REGULAR,rebound,defensive,[],203903,,,1610612762,86,92,2022-01-27T05:23:56Z,5850000,,,0,,J. Clarkson REBOUND (Off:2 Def:3),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,591.0,5.0,3.0,2.0,,,,,,,,,,,
593,PT04M01.00S,2022-01-27T05:24:00.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203903,91.67214191852825,52.94117647058824,1610612762,88,92,2022-01-27T05:24:10Z,5860000,15.0,26.0,1,right,J. Clarkson running Layup (21 PTS),[203903],1610612762.0,UTA,running,,,Clarkson,J. Clarkson,,,,,2.97,Made,21.0,,,,,,,,,,,,,,,,,,
594,PT03M45.00S,2022-01-27T05:24:16.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,7.966491458607096,59.31372549019608,1610612756,88,92,2022-01-27T05:24:23Z,5870000,-47.0,22.0,1,left,MISS D. Booker driving Layup,[1626164],1610612756.0,PHX,driving,,,Booker,D. Booker,,,,,5.17,Missed,,,,,,,,,,,,,,,,,,,
595,PT03M43.00S,2022-01-27T05:24:18.9Z,4,REGULAR,rebound,offensive,[],1630188,,,1610612756,88,92,2022-01-27T05:24:23Z,5880000,,,0,,J. Smith REBOUND (Off:3 Def:3),[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,594.0,6.0,3.0,3.0,,,,,,,,,,,
596,PT03M41.00S,2022-01-27T05:24:20.7Z,4,REGULAR,turnover,bad pass,[],1630188,,,1610612756,88,92,2022-01-27T05:24:26Z,5890000,,,0,,J. Smith bad pass TURNOVER (3 TO),"[1630188, 1626220]",1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,,,,,,3.0,,,,,,,O'Neale,1626220.0,
597,PT03M41.00S,2022-01-27T05:24:20.7Z,4,REGULAR,steal,,[],1626220,,,1610612762,88,92,2022-01-27T05:24:22Z,5900000,,,0,,R. O'Neale STEAL (1 STL),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT03M39.00S,2022-01-27T05:24:25.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",101108,,,1610612762,88,92,2022-01-27T05:24:35Z,5910000,,,0,,C. Paul personal FOUL (3 PF) (Clarkson 2 FT),"[101108, 203903]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,1627962.0,,3.0,0.0,Clarkson,203903.0,,,,,
600,PT03M39.00S,2022-01-27T05:24:56.5Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],203903,,,1610612762,89,92,2022-01-27T05:24:56Z,5930000,,,0,,J. Clarkson Free Throw 1 of 2 (22 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,Made,22.0,,,,,,,,,,,,,,,,,,
601,PT03M39.00S,2022-01-27T05:25:17.1Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],203903,,,1610612762,90,92,2022-01-27T05:25:17Z,5940000,,,0,,J. Clarkson Free Throw 2 of 2 (23 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,Made,23.0,,,,,,,,,,,,,,,,,,
602,PT03M22.00S,2022-01-27T05:25:37.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],101108,5.995400788436268,44.6078431372549,1610612756,90,94,2022-01-27T05:25:43Z,5950000,27.0,4.0,1,left,C. Paul driving Layup (19 PTS),[101108],1610612756.0,PHX,driving,,,Paul,C. Paul,,,,,2.73,Made,19.0,,,,,,,,,,,,,,,,,,
603,PT03M06.00S,2022-01-27T05:25:53.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],202355,91.80354796320631,52.94117647058824,1610612762,92,94,2022-01-27T05:25:59Z,5960000,15.0,25.0,1,right,H. Whiteside cutting DUNK (14 PTS) (M. Conley 10 AST),"[202355, 201144]",1610612762.0,UTA,cutting,,,Whiteside,H. Whiteside,,,,,2.86,Made,14.0,M. Conley,201144.0,10.0,,,,,,,,,,,,,,,
605,PT03M06.00S,2022-01-27T05:26:01.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612756,92,94,2022-01-27T05:26:01Z,5980000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT02M43.00S,2022-01-27T05:28:00.6Z,4,REGULAR,2pt,Jump Shot,[],1630188,13.87976346911958,23.284313725490197,1610612756,92,94,2022-01-27T05:28:06Z,5990000,134.0,78.0,1,left,MISS J. Smith 15' Jump Shot,[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,15.47,Missed,,,,,,,,,,,,,,,,,,,
607,PT02M41.00S,2022-01-27T05:28:02.6Z,4,REGULAR,rebound,offensive,[],1628969,,,1610612756,92,94,2022-01-27T05:28:06Z,6000000,,,0,,M. Bridges REBOUND (Off:1 Def:3),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,606.0,4.0,3.0,1.0,,,,,,,,,,,
608,PT02M33.00S,2022-01-27T05:28:10.4Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1626164,21.632720105124836,50.245098039215684,1610612756,92,96,2022-01-27T05:28:15Z,6010000,-1.0,151.0,1,left,D. Booker 15' pullup Jump Shot (39 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,15.08,Made,39.0,,,,,,,,,,,,,,,,,,
609,PT02M14.00S,2022-01-27T05:28:29.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],202355,92.59198423127464,48.03921568627451,1610612762,94,96,2022-01-27T05:28:34Z,6020000,-10.0,17.0,1,right,H. Whiteside DUNK (16 PTS) (R. O'Neale 4 AST),"[202355, 1626220]",1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,1.97,Made,16.0,R. O'Neale,1626220.0,4.0,,,,,,,,,,,,,,,
611,PT01M52.00S,2022-01-27T05:28:51.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101108,15.850854139290407,51.470588235294116,1610612756,94,98,2022-01-27T05:28:55Z,6040000,-7.0,96.0,1,left,C. Paul 9' pullup Jump Shot (21 PTS),[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,9.68,Made,21.0,,,,,,,,,,,,,,,,,,
612,PT01M45.00S,2022-01-27T05:29:06.9Z,4,REGULAR,foul,offensive,['inpenalty'],202355,,,1610612762,94,98,2022-01-27T05:29:19Z,6050000,,,0,,H. Whiteside offensive FOUL (5 PF),"[202355, 1630188]",1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,1626301.0,,5.0,0.0,Smith,1630188.0,,,,,
614,PT01M45.00S,2022-01-27T05:29:06.9Z,4,REGULAR,turnover,offensive foul,[],202355,,,1610612762,94,98,2022-01-27T05:29:06Z,6070000,,,0,,H. Whiteside offensive foul TURNOVER (2 TO),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,1626301.0,2.0,,,,,,,,,
615,PT01M45.00S,2022-01-27T05:29:28.2Z,4,REGULAR,foul,technical,"['inpenalty', '1freethrow']",202355,,,1610612756,94,98,2022-01-27T05:29:36Z,6080000,,,0,,H. Whiteside technical FOUL (1 Tech),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,2715.0,,5.0,1.0,,,,,,,
616,PT01M45.00S,2022-01-27T05:29:46.4Z,4,REGULAR,freethrow,1 of 1,[],1626164,,,1610612756,94,99,2022-01-27T05:29:46Z,6090000,,,0,,D. Booker technical Free Throw 1 of 1 (40 PTS),[1626164],1610612756.0,PHX,technical,,,Booker,D. Booker,,,,,,Made,40.0,,,,,,,,,,,,,,,,,,
617,PT01M45.00S,2022-01-27T05:29:47.2Z,4,REGULAR,substitution,out,[],202355,,,1610612756,94,99,2022-01-27T05:29:55Z,6100000,,,0,,SUB out: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT01M45.00S,2022-01-27T05:29:47.2Z,4,REGULAR,substitution,out,[],1630188,,,1610612756,94,99,2022-01-27T05:29:55Z,6110000,,,0,,SUB out: J. Smith,[1630188],1610612756.0,PHX,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT01M45.00S,2022-01-27T05:29:47.2Z,4,REGULAR,substitution,in,[],1629672,,,1610612756,94,99,2022-01-27T05:29:55Z,6120000,,,0,,SUB in: E. Paschall,[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT01M45.00S,2022-01-27T05:29:47.2Z,4,REGULAR,substitution,in,[],202687,,,1610612756,94,99,2022-01-27T05:29:55Z,6130000,,,0,,SUB in: B. Biyombo,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT01M21.00S,2022-01-27T05:30:26.6Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1626164,25.18068331143233,56.61764705882353,1610612756,94,101,2022-01-27T05:30:34Z,6140000,-33.0,184.0,1,left,D. Booker 18' fadeaway Jump Shot (42 PTS),[1626164],1610612756.0,PHX,fadeaway,,,Booker,D. Booker,,,,,18.72,Made,42.0,,,,,,,,,,,,,,,,,,
622,PT01M09.00S,2022-01-27T05:30:42.5Z,4,REGULAR,3pt,Jump Shot,[],201144,70.90998685939553,74.75490196078431,1610612762,94,101,2022-01-27T05:30:49Z,6150000,124.0,221.0,1,right,MISS M. Conley 25' pullup 3PT,[201144],1610612762.0,UTA,pullup,,,Conley,M. Conley,,,,,25.32,Missed,,,,,,,,,,,,,,,,,,,
623,PT01M04.00S,2022-01-27T05:30:47.5Z,4,REGULAR,rebound,defensive,[],1629661,,,1610612756,94,101,2022-01-27T05:30:49Z,6160000,,,0,,C. Johnson REBOUND (Off:0 Def:6),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,622.0,6.0,6.0,0.0,,,,,,,,,,,
