actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
519,PT10M45.00S,2025-12-06T04:35:32.4Z,4,REGULAR,3pt,Jump Shot,[],1630702,24.52365308804205,84.31372549019608,1610612742,106,79,2025-12-06T04:35:36Z,5090000,False,-172.0,178.0,1,left,J. Hardy 24' 3PT  (15 PTS) (A. Davis 4 AST),"[1630702, 203076]",1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,Above the Break 3,24+ Left Center,24.72,Made,15.0,A. Davis,203076.0,4.0,,,,,,,,,,,,,
521,PT10M33.00S,2025-12-06T04:35:44.1Z,4,REGULAR,3pt,Jump Shot,[],1630598,70.25295663600527,27.205882352941174,1610612760,109,79,2025-12-06T04:37:07Z,5110000,False,-114.0,227.0,1,right,A. Wiggins 25' 3PT pullup (11 PTS),[1630598],1610612760.0,OKC,pullup,,,Wiggins,A. Wiggins,,,,,,Above the Break 3,24+ Left Center,25.41,Made,11.0,,,,,,,,,,,,,,,,
522,PT10M31.00S,2025-12-06T04:35:49.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,109,79,2025-12-06T04:35:49Z,5120000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT10M06.00S,2025-12-06T04:39:38.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630230,13.61695137976347,58.82352941176471,1610612742,109,81,2025-12-06T04:39:42Z,5130000,False,-44.0,75.0,1,left,N. Marshall 8' pullup Jump Shot (16 PTS) (A. Davis 5 AST),"[1630230, 203076]",1610612742.0,DAL,pullup,,,Marshall,N. Marshall,,,,,,In The Paint (Non-RA),8-16 Center,8.74,Made,16.0,A. Davis,203076.0,5.0,,,,,,,,,,,,,
525,PT09M51.00S,2025-12-06T04:39:53.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629026,83.65637319316689,65.44117647058823,1610612760,111,81,2025-12-06T04:39:57Z,5150000,False,77.0,101.0,1,right,K. Williams 12' pullup Jump Shot (6 PTS) (A. Wiggins 2 AST),"[1629026, 1630598]",1610612760.0,OKC,pullup,,,Williams,K. Williams,,,,,,In The Paint (Non-RA),8-16 Right,12.72,Made,6.0,A. Wiggins,1630598.0,2.0,,,,,,,,,,,,,
527,PT09M38.00S,2025-12-06T04:40:06.6Z,4,REGULAR,2pt,Jump Shot,[],1630230,20.581471747700395,48.03921568627451,1610612742,111,81,2025-12-06T04:40:14Z,5170000,False,10.0,141.0,1,left,MISS N. Marshall 14' Jump Shot,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,Mid-Range,8-16 Center,14.13,Missed,,,,,,,,,,,,,,,,,
528,PT09M34.00S,2025-12-06T04:40:10.6Z,4,REGULAR,rebound,offensive,[],203076,,,1610612742,111,81,2025-12-06T04:40:14Z,5180000,False,,,0,,A. Davis REBOUND (Off:3 Def:3),[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,,Mid-Range,8-16 Center,,,,,,,527.0,6.0,3.0,3.0,,,,,,,,,
529,PT09M34.00S,2025-12-06T04:40:11.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203076,5.590000152587891,50.0,1610612742,111,81,2025-12-06T04:40:11Z,5190000,False,0.0,0.0,1,left,MISS A. Davis tip Layup,[203076],1610612742.0,DAL,tip,,,Davis,A. Davis,,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,
530,PT09M34.00S,2025-12-06T04:40:12.9Z,4,REGULAR,rebound,offensive,[],203076,,,1610612742,111,81,2025-12-06T04:40:12Z,5200000,False,,,0,,A. Davis REBOUND (Off:4 Def:3),[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,,Mid-Range,8-16 Left,,,,,,,529.0,7.0,3.0,4.0,,,,,,,,,
531,PT09M34.00S,2025-12-06T04:40:12.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203076,5.590000152587891,50.0,1610612742,111,81,2025-12-06T04:40:12Z,5210000,False,0.0,0.0,1,left,MISS A. Davis tip Layup,[203076],1610612742.0,DAL,tip,,,Davis,A. Davis,,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,
532,PT09M34.00S,2025-12-06T04:40:13.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612742,111,81,2025-12-06T04:40:13Z,5220000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,531.0,,,,,,,,,,,,
534,PT09M32.00S,2025-12-06T04:40:36.0Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1642843,5.601182654402102,19.852941176470587,1610612742,111,83,2025-12-06T04:40:50Z,5240000,False,151.0,0.0,1,left,C. Flagg 15' Jump Shot (14 PTS) (R. Nembhard 3 AST),"[1642843, 1642948]",1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,Mid-Range,8-16 Right,15.07,Made,14.0,R. Nembhard,1642948.0,3.0,,,,,,,,,,,,,
536,PT09M13.00S,2025-12-06T04:40:54.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642349,90.48948751642575,57.107843137254896,1610612760,111,83,2025-12-06T04:41:13Z,5260000,False,36.0,37.0,1,right,MISS A. Mitchell driving floating Shot - blocked,"[1642349, 203076]",1610612760.0,OKC,driving floating,,,Mitchell,A. Mitchell,,,,,,In The Paint (Non-RA),0-8 Center,5.12,Missed,,,,,,,,,,,,,,,,Davis,203076.0
537,PT09M13.00S,2025-12-06T04:40:54.1Z,4,REGULAR,block,,[],203076,,,1610612760,111,83,2025-12-06T04:42:49Z,5270000,False,,,0,,A. Davis BLOCK (1 BLK),[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,
538,PT09M11.00S,2025-12-06T04:40:56.1Z,4,REGULAR,rebound,defensive,[],203076,,,1610612742,111,83,2025-12-06T04:41:02Z,5280000,False,,,0,,A. Davis REBOUND (Off:4 Def:4),[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,536.0,8.0,4.0,4.0,,,,,,,,,
539,PT09M06.00S,2025-12-06T04:41:01.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642843,6.915243101182654,51.9607843137255,1610612742,111,85,2025-12-06T04:41:54Z,5290000,False,-10.0,13.0,1,left,C. Flagg running Layup (16 PTS),[1642843],1610612742.0,DAL,running,,,Flagg,C. Flagg,,,,,,Restricted Area,0-8 Center,1.59,Made,16.0,,,,,,,,,,,,,,,,
540,PT08M56.00S,2025-12-06T04:41:12.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629026,93.64323258869908,48.28431372549019,1610612760,113,85,2025-12-06T04:41:15Z,5300000,False,-9.0,7.0,1,right,K. Williams cutting Layup (8 PTS) (A. Wiggins 3 AST),"[1629026, 1630598]",1610612760.0,OKC,cutting,,,Williams,K. Williams,,,,,,Restricted Area,0-8 Center,1.13,Made,8.0,A. Wiggins,1630598.0,3.0,,,,,,,,,,,,,
542,PT08M38.00S,2025-12-06T04:41:29.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630702,14.273981603153747,44.36274509803921,1610612742,113,87,2025-12-06T04:41:33Z,5320000,False,28.0,82.0,1,left,J. Hardy 8' pullup Jump Shot (17 PTS) (A. Davis 6 AST),"[1630702, 203076]",1610612742.0,DAL,pullup,,,Hardy,J. Hardy,,,,,,In The Paint (Non-RA),8-16 Center,8.64,Made,17.0,A. Davis,203076.0,6.0,,,,,,,,,,,,,
544,PT08M27.00S,2025-12-06T04:41:40.2Z,4,REGULAR,3pt,Jump Shot,[],1629026,70.25295663600527,71.56862745098039,1610612760,113,87,2025-12-06T04:41:46Z,5340000,False,108.0,227.0,1,right,MISS K. Williams 25' 3PT,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,Above the Break 3,24+ Right Center,25.14,Missed,,,,,,,,,,,,,,,,,
545,PT08M25.00S,2025-12-06T04:41:42.2Z,4,REGULAR,rebound,offensive,[],1642382,,,1610612760,113,87,2025-12-06T04:42:41Z,5350000,False,,,0,,B. Carlson REBOUND (Off:1 Def:4),[1642382],1610612760.0,OKC,,,,Carlson,B. Carlson,,,,,,Above the Break 3,24+ Right Center,,,,,,,544.0,5.0,4.0,1.0,,,,,,,,,
546,PT08M25.00S,2025-12-06T04:41:44.8Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1642382,94.40999984741211,50.0,1610612760,115,87,2025-12-06T04:42:45Z,5360000,False,0.0,0.0,1,right,B. Carlson tip Layup (4 PTS),[1642382],1610612760.0,OKC,tip,,,Carlson,B. Carlson,,,,,,Restricted Area,0-8 Center,0.0,Made,4.0,,,,,,,,,,,,,,,,
547,PT08M08.00S,2025-12-06T04:41:59.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203076,5.206964520367937,48.28431372549019,1610612742,115,89,2025-12-06T04:42:09Z,5370000,False,9.0,-4.0,1,left,A. Davis reverse Layup (2 PTS) (N. Marshall 2 AST),"[203076, 1630230]",1610612742.0,DAL,reverse,,,Davis,A. Davis,,,,,,Restricted Area,0-8 Center,0.93,Made,2.0,N. Marshall,1630230.0,2.0,,,,,,,,,,,,,
549,PT07M55.00S,2025-12-06T04:42:12.3Z,4,REGULAR,3pt,Jump Shot,[],1630598,87.46714848883047,94.6078431372549,1610612760,115,89,2025-12-06T04:42:16Z,5390000,False,223.0,65.0,1,right,MISS A. Wiggins pullup 3PT,[1630598],1610612760.0,OKC,pullup,,,Wiggins,A. Wiggins,,,,,,Right Corner 3,24+ Right,23.24,Missed,,,,,,,,,,,,,,,,,
550,PT07M53.00S,2025-12-06T04:42:14.3Z,4,REGULAR,rebound,defensive,[],1642948,,,1610612742,115,89,2025-12-06T04:42:16Z,5400000,False,,,0,,R. Nembhard REBOUND (Off:0 Def:2),[1642948],1610612742.0,DAL,,,,Nembhard,R. Nembhard,,,,,,Right Corner 3,24+ Right,,,,,,,549.0,2.0,2.0,0.0,,,,,,,,,
551,PT07M48.00S,2025-12-06T04:42:19.1Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1642948,11.645860709592641,45.588235294117645,1610612742,115,89,2025-12-06T04:43:44Z,5410000,False,22.0,57.0,1,left,MISS R. Nembhard 6' running Layup,[1642948],1610612742.0,DAL,running,,,Nembhard,R. Nembhard,,,,,,In The Paint (Non-RA),0-8 Center,6.11,Missed,,,,,,,,,,,,,,,,,
552,PT07M46.00S,2025-12-06T04:42:21.1Z,4,REGULAR,rebound,offensive,[],1642948,,,1610612742,115,89,2025-12-06T04:44:44Z,5420000,False,,,0,,R. Nembhard REBOUND (Off:1 Def:2),[1642948],1610612742.0,DAL,,,,Nembhard,R. Nembhard,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,551.0,3.0,2.0,1.0,,,,,,,,,
553,PT07M44.00S,2025-12-06T04:42:24.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630230,4.681340341655716,51.470588235294116,1610612742,115,91,2025-12-06T04:43:18Z,5430000,False,-7.0,-8.0,1,left,N. Marshall driving Layup (18 PTS) (R. Nembhard 4 AST),"[1630230, 1642948]",1610612742.0,DAL,driving,,,Marshall,N. Marshall,,,,,,Restricted Area,0-8 Center,1.13,Made,18.0,R. Nembhard,1642948.0,4.0,,,,,,,,,,,,,
554,PT07M44.00S,2025-12-06T04:42:33.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,115,91,2025-12-06T04:42:33Z,5440000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT07M44.00S,2025-12-06T04:45:04.2Z,4,REGULAR,substitution,out,[],1630598,,,1610612760,115,91,2025-12-06T04:45:39Z,5450000,False,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT07M44.00S,2025-12-06T04:45:04.2Z,4,REGULAR,substitution,out,[],1629026,,,1610612760,115,91,2025-12-06T04:45:39Z,5460000,False,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT07M44.00S,2025-12-06T04:45:04.2Z,4,REGULAR,substitution,out,[],1630230,,,1610612760,115,91,2025-12-06T04:45:39Z,5470000,False,,,0,,SUB out: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT07M44.00S,2025-12-06T04:45:04.2Z,4,REGULAR,substitution,out,[],1642843,,,1610612760,115,91,2025-12-06T04:45:39Z,5480000,False,,,0,,SUB out: C. Flagg,[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT07M44.00S,2025-12-06T04:45:04.2Z,4,REGULAR,substitution,out,[],1642948,,,1610612760,115,91,2025-12-06T04:45:39Z,5490000,False,,,0,,SUB out: R. Nembhard,[1642948],1610612742.0,DAL,,,,Nembhard,R. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT07M44.00S,2025-12-06T04:45:04.2Z,4,REGULAR,substitution,out,[],203076,,,1610612760,115,91,2025-12-06T04:45:39Z,5500000,False,,,0,,SUB out: A. Davis,[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT07M44.00S,2025-12-06T04:45:04.2Z,4,REGULAR,substitution,in,[],1642959,,,1610612760,115,91,2025-12-06T04:45:39Z,5510000,False,,,0,,SUB in: C. Youngblood,[1642959],1610612760.0,OKC,,,,Youngblood,C. Youngblood,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT07M44.00S,2025-12-06T04:45:04.2Z,4,REGULAR,substitution,in,[],1642964,,,1610612760,115,91,2025-12-06T04:45:39Z,5520000,False,,,0,,SUB in: B. Barnhizer,[1642964],1610612760.0,OKC,,,,Barnhizer,B. Barnhizer,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT07M44.00S,2025-12-06T04:45:04.2Z,4,REGULAR,substitution,in,[],1626156,,,1610612760,115,91,2025-12-06T04:45:39Z,5530000,False,,,0,,SUB in: D. Russell,[1626156],1610612742.0,DAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT07M44.00S,2025-12-06T04:45:04.2Z,4,REGULAR,substitution,in,[],1630314,,,1610612760,115,91,2025-12-06T04:45:39Z,5540000,False,,,0,,SUB in: B. Williams,[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT07M44.00S,2025-12-06T04:45:04.2Z,4,REGULAR,substitution,in,[],1628997,,,1610612760,115,91,2025-12-06T04:45:39Z,5550000,False,,,0,,SUB in: C. Martin,[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT07M44.00S,2025-12-06T04:45:04.2Z,4,REGULAR,substitution,in,[],1630619,,,1610612760,115,91,2025-12-06T04:45:39Z,5560000,False,,,0,,SUB in: M. Cisse,[1630619],1610612742.0,DAL,,,,Cisse,M. Cisse,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT07M32.00S,2025-12-06T04:46:01.9Z,4,REGULAR,3pt,Jump Shot,[],1631172,70.25295663600527,73.0392156862745,1610612760,115,91,2025-12-06T04:46:06Z,5570000,False,115.0,227.0,1,right,MISS O. Dieng 25' 3PT,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,Above the Break 3,24+ Right Center,25.46,Missed,,,,,,,,,,,,,,,,,
569,PT07M29.00S,2025-12-06T04:46:04.9Z,4,REGULAR,rebound,defensive,[],1630619,,,1610612742,115,91,2025-12-06T04:46:06Z,5580000,False,,,0,,M. Cisse REBOUND (Off:0 Def:1),[1630619],1610612742.0,DAL,,,,Cisse,M. Cisse,,,,,,Above the Break 3,24+ Right Center,,,,,,,568.0,1.0,1.0,0.0,,,,,,,,,
570,PT07M16.00S,2025-12-06T04:46:17.8Z,4,REGULAR,turnover,bad pass,[],1630314,,,1610612742,115,91,2025-12-06T04:46:24Z,5590000,False,,,0,,B. Williams bad pass TURNOVER (1 TO),"[1630314, 1642964]",1610612742.0,DAL,,,,Williams,B. Williams,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1.0,Barnhizer,1642964.0,,,,,,
571,PT07M16.00S,2025-12-06T04:46:17.8Z,4,REGULAR,steal,,[],1642964,,,1610612760,115,91,2025-12-06T04:46:20Z,5600000,False,,,0,,B. Barnhizer STEAL (1 STL),[1642964],1610612760.0,OKC,,,,Barnhizer,B. Barnhizer,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,
572,PT07M13.00S,2025-12-06T04:46:23.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642959,92.9862023653088,54.41176470588235,1610612760,117,91,2025-12-06T04:46:51Z,5610000,False,22.0,13.0,1,right,C. Youngblood running Layup (2 PTS) (B. Barnhizer 1 AST),"[1642959, 1642964]",1610612760.0,OKC,running,,,Youngblood,C. Youngblood,,,,,,Restricted Area,0-8 Center,2.58,Made,2.0,B. Barnhizer,1642964.0,1.0,,,,,,,,,,,,,
574,PT07M13.00S,2025-12-06T04:46:26.2Z,4,REGULAR,foul,personal,['1freethrow'],1628997,,,1610612760,117,91,2025-12-06T04:46:32Z,5630000,False,,,0,,C. Martin shooting personal FOUL (1 PF) (Youngblood 1 FT),"[1628997, 1642959]",1610612742.0,DAL,shooting,,,Martin,C. Martin,,,,,1627961.0,Restricted Area,0-8 Center,,,,,,,,,,,,,,1.0,0.0,Youngblood,1642959.0,,
576,PT07M13.00S,2025-12-06T04:46:57.5Z,4,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1642959,,,1610612760,118,91,2025-12-06T04:46:57Z,5650000,False,,,0,,C. Youngblood Free Throw 1 of 1 (3 PTS),[1642959],1610612760.0,OKC,,,,Youngblood,C. Youngblood,,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,
577,PT06M55.00S,2025-12-06T04:47:17.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,16.376478318002626,53.67647058823529,1610612742,118,91,2025-12-06T04:47:54Z,5660000,False,-18.0,101.0,1,left,MISS D. Russell 10' driving floating Shot,[1626156],1610612742.0,DAL,driving floating,,,Russell,D. Russell,,,,,,In The Paint (Non-RA),8-16 Center,10.31,Missed,,,,,,,,,,,,,,,,,
578,PT06M52.00S,2025-12-06T04:47:20.3Z,4,REGULAR,rebound,defensive,[],1642382,,,1610612760,118,91,2025-12-06T04:47:24Z,5670000,False,,,0,,B. Carlson REBOUND (Off:1 Def:5),[1642382],1610612760.0,OKC,,,,Carlson,B. Carlson,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,577.0,6.0,5.0,1.0,,,,,,,,,
579,PT06M31.00S,2025-12-06T04:47:41.9Z,4,REGULAR,2pt,Jump Shot,[],1631172,84.70762155059133,27.450980392156865,1610612760,118,91,2025-12-06T04:47:45Z,5680000,False,-113.0,91.0,1,right,MISS O. Dieng 14' pullup Shot,[1631172],1610612760.0,OKC,pullup,,,Dieng,O. Dieng,,,,,,Mid-Range,8-16 Left,14.5,Missed,,,,,,,,,,,,,,,,,
580,PT06M29.00S,2025-12-06T04:47:43.9Z,4,REGULAR,rebound,defensive,[],1630619,,,1610612742,118,91,2025-12-06T04:47:45Z,5690000,False,,,0,,M. Cisse REBOUND (Off:0 Def:2),[1630619],1610612742.0,DAL,,,,Cisse,M. Cisse,,,,,,Mid-Range,8-16 Left,,,,,,,579.0,2.0,2.0,0.0,,,,,,,,,
581,PT06M24.00S,2025-12-06T04:47:51.6Z,4,REGULAR,foul,personal,[],1642959,,,1610612742,118,91,2025-12-06T04:47:56Z,5700000,False,,,0,,C. Youngblood personal FOUL (1 PF),"[1642959, 1630314]",1610612760.0,OKC,,,,Youngblood,C. Youngblood,,,,,201245.0,Mid-Range,8-16 Right,,,,,,,,,,,,,,1.0,0.0,Williams,1630314.0,,
584,PT06M09.00S,2025-12-06T04:48:34.8Z,4,REGULAR,3pt,Jump Shot,[],1630702,26.49474375821288,16.176470588235293,1610612742,118,91,2025-12-06T04:48:45Z,5730000,False,169.0,197.0,1,left,MISS J. Hardy 25' 3PT,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,Above the Break 3,24+ Right Center,25.93,Missed,,,,,,,,,,,,,,,,,
585,PT06M05.00S,2025-12-06T04:48:38.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612760,118,91,2025-12-06T04:48:45Z,5740000,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,584.0,,,,,,,,,,,,
587,PT05M54.00S,2025-12-06T04:49:09.2Z,4,REGULAR,3pt,Jump Shot,[],1642959,67.09921156373193,68.38235294117648,1610612760,118,91,2025-12-06T04:49:13Z,5760000,False,92.0,257.0,1,right,MISS C. Youngblood 27' 3PT,[1642959],1610612760.0,OKC,,,,Youngblood,C. Youngblood,,,,,,Above the Break 3,24+ Right Center,27.27,Missed,,,,,,,,,,,,,,,,,
588,PT05M51.00S,2025-12-06T04:49:12.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612742,118,91,2025-12-06T04:49:13Z,5770000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,587.0,,,,,,,,,,,,
590,PT05M34.00S,2025-12-06T04:49:33.9Z,4,REGULAR,3pt,Jump Shot,[],1628997,15.062417871222076,4.411764705882353,1610612742,118,94,2025-12-06T04:49:37Z,5790000,False,228.0,89.0,1,left,C. Martin 24' 3PT  (3 PTS) (B. Williams 4 AST),"[1628997, 1630314]",1610612742.0,DAL,,,,Martin,C. Martin,,,,,,Right Corner 3,24+ Right,24.47,Made,3.0,B. Williams,1630314.0,4.0,,,,,,,,,,,,,
592,PT05M19.00S,2025-12-06T04:49:49.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1642382,92.32917214191852,51.9607843137255,1610612760,118,94,2025-12-06T04:49:53Z,5810000,False,10.0,20.0,1,right,MISS B. Carlson alley-oop DUNK,[1642382],1610612760.0,OKC,alley-oop,,,Carlson,B. Carlson,,,,,,Restricted Area,0-8 Center,2.19,Missed,,,,,,,,,,,,,,,,,
593,PT05M17.00S,2025-12-06T04:49:51.6Z,4,REGULAR,rebound,defensive,[],1630702,,,1610612742,118,94,2025-12-06T04:49:53Z,5820000,False,,,0,,J. Hardy REBOUND (Off:0 Def:2),[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,Restricted Area,0-8 Center,,,,,,,592.0,2.0,2.0,0.0,,,,,,,,,
594,PT05M09.00S,2025-12-06T04:49:59.4Z,4,REGULAR,2pt,Jump Shot,[],1630314,24.392247043363994,67.64705882352942,1610612742,118,94,2025-12-06T04:50:03Z,5830000,False,-88.0,177.0,1,left,MISS B. Williams 19' pullup Shot,[1630314],1610612742.0,DAL,pullup,,,Williams,B. Williams,,,,,,Mid-Range,16-24 Left Center,19.76,Missed,,,,,,,,,,,,,,,,,
595,PT05M05.00S,2025-12-06T04:50:03.4Z,4,REGULAR,rebound,defensive,[],1631172,,,1610612760,118,94,2025-12-06T04:50:03Z,5840000,False,,,0,,O. Dieng REBOUND (Off:0 Def:1),[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,Mid-Range,16-24 Left Center,,,,,,,594.0,1.0,1.0,0.0,,,,,,,,,
596,PT04M53.00S,2025-12-06T04:50:15.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1642382,91.5407358738502,49.26470588235294,1610612760,120,94,2025-12-06T04:50:18Z,5850000,False,-4.0,27.0,1,right,B. Carlson DUNK (6 PTS) (A. Mitchell 2 AST),"[1642382, 1642349]",1610612760.0,OKC,,,,Carlson,B. Carlson,,,,,,Restricted Area,0-8 Center,2.73,Made,6.0,A. Mitchell,1642349.0,2.0,,,,,,,,,,,,,
598,PT04M44.00S,2025-12-06T04:50:28.6Z,4,REGULAR,foul,personal,[],1642959,,,1610612742,120,94,2025-12-06T04:50:33Z,5870000,False,,,0,,C. Youngblood personal FOUL (2 PF),"[1642959, 1630619]",1610612760.0,OKC,,,,Youngblood,C. Youngblood,,,,,201245.0,Above the Break 3,24+ Center,,,,,,,,,,,,,,2.0,0.0,Cisse,1630619.0,,
600,PT04M44.00S,2025-12-06T04:50:33.4Z,4,REGULAR,substitution,out,[],1642349,,,1610612742,120,94,2025-12-06T04:50:43Z,5890000,False,,,0,,SUB out: A. Mitchell,[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT04M44.00S,2025-12-06T04:50:33.4Z,4,REGULAR,substitution,in,[],1629026,,,1610612742,120,94,2025-12-06T04:50:43Z,5900000,False,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT04M36.00S,2025-12-06T04:50:55.8Z,4,REGULAR,3pt,Jump Shot,[],1630702,24.52365308804205,8.333333333333332,1610612742,120,94,2025-12-06T04:51:01Z,5910000,False,208.0,178.0,1,left,MISS J. Hardy 27' 3PT,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,Above the Break 3,24+ Right Center,27.4,Missed,,,,,,,,,,,,,,,,,
603,PT04M30.00S,2025-12-06T04:51:01.8Z,4,REGULAR,rebound,defensive,[],1642959,,,1610612760,120,94,2025-12-06T04:51:01Z,5920000,False,,,0,,C. Youngblood REBOUND (Off:0 Def:3),[1642959],1610612760.0,OKC,,,,Youngblood,C. Youngblood,,,,,,Above the Break 3,24+ Right Center,,,,,,,602.0,3.0,3.0,0.0,,,,,,,,,
604,PT04M29.00S,2025-12-06T04:51:04.4Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1642964,92.32917214191852,50.98039215686274,1610612760,122,94,2025-12-06T04:51:41Z,5930000,False,5.0,20.0,1,right,B. Barnhizer running Layup (2 PTS) (O. Dieng 1 AST),"[1642964, 1631172]",1610612760.0,OKC,running,,,Barnhizer,B. Barnhizer,,,,,,Restricted Area,0-8 Center,2.02,Made,2.0,O. Dieng,1631172.0,1.0,,,,,,,,,,,,,
