actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
439,PT03M04.00S,2026-04-13T02:07:35.8Z,3,REGULAR,2pt,Jump Shot,[],1642853,4.944152431011826,16.176470588235293,1610612756,70,93,2026-04-13T02:09:38Z,4270000,False,169.0,-6.0,1,left,MISS R. Fleming 16' step back Shot,[1642853],1610612756.0,PHX,step back,,,,,,Mid-Range,16-24 Right,16.92,Missed,Fleming,R. Fleming,,,,,,,,,,,,,,,,,,
440,PT03M01.00S,2026-04-13T02:07:38.8Z,3,REGULAR,rebound,defensive,[],1642382,,,1610612760,70,93,2026-04-13T02:07:40Z,4280000,False,,,0,,B. Carlson REBOUND (Off:1 Def:6),[1642382],1610612760.0,OKC,,,,,,,Mid-Range,16-24 Right,,,Carlson,B. Carlson,439.0,7.0,6.0,1.0,,,,,,,,,,,,,,
441,PT02M49.00S,2026-04-13T02:07:50.0Z,3,REGULAR,turnover,lost ball,[],1629026,,,1610612760,70,93,2026-04-13T02:07:53Z,4290000,False,,,0,,K. Williams lost ball TURNOVER (1 TO),"[1629026, 1642853]",1610612760.0,OKC,,,,,,,Above the Break 3,24+ Center,,,Williams,K. Williams,,,,,,,,,,,,1.0,,,,,Fleming,1642853.0
442,PT02M49.00S,2026-04-13T02:07:50.0Z,3,REGULAR,steal,,[],1642853,,,1610612756,70,93,2026-04-13T02:07:51Z,4300000,False,,,0,,R. Fleming STEAL (2 STL),[1642853],1610612756.0,PHX,,,,,,,Above the Break 3,24+ Center,,,Fleming,R. Fleming,,,,,,,,,,,,,,,,,,
443,PT02M47.00S,2026-04-13T02:07:52.1Z,3,REGULAR,turnover,bad pass,[],1642853,,,1610612756,70,93,2026-04-13T02:07:55Z,4310000,False,,,0,,R. Fleming bad pass TURNOVER (2 TO),"[1642853, 1642964]",1610612756.0,PHX,,,,,,,Above the Break 3,24+ Center,,,Fleming,R. Fleming,,,,,,,,,,,,2.0,,,,,Barnhizer,1642964.0
444,PT02M47.00S,2026-04-13T02:07:52.1Z,3,REGULAR,steal,,[],1642964,,,1610612760,70,93,2026-04-13T02:07:53Z,4320000,False,,,0,,B. Barnhizer STEAL (2 STL),[1642964],1610612760.0,OKC,,,,,,,Above the Break 3,24+ Center,,,Barnhizer,B. Barnhizer,,,,,,,,,,,,,,,,,,
445,PT02M45.00S,2026-04-13T02:07:54.7Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629026,72.48685939553219,14.460784313725492,1610612760,70,93,2026-04-13T02:10:52Z,4330000,False,-178.0,206.0,1,right,MISS K. Williams 27' running 3PT,[1629026],1610612760.0,OKC,running,,,,,,Above the Break 3,24+ Left Center,27.21,Missed,Williams,K. Williams,,,,,,,,,,,,,,,,,,
446,PT02M44.00S,2026-04-13T02:07:55.7Z,3,REGULAR,rebound,offensive,[],1642964,,,1610612760,70,93,2026-04-13T02:11:03Z,4340000,False,,,0,,B. Barnhizer REBOUND (Off:1 Def:0),[1642964],1610612760.0,OKC,,,,,,,Above the Break 3,24+ Left Center,,,Barnhizer,B. Barnhizer,445.0,1.0,0.0,1.0,,,,,,,,,,,,,,
447,PT02M43.00S,2026-04-13T02:07:59.6Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1642964,94.40999984741211,50.0,1610612760,72,93,2026-04-13T02:11:08Z,4350000,False,0.0,0.0,1,right,B. Barnhizer tip Layup (5 PTS),[1642964],1610612760.0,OKC,tip,,,,,,Restricted Area,0-8 Center,0.0,Made,Barnhizer,B. Barnhizer,,,,,5.0,,,,,,,,,,,,,
448,PT02M28.00S,2026-04-13T02:08:11.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642886,13.091327201051248,56.61764705882353,1610612756,72,93,2026-04-13T02:08:16Z,4360000,False,-33.0,71.0,1,left,MISS K. Brea 7' driving floating Shot,[1642886],1610612756.0,PHX,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,7.8,Missed,Brea,K. Brea,,,,,,,,,,,,,,,,,,
449,PT02M26.00S,2026-04-13T02:08:13.7Z,3,REGULAR,rebound,offensive,[],1642886,,,1610612756,72,93,2026-04-13T02:08:13Z,4370000,False,,,0,,K. Brea REBOUND (Off:1 Def:2),[1642886],1610612756.0,PHX,,,,,,,In The Paint (Non-RA),0-8 Center,,,Brea,K. Brea,448.0,3.0,2.0,1.0,,,,,,,,,,,,,,
450,PT02M25.00S,2026-04-13T02:08:14.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642886,7.30946123521682,49.50980392156863,1610612756,72,95,2026-04-13T02:11:43Z,4380000,False,2.0,16.0,1,left,K. Brea putback Layup (11 PTS),[1642886],1610612756.0,PHX,putback,,,,,,Restricted Area,0-8 Center,1.64,Made,Brea,K. Brea,,,,,11.0,,,,,,,,,,,,,
451,PT02M10.00S,2026-04-13T02:08:29.3Z,3,REGULAR,3pt,Jump Shot,[],1629026,65.91655716162943,23.03921568627451,1610612760,75,95,2026-04-13T02:08:33Z,4390000,False,-135.0,268.0,1,right,K. Williams 29' 3PT  (11 PTS) (B. Barnhizer 1 AST),"[1629026, 1642964]",1610612760.0,OKC,,,,,,,Above the Break 3,24+ Left Center,29.99,Made,Williams,K. Williams,,,,,11.0,B. Barnhizer,1642964.0,1.0,,,,,,,,,,
453,PT01M53.00S,2026-04-13T02:08:46.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631123,5.469776609724048,55.88235294117647,1610612756,75,97,2026-04-13T02:08:55Z,4410000,False,-29.0,-1.0,1,left,J. Bouyea driving finger roll Layup (24 PTS),[1631123],1610612756.0,PHX,driving finger roll,,,,,,Restricted Area,0-8 Center,2.94,Made,Bouyea,J. Bouyea,,,,,24.0,,,,,,,,,,,,,
454,PT01M38.00S,2026-04-13T02:09:02.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1642382,93.24901445466492,48.28431372549019,1610612760,77,97,2026-04-13T02:09:05Z,4420000,False,-9.0,11.0,1,right,B. Carlson alley-oop DUNK (13 PTS) (K. Williams 4 AST),"[1642382, 1629026]",1610612760.0,OKC,alley-oop,,,,,,Restricted Area,0-8 Center,1.4,Made,Carlson,B. Carlson,,,,,13.0,K. Williams,1629026.0,4.0,,,,,,,,,,
456,PT01M38.00S,2026-04-13T02:09:06.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,77,97,2026-04-13T02:09:06Z,4440000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT01M38.00S,2026-04-13T02:10:20.5Z,3,REGULAR,substitution,out,[],1630598,,,1610612756,77,97,2026-04-13T02:10:34Z,4450000,False,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,,,,,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,
458,PT01M38.00S,2026-04-13T02:10:20.5Z,3,REGULAR,substitution,out,[],1642346,,,1610612756,77,97,2026-04-13T02:10:34Z,4460000,False,,,0,,SUB out: R. Dunn,[1642346],1610612756.0,PHX,,,,,,,,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,
459,PT01M38.00S,2026-04-13T02:10:20.5Z,3,REGULAR,substitution,out,[],1642853,,,1610612756,77,97,2026-04-13T02:10:34Z,4470000,False,,,0,,SUB out: R. Fleming,[1642853],1610612756.0,PHX,,,,,,,,,,,Fleming,R. Fleming,,,,,,,,,,,,,,,,,,
460,PT01M38.00S,2026-04-13T02:10:20.5Z,3,REGULAR,substitution,in,[],1642260,,,1610612756,77,97,2026-04-13T02:10:34Z,4480000,False,,,0,,SUB in: N. Topić,[1642260],1610612760.0,OKC,,,,,,,,,,,Topić,N. Topić,,,,,,,,,,,,,,,,,,
461,PT01M38.00S,2026-04-13T02:10:20.5Z,3,REGULAR,substitution,in,[],1629599,,,1610612756,77,97,2026-04-13T02:10:34Z,4490000,False,,,0,,SUB in: A. Coffey,[1629599],1610612756.0,PHX,,,,,,,,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,
462,PT01M38.00S,2026-04-13T02:10:20.5Z,3,REGULAR,substitution,in,[],1642863,,,1610612756,77,97,2026-04-13T02:10:34Z,4500000,False,,,0,,SUB in: K. Maluach,[1642863],1610612756.0,PHX,,,,,,,,,,,Maluach,K. Maluach,,,,,,,,,,,,,,,,,,
463,PT01M22.00S,2026-04-13T02:10:56.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1643047,5.469776609724048,43.13725490196079,1610612756,77,97,2026-04-13T02:11:01Z,4510000,False,34.0,-1.0,1,left,MISS C. Huntley cutting DUNK - blocked,"[1643047, 1642382]",1610612756.0,PHX,cutting,,,,,,Restricted Area,0-8 Center,3.43,Missed,Huntley,C. Huntley,,,,,,,,,Carlson,1642382.0,,,,,,,,
464,PT01M22.00S,2026-04-13T02:10:56.4Z,3,REGULAR,block,,[],1642382,,,1610612756,77,97,2026-04-13T02:10:58Z,4520000,False,,,0,,B. Carlson BLOCK (3 BLK),[1642382],1610612760.0,OKC,,,,,,,Restricted Area,0-8 Center,,,Carlson,B. Carlson,,,,,,,,,,,,,,,,,,
465,PT01M18.00S,2026-04-13T02:11:00.4Z,3,REGULAR,rebound,offensive,[],1642863,,,1610612756,77,97,2026-04-13T02:11:01Z,4530000,False,,,0,,K. Maluach REBOUND (Off:4 Def:4),[1642863],1610612756.0,PHX,,,,,,,Restricted Area,0-8 Center,,,Maluach,K. Maluach,463.0,8.0,4.0,4.0,,,,,,,,,,,,,,
466,PT01M18.00S,2026-04-13T02:11:00.2Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1642863,6.1268068331143235,51.470588235294116,1610612756,77,99,2026-04-13T02:11:04Z,4540000,False,-7.0,5.0,1,left,K. Maluach Hook (8 PTS),[1642863],1610612756.0,PHX,,,,,,,Restricted Area,0-8 Center,0.9,Made,Maluach,K. Maluach,,,,,8.0,,,,,,,,,,,,,
504,PT01M01.00S,2026-04-13T02:11:08.6Z,3,REGULAR,turnover,bad pass,[],1642260,,,1610612760,77,99,2026-04-13T02:17:55Z,4545000,False,,,0,,N. Topić bad pass TURNOVER (5 TO),"[1642260, 1642863]",1610612760.0,OKC,,,,,,,In The Paint (Non-RA),0-8 Center,,,Topić,N. Topić,,,,,,,,,,,,5.0,,,,,Maluach,1642863.0
505,PT01M01.00S,2026-04-13T02:11:08.6Z,3,REGULAR,steal,,[],1642863,,,1610612756,77,99,2026-04-13T02:17:55Z,4547500,False,,,0,,K. Maluach STEAL (1 STL),[1642863],1610612756.0,PHX,,,,,,,In The Paint (Non-RA),0-8 Center,,,Maluach,K. Maluach,,,,,,,,,,,,,,,,,,
470,PT00M56.90S,2026-04-13T02:11:22.0Z,3,REGULAR,turnover,bad pass,[],1631123,,,1610612756,77,99,2026-04-13T02:11:26Z,4580000,False,,,0,,J. Bouyea bad pass TURNOVER (4 TO),"[1631123, 1642362]",1610612756.0,PHX,,,,,,,In The Paint (Non-RA),0-8 Center,,,Bouyea,J. Bouyea,,,,,,,,,,,,4.0,,,,,Sandfort,1642362.0
471,PT00M56.90S,2026-04-13T02:11:22.0Z,3,REGULAR,steal,,[],1642362,,,1610612760,77,99,2026-04-13T02:11:23Z,4590000,False,,,0,,P. Sandfort STEAL (1 STL),[1642362],1610612760.0,OKC,,,,,,,In The Paint (Non-RA),0-8 Center,,,Sandfort,P. Sandfort,,,,,,,,,,,,,,,,,,
472,PT00M51.40S,2026-04-13T02:11:28.0Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1642362,71.56701708278581,24.509803921568626,1610612760,77,99,2026-04-13T02:13:52Z,4600000,False,-127.0,215.0,1,right,MISS P. Sandfort 24' running 3PT,[1642362],1610612760.0,OKC,running,,,,,,Above the Break 3,24+ Left Center,24.98,Missed,Sandfort,P. Sandfort,,,,,,,,,,,,,,,,,,
473,PT00M48.30S,2026-04-13T02:11:31.0Z,3,REGULAR,rebound,offensive,[],1629026,,,1610612760,77,99,2026-04-13T02:11:31Z,4610000,False,,,0,,K. Williams REBOUND (Off:3 Def:3),[1629026],1610612760.0,OKC,,,,,,,Above the Break 3,24+ Left Center,,,Williams,K. Williams,472.0,6.0,3.0,3.0,,,,,,,,,,,,,,
474,PT00M40.10S,2026-04-13T02:11:39.2Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629026,93.51182654402102,3.6764705882352944,1610612760,77,99,2026-04-13T02:11:43Z,4620000,False,-232.0,8.0,1,right,MISS K. Williams step back 3PT,[1629026],1610612760.0,OKC,step back,,,,,,Left Corner 3,24+ Left,23.18,Missed,Williams,K. Williams,,,,,,,,,,,,,,,,,,
475,PT00M36.90S,2026-04-13T02:11:42.4Z,3,REGULAR,rebound,defensive,[],1642886,,,1610612756,77,99,2026-04-13T02:11:43Z,4630000,False,,,0,,K. Brea REBOUND (Off:1 Def:3),[1642886],1610612756.0,PHX,,,,,,,Left Corner 3,24+ Left,,,Brea,K. Brea,474.0,4.0,3.0,1.0,,,,,,,,,,,,,,
476,PT00M31.20S,2026-04-13T02:11:48.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629599,27.54599211563732,18.137254901960784,1610612756,77,102,2026-04-13T02:14:47Z,4640000,False,159.0,206.0,1,left,A. Coffey 26' 3PT running (15 PTS) (J. Bouyea 7 AST),"[1629599, 1631123]",1610612756.0,PHX,running,,,,,,Above the Break 3,24+ Right Center,26.07,Made,Coffey,A. Coffey,,,,,15.0,J. Bouyea,1631123.0,7.0,,,,,,,,,,
478,PT00M18.90S,2026-04-13T02:12:06.2Z,3,REGULAR,foul,personal,[],1643047,,,1610612760,77,102,2026-04-13T02:12:12Z,4660000,False,,,0,,C. Huntley personal FOUL (1 PF),"[1643047, 1629026]",1610612756.0,PHX,,,,,,,Mid-Range,8-16 Left,,,Huntley,C. Huntley,,,,,,,,,,,201639.0,,1.0,0.0,Williams,1629026.0,,
480,PT00M13.50S,2026-04-13T02:12:30.7Z,3,REGULAR,3pt,Jump Shot,[],1642964,85.89027595269383,3.9215686274509802,1610612760,77,102,2026-04-13T02:12:36Z,4680000,False,-230.0,80.0,1,right,MISS B. Barnhizer 24' pullup 3PT,[1642964],1610612760.0,OKC,pullup,,,,,,Left Corner 3,24+ Left,24.39,Missed,Barnhizer,B. Barnhizer,,,,,,,,,,,,,,,,,,
481,PT00M10.70S,2026-04-13T02:12:33.5Z,3,REGULAR,rebound,defensive,[],1643047,,,1610612756,77,102,2026-04-13T02:12:33Z,4690000,False,,,0,,C. Huntley REBOUND (Off:1 Def:2),[1643047],1610612756.0,PHX,,,,,,,Left Corner 3,24+ Left,,,Huntley,C. Huntley,480.0,3.0,2.0,1.0,,,,,,,,,,,,,,
482,PT00M00.00S,2026-04-13T02:12:45.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629599,12.959921156373195,57.35294117647059,1610612756,77,104,2026-04-13T02:12:53Z,4700000,False,-37.0,69.0,1,left,A. Coffey 7' pullup Jump Shot (17 PTS),[1629599],1610612756.0,PHX,pullup,,,,,,In The Paint (Non-RA),0-8 Center,7.85,Made,Coffey,A. Coffey,,,,,17.0,,,,,,,,,,,,,
484,PT00M00.00S,2026-04-13T02:13:53.5Z,3,REGULAR,period,end,[],0,,,1610612760,77,104,2026-04-13T02:13:53Z,4720000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT12M00.00S,2026-04-13T02:14:55.2Z,4,REGULAR,substitution,out,['startperiod'],1631123,,,1610612760,77,104,2026-04-13T02:15:15Z,4730000,False,,,0,,SUB out: J. Bouyea,[1631123],1610612756.0,PHX,,,,,,,,,,,Bouyea,J. Bouyea,,,,,,,,,,,,,,,,,,
486,PT12M00.00S,2026-04-13T02:14:55.2Z,4,REGULAR,substitution,in,['startperiod'],1642853,,,1610612760,77,104,2026-04-13T02:15:15Z,4740000,False,,,0,,SUB in: R. Fleming,[1642853],1610612756.0,PHX,,,,,,,,,,,Fleming,R. Fleming,,,,,,,,,,,,,,,,,,
487,PT12M00.00S,2026-04-13T02:15:25.1Z,4,REGULAR,period,start,[],0,,,1610612760,77,104,2026-04-13T02:15:25Z,4750000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT11M49.00S,2026-04-13T02:15:35.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642382,93.9060446780552,46.81372549019608,1610612760,79,104,2026-04-13T02:17:05Z,4760000,False,-16.0,5.0,1,right,B. Carlson alley-oop Layup (15 PTS) (N. Topić 9 AST),"[1642382, 1642260]",1610612760.0,OKC,alley-oop,,,,,,Restricted Area,0-8 Center,1.66,Made,Carlson,B. Carlson,,,,,15.0,N. Topić,1642260.0,9.0,,,,,,,,,,
490,PT11M32.00S,2026-04-13T02:15:51.8Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1643047,6.258212877792378,46.568627450980394,1610612756,79,106,2026-04-13T02:17:33Z,4780000,False,17.0,6.0,1,left,C. Huntley driving Hook (8 PTS) (A. Coffey 3 AST),"[1643047, 1629599]",1610612756.0,PHX,driving,,,,,,Restricted Area,0-8 Center,1.83,Made,Huntley,C. Huntley,,,,,8.0,A. Coffey,1629599.0,3.0,,,,,,,,,,
492,PT11M15.00S,2026-04-13T02:16:08.8Z,4,REGULAR,3pt,Jump Shot,[],1642382,68.80749014454665,27.205882352941174,1610612760,79,106,2026-04-13T02:16:12Z,4800000,False,-114.0,241.0,1,right,MISS B. Carlson 26' 3PT,[1642382],1610612760.0,OKC,,,,,,,Above the Break 3,24+ Left Center,26.63,Missed,Carlson,B. Carlson,,,,,,,,,,,,,,,,,,
493,PT11M12.00S,2026-04-13T02:16:11.8Z,4,REGULAR,rebound,defensive,[],1629599,,,1610612756,79,106,2026-04-13T02:16:12Z,4810000,False,,,0,,A. Coffey REBOUND (Off:1 Def:2),[1629599],1610612756.0,PHX,,,,,,,Above the Break 3,24+ Left Center,,,Coffey,A. Coffey,492.0,3.0,2.0,1.0,,,,,,,,,,,,,,
494,PT10M56.00S,2026-04-13T02:16:27.6Z,4,REGULAR,3pt,Jump Shot,[],1642886,27.283180026281208,22.058823529411764,1610612756,79,106,2026-04-13T02:16:35Z,4820000,False,140.0,204.0,1,left,MISS K. Brea 24' pullup 3PT - blocked,"[1642886, 1642964]",1610612756.0,PHX,pullup,,,,,,Above the Break 3,24+ Right Center,24.72,Missed,Brea,K. Brea,,,,,,,,,Barnhizer,1642964.0,,,,,,,,
510,PT10M56.00S,2026-04-13T02:16:27.6Z,4,REGULAR,block,,[],1642964,,,1610612756,79,106,2026-04-13T02:18:14Z,4825000,False,,,0,,B. Barnhizer BLOCK (1 BLK),[1642964],1610612760.0,OKC,,,,,,,Above the Break 3,24+ Right Center,,,Barnhizer,B. Barnhizer,,,,,,,,,,,,,,,,,,
495,PT10M55.00S,2026-04-13T02:16:28.6Z,4,REGULAR,rebound,defensive,[],1642362,,,1610612760,79,106,2026-04-13T02:16:32Z,4830000,False,,,0,,P. Sandfort REBOUND (Off:0 Def:3),[1642362],1610612760.0,OKC,,,,,,,Above the Break 3,24+ Right Center,,,Sandfort,P. Sandfort,494.0,3.0,3.0,0.0,,,,,,,,,,,,,,
496,PT10M35.00S,2026-04-13T02:16:49.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629026,82.60512483574244,43.627450980392155,1610612760,79,106,2026-04-13T02:16:53Z,4840000,False,-32.0,111.0,1,right,MISS K. Williams 11' turnaround fadeaway Shot,[1629026],1610612760.0,OKC,turnaround fadeaway,,,,,,In The Paint (Non-RA),8-16 Center,11.55,Missed,Williams,K. Williams,,,,,,,,,,,,,,,,,,
497,PT10M32.00S,2026-04-13T02:16:52.0Z,4,REGULAR,rebound,defensive,[],1642886,,,1610612756,79,106,2026-04-13T02:16:53Z,4850000,False,,,0,,K. Brea REBOUND (Off:1 Def:4),[1642886],1610612756.0,PHX,,,,,,,In The Paint (Non-RA),8-16 Center,,,Brea,K. Brea,496.0,5.0,4.0,1.0,,,,,,,,,,,,,,
498,PT10M21.00S,2026-04-13T02:17:03.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1642863,5.732588699080158,46.32352941176471,1610612756,79,108,2026-04-13T02:17:07Z,4860000,False,18.0,1.0,1,left,K. Maluach alley-oop DUNK (10 PTS) (K. Brea 1 AST),"[1642863, 1642886]",1610612756.0,PHX,alley-oop,,,,,,Restricted Area,0-8 Center,1.85,Made,Maluach,K. Maluach,,,,,10.0,K. Brea,1642886.0,1.0,,,,,,,,,,
500,PT10M09.00S,2026-04-13T02:17:16.7Z,4,REGULAR,foul,personal,['2freethrow'],1642863,,,1610612760,79,108,2026-04-13T02:17:22Z,4880000,False,,,0,,K. Maluach shooting personal FOUL (3 PF) (Topić 2 FT),"[1642863, 1642260]",1610612756.0,PHX,shooting,,,,,,Restricted Area,0-8 Center,,,Maluach,K. Maluach,,,,,,,,,,,1628954.0,,3.0,0.0,Topić,1642260.0,,
502,PT10M09.00S,2026-04-13T02:17:43.1Z,4,REGULAR,freethrow,1 of 2,[],1642260,,,1610612760,79,108,2026-04-13T02:18:03Z,4900000,False,,,0,,MISS N. Topić Free Throw 1 of 2,[1642260],1610612760.0,OKC,,,,,,,,,,Missed,Topić,N. Topić,,,,,,,,,,,,,,,,,,
503,PT10M09.00S,2026-04-13T02:17:43.1Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612760,79,108,2026-04-13T02:18:03Z,4910000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,502.0,,,,,,,,,,,,,,,,,
506,PT10M09.00S,2026-04-13T02:17:43.1Z,4,REGULAR,freethrow,2 of 2,[],1642260,,,1610612760,79,108,2026-04-13T02:18:03Z,4920000,False,,,0,,MISS N. Topić Free Throw 2 of 2,[1642260],1610612760.0,OKC,,,,,,,,,,Missed,Topić,N. Topić,,,,,,,,,,,,,,,,,,
507,PT10M07.00S,2026-04-13T02:17:45.1Z,4,REGULAR,rebound,defensive,[],1642853,,,1610612756,79,108,2026-04-13T02:18:03Z,4930000,False,,,0,,R. Fleming REBOUND (Off:0 Def:4),[1642853],1610612756.0,PHX,,,,,,,,,,,Fleming,R. Fleming,506.0,4.0,4.0,0.0,,,,,,,,,,,,,,
508,PT09M58.00S,2026-04-13T02:18:08.6Z,4,REGULAR,3pt,Jump Shot,[],1629599,26.888961892247043,17.892156862745097,1610612756,79,108,2026-04-13T02:18:16Z,4940000,False,161.0,200.0,1,left,MISS A. Coffey 25' 3PT,[1629599],1610612756.0,PHX,,,,,,,Above the Break 3,24+ Right Center,25.67,Missed,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,
509,PT09M55.00S,2026-04-13T02:18:11.6Z,4,REGULAR,rebound,defensive,[],1629026,,,1610612760,79,108,2026-04-13T02:18:16Z,4950000,False,,,0,,K. Williams REBOUND (Off:3 Def:4),[1629026],1610612760.0,OKC,,,,,,,Above the Break 3,24+ Right Center,,,Williams,K. Williams,508.0,7.0,4.0,3.0,,,,,,,,,,,,,,
511,PT09M50.00S,2026-04-13T02:18:16.6Z,4,REGULAR,3pt,Jump Shot,[],1642382,68.28186596583443,26.715686274509803,1610612760,82,108,2026-04-13T02:19:42Z,4960000,False,-116.0,246.0,1,right,B. Carlson 27' 3PT  (18 PTS) (N. Topić 10 AST),"[1642382, 1642260]",1610612760.0,OKC,,,,,,,Above the Break 3,24+ Left Center,27.19,Made,Carlson,B. Carlson,,,,,18.0,N. Topić,1642260.0,10.0,,,,,,,,,,
513,PT09M36.00S,2026-04-13T02:18:30.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1642863,8.229303547963205,46.568627450980394,1610612756,82,108,2026-04-13T02:18:34Z,4980000,False,17.0,25.0,1,left,MISS K. Maluach cutting DUNK,[1642863],1610612756.0,PHX,cutting,,,,,,Restricted Area,0-8 Center,3.03,Missed,Maluach,K. Maluach,,,,,,,,,,,,,,,,,,
514,PT09M34.00S,2026-04-13T02:18:32.9Z,4,REGULAR,rebound,defensive,[],1642260,,,1610612760,82,108,2026-04-13T02:18:34Z,4990000,False,,,0,,N. Topić REBOUND (Off:1 Def:2),[1642260],1610612760.0,OKC,,,,,,,Restricted Area,0-8 Center,,,Topić,N. Topić,513.0,3.0,2.0,1.0,,,,,,,,,,,,,,
515,PT09M33.00S,2026-04-13T02:18:36.1Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1642260,92.9862023653088,42.40196078431372,1610612760,82,108,2026-04-13T02:21:09Z,5000000,False,-38.0,13.0,1,right,MISS N. Topić running Layup - blocked,"[1642260, 1642853]",1610612760.0,OKC,running,,,,,,Restricted Area,0-8 Center,4.03,Missed,Topić,N. Topić,,,,,,,,,Fleming,1642853.0,,,,,,,,
516,PT09M33.00S,2026-04-13T02:18:36.1Z,4,REGULAR,block,,[],1642853,,,1610612760,82,108,2026-04-13T02:18:38Z,5010000,False,,,0,,R. Fleming BLOCK (1 BLK),[1642853],1610612756.0,PHX,,,,,,,Restricted Area,0-8 Center,,,Fleming,R. Fleming,,,,,,,,,,,,,,,,,,
517,PT09M32.00S,2026-04-13T02:18:37.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612760,82,108,2026-04-13T02:21:09Z,5020000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,Restricted Area,0-8 Center,,,,,515.0,,,,,,,,,,,,,,,,,
519,PT09M28.00S,2026-04-13T02:18:57.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1642362,92.59198423127464,39.705882352941174,1610612760,84,108,2026-04-13T02:21:11Z,5040000,False,-51.0,17.0,1,right,P. Sandfort driving floating Jump Shot (17 PTS) (N. Topić 11 AST),"[1642362, 1642260]",1610612760.0,OKC,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,5.43,Made,Sandfort,P. Sandfort,,,,,17.0,N. Topić,1642260.0,11.0,,,,,,,,,,
521,PT09M19.00S,2026-04-13T02:19:05.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629599,12.434296977660972,45.34313725490196,1610612756,84,108,2026-04-13T02:21:35Z,5060000,False,23.0,64.0,1,left,MISS A. Coffey 6' driving floating Shot,[1629599],1610612756.0,PHX,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,6.85,Missed,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,
522,PT09M17.00S,2026-04-13T02:19:07.9Z,4,REGULAR,rebound,defensive,[],1642260,,,1610612760,84,108,2026-04-13T02:19:09Z,5070000,False,,,0,,N. Topić REBOUND (Off:1 Def:3),[1642260],1610612760.0,OKC,,,,,,,In The Paint (Non-RA),0-8 Center,,,Topić,N. Topić,521.0,4.0,3.0,1.0,,,,,,,,,,,,,,
