actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
253,PT06M35.00S,2026-02-08T03:57:19.0Z,2,REGULAR,substitution,in,[],1641707,,,1610612757,46,44,2026-02-08T03:57:34Z,2490000,False,,,0,,SUB in: T. Hendricks,[1641707],1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT06M35.00S,2026-02-08T03:57:19.0Z,2,REGULAR,substitution,in,[],1642914,,,1610612757,46,44,2026-02-08T03:57:34Z,2500000,False,,,0,,SUB in: J. Small,[1642914],1610612763.0,MEM,,,,Small,J. Small,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT06M35.00S,2026-02-08T03:57:19.0Z,2,REGULAR,substitution,in,[],1642383,,,1610612757,46,44,2026-02-08T03:57:34Z,2510000,False,,,0,,SUB in: W. Clayton Jr.,[1642383],1610612763.0,MEM,,,,Clayton Jr.,W. Clayton Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT06M19.00S,2026-02-08T03:57:55.5Z,2,REGULAR,turnover,bad pass,[],1642270,,,1610612757,46,44,2026-02-08T03:57:59Z,2520000,False,,,0,,D. Clingan bad pass TURNOVER (1 TO),"[1642270, 203484]",1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Center,,,,,,,,,1.0,Caldwell-Pope,203484.0,,,,,,,,,
257,PT06M19.00S,2026-02-08T03:57:55.5Z,2,REGULAR,steal,,[],203484,,,1610612763,46,44,2026-02-08T03:57:57Z,2530000,False,,,0,,K. Caldwell-Pope STEAL (1 STL),[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
258,PT06M16.00S,2026-02-08T03:57:58.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203484,7.966491458607096,50.73529411764706,1610612763,46,46,2026-02-08T03:58:03Z,2540000,False,-4.0,22.0,1,left,K. Caldwell-Pope running DUNK (9 PTS),[203484],1610612763.0,MEM,running,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,2.27,Made,,,,,,,,,,9.0,,,,,,,,
259,PT06M06.00S,2026-02-08T03:58:08.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203924,92.19776609724047,55.392156862745104,1610612757,48,46,2026-02-08T03:58:12Z,2550000,False,27.0,21.0,1,right,J. Grant driving finger roll Layup (9 PTS) (C. Love 3 AST),"[203924, 1631126]",1610612757.0,POR,driving finger roll,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,3.41,Made,,,,,,,,,,9.0,,,,,,C. Love,1631126.0,3.0
261,PT05M52.00S,2026-02-08T03:58:23.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642914,18.347568988173457,60.5392156862745,1610612763,48,48,2026-02-08T03:58:32Z,2570000,False,-53.0,120.0,1,left,J. Small 13' driving floating Jump Shot (11 PTS),[1642914],1610612763.0,MEM,driving floating,,,Small,J. Small,,,,,In The Paint (Non-RA),8-16 Center,13.11,Made,,,,,,,,,,11.0,,,,,,,,
262,PT05M35.00S,2026-02-08T03:58:39.4Z,2,REGULAR,3pt,Jump Shot,[],201950,68.01905387647832,69.85294117647058,1610612757,48,48,2026-02-08T03:58:45Z,2580000,False,99.0,248.0,1,right,MISS J. Holiday 26' 3PT,[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,26.72,Missed,,,,,,,,,,,,,,,,,,
263,PT05M33.00S,2026-02-08T03:58:41.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612763,48,48,2026-02-08T03:58:45Z,2590000,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Right Center,,,262.0,,,,,,,,,,,,,,,,,
265,PT05M22.00S,2026-02-08T03:59:10.5Z,2,REGULAR,turnover,out-of-bounds,[],1642383,,,1610612763,48,48,2026-02-08T03:59:21Z,2610000,False,,,0,,W. Clayton Jr. bad pass out-of-bounds TURNOVER (1 TO),[1642383],1610612763.0,MEM,bad pass,,,Clayton Jr.,W. Clayton Jr.,,,,,Mid-Range,16-24 Right,,,,,,,,,1.0,,,,202053.0,,,,,,,
266,PT05M22.00S,2026-02-08T03:59:13.9Z,2,REGULAR,substitution,out,[],201950,,,1610612757,48,48,2026-02-08T03:59:21Z,2620000,False,,,0,,SUB out: J. Holiday,[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT05M22.00S,2026-02-08T03:59:13.9Z,2,REGULAR,substitution,in,[],1641712,,,1610612757,48,48,2026-02-08T03:59:21Z,2630000,False,,,0,,SUB in: R. Rupert,[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT05M14.00S,2026-02-08T03:59:34.8Z,2,REGULAR,turnover,out-of-bounds,[],1631126,,,1610612757,48,48,2026-02-08T03:59:41Z,2640000,False,,,0,,C. Love lost ball out-of-bounds TURNOVER (2 TO),[1631126],1610612757.0,POR,lost ball,,,Love,C. Love,,,,,Mid-Range,8-16 Right,,,,,,,,,2.0,,,,202053.0,,,,,,,
269,PT04M54.00S,2026-02-08T04:00:04.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203484,8.09789750328515,55.63725490196079,1610612763,48,48,2026-02-08T04:01:33Z,2650000,False,-28.0,24.0,1,left,MISS K. Caldwell-Pope driving Layup,[203484],1610612763.0,MEM,driving,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,3.68,Missed,,,,,,,,,,,,,,,,,,
271,PT04M52.00S,2026-02-08T04:00:06.2Z,2,REGULAR,rebound,defensive,[],1641739,,,1610612757,48,48,2026-02-08T04:00:10Z,2670000,False,,,0,,T. Camara REBOUND (Off:2 Def:1),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,,,269.0,3.0,1.0,2.0,,,,,,,,,,,,,,
272,PT04M50.00S,2026-02-08T04:00:08.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631126,68.54467805519053,76.22549019607843,1610612757,48,48,2026-02-08T04:00:16Z,2680000,False,131.0,243.0,1,right,MISS C. Love 27' running 3PT,[1631126],1610612757.0,POR,running,,,Love,C. Love,,,,,Above the Break 3,24+ Right Center,27.63,Missed,,,,,,,,,,,,,,,,,,
273,PT04M46.00S,2026-02-08T04:00:12.4Z,2,REGULAR,rebound,offensive,[],1642270,,,1610612757,48,48,2026-02-08T04:00:12Z,2690000,False,,,0,,D. Clingan REBOUND (Off:4 Def:7),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Right Center,,,272.0,11.0,7.0,4.0,,,,,,,,,,,,,,
274,PT04M45.00S,2026-02-08T04:00:14.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203924,91.27792378449409,2.941176470588235,1610612757,51,48,2026-02-08T04:00:20Z,2700000,False,-235.0,29.0,1,right,J. Grant 3PT  (12 PTS) (D. Clingan 2 AST),"[203924, 1642270]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Left Corner 3,24+ Left,23.71,Made,,,,,,,,,,12.0,,,,,,D. Clingan,1642270.0,2.0
276,PT04M43.00S,2026-02-08T04:00:27.3Z,2,REGULAR,foul,technical,['1freethrow'],203484,,,1610612763,51,48,2026-02-08T04:00:37Z,2720000,False,,,0,,K. Caldwell-Pope technical FOUL (1 Tech),[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,201639.0,1.0,1.0,,,,,
277,PT04M43.00S,2026-02-08T04:00:40.9Z,2,REGULAR,freethrow,1 of 1,[],203924,,,1610612763,52,48,2026-02-08T04:00:40Z,2730000,False,,,0,,J. Grant technical Free Throw 1 of 1 (13 PTS),[203924],1610612757.0,POR,technical,,,Grant,J. Grant,,,,,,,,Made,,,,,,,,,,13.0,,,,,,,,
278,PT04M43.00S,2026-02-08T04:00:54.6Z,2,REGULAR,substitution,out,[],203484,,,1610612763,52,48,2026-02-08T04:00:59Z,2740000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT04M43.00S,2026-02-08T04:00:54.6Z,2,REGULAR,substitution,in,[],1641713,,,1610612763,52,48,2026-02-08T04:00:59Z,2750000,False,,,0,,SUB in: G. Jackson,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT04M31.00S,2026-02-08T04:01:10.4Z,2,REGULAR,foul,personal,[],1641712,,,1610612763,52,48,2026-02-08T04:01:24Z,2760000,False,,,0,,R. Rupert personal FOUL (2 PF),"[1641712, 1642383]",1610612757.0,POR,,,,Rupert,R. Rupert,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,203592.0,2.0,0.0,Clayton Jr.,1642383.0,,,
282,PT04M31.00S,2026-02-08T04:01:22.4Z,2,REGULAR,substitution,out,[],1642270,,,1610612763,52,48,2026-02-08T04:01:25Z,2780000,False,,,0,,SUB out: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT04M31.00S,2026-02-08T04:01:22.4Z,2,REGULAR,substitution,in,[],1631104,,,1610612763,52,48,2026-02-08T04:01:25Z,2790000,False,,,0,,SUB in: B. Wesley,[1631104],1610612757.0,POR,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT04M20.00S,2026-02-08T04:01:48.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642383,8.360709592641262,47.794117647058826,1610612763,52,50,2026-02-08T04:01:54Z,2800000,False,11.0,26.0,1,left,W. Clayton Jr. driving Layup (4 PTS) (G. Jackson 1 AST),"[1642383, 1641713]",1610612763.0,MEM,driving,,,Clayton Jr.,W. Clayton Jr.,,,,,Restricted Area,0-8 Center,2.83,Made,,,,,,,,,,4.0,,,,,,G. Jackson,1641713.0,1.0
285,PT04M08.00S,2026-02-08T04:02:00.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203924,91.5407358738502,44.85294117647059,1610612757,52,50,2026-02-08T04:02:04Z,2810000,False,-26.0,27.0,1,right,MISS J. Grant driving finger roll Layup,[203924],1610612757.0,POR,driving finger roll,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,3.73,Missed,,,,,,,,,,,,,,,,,,
287,PT04M05.00S,2026-02-08T04:02:03.4Z,2,REGULAR,rebound,defensive,[],1642914,,,1610612763,52,50,2026-02-08T04:02:04Z,2830000,False,,,0,,J. Small REBOUND (Off:1 Def:1),[1642914],1610612763.0,MEM,,,,Small,J. Small,,,,,Restricted Area,0-8 Center,,,285.0,2.0,1.0,1.0,,,,,,,,,,,,,,
288,PT04M01.00S,2026-02-08T04:02:09.6Z,2,REGULAR,foul,offensive,[],1641707,,,1610612763,52,50,2026-02-08T04:02:19Z,2840000,False,,,0,,T. Hendricks charge offensive FOUL (2 PF),"[1641707, 1641739]",1610612763.0,MEM,charge,,,Hendricks,T. Hendricks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202053.0,2.0,0.0,Camara,1641739.0,,,
291,PT04M01.00S,2026-02-08T04:02:09.6Z,2,REGULAR,turnover,offensive foul,[],1641707,,,1610612763,52,50,2026-02-08T04:02:09Z,2860000,False,,,0,,T. Hendricks offensive foul TURNOVER (1 TO),[1641707],1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1.0,,,,202053.0,,,,,,,
292,PT03M48.00S,2026-02-08T04:02:39.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631104,92.19776609724047,3.1862745098039214,1610612757,52,50,2026-02-08T04:02:45Z,2870000,False,-234.0,21.0,1,right,MISS B. Wesley 3PT,[1631104],1610612757.0,POR,,,,Wesley,B. Wesley,,,,,Left Corner 3,24+ Left,23.5,Missed,,,,,,,,,,,,,,,,,,
293,PT03M44.00S,2026-02-08T04:02:43.5Z,2,REGULAR,rebound,defensive,[],1642383,,,1610612763,52,50,2026-02-08T04:02:45Z,2880000,False,,,0,,W. Clayton Jr. REBOUND (Off:0 Def:1),[1642383],1610612763.0,MEM,,,,Clayton Jr.,W. Clayton Jr.,,,,,Left Corner 3,24+ Left,,,292.0,1.0,1.0,0.0,,,,,,,,,,,,,,
294,PT03M42.00S,2026-02-08T04:02:48.9Z,2,REGULAR,foul,personal,['2freethrow'],1641712,,,1610612763,52,50,2026-02-08T04:03:26Z,2890000,False,,,0,,R. Rupert shooting personal FOUL (3 PF) (Jackson 2 FT),"[1641712, 1641713]",1610612757.0,POR,shooting,,,Rupert,R. Rupert,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,201639.0,3.0,0.0,Jackson,1641713.0,,,
296,PT03M42.00S,2026-02-08T04:03:02.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,52,50,2026-02-08T04:03:02Z,2910000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT03M42.00S,2026-02-08T04:05:18.9Z,2,REGULAR,substitution,out,[],1641739,,,1610612763,52,50,2026-02-08T04:05:43Z,2920000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT03M42.00S,2026-02-08T04:05:18.9Z,2,REGULAR,substitution,out,[],1631104,,,1610612763,52,50,2026-02-08T04:05:43Z,2930000,False,,,0,,SUB out: B. Wesley,[1631104],1610612757.0,POR,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT03M42.00S,2026-02-08T04:05:18.9Z,2,REGULAR,substitution,in,[],1642905,,,1610612763,52,50,2026-02-08T04:05:43Z,2940000,False,,,0,,SUB in: Yang,[1642905],1610612757.0,POR,,,,Hansen,Yang,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT03M42.00S,2026-02-08T04:05:18.9Z,2,REGULAR,substitution,in,[],1631321,,,1610612763,52,50,2026-02-08T04:05:43Z,2950000,False,,,0,,SUB in: S. Cissoko,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT03M42.00S,2026-02-08T04:06:09.4Z,2,REGULAR,freethrow,1 of 2,[],1641713,,,1610612763,52,50,2026-02-08T04:06:09Z,2960000,False,,,0,,MISS G. Jackson Free Throw 1 of 2,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
302,PT03M42.00S,2026-02-08T04:06:09.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,52,50,2026-02-08T04:06:09Z,2970000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,301.0,,,,,,,,,,,,,,,,,
303,PT03M42.00S,2026-02-08T04:06:27.1Z,2,REGULAR,freethrow,2 of 2,[],1641713,,,1610612763,52,51,2026-02-08T04:06:27Z,2980000,False,,,0,,G. Jackson Free Throw 2 of 2 (3 PTS),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
304,PT03M30.00S,2026-02-08T04:06:43.0Z,2,REGULAR,3pt,Jump Shot,[],203924,71.17279894875165,81.86274509803921,1610612757,55,51,2026-02-08T04:06:49Z,2990000,False,159.0,218.0,1,right,J. Grant 27' 3PT  (16 PTS) (C. Love 4 AST),"[203924, 1631126]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,27.04,Made,,,,,,,,,,16.0,,,,,,C. Love,1631126.0,4.0
306,PT03M10.00S,2026-02-08T04:07:01.9Z,2,REGULAR,3pt,Jump Shot,[],1641765,29.517082785808146,18.137254901960784,1610612763,55,54,2026-02-08T04:07:06Z,3010000,False,159.0,225.0,1,left,O. Prosper 27' 3PT  (9 PTS) (G. Jackson 2 AST),"[1641765, 1641713]",1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,Above the Break 3,24+ Right Center,27.57,Made,,,,,,,,,,9.0,,,,,,G. Jackson,1641713.0,2.0
308,PT02M50.00S,2026-02-08T04:07:21.9Z,2,REGULAR,3pt,Jump Shot,[],1631126,67.49342969776609,67.15686274509804,1610612757,58,54,2026-02-08T04:07:25Z,3030000,False,86.0,253.0,1,right,C. Love 26' 3PT  (7 PTS) (J. Grant 1 AST),"[1631126, 203924]",1610612757.0,POR,,,,Love,C. Love,,,,,Above the Break 3,24+ Right Center,26.72,Made,,,,,,,,,,7.0,,,,,,J. Grant,203924.0,1.0
310,PT02M26.00S,2026-02-08T04:07:46.1Z,2,REGULAR,3pt,Jump Shot,[],1641765,6.258212877792378,95.83333333333334,1610612763,58,57,2026-02-08T04:07:50Z,3050000,False,-229.0,6.0,1,left,O. Prosper 3PT  (12 PTS) (J. Small 2 AST),"[1641765, 1642914]",1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,Left Corner 3,24+ Left,22.93,Made,,,,,,,,,,12.0,,,,,,J. Small,1642914.0,2.0
312,PT02M13.00S,2026-02-08T04:07:59.7Z,2,REGULAR,turnover,bad pass,[],1631126,,,1610612757,58,57,2026-02-08T04:08:04Z,3070000,False,,,0,,C. Love bad pass TURNOVER (3 TO),"[1631126, 1642383]",1610612757.0,POR,,,,Love,C. Love,,,,,Mid-Range,16-24 Right Center,,,,,,,,,3.0,Clayton Jr.,1642383.0,,,,,,,,,
313,PT02M13.00S,2026-02-08T04:07:59.7Z,2,REGULAR,steal,,[],1642383,,,1610612763,58,57,2026-02-08T04:08:01Z,3080000,False,,,0,,W. Clayton Jr. STEAL (3 STL),[1642383],1610612763.0,MEM,,,,Clayton Jr.,W. Clayton Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
314,PT02M09.00S,2026-02-08T04:08:04.0Z,2,REGULAR,turnover,bad pass,[],1642383,,,1610612763,58,57,2026-02-08T04:08:08Z,3090000,False,,,0,,W. Clayton Jr. bad pass TURNOVER (2 TO),"[1642383, 1631321]",1610612763.0,MEM,,,,Clayton Jr.,W. Clayton Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,2.0,Cissoko,1631321.0,,,,,,,,,
315,PT02M09.00S,2026-02-08T04:08:04.0Z,2,REGULAR,steal,,[],1631321,,,1610612757,58,57,2026-02-08T04:08:07Z,3100000,False,,,0,,S. Cissoko STEAL (1 STL),[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
316,PT02M03.00S,2026-02-08T04:08:09.1Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203924,93.11760840998686,4.411764705882353,1610612757,61,57,2026-02-08T04:08:14Z,3110000,False,-228.0,12.0,1,right,J. Grant 3PT running (19 PTS) (R. Rupert 3 AST),"[203924, 1641712]",1610612757.0,POR,running,,,Grant,J. Grant,,,,,Left Corner 3,24+ Left,22.82,Made,,,,,,,,,,19.0,,,,,,R. Rupert,1641712.0,3.0
318,PT01M56.00S,2026-02-08T04:08:18.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642905,,,1610612763,61,57,2026-02-08T04:08:36Z,3130000,False,,,0,,Yang shooting personal FOUL (1 PF) (Hendricks 2 FT),"[1642905, 1641707]",1610612757.0,POR,shooting,,,Hansen,Yang,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,201639.0,1.0,0.0,Hendricks,1641707.0,,,
320,PT01M56.00S,2026-02-08T04:08:51.5Z,2,REGULAR,freethrow,1 of 2,[],1641707,,,1610612763,61,57,2026-02-08T04:08:51Z,3150000,False,,,0,,MISS T. Hendricks Free Throw 1 of 2,[1641707],1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
321,PT01M56.00S,2026-02-08T04:08:51.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,61,57,2026-02-08T04:08:51Z,3160000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,320.0,,,,,,,,,,,,,,,,,
322,PT01M56.00S,2026-02-08T04:08:51.5Z,2,REGULAR,freethrow,2 of 2,[],1641707,,,1610612763,61,57,2026-02-08T04:09:13Z,3170000,False,,,0,,MISS T. Hendricks Free Throw 2 of 2,[1641707],1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
323,PT01M54.00S,2026-02-08T04:08:53.5Z,2,REGULAR,rebound,defensive,[],1631321,,,1610612757,61,57,2026-02-08T04:09:13Z,3180000,False,,,0,,S. Cissoko REBOUND (Off:2 Def:3),[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,322.0,5.0,3.0,2.0,,,,,,,,,,,,,,
324,PT01M46.00S,2026-02-08T04:09:19.1Z,2,REGULAR,3pt,Jump Shot,[],1631126,80.76544021024968,92.64705882352942,1610612757,61,57,2026-02-08T04:09:24Z,3190000,False,213.0,128.0,1,right,MISS C. Love 24' 3PT,[1631126],1610612757.0,POR,,,,Love,C. Love,,,,,Above the Break 3,24+ Right Center,24.88,Missed,,,,,,,,,,,,,,,,,,
325,PT01M42.00S,2026-02-08T04:09:23.1Z,2,REGULAR,rebound,defensive,[],1641713,,,1610612763,61,57,2026-02-08T04:09:24Z,3200000,False,,,0,,G. Jackson REBOUND (Off:0 Def:4),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Right Center,,,324.0,4.0,4.0,0.0,,,,,,,,,,,,,,
326,PT01M36.00S,2026-02-08T04:09:28.0Z,2,REGULAR,3pt,Jump Shot,[],1642383,11.908672798948752,95.34313725490196,1610612763,61,57,2026-02-08T04:09:32Z,3210000,False,-227.0,59.0,1,left,MISS W. Clayton Jr. 3PT,[1642383],1610612763.0,MEM,,,,Clayton Jr.,W. Clayton Jr.,,,,,Left Corner 3,24+ Left,23.44,Missed,,,,,,,,,,,,,,,,,,
327,PT01M33.00S,2026-02-08T04:09:31.0Z,2,REGULAR,rebound,defensive,[],1642905,,,1610612757,61,57,2026-02-08T04:09:32Z,3220000,False,,,0,,Yang REBOUND (Off:0 Def:1),[1642905],1610612757.0,POR,,,,Hansen,Yang,,,,,Left Corner 3,24+ Left,,,326.0,1.0,1.0,0.0,,,,,,,,,,,,,,
328,PT01M22.00S,2026-02-08T04:09:42.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203924,92.32917214191852,52.20588235294118,1610612757,63,57,2026-02-08T04:09:47Z,3230000,False,11.0,20.0,1,right,J. Grant driving finger roll Layup (21 PTS),[203924],1610612757.0,POR,driving finger roll,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,2.25,Made,,,,,,,,,,21.0,,,,,,,,
329,PT01M09.00S,2026-02-08T04:09:54.9Z,2,REGULAR,3pt,Jump Shot,[],1641765,34.11629434954008,53.67647058823529,1610612763,63,60,2026-02-08T04:10:06Z,3240000,False,-18.0,268.0,1,left,O. Prosper 26' 3PT  (15 PTS) (J. Small 3 AST),"[1641765, 1642914]",1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,Above the Break 3,24+ Center,26.88,Made,,,,,,,,,,15.0,,,,,,J. Small,1642914.0,3.0
331,PT00M51.80S,2026-02-08T04:10:16.8Z,2,REGULAR,foul,offensive,['inpenalty'],1642905,,,1610612757,63,60,2026-02-08T04:10:32Z,3260000,False,,,0,,Yang offensive FOUL (2 PF),"[1642905, 1641765]",1610612757.0,POR,,,,Hansen,Yang,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,201639.0,2.0,0.0,Prosper,1641765.0,,,
333,PT00M51.80S,2026-02-08T04:10:16.8Z,2,REGULAR,turnover,offensive foul,[],1642905,,,1610612757,63,60,2026-02-08T04:10:16Z,3280000,False,,,0,,Yang offensive foul TURNOVER (1 TO),[1642905],1610612757.0,POR,,,,Hansen,Yang,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1.0,,,,201639.0,,,,,,,
334,PT00M34.00S,2026-02-08T04:11:02.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641707,9.149145860709593,51.470588235294116,1610612763,63,62,2026-02-08T04:11:06Z,3290000,False,-7.0,34.0,1,left,T. Hendricks driving Layup (4 PTS),[1641707],1610612763.0,MEM,driving,,,Hendricks,T. Hendricks,,,,,Restricted Area,0-8 Center,3.43,Made,,,,,,,,,,4.0,,,,,,,,
335,PT00M34.00S,2026-02-08T04:11:05.4Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1642905,,,1610612763,63,62,2026-02-08T04:11:37Z,3300000,False,,,0,,Yang shooting personal FOUL (3 PF) (Hendricks 1 FT),"[1642905, 1641707]",1610612757.0,POR,shooting,,,Hansen,Yang,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,203592.0,3.0,0.0,Hendricks,1641707.0,,,
337,PT00M34.00S,2026-02-08T04:11:32.5Z,2,REGULAR,substitution,out,[],1642905,,,1610612763,63,62,2026-02-08T04:11:36Z,3320000,False,,,0,,SUB out: Yang,[1642905],1610612757.0,POR,,,,Hansen,Yang,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT00M34.00S,2026-02-08T04:11:32.5Z,2,REGULAR,substitution,in,[],1630249,,,1610612763,63,62,2026-02-08T04:11:36Z,3330000,False,,,0,,SUB in: V. Krejčí,[1630249],1610612757.0,POR,,,,Krejčí,V. Krejčí,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT00M34.00S,2026-02-08T04:11:45.5Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1641707,,,1610612763,63,63,2026-02-08T04:11:45Z,3340000,False,,,0,,T. Hendricks Free Throw 1 of 1 (5 PTS),[1641707],1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,,,,Made,,,,,,,,,,5.0,,,,,,,,
340,PT00M22.00S,2026-02-08T04:11:58.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631126,87.46714848883047,49.754901960784316,1610612757,63,63,2026-02-08T04:12:02Z,3350000,False,-1.0,65.0,1,right,MISS C. Love 6' driving floating Shot,[1631126],1610612757.0,POR,driving floating,,,Love,C. Love,,,,,In The Paint (Non-RA),0-8 Center,6.53,Missed,,,,,,,,,,,,,,,,,,
